00007ff802d8109b (__TEXT,__text) external _CreateLSTMBreakEngine
00007ff84021efe8 (__DATA_CONST,__const) external __ZTVN3icu25CollationFastLatinBuilderE
00007ff84022ac08 (__DATA_CONST,__const) external __ZTVN3icu25FCDUIterCollationIteratorE
00007ff84022b0b8 (__DATA_CONST,__const) external __ZTVN3icu25FCDUTF16CollationIteratorE
00007ff840228498 (__DATA_CONST,__const) external __ZTVN3icu25FormattedRelativeDateTimeE
00007ff8402284d8 (__DATA_CONST,__const) external __ZTVN3icu25RelativeDateTimeFormatterE
00007ff840228fc0 (__DATA_CONST,__const) external __ZTVN3icu25ScientificNumberFormatter11MarkupStyleE
00007ff840229028 (__DATA_CONST,__const) external __ZTVN3icu25ScientificNumberFormatter16SuperscriptStyleE
00007ff840228f98 (__DATA_CONST,__const) external __ZTVN3icu25ScientificNumberFormatterE
00007ff840222a08 (__DATA_CONST,__const) external __ZTVN3icu28FieldPositionIteratorHandlerE
00007ff84020c5d8 (__DATA_CONST,__const) external __ZTVN3icu28FilteredBreakIteratorBuilderE
00007ff840222908 (__DATA_CONST,__const) external __ZTVN3icu31FormattedValueStringBuilderImplE
00007ff840227bc0 (__DATA_CONST,__const) external __ZTVN3icu33PluralAvailableLocalesEnumerationE
00007ff84021d340 (__DATA_CONST,__const) external __ZTVN3icu4IDNAE
00007ff8402227e8 (__DATA_CONST,__const) external __ZTVN3icu6FormatE
00007ff84020d1c8 (__DATA_CONST,__const) external __ZTVN3icu6Locale8IteratorE
00007ff84020caf0 (__DATA_CONST,__const) external __ZTVN3icu6LocaleE
00007ff8402283b0 (__DATA_CONST,__const) external __ZTVN3icu6RegionE
00007ff84021ccf8 (__DATA_CONST,__const) external __ZTVN3icu6UStackE
00007ff8402260c8 (__DATA_CONST,__const) external __ZTVN3icu6number15FormattedNumberE
00007ff840226148 (__DATA_CONST,__const) external __ZTVN3icu6number20FormattedNumberRangeE
00007ff840225fe0 (__DATA_CONST,__const) external __ZTVN3icu6number4impl13ModifierStoreE
00007ff840225d90 (__DATA_CONST,__const) external __ZTVN3icu6number4impl14SimpleModifierE
00007ff840225630 (__DATA_CONST,__const) external __ZTVN3icu6number4impl14SymbolProviderE
00007ff8402257c8 (__DATA_CONST,__const) external __ZTVN3icu6number4impl15DecimalQuantityE
00007ff840226488 (__DATA_CONST,__const) external __ZTVN3icu6number4impl17ParsedPatternInfoE
00007ff840226670 (__DATA_CONST,__const) external __ZTVN3icu6number4impl17UsagePrefsHandlerE
00007ff840226540 (__DATA_CONST,__const) external __ZTVN3icu6number4impl18ScientificModifierE
00007ff840226378 (__DATA_CONST,__const) external __ZTVN3icu6number4impl20AffixPatternProviderE
00007ff840226108 (__DATA_CONST,__const) external __ZTVN3icu6number4impl20UFormattedNumberDataE
00007ff840225d20 (__DATA_CONST,__const) external __ZTVN3icu6number4impl21AdoptingModifierStoreE
00007ff840225f08 (__DATA_CONST,__const) external __ZTVN3icu6number4impl21ConstantAffixModifierE
00007ff840226698 (__DATA_CONST,__const) external __ZTVN3icu6number4impl21UnitConversionHandlerE
00007ff840226268 (__DATA_CONST,__const) external __ZTVN3icu6number4impl22MutablePatternModifierE
00007ff840226068 (__DATA_CONST,__const) external __ZTVN3icu6number4impl23MultiplierFormatHandlerE
00007ff840226350 (__DATA_CONST,__const) external __ZTVN3icu6number4impl24ImmutablePatternModifierE
00007ff840225f88 (__DATA_CONST,__const) external __ZTVN3icu6number4impl26ConstantMultiFieldModifierE
00007ff840225e58 (__DATA_CONST,__const) external __ZTVN3icu6number4impl30CurrencySpacingEnabledModifierE
00007ff840225668 (__DATA_CONST,__const) external __ZTVN3icu6number4impl32LocalizedNumberFormatterAsFormatE
00007ff840225eb0 (__DATA_CONST,__const) external __ZTVN3icu6number4impl8ModifierE
00007ff840224b60 (__DATA_CONST,__const) external __ZTVN3icu7MeasureE
00007ff84021c338 (__DATA_CONST,__const) external __ZTVN3icu7UObjectE
00007ff84021d870 (__DATA_CONST,__const) external __ZTVN3icu7UVectorE
00007ff84020be08 (__DATA_CONST,__const) external __ZTVN3icu8ByteSinkE
00007ff84021e108 (__DATA_CONST,__const) external __ZTVN3icu8CalendarE
00007ff84021eaa0 (__DATA_CONST,__const) external __ZTVN3icu8CollatorE
00007ff840229ae8 (__DATA_CONST,__const) external __ZTVN3icu8TimeUnitE
00007ff840229920 (__DATA_CONST,__const) external __ZTVN3icu8TimeZoneE
00007ff840226bc0 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl13SeriesMatcherE
00007ff840226ea0 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl13SymbolMatcherE
00007ff8402270b0 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl14PercentMatcherE
00007ff840227108 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl15PermilleMatcherE
00007ff840227160 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl15PlusSignMatcherE
00007ff8402269a0 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl16CodePointMatcherE
00007ff840226fa8 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl16MinusSignMatcherE
00007ff840226d68 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl16NumberParserImplE
00007ff840226ef8 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl17IgnorablesMatcherE
00007ff840226b60 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl18ArraySeriesMatcherE
00007ff840226d90 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl18NumberParseMatcherE
00007ff840226c68 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl23CombinedCurrencyMatcherE
00007ff84020c470 (__DATA_CONST,__const) external __ZTVN3icu9ErrorCodeE
00007ff84021d8b0 (__DATA_CONST,__const) external __ZTVN3icu9UVector32E
00007ff84021d8f0 (__DATA_CONST,__const) external __ZTVN3icu9UVector64E
00007ff84022b380 (__DATA_CONST,__const) external __ZTVN3icu9VTimeZoneE
00007ff802eca8dc (__TEXT,__text) external __ZThn16_NK3icu6number4impl22MutablePatternModifier9getSymbolENS1_16AffixPatternTypeE
00007ff802df9ef4 (__TEXT,__text) external __ZThn8_N3icu10UnicodeSet7matchesERKNS_11ReplaceableERiia
00007ff802df9204 (__TEXT,__text) external __ZThn8_N3icu10UnicodeSetD0Ev
00007ff802df91da (__TEXT,__text) external __ZThn8_N3icu10UnicodeSetD1Ev
00007ff802eec498 (__TEXT,__text) external __ZThn8_N3icu12FixedDecimalD0Ev
00007ff802eec452 (__TEXT,__text) external __ZThn8_N3icu12FixedDecimalD1Ev
00007ff802df89be (__TEXT,__text) external __ZThn8_N3icu13UnicodeFilter7matchesERKNS_11ReplaceableERiia
00007ff802df88d2 (__TEXT,__text) external __ZThn8_N3icu13UnicodeFilterD0Ev
00007ff802df88c6 (__TEXT,__text) external __ZThn8_N3icu13UnicodeFilterD1Ev
00007ff802df9f96 (__TEXT,__text) external __ZThn8_NK3icu10UnicodeSet13addMatchSetToERS0_
00007ff802df9bb6 (__TEXT,__text) external __ZThn8_NK3icu10UnicodeSet17matchesIndexValueEh
00007ff802dfbf38 (__TEXT,__text) external __ZThn8_NK3icu10UnicodeSet9toPatternERNS_13UnicodeStringEa
00007ff802eca728 (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier13containsFieldENS_22FormattedStringBuilder5FieldE
00007ff802eca73c (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier13getParametersERNS1_8Modifier10ParametersE
00007ff802eca64a (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier15getPrefixLengthEv
00007ff802eca6fc (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier17getCodePointCountEv
00007ff802eca750 (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier22semanticallyEquivalentERKNS1_8ModifierE
00007ff802eca5a4 (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier5applyERNS_22FormattedStringBuilderEiiR10UErrorCode
00007ff802eca714 (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier8isStrongEv
                 (undefined) weak external __ZdaPv (from libc++)
                 (undefined) weak external __ZdlPv (from libc++)
                 (undefined) weak external __Znam (from libc++)
                 (undefined) weak external __Znwm (from libc++)
                 (undefined) weak external ____chkstk_darwin (from libSystem)
                 (undefined) external ___bzero (from libSystem)
                 (undefined) external ___cxa_atexit (from libSystem)
                 (undefined) external ___cxa_bad_typeid (from libc++)
                 (undefined) external ___cxa_guard_acquire (from libc++)
                 (undefined) external ___cxa_guard_release (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___dynamic_cast (from libc++)
                 (undefined) external ___exp10 (from libSystem)
                 (undefined) external ___sincos_stret (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stdoutp (from libSystem)
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _acos (from libSystem)
                 (undefined) external _asin (from libSystem)
                 (undefined) external _atan (from libSystem)
                 (undefined) external _atan2 (from libSystem)
                 (undefined) external _atoi (from libSystem)
                 (undefined) external _atol (from libSystem)
                 (undefined) external _bsearch (from libSystem)
                 (undefined) external _close (from libSystem)
                 (undefined) external _closedir (from libSystem)
                 (undefined) external _cos (from libSystem)
                 (undefined) external _div (from libSystem)
                 (undefined) external _dlclose (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
                 (undefined) external _expf (from libSystem)
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _feof (from libSystem)
                 (undefined) external _fflush (from libSystem)
                 (undefined) external _fgets (from libSystem)
                 (undefined) external _fileno (from libSystem)
                 (undefined) external _fmod (from libSystem)
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fread (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fseek (from libSystem)
                 (undefined) external _ftell (from libSystem)
                 (undefined) external _fwrite (from libSystem)
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _gettimeofday (from libSystem)
00007ff802fd5ad8 (__TEXT,__const) external _icudt70_dat
00007ff802f73559 (__TEXT,__text) external _izrule_clone
00007ff802f73547 (__TEXT,__text) external _izrule_close
00007ff802f73563 (__TEXT,__text) external _izrule_equals
00007ff802f73647 (__TEXT,__text) external _izrule_getDSTSavings
00007ff802f7368d (__TEXT,__text) external _izrule_getDynamicClassID
00007ff802f73665 (__TEXT,__text) external _izrule_getFinalStart
00007ff802f7365b (__TEXT,__text) external _izrule_getFirstStart
00007ff802f73572 (__TEXT,__text) external _izrule_getName
00007ff802f7366f (__TEXT,__text) external _izrule_getNextStart
00007ff802f73679 (__TEXT,__text) external _izrule_getPreviousStart
00007ff802f7363d (__TEXT,__text) external _izrule_getRawOffset
00007ff802f73683 (__TEXT,__text) external _izrule_getStaticClassID
00007ff802f73651 (__TEXT,__text) external _izrule_isEquivalentTo
00007ff802f73498 (__TEXT,__text) external _izrule_open
00007ff802de9198 (__TEXT,__text) external _locale_getKeywordsStart
                 (undefined) external _localtime_r (from libSystem)
                 (undefined) external _log (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
                 (undefined) external _mmap (from libSystem)
                 (undefined) external _modf (from libSystem)
                 (undefined) external _munmap (from libSystem)
                 (undefined) external _open (from libSystem)
                 (undefined) external _opendir$INODE64 (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _pow (from libSystem)
                 (undefined) external _qsort (from libSystem)
                 (undefined) external _readdir$INODE64 (from libSystem)
                 (undefined) external _readlink (from libSystem)
                 (undefined) external _realloc (from libSystem)
00007ff802e0f3d0 (__TEXT,__text) external _res_countArrayItems
00007ff802e0f30a (__TEXT,__text) external _res_getAlias
00007ff802e1013b (__TEXT,__text) external _res_getArrayItem
00007ff802e0f34c (__TEXT,__text) external _res_getBinaryNoTrace
00007ff802e0f38e (__TEXT,__text) external _res_getIntVectorNoTrace
00007ff802e0f222 (__TEXT,__text) external _res_getPublicType
00007ff802e0fff5 (__TEXT,__text) external _res_getResource
00007ff802e0f239 (__TEXT,__text) external _res_getStringNoTrace
00007ff802e0fea7 (__TEXT,__text) external _res_getTableItemByIndex
00007ff802e0fc24 (__TEXT,__text) external _res_getTableItemByKey
00007ff802e0ef50 (__TEXT,__text) external _res_read
                 (undefined) external _rewind (from libSystem)
                 (undefined) external _setlocale (from libSystem)
                 (undefined) external _sin (from libSystem)
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _sprintf (from libSystem)
                 (undefined) external _stat$INODE64 (from libSystem)
                 (undefined) external _strcat (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strcpy (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncat (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strncpy (from libSystem)
                 (undefined) external _strnlen (from libSystem)
                 (undefined) external _strrchr (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _strtod (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _strtoul (from libSystem)
                 (undefined) external _tan (from libSystem)
                 (undefined) external _tanhf (from libSystem)
                 (undefined) external _timezone (from libSystem)
                 (undefined) external _tzname (from libSystem)
                 (undefined) external _tzset (from libSystem)
00007ff802de6fff (__TEXT,__text) external _u_UCharsToChars
00007ff802e1b5b1 (__TEXT,__text) external _u_asciiToUpper
00007ff802e16480 (__TEXT,__text) external _u_austrcpy
00007ff802e16398 (__TEXT,__text) external _u_austrncpy
00007ff802e18f63 (__TEXT,__text) external _u_caseInsensitivePrefixMatch
00007ff802db7ad9 (__TEXT,__text) external _u_catclose
00007ff802db7ae3 (__TEXT,__text) external _u_catgets
00007ff802db7acf (__TEXT,__text) external _u_catopen
00007ff802db8f2e (__TEXT,__text) external _u_charAge
00007ff802db8b79 (__TEXT,__text) external _u_charDigitValue
00007ff802db0581 (__TEXT,__text) external _u_charDirection
00007ff802df5310 (__TEXT,__text) external _u_charFromName
00007ff802db0595 (__TEXT,__text) external _u_charMirror
00007ff802df4d5f (__TEXT,__text) external _u_charName
00007ff802db7ba7 (__TEXT,__text) external _u_charType
00007ff802de6fdf (__TEXT,__text) external _u_charsToUChars
00007ff802dbc04c (__TEXT,__text) external _u_cleanup
00007ff802e1a9ab (__TEXT,__text) external _u_countChar32
00007ff802db8dd0 (__TEXT,__text) external _u_digit
00007ff802df5d0c (__TEXT,__text) external _u_enumCharNames
00007ff802db7c27 (__TEXT,__text) external _u_enumCharTypes
00007ff802e2a677 (__TEXT,__text) external _u_errorName
00007ff802f74418 (__TEXT,__text) external _u_fadopt
00007ff802f74729 (__TEXT,__text) external _u_fclose
00007ff802f7465e (__TEXT,__text) external _u_feof
00007ff802f746a3 (__TEXT,__text) external _u_fflush
00007ff802f7484c (__TEXT,__text) external _u_fgetConverter
00007ff802f74856 (__TEXT,__text) external _u_fgetNumberFormat
00007ff802f791a5 (__TEXT,__text) external _u_fgetc
00007ff802f747be (__TEXT,__text) external _u_fgetcodepage
00007ff802f79275 (__TEXT,__text) external _u_fgetcx
00007ff802f74777 (__TEXT,__text) external _u_fgetfile
00007ff802f74781 (__TEXT,__text) external _u_fgetlocale
00007ff802f78fee (__TEXT,__text) external _u_fgets
00007ff802f79312 (__TEXT,__text) external _u_file_read
00007ff802f78d9d (__TEXT,__text) external _u_file_write
00007ff802f74338 (__TEXT,__text) external _u_finit
00007ff802e161d9 (__TEXT,__text) external _u_flushDefaultConverter
00007ff802db5536 (__TEXT,__text) external _u_foldCase
00007ff802f74427 (__TEXT,__text) external _u_fopen
00007ff802f74471 (__TEXT,__text) external _u_fopen_u
00007ff802db8e60 (__TEXT,__text) external _u_forDigit
00007ff802f53ebd (__TEXT,__text) external _u_formatMessage
00007ff802f5452e (__TEXT,__text) external _u_formatMessageWithError
00007ff802f74db1 (__TEXT,__text) external _u_fprintf
00007ff802f75046 (__TEXT,__text) external _u_fprintf_u
00007ff802f78dac (__TEXT,__text) external _u_fputc
00007ff802f78d57 (__TEXT,__text) external _u_fputs
00007ff802f746eb (__TEXT,__text) external _u_frewind
00007ff802f77210 (__TEXT,__text) external _u_fscanf
00007ff802f773cc (__TEXT,__text) external _u_fscanf_u
00007ff802f747ee (__TEXT,__text) external _u_fsetcodepage
00007ff802f7478b (__TEXT,__text) external _u_fsetlocale
00007ff802f78850 (__TEXT,__text) external _u_fsettransliterator
00007ff802f745ea (__TEXT,__text) external _u_fstropen
00007ff802f79296 (__TEXT,__text) external _u_fungetc
00007ff802db059f (__TEXT,__text) external _u_getBidiPairedBracket
00007ff802d60ddf (__TEXT,__text) external _u_getBinaryPropertySet
00007ff802d8505d (__TEXT,__text) external _u_getCombiningClass
00007ff802d90623 (__TEXT,__text) external _u_getDataDirectory
00007ff802d6a78c (__TEXT,__text) external _u_getDataVersion
00007ff802e16112 (__TEXT,__text) external _u_getDefaultConverter
00007ff802e0833f (__TEXT,__text) external _u_getFC_NFKC_Closure
00007ff802df52de (__TEXT,__text) external _u_getISOComment
00007ff802d60fed (__TEXT,__text) external _u_getIntPropertyMap
00007ff802e07fff (__TEXT,__text) external _u_getIntPropertyMaxValue
00007ff802e07ff7 (__TEXT,__text) external _u_getIntPropertyMinValue
00007ff802e07f88 (__TEXT,__text) external _u_getIntPropertyValue
00007ff802db8c0a (__TEXT,__text) external _u_getNumericValue
00007ff802d8e3f5 (__TEXT,__text) external _u_getPropertyEnum
00007ff802d8e3eb (__TEXT,__text) external _u_getPropertyName
00007ff802d8e40e (__TEXT,__text) external _u_getPropertyValueEnum
00007ff802d8e404 (__TEXT,__text) external _u_getPropertyValueName
00007ff802d90686 (__TEXT,__text) external _u_getTimeZoneFilesDirectory
00007ff802db8e83 (__TEXT,__text) external _u_getUnicodeVersion
00007ff802d90e0a (__TEXT,__text) external _u_getVersion
00007ff802f74d52 (__TEXT,__text) external _u_get_stdout
00007ff802e07e76 (__TEXT,__text) external _u_hasBinaryProperty
00007ff802de6f5d (__TEXT,__text) external _u_init
00007ff802e07e9d (__TEXT,__text) external _u_isEmoji
00007ff802db8995 (__TEXT,__text) external _u_isIDIgnorable
00007ff802db88fd (__TEXT,__text) external _u_isIDPart
00007ff802db8873 (__TEXT,__text) external _u_isIDStart
00007ff802db82e0 (__TEXT,__text) external _u_isISOControl
00007ff802db8ae1 (__TEXT,__text) external _u_isJavaIDPart
00007ff802db8a57 (__TEXT,__text) external _u_isJavaIDStart
00007ff802db83b2 (__TEXT,__text) external _u_isJavaSpaceChar
00007ff802db058b (__TEXT,__text) external _u_isMirrored
00007ff802db7fe2 (__TEXT,__text) external _u_isUAlphabetic
00007ff802db54ee (__TEXT,__text) external _u_isULowercase
