00007ffa17531670 (__TEXT,__text) external _ARMCompilationCallback
00007ffa179bb380 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17DominanceFrontier16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa17a97a40 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE11getRootNodeEv
00007ffa17a97a50 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE14getDescendantsEPS1_RNS_15SmallVectorImplIS3_EE
00007ffa17a98080 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE16updateDFSNumbersEv
00007ffa17a97cd0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE17properlyDominatesEPKNS_15DomTreeNodeBaseIS1_EES6_
00007ffa17a97ef0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE17properlyDominatesEPKS1_S4_
00007ffa17a98070 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE20isReachableFromEntryEPKNS_15DomTreeNodeBaseIS1_EE
00007ffa17a97ff0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE20isReachableFromEntryEPKS1_
00007ffa17a97390 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE23dominatedBySlowTreeWalkEPKNS_15DomTreeNodeBaseIS1_EES6_
00007ffa17a98bb0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE5printERNS_11raw_ostreamE
00007ffa17a97880 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE7compareERKS2_
00007ffa17a99050 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE7getIDomEPS1_
00007ffa17a979c0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE7getNodeEPS1_
00007ffa17a982e0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE7getRootEv
00007ffa17a97cf0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE9dominatesEPKNS_15DomTreeNodeBaseIS1_EES6_
00007ffa17a981e0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE9dominatesEPKS1_S4_
00007ffa17732c80 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE11getRootNodeEv
00007ffa17732c90 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE14getDescendantsEPS1_RNS_15SmallVectorImplIS3_EE
00007ffa177332c0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE16updateDFSNumbersEv
00007ffa17732f10 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE17properlyDominatesEPKNS_15DomTreeNodeBaseIS1_EES6_
00007ffa17733130 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE17properlyDominatesEPKS1_S4_
00007ffa177332b0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE20isReachableFromEntryEPKNS_15DomTreeNodeBaseIS1_EE
00007ffa17733230 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE20isReachableFromEntryEPKS1_
00007ffa17732470 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE23dominatedBySlowTreeWalkEPKNS_15DomTreeNodeBaseIS1_EES6_
00007ffa17734a70 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE5printERNS_11raw_ostreamE
00007ffa17732ac0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE7compareERKS2_
00007ffa17734f10 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE7getIDomEPS1_
00007ffa17732c00 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE7getNodeEPS1_
00007ffa17733520 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE7getRootEv
00007ffa17732f30 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE9dominatesEPKNS_15DomTreeNodeBaseIS1_EES6_
00007ffa17733420 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE9dominatesEPKS1_S4_
00007ffa17b151e0 (__TEXT,__text) external __ZNK4llvm17GetElementPtrInst10clone_implEv
00007ffa17b0bed0 (__TEXT,__text) external __ZNK4llvm17GetElementPtrInst10isInBoundsEv
00007ffa17b0bdd0 (__TEXT,__text) external __ZNK4llvm17GetElementPtrInst17hasAllZeroIndicesEv
00007ffa17b0be60 (__TEXT,__text) external __ZNK4llvm17GetElementPtrInst21hasAllConstantIndicesEv
00007ffa17b0bee0 (__TEXT,__text) external __ZNK4llvm17GetElementPtrInst24accumulateConstantOffsetERKNS_10DataLayoutERNS_5APIntE
00007ffa17b166b0 (__TEXT,__text) external __ZNK4llvm17InsertElementInst10clone_implEv
00007ffa179c6d80 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17IntervalPartition16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa179c61a0 (__TEXT,__text) external __ZNK4llvm17IntervalPartition5printERNS_11raw_ostreamEPKNS_6ModuleE
00007ffa17964e40 (__TEXT,__text) external __ZNK4llvm17LibCallSimplifier18replaceAllUsesWithEPNS_11InstructionEPNS_5ValueE
00007ffa1770a710 (__TEXT,__text) external __ZNK4llvm17LiveIntervalUnion5Query18isSeenInterferenceEPNS_12LiveIntervalE
00007ffa1770a420 (__TEXT,__text) external __ZNK4llvm17LiveIntervalUnion5printERNS_11raw_ostreamEPKNS_18TargetRegisterInfoE
00007ffa17bc2e80 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17MCEncodedFragment16getBundlePaddingEv
00007ffa1771dd90 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock11getFullNameEv
00007ffa1771f420 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock11isSuccessorEPKS0_
00007ffa177213e0 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock13getSuccWeightENSt3__111__wrap_iterIPKPS0_EE
00007ffa1771f3e0 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock13isPredecessorEPKS0_
00007ffa1771de90 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock17getWeightIteratorENSt3__111__wrap_iterIPKPS0_EE
00007ffa1771e580 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock17isLayoutSuccessorEPKS0_
00007ffa1771dac0 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock18getFirstTerminatorEv
00007ffa1771dcc0 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock20getLastNonDebugInstrEv
00007ffa1771dd10 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock22getLandingPadSuccessorEv
00007ffa1771cb00 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock5printERNS_11raw_ostreamEPNS_11SlotIndexesE
00007ffa1771dd60 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock7getNameEv
00007ffa1771df60 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock8isLiveInEj
00007ffa1771ca00 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock9getSymbolEv
00007ffa177431a0 (__TEXT,__text) external __ZNK4llvm17MachineMemOperand12getAlignmentEv
00007ffa17743100 (__TEXT,__text) external __ZNK4llvm17MachineMemOperand7ProfileERNS_16FoldingSetNodeIDE
00007ffa1775f420 (__TEXT,__text) external __ZNK4llvm17MachineModuleInfo14getPersonalityEv
00007ffa1775f440 (__TEXT,__text) external __ZNK4llvm17MachineModuleInfo19getPersonalityIndexEv
00007ffa17762470 (__TEXT,__text) external __ZNK4llvm17MachineSSAUpdater16HasValueForBlockEPNS_17MachineBasicBlockE
00007ffa17c500f0 (__TEXT,__text) external __ZNK4llvm17ManagedStaticBase21RegisterManagedStaticEPFPvvEPFvS1_E
00007ffa17c50190 (__TEXT,__text) external __ZNK4llvm17ManagedStaticBase7destroyEv
00007ffa172c7d70 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon11end_symbolsEv
00007ffa172c7db0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon12end_sectionsEv
00007ffa172c7d50 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon13begin_symbolsEv
00007ffa172c7e20 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon13getObjectFileEv
00007ffa172c7d90 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon14begin_sectionsEv
00007ffa172c7dd0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon7getArchEv
00007ffa172c7e10 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon7getDataEv
00007ffa17b1ec90 (__TEXT,__text) external __ZNK4llvm17PMTopLevelManager10dumpPassesEv
00007ffa17b1ed30 (__TEXT,__text) external __ZNK4llvm17PMTopLevelManager13dumpArgumentsEv
00007ffa179f17a0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17PostDominatorTree16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa179f16e0 (__TEXT,__text) external __ZNK4llvm17PostDominatorTree5printERNS_11raw_ostreamEPKNS_6ModuleE
00007ffa1779bac0 (__TEXT,__text) external __ZNK4llvm17PseudoSourceValue10isConstantEPKNS_16MachineFrameInfoE
00007ffa1779b890 (__TEXT,__text) external __ZNK4llvm17PseudoSourceValue11printCustomERNS_11raw_ostreamE
00007ffa1779bd70 (__TEXT,__text) external __ZNK4llvm17PseudoSourceValue8mayAliasEPKNS_16MachineFrameInfoE
00007ffa1779bc20 (__TEXT,__text) external __ZNK4llvm17PseudoSourceValue9isAliasedEPKNS_16MachineFrameInfoE
00007ffa177b8b00 (__TEXT,__text) external __ZNK4llvm17RegisterClassInfo16computePSetLimitEj
00007ffa177b87a0 (__TEXT,__text) external __ZNK4llvm17RegisterClassInfo7computeEPKNS_19TargetRegisterClassE
00007ffa177d07b0 (__TEXT,__text) external __ZNK4llvm17ScheduleDAGInstrs10getDAGNameEv
00007ffa177d06b0 (__TEXT,__text) external __ZNK4llvm17ScheduleDAGInstrs17getGraphNodeLabelEPKNS_5SUnitE
00007ffa177d06a0 (__TEXT,__text) external __ZNK4llvm17ScheduleDAGInstrs8dumpNodeEPKNS_5SUnitE
00007ffa1776aae0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ScheduleDAGMILive15hasVRegLivenessEv
00007ffa17b16710 (__TEXT,__text) external __ZNK4llvm17ShuffleVectorInst10clone_implEv
00007ffa17bfb360 (__TEXT,__text) external __ZNK4llvm17SubtargetFeatures5printERNS_11raw_ostreamE
00007ffa17bfa630 (__TEXT,__text) external __ZNK4llvm17SubtargetFeatures9getStringEv
00007ffa17a4c550 (__TEXT,__text) external __ZNK4llvm17TargetLibraryInfo10getLibFuncENS_9StringRefERNS_7LibFunc4FuncE
00007ffa1758aa10 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17TargetLibraryInfo19hasOptimizedCodeGenENS_7LibFunc4FuncE
00007ffa1781e9e0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17TargetLibraryInfo7getNameENS_7LibFunc4FuncE
00007ffa173ca720 (__TEXT,__text) external __ZNK4llvm17X86ATTInstPrinter12printRegNameERNS_11raw_ostreamEj
00007ffa17369430 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering10LowerSETCCENS_7SDValueERNS_12SelectionDAGE
00007ffa1736e340 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering10LowerVAARGENS_7SDValueERNS_12SelectionDAGE
00007ffa1737f4e0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering10isZExtFreeENS_3EVTES1_
00007ffa1737f510 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering10isZExtFreeENS_7SDValueENS_3EVTE
00007ffa1737f490 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering10isZExtFreeEPNS_4TypeES2_
00007ffa1736c450 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering11LowerBRCONDENS_7SDValueERNS_12SelectionDAGE
00007ffa17347aa0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering11LowerReturnENS_7SDValueENS_11CallingConv2IDEbRKNS_15SmallVectorImplINS_3ISD9OutputArgEEERKNS4_IS1_EENS_5SDLocERNS_12SelectionDAGE
00007ffa1736b000 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering11LowerSELECTENS_7SDValueERNS_12SelectionDAGE
00007ffa1736dac0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering12LowerVASTARTENS_7SDValueERNS_12SelectionDAGE
00007ffa173505b0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering12isFPImmLegalERKNS_7APFloatENS_3EVTE
00007ffa173668d0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering13LowerTRUNCATEENS_7SDValueERNS_12SelectionDAGE
00007ffa173889f0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering13emitFMA3InstrEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa17346f10 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14CanLowerReturnENS_11CallingConv2IDERNS_15MachineFunctionEbRKNS_15SmallVectorImplINS_3ISD9OutputArgEEERNS_11LLVMContextE
00007ffa1736eb40 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14LowerEH_RETURNENS_7SDValueERNS_12SelectionDAGE
00007ffa1736e960 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14LowerFRAMEADDRENS_7SDValueERNS_12SelectionDAGE
00007ffa17362b40 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14LowerJumpTableENS_7SDValueERNS_12SelectionDAGE
00007ffa17371310 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14LowerOperationENS_7SDValueERNS_12SelectionDAGE
00007ffa17350550 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14createFastISelERNS_20FunctionLoweringInfoEPKNS_17TargetLibraryInfoE
00007ffa1738b5a0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14isGAPlusOffsetEPNS_6SDNodeERPKNS_11GlobalValueERx
00007ffa1737f3e0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14isTruncateFreeENS_3EVTES1_
00007ffa1737f340 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14isTruncateFreeEPNS_4TypeES2_
00007ffa17397a00 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15ExpandInlineAsmEPNS_8CallInstE
00007ffa173660c0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15FP_TO_INTHelperENS_7SDValueERNS_12SelectionDAGEbb
00007ffa173487e0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15LowerCallResultENS_7SDValueES1_NS_11CallingConv2IDEbRKNS_15SmallVectorImplINS_3ISD8InputArgEEENS_5SDLocERNS_12SelectionDAGERNS4_IS1_EE
00007ffa17368310 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15LowerFP_TO_SINTENS_7SDValueERNS_12SelectionDAGE
00007ffa17368410 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15LowerFP_TO_UINTENS_7SDValueERNS_12SelectionDAGE
00007ffa1736e770 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15LowerRETURNADDRENS_7SDValueERNS_12SelectionDAGE
00007ffa17364480 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15LowerSINT_TO_FPENS_7SDValueERNS_12SelectionDAGE
00007ffa17365710 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15LowerUINT_TO_FPENS_7SDValueERNS_12SelectionDAGE
00007ffa17346cb0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15isSafeMemOpTypeENS_3MVTE
00007ffa1736fd90 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering16LowerFLT_ROUNDS_ENS_7SDValueERNS_12SelectionDAGE
00007ffa17349020 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering16LowerMemArgumentENS_7SDValueENS_11CallingConv2IDERKNS_15SmallVectorImplINS_3ISD8InputArgEEENS_5SDLocERNS_12SelectionDAGERKNS_11CCValAssignEPNS_16MachineFrameInfoEj
00007ffa1734c9c0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering16LowerMemOpCallToENS_7SDValueES1_S1_NS_5SDLocERNS_12SelectionDAGERKNS_11CCValAssignENS_3ISD10ArgFlagsTyE
00007ffa17398b10 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering16LowerXConstraintENS_3EVTE
00007ffa173877b0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering16emitEHSjLjSetJmpEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa173811f0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering17EmitLoweredSelectEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa17352160 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering17LowerBUILD_VECTORENS_7SDValueERNS_12SelectionDAGE
00007ffa17362cb0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering17LowerBlockAddressENS_7SDValueERNS_12SelectionDAGE
00007ffa173629c0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering17LowerConstantPoolENS_7SDValueERNS_12SelectionDAGE
00007ffa1738b5f0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering17PerformDAGCombineEPNS_6SDNodeERNS_14TargetLowering15DAGCombinerInfoE
00007ffa173883d0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering17emitEHSjLjLongJmpEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa173986f0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering17getConstraintTypeERKNSt3__112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEE
00007ffa1737f1a0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering17getTargetNodeNameEj
00007ffa17387080 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering18EmitLoweredTLSCallEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa17350270 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering18LowerGlobalAddressENS_7SDValueERNS_12SelectionDAGE
00007ffa17362e50 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering18LowerGlobalAddressEPKNS_11GlobalValueENS_5SDLocExRNS_12SelectionDAGE
00007ffa1737de10 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering18ReplaceNodeResultsEPNS_6SDNodeERNS_15SmallVectorImplINS_7SDValueEEERNS_12SelectionDAGE
00007ffa173467b0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering18getSetCCResultTypeERNS_11LLVMContextENS_3EVTE
00007ffa1737f640 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering18isShuffleMaskLegalERKNS_15SmallVectorImplIiEENS_3EVTE
00007ffa173486a0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering18isUsedByReturnOnlyEPNS_6SDNodeERNS_7SDValueE
00007ffa1737f980 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering19EmitAtomicLoadArithEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa17350290 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering19LowerExternalSymbolENS_7SDValueERNS_12SelectionDAGE
00007ffa173651e0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering19LowerUINT_TO_FP_i32ENS_7SDValueERNS_12SelectionDAGE
00007ffa17364b50 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering19LowerUINT_TO_FP_i64ENS_7SDValueERNS_12SelectionDAGE
00007ffa17356810 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering19LowerVECTOR_SHUFFLEENS_7SDValueERNS_12SelectionDAGE
00007ffa17346b90 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering19getOptimalMemOpTypeEyjjbbbRNS_15MachineFunctionE
00007ffa17347a90 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering19getScratchRegistersENS_11CallingConv2IDE
00007ffa1737f3d0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering19isLegalAddImmediateEx
00007ffa17346ef0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering19isNoopAddrSpaceCastEjj
00007ffa1736ee60 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering19lowerEH_SJLJ_SETJMPENS_7SDValueERNS_12SelectionDAGE
00007ffa17365640 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering19lowerUINT_TO_FP_vecENS_7SDValueERNS_12SelectionDAGE
00007ffa17385a60 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering20EmitLoweredSegAllocaEPNS_12MachineInstrEPNS_17MachineBasicBlockEb
00007ffa17386ad0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering20EmitLoweredWinAllocaEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa17349200 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering20LowerFormalArgumentsENS_7SDValueENS_11CallingConv2IDEbRKNS_15SmallVectorImplINS_3ISD8InputArgEEENS_5SDLocERNS_12SelectionDAGERNS4_IS1_EE
00007ffa1736ef00 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering20LowerINIT_TRAMPOLINEENS_7SDValueERNS_12SelectionDAGE
00007ffa17346d00 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering20getJumpTableEncodingEv
00007ffa1737f3c0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering20isLegalICmpImmediateEx
00007ffa173973d0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering20isTypeDesirableForOpEjNS_3EVTE
00007ffa1736eec0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering20lowerEH_SJLJ_LONGJMPENS_7SDValueERNS_12SelectionDAGE
00007ffa173515e0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering21ConvertCmpIfNecessaryENS_7SDValueERNS_12SelectionDAGE
00007ffa17350930 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering21LowerBUILD_VECTORvXi1ENS_7SDValueERNS_12SelectionDAGE
00007ffa17363220 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering21LowerGlobalTLSAddressENS_7SDValueERNS_12SelectionDAGE
00007ffa17346a30 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering21getByValTypeAlignmentEPNS_4TypeE
00007ffa1737f1d0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering21isLegalAddressingModeERKNS_18TargetLoweringBase8AddrModeEPNS_4TypeE
00007ffa1737f620 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering21isNarrowingProfitableENS_3EVTES1_
00007ffa173975a0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering22IsDesirableToPromoteOpENS_7SDValueERNS_3EVTE
00007ffa17362290 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering22LowerINSERT_VECTOR_ELTENS_7SDValueERNS_12SelectionDAGE
00007ffa17370290 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering22LowerSIGN_EXTEND_INREGENS_7SDValueERNS_12SelectionDAGE
00007ffa17399de0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17X86TargetLowering22ShouldShrinkFPConstantENS_3EVTE
00007ffa17399d10 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17X86TargetLowering22getScalarShiftAmountTyENS_3EVTE
00007ffa17346e90 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering22getStackCookieLocationERjS1_
00007ffa1737f7e0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering22isVectorClearMaskLegalERKNS_15SmallVectorImplIiEENS_3EVTE
00007ffa17348fd0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering22mayBeEmittedAsTailCallEPNS_8CallInstE
00007ffa173816c0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering23EmitAtomicLoadArith6432EPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa1734cbe0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering23EmitTailCallLoadRetAddrERNS_12SelectionDAGERNS_7SDValueES3_bbiNS_5SDLocE
00007ffa1736d4e0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering23LowerDYNAMIC_STACKALLOCENS_7SDValueERNS_12SelectionDAGE
00007ffa173612e0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering23LowerEXTRACT_VECTOR_ELTENS_7SDValueERNS_12SelectionDAGE
00007ffa17346e20 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering23findRepresentativeClassENS_3MVTE
00007ffa1737f380 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering24allowTruncateForTailCallEPNS_4TypeES2_
00007ffa17346d80 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering24getPICJumpTableRelocBaseENS_7SDValueERNS_12SelectionDAGE
