00007ff802a333fd (__TEXT,__text) external _NSAddImage
00007ff802a54a15 (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache.cold.1
00007ff802a54a2d (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache.cold.2
00007ff802a2eee5 (__TEXT,__text) external _dyld_for_each_installed_shared_cache_ex
00007ff802a54a15 (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache_ex.cold.1
00007ff802a54a8b (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache_ex.cold.2
00007ff802a2ee20 (__TEXT,__text) external _dyld_for_each_installed_shared_cache_with_system_path
00007ff802a54a15 (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache_with_system_path.cold.1
00007ff802a54a2d (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache_with_system_path.cold.2
00007ff802a2dd6b (__TEXT,__text) external _dyld_get_active_platform
00007ff802a2e48d (__TEXT,__text) external _dyld_get_base_platform
00007ff802a3364d (__TEXT,__text) external _dyld_get_image_versions
00007ff802a2e5da (__TEXT,__text) external _dyld_get_min_os_version
00007ff802a2e047 (__TEXT,__text) external _dyld_get_program_min_os_version
00007ff802a33b47 (__TEXT,__text) external _dyld_get_program_minos_version_token
00007ff802a2dd56 (__TEXT,__text) external _dyld_get_program_sdk_version
00007ff802a33b32 (__TEXT,__text) external _dyld_get_program_sdk_version_token
00007ff802a2e38b (__TEXT,__text) external _dyld_get_sdk_version
00007ff802a2dfaa (__TEXT,__text) external _dyld_has_inserted_or_interposing_libraries
00007ff802a2f262 (__TEXT,__text) external _dyld_image_content_for_section
00007ff802a54a15 (__TEXT,__text) non-external _dyld_image_content_for_section.cold.1
00007ff802a2f0e8 (__TEXT,__text) external _dyld_image_content_for_segment
00007ff802a54a15 (__TEXT,__text) non-external _dyld_image_content_for_segment.cold.1
00007ff802a2f2cc (__TEXT,__text) external _dyld_image_copy_uuid
00007ff802a54a15 (__TEXT,__text) non-external _dyld_image_copy_uuid.cold.1
00007ff802a2f3ce (__TEXT,__text) external _dyld_image_for_each_section_info
00007ff802a54a15 (__TEXT,__text) non-external _dyld_image_for_each_section_info.cold.1
00007ff802a2f382 (__TEXT,__text) external _dyld_image_for_each_segment_info
00007ff802a54a15 (__TEXT,__text) non-external _dyld_image_for_each_segment_info.cold.1
00007ff802a2f456 (__TEXT,__text) external _dyld_image_get_file_path
00007ff802a54a15 (__TEXT,__text) non-external _dyld_image_get_file_path.cold.1
00007ff802a2f41a (__TEXT,__text) external _dyld_image_get_installname
00007ff802a54a15 (__TEXT,__text) non-external _dyld_image_get_installname.cold.1
00007ff802a2e02c (__TEXT,__text) external _dyld_image_header_containing_address
00007ff802a2f637 (__TEXT,__text) external _dyld_image_local_nlist_content_4Symbolication
00007ff802a54a15 (__TEXT,__text) non-external _dyld_image_local_nlist_content_4Symbolication.cold.1
00007ff802a2df28 (__TEXT,__text) external _dyld_image_path_containing_address
00007ff802a2f186 (__TEXT,__text) external _dyld_image_release_4HWTrace
00007ff802a54a15 (__TEXT,__text) non-external _dyld_image_release_4HWTrace.cold.1
00007ff802a54ad1 (__TEXT,__text) non-external _dyld_image_release_4HWTrace.cold.2
00007ff802a2f14c (__TEXT,__text) external _dyld_image_retain_4HWTrace
00007ff802a54a15 (__TEXT,__text) non-external _dyld_image_retain_4HWTrace.cold.1
00007ff802a54aae (__TEXT,__text) non-external _dyld_image_retain_4HWTrace.cold.2
00007ff802a2f1c0 (__TEXT,__text) external _dyld_image_segment_data_4HWTrace
00007ff802a54a15 (__TEXT,__text) non-external _dyld_image_segment_data_4HWTrace.cold.1
00007ff802a54af4 (__TEXT,__text) non-external _dyld_image_segment_data_4HWTrace.cold.2
00007ff802a335dc (__TEXT,__text) external _dyld_is_simulator_platform
00007ff802a33614 (__TEXT,__text) external _dyld_minos_at_least
00007ff802a3366b (__TEXT,__text) external _dyld_need_closure
00007ff802a2e73d (__TEXT,__text) external _dyld_process_create_for_current_task
00007ff802a54a15 (__TEXT,__text) non-external _dyld_process_create_for_current_task.cold.1
00007ff802a2e67e (__TEXT,__text) external _dyld_process_create_for_task
00007ff802a54a15 (__TEXT,__text) non-external _dyld_process_create_for_task.cold.1
00007ff802a54a2d (__TEXT,__text) non-external _dyld_process_create_for_task.cold.2
00007ff802a2e773 (__TEXT,__text) external _dyld_process_dispose
00007ff802a54a15 (__TEXT,__text) non-external _dyld_process_dispose.cold.1
00007ff8438e0948 (__DATA,__common) external _dyld_process_has_objc_patches
00007ff802a2def8 (__TEXT,__text) external _dyld_process_is_restricted
00007ff802a2e84f (__TEXT,__text) external _dyld_process_register_for_event_notification
00007ff802a54a15 (__TEXT,__text) non-external _dyld_process_register_for_event_notification.cold.1
00007ff802a2e7c7 (__TEXT,__text) external _dyld_process_register_for_image_notifications
00007ff802a54a15 (__TEXT,__text) non-external _dyld_process_register_for_image_notifications.cold.1
00007ff802a2e92c (__TEXT,__text) external _dyld_process_snapshot_create_for_process
00007ff802a54a15 (__TEXT,__text) non-external _dyld_process_snapshot_create_for_process.cold.1
00007ff802a2e9a1 (__TEXT,__text) external _dyld_process_snapshot_create_from_data
00007ff802a54a15 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.1
00007ff802a54a45 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.2
00007ff802a54a68 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.3
00007ff802a54a2d (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.4
00007ff802a2f224 (__TEXT,__text) external _dyld_process_snapshot_create_metrics
00007ff802a54a15 (__TEXT,__text) non-external _dyld_process_snapshot_create_metrics.cold.1
00007ff802a2ea95 (__TEXT,__text) external _dyld_process_snapshot_dispose
00007ff802a54a15 (__TEXT,__text) non-external _dyld_process_snapshot_dispose.cold.1
00007ff802a2eae6 (__TEXT,__text) external _dyld_process_snapshot_for_each_image
00007ff802a54a15 (__TEXT,__text) non-external _dyld_process_snapshot_for_each_image.cold.1
00007ff802a2eb84 (__TEXT,__text) external _dyld_process_snapshot_get_shared_cache
00007ff802a54a15 (__TEXT,__text) non-external _dyld_process_snapshot_get_shared_cache.cold.1
00007ff802a2e8e3 (__TEXT,__text) external _dyld_process_unregister_for_notification
00007ff802a54a15 (__TEXT,__text) non-external _dyld_process_unregister_for_notification.cold.1
00007ff802a33632 (__TEXT,__text) external _dyld_program_minos_at_least
00007ff802a2e05c (__TEXT,__text) external _dyld_program_sdk_at_least
00007ff802a335f6 (__TEXT,__text) external _dyld_sdk_at_least
00007ff802a2ecf5 (__TEXT,__text) external _dyld_shared_cache_copy_uuid
00007ff802a54a15 (__TEXT,__text) non-external _dyld_shared_cache_copy_uuid.cold.1
00007ff802a33541 (__TEXT,__text) external _dyld_shared_cache_file_path
00007ff802a33577 (__TEXT,__text) external _dyld_shared_cache_find_iterate_text
00007ff802a2ed42 (__TEXT,__text) external _dyld_shared_cache_for_each_file
00007ff802a54a15 (__TEXT,__text) non-external _dyld_shared_cache_for_each_file.cold.1
00007ff802a2ed8b (__TEXT,__text) external _dyld_shared_cache_for_each_image
00007ff802a54a15 (__TEXT,__text) non-external _dyld_shared_cache_for_each_image.cold.1
00007ff802a2f492 (__TEXT,__text) external _dyld_shared_cache_for_each_subcache4Rosetta
00007ff802a54a15 (__TEXT,__text) non-external _dyld_shared_cache_for_each_subcache4Rosetta.cold.1
00007ff802a2efde (__TEXT,__text) external _dyld_shared_cache_for_file
00007ff802a54a15 (__TEXT,__text) non-external _dyld_shared_cache_for_file.cold.1
00007ff802a54a2d (__TEXT,__text) non-external _dyld_shared_cache_for_file.cold.2
00007ff802a2ec4a (__TEXT,__text) external _dyld_shared_cache_get_base_address
00007ff802a54a15 (__TEXT,__text) non-external _dyld_shared_cache_get_base_address.cold.1
00007ff802a2ec83 (__TEXT,__text) external _dyld_shared_cache_get_mapped_size
00007ff802a54a15 (__TEXT,__text) non-external _dyld_shared_cache_get_mapped_size.cold.1
00007ff802a2ecbc (__TEXT,__text) external _dyld_shared_cache_is_mapped_private
00007ff802a54a15 (__TEXT,__text) non-external _dyld_shared_cache_is_mapped_private.cold.1
00007ff802a334f4 (__TEXT,__text) external _dyld_shared_cache_iterate_text
00007ff802a2ebd8 (__TEXT,__text) external _dyld_shared_cache_pin_mapping
00007ff802a54a15 (__TEXT,__text) non-external _dyld_shared_cache_pin_mapping.cold.1
00007ff802a2dd80 (__TEXT,__text) external _dyld_shared_cache_some_image_overridden
00007ff802a2ec11 (__TEXT,__text) external _dyld_shared_cache_unpin_mapping
00007ff802a54a15 (__TEXT,__text) non-external _dyld_shared_cache_unpin_mapping.cold.1
00007ff802a2f4de (__TEXT,__text) external _dyld_shared_subcache_get_info4Rosetta
00007ff802a33b77 (__TEXT,__text) external _dyld_version_token_at_least
00007ff802a33b5c (__TEXT,__text) external _dyld_version_token_get_platform
00007ff8436d6a40 (__DATA_DIRTY,__common) external _environ
                 (undefined) external _exit (from libsystem_c)
00007ff8438df798 (__DATA,__data) non-external _features_hi32
00007ff8438df794 (__DATA,__data) non-external _features_lo32
                 (undefined) external _fprintf (from libsystem_c)
                 (undefined) external _free (from libsystem_malloc)
                 (undefined) external _fsgetpath (from libsystem_kernel)
                 (undefined) external _fstat$INODE64 (from libsystem_kernel)
                 (undefined) external _fwrite (from libsystem_c)
00007ff8438df7a8 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
00007ff802a56630 (__TEXT,__const) non-external (was a private external) _gHeaderAddImplicitPlatform
00007ff802a56631 (__TEXT,__const) non-external (was a private external) _gHeaderAllowEmptyPlatform
00007ff802a56633 (__TEXT,__const) non-external (was a private external) _gImageAssumeContentRebased
00007ff802a56632 (__TEXT,__const) non-external (was a private external) _gImageValidateInitializers
00007ff802a3316a (__TEXT,__text) non-external (was a private external) _getProcessDyldInfo
                 (undefined) external _getattrlist (from libsystem_kernel)
                 (undefined) external _getenv (from libsystem_c)
                 (undefined) external _geteuid (from libsystem_kernel)
                 (undefined) external _getfsstat$INODE64 (from libsystem_kernel)
00007ff8438df7a0 (__DATA,__data) non-external _hasXSave
                 (undefined) external _host_info (from libsystem_kernel)
00007ff8438df790 (__DATA,__data) non-external _inited
                 (undefined) external _mach_host_self (from libsystem_kernel)
                 (undefined) external _mach_msg (from libsystem_kernel)
                 (undefined) external _mach_msg_destroy (from libsystem_kernel)
                 (undefined) external _mach_port_construct (from libsystem_kernel)
                 (undefined) external _mach_port_deallocate (from libsystem_kernel)
                 (undefined) external _mach_port_destruct (from libsystem_kernel)
                 (undefined) external _mach_port_request_notification (from libsystem_kernel)
                 (undefined) external _mach_task_self_ (from libsystem_kernel)
                 (undefined) external _mach_vm_read (from libsystem_kernel)
                 (undefined) external _mach_vm_read_overwrite (from libsystem_kernel)
                 (undefined) external _mach_vm_region (from libsystem_kernel)
                 (undefined) external _mach_vm_remap_new (from libsystem_kernel)
00007ff802a44ef4 (__TEXT,__text) external _macho_arch_name_for_cpu_type
00007ff802a44f66 (__TEXT,__text) external _macho_arch_name_for_mach_header
00007ff802a45156 (__TEXT,__text) external _macho_best_slice
00007ff802a45197 (__TEXT,__text) external _macho_best_slice_in_fd
00007ff802a44e98 (__TEXT,__text) external _macho_cpu_type_for_arch_name
00007ff802a45566 (__TEXT,__text) external _macho_dylib_install_name
00007ff802a459c1 (__TEXT,__text) external _macho_for_each_defined_rpath
00007ff802a4558f (__TEXT,__text) external _macho_for_each_dependent_dylib
00007ff802a45850 (__TEXT,__text) external _macho_for_each_exported_symbol
00007ff802a45678 (__TEXT,__text) external _macho_for_each_imported_symbol
00007ff802a45b3c (__TEXT,__text) external _macho_for_each_runnable_arch_name
00007ff802a44f85 (__TEXT,__text) external _macho_for_each_slice
00007ff802a44fc6 (__TEXT,__text) external _macho_for_each_slice_in_fd
00007ff802a45af7 (__TEXT,__text) external _macho_source_version
                 (undefined) external _malloc_size (from libsystem_malloc)
                 (undefined) external _malloc_type_aligned_alloc (from libsystem_malloc)
                 (undefined) external _malloc_type_calloc (from libsystem_malloc)
                 (undefined) external _malloc_type_malloc (from libsystem_malloc)
                 (undefined) external _memcmp (from libsystem_c)
                 (undefined) external _memcpy (from libsystem_c)
                 (undefined) external _memmove (from libsystem_c)
                 (undefined) external _mkstemp (from libsystem_c)
                 (undefined) external _mmap (from libsystem_kernel)
                 (undefined) external _munmap (from libsystem_kernel)
                 (undefined) external _open (from libsystem_kernel)
                 (undefined) external _openbyid_np (from libsystem_kernel)
                 (undefined) external _opendir$INODE64 (from libsystem_c)
                 (undefined) external _os_unfair_lock_lock (from libsystem_platform)
                 (undefined) external _os_unfair_lock_lock_with_options (from libsystem_platform)
                 (undefined) external _os_unfair_lock_unlock (from libsystem_platform)
                 (undefined) external _os_unfair_recursive_lock_lock_with_options (from libsystem_platform)
                 (undefined) external _os_unfair_recursive_lock_unlock (from libsystem_platform)
                 (undefined) external _os_unfair_recursive_lock_unlock_forked_child (from libsystem_platform)
                 (undefined) external _pid_for_task (from libsystem_kernel)
                 (undefined) external _pread (from libsystem_kernel)
                 (undefined) external _proc_regionfilename (from libsystem_kernel)
                 (undefined) external _pthread_create (from libsystem_pthread)
                 (undefined) external _pthread_detach (from libsystem_pthread)
                 (undefined) external _pthread_getspecific (from libsystem_pthread)
                 (undefined) external _pthread_key_create (from libsystem_pthread)
                 (undefined) external _pthread_key_init_np (from libsystem_pthread)
                 (undefined) external _pthread_setspecific (from libsystem_pthread)
                 (undefined) external _readdir_r$INODE64 (from libsystem_c)
                 (undefined) external _realpath$DARWIN_EXTSN (from libsystem_c)
                 (undefined) external _snprintf (from libsystem_c)
                 (undefined) external _stat$INODE64 (from libsystem_kernel)
                 (undefined) external _strchr (from libsystem_c)
                 (undefined) external _strcmp (from libsystem_c)
                 (undefined) external _strcpy (from libsystem_c)
                 (undefined) external _strlcat (from libsystem_c)
                 (undefined) external _strlcpy (from libsystem_c)
                 (undefined) external _strlen (from libsystem_c)
                 (undefined) external _strncmp (from libsystem_c)
                 (undefined) external _strncpy (from libsystem_c)
                 (undefined) external _strnlen (from libsystem_c)
                 (undefined) external _strstr (from libsystem_c)
                 (undefined) external _task_dyld_process_info_notify_deregister (from libsystem_kernel)
                 (undefined) external _task_dyld_process_info_notify_register (from libsystem_kernel)
                 (undefined) external _task_info (from libsystem_kernel)
                 (undefined) external _task_map_corpse_info_64 (from libsystem_kernel)
                 (undefined) external _usleep (from libsystem_c)
                 (undefined) external _uuid_is_null (from libsystem_c)
                 (undefined) external _vm_allocate (from libsystem_kernel)
                 (undefined) external _vm_copy (from libsystem_kernel)
                 (undefined) external _vm_deallocate (from libsystem_kernel)
                 (undefined) external _vm_page_size (from libsystem_kernel)
00007ff802a43f35 (__TEXT,__text) non-external (was a private external) _vm_read_safe
