                 (undefined) external _AFDeviceSupportsFullSiriUOD (from AssistantServices)
                 (undefined) external _AFDeviceSupportsHybridUOD (from AssistantServices)
                 (undefined) external _AFDeviceSupportsSiriMUX (from AssistantServices)
                 (undefined) external _AFIsInternalInstall (from AssistantServices)
00000002378de508 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SSG s18_DictionaryStorageC 22HomeAutomationInternal0C10DeviceTypeO
00000002378de518 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SSG s18_DictionaryStorageC 22HomeAutomationInternal0C10EntityTypeO
00000002378de528 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SSG s18_DictionaryStorageC 22HomeAutomationInternal0C11TaskOutcomeO
00000002378de578 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SSG s18_DictionaryStorageC 22HomeAutomationInternal0C12UserTaskTypeO
00000002378de548 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SSG s18_DictionaryStorageC 22HomeAutomationInternal0C13AttributeTypeO
00000002378de538 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SSG s18_DictionaryStorageC 22HomeAutomationInternal0C13AttributeUnitO
00000002378de4f8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SSG s18_DictionaryStorageC 22HomeAutomationInternal0C9SceneTypeO
00000002378de568 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SSG s18_DictionaryStorageC So39FLOWSchemaFLOWHomeAutomationRequestTypeV
00000002378de558 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SSG s18_DictionaryStorageC So46FLOWSchemaFLOWHomeAutomationCommandErrorReasonV
00000002378de684 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SayABGG s18_DictionaryStorageC 22HomeAutomationInternal0cD12SemanticTagsO
00000002378de7ea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SaySSGG s18_DictionaryStorageC 22HomeAutomationInternal0C9SceneTypeO
00000002378de748 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____Say_____GG s18_DictionaryStorageC 22HomeAutomationInternal0C10DeviceTypeO AC0c9AttributeG0O
00000002378dfb70 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____Say_____GG s18_DictionaryStorageC 22HomeAutomationInternal0C12UserTaskTypeO AC0cfG0C
00000002378dc0e0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____Say_____GG s18_DictionaryStorageC 22HomeAutomationInternal0C13AttributeTypeO AC0cF5ValueC
00000002378de938 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____Say_____GG s18_DictionaryStorageC 22HomeAutomationInternal13StateSemanticO AC0C13AttributeTypeO
00000002378de59a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____Say_____GG s18_DictionaryStorageC 22HomeAutomationInternal13StateSemanticO AC0C17AttributeModeTypeO
00000002378de94e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____Say_____GG s18_DictionaryStorageC 22HomeAutomationInternal17AttributeSemanticO AC0cF4TypeO
00000002378dc154 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____Say_____GG s18_DictionaryStorageC 22HomeAutomationInternal7ServiceC AC0C8UserTaskC
00000002378dc0f6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____Say_____GG s18_DictionaryStorageC s6UInt64V 22HomeAutomationInternal0D18AttributeTargetMapC
00000002378dc10c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____Say_____GG s18_DictionaryStorageC s6UInt64V 22HomeAutomationInternal0D19AttributeTargetAreaC
00000002378dbc8a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG 10SnippetKit8LoggableV 10Foundation3URLV
00000002378d7a38 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG 10SnippetKit8LoggableV 22HomeAutomationInternal0aD10DeviceTypeO
00000002378dc4bc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG 10SnippetKit8LoggableV 22HomeAutomationInternal17IconConfigurationV
00000002378df61c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG 22HomeAutomationInternal6AtomicV 8Dispatch0E8WorkItemC
00000002378df5e4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG 22HomeAutomationInternal6AtomicV AA0aB6IntentV
00000002378d930a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG s11_SetStorageC 22HomeAutomationInternal0C13AttributeTypeO
00000002378d7cd8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG s23_ContiguousArrayStorageC 12SiriOntology021UsoEntity_common_UserG0C13DefinedValuesO
00000002378deccc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG s23_ContiguousArrayStorageC 12SiriOntology24UsoEntity_common_SettingC
00000002378d7c9a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG s23_ContiguousArrayStorageC 16SiriDialogEngine15SpeakableStringV
00000002378d88a6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D14EntityResponseC
00000002378d8cd8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D16UserTaskResponseC
00000002378de12a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D6FilterC
00000002378d7c28 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D9SceneTypeO
00000002378dfc62 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgSaySo13HMRequestBaseCGG s18_DictionaryStorageC 22HomeAutomationInternal0C13AttributeTypeO
00000002378dfc4a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgSay_____GG s18_DictionaryStorageC 22HomeAutomationInternal0C13AttributeTypeO AC0C16UserTaskResponseC
00000002378dfc88 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgSay_____GG s18_DictionaryStorageC 22HomeAutomationInternal0C6EntityC AC0cF8ResponseC
00000002378dfc32 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgSay_____GG s18_DictionaryStorageC s6UInt32V 12SiriOntology13UsoIdentifierV
00000002378d9b60 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____ShySSGG s18_DictionaryStorageC 22HomeAutomationInternal0C9SceneTypeO
00000002378de732 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____Shy_____GG s18_DictionaryStorageC 22HomeAutomationInternal0C13AttributeTypeO AC0c6DeviceG0O
00000002378dc17a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SiG s18_DictionaryStorageC 22HomeAutomationInternal0C13AttributeTypeO
00000002378de9b6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SiG s18_DictionaryStorageC 22HomeAutomationInternal17ReferenceSemanticO
00000002378de370 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______G Sh5IndexV 22HomeAutomationInternal7ServiceC
00000002378dbc56 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______SDy_____Say_____GGtG s23_ContiguousArrayStorageC 22HomeAutomationInternal12DeviceEntityC AC0D13AttributeTypeO AC0dI5ValueC
00000002378dedee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______SStG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D10DeviceTypeO
00000002378d936e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______SStG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D10EntityTypeO
00000002378dee0a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______SStG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D11TaskOutcomeO
00000002378dee8c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______SStG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D12UserTaskTypeO
00000002378dee38 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______SStG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D13AttributeTypeO
00000002378dee26 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______SStG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D13AttributeUnitO
00000002378dedd2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______SStG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D9SceneTypeO
00000002378dee70 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______SStG s23_ContiguousArrayStorageC So39FLOWSchemaFLOWHomeAutomationRequestTypeV
00000002378dee54 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______SStG s23_ContiguousArrayStorageC So46FLOWSchemaFLOWHomeAutomationCommandErrorReasonV
00000002378db638 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______SayABGtG s23_ContiguousArrayStorageC 22HomeAutomationInternal0dE12SemanticTagsO
00000002378d9b3c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______SaySSGtG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D9SceneTypeO
00000002378dd018 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Say_____GtG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D10DeviceTypeO AC0d9AttributeH0O
00000002378dd042 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Say_____GtG s23_ContiguousArrayStorageC 22HomeAutomationInternal13StateSemanticO AC0D13AttributeTypeO
00000002378e0352 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Say_____GtG s23_ContiguousArrayStorageC 22HomeAutomationInternal13StateSemanticO AC0D17AttributeModeTypeO
00000002378dd05a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Say_____GtG s23_ContiguousArrayStorageC 22HomeAutomationInternal17AttributeSemanticO AC0dG4TypeO
00000002378d86e0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Say_____GtG s23_ContiguousArrayStorageC 22HomeAutomationInternal7ServiceC AC0D8UserTaskC
00000002378de2f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Shy_____GtG s23_ContiguousArrayStorageC 22HomeAutomationInternal0D13AttributeTypeO AC0d6DeviceH0O
00000002378dcad0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 11SiriKitFlow08RCHChildC14ProducersAsyncV 22HomeAutomationInternal04ShowG6IntentC AD0jgK8ResponseC
00000002378dcab0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 11SiriKitFlow08RCHChildC14ProducersAsyncV 22HomeAutomationInternal07ControlG6IntentC AD0jgK8ResponseC
00000002378dd3ea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 11SiriKitFlow08RCHChildC14ProducersAsyncV 22HomeAutomationInternal08AutomateG6IntentC AD0jgK8ResponseC
00000002378df772 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 11SiriKitFlow08RCHChildC14ProducersAsyncV 22HomeAutomationInternal08DiscoverG6IntentC AD0jgK8ResponseC
00000002378dcb20 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 11SiriKitFlow08RCHChildC7FactoryC 22HomeAutomationInternal04ShowF6IntentC AD0ifJ8ResponseC
00000002378dcaf0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 11SiriKitFlow08RCHChildC7FactoryC 22HomeAutomationInternal07ControlF6IntentC AD0ifJ8ResponseC
00000002378dd40a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 11SiriKitFlow08RCHChildC7FactoryC 22HomeAutomationInternal08AutomateF6IntentC AD0ifJ8ResponseC
00000002378df79a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 11SiriKitFlow08RCHChildC7FactoryC 22HomeAutomationInternal08DiscoverF6IntentC AD0ifJ8ResponseC
00000002378df014 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 11SiriKitFlow22IntentResolutionRecordV 22HomeAutomationInternal04ShowgD0C AD0jgD8ResponseC
00000002378d9ebe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 11SiriKitFlow22IntentResolutionRecordV 22HomeAutomationInternal07ControlgD0C AD0jgD8ResponseC
00000002378de430 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 11SiriKitFlow22IntentResolutionRecordV 22HomeAutomationInternal08AutomategD0C AD0jgD8ResponseC
00000002378e018c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 11SiriKitFlow22IntentResolutionRecordV 22HomeAutomationInternal08DiscovergD0C AD0jgD8ResponseC
00000002378de80c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 13SiriInference8DateTimeC0eF5RangeC07DefinedefG0O AE
00000002378dea32 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal0C10DeviceTypeO AC09AccessoryG8SemanticO
00000002378de902 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal0C10DeviceTypeO AC0c9AttributeG0O
00000002378de9a4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal0C10DeviceTypeO AC12WarmupReasonO
00000002378de926 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal0C10DeviceTypeO AC15SiriHintUseCaseO
00000002378dea20 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal0C13AttributeTypeO AC0F8SemanticO
00000002378de81e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal0C13AttributeTypeO AC0c6DeviceG0O
00000002378de588 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal0C13AttributeTypeO AC0cF4UnitO
00000002378de5f8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal0C13AttributeTypeO AC0cF5ValueC
00000002378de914 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal0C13AttributeTypeO AC15SiriHintUseCaseO
00000002378de63e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal0C17AttributeModeTypeO AC023RobotVacuumCleanerCleanG0O
00000002378de650 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal0C18AttributeStateTypeO AC021RobotVacuumCleanerRunG0O
00000002378de662 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal0C5ErrorO AC0C11TaskOutcomeO
00000002378de964 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal0cD12SemanticTagsO AC0C13AttributeTypeO
00000002378de982 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal10DeviceTypeO06SinglefG0O AC0cfG0O
00000002378de6fc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal12TriggerEventO AC15SignificantTimeO
00000002378de6ea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal12TriggerEventO AC8PresenceO
00000002378de720 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal12TriggerEventO So010HMPresenceG4TypeV
00000002378de70e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal12TriggerEventO So013HMSignificantG0a
00000002378de60a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s18_DictionaryStorageC 22HomeAutomationInternal12UnitSemanticO AC0c9AttributeF0O
