0000000180116400 (__TEXT,__text) non-external K256
00000001dbd68d30 (__DATA,__common) non-external (was a private external) __os_alloc_once_table
00000001801133a0 (__TEXT,__text) non-external __os_alloc_slow
0000000180121be0 (__TEXT,__const) non-external __os_lock_type_base
0000000180111fec (__TEXT,__text) non-external (was a private external) __os_log_simple_send
0000000180112164 (__TEXT,__text) non-external (was a private external) __os_log_simple_shim
000000018011303c (__TEXT,__text) non-external (was a private external) __os_once
000000018011309c (__TEXT,__text) non-external __os_once_callout
0000000180112f90 (__TEXT,__text) non-external __os_once_gate_broadcast
0000000180120c0c (__TEXT,__text) non-external (was a private external) __os_once_gate_corruption_abort
0000000180120bbc (__TEXT,__text) non-external (was a private external) __os_once_gate_recursive_abort
0000000180120be4 (__TEXT,__text) non-external (was a private external) __os_once_gate_unowned_abort
000000018011310c (__TEXT,__text) non-external __os_once_gate_wait
00000001801134d0 (__TEXT,__text) non-external (was a private external) __os_semaphore_dispose
0000000180120cac (__TEXT,__text) non-external __os_semaphore_dispose.cold.1
0000000180120b60 (__TEXT,__text) non-external (was a private external) __os_unfair_lock_corruption_abort
0000000180112cf4 (__TEXT,__text) non-external __os_unfair_lock_lock_slow
0000000180120b10 (__TEXT,__text) non-external (was a private external) __os_unfair_lock_recursive_abort
0000000180112e84 (__TEXT,__text) non-external __os_unfair_lock_unlock_slow
0000000180120b38 (__TEXT,__text) non-external (was a private external) __os_unfair_lock_unowned_abort
00000001800a3f80 (__TEXT,__text) non-external (was a private external) __platform_bzero
00000001800a6d60 (__TEXT,__text) non-external (was a private external) __platform_memchr
00000001800a5ff0 (__TEXT,__text) non-external (was a private external) __platform_memcmp
00000001800a4380 (__TEXT,__text) non-external (was a private external) __platform_memmove
00000001800a3fe0 (__TEXT,__text) non-external (was a private external) __platform_memset
00000001800a4ae0 (__TEXT,__text) non-external (was a private external) __platform_strchr
00000001800a4990 (__TEXT,__text) non-external (was a private external) __platform_strcmp
00000001800a4eac (__TEXT,__text) non-external (was a private external) __platform_strlcat
00000001800a4744 (__TEXT,__text) non-external (was a private external) __platform_strlcpy
00000001800a3ee0 (__TEXT,__text) non-external (was a private external) __platform_strlen
00000001800a4870 (__TEXT,__text) non-external (was a private external) __platform_strncmp
0000000180113500 (__TEXT,__text) non-external (was a private external) __platform_strncpy
00000001800a3e40 (__TEXT,__text) non-external (was a private external) __platform_strnlen
00000001800a60a4 (__TEXT,__text) non-external (was a private external) __platform_strstr
000000018010ea90 (__TEXT,__text) non-external __preboot_fire
000000018010ea80 (__TEXT,__text) non-external (was a private external) __preboot_payload_check
00000001dbd68a70 (__DATA,__data) non-external __pthread_count
0000000180113b78 (__TEXT,__text) non-external __pthread_current_stack_address
0000000180113580 (__TEXT,__text) non-external __pthread_exit
00000001800a7270 (__TEXT,__text) non-external (was a private external) __pthread_exit_if_canceled
0000000180113d98 (__TEXT,__text) non-external __pthread_exit_if_canceled.cold.1
00000001dbd69870 (__DATA,__bss) non-external __pthread_introspection_hook
0000000180113c24 (__TEXT,__text) non-external __pthread_introspection_hook_callout_thread_destroy
0000000180113b88 (__TEXT,__text) non-external __pthread_introspection_hook_callout_thread_terminate
0000000180113d18 (__TEXT,__text) non-external (was a private external) __pthread_joiner_prepost_wake
0000000180113788 (__TEXT,__text) non-external __pthread_joiner_wake
0000000180113cc0 (__TEXT,__text) non-external __pthread_joiner_wake.cold.1
00000001dbd68cc4 (__DATA,__common) non-external (was a private external) __pthread_list_lock
0000000180114af0 (__TEXT,__text) non-external __pthread_mutex_check_init_slow
0000000180120cd4 (__TEXT,__text) non-external (was a private external) __pthread_mutex_corruption_abort
0000000180114cb8 (__TEXT,__text) non-external __pthread_mutex_fairshare_lock
0000000180113e10 (__TEXT,__text) non-external (was a private external) __pthread_mutex_fairshare_lock_slow
0000000180113f28 (__TEXT,__text) non-external __pthread_mutex_fairshare_lock_wait
0000000180114980 (__TEXT,__text) non-external __pthread_mutex_fairshare_unlock
0000000180114118 (__TEXT,__text) non-external __pthread_mutex_fairshare_unlock_drop
0000000180113fec (__TEXT,__text) non-external (was a private external) __pthread_mutex_fairshare_unlock_slow
0000000180114544 (__TEXT,__text) non-external (was a private external) __pthread_mutex_firstfit_lock_slow
0000000180114690 (__TEXT,__text) non-external __pthread_mutex_firstfit_lock_wait
00000001801143d4 (__TEXT,__text) non-external (was a private external) __pthread_mutex_firstfit_unlock_slow
00000001801144e0 (__TEXT,__text) non-external __pthread_mutex_firstfit_wake
0000000180114750 (__TEXT,__text) non-external (was a private external) __pthread_mutex_lock_init_slow
00000001db861ad8 (__DATA_DIRTY,__bss) non-external __pthread_mutex_sig_fast
0000000180114184 (__TEXT,__text) non-external (was a private external) __pthread_mutex_ulock_lock
00000001801141d4 (__TEXT,__text) non-external __pthread_mutex_ulock_lock_slow
00000001801142e0 (__TEXT,__text) non-external (was a private external) __pthread_mutex_ulock_unlock
0000000180114318 (__TEXT,__text) non-external __pthread_mutex_ulock_unlock_slow
00000001801148dc (__TEXT,__text) non-external __pthread_mutex_unlock_init_slow
00000001dbd68d28 (__DATA,__common) non-external (was a private external) __pthread_ptr_munge_token
00000001800a6b08 (__TEXT,__text) non-external (was a private external) __pthread_set_self
0000000180113890 (__TEXT,__text) non-external __pthread_set_self_dyld
0000000180113cec (__TEXT,__text) non-external (was a private external) __pthread_setcancelstate_exit
0000000180113958 (__TEXT,__text) non-external __pthread_terminate
00000001801138fc (__TEXT,__text) non-external __pthread_terminate_invoke
0000000180114d50 (__TEXT,__text) non-external (was a private external) __pthread_tsd_cleanup
000000018011218c (__TEXT,__text) non-external __simple_asl_connect
00000001801122d4 (__TEXT,__text) non-external __simple_asl_connect_once
000000018011223c (__TEXT,__text) non-external (was a private external) __simple_asl_get_fd
00000001801123c4 (__TEXT,__text) non-external __simple_asl_init_context
0000000180112340 (__TEXT,__text) non-external (was a private external) __simple_asl_log
0000000180112540 (__TEXT,__text) non-external (was a private external) __simple_dprintf
00000001800a6c8c (__TEXT,__text) non-external (was a private external) __simple_getenv
00000001800a4f74 (__TEXT,__text) non-external (was a private external) __simple_salloc
00000001800a5d20 (__TEXT,__text) non-external (was a private external) __simple_sfree
00000001801126ac (__TEXT,__text) non-external (was a private external) __simple_sprintf
00000001801126e4 (__TEXT,__text) non-external (was a private external) __simple_sresize
00000001800a5d10 (__TEXT,__text) non-external (was a private external) __simple_string
00000001801123dc (__TEXT,__text) non-external (was a private external) __simple_vdprintf
00000001800a5194 (__TEXT,__text) non-external (was a private external) __simple_vsprintf
00000001dd595b40 (__DATA_CONST,__const) non-external (was a private external) __stage_cryptex1_sniff
00000001dd596238 (__DATA_CONST,__const) non-external (was a private external) __stage_dylib_cache
00000001dd595978 (__DATA_CONST,__const) non-external (was a private external) __stage_goodbye
00000001dd595868 (__DATA_CONST,__const) non-external (was a private external) __stage_graft
00000001dd595ac0 (__DATA_CONST,__const) non-external (was a private external) __stage_graft_fetch
00000001dd595a80 (__DATA_CONST,__const) non-external (was a private external) __stage_graft_select
00000001dd595938 (__DATA_CONST,__const) non-external (was a private external) __stage_hello
00000001dd595b00 (__DATA_CONST,__const) non-external (was a private external) __stage_preboot
000000018010c6c4 (__TEXT,__text) non-external (was a private external) __subsystem_init
00000001db861aec (__DATA_DIRTY,__bss) non-external __task_reply_port
00000001dbd69850 (__DATA,__bss) non-external __tbi
0000000180115fbc (__TEXT,__text) non-external (was a private external) __thread_set_tsd_base
000000018011f0dc (__TEXT,__text) non-external (was a private external) _abort
000000018011f0f4 (__TEXT,__text) non-external (was a private external) _abort_report_np
0000000180120da0 (__TEXT,__text) non-external (was a private external) _abort_with_payload
0000000180120d14 (__TEXT,__text) non-external _abort_with_payload_wrapper_internal
0000000180120cf4 (__TEXT,__text) non-external (was a private external) _abort_with_reason
000000018010c2c8 (__TEXT,__text) non-external (was a private external) _amfi_check_dyld_policy_self
000000018010c33c (__TEXT,__text) non-external (was a private external) _amfi_load_trust_cache
00000001dbd6978c (__DATA,__bss) non-external _arc4_count
000000018010c504 (__TEXT,__text) non-external _arc4_fetch
00000001dbd69780 (__DATA,__bss) non-external _arc4_lock
000000018010c5d8 (__TEXT,__text) non-external _arc4_stir
000000018010c398 (__TEXT,__text) non-external (was a private external) _arc4random
00000001801108b0 (__TEXT,__text) non-external (was a private external) _arguments
00000001801108dc (__TEXT,__text) non-external (was a private external) _arguments_dump
0000000180110678 (__TEXT,__text) non-external (was a private external) _arguments_init
00000001800a5ff0 (__TEXT,__text) non-external (was a private external) _bcmp
00000001801103f0 (__TEXT,__text) non-external (was a private external) _boot_boot
00000001801105f4 (__TEXT,__text) non-external (was a private external) _boot_destroy
00000001801102bc (__TEXT,__text) non-external (was a private external) _boot_dump_spec
00000001801103d8 (__TEXT,__text) non-external (was a private external) _boot_get
00000001801105ec (__TEXT,__text) non-external (was a private external) _boot_get_dylib_root
00000001801103e4 (__TEXT,__text) non-external (was a private external) _boot_get_unsafe
0000000180110370 (__TEXT,__text) non-external (was a private external) _boot_init
00000001801101d0 (__TEXT,__text) non-external (was a private external) _boot_select_spec
00000001801105dc (__TEXT,__text) non-external (was a private external) _boot_set_dylib_root
0000000180110540 (__TEXT,__text) non-external (was a private external) _boot_set_payload
00000001801104e0 (__TEXT,__text) non-external (was a private external) _boot_set_root
0000000180111d88 (__TEXT,__text) non-external (was a private external) _buff_get_length_uint32
0000000180111dc0 (__TEXT,__text) non-external (was a private external) _buff_map_fd_anon
00000001800a3f80 (__TEXT,__text) non-external (was a private external) _bzero
0000000180118b3c (__TEXT,__text) non-external (was a private external) _cc_clear
0000000180118bd0 (__TEXT,__text) non-external (was a private external) _cc_disable_dit
0000000180115fe4 (__TEXT,__text) non-external (was a private external) _ccdigest_final_64be
00000001801161b8 (__TEXT,__text) non-external (was a private external) _ccdigest_init
0000000180116250 (__TEXT,__text) non-external (was a private external) _ccdigest_update
0000000180117c7c (__TEXT,__text) non-external (was a private external) _ccsha1_di
0000000180121e90 (__TEXT,__const) non-external (was a private external) _ccsha1_initial_state
0000000180117c88 (__TEXT,__text) non-external _ccsha1_vng_arm_compress
00000001dd5962c0 (__DATA_CONST,__const) non-external (was a private external) _ccsha1_vng_arm_di
0000000180118bb8 (__TEXT,__text) non-external (was a private external) _ccsha256_di
0000000180121ea4 (__TEXT,__const) non-external (was a private external) _ccsha256_initial_state
0000000180118954 (__TEXT,__text) non-external _ccsha256_vng_arm_compress
00000001dd596308 (__DATA_CONST,__const) non-external (was a private external) _ccsha256_vng_arm_di
0000000180118bc4 (__TEXT,__text) non-external (was a private external) _ccsha384_di
0000000180121ec8 (__TEXT,__const) non-external (was a private external) _ccsha384_initial_state
0000000180115fcc (__TEXT,__text) non-external _ccsha384_vng_arm_compress
00000001dd596278 (__DATA_CONST,__const) non-external (was a private external) _ccsha384_vng_arm_di
0000000180121c10 (__TEXT,__const) non-external (was a private external) _ccsha512_K
0000000180118958 (__TEXT,__text) non-external (was a private external) _ccsha512_final
00000001800a723c (__TEXT,__text) non-external (was a private external) _cerror
00000001800a4e68 (__TEXT,__text) non-external (was a private external) _cerror_nocancel
0000000180119128 (__TEXT,__text) non-external (was a private external) _chmod
00000001800a37b0 (__TEXT,__text) non-external (was a private external) _clock_sleep_trap
00000001800a4818 (__TEXT,__text) non-external (was a private external) _close
000000018010f0d0 (__TEXT,__text) non-external (was a private external) _closefd
000000018010f234 (__TEXT,__text) non-external (was a private external) _closefd_optional
0000000180111264 (__TEXT,__text) non-external (was a private external) _configuration
000000018011129c (__TEXT,__text) non-external (was a private external) _configuration_dump
0000000180110a44 (__TEXT,__text) non-external (was a private external) _configuration_init
0000000180111290 (__TEXT,__text) non-external (was a private external) _configuration_unsafe
0000000180115218 (__TEXT,__text) non-external (was a private external) _connect
0000000180121b98 (__TEXT,__const) non-external _cryptex_attrlist
000000018010e4bc (__TEXT,__text) non-external (was a private external) _cryptex_destroy
000000018010dc20 (__TEXT,__text) non-external (was a private external) _cryptex_get_node_info
000000018010dd14 (__TEXT,__text) non-external (was a private external) _cryptex_graft
000000018010caa8 (__TEXT,__text) non-external (was a private external) _cryptex_graft_failure_exists
000000018010ca20 (__TEXT,__text) non-external (was a private external) _cryptex_graft_failure_recovery
000000018010d3f8 (__TEXT,__text) non-external (was a private external) _cryptex_init
000000018010e1e8 (__TEXT,__text) non-external (was a private external) _cryptex_load_trust_cache
