00007ff806624d1b (__TEXT,__text) external _CreateLSTMBreakEngine
00007ff840687dd0 (__DATA_CONST,__const) external __ZTIN3icu11TextTrieMapE
00007ff840675a68 (__DATA_CONST,__const) external __ZTIN3icu12CacheKeyBaseE
00007ff840678280 (__DATA_CONST,__const) external __ZTIN3icu12ChoiceFormatE
00007ff840686d28 (__DATA_CONST,__const) external __ZTIN3icu12CollationKeyE
00007ff84067ac10 (__DATA_CONST,__const) external __ZTIN3icu12CurrencyUnitE
00007ff840665e48 (__DATA_CONST,__const) external __ZTIN3icu12DateIntervalE
00007ff84067bf30 (__DATA_CONST,__const) external __ZTIN3icu12DateTimeRuleE
00007ff8406857e8 (__DATA_CONST,__const) external __ZTIN3icu12FixedDecimalE
00007ff840684318 (__DATA_CONST,__const) external __ZTIN3icu12NumberFormatE
00007ff8406854e8 (__DATA_CONST,__const) external __ZTIN3icu12PluralFormat14PluralSelectorE
00007ff840685500 (__DATA_CONST,__const) external __ZTIN3icu12PluralFormat21PluralSelectorAdapterE
00007ff840685518 (__DATA_CONST,__const) external __ZTIN3icu12PluralFormatE
00007ff840685eb0 (__DATA_CONST,__const) external __ZTIN3icu12RegexCompileE
00007ff840686350 (__DATA_CONST,__const) external __ZTIN3icu12RegexMatcherE
00007ff840686440 (__DATA_CONST,__const) external __ZTIN3icu12RegexPatternE
00007ff84066a8f0 (__DATA_CONST,__const) external __ZTIN3icu12ResourceSinkE
00007ff840686a68 (__DATA_CONST,__const) external __ZTIN3icu12SelectFormatE
00007ff84066aa78 (__DATA_CONST,__const) external __ZTIN3icu12SharedObjectE
00007ff840687018 (__DATA_CONST,__const) external __ZTIN3icu12StringSearchE
00007ff840688078 (__DATA_CONST,__const) external __ZTIN3icu12TimeZoneRuleE
00007ff840675a80 (__DATA_CONST,__const) external __ZTIN3icu12UnifiedCacheE
00007ff8406774a8 (__DATA_CONST,__const) external __ZTIN3icu13BasicTimeZoneE
00007ff8406656e8 (__DATA_CONST,__const) external __ZTIN3icu13BreakIteratorE
00007ff8406789b8 (__DATA_CONST,__const) external __ZTIN3icu13CollationKeys13LevelCallbackE
00007ff84067b548 (__DATA_CONST,__const) external __ZTIN3icu13DecimalFormatE
00007ff84067c4d0 (__DATA_CONST,__const) external __ZTIN3icu13FieldPositionE
00007ff840680d98 (__DATA_CONST,__const) external __ZTIN3icu13FormattedListE
00007ff840683268 (__DATA_CONST,__const) external __ZTIN3icu13IFixedDecimalE
00007ff840680e28 (__DATA_CONST,__const) external __ZTIN3icu13ListFormatterE
00007ff8406661c8 (__DATA_CONST,__const) external __ZTIN3icu13LocaleBuilderE
00007ff840681038 (__DATA_CONST,__const) external __ZTIN3icu13MeasureFormatE
00007ff8406826b8 (__DATA_CONST,__const) external __ZTIN3icu13MessageFormat11DummyFormatE
00007ff840682888 (__DATA_CONST,__const) external __ZTIN3icu13MessageFormat22PluralSelectorProviderE
00007ff840682800 (__DATA_CONST,__const) external __ZTIN3icu13MessageFormatE
00007ff8406851e8 (__DATA_CONST,__const) external __ZTIN3icu13OlsonTimeZoneE
00007ff840669b18 (__DATA_CONST,__const) external __ZTIN3icu13ParsePositionE
00007ff84066a8a8 (__DATA_CONST,__const) external __ZTIN3icu13ResourceValueE
00007ff840687b58 (__DATA_CONST,__const) external __ZTIN3icu13TimeZoneNames19MatchInfoCollectionE
00007ff840687a78 (__DATA_CONST,__const) external __ZTIN3icu13TimeZoneNamesE
00007ff840675b80 (__DATA_CONST,__const) external __ZTIN3icu13UnicodeFilterE
00007ff840675e78 (__DATA_CONST,__const) external __ZTIN3icu13UnicodeStringE
00007ff84067ab18 (__DATA_CONST,__const) external __ZTIN3icu14CurrencyAmountE
00007ff84067c630 (__DATA_CONST,__const) external __ZTIN3icu14FormattedValueE
00007ff84067ccf0 (__DATA_CONST,__const) external __ZTIN3icu14HebrewCalendarE
00007ff84067e778 (__DATA_CONST,__const) external __ZTIN3icu14IndianCalendarE
00007ff840669618 (__DATA_CONST,__const) external __ZTIN3icu14MessagePatternE
00007ff84066a800 (__DATA_CONST,__const) external __ZTIN3icu14ResourceBundleE
00007ff8406869f8 (__DATA_CONST,__const) external __ZTIN3icu14SearchIteratorE
00007ff840677a28 (__DATA_CONST,__const) external __ZTIN3icu14SharedCalendarE
00007ff840686b80 (__DATA_CONST,__const) external __ZTIN3icu14SimpleTimeZoneE
00007ff840687498 (__DATA_CONST,__const) external __ZTIN3icu14TimeUnitAmountE
00007ff840687500 (__DATA_CONST,__const) external __ZTIN3icu14TimeUnitFormatE
00007ff8406878e8 (__DATA_CONST,__const) external __ZTIN3icu14TimeZoneFormatE
00007ff840687790 (__DATA_CONST,__const) external __ZTIN3icu14TransliteratorE
00007ff840675c00 (__DATA_CONST,__const) external __ZTIN3icu14UnicodeFunctorE
00007ff840675ad8 (__DATA_CONST,__const) external __ZTIN3icu14UnicodeMatcherE
00007ff8406771e8 (__DATA_CONST,__const) external __ZTIN3icu15AlphabeticIndex14ImmutableIndexE
00007ff840677230 (__DATA_CONST,__const) external __ZTIN3icu15AlphabeticIndex6BucketE
00007ff840677218 (__DATA_CONST,__const) external __ZTIN3icu15AlphabeticIndexE
00007ff8406780d8 (__DATA_CONST,__const) external __ZTIN3icu15ChineseCalendarE
00007ff840680858 (__DATA_CONST,__const) external __ZTIN3icu15IslamicCalendarE
00007ff840669a98 (__DATA_CONST,__const) external __ZTIN3icu15Normalizer2ImplE
00007ff840685100 (__DATA_CONST,__const) external __ZTIN3icu15NumberingSystemE
00007ff840686f50 (__DATA_CONST,__const) external __ZTIN3icu15UnicodeReplacerE
00007ff840665938 (__DATA_CONST,__const) external __ZTIN3icu16BytesTrieBuilder17BTLinearMatchNodeE
00007ff840665920 (__DATA_CONST,__const) external __ZTIN3icu16BytesTrieBuilderE
00007ff840678690 (__DATA_CONST,__const) external __ZTIN3icu16CollationBuilderE
00007ff84067ba58 (__DATA_CONST,__const) external __ZTIN3icu16DateIntervalInfoE
00007ff840686ce8 (__DATA_CONST,__const) external __ZTIN3icu16SimpleDateFormatE
00007ff84066aa38 (__DATA_CONST,__const) external __ZTIN3icu16UnifiedCacheBaseE
00007ff840665978 (__DATA_CONST,__const) external __ZTIN3icu17CanonicalIteratorE
00007ff840665ae0 (__DATA_CONST,__const) external __ZTIN3icu17CharacterIteratorE
00007ff840678960 (__DATA_CONST,__const) external __ZTIN3icu17CollationIteratorE
00007ff840678ab8 (__DATA_CONST,__const) external __ZTIN3icu17CollationSettingsE
00007ff84067b7b8 (__DATA_CONST,__const) external __ZTIN3icu17DateFormatSymbolsE
00007ff840665dc8 (__DATA_CONST,__const) external __ZTIN3icu17DictionaryMatcherE
00007ff84067ca80 (__DATA_CONST,__const) external __ZTIN3icu17GregorianCalendarE
00007ff840666c40 (__DATA_CONST,__const) external __ZTIN3icu17RegionValidateMapE
00007ff8406865a0 (__DATA_CONST,__const) external __ZTIN3icu17RuleBasedCollatorE
00007ff840685e78 (__DATA_CONST,__const) external __ZTIN3icu17RuleBasedTimeZoneE
00007ff840685740 (__DATA_CONST,__const) external __ZTIN3icu17SharedPluralRulesE
00007ff840676b60 (__DATA_CONST,__const) external __ZTIN3icu17StringEnumerationE
00007ff84066ad98 (__DATA_CONST,__const) weak external __ZTIN3icu17StringTrieBuilder10BranchNodeE
00007ff84066ae48 (__DATA_CONST,__const) external __ZTIN3icu17StringTrieBuilder14BranchHeadNodeE
00007ff84066ac20 (__DATA_CONST,__const) external __ZTIN3icu17StringTrieBuilder14FinalValueNodeE
00007ff84066ad80 (__DATA_CONST,__const) external __ZTIN3icu17StringTrieBuilder14ListBranchNodeE
00007ff84066ad28 (__DATA_CONST,__const) external __ZTIN3icu17StringTrieBuilder15LinearMatchNodeE
00007ff84066adf0 (__DATA_CONST,__const) external __ZTIN3icu17StringTrieBuilder15SplitBranchNodeE
00007ff84066acd0 (__DATA_CONST,__const) external __ZTIN3icu17StringTrieBuilder21IntermediateValueNodeE
00007ff84066abc8 (__DATA_CONST,__const) external __ZTIN3icu17StringTrieBuilder4NodeE
00007ff84066ac78 (__DATA_CONST,__const) external __ZTIN3icu17StringTrieBuilder9ValueNodeE
00007ff84066ae60 (__DATA_CONST,__const) external __ZTIN3icu17StringTrieBuilderE
00007ff84066bf20 (__DATA_CONST,__const) external __ZTIN3icu17UCharsTrieBuilder18UCTLinearMatchNodeE
00007ff84066bf08 (__DATA_CONST,__const) external __ZTIN3icu17UCharsTrieBuilderE
00007ff8406880a8 (__DATA_CONST,__const) external __ZTIN3icu18AnnualTimeZoneRuleE
00007ff840677340 (__DATA_CONST,__const) external __ZTIN3icu18CalendarAstronomer9AngleFuncE
00007ff840665770 (__DATA_CONST,__const) external __ZTIN3icu18CharStringByteSinkE
00007ff840678b38 (__DATA_CONST,__const) external __ZTIN3icu18CollationTailoringE
00007ff84067abc0 (__DATA_CONST,__const) external __ZTIN3icu18CurrencyPluralInfoE
00007ff84067b9e8 (__DATA_CONST,__const) external __ZTIN3icu18DateIntervalFormatE
00007ff84067e490 (__DATA_CONST,__const) external __ZTIN3icu18HinduLunarCalendarE
00007ff84067e4a8 (__DATA_CONST,__const) external __ZTIN3icu18HinduSolarCalendarE
00007ff840666468 (__DATA_CONST,__const) external __ZTIN3icu18LocaleDisplayNamesE
00007ff840666210 (__DATA_CONST,__const) weak external __ZTIN3icu18LocalePriorityList8IteratorE
00007ff84066a7c0 (__DATA_CONST,__const) external __ZTIN3icu18RuleBasedTokenizerE
00007ff840684300 (__DATA_CONST,__const) external __ZTIN3icu18SharedNumberFormatE
00007ff840688100 (__DATA_CONST,__const) external __ZTIN3icu18TimeZoneTransitionE
00007ff840676b78 (__DATA_CONST,__const) external __ZTIN3icu18UStringEnumerationE
00007ff8406768b0 (__DATA_CONST,__const) external __ZTIN3icu18UnicodeSetIteratorE
00007ff840678b20 (__DATA_CONST,__const) external __ZTIN3icu19CollationCacheEntryE
00007ff840678a18 (__DATA_CONST,__const) external __ZTIN3icu19CollationRuleParser4SinkE
00007ff840678a60 (__DATA_CONST,__const) external __ZTIN3icu19CollationRuleParser8ImporterE
00007ff840666148 (__DATA_CONST,__const) external __ZTIN3icu19FilteredNormalizer2E
00007ff840688090 (__DATA_CONST,__const) external __ZTIN3icu19InitialTimeZoneRuleE
00007ff8406808b8 (__DATA_CONST,__const) external __ZTIN3icu19IslamicRGSACalendarE
00007ff840680888 (__DATA_CONST,__const) external __ZTIN3icu19IslamicTBLACalendarE
00007ff840686aa8 (__DATA_CONST,__const) external __ZTIN3icu19SharedBreakIteratorE
00007ff840665818 (__DATA_CONST,__const) external __ZTIN3icu20CheckedArrayByteSinkE
00007ff840678848 (__DATA_CONST,__const) external __ZTIN3icu20CollationDataBuilder10CEModifierE
00007ff840678878 (__DATA_CONST,__const) external __ZTIN3icu20CollationDataBuilderE
00007ff840678dc0 (__DATA_CONST,__const) external __ZTIN3icu20CompactDecimalFormatE
00007ff84067b128 (__DATA_CONST,__const) external __ZTIN3icu20DecimalFormatSymbolsE
00007ff84067c6e8 (__DATA_CONST,__const) external __ZTIN3icu20FieldPositionHandlerE
00007ff840680870 (__DATA_CONST,__const) external __ZTIN3icu20IslamicCivilCalendarE
00007ff8406879c8 (__DATA_CONST,__const) external __ZTIN3icu20TimeZoneGenericNamesE
00007ff84067c758 (__DATA_CONST,__const) external __ZTIN3icu21FieldPositionIteratorE
00007ff84067b958 (__DATA_CONST,__const) external __ZTIN3icu21FormattedDateIntervalE
00007ff840685bd8 (__DATA_CONST,__const) external __ZTIN3icu21RuleBasedNumberFormatE
00007ff8406880c0 (__DATA_CONST,__const) external __ZTIN3icu21TimeArrayTimeZoneRuleE
00007ff840688c18 (__DATA_CONST,__const) external __ZTIN3icu21UTF8CollationIteratorE
00007ff840665df8 (__DATA_CONST,__const) external __ZTIN3icu22BytesDictionaryMatcherE
00007ff840679090 (__DATA_CONST,__const) external __ZTIN3icu22CompoundTransliteratorE
00007ff84067e568 (__DATA_CONST,__const) external __ZTIN3icu22HinduSolarOdiaCalendarE
00007ff84066a4e0 (__DATA_CONST,__const) external __ZTIN3icu22RuleBasedBreakIterator10BreakCacheE
00007ff84066a3a8 (__DATA_CONST,__const) external __ZTIN3icu22RuleBasedBreakIteratorE
00007ff84066c020 (__DATA_CONST,__const) external __ZTIN3icu22UCharCharacterIteratorE
00007ff8406886a8 (__DATA_CONST,__const) external __ZTIN3icu22UIterCollationIteratorE
00007ff840688ac8 (__DATA_CONST,__const) external __ZTIN3icu22UTF16CollationIteratorE
00007ff84067e580 (__DATA_CONST,__const) external __ZTIN3icu23HinduSolarTamilCalendarE
00007ff8406808a0 (__DATA_CONST,__const) external __ZTIN3icu23IslamicUmalquraCalendarE
00007ff84067b7a0 (__DATA_CONST,__const) external __ZTIN3icu23SharedDateFormatSymbolsE
00007ff84066a9f0 (__DATA_CONST,__const) external __ZTIN3icu23StringCharacterIteratorE
00007ff840665de0 (__DATA_CONST,__const) external __ZTIN3icu23UCharsDictionaryMatcherE
00007ff840675de0 (__DATA_CONST,__const) external __ZTIN3icu23UnicodeStringAppendableE
00007ff8406782c0 (__DATA_CONST,__const) external __ZTIN3icu24CollationElementIteratorE
00007ff84067bd40 (__DATA_CONST,__const) external __ZTIN3icu24DateTimePatternGeneratorE
00007ff840688c30 (__DATA_CONST,__const) external __ZTIN3icu24FCDUTF8CollationIteratorE
00007ff840665ac8 (__DATA_CONST,__const) external __ZTIN3icu24ForwardCharacterIteratorE
00007ff84067e538 (__DATA_CONST,__const) external __ZTIN3icu24HinduSolarBanglaCalendarE
00007ff84066a4a8 (__DATA_CONST,__const) external __ZTIN3icu24RuleBasedBreakIterator57E
00007ff8406788b8 (__DATA_CONST,__const) external __ZTIN3icu25CollationFastLatinBuilderE
00007ff8406886c0 (__DATA_CONST,__const) external __ZTIN3icu25FCDUIterCollationIteratorE
00007ff840688ae0 (__DATA_CONST,__const) external __ZTIN3icu25FCDUTF16CollationIteratorE
00007ff840686020 (__DATA_CONST,__const) external __ZTIN3icu25FormattedRelativeDateTimeE
00007ff8406860c8 (__DATA_CONST,__const) external __ZTIN3icu25RelativeDateTimeFormatterE
00007ff8406868e0 (__DATA_CONST,__const) external __ZTIN3icu25ScientificNumberFormatter11MarkupStyleE
00007ff840686948 (__DATA_CONST,__const) external __ZTIN3icu25ScientificNumberFormatter16SuperscriptStyleE
00007ff8406868f8 (__DATA_CONST,__const) weak external __ZTIN3icu25ScientificNumberFormatter5StyleE
00007ff840686960 (__DATA_CONST,__const) external __ZTIN3icu25ScientificNumberFormatterE
00007ff84067e550 (__DATA_CONST,__const) external __ZTIN3icu27HinduSolarMalayalamCalendarE
00007ff84067c718 (__DATA_CONST,__const) external __ZTIN3icu28FieldPositionIteratorHandlerE
00007ff840666090 (__DATA_CONST,__const) external __ZTIN3icu28FilteredBreakIteratorBuilderE
00007ff84067e4f0 (__DATA_CONST,__const) external __ZTIN3icu28HinduLunisolarTeluguCalendarE
00007ff84067e4c0 (__DATA_CONST,__const) external __ZTIN3icu28HinduLunisolarVikramCalendarE
00007ff84067e520 (__DATA_CONST,__const) external __ZTIN3icu29HinduLunisolarKannadaCalendarE
00007ff84067e4d8 (__DATA_CONST,__const) external __ZTIN3icu29HinduLunisolarMarathiCalendarE
00007ff84067e508 (__DATA_CONST,__const) external __ZTIN3icu30HinduLunisolarGujaratiCalendarE
00007ff84067c5b8 (__DATA_CONST,__const) external __ZTIN3icu31FormattedValueStringBuilderImplE
00007ff840685820 (__DATA_CONST,__const) external __ZTIN3icu33PluralAvailableLocalesEnumerationE
00007ff840676f78 (__DATA_CONST,__const) external __ZTIN3icu4IDNAE
00007ff84067c4e8 (__DATA_CONST,__const) external __ZTIN3icu6FormatE
00007ff840666be8 (__DATA_CONST,__const) external __ZTIN3icu6Locale8IteratorE
00007ff840666b08 (__DATA_CONST,__const) external __ZTIN3icu6LocaleE
00007ff840685f60 (__DATA_CONST,__const) external __ZTIN3icu6RegionE
00007ff8406768f0 (__DATA_CONST,__const) external __ZTIN3icu6UStackE
00007ff840683bd0 (__DATA_CONST,__const) external __ZTIN3icu6number15FormattedNumberE
00007ff840683c20 (__DATA_CONST,__const) external __ZTIN3icu6number20FormattedNumberRangeE
00007ff840683348 (__DATA_CONST,__const) weak external __ZTIN3icu6number4impl13EmptyModifierE
00007ff840683a48 (__DATA_CONST,__const) external __ZTIN3icu6number4impl13ModifierStoreE
00007ff840683810 (__DATA_CONST,__const) external __ZTIN3icu6number4impl14SimpleModifierE
00007ff840683088 (__DATA_CONST,__const) external __ZTIN3icu6number4impl14SymbolProviderE
00007ff840683278 (__DATA_CONST,__const) external __ZTIN3icu6number4impl15DecimalQuantityE
00007ff840683f60 (__DATA_CONST,__const) external __ZTIN3icu6number4impl17ParsedPatternInfoE
00007ff840684000 (__DATA_CONST,__const) external __ZTIN3icu6number4impl18ScientificModifierE
00007ff840683420 (__DATA_CONST,__const) weak external __ZTIN3icu6number4impl19MicroPropsGeneratorE
00007ff840683df0 (__DATA_CONST,__const) external __ZTIN3icu6number4impl20AffixPatternProviderE
00007ff840683c08 (__DATA_CONST,__const) external __ZTIN3icu6number4impl20UFormattedNumberDataE
00007ff840683eb8 (__DATA_CONST,__const) weak external __ZTIN3icu6number4impl21AdoptingModifierStoreE
00007ff840683780 (__DATA_CONST,__const) external __ZTIN3icu6number4impl21ConstantAffixModifierE
00007ff840683e00 (__DATA_CONST,__const) external __ZTIN3icu6number4impl22MutablePatternModifierE
00007ff840683a98 (__DATA_CONST,__const) external __ZTIN3icu6number4impl23MultiplierFormatHandlerE
00007ff840683e58 (__DATA_CONST,__const) external __ZTIN3icu6number4impl24ImmutablePatternModifierE
00007ff840683848 (__DATA_CONST,__const) external __ZTIN3icu6number4impl26ConstantMultiFieldModifierE
00007ff840683a08 (__DATA_CONST,__const) external __ZTIN3icu6number4impl27AdoptingSignumModifierStoreE
00007ff840683a58 (__DATA_CONST,__const) external __ZTIN3icu6number4impl30CurrencySpacingEnabledModifierE
00007ff8406830e8 (__DATA_CONST,__const) external __ZTIN3icu6number4impl32LocalizedNumberFormatterAsFormatE
00007ff840683770 (__DATA_CONST,__const) external __ZTIN3icu6number4impl8ModifierE
00007ff8406825c8 (__DATA_CONST,__const) external __ZTIN3icu7MeasureE
00007ff8406654a8 (__DATA_CONST,__const) weak external __ZTIN3icu7UMemoryE
00007ff840675eb8 (__DATA_CONST,__const) external __ZTIN3icu7UObjectE
00007ff840676fd0 (__DATA_CONST,__const) external __ZTIN3icu7UVectorE
00007ff840665800 (__DATA_CONST,__const) external __ZTIN3icu8ByteSinkE
00007ff8406779a8 (__DATA_CONST,__const) external __ZTIN3icu8CalendarE
00007ff840678468 (__DATA_CONST,__const) external __ZTIN3icu8CollatorE
00007ff840687448 (__DATA_CONST,__const) external __ZTIN3icu8TimeUnitE
00007ff840687330 (__DATA_CONST,__const) external __ZTIN3icu8TimeZoneE
00007ff840684688 (__DATA_CONST,__const) external __ZTIN3icu8numparse4impl13SeriesMatcherE
00007ff840684c78 (__DATA_CONST,__const) external __ZTIN3icu8numparse4impl13SymbolMatcherE
00007ff840684d28 (__DATA_CONST,__const) external __ZTIN3icu8numparse4impl14PercentMatcherE
00007ff840684d40 (__DATA_CONST,__const) external __ZTIN3icu8numparse4impl15PermilleMatcherE
00007ff840684d58 (__DATA_CONST,__const) external __ZTIN3icu8numparse4impl15PlusSignMatcherE
00007ff840684ce0 (__DATA_CONST,__const) external __ZTIN3icu8numparse4impl16MinusSignMatcherE
00007ff840684850 (__DATA_CONST,__const) external __ZTIN3icu8numparse4impl16NumberParserImplE
00007ff840684cb0 (__DATA_CONST,__const) external __ZTIN3icu8numparse4impl17IgnorablesMatcherE
00007ff8406846b8 (__DATA_CONST,__const) external __ZTIN3icu8numparse4impl18ArraySeriesMatcherE
00007ff8406846a0 (__DATA_CONST,__const) weak external __ZTIN3icu8numparse4impl18CompositionMatcherE
00007ff840684840 (__DATA_CONST,__const) external __ZTIN3icu8numparse4impl18NumberParseMatcherE
00007ff8406845b0 (__DATA_CONST,__const) weak external __ZTIN3icu8numparse4impl19AffixPatternMatcherE
00007ff840684718 (__DATA_CONST,__const) external __ZTIN3icu8numparse4impl23CombinedCurrencyMatcherE
00007ff840684d70 (__DATA_CONST,__const) external __ZTIN3icu8numparse4impl24ApproximatelySignMatcherE
00007ff840684530 (__DATA_CONST,__const) weak external __ZTIN3icu8numparse4impl24MutableMatcherCollectionE
00007ff840665e88 (__DATA_CONST,__const) external __ZTIN3icu9ErrorCodeE
00007ff840677010 (__DATA_CONST,__const) external __ZTIN3icu9UVector32E
00007ff840677050 (__DATA_CONST,__const) external __ZTIN3icu9UVector64E
00007ff840688fc8 (__DATA_CONST,__const) external __ZTIN3icu9VTimeZoneE
00007ff8067d1b50 (__TEXT,__const) external __ZTSN3icu10AppendableE
00007ff80682fe40 (__TEXT,__const) external __ZTSN3icu10CECalendarE
00007ff806834e35 (__TEXT,__const) external __ZTSN3icu10DateFormatE
00007ff806836d6d (__TEXT,__const) external __ZTSN3icu10GenderInfoE
00007ff8067db39d (__TEXT,__const) external __ZTSN3icu10NormalizerE
00007ff806823593 (__TEXT,__const) external __ZTSN3icu10UnicodeSetE
