000000024e0d4ff4 (__TEXT,__text) non-external +[CSSearchableIndex(PSUAdditions) psu_criticalIndexWithName:protectionClass:bundleIdentifier:]
000000024e0ec2c4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO26Mail_missingDateCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec2a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO27Message_missingIdCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec2b8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO28Mail_missingSenderCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec2ac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO29Mail_missingContentCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec28e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO29Message_missingDateCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec2be (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO31Mail_missingAccountIdCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec29a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO31Message_missingDomainCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec288 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO31Message_missingSenderCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec276 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO32Notification_missingIdCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec294 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO34Message_attachmentDomainCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec270 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO34Notification_missingDateCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec2a6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO35Mail_attachmentOrRichLinkCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec282 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO36Message_missingTextContentCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec228 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO37AudioTranscript_missingDateCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec258 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO37NotificationStack_missingIdCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec252 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO38NotificationStack_tooShallowCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec21c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO44AudioTranscript_missingTextContentCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec2b2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO44Mail_alreadySummarizedOrIneligibleCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec264 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO44Notification_handledByMailPipelineCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec24c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO45NotificationStack_alreadySummarizedCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec27c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO47Message_alreadySummarizedOrIneligibleCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec26a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO48Notification_handledByMessagesPipelineCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec216 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO49Notification_summaryAndPriorityDisabledCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec25e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO52Notification_alreadySummarizedOrIneligibleCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec246 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO53NotificationStack_handledByMessagesPipelineCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ec222 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization8ValidityO6ReasonO55AudioTranscript_alreadySummarizedOrIneligibleCodingKeys33_58178C3A2F73C9EB6B01A699522A082BLLO
000000024e0ed788 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22ProactiveSummarization9ConstantsV
000000024e0ed85e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 28ProactiveSummarizationClient0B15PipelineRequestO
000000024e0ee404 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 28ProactiveSummarizationClient0B8ResponseV
000000024e0ec65c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 28ProactiveSummarizationClient10MailEntityV
000000024e0ec662 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 28ProactiveSummarizationClient13MessageEntityV
000000024e0ec706 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 28ProactiveSummarizationClient18NotificationEntityV
000000024e0edfa4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 28ProactiveSummarizationClient21AudioTranscriptEntityV
000000024e0ee3da (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 28ProactiveSummarizationClient23NotificationStackEntityV
000000024e0ec6da (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 2os6LoggerV
000000024e0ed858 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 3XPC18XPCReceivedMessageV
000000024e0ec81c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 4Sage19SummarizationClientC
000000024e0eeb5e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 4Sage20ClassificationClientC
000000024e0ee0f4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 4Sage21TextCompositionClientC
000000024e0ee578 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ SC24SummarizationClientErrorLeV
000000024e0ef5cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So16CSSearchableItemC22ProactiveSummarizationE11ContactKindO
000000024e0ed782 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So16CSSearchableItemC22ProactiveSummarizationE6OriginO
000000024e0ed95e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So16os_unfair_lock_sV
000000024e0ede72 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So17_PASDBIterAction_V
000000024e0edfe4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So20NSFileProtectionTypea
000000024e0ee7ec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So24PSUSummarizationPipelineC22ProactiveSummarizationE0dB12AvailabilityO
000000024e0ee7f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So24PSUSummarizationPipelineC22ProactiveSummarizationE0dB12AvailabilityO6ReasonO
000000024e0ee5d2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So24SummarizationClientErrorV
000000024e0ec6f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So25NSProcessInfoThermalStateV
000000024e0ede44 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So27_PASDatabaseMigrationResultV
000000024e0ed964 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ s6UInt32V
000000024e0eda54 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____20summarizationRequest______0A8Responset 28ProactiveSummarizationClient0B7RequestV AA0B8ResponseV
000000024e0ef3a2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____3key______5valuet 22ProactiveSummarization0B9AnalyticsC8StepKindO AC8IntervalO
000000024e0ef370 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____3key______5valuetSg 22ProactiveSummarization0B9AnalyticsC8StepKindO AC8IntervalO
000000024e0ef34a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____3key_ypSg5valuet s11AnyHashableV
000000024e0edab4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____6entity______yAA__G0A13ContentSourcet 28ProactiveSummarizationClient10MailEntityV AA17ModelContentInputV0E6StatusO0eG6SourceO
000000024e0edcca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____6entity______yAA__G0A13ContentSourcet 28ProactiveSummarizationClient13MessageEntityV AA17ModelContentInputV0E6StatusO0eG6SourceO
000000024e0edbb4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____6entity______yAA__G0A13ContentSourcet 28ProactiveSummarizationClient18NotificationEntityV AA17ModelContentInputV0E6StatusO0eG6SourceO
000000024e0ed08c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____7genreId_t 22ProactiveSummarization13AppCategoryIDO
000000024e0ee86c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____9analytics_Shy_____G15pipelineOptionst 22ProactiveSummarization0B9AnalyticsC AA0B7ManagerC6OptionO
000000024e0ef05c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____9startDate_t 10Foundation4DateV
000000024e0ee4cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____IeAgHr_ 28ProactiveSummarizationClient10MailEntityV
000000024e0ec5a2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation16AttributedStringV
000000024e0ed78e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation3URLV
000000024e0ec6b0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation4DateV
000000024e0ee65c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation4UUIDV
000000024e0ed884 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation6LocaleV
000000024e0eebd6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation8TimeZoneV
000000024e0ec642 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 20ModelManagerServices0aB5ErrorO
000000024e0ef3f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 20ModelManagerServices14InferenceErrorO
000000024e0ef3f8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 20ModelManagerServices14InferenceErrorO7ContextV
000000024e0ed818 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization0B15FeedbackManagerC
000000024e0ed808 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization0B7ManagerC
000000024e0ee730 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization0B8PipelineC
000000024e0ef01a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization0B9AnalyticsC05ErrorC0V
000000024e0ef022 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization0B9AnalyticsC10ExitReasonO
000000024e0ef012 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization0B9AnalyticsC11SectionTypeO
000000024e0ef042 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization0B9AnalyticsC16CaptioningResultO
000000024e0ef03a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization0B9AnalyticsC18CancellationReasonO
000000024e0ef326 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization0B9AnalyticsC8IntervalO
000000024e0ef32e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization0B9AnalyticsC8IntervalO8CompleteV
000000024e0ef02a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization0B9AnalyticsC9QueueTypeO
000000024e0ee722 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization10EntityKindO
000000024e0eddba (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization11PowerBudgetC5StateV
000000024e0ef6e4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization11PowerBudgetC8SettingsV9OverridesV
000000024e0ec602 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization12FilterResultO6ReasonO
000000024e0ef6c8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization12PowerTrackerC
000000024e0edf8e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization14SpotlightIndexV
000000024e0ef5d8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization15SpotlightReaderC31latestUnreadSummarizedMessageId19forThreadIdentifier17messageIdsInStack9sinceDateS2S_SaySSG10Foundation0R0VtYaKF0h4WithR0L_V
000000024e0ebd7e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization15SpotlightWriterC23InMemoryMailResultCacheC0H0V
000000024e0ee098 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization19AvailabilityManagerC6Result33_E9FAF68AD61679E6FD6B32D14203C1CBLLV
000000024e0ec580 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization24InferenceEnvironmentInfoV
000000024e0ed810 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization24ModelInputContentBuilderC
000000024e0ef032 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22ProactiveSummarization8ValidityO6ReasonO
000000024e0ec592 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22UniformTypeIdentifiers6UTTypeV
000000024e0ed842 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 28ProactiveSummarizationClient0B14PipelineResultO
000000024e0ec802 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 28ProactiveSummarizationClient10MailEntityV
000000024e0edb96 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 28ProactiveSummarizationClient10MailEntityV0D13ThreadMessageV
000000024e0ed79e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 28ProactiveSummarizationClient10MailEntityV10CategoriesV
000000024e0ebb54 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 28ProactiveSummarizationClient10MailEntityV6ThreadO
000000024e0ed7ae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 28ProactiveSummarizationClient11TapbackTypeO
000000024e0ebb5c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 28ProactiveSummarizationClient12EntityHandleV
000000024e0ec770 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 28ProactiveSummarizationClient13MessageEntityV
000000024e0ed7a6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 28ProactiveSummarizationClient13MessageEntityV0D6EffectO
