00007ffa15352584 (__TEXT,__text) non-external +[Cube initialize]
00007ffa1524d95b (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32o40o48r
00007ffa150c41ef (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32o40o48r56r
00007ffa150bfb28 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32o40r
00007ffa152507a5 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32o40r48r
00007ffa15254f5a (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32r
                 (undefined) external ___dynamic_cast (from libc++)
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___kCFBooleanFalse (from CoreFoundation)
                 (undefined) external ___kCFBooleanTrue (from CoreFoundation)
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___memset_chk (from libSystem)
                 (undefined) external ___objc_personality_v0 (from libobjc)
                 (undefined) external ___progname (from libSystem)
                 (undefined) external ___sincos_stret (from libSystem)
                 (undefined) external ___sincosf_stret (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___strncpy_chk (from libSystem)
                 (undefined) external ___toupper (from libSystem)
                 (undefined) external ___xmlIndentTreeOutput (from libxml2)
                 (undefined) external ___xmlSaveNoEmptyTags (from libxml2)
                 (undefined) external __c_locale (from libSystem)
                 (undefined) external __dispatch_main_q (from libSystem)
00007ffa43f8e240 (__DATA,__data) non-external __drawBreakXLAtTime:inContext:withArguments:.keyTimes
00007ffa43f8e260 (__DATA,__data) non-external __drawBreakXLAtTime:inContext:withArguments:.values
00007ffa43f8e300 (__DATA,__data) non-external __drawLandscapeBreakForPortraitAtTime:duration:inContext:withArguments:.keyTimes
00007ffa43f8e320 (__DATA,__data) non-external __drawLandscapeBreakForPortraitAtTime:duration:inContext:withArguments:.values
00007ffa43f8e280 (__DATA,__data) non-external __drawPortraitBreakForLandscapeAtTime:duration:onePage:inContext:withArguments:.keyTimes
00007ffa43f8e2a0 (__DATA,__data) non-external __drawPortraitBreakForLandscapeAtTime:duration:onePage:inContext:withArguments:.values
00007ffa43f8e2c0 (__DATA,__data) non-external __drawPortraitBreakForPortraitAtTime:duration:inContext:withArguments:.keyTimes
00007ffa43f8e2e0 (__DATA,__data) non-external __drawPortraitBreakForPortraitAtTime:duration:inContext:withArguments:.values
00007ffa43f8e4d0 (__DATA,__data) non-external __drawSlideAtIndex:size:position:atTime:iterationTime:iterationDuration:inContext:withArguments:.keyTimes
00007ffa43f8e4f0 (__DATA,__data) non-external __drawSlideAtIndex:size:position:atTime:iterationTime:iterationDuration:inContext:withArguments:.values
00007ffa15281e9e (__TEXT,__text) external __good_rand
00007ffa43f93810 (__DATA,__bss) non-external __machTimeToSeconds.sTimebase
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_log_debug_impl (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
00007ffa43f8e490 (__DATA,__data) non-external __renderIterationAtIndex:firstIteration:atTime:relativeTime:inContext:withArguments:.keyTimes
00007ffa43f8e4b0 (__DATA,__data) non-external __renderIterationAtIndex:firstIteration:atTime:relativeTime:inContext:withArguments:.values
                 (undefined) external _acos (from libSystem)
                 (undefined) external _acosf (from libSystem)
00007ffa43f94020 (__DATA,__bss) non-external _actionByEvaluatingConditionalAction:withStates:.sMathematicalExpressions
00007ffa151a5f98 (__TEXT,__text) external _alphaFunction
                 (undefined) external _arc4random (from libSystem)
                 (undefined) external _asin (from libSystem)
                 (undefined) external _asinf (from libSystem)
                 (undefined) external _atan (from libSystem)
                 (undefined) external _atan2 (from libSystem)
                 (undefined) external _atan2f (from libSystem)
                 (undefined) external _atanf (from libSystem)
                 (undefined) external _atoi (from libSystem)
00007ffa1539cce0 (__TEXT,__const) external _backgroundPositions
00007ffa1539ce20 (__TEXT,__const) external _backgroundRotations
00007ffa43f8e738 (__DATA,__bss) non-external _colorSpace.sColorSpace
00007ffa43f8e718 (__DATA,__bss) non-external _computeScalarValueForAnimationPath:atTime:defaultsTo:context:.sMathematicalExpressions
                 (undefined) external _cos (from libSystem)
                 (undefined) external _cosf (from libSystem)
                 (undefined) external _cosh (from libSystem)
                 (undefined) external _coshf (from libSystem)
                 (undefined) external _ctime (from libSystem)
00007ffa15328830 (__TEXT,__text) external _datelineEaseInEaseOut
00007ffa41d81990 (__DATA_CONST,__const) non-external _dayKeys
00007ffa43f8e650 (__DATA,__bss) non-external _defaultManager.defaultManager
00007ffa43f8e658 (__DATA,__bss) non-external _defaultManager.onceToken
00007ffa43f8e460 (__DATA,__data) external _destinationTextureIndices
00007ffa43f93e70 (__DATA,__bss) non-external _destinationTriangleVertices
00007ffa43f8e3a0 (__DATA,__data) external _destinationVertexIndices
00007ffa15109df5 (__TEXT,__text) external _dictionaryDistanceSort
00007ffa15109e70 (__TEXT,__text) external _dictionaryNumberSort
                 (undefined) external _dispatch_after (from libSystem)
                 (undefined) external _dispatch_apply (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_block_create_with_qos_class (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_get_specific (from libSystem)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_enter (from libSystem)
                 (undefined) external _dispatch_group_leave (from libSystem)
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_queue_set_specific (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
                 (undefined) external _dispatch_semaphore_create (from libSystem)
                 (undefined) external _dispatch_semaphore_signal (from libSystem)
                 (undefined) external _dispatch_semaphore_wait (from libSystem)
                 (undefined) external _dispatch_set_target_queue (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _dispatch_time (from libSystem)
00007ffa15109dd0 (__TEXT,__text) external _distanceBetweenPoints
                 (undefined) external _exp (from libSystem)
                 (undefined) external _exp2f (from libSystem)
                 (undefined) external _expf (from libSystem)
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _fflush (from libSystem)
00007ffa1539e6a0 (__TEXT,__const) external _fiveSlidePositions
                 (undefined) external _fmod (from libSystem)
                 (undefined) external _fmodf (from libSystem)
                 (undefined) external _fopen (from libSystem)
00007ffa1539e600 (__TEXT,__const) external _fourSlidePositions
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _fputs (from libSystem)
                 (undefined) external _free (from libSystem)
00007ffa43f8e6a0 (__DATA,__bss) non-external _gAuthoringController
00007ffa153a0670 (__TEXT,__const) non-external _gBackPositionTable
00007ffa43f93c48 (__DATA,__bss) non-external _gClasses
00007ffa43f8e6b8 (__DATA,__bss) non-external _gClustersController
00007ffa43f8e6c0 (__DATA,__bss) non-external _gCropperController
00007ffa43f93bc8 (__DATA,__bss) non-external _gFrameGroupInfo
00007ffa43f93bc0 (__DATA,__bss) non-external _gFrameGroups
00007ffa43f93bb0 (__DATA,__bss) non-external _gFrameInfo
00007ffa43f93bb8 (__DATA,__bss) non-external _gFrameInfo
00007ffa43f93c20 (__DATA,__bss) non-external _gFrameInfo
00007ffa43f93ba8 (__DATA,__bss) non-external _gFrameLayoutDescriptions
00007ffa153a02b0 (__TEXT,__const) non-external _gFrontPositionTable
00007ffa43f8e608 (__DATA,__common) external _gGlobalUglyHackMovieLock
00007ffa43f937b0 (__DATA,__bss) non-external _gLayoutInfo
00007ffa43f93c18 (__DATA,__bss) non-external _gLayoutInfo
00007ffa153a0430 (__TEXT,__const) non-external _gMiddlePositionTable
00007ffa43f8e630 (__DATA,__common) non-external (was a private external) _gParseError
00007ffa1525337e (__TEXT,__text) external _getMem
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _host_info (from libSystem)
                 (undefined) external _host_statistics (from libSystem)
00007ffa15399088 (__TEXT,__const) external _iLifeSlideshowVersionNumber
00007ffa15399050 (__TEXT,__const) external _iLifeSlideshowVersionString
                 (undefined) external _initGenericErrorDefaultFunc (from libxml2)
00007ffa43f94028 (__DATA,__bss) non-external _initialize.initialized
00007ffa43f8e670 (__DATA,__bss) non-external _initialize.onceToken
00007ffa43f93bd0 (__DATA,__bss) non-external _initialize.sIsInitialized
00007ffa43f93c50 (__DATA,__bss) non-external _initialized
00007ffa43f93ab0 (__DATA,__bss) non-external _isOpenGLDisplayMaskSupported.once
00007ffa43f93ab8 (__DATA,__bss) non-external _isOpenGLDisplayMaskSupported.translated
                 (undefined) external _kCAMediaTimingFunctionEaseInEaseOut (from QuartzCore)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCGColorSpaceGenericGray (from CoreGraphics)
                 (undefined) external _kCGColorSpaceGenericRGB (from CoreGraphics)
                 (undefined) external _kCGColorSpaceSRGB (from CoreGraphics)
                 (undefined) external _kCGImageDestinationLossyCompressionQuality (from ImageIO)
                 (undefined) external _kCGImagePropertyExifDateTimeOriginal (from ImageIO)
                 (undefined) external _kCGImagePropertyExifDictionary (from ImageIO)
                 (undefined) external _kCGImagePropertyExifPixelXDimension (from ImageIO)
                 (undefined) external _kCGImagePropertyExifPixelYDimension (from ImageIO)
                 (undefined) external _kCGImagePropertyOrientation (from ImageIO)
                 (undefined) external _kCGImagePropertyPixelHeight (from ImageIO)
                 (undefined) external _kCGImagePropertyPixelWidth (from ImageIO)
                 (undefined) external _kCGImageSourceCreateThumbnailFromImageAlways (from ImageIO)
                 (undefined) external _kCGImageSourceCreateThumbnailWithTransform (from ImageIO)
                 (undefined) external _kCGImageSourceShouldPreferRGB32 (from ImageIO)
                 (undefined) external _kCGImageSourceSubsampleFactor (from ImageIO)
                 (undefined) external _kCGImageSourceThumbnailMaxPixelSize (from ImageIO)
                 (undefined) external _kCGImageSourceTypeIdentifierHint (from ImageIO)
                 (undefined) external _kCIAttributeClass (from CoreImage)
                 (undefined) external _kCIAttributeType (from CoreImage)
                 (undefined) external _kCIAttributeTypeDistance (from CoreImage)
                 (undefined) external _kCIAttributeTypeOffset (from CoreImage)
                 (undefined) external _kCIAttributeTypeOpaqueColor (from CoreImage)
                 (undefined) external _kCIAttributeTypePosition (from CoreImage)
                 (undefined) external _kCIAttributeTypePosition3 (from CoreImage)
                 (undefined) external _kCIAttributeTypeRectangle (from CoreImage)
                 (undefined) external _kCMTimeZero (from CoreMedia)
                 (undefined) external _kCTFontAttributeName (from CoreText)
                 (undefined) external _kCTForegroundColorAttributeName (from CoreText)
                 (undefined) external _kCTKernAttributeName (from CoreText)
                 (undefined) external _kCTLigatureAttributeName (from CoreText)
                 (undefined) external _kCTParagraphStyleAttributeName (from CoreText)
                 (undefined) external _kCTStrokeColorAttributeName (from CoreText)
                 (undefined) external _kCTStrokeWidthAttributeName (from CoreText)
                 (undefined) external _kCTSuperscriptAttributeName (from CoreText)
                 (undefined) external _kCTUnderlineColorAttributeName (from CoreText)
                 (undefined) external _kCTUnderlineStyleAttributeName (from CoreText)
                 (undefined) external _kCVImageBufferCGColorSpaceKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferBytesPerRowAlignmentKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferHeightKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferIOSurfaceOpenGLTextureCompatibilityKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferIOSurfacePropertiesKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferPixelFormatTypeKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferWidthKey (from CoreVideo)
00007ffa43f8e170 (__DATA,__data) external _kCombos
00007ffa43f8e030 (__DATA,__data) non-external (was a private external) _kFunctionNames
                 (undefined) external _kIOSurfaceCacheMode (from IOSurface)
                 (undefined) external _kIOSurfaceIsGlobal (from IOSurface)
00007ffa41d76ad8 (__DATA_CONST,__const) external _kMCActionKeyOnCompletion
00007ffa41d76ab0 (__DATA_CONST,__const) external _kMCActionKeyOnDoubleHitCancel
00007ffa41d76aa8 (__DATA_CONST,__const) external _kMCActionKeyOnDoubleHitEnd
00007ffa41d76a98 (__DATA_CONST,__const) external _kMCActionKeyOnDoubleHitStart
00007ffa41d76aa0 (__DATA_CONST,__const) external _kMCActionKeyOnDoubleHitUpdate
00007ffa41d76a90 (__DATA_CONST,__const) external _kMCActionKeyOnHitCancel
00007ffa41d76a88 (__DATA_CONST,__const) external _kMCActionKeyOnHitEnd
00007ffa41d76a78 (__DATA_CONST,__const) external _kMCActionKeyOnHitStart
00007ffa41d76a80 (__DATA_CONST,__const) external _kMCActionKeyOnHitUpdate
00007ffa41d76ae8 (__DATA_CONST,__const) external _kMCActionKeyOnLayoutChange
00007ffa41d76ac8 (__DATA_CONST,__const) external _kMCActionKeyOnPhaseIn
00007ffa41d76ad0 (__DATA_CONST,__const) external _kMCActionKeyOnPhaseOut
00007ffa41d76ae0 (__DATA_CONST,__const) external _kMCActionKeyOnStateChange
00007ffa41d76ab8 (__DATA_CONST,__const) external _kMCActionKeyOnTrackIn
00007ffa41d76ac0 (__DATA_CONST,__const) external _kMCActionKeyOnTrackOut
00007ffa41d76d48 (__DATA_CONST,__const) external _kMCEffectAttributePresetIDKey
00007ffa41d76d50 (__DATA_CONST,__const) external _kMCEffectAttributeRandomSeedKey
00007ffa41d76db8 (__DATA_CONST,__const) external _kMCFilterAttributeCIFilterAttributesKey
00007ffa41d76db0 (__DATA_CONST,__const) external _kMCFilterAttributePresetIDKey
00007ffa41d76dc0 (__DATA_CONST,__const) external _kMCFilterAttributeSpecificAttributesKey
00007ffa41d77028 (__DATA_CONST,__const) external _kMCFrameAttributePresetIDKey
00007ffa41d77030 (__DATA_CONST,__const) external _kMCFrameAttributeSpecificAttributesKey
00007ffa41d76b10 (__DATA_CONST,__const) external _kMCObjectKeyActionForEachPlugAction
00007ffa41d76b18 (__DATA_CONST,__const) external _kMCObjectKeyActionForEachPlugPrefix
00007ffa41d76af0 (__DATA_CONST,__const) external _kMCObjectKeyActionGroupActions
00007ffa41d76a70 (__DATA_CONST,__const) external _kMCObjectKeyActionTargetObjectID
00007ffa41d76b60 (__DATA_CONST,__const) external _kMCObjectKeyActionTriggerActionKey
00007ffa41d76a68 (__DATA_CONST,__const) external _kMCObjectKeyActionType
00007ffa41d76bf0 (__DATA_CONST,__const) external _kMCObjectKeyAnimationKeyframe1DValue
