00007ff808205190 (__TEXT,__const) non-external _A1_Table
00007ff807aaedd0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_10_vec
00007ff8080450b0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_11_avx2
00007ff807aafc90 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_11_vec
00007ff8077525b0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_12_avx2
00007ff807ab07c0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_12_vec
00007ff808045b00 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_13_avx2
00007ff807ab1050 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_13_vec
00007ff8080464f0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_14_avx2
00007ff807ab1b40 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_14_vec
00007ff808046fd0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_15_avx2
00007ff807ab2750 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_15_vec
00007ff808047d00 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_16_avx2
00007ff807ab35e0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_16_vec
00007ff8080487a0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_17_avx2
00007ff807ab41d0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_17_vec
00007ff808049250 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_18_avx2
00007ff807ab4da0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_18_vec
00007ff807741cd0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_19_avx2
00007ff807ab5b90 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_19_vec
00007ff80803f350 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_1_avx2
00007ff807aa9550 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_1_vec
00007ff808051870 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_1x4_avx2
00007ff807ac0980 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_1x4_vec
00007ff807763c70 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_20_avx2
00007ff807ab6a30 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_20_vec
00007ff808049ef0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_21_avx2
00007ff807ab75b0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_21_vec
00007ff80804aaa0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_22_avx2
00007ff807ab8280 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_22_vec
00007ff80804b610 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_23_avx2
00007ff807ab8e50 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_23_vec
00007ff80804c090 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_24_avx2
00007ff807ab99b0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_24_vec
00007ff80804cc80 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_25_avx2
00007ff807aba610 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_25_vec
00007ff80804d6e0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_26_avx2
00007ff807abb1b0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_26_vec
00007ff8077948f0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_27_avx2
00007ff807abbdd0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_27_vec
00007ff80804e260 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_28_avx2
00007ff807abc6c0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_28_vec
00007ff80804efa0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_29_avx2
00007ff807abd500 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_29_vec
00007ff807739b40 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_2_avx2
00007ff80779a350 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_2_vec
00007ff808052340 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_2x4_avx2
00007ff807ac15c0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_2x4_vec
00007ff80804fbd0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_30_avx2
00007ff807abe160 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_30_vec
00007ff808050460 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_31_avx2
00007ff807abea90 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_31_vec
00007ff808050ff0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_32_avx2
00007ff807abf700 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_32_vec
00007ff80776b8c0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_33_avx2
00007ff807ac0030 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_33_vec
00007ff807758b80 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_34_avx2
00007ff807797bb0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_34_vec
00007ff80803fb60 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_3_avx2
00007ff807aa9e60 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_3_vec
00007ff808052c00 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_3x4_avx2
00007ff807ac1f90 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_3x4_vec
00007ff808040210 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4_avx2
00007ff807aaa580 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4_vec
00007ff808055c00 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x1_avx2
00007ff807ac55c0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x1_vec
00007ff808055030 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x2_avx2
00007ff807ac4910 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x2_vec
00007ff808054570 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x3_avx2
00007ff807ac3cc0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x3_vec
00007ff8080537d0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x4_avx2
00007ff807ac2cc0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x4_vec
00007ff808040ad0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_5_avx2
00007ff807aaaf30 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_5_vec
00007ff808041430 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_6_avx2
00007ff807aab9a0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_6_vec
00007ff808042010 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_7_avx2
00007ff807aac6b0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_7_vec
00007ff808042cd0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_8_avx2
00007ff807aad490 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_8_vec
00007ff808043700 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_9_avx2
00007ff807aadfe0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_9_vec
00007ff808056540 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_Generic_avx2
00007ff807ac5fc0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_Generic_vec
00007ff807734920 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF
00007ff841fea968 (__DATA,__data) non-external _vMatrixMultiply_PlanarF.vMatrixMultiply_PlanarF_1dest
00007ff841fea960 (__DATA,__data) non-external _vMatrixMultiply_PlanarF.vMatrixMultiply_PlanarF_2dest
00007ff841fea958 (__DATA,__data) non-external _vMatrixMultiply_PlanarF.vMatrixMultiply_PlanarF_3dest
00007ff841fea950 (__DATA,__data) non-external _vMatrixMultiply_PlanarF.vMatrixMultiply_PlanarF_4dest
00007ff841fea970 (__DATA,__data) non-external _vMatrixMultiply_PlanarF.vMatrixMultiply_PlanarF_many_src_planes
00007ff8077992d0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_1dest_avx
00007ff80803c990 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_1dest_avx2
00007ff80774e310 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_1dest_avx512
00007ff807d7c950 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_1dest_sse4_1
00007ff807aa6260 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_1dest_vec
00007ff807eda570 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_2dest_avx
00007ff80803b090 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_2dest_avx2
00007ff807c22140 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_2dest_avx512
00007ff807d7a8f0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_2dest_sse4_1
00007ff807aa4200 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_2dest_vec
00007ff807795100 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_3dest_avx
00007ff8080390e0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_3dest_avx2
00007ff807734cb0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_3dest_avx512
00007ff807d77c00 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_3dest_sse4_1
00007ff807aa1510 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_3dest_vec
00007ff807ed7970 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_4dest_avx
00007ff808036770 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_4dest_avx2
00007ff807c1fe20 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_4dest_avx512
00007ff807d74080 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_4dest_sse4_1
00007ff807a9d990 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_4dest_vec
00007ff807ed6fc0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_many_src_planes_avx
00007ff808035e00 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_many_src_planes_avx2
00007ff807c1f550 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_many_src_planes_avx512
00007ff807d73520 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_many_src_planes_sse4_1
00007ff807a9ce30 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_many_src_planes_vec
00007ff807f86bd0 (__TEXT,__text) non-external (was a private external) _vMaxFP_CV_avx
00007ff8080f5ac0 (__TEXT,__text) non-external (was a private external) _vMaxFP_CV_avx2
00007ff807cc2770 (__TEXT,__text) non-external (was a private external) _vMaxFP_CV_avx512
00007ff807e2f170 (__TEXT,__text) non-external (was a private external) _vMaxFP_CV_sse4_1
00007ff807b78370 (__TEXT,__text) non-external (was a private external) _vMaxFP_CV_vec
00007ff807f93040 (__TEXT,__text) non-external (was a private external) _vMaxFP_Interleaved_CV_avx
00007ff8081028b0 (__TEXT,__text) non-external (was a private external) _vMaxFP_Interleaved_CV_avx2
00007ff807cd1060 (__TEXT,__text) non-external (was a private external) _vMaxFP_Interleaved_CV_avx512
00007ff807e3af80 (__TEXT,__text) non-external (was a private external) _vMaxFP_Interleaved_CV_sse4_1
00007ff807b84180 (__TEXT,__text) non-external (was a private external) _vMaxFP_Interleaved_CV_vec
00007ff807f82e30 (__TEXT,__text) non-external (was a private external) _vMaxH_CV_avx
00007ff8080f1910 (__TEXT,__text) non-external (was a private external) _vMaxH_CV_avx2
00007ff807756e70 (__TEXT,__text) non-external (was a private external) _vMaxH_CV_avx512
00007ff807e2b0c0 (__TEXT,__text) non-external (was a private external) _vMaxH_CV_sse4_1
00007ff807b742c0 (__TEXT,__text) non-external (was a private external) _vMaxH_CV_vec
00007ff807908a90 (__TEXT,__text) non-external (was a private external) _vMaxH_FPInterleaved
00007ff807f93d70 (__TEXT,__text) non-external (was a private external) _vMaxH_FPInterleaved_CV_avx
00007ff8081037c0 (__TEXT,__text) non-external (was a private external) _vMaxH_FPInterleaved_CV_avx2
00007ff807cd2260 (__TEXT,__text) non-external (was a private external) _vMaxH_FPInterleaved_CV_avx512
00007ff807e3bc60 (__TEXT,__text) non-external (was a private external) _vMaxH_FPInterleaved_CV_sse4_1
00007ff807b84e60 (__TEXT,__text) non-external (was a private external) _vMaxH_FPInterleaved_CV_vec
00007ff807f87b60 (__TEXT,__text) non-external (was a private external) _vMaxH_FP_CV_avx
00007ff8080f6a80 (__TEXT,__text) non-external (was a private external) _vMaxH_FP_CV_avx2
00007ff807cc3960 (__TEXT,__text) non-external (was a private external) _vMaxH_FP_CV_avx512
00007ff807e30010 (__TEXT,__text) non-external (was a private external) _vMaxH_FP_CV_sse4_1
00007ff807b79210 (__TEXT,__text) non-external (was a private external) _vMaxH_FP_CV_vec
00007ff807f8e6d0 (__TEXT,__text) non-external (was a private external) _vMaxH_Interleaved_CV_avx
00007ff8080fdb00 (__TEXT,__text) non-external (was a private external) _vMaxH_Interleaved_CV_avx2
00007ff807ccb830 (__TEXT,__text) non-external (was a private external) _vMaxH_Interleaved_CV_avx512
00007ff807e36af0 (__TEXT,__text) non-external (was a private external) _vMaxH_Interleaved_CV_sse4_1
00007ff807b7fcf0 (__TEXT,__text) non-external (was a private external) _vMaxH_Interleaved_CV_vec
00007ff807f832a0 (__TEXT,__text) non-external (was a private external) _vMaxV_CV_avx
00007ff8080f1de0 (__TEXT,__text) non-external (was a private external) _vMaxV_CV_avx2
00007ff807756420 (__TEXT,__text) non-external (was a private external) _vMaxV_CV_avx512
00007ff807e2b580 (__TEXT,__text) non-external (was a private external) _vMaxV_CV_sse4_1
00007ff807b74780 (__TEXT,__text) non-external (was a private external) _vMaxV_CV_vec
00007ff807f94190 (__TEXT,__text) non-external (was a private external) _vMaxV_FPInterleaved_CV_avx
00007ff808103be0 (__TEXT,__text) non-external (was a private external) _vMaxV_FPInterleaved_CV_avx2
00007ff807cd25f0 (__TEXT,__text) non-external (was a private external) _vMaxV_FPInterleaved_CV_avx512
00007ff807e3c080 (__TEXT,__text) non-external (was a private external) _vMaxV_FPInterleaved_CV_sse4_1
00007ff807b85280 (__TEXT,__text) non-external (was a private external) _vMaxV_FPInterleaved_CV_vec
00007ff807f87e90 (__TEXT,__text) non-external (was a private external) _vMaxV_FP_CV_avx
00007ff8080f6df0 (__TEXT,__text) non-external (was a private external) _vMaxV_FP_CV_avx2
00007ff807cc3d70 (__TEXT,__text) non-external (was a private external) _vMaxV_FP_CV_avx512
00007ff807e30460 (__TEXT,__text) non-external (was a private external) _vMaxV_FP_CV_sse4_1
00007ff807b79660 (__TEXT,__text) non-external (was a private external) _vMaxV_FP_CV_vec
00007ff807f8ea10 (__TEXT,__text) non-external (was a private external) _vMaxV_Interleaved_CV_avx
00007ff8080fded0 (__TEXT,__text) non-external (was a private external) _vMaxV_Interleaved_CV_avx2
00007ff807ccbc70 (__TEXT,__text) non-external (was a private external) _vMaxV_Interleaved_CV_avx512
00007ff807e36e40 (__TEXT,__text) non-external (was a private external) _vMaxV_Interleaved_CV_sse4_1
00007ff807b80040 (__TEXT,__text) non-external (was a private external) _vMaxV_Interleaved_CV_vec
00007ff807f81d10 (__TEXT,__text) non-external (was a private external) _vMax_CV_avx
00007ff8080f0610 (__TEXT,__text) non-external (was a private external) _vMax_CV_avx2
00007ff807cbe560 (__TEXT,__text) non-external (was a private external) _vMax_CV_avx512
00007ff807e29c90 (__TEXT,__text) non-external (was a private external) _vMax_CV_sse4_1
00007ff807b72e90 (__TEXT,__text) non-external (was a private external) _vMax_CV_vec
00007ff807f8db80 (__TEXT,__text) non-external (was a private external) _vMax_Interleaved_CV_avx
00007ff8080fd030 (__TEXT,__text) non-external (was a private external) _vMax_Interleaved_CV_avx2
00007ff807ccaba0 (__TEXT,__text) non-external (was a private external) _vMax_Interleaved_CV_avx512
00007ff807e36000 (__TEXT,__text) non-external (was a private external) _vMax_Interleaved_CV_sse4_1
00007ff807b7f200 (__TEXT,__text) non-external (was a private external) _vMax_Interleaved_CV_vec
00007ff807f89080 (__TEXT,__text) non-external (was a private external) _vMinFP_CV_avx
00007ff8080f7fa0 (__TEXT,__text) non-external (was a private external) _vMinFP_CV_avx2
