
/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ImageIO.framework/XPCServices/ImageIOXPCService.xpc/Contents/MacOS/ImageIOXPCService (for architecture x86_64):
000000010022a026 (__TEXT,__const) external $ld$install_name$os10.4$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a027 (__TEXT,__const) external $ld$install_name$os10.5$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a028 (__TEXT,__const) external $ld$install_name$os10.6$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a029 (__TEXT,__const) external $ld$install_name$os10.7$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
0000000100053d29 (__TEXT,__text) external _AddMWGRegionsFromExifAuxRegions
0000000100293fa0 (__DATA_CONST,__const) external __ZTI14EXRWritePlugin
000000010028fff0 (__DATA_CONST,__const) external __ZTI14GIFWritePlugin
0000000100293460 (__DATA_CONST,__const) external __ZTI14GlobalHEIFInfo
0000000100296fa8 (__DATA_CONST,__const) external __ZTI14GlobalTIFFInfo
0000000100293808 (__DATA_CONST,__const) external __ZTI14HEIFReadPlugin
0000000100296d38 (__DATA_CONST,__const) external __ZTI14ICNSReadPlugin
000000010029ba00 (__DATA_CONST,__const) external __ZTI14ICOWritePlugin
000000010028fbb0 (__DATA_CONST,__const) external __ZTI14IIOImageSource
000000010029c1c0 (__DATA_CONST,__const) external __ZTI14IIOWritePlugin
000000010029c6c8 (__DATA_CONST,__const) external __ZTI14IIO_Reader_ATX
000000010029cf98 (__DATA_CONST,__const) external __ZTI14IIO_Reader_BMP
0000000100297650 (__DATA_CONST,__const) external __ZTI14IIO_Reader_CUR
000000010029e498 (__DATA_CONST,__const) external __ZTI14IIO_Reader_DDS
000000010029d128 (__DATA_CONST,__const) external __ZTI14IIO_Reader_GIF
00000001002961b0 (__DATA_CONST,__const) external __ZTI14IIO_Reader_ICO
0000000100296488 (__DATA_CONST,__const) external __ZTI14IIO_Reader_JP2
000000010028fcf8 (__DATA_CONST,__const) external __ZTI14IIO_Reader_KTX
0000000100291188 (__DATA_CONST,__const) external __ZTI14IIO_Reader_MPO
00000001002948a8 (__DATA_CONST,__const) external __ZTI14IIO_Reader_PBM
0000000100294758 (__DATA_CONST,__const) external __ZTI14IIO_Reader_PDF
0000000100296318 (__DATA_CONST,__const) external __ZTI14IIO_Reader_PNG
000000010028abd0 (__DATA_CONST,__const) external __ZTI14IIO_Reader_PSD
0000000100296e88 (__DATA_CONST,__const) external __ZTI14IIO_Reader_PVR
0000000100291038 (__DATA_CONST,__const) external __ZTI14IIO_Reader_RAD
0000000100295fa0 (__DATA_CONST,__const) external __ZTI14IIO_Reader_SGI
000000010029b8a8 (__DATA_CONST,__const) external __ZTI14IIO_Reader_TGA
000000010028fe48 (__DATA_CONST,__const) external __ZTI14IIO_Reader_XBM
0000000100297a08 (__DATA_CONST,__const) external __ZTI14IIO_Writer_BMP
0000000100293720 (__DATA_CONST,__const) external __ZTI14IIO_Writer_GIF
0000000100299550 (__DATA_CONST,__const) external __ZTI14IIO_Writer_ICO
000000010029cc38 (__DATA_CONST,__const) external __ZTI14IIO_Writer_PDF
00000001002902b0 (__DATA_CONST,__const) external __ZTI14IIO_Writer_TGA
0000000100290088 (__DATA_CONST,__const) external __ZTI14ImageIO_XMP_IO
00000001002979a0 (__DATA_CONST,__const) external __ZTI14JP2WritePlugin
0000000100290988 (__DATA_CONST,__const) external __ZTI14JPEGReadPlugin
00000001002941a8 (__DATA_CONST,__const) external __ZTI14KTXWritePlugin
000000010029bbc0 (__DATA_CONST,__const) external __ZTI14PBMWritePlugin
000000010028f1a8 (__DATA_CONST,__const) external __ZTI14PDFWritePlugin
000000010029e348 (__DATA_CONST,__const) external __ZTI14PICTReadPlugin
000000010029b968 (__DATA_CONST,__const) external __ZTI14PNGWritePlugin
00000001002988f0 (__DATA_CONST,__const) external __ZTI14PNTGReadPlugin
0000000100296060 (__DATA_CONST,__const) external __ZTI14PSDWritePlugin
0000000100297b48 (__DATA_CONST,__const) external __ZTI14PVRWritePlugin
0000000100298270 (__DATA_CONST,__const) external __ZTI14TGAWritePlugin
0000000100297500 (__DATA_CONST,__const) external __ZTI14TIFFReadPlugin
00000001002985f8 (__DATA_CONST,__const) external __ZTI14WebPReadPlugin
000000010029cd48 (__DATA_CONST,__const) external __ZTI15ASTCWritePlugin
000000010029e250 (__DATA_CONST,__const) external __ZTI15HEIFWritePlugin
0000000100296800 (__DATA_CONST,__const) external __ZTI15ICNSWritePlugin
0000000100295260 (__DATA_CONST,__const) external __ZTI15IIOMetadata_Tag
0000000100297e58 (__DATA_CONST,__const) external __ZTI15IIO_Reader_ASTC
000000010029cb98 (__DATA_CONST,__const) external __ZTI15IIO_Reader_HEIF
000000010028ff98 (__DATA_CONST,__const) external __ZTI15IIO_Reader_ICNS
00000001002949f8 (__DATA_CONST,__const) external __ZTI15IIO_Reader_PICT
000000010029e1a8 (__DATA_CONST,__const) external __ZTI15IIO_Reader_TIFF
00000001002983c0 (__DATA_CONST,__const) external __ZTI15IIO_Reader_WebP
000000010029cd60 (__DATA_CONST,__const) external __ZTI15IIO_Writer_ASTC
0000000100297fa8 (__DATA_CONST,__const) external __ZTI15IIO_Writer_HEIF
000000010029d328 (__DATA_CONST,__const) external __ZTI15IIO_Writer_TIFF
00000001002909a0 (__DATA_CONST,__const) external __ZTI15JPEGWritePlugin
000000010028f140 (__DATA_CONST,__const) external __ZTI15TIFFWritePlugin
0000000100293500 (__DATA_CONST,__const) external __ZTI16IIOImageAnimator
000000010029e4d0 (__DATA_CONST,__const) external __ZTI16IIOPixelProvider
0000000100296f98 (__DATA_CONST,__const) external __ZTI16IOTiffClientData
000000010029dab8 (__DATA_CONST,__const) external __ZTI16_APP1ExtendedXMP
000000010029bbf8 (__DATA_CONST,__const) external __ZTI17ColorQuantization
0000000100294520 (__DATA_CONST,__const) external __ZTI17ExifScannerCFData
000000010028aa58 (__DATA_CONST,__const) external __ZTI17IIOColorConverter
0000000100296550 (__DATA_CONST,__const) external __ZTI17IIOGeneric_Writer
0000000100293260 (__DATA_CONST,__const) external __ZTI17IIOTextureDataImp
000000010029bf80 (__DATA_CONST,__const) external __ZTI17IIOTextureHandler
0000000100290250 (__DATA_CONST,__const) external __ZTI17IIO_ReaderHandler
00000001002989a8 (__DATA_CONST,__const) external __ZTI17IIO_WriterHandler
0000000100290720 (__DATA_CONST,__const) external __ZTI17LibJPEGReadPlugin
0000000100293430 (__DATA_CONST,__const) external __ZTI18HEIFThumbnailImage
0000000100297c50 (__DATA_CONST,__const) external __ZTI18IIOMetadataUpdater
000000010029c548 (__DATA_CONST,__const) external __ZTI18IIO_Reader_LibJPEG
0000000100298808 (__DATA_CONST,__const) external __ZTI18IIO_Reader_OpenEXR
0000000100294f40 (__DATA_CONST,__const) external __ZTI19AppleJPEGReadPlugin
00000001002952f0 (__DATA_CONST,__const) external __ZTI19IIOFrameBufferQueue
0000000100293058 (__DATA_CONST,__const) external __ZTI19IIOIOSurfaceWrapper
0000000100290c38 (__DATA_CONST,__const) external __ZTI19IIOImageDestination
000000010029bd98 (__DATA_CONST,__const) external __ZTI19IIOImageReadSession
0000000100298c38 (__DATA_CONST,__const) external __ZTI19IIORawCamera_Reader
0000000100290ed0 (__DATA_CONST,__const) external __ZTI20AppleJPEGWritePlugin
000000010029bf90 (__DATA_CONST,__const) external __ZTI20CommonASTCReadPlugin
0000000100294d98 (__DATA_CONST,__const) external __ZTI20IIOImageProviderInfo
000000010029bcc8 (__DATA_CONST,__const) external __ZTI20IIOImageWriteSession
00000001002969b0 (__DATA_CONST,__const) external __ZTI20IIOPixelConverterLab
0000000100296998 (__DATA_CONST,__const) external __ZTI20IIOPixelConverterRGB
00000001002970f8 (__DATA_CONST,__const) external __ZTI20IIO_Reader_AppleJPEG
0000000100290ee8 (__DATA_CONST,__const) external __ZTI20IIO_Writer_AppleJPEG
000000010029bfa8 (__DATA_CONST,__const) external __ZTI21CommonASTCWritePlugin
00000001002969c8 (__DATA_CONST,__const) external __ZTI21IIOPixelConverterCMYK
0000000100296980 (__DATA_CONST,__const) external __ZTI21IIOPixelConverterGray
0000000100296958 (__DATA_CONST,__const) external __ZTI21ImageIOPixelConverter
0000000100296968 (__DATA_CONST,__const) external __ZTI24IIOPixelConverterIndexed
00000001002972f8 (__DATA_CONST,__const) external __ZTI25IIOImagePixelDataProvider
000000010029d9f0 (__DATA_CONST,__const) external __ZTI4_TAG
000000010029da40 (__DATA_CONST,__const) external __ZTI5_APP0
000000010029da58 (__DATA_CONST,__const) external __ZTI5_APP1
000000010029da10 (__DATA_CONST,__const) external __ZTI5_APP3
000000010029da00 (__DATA_CONST,__const) external __ZTI5_APPx
000000010029da88 (__DATA_CONST,__const) external __ZTI6_APP13
0000000100293410 (__DATA_CONST,__const) external __ZTI7HEIFXMP
0000000100293400 (__DATA_CONST,__const) external __ZTI8HEIFExif
00000001002986b0 (__DATA_CONST,__const) external __ZTI8IIOArray
0000000100296ab0 (__DATA_CONST,__const) weak external __ZTI8TXMPMetaINSt3__112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEEE
000000010029daa0 (__DATA_CONST,__const) external __ZTI8_APP1XMP
000000010029dad0 (__DATA_CONST,__const) external __ZTI8_APP2ICC
000000010029da28 (__DATA_CONST,__const) external __ZTI8_APPData
00000001002977e8 (__DATA_CONST,__const) external __ZTI8_MPEntry
0000000100297810 (__DATA_CONST,__const) external __ZTI8_MPOFile
000000010029d9e0 (__DATA_CONST,__const) external __ZTI8_TAGList
000000010029e240 (__DATA_CONST,__const) external __ZTI9HEIFGroup
00000001002986a0 (__DATA_CONST,__const) external __ZTI9IIONumber
0000000100298690 (__DATA_CONST,__const) external __ZTI9IIOString
0000000100297c40 (__DATA_CONST,__const) weak external __ZTI9TXMPFilesINSt3__112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEEE
000000010029da70 (__DATA_CONST,__const) external __ZTI9_APP1Exif
00000001002944d8 (__DATA_CONST,__const) external __ZTI9_JPEGFile
                 (undefined) external __ZTINSt3__112bad_weak_ptrE (from libc++)
                 (undefined) external __ZTINSt3__113basic_istreamIcNS_11char_traitsIcEEEE (from libc++)
                 (undefined) external __ZTINSt3__113basic_ostreamIcNS_11char_traitsIcEEEE (from libc++)
                 (undefined) external __ZTINSt3__114basic_iostreamIcNS_11char_traitsIcEEEE (from libc++)
                 (undefined) external __ZTINSt3__115basic_streambufIcNS_11char_traitsIcEEEE (from libc++)
                 (undefined) external __ZTINSt3__119__shared_weak_countE (from libc++)
                 (undefined) weak external __ZTISt12length_error (from libc++)
                 (undefined) external __ZTISt9bad_alloc (from libc++)
                 (undefined) external __ZTISt9exception (from libc++)
                 (undefined) external __ZTIi (from libc++)
00000001002403c0 (__TEXT,__const) external __ZTS10IIOScanner
000000010023ea95 (__TEXT,__const) external __ZTS10IIO_Reader
000000010023df9c (__TEXT,__const) external __ZTS10IIO_Writer
00000001002401a8 (__TEXT,__const) external __ZTS10WBMPReader
000000010023db80 (__TEXT,__const) external __ZTS11ExifScanner
000000010023db72 (__TEXT,__const) external __ZTS11_JPEGWriter
000000010023c617 (__TEXT,__const) external __ZTS12BCReadPlugin
000000010023c608 (__TEXT,__const) external __ZTS12BCTextureImp
000000010023d550 (__TEXT,__const) external __ZTS12HEIFAuxImage
000000010023dce8 (__TEXT,__const) external __ZTS12IIOImagePlus
000000010023f2ff (__TEXT,__const) external __ZTS12IIOImageRead
000000010023d6a3 (__TEXT,__const) external __ZTS12IIOXPCClient
000000010023e15f (__TEXT,__const) weak external __ZTS12TXMPIteratorINSt3__112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEEE
000000010023e69b (__TEXT,__const) external __ZTS12_MPExtension
000000010023e1fc (__TEXT,__const) external __ZTS13ATXReadPlugin
0000000100240490 (__TEXT,__const) external __ZTS13BCWritePlugin
000000010023eff4 (__TEXT,__const) external __ZTS13BMPReadPlugin
0000000100240458 (__TEXT,__const) external __ZTS13DDSReadPlugin
000000010023e8d0 (__TEXT,__const) external __ZTS13EXRReadPlugin
000000010023db8e (__TEXT,__const) external __ZTS13ExifScannerDP
000000010023e671 (__TEXT,__const) external __ZTS13GIFBufferInfo
000000010023d728 (__TEXT,__const) external __ZTS13GIFReadPlugin
000000010023e681 (__TEXT,__const) external __ZTS13GlobalGIFInfo
000000010023e6b4 (__TEXT,__const) external __ZTS13GlobalMPOInfo
00000001002401c7 (__TEXT,__const) external __ZTS13GlobalPNGInfo
000000010023d52b (__TEXT,__const) external __ZTS13HEIFGroupItem
000000010023d55f (__TEXT,__const) external __ZTS13HEIFMainImage
000000010023e8c0 (__TEXT,__const) external __ZTS13ICOReadPlugin
000000010023ea41 (__TEXT,__const) external __ZTS13IIODictionary
000000010023e549 (__TEXT,__const) external __ZTS13IIOMemoryHash
000000010023d4e9 (__TEXT,__const) external __ZTS13IIOReadPlugin
00000001002401e8 (__TEXT,__const) external __ZTS13IIOSubsampler
0000000100240720 (__TEXT,__const) external __ZTS13IIO_Reader_AI
000000010023ea00 (__TEXT,__const) external __ZTS13IIO_Reader_BC
00000001002404a0 (__TEXT,__const) external __ZTS13IIO_Writer_BC
0000000100240700 (__TEXT,__const) external __ZTS13JP2ReadPlugin
000000010023e595 (__TEXT,__const) external __ZTS13KTXReadPlugin
00000001002406f0 (__TEXT,__const) external __ZTS13MPOReadPlugin
000000010023d2cb (__TEXT,__const) external __ZTS13PBMReadPlugin
000000010023d9b0 (__TEXT,__const) external __ZTS13PDFReadPlugin
000000010023ef2e (__TEXT,__const) external __ZTS13PNGReadPlugin
000000010023d92c (__TEXT,__const) external __ZTS13PSDReadPlugin
000000010023e5c1 (__TEXT,__const) external __ZTS13PVRReadPlugin
000000010023e896 (__TEXT,__const) external __ZTS13RADReadPlugin
000000010023dbe5 (__TEXT,__const) external __ZTS13SGIReadPlugin
000000010023ebb0 (__TEXT,__const) external __ZTS13TGAReadPlugin
0000000100240830 (__TEXT,__const) external __ZTS13XBMReadPlugin
000000010023d2e0 (__TEXT,__const) external __ZTS14ASTCReadPlugin
000000010023ce5c (__TEXT,__const) external __ZTS14ASTCTextureImp
0000000100240178 (__TEXT,__const) external __ZTS14ATXWritePlugin
000000010023f02e (__TEXT,__const) external __ZTS14BMPWritePlugin
000000010023d970 (__TEXT,__const) external __ZTS14EXRWritePlugin
000000010023cdeb (__TEXT,__const) external __ZTS14GIFWritePlugin
000000010023d56f (__TEXT,__const) external __ZTS14GlobalHEIFInfo
000000010023e56d (__TEXT,__const) external __ZTS14GlobalTIFFInfo
000000010023d6d0 (__TEXT,__const) external __ZTS14HEIFReadPlugin
000000010023e520 (__TEXT,__const) external __ZTS14ICNSReadPlugin
000000010023f110 (__TEXT,__const) external __ZTS14ICOWritePlugin
000000010023cd88 (__TEXT,__const) external __ZTS14IIOImageSource
000000010023f30f (__TEXT,__const) external __ZTS14IIOWritePlugin
00000001002400e8 (__TEXT,__const) external __ZTS14IIO_Reader_ATX
0000000100240468 (__TEXT,__const) external __ZTS14IIO_Reader_BMP
000000010023e660 (__TEXT,__const) external __ZTS14IIO_Reader_CUR
00000001002408d0 (__TEXT,__const) external __ZTS14IIO_Reader_DDS
0000000100240479 (__TEXT,__const) external __ZTS14IIO_Reader_GIF
000000010023df3f (__TEXT,__const) external __ZTS14IIO_Reader_ICO
000000010023df8b (__TEXT,__const) external __ZTS14IIO_Reader_JP2
000000010023cd9a (__TEXT,__const) external __ZTS14IIO_Reader_KTX
000000010023d34f (__TEXT,__const) external __ZTS14IIO_Reader_MPO
000000010023dc06 (__TEXT,__const) external __ZTS14IIO_Reader_PBM
000000010023dbf5 (__TEXT,__const) external __ZTS14IIO_Reader_PDF
000000010023df7a (__TEXT,__const) external __ZTS14IIO_Reader_PNG
000000010023c694 (__TEXT,__const) external __ZTS14IIO_Reader_PSD
000000010023e538 (__TEXT,__const) external __ZTS14IIO_Reader_PVR
000000010023d33e (__TEXT,__const) external __ZTS14IIO_Reader_RAD
000000010023de2d (__TEXT,__const) external __ZTS14IIO_Reader_SGI
000000010023f0ad (__TEXT,__const) external __ZTS14IIO_Reader_TGA
000000010023cdc8 (__TEXT,__const) external __ZTS14IIO_Reader_XBM
000000010023e7b9 (__TEXT,__const) external __ZTS14IIO_Writer_BMP
000000010023d6b2 (__TEXT,__const) external __ZTS14IIO_Writer_GIF
000000010023f03f (__TEXT,__const) external __ZTS14IIO_Writer_ICO
00000001002401d7 (__TEXT,__const) external __ZTS14IIO_Writer_PDF
000000010023ce45 (__TEXT,__const) external __ZTS14IIO_Writer_TGA
000000010023cdfc (__TEXT,__const) external __ZTS14ImageIO_XMP_IO
000000010023e7a8 (__TEXT,__const) external __ZTS14JP2WritePlugin
000000010023d226 (__TEXT,__const) external __ZTS14JPEGReadPlugin
000000010023da1a (__TEXT,__const) external __ZTS14KTXWritePlugin
000000010023f140 (__TEXT,__const) external __ZTS14PBMWritePlugin
000000010023cd1c (__TEXT,__const) external __ZTS14PDFWritePlugin
00000001002408aa (__TEXT,__const) external __ZTS14PICTReadPlugin
000000010023f0e8 (__TEXT,__const) external __ZTS14PNGWritePlugin
000000010023ea70 (__TEXT,__const) external __ZTS14PNTGReadPlugin
000000010023df2e (__TEXT,__const) external __ZTS14PSDWritePlugin
000000010023e808 (__TEXT,__const) external __ZTS14PVRWritePlugin
000000010023e8e0 (__TEXT,__const) external __ZTS14TGAWritePlugin
000000010023e634 (__TEXT,__const) external __ZTS14TIFFReadPlugin
000000010023ea10 (__TEXT,__const) external __ZTS14WebPReadPlugin
0000000100240418 (__TEXT,__const) external __ZTS15ASTCWritePlugin
000000010024085d (__TEXT,__const) external __ZTS15HEIFWritePlugin
000000010023dfd0 (__TEXT,__const) external __ZTS15ICNSWritePlugin
000000010023dde0 (__TEXT,__const) external __ZTS15IIOMetadata_Tag
000000010023e884 (__TEXT,__const) external __ZTS15IIO_Reader_ASTC
00000001002401b5 (__TEXT,__const) external __ZTS15IIO_Reader_HEIF
000000010023cdd9 (__TEXT,__const) external __ZTS15IIO_Reader_ICNS
000000010023dc17 (__TEXT,__const) external __ZTS15IIO_Reader_PICT
0000000100240840 (__TEXT,__const) external __ZTS15IIO_Reader_TIFF
000000010023e8f1 (__TEXT,__const) external __ZTS15IIO_Reader_WebP
000000010024042a (__TEXT,__const) external __ZTS15IIO_Writer_ASTC
000000010023e8a6 (__TEXT,__const) external __ZTS15IIO_Writer_HEIF
0000000100240530 (__TEXT,__const) external __ZTS15IIO_Writer_TIFF
000000010023d237 (__TEXT,__const) external __ZTS15JPEGWritePlugin
000000010023cd04 (__TEXT,__const) external __ZTS15TIFFWritePlugin
000000010023d5a0 (__TEXT,__const) external __ZTS16IIOImageAnimator
00000001002408e4 (__TEXT,__const) external __ZTS16IIOPixelProvider
000000010023e55a (__TEXT,__const) external __ZTS16IOTiffClientData
00000001002406a9 (__TEXT,__const) external __ZTS16_APP1ExtendedXMP
000000010023f176 (__TEXT,__const) external __ZTS17ColorQuantization
000000010023db9e (__TEXT,__const) external __ZTS17ExifScannerCFData
000000010023c680 (__TEXT,__const) external __ZTS17IIOColorConverter
000000010023dfa9 (__TEXT,__const) external __ZTS17IIOGeneric_Writer
000000010023d4d5 (__TEXT,__const) external __ZTS17IIOTextureDataImp
000000010023f278 (__TEXT,__const) external __ZTS17IIOTextureHandler
000000010023ce31 (__TEXT,__const) external __ZTS17IIO_ReaderHandler
000000010023ea81 (__TEXT,__const) external __ZTS17IIO_WriterHandler
000000010023cf7c (__TEXT,__const) external __ZTS17LibJPEGReadPlugin
000000010023d53b (__TEXT,__const) external __ZTS18HEIFThumbnailImage
000000010023e866 (__TEXT,__const) external __ZTS18IIOMetadataUpdater
00000001002400c6 (__TEXT,__const) external __ZTS18IIO_Reader_LibJPEG
000000010023ea51 (__TEXT,__const) external __ZTS18IIO_Reader_OpenEXR
000000010023dd72 (__TEXT,__const) external __ZTS19AppleJPEGReadPlugin
000000010023ddf2 (__TEXT,__const) external __ZTS19IIOFrameBufferQueue
000000010023d46c (__TEXT,__const) external __ZTS19IIOIOSurfaceWrapper
000000010023d2b0 (__TEXT,__const) external __ZTS19IIOImageDestination
000000010023f237 (__TEXT,__const) external __ZTS19IIOImageReadSession
000000010023eaa2 (__TEXT,__const) external __ZTS19IIORawCamera_Reader
000000010023d310 (__TEXT,__const) external __ZTS20AppleJPEGWritePlugin
000000010023f28c (__TEXT,__const) external __ZTS20CommonASTCReadPlugin
000000010023dcf7 (__TEXT,__const) external __ZTS20IIOImageProviderInfo
000000010023f220 (__TEXT,__const) external __ZTS20IIOImageWriteSession
000000010023e0e2 (__TEXT,__const) external __ZTS20IIOPixelConverterLab
000000010023e0cb (__TEXT,__const) external __ZTS20IIOPixelConverterRGB
000000010023e57e (__TEXT,__const) external __ZTS20IIO_Reader_AppleJPEG
000000010023d327 (__TEXT,__const) external __ZTS20IIO_Writer_AppleJPEG
000000010023f2a3 (__TEXT,__const) external __ZTS21CommonASTCWritePlugin
000000010023e0f9 (__TEXT,__const) external __ZTS21IIOPixelConverterCMYK
000000010023e0b3 (__TEXT,__const) external __ZTS21IIOPixelConverterGray
000000010023e080 (__TEXT,__const) external __ZTS21ImageIOPixelConverter
000000010023e098 (__TEXT,__const) external __ZTS24IIOPixelConverterIndexed
000000010023e5a5 (__TEXT,__const) external __ZTS25IIOImagePixelDataProvider
0000000100240660 (__TEXT,__const) external __ZTS4_TAG
000000010024067e (__TEXT,__const) external __ZTS5_APP0
0000000100240685 (__TEXT,__const) external __ZTS5_APP1
000000010024066d (__TEXT,__const) external __ZTS5_APP3
0000000100240666 (__TEXT,__const) external __ZTS5_APPx
0000000100240697 (__TEXT,__const) external __ZTS6_APP13
000000010023d522 (__TEXT,__const) external __ZTS7HEIFXMP
000000010023d518 (__TEXT,__const) external __ZTS8HEIFExif
000000010023ea37 (__TEXT,__const) external __ZTS8IIOArray
000000010023e113 (__TEXT,__const) weak external __ZTS8TXMPMetaINSt3__112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEEE
000000010024069f (__TEXT,__const) external __ZTS8_APP1XMP
00000001002406bc (__TEXT,__const) external __ZTS8_APP2ICC
0000000100240674 (__TEXT,__const) external __ZTS8_APPData
000000010023e691 (__TEXT,__const) external __ZTS8_MPEntry
000000010023e6aa (__TEXT,__const) external __ZTS8_MPOFile
0000000100240656 (__TEXT,__const) external __ZTS8_TAGList
0000000100240852 (__TEXT,__const) external __ZTS9HEIFGroup
000000010023ea2c (__TEXT,__const) external __ZTS9IIONumber
000000010023ea21 (__TEXT,__const) external __ZTS9IIOString
