00007ff8026272f1 (__TEXT,__text) external _CreateLSTMBreakEngine
00007ff8026b05f3 (__TEXT,__text) external _urbtok57_tokenize
00007ff8026b0177 (__TEXT,__text) external _urbtok_getBinaryRules
00007ff8026aff9a (__TEXT,__text) external _urbtok_open
00007ff8026b006e (__TEXT,__text) external _urbtok_openBinaryRules
00007ff8026b0104 (__TEXT,__text) external _urbtok_openBinaryRulesNoCopy
00007ff8026affc8 (__TEXT,__text) external _urbtok_openRules
00007ff8026b0232 (__TEXT,__text) external _urbtok_swapBinaryRules
00007ff8026b021a (__TEXT,__text) external _urbtok_tokenize
00007ff8028081d5 (__TEXT,__text) external _uregex_appendReplacement
00007ff802808c75 (__TEXT,__text) external _uregex_appendReplacementUText
00007ff8028081df (__TEXT,__text) external _uregex_appendTail
00007ff802808ebc (__TEXT,__text) external _uregex_appendTailUText
00007ff802807476 (__TEXT,__text) external _uregex_clone
00007ff802807443 (__TEXT,__text) external _uregex_close
00007ff802807ca6 (__TEXT,__text) external _uregex_end
00007ff802807cb0 (__TEXT,__text) external _uregex_end64
00007ff802807902 (__TEXT,__text) external _uregex_find
00007ff80280790f (__TEXT,__text) external _uregex_find64
00007ff80280797a (__TEXT,__text) external _uregex_findNext
00007ff802807575 (__TEXT,__text) external _uregex_flags
00007ff802808093 (__TEXT,__text) external _uregex_getFindProgressCallback
00007ff802808043 (__TEXT,__text) external _uregex_getMatchCallback
00007ff802807ff1 (__TEXT,__text) external _uregex_getStackLimit
00007ff802807701 (__TEXT,__text) external _uregex_getText
00007ff802807f9f (__TEXT,__text) external _uregex_getTimeLimit
00007ff8028077fd (__TEXT,__text) external _uregex_getUText
00007ff802807a92 (__TEXT,__text) external _uregex_group
00007ff8028079b7 (__TEXT,__text) external _uregex_groupCount
00007ff802807a68 (__TEXT,__text) external _uregex_groupNumberFromCName
00007ff8028079e1 (__TEXT,__text) external _uregex_groupNumberFromName
00007ff802807bf5 (__TEXT,__text) external _uregex_groupUText
00007ff802807ea7 (__TEXT,__text) external _uregex_hasAnchoringBounds
00007ff802807e51 (__TEXT,__text) external _uregex_hasTransparentBounds
00007ff802807efd (__TEXT,__text) external _uregex_hitEnd
00007ff8028078a9 (__TEXT,__text) external _uregex_lookingAt
00007ff8028078b6 (__TEXT,__text) external _uregex_lookingAt64
00007ff802807850 (__TEXT,__text) external _uregex_matches
00007ff80280785d (__TEXT,__text) external _uregex_matches64
00007ff802807044 (__TEXT,__text) external _uregex_open
00007ff80280926d (__TEXT,__text) external _uregex_openC
00007ff802807239 (__TEXT,__text) external _uregex_openUText
00007ff802807537 (__TEXT,__text) external _uregex_pattern
00007ff802807567 (__TEXT,__text) external _uregex_patternUText
00007ff802807828 (__TEXT,__text) external _uregex_refreshUText
00007ff802807e07 (__TEXT,__text) external _uregex_regionEnd
00007ff802807e11 (__TEXT,__text) external _uregex_regionEnd64
00007ff802807dbd (__TEXT,__text) external _uregex_regionStart
00007ff802807dc7 (__TEXT,__text) external _uregex_regionStart64
00007ff8028080bb (__TEXT,__text) external _uregex_replaceAll
00007ff8028081e9 (__TEXT,__text) external _uregex_replaceAllUText
00007ff802808233 (__TEXT,__text) external _uregex_replaceFirst
00007ff802808320 (__TEXT,__text) external _uregex_replaceFirstUText
00007ff802807f3a (__TEXT,__text) external _uregex_requireEnd
00007ff802807ced (__TEXT,__text) external _uregex_reset
00007ff802807cfa (__TEXT,__text) external _uregex_reset64
00007ff80280806b (__TEXT,__text) external _uregex_setFindProgressCallback
00007ff80280801b (__TEXT,__text) external _uregex_setMatchCallback
00007ff802807d35 (__TEXT,__text) external _uregex_setRegion
00007ff802807d45 (__TEXT,__text) external _uregex_setRegion64
00007ff802807d80 (__TEXT,__text) external _uregex_setRegionAndStart
00007ff802807fc9 (__TEXT,__text) external _uregex_setStackLimit
00007ff80280759f (__TEXT,__text) external _uregex_setText
00007ff802807f77 (__TEXT,__text) external _uregex_setTimeLimit
00007ff80280769b (__TEXT,__text) external _uregex_setUText
00007ff802808eca (__TEXT,__text) external _uregex_split
00007ff802809231 (__TEXT,__text) external _uregex_splitUText
00007ff802807c5f (__TEXT,__text) external _uregex_start
00007ff802807c69 (__TEXT,__text) external _uregex_start64
00007ff802807ed1 (__TEXT,__text) external _uregex_useAnchoringBounds
00007ff802807e7b (__TEXT,__text) external _uregex_useTransparentBounds
00007ff802809378 (__TEXT,__text) external _uregion_areEqual
00007ff8028093d8 (__TEXT,__text) external _uregion_contains
00007ff802809359 (__TEXT,__text) external _uregion_getAvailable
00007ff80280939a (__TEXT,__text) external _uregion_getContainedRegions
00007ff8028093b9 (__TEXT,__text) external _uregion_getContainedRegionsOfType
00007ff802809386 (__TEXT,__text) external _uregion_getContainingRegion
00007ff802809390 (__TEXT,__text) external _uregion_getContainingRegionOfType
00007ff80280940b (__TEXT,__text) external _uregion_getNumericCode
00007ff8028093e2 (__TEXT,__text) external _uregion_getPreferredValues
00007ff802809401 (__TEXT,__text) external _uregion_getRegionCode
00007ff802809345 (__TEXT,__text) external _uregion_getRegionFromCode
00007ff80280934f (__TEXT,__text) external _uregion_getRegionFromNumericCode
00007ff802809415 (__TEXT,__text) external _uregion_getType
00007ff8027ae9c2 (__TEXT,__text) external _ureldatefmt_close
00007ff8027ae8a4 (__TEXT,__text) external _ureldatefmt_closeResult
00007ff8027aed48 (__TEXT,__text) external _ureldatefmt_combineDateAndTime
00007ff8027aeb8e (__TEXT,__text) external _ureldatefmt_format
00007ff8027ae9d4 (__TEXT,__text) external _ureldatefmt_formatNumeric
00007ff8027aeafc (__TEXT,__text) external _ureldatefmt_formatNumericToResult
00007ff8027aecb6 (__TEXT,__text) external _ureldatefmt_formatToResult
00007ff8027ae8d8 (__TEXT,__text) external _ureldatefmt_open
00007ff8027ae814 (__TEXT,__text) external _ureldatefmt_openResult
00007ff8027ae876 (__TEXT,__text) external _ureldatefmt_resultAsValue
00007ff8026b0ad3 (__TEXT,__text) external _ures_close
00007ff8026b3570 (__TEXT,__text) external _ures_countArrayItems
00007ff8026b15b0 (__TEXT,__text) external _ures_findResource
00007ff8026b1705 (__TEXT,__text) external _ures_findSubResource
00007ff8026b201e (__TEXT,__text) external _ures_getAllChildrenWithFallback
00007ff8026b2050 (__TEXT,__text) external _ures_getAllItemsWithFallback
00007ff8026b0e8e (__TEXT,__text) external _ures_getBinary
00007ff8026b12d3 (__TEXT,__text) external _ures_getByIndex
00007ff8026b23b5 (__TEXT,__text) external _ures_getByKey
00007ff8026b1907 (__TEXT,__text) external _ures_getByKeyWithFallback
00007ff8026b3828 (__TEXT,__text) external _ures_getFunctionalEquivalent
00007ff8026b0f22 (__TEXT,__text) external _ures_getInt
00007ff8026b0ed8 (__TEXT,__text) external _ures_getIntVector
00007ff8026b0fc8 (__TEXT,__text) external _ures_getKey
00007ff8026b433a (__TEXT,__text) external _ures_getKeywordValues
00007ff8026b0720 (__TEXT,__text) external _ures_getLocParent
00007ff8026b27e5 (__TEXT,__text) external _ures_getLocale
00007ff8026b280d (__TEXT,__text) external _ures_getLocaleByType
00007ff8026b27bd (__TEXT,__text) external _ures_getLocaleInternal
00007ff8026b11a7 (__TEXT,__text) external _ures_getNextResource
00007ff8026b101f (__TEXT,__text) external _ures_getNextString
00007ff8026b0fd9 (__TEXT,__text) external _ures_getSize
00007ff8026b0d41 (__TEXT,__text) external _ures_getString
00007ff8026b140d (__TEXT,__text) external _ures_getStringByIndex
00007ff8026b260f (__TEXT,__text) external _ures_getStringByKey
00007ff8026b17d4 (__TEXT,__text) external _ures_getStringByKeyWithFallback
00007ff8026b0fb0 (__TEXT,__text) external _ures_getType
00007ff8026b0f69 (__TEXT,__text) external _ures_getUInt
00007ff8026b0d8b (__TEXT,__text) external _ures_getUTF8String
00007ff8026b1558 (__TEXT,__text) external _ures_getUTF8StringByIndex
00007ff8026b2765 (__TEXT,__text) external _ures_getUTF8StringByKey
00007ff8026b2160 (__TEXT,__text) external _ures_getValueWithFallback
00007ff8026b36f5 (__TEXT,__text) external _ures_getVersion
00007ff8026b4723 (__TEXT,__text) external _ures_getVersionByKey
00007ff8026b36eb (__TEXT,__text) external _ures_getVersionNumber
00007ff8026b3654 (__TEXT,__text) external _ures_getVersionNumberInternal
00007ff8026b0fff (__TEXT,__text) external _ures_hasNext
00007ff8026b0a28 (__TEXT,__text) external _ures_initStackObject
00007ff8026b16ee (__TEXT,__text) external _ures_open
00007ff8026b371a (__TEXT,__text) external _ures_openAvailableLocales
00007ff8026b30e6 (__TEXT,__text) external _ures_openDirect
00007ff8026b3122 (__TEXT,__text) external _ures_openDirectFillIn
00007ff8026b3100 (__TEXT,__text) external _ures_openFillIn
00007ff8026b30cc (__TEXT,__text) external _ures_openNoDefault
00007ff8026b05fd (__TEXT,__text) external _ures_openU
00007ff8026b3147 (__TEXT,__text) external _ures_openWithCountryFallback
00007ff8026b0fed (__TEXT,__text) external _ures_resetIterator
00007ff8026b7253 (__TEXT,__text) external _ures_swap
00007ff8026b8977 (__TEXT,__text) external _uscript_breaksBetweenLetters
00007ff8026b80b5 (__TEXT,__text) external _uscript_closeRun
00007ff8026b840e (__TEXT,__text) external _uscript_getCode
00007ff8026346b6 (__TEXT,__text) external _uscript_getName
00007ff8026b8839 (__TEXT,__text) external _uscript_getSampleString
00007ff80265f6a9 (__TEXT,__text) external _uscript_getScript
00007ff80265f79c (__TEXT,__text) external _uscript_getScriptExtensions
00007ff8026346cc (__TEXT,__text) external _uscript_getShortName
00007ff8026b8931 (__TEXT,__text) external _uscript_getUsage
00007ff80265f720 (__TEXT,__text) external _uscript_hasScript
00007ff8026b899d (__TEXT,__text) external _uscript_isCased
00007ff8026b8953 (__TEXT,__text) external _uscript_isRightToLeft
00007ff8026b80f6 (__TEXT,__text) external _uscript_nextRun
00007ff8026b7fc1 (__TEXT,__text) external _uscript_openRun
00007ff8026b80c6 (__TEXT,__text) external _uscript_resetRun
00007ff8026b8058 (__TEXT,__text) external _uscript_setRunText
00007ff80280974b (__TEXT,__text) external _usearch_close
00007ff80280a01a (__TEXT,__text) external _usearch_first
00007ff80280a246 (__TEXT,__text) external _usearch_following
00007ff802809be1 (__TEXT,__text) external _usearch_getAttribute
00007ff802809d30 (__TEXT,__text) external _usearch_getBreakIterator
00007ff802809f8b (__TEXT,__text) external _usearch_getCollator
00007ff802809ce8 (__TEXT,__text) external _usearch_getMatchedLength
00007ff802809c31 (__TEXT,__text) external _usearch_getMatchedStart
00007ff802809c48 (__TEXT,__text) external _usearch_getMatchedText
00007ff802809b3d (__TEXT,__text) external _usearch_getOffset
00007ff80280a003 (__TEXT,__text) external _usearch_getPattern
00007ff802809e06 (__TEXT,__text) external _usearch_getText
00007ff80280a28b (__TEXT,__text) external _usearch_last
00007ff80280a061 (__TEXT,__text) external _usearch_next
00007ff802809420 (__TEXT,__text) external _usearch_open
00007ff8028094ba (__TEXT,__text) external _usearch_openFromCollator
00007ff80280a4c6 (__TEXT,__text) external _usearch_preceding
00007ff80280a2d3 (__TEXT,__text) external _usearch_previous
00007ff80280a8d3 (__TEXT,__text) external _usearch_reset
00007ff80280a9fb (__TEXT,__text) external _usearch_search
00007ff80280b6a5 (__TEXT,__text) external _usearch_searchBackwards
00007ff802809b7e (__TEXT,__text) external _usearch_setAttribute
00007ff802809cff (__TEXT,__text) external _usearch_setBreakIterator
00007ff802809e1f (__TEXT,__text) external _usearch_setCollator
00007ff802809af3 (__TEXT,__text) external _usearch_setOffset
00007ff802809fa0 (__TEXT,__text) external _usearch_setPattern
00007ff802809d45 (__TEXT,__text) external _usearch_setText
00007ff8026b8aa1 (__TEXT,__text) external _uset_add
00007ff8026b8a97 (__TEXT,__text) external _uset_addAll
00007ff8026b8b3e (__TEXT,__text) external _uset_addAllCodePoints
00007ff8026b8aab (__TEXT,__text) external _uset_addRange
00007ff8026b8ab5 (__TEXT,__text) external _uset_addString
00007ff8026b97d3 (__TEXT,__text) external _uset_applyIntPropertyValue
00007ff8026b96f4 (__TEXT,__text) external _uset_applyPattern
00007ff8026b97dd (__TEXT,__text) external _uset_applyPropertyAlias
00007ff8026b9115 (__TEXT,__text) external _uset_charAt
00007ff8026b8f4b (__TEXT,__text) external _uset_clear
00007ff8026b8a55 (__TEXT,__text) external _uset_clone
00007ff8026b8a83 (__TEXT,__text) external _uset_cloneAsThawed
00007ff8026b8a33 (__TEXT,__text) external _uset_close
00007ff8026b9a0c (__TEXT,__text) external _uset_closeOver
00007ff8026b8e0b (__TEXT,__text) external _uset_compact
00007ff8026b8e15 (__TEXT,__text) external _uset_complement
00007ff8026b8f41 (__TEXT,__text) external _uset_complementAll
00007ff8026b8eb5 (__TEXT,__text) external _uset_complementAllCodePoints
00007ff8026b8e1f (__TEXT,__text) external _uset_complementRange
00007ff8026b8e29 (__TEXT,__text) external _uset_complementString
00007ff8026b8f73 (__TEXT,__text) external _uset_contains
00007ff8026b901a (__TEXT,__text) external _uset_containsAll
00007ff8026b9024 (__TEXT,__text) external _uset_containsAllCodePoints
00007ff8026b90b7 (__TEXT,__text) external _uset_containsNone
00007ff8026b8f7d (__TEXT,__text) external _uset_containsRange
00007ff8026b90c1 (__TEXT,__text) external _uset_containsSome
00007ff8026b8f87 (__TEXT,__text) external _uset_containsString
00007ff8026b90fd (__TEXT,__text) external _uset_equals
00007ff8026b8a79 (__TEXT,__text) external _uset_freeze
00007ff8026b9155 (__TEXT,__text) external _uset_getItem
00007ff8026b9133 (__TEXT,__text) external _uset_getItemCount
00007ff8026b9129 (__TEXT,__text) external _uset_getRangeCount
00007ff8026b948b (__TEXT,__text) external _uset_getSerializedRange
00007ff8026b945c (__TEXT,__text) external _uset_getSerializedRangeCount
00007ff8026b9234 (__TEXT,__text) external _uset_getSerializedSet
00007ff8026b8f69 (__TEXT,__text) external _uset_hasStrings
00007ff8026b910b (__TEXT,__text) external _uset_indexOf
00007ff8026b8f5f (__TEXT,__text) external _uset_isEmpty
00007ff8026b8a5f (__TEXT,__text) external _uset_isFrozen
00007ff8026b89f1 (__TEXT,__text) external _uset_open
00007ff8026b89c3 (__TEXT,__text) external _uset_openEmpty
00007ff8026b9564 (__TEXT,__text) external _uset_openPattern
00007ff8026b9626 (__TEXT,__text) external _uset_openPatternOptions
00007ff8026b8ba9 (__TEXT,__text) external _uset_remove
00007ff8026b8cd5 (__TEXT,__text) external _uset_removeAll
00007ff8026b8c49 (__TEXT,__text) external _uset_removeAllCodePoints
00007ff8026b8f55 (__TEXT,__text) external _uset_removeAllStrings
00007ff8026b8bb3 (__TEXT,__text) external _uset_removeRange
00007ff8026b8bbd (__TEXT,__text) external _uset_removeString
00007ff8026b98a4 (__TEXT,__text) external _uset_resemblesPattern
00007ff8026b8cdf (__TEXT,__text) external _uset_retain
00007ff8026b8e01 (__TEXT,__text) external _uset_retainAll
00007ff8026b8d75 (__TEXT,__text) external _uset_retainAllCodePoints
00007ff8026b8ce9 (__TEXT,__text) external _uset_retainString
00007ff8026b921e (__TEXT,__text) external _uset_serialize
00007ff8026b933b (__TEXT,__text) external _uset_serializedContains
00007ff8026b8a8d (__TEXT,__text) external _uset_set
00007ff8026b9290 (__TEXT,__text) external _uset_setSerializedToOne
00007ff8026b911f (__TEXT,__text) external _uset_size
00007ff8026b90d5 (__TEXT,__text) external _uset_span
00007ff8026b90df (__TEXT,__text) external _uset_spanBack
00007ff8026b90f3 (__TEXT,__text) external _uset_spanBackUTF8
00007ff8026b90e9 (__TEXT,__text) external _uset_spanUTF8
00007ff8026b9958 (__TEXT,__text) external _uset_toPattern
00007ff80280c652 (__TEXT,__text) external _uspoof_areConfusable
00007ff80280ca36 (__TEXT,__text) external _uspoof_areConfusableUTF8
00007ff80280c7b5 (__TEXT,__text) external _uspoof_areConfusableUnicodeString
00007ff80280c3ad (__TEXT,__text) external _uspoof_check
00007ff80280c3c4 (__TEXT,__text) external _uspoof_check2
00007ff80280c5aa (__TEXT,__text) external _uspoof_check2UTF8
00007ff80280c498 (__TEXT,__text) external _uspoof_check2UnicodeString
00007ff80280c593 (__TEXT,__text) external _uspoof_checkUTF8
00007ff80280ccf9 (__TEXT,__text) external _uspoof_checkUnicodeString
00007ff80280c153 (__TEXT,__text) external _uspoof_clone
00007ff80280c1c5 (__TEXT,__text) external _uspoof_close
00007ff80280d5d7 (__TEXT,__text) external _uspoof_closeCheckResult
00007ff80280c2ef (__TEXT,__text) external _uspoof_getAllowedChars
00007ff80280c2c2 (__TEXT,__text) external _uspoof_getAllowedLocales
00007ff80280c307 (__TEXT,__text) external _uspoof_getAllowedUnicodeSet
00007ff80280d602 (__TEXT,__text) external _uspoof_getCheckResultChecks
00007ff80280d64c (__TEXT,__text) external _uspoof_getCheckResultNumerics
00007ff80280d624 (__TEXT,__text) external _uspoof_getCheckResultRestrictionLevel
00007ff80280c224 (__TEXT,__text) external _uspoof_getChecks
00007ff80280d415 (__TEXT,__text) external _uspoof_getInclusionSet
00007ff80280d4d7 (__TEXT,__text) external _uspoof_getInclusionUnicodeSet
00007ff80280d476 (__TEXT,__text) external _uspoof_getRecommendedSet
00007ff80280d538 (__TEXT,__text) external _uspoof_getRecommendedUnicodeSet
00007ff80280c265 (__TEXT,__text) external _uspoof_getRestrictionLevel
00007ff80280d098 (__TEXT,__text) external _uspoof_getSkeleton
00007ff80280d21a (__TEXT,__text) external _uspoof_getSkeletonUTF8
00007ff80280bf7e (__TEXT,__text) external _uspoof_open
00007ff80280d599 (__TEXT,__text) external _uspoof_openCheckResult
00007ff80280c021 (__TEXT,__text) external _uspoof_openFromSerialized
00007ff80280d6d9 (__TEXT,__text) external _uspoof_openFromSource
00007ff80280d3cc (__TEXT,__text) external _uspoof_serialize
00007ff80280c31f (__TEXT,__text) external _uspoof_setAllowedChars
00007ff80280c291 (__TEXT,__text) external _uspoof_setAllowedLocales
00007ff80280c329 (__TEXT,__text) external _uspoof_setAllowedUnicodeSet
00007ff80280c1f0 (__TEXT,__text) external _uspoof_setChecks
00007ff80280c23b (__TEXT,__text) external _uspoof_setRestrictionLevel
00007ff80280f82d (__TEXT,__text) external _uspoof_swap
00007ff8026bc043 (__TEXT,__text) external _usprep_close
00007ff8026bbbad (__TEXT,__text) external _usprep_open
