00007ff943750320 (__DATA,__bss) non-external _AGCPrinter
00007ff940ba2d40 (__DATA_CONST,__const) non-external __ZTC55AGCLLVMDriverTessellationBucketedEmitDrawCommandsShader0_29AGCLLVMAGPVertexShaderRegular
00007ff940ba28d8 (__DATA_CONST,__const) non-external __ZTC55AGCLLVMDriverTessellationBucketedEmitDrawCommandsShader0_31AGCLLVMDriverTessellationShader
00007ff940ba7000 (__DATA_CONST,__const) non-external __ZTC56AGCLLVMDriverTessellationBucketedSumInstanceCountsShader0_17AGCLLVMUserObject
00007ff940ba6c28 (__DATA_CONST,__const) non-external __ZTC56AGCLLVMDriverTessellationBucketedSumInstanceCountsShader0_17AGCLLVMUserShader
00007ff940ba6398 (__DATA_CONST,__const) non-external __ZTC56AGCLLVMDriverTessellationBucketedSumInstanceCountsShader0_22AGCLLVMAGPVertexShader
00007ff940ba67f8 (__DATA_CONST,__const) non-external __ZTC56AGCLLVMDriverTessellationBucketedSumInstanceCountsShader0_23AGCLLVMUserVertexShader
00007ff940ba5f30 (__DATA_CONST,__const) non-external __ZTC56AGCLLVMDriverTessellationBucketedSumInstanceCountsShader0_29AGCLLVMAGPVertexShaderRegular
00007ff940ba5ac8 (__DATA_CONST,__const) non-external __ZTC56AGCLLVMDriverTessellationBucketedSumInstanceCountsShader0_31AGCLLVMDriverTessellationShader
00007ff940bccd40 (__DATA_CONST,__const) non-external __ZTC58AGCLLVMDriverExecuteIndirectRangeExecutionComputeShaderG100_17AGCLLVMUserObject
00007ff940bcc968 (__DATA_CONST,__const) non-external __ZTC58AGCLLVMDriverExecuteIndirectRangeExecutionComputeShaderG100_17AGCLLVMUserShader
00007ff940bcbc20 (__DATA_CONST,__const) non-external __ZTC58AGCLLVMDriverExecuteIndirectRangeExecutionComputeShaderG100_26AGCLLVMDriverComputeKernel
00007ff940bcc090 (__DATA_CONST,__const) non-external __ZTC58AGCLLVMDriverExecuteIndirectRangeExecutionComputeShaderG100_27AGCLLVMUserComputeKernelG10
00007ff940bcc500 (__DATA_CONST,__const) non-external __ZTC58AGCLLVMDriverExecuteIndirectRangeExecutionComputeShaderG100_28AGCLLVMUserComputeKernelBase
00007ff940ba2518 (__DATA_CONST,__const) non-external __ZTC58AGCLLVMDriverTessellationNonBucketedEmitDrawCommandsShader0_17AGCLLVMUserObject
00007ff940ba2140 (__DATA_CONST,__const) non-external __ZTC58AGCLLVMDriverTessellationNonBucketedEmitDrawCommandsShader0_17AGCLLVMUserShader
00007ff940ba18b0 (__DATA_CONST,__const) non-external __ZTC58AGCLLVMDriverTessellationNonBucketedEmitDrawCommandsShader0_22AGCLLVMAGPVertexShader
00007ff940ba1d10 (__DATA_CONST,__const) non-external __ZTC58AGCLLVMDriverTessellationNonBucketedEmitDrawCommandsShader0_23AGCLLVMUserVertexShader
00007ff940ba1448 (__DATA_CONST,__const) non-external __ZTC58AGCLLVMDriverTessellationNonBucketedEmitDrawCommandsShader0_29AGCLLVMAGPVertexShaderRegular
00007ff940ba0fe0 (__DATA_CONST,__const) non-external __ZTC58AGCLLVMDriverTessellationNonBucketedEmitDrawCommandsShader0_31AGCLLVMDriverTessellationShader
00007ff940ba5708 (__DATA_CONST,__const) non-external __ZTC60AGCLLVMDriverTessellationBucketedComputeInstanceCountsShader0_17AGCLLVMUserObject
00007ff940ba5330 (__DATA_CONST,__const) non-external __ZTC60AGCLLVMDriverTessellationBucketedComputeInstanceCountsShader0_17AGCLLVMUserShader
00007ff940ba4aa0 (__DATA_CONST,__const) non-external __ZTC60AGCLLVMDriverTessellationBucketedComputeInstanceCountsShader0_22AGCLLVMAGPVertexShader
00007ff940ba4f00 (__DATA_CONST,__const) non-external __ZTC60AGCLLVMDriverTessellationBucketedComputeInstanceCountsShader0_23AGCLLVMUserVertexShader
00007ff940ba4638 (__DATA_CONST,__const) non-external __ZTC60AGCLLVMDriverTessellationBucketedComputeInstanceCountsShader0_29AGCLLVMAGPVertexShaderRegular
00007ff940ba41d0 (__DATA_CONST,__const) non-external __ZTC60AGCLLVMDriverTessellationBucketedComputeInstanceCountsShader0_31AGCLLVMDriverTessellationShader
00007ff940bc7e30 (__DATA_CONST,__const) non-external __ZTC61AGCLLVMDriverExecuteIndirectRangeExecutionComputeShaderLegacy0_17AGCLLVMUserObject
00007ff940bc7a58 (__DATA_CONST,__const) non-external __ZTC61AGCLLVMDriverExecuteIndirectRangeExecutionComputeShaderLegacy0_17AGCLLVMUserShader
00007ff940bc75f0 (__DATA_CONST,__const) non-external __ZTC61AGCLLVMDriverExecuteIndirectRangeExecutionComputeShaderLegacy0_28AGCLLVMUserComputeKernelBase
00007ff940bc7180 (__DATA_CONST,__const) non-external __ZTC61AGCLLVMDriverExecuteIndirectRangeExecutionComputeShaderLegacy0_30AGCLLVMUserComputeKernelLegacy
00007ff940bc6d10 (__DATA_CONST,__const) non-external __ZTC61AGCLLVMDriverExecuteIndirectRangeExecutionComputeShaderLegacy0_32AGCLLVMDriverComputeKernelLegacy
00007ff940bbc6c0 (__DATA_CONST,__const) non-external __ZTC61AGCLLVMDriverGeometryPipelineEmulationFWAllocationSetupShader0_17AGCLLVMUserObject
00007ff940bbc2e8 (__DATA_CONST,__const) non-external __ZTC61AGCLLVMDriverGeometryPipelineEmulationFWAllocationSetupShader0_17AGCLLVMUserShader
00007ff940bbb5a0 (__DATA_CONST,__const) non-external __ZTC61AGCLLVMDriverGeometryPipelineEmulationFWAllocationSetupShader0_26AGCLLVMDriverComputeKernel
00007ff940bbba10 (__DATA_CONST,__const) non-external __ZTC61AGCLLVMDriverGeometryPipelineEmulationFWAllocationSetupShader0_27AGCLLVMUserComputeKernelG10
00007ff940bbbe80 (__DATA_CONST,__const) non-external __ZTC61AGCLLVMDriverGeometryPipelineEmulationFWAllocationSetupShader0_28AGCLLVMUserComputeKernelBase
00007ff940bbf080 (__DATA_CONST,__const) non-external __ZTC63AGCLLVMDriverGeometryPipelineEmulationFWAllocationPreMeshShader0_17AGCLLVMUserObject
00007ff940bbeca8 (__DATA_CONST,__const) non-external __ZTC63AGCLLVMDriverGeometryPipelineEmulationFWAllocationPreMeshShader0_17AGCLLVMUserShader
00007ff940bbdf60 (__DATA_CONST,__const) non-external __ZTC63AGCLLVMDriverGeometryPipelineEmulationFWAllocationPreMeshShader0_26AGCLLVMDriverComputeKernel
00007ff940bbe3d0 (__DATA_CONST,__const) non-external __ZTC63AGCLLVMDriverGeometryPipelineEmulationFWAllocationPreMeshShader0_27AGCLLVMUserComputeKernelG10
00007ff940bbe840 (__DATA_CONST,__const) non-external __ZTC63AGCLLVMDriverGeometryPipelineEmulationFWAllocationPreMeshShader0_28AGCLLVMUserComputeKernelBase
00007ff940bbdba0 (__DATA_CONST,__const) non-external __ZTC66AGCLLVMDriverGeometryPipelineEmulationFWAllocationPostObjectShader0_17AGCLLVMUserObject
00007ff940bbd7c8 (__DATA_CONST,__const) non-external __ZTC66AGCLLVMDriverGeometryPipelineEmulationFWAllocationPostObjectShader0_17AGCLLVMUserShader
00007ff940bbca80 (__DATA_CONST,__const) non-external __ZTC66AGCLLVMDriverGeometryPipelineEmulationFWAllocationPostObjectShader0_26AGCLLVMDriverComputeKernel
00007ff940bbcef0 (__DATA_CONST,__const) non-external __ZTC66AGCLLVMDriverGeometryPipelineEmulationFWAllocationPostObjectShader0_27AGCLLVMUserComputeKernelG10
00007ff940bbd360 (__DATA_CONST,__const) non-external __ZTC66AGCLLVMDriverGeometryPipelineEmulationFWAllocationPostObjectShader0_28AGCLLVMUserComputeKernelBase
00007ff940bd3c20 (__DATA_CONST,__const) non-external __ZTT21AGCLLVMGLVertexShader
00007ff940b869e0 (__DATA_CONST,__const) non-external __ZTT21AGCLLVMUserMeshShader
00007ff940bd6448 (__DATA_CONST,__const) non-external __ZTT21AGCLLVMUserTileShader
00007ff940bdb3e0 (__DATA_CONST,__const) non-external __ZTT23AGCLLVMEndOfTileProgram
00007ff940bd2470 (__DATA_CONST,__const) non-external __ZTT23AGCLLVMGLFragmentShader
00007ff940b87a40 (__DATA_CONST,__const) non-external __ZTT23AGCLLVMUserMeshShaderSW
00007ff940b88aa0 (__DATA_CONST,__const) non-external __ZTT23AGCLLVMUserObjectShader
00007ff940b7f010 (__DATA_CONST,__const) non-external __ZTT24AGCLLVMAGPFragmentShader
00007ff940bdab50 (__DATA_CONST,__const) non-external __ZTT25AGCLLVMTABlitVertexShader
00007ff940bd1088 (__DATA_CONST,__const) non-external __ZTT25AGCLLVMUserDynamicLibrary
00007ff940b8a0e0 (__DATA_CONST,__const) non-external __ZTT25AGCLLVMUserObjectShaderSW
00007ff940b90828 (__DATA_CONST,__const) non-external __ZTT26AGCLLVMAGPVertexShaderGen4
00007ff940bdae00 (__DATA_CONST,__const) non-external __ZTT26AGCLLVMClearFragmentShader
00007ff940bdbeb8 (__DATA_CONST,__const) non-external __ZTT26AGCLLVMDriverCDMBlitShader
00007ff940bac9f8 (__DATA_CONST,__const) non-external __ZTT26AGCLLVMDriverComputeKernel
00007ff940bad3e0 (__DATA_CONST,__const) non-external __ZTT26AGCLLVMDriverSparseShaders
00007ff940bac4d8 (__DATA_CONST,__const) non-external __ZTT27AGCLLVMUserComputeKernelG10
00007ff940b7f748 (__DATA_CONST,__const) non-external __ZTT28AGCLLVMAGPFragmentShaderGen3
00007ff940b7fcc8 (__DATA_CONST,__const) non-external __ZTT28AGCLLVMAGPFragmentShaderGen4
00007ff940b80268 (__DATA_CONST,__const) non-external __ZTT28AGCLLVMAGPFragmentShaderGen6
00007ff940bda8d0 (__DATA_CONST,__const) non-external __ZTT28AGCLLVMClearVertexDataShader
00007ff940b8e548 (__DATA_CONST,__const) non-external __ZTT28AGCLLVMDriverVDMNOPDBGShader
00007ff940b8b688 (__DATA_CONST,__const) non-external __ZTT29AGCLLVMAGPVertexShaderRegular
00007ff940bad920 (__DATA_CONST,__const) non-external __ZTT29AGCLLVMDriverFastClearShaders
00007ff940bd5080 (__DATA_CONST,__const) non-external __ZTT29AGCLLVMUserIntersectionShader
00007ff940b8b1a8 (__DATA_CONST,__const) non-external __ZTT30AGCLLVMAGPVertexShaderAnalysis
00007ff940b88d50 (__DATA_CONST,__const) non-external __ZTT30AGCLLVMPassThroughObjectShader
00007ff940bd9e90 (__DATA_CONST,__const) non-external __ZTT30AGCLLVMPassthroughVertexShader
00007ff940baa6c0 (__DATA_CONST,__const) non-external __ZTT30AGCLLVMUserComputeKernelLegacy
00007ff940bd4c00 (__DATA_CONST,__const) non-external __ZTT31AGCLLVMDriverIntersectionShader
00007ff940b8c700 (__DATA_CONST,__const) non-external __ZTT31AGCLLVMDriverTessellationShader
00007ff940baed08 (__DATA_CONST,__const) non-external __ZTT32AGCLLVMDriverBlitBCComputeShader
00007ff940baabf0 (__DATA_CONST,__const) non-external __ZTT32AGCLLVMDriverComputeKernelLegacy
00007ff940b8f448 (__DATA_CONST,__const) non-external __ZTT33AGCLLVMDriverVRRPatchVertexShader
00007ff940bdbbe0 (__DATA_CONST,__const) non-external __ZTT33AGCLLVMTextureFetchFragmentShader
00007ff940b8f940 (__DATA_CONST,__const) non-external __ZTT34AGCLLVMDriverGPUGatherVertexShader
00007ff940bdb8d8 (__DATA_CONST,__const) non-external __ZTT34AGCLLVMDummyFeedbackFragmentShader
00007ff940b8fe38 (__DATA_CONST,__const) non-external __ZTT35AGCLLVMDriverFastClearVertexShaders
00007ff940b90330 (__DATA_CONST,__const) non-external __ZTT35AGCLLVMDriverPDSPatchUpVertexShader
00007ff940bda638 (__DATA_CONST,__const) non-external __ZTT35AGCLLVMTileDispatchVertexShaderRect
00007ff940bb2440 (__DATA_CONST,__const) non-external __ZTT36AGCLLVMDriverBVHBuilderComputeShader
00007ff940bda3a0 (__DATA_CONST,__const) non-external __ZTT36AGCLLVMTileDispatchVertexShaderPoint
00007ff940bdb108 (__DATA_CONST,__const) non-external __ZTT37AGCLLVMBackgroundObjectFragmentShader
00007ff940bacee0 (__DATA_CONST,__const) non-external __ZTT37AGCLLVMDriverTGSizeOptimizationShader
00007ff940baf260 (__DATA_CONST,__const) non-external __ZTT39AGCLLVMDriverGPUGatherComputeShaderGen3
00007ff940b8bcf0 (__DATA_CONST,__const) non-external __ZTT40AGCLLVMAGPVertexShaderPostTessellationHW
00007ff940b8c208 (__DATA_CONST,__const) non-external __ZTT40AGCLLVMAGPVertexShaderPostTessellationSW
00007ff940bab0d8 (__DATA_CONST,__const) non-external __ZTT41AGCLLVMDriverGPUGatherComputeShaderLegacy
00007ff940bab5d8 (__DATA_CONST,__const) non-external __ZTT42AGCLLVMDriverPDSPatchUpComputeShaderLegacy
00007ff940bb0b60 (__DATA_CONST,__const) non-external __ZTT44AGCLLVMDriverComputeProgressMarkerShaderGen3
00007ff940bb0660 (__DATA_CONST,__const) non-external __ZTT44AGCLLVMDriverExecuteIndirectComputeShaderG10
00007ff940bae820 (__DATA_CONST,__const) non-external __ZTT45AGCLLVMDriverExecuteIndirectComputeShaderGen5
00007ff940bda108 (__DATA_CONST,__const) non-external __ZTT45AGCLLVMPassthroughVertexShaderWithVertexFetch
00007ff940bb1560 (__DATA_CONST,__const) non-external __ZTT46AGCLLVMDriverComputeProgressMarkerShaderLegacy
00007ff940babad8 (__DATA_CONST,__const) non-external __ZTT47AGCLLVMDriverExecuteIndirectComputeShaderLegacy
00007ff940b8ea58 (__DATA_CONST,__const) non-external __ZTT47AGCLLVMDriverExecuteIndirectESLGenerationShader
00007ff940bb1060 (__DATA_CONST,__const) non-external __ZTT50AGCLLVMDriverComputeControlFlowPredicateShaderGen3
00007ff940b8e038 (__DATA_CONST,__const) non-external __ZTT50AGCLLVMDriverTessellationClearInstanceCountsShader
00007ff940bb1a60 (__DATA_CONST,__const) non-external __ZTT52AGCLLVMDriverComputeControlFlowPredicateShaderLegacy
00007ff940b8ef50 (__DATA_CONST,__const) non-external __ZTT54AGCLLVMDriverExecuteIndirectRangeExecutionVertexShader
00007ff940bae320 (__DATA_CONST,__const) non-external __ZTT55AGCLLVMDriverExecuteIndirectRangeExecutionComputeShader
00007ff940b8d108 (__DATA_CONST,__const) non-external __ZTT55AGCLLVMDriverTessellationBucketedEmitDrawCommandsShader
00007ff940b8db28 (__DATA_CONST,__const) non-external __ZTT56AGCLLVMDriverTessellationBucketedSumInstanceCountsShader
00007ff940bade20 (__DATA_CONST,__const) non-external __ZTT58AGCLLVMDriverExecuteIndirectRangeExecutionComputeShaderG10
00007ff940b8cbf8 (__DATA_CONST,__const) non-external __ZTT58AGCLLVMDriverTessellationNonBucketedEmitDrawCommandsShader
00007ff940b8d618 (__DATA_CONST,__const) non-external __ZTT60AGCLLVMDriverTessellationBucketedComputeInstanceCountsShader
00007ff940babfd8 (__DATA_CONST,__const) non-external __ZTT61AGCLLVMDriverExecuteIndirectRangeExecutionComputeShaderLegacy
00007ff940baf760 (__DATA_CONST,__const) non-external __ZTT61AGCLLVMDriverGeometryPipelineEmulationFWAllocationSetupShader
00007ff940bb0160 (__DATA_CONST,__const) non-external __ZTT63AGCLLVMDriverGeometryPipelineEmulationFWAllocationPreMeshShader
00007ff940bafc60 (__DATA_CONST,__const) non-external __ZTT66AGCLLVMDriverGeometryPipelineEmulationFWAllocationPostObjectShader
                 (undefined) external __ZTTNSt3__114basic_ifstreamIcNS_11char_traitsIcEEEE (from libc++)
                 (undefined) external __ZTTNSt3__114basic_ofstreamIcNS_11char_traitsIcEEEE (from libc++)
                 (undefined) external __ZTTNSt3__118basic_stringstreamIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZTTNSt3__119basic_istringstreamIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZTTNSt3__119basic_ostringstreamIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
00007ff940bee6d8 (__DATA_CONST,__const) non-external __ZTV10ProgramKeyIL15_AGCStreamToken10ELN3AGX27DriverShaderCompilationModeE0EE
00007ff940bee1b0 (__DATA_CONST,__const) non-external __ZTV10ProgramKeyIL15_AGCStreamToken13ELN3AGX27DriverShaderCompilationModeE0EE
00007ff940bef388 (__DATA_CONST,__const) non-external __ZTV10ProgramKeyIL15_AGCStreamToken19ELN3AGX27DriverShaderCompilationModeE0EE
00007ff940bee2b0 (__DATA_CONST,__const) non-external __ZTV10ProgramKeyIL15_AGCStreamToken24ELN3AGX27DriverShaderCompilationModeE1EE
00007ff940bee3f8 (__DATA_CONST,__const) non-external __ZTV10ProgramKeyIL15_AGCStreamToken3ELN3AGX27DriverShaderCompilationModeE0EE
00007ff940bee498 (__DATA_CONST,__const) non-external __ZTV10ProgramKeyIL15_AGCStreamToken4ELN3AGX27DriverShaderCompilationModeE0EE
00007ff940bee5f0 (__DATA_CONST,__const) non-external __ZTV10ProgramKeyIL15_AGCStreamToken5ELN3AGX27DriverShaderCompilationModeE0EE
00007ff940bee550 (__DATA_CONST,__const) non-external __ZTV10ProgramKeyIL15_AGCStreamToken6ELN3AGX27DriverShaderCompilationModeE0EE
00007ff940bee170 (__DATA_CONST,__const) non-external __ZTV10ProgramKeyIL15_AGCStreamToken7ELN3AGX27DriverShaderCompilationModeE0EE
00007ff940bee090 (__DATA_CONST,__const) non-external __ZTV10ProgramKeyIL15_AGCStreamToken8ELN3AGX27DriverShaderCompilationModeE0EE
00007ff940bee808 (__DATA_CONST,__const) non-external __ZTV10ProgramKeyIL15_AGCStreamToken9ELN3AGX27DriverShaderCompilationModeE0EE
00007ff940bd76b0 (__DATA_CONST,__const) non-external __ZTV11IntervalMapIjE
00007ff940bdfde8 (__DATA_CONST,__const) non-external __ZTV13AGCLLVMObject
00007ff940beeb18 (__DATA_CONST,__const) non-external __ZTV13AGCNullTarget
00007ff940bef128 (__DATA_CONST,__const) non-external __ZTV13AGCTargetImplIN3AGX2G57ClassesENS1_8EncodersEE
00007ff940bef1c8 (__DATA_CONST,__const) non-external __ZTV13AGCTargetImplIN3AGX2G97ClassesENS1_8EncodersEE
00007ff940beeb50 (__DATA_CONST,__const) non-external __ZTV13AGCTargetImplIN3AGX3G107ClassesENS1_8EncodersEE
00007ff940beebf0 (__DATA_CONST,__const) non-external __ZTV13AGCTargetImplIN3AGX3G117ClassesENS1_8EncodersEE
00007ff940beec90 (__DATA_CONST,__const) non-external __ZTV13AGCTargetImplIN3AGX3G127ClassesENS1_8EncodersEE
00007ff940beed30 (__DATA_CONST,__const) non-external __ZTV13AGCTargetImplIN3AGX3G137ClassesENS1_8EncodersEE
00007ff940beedd0 (__DATA_CONST,__const) non-external __ZTV13AGCTargetImplIN3AGX3G147ClassesENS1_8EncodersEE
00007ff940beef48 (__DATA_CONST,__const) non-external __ZTV13AGCTargetImplIN3AGX3G157ClassesENS1_8EncodersEE
00007ff940bef088 (__DATA_CONST,__const) non-external __ZTV13AGCTargetImplIN3AGX3G167ClassesENS1_8EncodersEE
00007ff940beee70 (__DATA_CONST,__const) non-external __ZTV13AGCTargetImplIN3AGX4G14X7ClassesENS1_8EncodersEE
00007ff940bef268 (__DATA_CONST,__const) non-external __ZTV13AGCTargetImplIN3AGX6HAL2007ClassesENS1_8EncodersEE
00007ff940bd98c0 (__DATA_CONST,__const) non-external __ZTV14AGCLLVMBuilder
00007ff940bee630 (__DATA_CONST,__const) non-external __ZTV15AGCMeshFunction
00007ff940bee590 (__DATA_CONST,__const) non-external __ZTV15AGCTileFunction
00007ff940bed6c8 (__DATA_CONST,__const) non-external __ZTV17AGCLLVMObjectBase
00007ff940bee760 (__DATA_CONST,__const) non-external __ZTV17AGCObjectFunction
00007ff940beef10 (__DATA_CONST,__const) non-external __ZTV17AGCTargetImplG15P
00007ff940bee350 (__DATA_CONST,__const) non-external __ZTV17AGCVertexFunction
00007ff940bd7698 (__DATA_CONST,__const) non-external __ZTV17IntervalEqClasses
00007ff940bee4f0 (__DATA_CONST,__const) non-external __ZTV18AGCComputeFunction
00007ff940ba8fb0 (__DATA_CONST,__const) non-external __ZTV18AGCLLVMAirBuiltins
00007ff940bed688 (__DATA_CONST,__const) non-external __ZTV18AGCLLVMObjectArray
00007ff940beb620 (__DATA_CONST,__const) non-external __ZTV19AGCBindPointLayoutTIN3AGX15BindPointLayoutILi118ELi31ELi4ELi128ELi118ELi96ELb1EEEE
00007ff940bed168 (__DATA_CONST,__const) non-external __ZTV19AGCBindPointLayoutTIN3AGX15BindPointLayoutILi128ELi31ELi4ELi128ELi500000ELi500000ELb1EEEE
00007ff940bea478 (__DATA_CONST,__const) non-external __ZTV19AGCBindPointLayoutTIN3AGX15BindPointLayoutILi31ELi31ELi4ELi64ELi31ELi31ELb0EEEE
00007ff940bee438 (__DATA_CONST,__const) non-external __ZTV19AGCFragmentFunction
00007ff940be0228 (__DATA_CONST,__const) non-external __ZTV19AGCLLVMTargetConfig
00007ff940bd6cc0 (__DATA_CONST,__const) non-external __ZTV20AGCLLVMAirImageBlock
00007ff940bea958 (__DATA_CONST,__const) non-external __ZTV20AGCLLVMTargetLowerer
00007ff940be9678 (__DATA_CONST,__const) non-external __ZTV21AGCLLVMG5TargetConfig
00007ff940be9778 (__DATA_CONST,__const) non-external __ZTV21AGCLLVMG9TargetConfig
00007ff940bd37d8 (__DATA_CONST,__const) non-external __ZTV21AGCLLVMGLVertexShader
00007ff940b86598 (__DATA_CONST,__const) non-external __ZTV21AGCLLVMUserMeshShader
00007ff940bd6008 (__DATA_CONST,__const) non-external __ZTV21AGCLLVMUserTileShader
00007ff940bdb410 (__DATA_CONST,__const) non-external __ZTV21AGCLLVMUtilityProgram
00007ff940beefe8 (__DATA_CONST,__const) non-external __ZTV21AGCTargetImplG15_AGX2
00007ff940ba93b0 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMAirBuiltinsGen2
00007ff940ba9618 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMAirBuiltinsGen3
00007ff940ba9880 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMAirBuiltinsGen4
00007ff940ba9ae8 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMAirBuiltinsGen5
00007ff940ba9d50 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMAirBuiltinsGen6
00007ff940ba9fb8 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMAirBuiltinsGen7
00007ff940bd9908 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMComputePrograms
00007ff940be0350 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMG10TargetConfig
00007ff940be0ad8 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMG11TargetConfig
00007ff940be1268 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMG12TargetConfig
00007ff940be1ad8 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMG13TargetConfig
00007ff940be2348 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMG14TargetConfig
00007ff940be9078 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMG5TargetLowerer
00007ff940be9878 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMG9TargetLowerer
00007ff940bdfef0 (__DATA_CONST,__const) non-external __ZTV22AGCLLVMPrintModulePass
00007ff940be0160 (__DATA_CONST,__const) non-external __ZTV22RewriteAdressSpacePass
00007ff940bee0d0 (__DATA_CONST,__const) non-external __ZTV23AGCIntersectionFunction
00007ff940bdb190 (__DATA_CONST,__const) non-external __ZTV23AGCLLVMEndOfTileProgram
00007ff940be0458 (__DATA_CONST,__const) non-external __ZTV23AGCLLVMG10TargetLowerer
00007ff940be0be0 (__DATA_CONST,__const) non-external __ZTV23AGCLLVMG11TargetLowerer
00007ff940be1370 (__DATA_CONST,__const) non-external __ZTV23AGCLLVMG12TargetLowerer
00007ff940be1be0 (__DATA_CONST,__const) non-external __ZTV23AGCLLVMG13TargetLowerer
00007ff940be2450 (__DATA_CONST,__const) non-external __ZTV23AGCLLVMG14TargetLowerer
00007ff940be2bb8 (__DATA_CONST,__const) non-external __ZTV23AGCLLVMG14XTargetConfig
