00007ff802a613fd (__TEXT,__text) external _NSAddImage
00007ff802a610e6 (__TEXT,__text) external __dyld_process_info_notify_retain
00007ff802a5f1fa (__TEXT,__text) external __dyld_process_info_release
00007ff802a5f1a2 (__TEXT,__text) external __dyld_process_info_retain
00007ff802a61a4f (__TEXT,__text) external __dyld_pseudodylib_deregister
00007ff802a61a10 (__TEXT,__text) external __dyld_pseudodylib_deregister_callbacks
00007ff802a61a2b (__TEXT,__text) external __dyld_pseudodylib_register
00007ff802a61963 (__TEXT,__text) external __dyld_pseudodylib_register_callbacks
00007ff802a61ac3 (__TEXT,__text) external __dyld_register_dlsym_notifier
00007ff802a616b3 (__TEXT,__text) external __dyld_register_driverkit_main
00007ff802a5bdb3 (__TEXT,__text) external __dyld_register_for_bulk_image_loads
00007ff802a5c4d5 (__TEXT,__text) external __dyld_register_for_image_loads
00007ff802a5bb20 (__TEXT,__text) external __dyld_register_func_for_add_image
00007ff802a5bf43 (__TEXT,__text) external __dyld_register_func_for_remove_image
00007ff802a61736 (__TEXT,__text) external __dyld_shared_cache_contains_path
00007ff802a61556 (__TEXT,__text) external __dyld_shared_cache_file_path_containing_address
00007ff802a6169e (__TEXT,__text) external __dyld_shared_cache_is_locally_built
00007ff802a61689 (__TEXT,__text) external __dyld_shared_cache_optimized
00007ff802a6171b (__TEXT,__text) external __dyld_shared_cache_real_path
00007ff843861940 (__DATA,__common) external __dyld_stack_bottom
00007ff802a61b95 (__TEXT,__text) external __dyld_stack_range
00007ff843861938 (__DATA,__common) external __dyld_stack_top
00007ff802a6182a (__TEXT,__text) external __dyld_swift_optimizations_version
00007ff802a617a3 (__TEXT,__text) external __dyld_visit_objc_classes
                 (undefined) external __simple_salloc (from libsystem_platform)
                 (undefined) external __simple_sfree (from libsystem_platform)
                 (undefined) external __simple_vsprintf (from libsystem_platform)
00007ff802a5c3be (__TEXT,__text) external __tlv_atexit
00007ff802a72400 (__TEXT,__text) external __tlv_bootstrap
00007ff802a82d00 (__TEXT,__text) non-external (was a private external) __tlv_bootstrap_error
00007ff802a5c46a (__TEXT,__text) external __tlv_exit
00007ff802a72408 (__TEXT,__text) non-external (was a private external) __tlv_get_addr
                 (undefined) external _abort (from libsystem_c)
                 (undefined) external _abort_report_np (from libsystem_c)
00007ff84386079c (__DATA,__data) non-external _bufferSize32
                 (undefined) external _bzero (from libsystem_c)
                 (undefined) external _close (from libsystem_kernel)
                 (undefined) external _closedir (from libsystem_c)
                 (undefined) external _dispatch_activate (from libdispatch)
                 (undefined) external _dispatch_async (from libdispatch)
                 (undefined) external _dispatch_async_and_wait (from libdispatch)
                 (undefined) external _dispatch_get_current_queue (from libdispatch)
                 (undefined) external _dispatch_once (from libdispatch)
                 (undefined) external _dispatch_queue_create (from libdispatch)
                 (undefined) external _dispatch_release (from libdispatch)
                 (undefined) external _dispatch_retain (from libdispatch)
                 (undefined) external _dispatch_source_cancel (from libdispatch)
                 (undefined) external _dispatch_source_create (from libdispatch)
                 (undefined) external _dispatch_source_set_cancel_handler (from libdispatch)
                 (undefined) external _dispatch_source_set_event_handler (from libdispatch)
00007ff802a5c3f0 (__TEXT,__text) external _dladdr
00007ff802a5c3a6 (__TEXT,__text) external _dlclose
00007ff802a5c47b (__TEXT,__text) external _dlerror
00007ff802a5bfbf (__TEXT,__text) external _dlopen
00007ff802a61771 (__TEXT,__text) external _dlopen_audited
00007ff802a61751 (__TEXT,__text) external _dlopen_from
00007ff802a5c3d5 (__TEXT,__text) external _dlopen_preflight
00007ff802a5bfe8 (__TEXT,__text) external _dlsym
00007ff802a83e78 (__TEXT,__const) external _dyldVersionNumber
00007ff802a83e50 (__TEXT,__const) external _dyldVersionString
00007ff802a614ee (__TEXT,__text) external _dyld_dynamic_interpose
00007ff802a5cf28 (__TEXT,__text) external _dyld_for_each_installed_shared_cache
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache.cold.1
00007ff802a82aed (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache.cold.2
00007ff802a5cee5 (__TEXT,__text) external _dyld_for_each_installed_shared_cache_ex
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache_ex.cold.1
00007ff802a82b4b (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache_ex.cold.2
00007ff802a5ce20 (__TEXT,__text) external _dyld_for_each_installed_shared_cache_with_system_path
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache_with_system_path.cold.1
00007ff802a82aed (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache_with_system_path.cold.2
00007ff802a5bd6b (__TEXT,__text) external _dyld_get_active_platform
00007ff802a5c48d (__TEXT,__text) external _dyld_get_base_platform
00007ff802a6164d (__TEXT,__text) external _dyld_get_image_versions
00007ff802a5c5da (__TEXT,__text) external _dyld_get_min_os_version
00007ff802a5c047 (__TEXT,__text) external _dyld_get_program_min_os_version
00007ff802a61b47 (__TEXT,__text) external _dyld_get_program_minos_version_token
00007ff802a5bd56 (__TEXT,__text) external _dyld_get_program_sdk_version
00007ff802a61b32 (__TEXT,__text) external _dyld_get_program_sdk_version_token
00007ff802a5c38b (__TEXT,__text) external _dyld_get_sdk_version
00007ff802a5bfaa (__TEXT,__text) external _dyld_has_inserted_or_interposing_libraries
00007ff802a5d262 (__TEXT,__text) external _dyld_image_content_for_section
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_image_content_for_section.cold.1
00007ff802a5d0e8 (__TEXT,__text) external _dyld_image_content_for_segment
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_image_content_for_segment.cold.1
00007ff802a5d2cc (__TEXT,__text) external _dyld_image_copy_uuid
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_image_copy_uuid.cold.1
00007ff802a5d3ce (__TEXT,__text) external _dyld_image_for_each_section_info
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_image_for_each_section_info.cold.1
00007ff802a5d382 (__TEXT,__text) external _dyld_image_for_each_segment_info
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_image_for_each_segment_info.cold.1
00007ff802a5d456 (__TEXT,__text) external _dyld_image_get_file_path
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_image_get_file_path.cold.1
00007ff802a5d41a (__TEXT,__text) external _dyld_image_get_installname
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_image_get_installname.cold.1
00007ff802a5c02c (__TEXT,__text) external _dyld_image_header_containing_address
00007ff802a5d637 (__TEXT,__text) external _dyld_image_local_nlist_content_4Symbolication
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_image_local_nlist_content_4Symbolication.cold.1
00007ff802a5bf28 (__TEXT,__text) external _dyld_image_path_containing_address
00007ff802a5d186 (__TEXT,__text) external _dyld_image_release_4HWTrace
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_image_release_4HWTrace.cold.1
00007ff802a82b91 (__TEXT,__text) non-external _dyld_image_release_4HWTrace.cold.2
00007ff802a5d14c (__TEXT,__text) external _dyld_image_retain_4HWTrace
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_image_retain_4HWTrace.cold.1
00007ff802a82b6e (__TEXT,__text) non-external _dyld_image_retain_4HWTrace.cold.2
00007ff802a5d1c0 (__TEXT,__text) external _dyld_image_segment_data_4HWTrace
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_image_segment_data_4HWTrace.cold.1
00007ff802a82bb4 (__TEXT,__text) non-external _dyld_image_segment_data_4HWTrace.cold.2
00007ff802a615dc (__TEXT,__text) external _dyld_is_simulator_platform
00007ff802a61614 (__TEXT,__text) external _dyld_minos_at_least
00007ff802a6166b (__TEXT,__text) external _dyld_need_closure
00007ff802a5c73d (__TEXT,__text) external _dyld_process_create_for_current_task
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_process_create_for_current_task.cold.1
00007ff802a5c67e (__TEXT,__text) external _dyld_process_create_for_task
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_process_create_for_task.cold.1
00007ff802a82aed (__TEXT,__text) non-external _dyld_process_create_for_task.cold.2
00007ff802a5c773 (__TEXT,__text) external _dyld_process_dispose
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_process_dispose.cold.1
00007ff843861948 (__DATA,__common) external _dyld_process_has_objc_patches
00007ff802a5bef8 (__TEXT,__text) external _dyld_process_is_restricted
00007ff802a5c84f (__TEXT,__text) external _dyld_process_register_for_event_notification
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_process_register_for_event_notification.cold.1
00007ff802a5c7c7 (__TEXT,__text) external _dyld_process_register_for_image_notifications
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_process_register_for_image_notifications.cold.1
00007ff802a5c92c (__TEXT,__text) external _dyld_process_snapshot_create_for_process
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_process_snapshot_create_for_process.cold.1
00007ff802a5c9a1 (__TEXT,__text) external _dyld_process_snapshot_create_from_data
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.1
00007ff802a82b05 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.2
00007ff802a82b28 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.3
00007ff802a82aed (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.4
00007ff802a5d224 (__TEXT,__text) external _dyld_process_snapshot_create_metrics
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_process_snapshot_create_metrics.cold.1
00007ff802a5ca95 (__TEXT,__text) external _dyld_process_snapshot_dispose
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_process_snapshot_dispose.cold.1
00007ff802a5cae6 (__TEXT,__text) external _dyld_process_snapshot_for_each_image
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_process_snapshot_for_each_image.cold.1
00007ff802a5cb84 (__TEXT,__text) external _dyld_process_snapshot_get_shared_cache
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_process_snapshot_get_shared_cache.cold.1
00007ff802a5c8e3 (__TEXT,__text) external _dyld_process_unregister_for_notification
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_process_unregister_for_notification.cold.1
00007ff802a61632 (__TEXT,__text) external _dyld_program_minos_at_least
00007ff802a5c05c (__TEXT,__text) external _dyld_program_sdk_at_least
00007ff802a615f6 (__TEXT,__text) external _dyld_sdk_at_least
00007ff802a5ccf5 (__TEXT,__text) external _dyld_shared_cache_copy_uuid
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_shared_cache_copy_uuid.cold.1
00007ff802a61541 (__TEXT,__text) external _dyld_shared_cache_file_path
00007ff802a61577 (__TEXT,__text) external _dyld_shared_cache_find_iterate_text
00007ff802a5cd42 (__TEXT,__text) external _dyld_shared_cache_for_each_file
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_shared_cache_for_each_file.cold.1
00007ff802a5cd8b (__TEXT,__text) external _dyld_shared_cache_for_each_image
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_shared_cache_for_each_image.cold.1
00007ff802a5d492 (__TEXT,__text) external _dyld_shared_cache_for_each_subcache4Rosetta
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_shared_cache_for_each_subcache4Rosetta.cold.1
00007ff802a5cfde (__TEXT,__text) external _dyld_shared_cache_for_file
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_shared_cache_for_file.cold.1
00007ff802a82aed (__TEXT,__text) non-external _dyld_shared_cache_for_file.cold.2
00007ff802a5cc4a (__TEXT,__text) external _dyld_shared_cache_get_base_address
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_shared_cache_get_base_address.cold.1
00007ff802a5cc83 (__TEXT,__text) external _dyld_shared_cache_get_mapped_size
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_shared_cache_get_mapped_size.cold.1
00007ff802a5ccbc (__TEXT,__text) external _dyld_shared_cache_is_mapped_private
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_shared_cache_is_mapped_private.cold.1
00007ff802a614f4 (__TEXT,__text) external _dyld_shared_cache_iterate_text
00007ff802a5cbd8 (__TEXT,__text) external _dyld_shared_cache_pin_mapping
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_shared_cache_pin_mapping.cold.1
00007ff802a5bd80 (__TEXT,__text) external _dyld_shared_cache_some_image_overridden
00007ff802a5cc11 (__TEXT,__text) external _dyld_shared_cache_unpin_mapping
00007ff802a82ad5 (__TEXT,__text) non-external _dyld_shared_cache_unpin_mapping.cold.1
00007ff802a5d4de (__TEXT,__text) external _dyld_shared_subcache_get_info4Rosetta
00007ff802a61b77 (__TEXT,__text) external _dyld_version_token_at_least
00007ff802a61b5c (__TEXT,__text) external _dyld_version_token_get_platform
00007ff8436aef40 (__DATA_DIRTY,__common) external _environ
                 (undefined) external _exit (from libsystem_c)
00007ff843860798 (__DATA,__data) non-external _features_hi32
00007ff843860794 (__DATA,__data) non-external _features_lo32
                 (undefined) external _fprintf (from libsystem_c)
                 (undefined) external _free (from libsystem_malloc)
                 (undefined) external _fsgetpath (from libsystem_kernel)
                 (undefined) external _fstat$INODE64 (from libsystem_kernel)
                 (undefined) external _fwrite (from libsystem_c)
00007ff8438607a8 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
00007ff802a846f0 (__TEXT,__const) non-external (was a private external) _gHeaderAddImplicitPlatform
00007ff802a846f1 (__TEXT,__const) non-external (was a private external) _gHeaderAllowEmptyPlatform
00007ff802a846f3 (__TEXT,__const) non-external (was a private external) _gImageAssumeContentRebased
00007ff802a846f2 (__TEXT,__const) non-external (was a private external) _gImageValidateInitializers
00007ff802a6116a (__TEXT,__text) non-external (was a private external) _getProcessDyldInfo
                 (undefined) external _getattrlist (from libsystem_kernel)
                 (undefined) external _getenv (from libsystem_c)
                 (undefined) external _geteuid (from libsystem_kernel)
                 (undefined) external _getfsstat$INODE64 (from libsystem_kernel)
00007ff8438607a0 (__DATA,__data) non-external _hasXSave
                 (undefined) external _host_info (from libsystem_kernel)
00007ff843860790 (__DATA,__data) non-external _inited
                 (undefined) external _mach_host_self (from libsystem_kernel)
                 (undefined) external _mach_msg (from libsystem_kernel)
                 (undefined) external _mach_msg_destroy (from libsystem_kernel)
                 (undefined) external _mach_port_construct (from libsystem_kernel)
                 (undefined) external _mach_port_deallocate (from libsystem_kernel)
                 (undefined) external _mach_port_destruct (from libsystem_kernel)
                 (undefined) external _mach_port_request_notification (from libsystem_kernel)
                 (undefined) external _mach_task_self_ (from libsystem_kernel)
                 (undefined) external _mach_vm_read (from libsystem_kernel)
                 (undefined) external _mach_vm_read_overwrite (from libsystem_kernel)
                 (undefined) external _mach_vm_region (from libsystem_kernel)
                 (undefined) external _mach_vm_remap_new (from libsystem_kernel)
00007ff802a72f04 (__TEXT,__text) external _macho_arch_name_for_cpu_type
00007ff802a72f76 (__TEXT,__text) external _macho_arch_name_for_mach_header
00007ff802a73166 (__TEXT,__text) external _macho_best_slice
00007ff802a731a7 (__TEXT,__text) external _macho_best_slice_in_fd
00007ff802a72ea8 (__TEXT,__text) external _macho_cpu_type_for_arch_name
00007ff802a73576 (__TEXT,__text) external _macho_dylib_install_name
00007ff802a739d1 (__TEXT,__text) external _macho_for_each_defined_rpath
00007ff802a7359f (__TEXT,__text) external _macho_for_each_dependent_dylib
00007ff802a73860 (__TEXT,__text) external _macho_for_each_exported_symbol
00007ff802a73688 (__TEXT,__text) external _macho_for_each_imported_symbol
00007ff802a73b4c (__TEXT,__text) external _macho_for_each_runnable_arch_name
00007ff802a72f95 (__TEXT,__text) external _macho_for_each_slice
00007ff802a72fd6 (__TEXT,__text) external _macho_for_each_slice_in_fd
00007ff802a73b07 (__TEXT,__text) external _macho_source_version
                 (undefined) external _malloc_size (from libsystem_malloc)
                 (undefined) external _malloc_type_aligned_alloc (from libsystem_malloc)
                 (undefined) external _malloc_type_calloc (from libsystem_malloc)
                 (undefined) external _malloc_type_malloc (from libsystem_malloc)
                 (undefined) external _memcmp (from libsystem_c)
                 (undefined) external _memcpy (from libsystem_c)
                 (undefined) external _memmove (from libsystem_c)
                 (undefined) external _mkstemp (from libsystem_c)
                 (undefined) external _mmap (from libsystem_kernel)
                 (undefined) external _munmap (from libsystem_kernel)
