00000001000fa1f4 (__TEXT,__text) external _ConvertUTF16toUTF8
000000010013c6c8 (__DATA_CONST,__const) non-external __ZTVN12_GLOBAL__N_119ValueMaterializerTyE
0000000100147bb8 (__DATA_CONST,__const) non-external __ZTVN12_GLOBAL__N_120MemoryBufferMMapFileE
00000001001476e0 (__DATA_CONST,__const) non-external __ZTVN12_GLOBAL__N_122CategorizedHelpPrinterE
000000010013c818 (__DATA_CONST,__const) non-external __ZTVN12_GLOBAL__N_124BitcodeErrorCategoryTypeE
000000010013c680 (__DATA_CONST,__const) non-external __ZTVN12_GLOBAL__N_19TypeMapTyE
0000000100145ac8 (__DATA_CONST,__const) external __ZTVN4llvm10AllocaInstE
000000010013cb48 (__DATA_CONST,__const) external __ZTVN4llvm10BasicBlockE
0000000100145a78 (__DATA_CONST,__const) external __ZTVN4llvm10BranchInstE
000000010013cc78 (__DATA_CONST,__const) external __ZTVN4llvm10ConstantFPE
000000010013d1a8 (__DATA_CONST,__const) external __ZTVN4llvm10DebugRecVHE
0000000100145f60 (__DATA_CONST,__const) external __ZTVN4llvm10FPToSIInstE
0000000100145f28 (__DATA_CONST,__const) external __ZTVN4llvm10FPToUIInstE
0000000100146a30 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm10FoldingSetINS_13AttributeImplEEE
0000000100146a80 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm10FoldingSetINS_16AttributeSetImplEEE
0000000100146ad0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm10FoldingSetINS_16AttributeSetNodeEEE
0000000100146b20 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm10FoldingSetINS_6MDNodeEEE
0000000100145938 (__DATA_CONST,__const) external __ZTVN4llvm10InvokeInstE
00000001001459d8 (__DATA_CONST,__const) external __ZTVN4llvm10ResumeInstE
0000000100145988 (__DATA_CONST,__const) external __ZTVN4llvm10ReturnInstE
0000000100145ef0 (__DATA_CONST,__const) external __ZTVN4llvm10SIToFPInstE
00000001001462f0 (__DATA_CONST,__const) external __ZTVN4llvm10SelectInstE
00000001001460b0 (__DATA_CONST,__const) external __ZTVN4llvm10SwitchInstE
0000000100145eb8 (__DATA_CONST,__const) external __ZTVN4llvm10UIToFPInstE
000000010013cfa0 (__DATA_CONST,__const) external __ZTVN4llvm10UndefValueE
0000000100146008 (__DATA_CONST,__const) external __ZTVN4llvm11BitCastInstE
000000010013cc38 (__DATA_CONST,__const) external __ZTVN4llvm11ConstantIntE
0000000100145e48 (__DATA_CONST,__const) external __ZTVN4llvm11FPTruncInstE
0000000100145428 (__DATA_CONST,__const) external __ZTVN4llvm11GlobalAliasE
0000000100145480 (__DATA_CONST,__const) external __ZTVN4llvm11GlobalValueE
0000000100145610 (__DATA_CONST,__const) external __ZTVN4llvm11InstructionE
0000000100147ee8 (__DATA_CONST,__const) external __ZTVN4llvm11raw_ostreamE
000000010013cd78 (__DATA_CONST,__const) external __ZTVN4llvm12BlockAddressE
0000000100145fd0 (__DATA_CONST,__const) external __ZTVN4llvm12IntToPtrInstE
0000000100145f98 (__DATA_CONST,__const) external __ZTVN4llvm12PtrToIntInstE
000000010013c7c0 (__DATA_CONST,__const) non-external __ZTVN4llvm12_GLOBAL__N_119ConstantPlaceHolderE
0000000100145ba8 (__DATA_CONST,__const) external __ZTVN4llvm13AtomicRMWInstE
000000010013c760 (__DATA_CONST,__const) external __ZTVN4llvm13BitcodeReaderE
000000010013ccb8 (__DATA_CONST,__const) external __ZTVN4llvm13ConstantArrayE
00000001001471d8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm13DominatorTreeE
0000000100146eb8 (__DATA_CONST,__const) external __ZTVN4llvm13MDNodeOperandE
000000010013c898 (__DATA_CONST,__const) external __ZTVN4llvm14AssemblyWriterE
0000000100145d68 (__DATA_CONST,__const) external __ZTVN4llvm14BinaryOperatorE
000000010013ccf8 (__DATA_CONST,__const) external __ZTVN4llvm14ConstantStructE
000000010013cd38 (__DATA_CONST,__const) external __ZTVN4llvm14ConstantVectorE
0000000100147a98 (__DATA_CONST,__const) external __ZTVN4llvm14FoldingSetImplE
00000001001453d0 (__DATA_CONST,__const) external __ZTVN4llvm14GlobalVariableE
0000000100146100 (__DATA_CONST,__const) external __ZTVN4llvm14IndirectBrInstE
00000001001458c8 (__DATA_CONST,__const) external __ZTVN4llvm14LandingPadInstE
0000000100146f70 (__DATA_CONST,__const) external __ZTVN4llvm14PassNameParserE
0000000100148220 (__DATA_CONST,__const) external __ZTVN4llvm14error_categoryE
0000000100148170 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm14format_object1IdEE
0000000100147ea0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm14format_object1IxEE
0000000100147e58 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm14format_object2IddEE
0000000100147f50 (__DATA_CONST,__const) external __ZTVN4llvm14raw_fd_ostreamE
0000000100145cf8 (__DATA_CONST,__const) external __ZTVN4llvm15InsertValueInstE
0000000100145a28 (__DATA_CONST,__const) external __ZTVN4llvm15UnreachableInstE
0000000100145d30 (__DATA_CONST,__const) external __ZTVN4llvm16ExtractValueInstE
0000000100146168 (__DATA_CONST,__const) external __ZTVN4llvm16UnaryInstructionE
00000001001480b0 (__DATA_CONST,__const) external __ZTVN4llvm16raw_null_ostreamE
0000000100146040 (__DATA_CONST,__const) external __ZTVN4llvm17AddrSpaceCastInstE
0000000100145b70 (__DATA_CONST,__const) external __ZTVN4llvm17AtomicCmpXchgInstE
000000010013ced8 (__DATA_CONST,__const) external __ZTVN4llvm17ConstantDataArrayE
000000010013d1f8 (__DATA_CONST,__const) weak external __ZTVN4llvm17DominatorTreeBaseINS_10BasicBlockEEE
000000010013ca88 (__DATA_CONST,__const) external __ZTVN4llvm17EnumAttributeImplE
0000000100145c18 (__DATA_CONST,__const) external __ZTVN4llvm17GetElementPtrInstE
0000000100145c88 (__DATA_CONST,__const) external __ZTVN4llvm17InsertElementInstE
0000000100145cc0 (__DATA_CONST,__const) external __ZTVN4llvm17ShuffleVectorInstE
00000001001466c0 (__DATA_CONST,__const) external __ZTVN4llvm17UnaryConstantExprE
000000010013cac8 (__DATA_CONST,__const) external __ZTVN4llvm18AlignAttributeImplE
0000000100146718 (__DATA_CONST,__const) external __ZTVN4llvm18BinaryConstantExprE
000000010013cf30 (__DATA_CONST,__const) external __ZTVN4llvm18ConstantDataVectorE
0000000100145c50 (__DATA_CONST,__const) external __ZTVN4llvm18ExtractElementInstE
0000000100146770 (__DATA_CONST,__const) external __ZTVN4llvm18SelectConstantExprE
000000010013c710 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm18ValueMapCallbackVHIPKNS_5ValueENS_6WeakVHENS_14ValueMapConfigIS3_EEEE
0000000100147fb8 (__DATA_CONST,__const) external __ZTVN4llvm18raw_string_ostreamE
0000000100146980 (__DATA_CONST,__const) external __ZTVN4llvm19CompareConstantExprE
000000010013ce28 (__DATA_CONST,__const) external __ZTVN4llvm19ConstantPointerNullE
0000000100147268 (__DATA_CONST,__const) external __ZTVN4llvm19MallocSlabAllocatorE
000000010013cb08 (__DATA_CONST,__const) external __ZTVN4llvm19StringAttributeImplE
0000000100148020 (__DATA_CONST,__const) external __ZTVN4llvm19raw_svector_ostreamE
000000010013cdd0 (__DATA_CONST,__const) external __ZTVN4llvm21ConstantAggregateZeroE
0000000100147c10 (__DATA_CONST,__const) external __ZTVN4llvm21PrettyStackTraceEntryE
0000000100147cc0 (__DATA_CONST,__const) external __ZTVN4llvm21StreamingMemoryObjectE
0000000100147ae0 (__DATA_CONST,__const) external __ZTVN4llvm21formatted_raw_ostreamE
000000010013ce80 (__DATA_CONST,__const) external __ZTVN4llvm22ConstantDataSequentialE
00000001001482f0 (__DATA_CONST,__const) external __ZTVN4llvm22_system_error_categoryE
0000000100146928 (__DATA_CONST,__const) external __ZTVN4llvm23InsertValueConstantExprE
0000000100147c48 (__DATA_CONST,__const) external __ZTVN4llvm23PrettyStackTraceProgramE
0000000100148290 (__DATA_CONST,__const) external __ZTVN4llvm23_generic_error_categoryE
00000001001468d0 (__DATA_CONST,__const) external __ZTVN4llvm24ExtractValueConstantExprE
0000000100146f40 (__DATA_CONST,__const) external __ZTVN4llvm24PassRegistrationListenerE
00000001001469d8 (__DATA_CONST,__const) external __ZTVN4llvm25GetElementPtrConstantExprE
0000000100146820 (__DATA_CONST,__const) external __ZTVN4llvm25InsertElementConstantExprE
0000000100146878 (__DATA_CONST,__const) external __ZTVN4llvm25ShuffleVectorConstantExprE
00000001001467c8 (__DATA_CONST,__const) external __ZTVN4llvm26ExtractElementConstantExprE
000000010013d0d8 (__DATA_CONST,__const) external __ZTVN4llvm27DiagnosticPrinterRawOStreamE
0000000100147838 (__DATA_CONST,__const) non-external __ZTVN4llvm2cl11OptionValueIN12_GLOBAL__N_111HelpPrinterEEE
0000000100146c78 (__DATA_CONST,__const) non-external __ZTVN4llvm2cl11OptionValueIN12_GLOBAL__N_114PassDebugLevelEEE
0000000100147a38 (__DATA_CONST,__const) non-external __ZTVN4llvm2cl11OptionValueIN12_GLOBAL__N_114VersionPrinterEEE
0000000100147938 (__DATA_CONST,__const) non-external __ZTVN4llvm2cl11OptionValueIN12_GLOBAL__N_118HelpPrinterWrapperEEE
00000001001472d0 (__DATA_CONST,__const) external __ZTVN4llvm2cl11OptionValueINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEEEE
00000001001470b0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm2cl11OptionValueIPKNS_8PassInfoEEE
000000010013c608 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm2cl11OptionValueIbEE
0000000100147720 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm2cl11OptionValueIjEE
000000010013c5c0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm2cl15OptionValueCopyINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEEEE
0000000100147128 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm2cl15OptionValueCopyIPKNS_8PassInfoEEE
0000000100147798 (__DATA_CONST,__const) non-external __ZTVN4llvm2cl3optIN12_GLOBAL__N_111HelpPrinterELb1ENS0_6parserIbEEEE
0000000100146b70 (__DATA_CONST,__const) non-external __ZTVN4llvm2cl3optIN12_GLOBAL__N_114PassDebugLevelELb0ENS0_6parserIS3_EEEE
0000000100147998 (__DATA_CONST,__const) non-external __ZTVN4llvm2cl3optIN12_GLOBAL__N_114VersionPrinterELb1ENS0_6parserIbEEEE
0000000100147898 (__DATA_CONST,__const) non-external __ZTVN4llvm2cl3optIN12_GLOBAL__N_118HelpPrinterWrapperELb1ENS0_6parserIbEEEE
0000000100147430 (__DATA_CONST,__const) weak external __ZTVN4llvm2cl3optINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEELb0ENS0_6parserIS8_EEEE
0000000100147db8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm2cl3optINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEELb1ENS0_6parserIS8_EEEE
00000001001474e8 (__DATA_CONST,__const) weak external __ZTVN4llvm2cl3optIbLb0ENS0_6parserIbEEEE
0000000100146da8 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm2cl3optIbLb1ENS0_6parserIbEEEE
0000000100147390 (__DATA_CONST,__const) weak external __ZTVN4llvm2cl3optIjLb0ENS0_6parserIjEEEE
000000010013c508 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm2cl4listINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEEbNS0_6parserIS8_EEEE
0000000100146cf0 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm2cl4listIPKNS_8PassInfoEbNS_14PassNameParserEEE
0000000100146c10 (__DATA_CONST,__const) non-external __ZTVN4llvm2cl6parserIN12_GLOBAL__N_114PassDebugLevelEEE
0000000100147618 (__DATA_CONST,__const) external __ZTVN4llvm2cl6parserINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEEEE
0000000100147060 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm2cl6parserIPKNS_8PassInfoEEE
0000000100147588 (__DATA_CONST,__const) external __ZTVN4llvm2cl6parserIbEE
00000001001475d0 (__DATA_CONST,__const) external __ZTVN4llvm2cl6parserIjEE
000000010013d098 (__DATA_CONST,__const) external __ZTVN4llvm34DiagnosticInfoDebugMetadataVersionE
0000000100147c88 (__DATA_CONST,__const) non-external (was a private external) __ZTVN4llvm3sys11ThreadLocalIKNS_21PrettyStackTraceEntryEEE
00000001001481b8 (__DATA_CONST,__const) external __ZTVN4llvm3sys12self_processE
0000000100148350 (__DATA_CONST,__const) external __ZTVN4llvm3sys15ThreadLocalImplE
0000000100147158 (__DATA_CONST,__const) external __ZTVN4llvm4UserE
000000010013c8c8 (__DATA_CONST,__const) external __ZTVN4llvm5ValueE
0000000100146e78 (__DATA_CONST,__const) external __ZTVN4llvm6MDNodeE
0000000100146078 (__DATA_CONST,__const) external __ZTVN4llvm7CmpInstE
0000000100145890 (__DATA_CONST,__const) external __ZTVN4llvm7PHINodeE
000000010013d258 (__DATA_CONST,__const) external __ZTVN4llvm8ArgumentE
0000000100145900 (__DATA_CONST,__const) external __ZTVN4llvm8CallInstE
00000001001461b8 (__DATA_CONST,__const) external __ZTVN4llvm8CastInstE
0000000100146288 (__DATA_CONST,__const) external __ZTVN4llvm8FCmpInstE
000000010013d288 (__DATA_CONST,__const) external __ZTVN4llvm8FunctionE
0000000100146238 (__DATA_CONST,__const) external __ZTVN4llvm8ICmpInstE
0000000100145b00 (__DATA_CONST,__const) external __ZTVN4llvm8LoadInstE
0000000100146e48 (__DATA_CONST,__const) external __ZTVN4llvm8MDStringE
0000000100145e10 (__DATA_CONST,__const) external __ZTVN4llvm8SExtInstE
0000000100145dd8 (__DATA_CONST,__const) external __ZTVN4llvm8ZExtInstE
0000000100145e80 (__DATA_CONST,__const) external __ZTVN4llvm9FPExtInstE
0000000100145be0 (__DATA_CONST,__const) external __ZTVN4llvm9FenceInstE
00000001001455d0 (__DATA_CONST,__const) external __ZTVN4llvm9InlineAsmE
0000000100145b38 (__DATA_CONST,__const) external __ZTVN4llvm9StoreInstE
0000000100145da0 (__DATA_CONST,__const) external __ZTVN4llvm9TruncInstE
0000000100146340 (__DATA_CONST,__const) external __ZTVN4llvm9VAArgInstE
                 (undefined) external __ZTVNSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZTVNSt3__119basic_istringstreamIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
00000001000d02f0 (__TEXT,__text) external __ZThn8_N4llvm14PassNameParserD0Ev
00000001000d0240 (__TEXT,__text) external __ZThn8_N4llvm14PassNameParserD1Ev
00000001000d04ec (__TEXT,__text) non-external (was a private external) __ZThn8_NK4llvm14PassNameParser15printOptionInfoERKNS_2cl6OptionEm
000000010013afe0 (__TEXT,__const) non-external __ZZL8powerOf5PyjE16firstEightPowers
000000010013bc09 (__TEXT,__const) non-external __ZZN4llvm11raw_ostream6indentEjE6Spaces
000000010014d4b8 (__DATA,__bss) non-external __ZZN4llvm3sys15PrintStackTraceEP7__sFILEE10StackTrace
000000010014c000 (__DATA,__data) non-external (was a private external) __ZZN4llvm7hashing6detail18get_execution_seedEvE4seed
0000000100139b57 (__TEXT,__const) non-external __ZZN4llvm8CastInst20isEliminableCastPairENS_11Instruction7CastOpsES2_PNS_4TypeES4_S4_S4_S4_S4_E11CastResults
00000001001388aa (__TEXT,__const) non-external __ZZN4llvm9Intrinsic13getAttributesERNS_11LLVMContextENS0_2IDEE25IntrinsicsToAttributesMap
000000010013d2e0 (__DATA_CONST,__const) non-external __ZZN4llvm9Intrinsic7getNameENS0_2IDENS_8ArrayRefIPNS_4TypeEEEE5Table
000000010012e7f7 (__TEXT,__cstring) non-external __ZZNK4llvm5APInt8toStringERNS_15SmallVectorImplIcEEjbbE6Digits
                 (undefined) weak external __ZdaPv (from libc++)
                 (undefined) weak external __ZdlPv (from libc++)
                 (undefined) weak external __Znam (from libc++)
                 (undefined) weak external __Znwm (from libc++)
                 (undefined) weak external __ZnwmRKSt9nothrow_t (from libc++)
                 (undefined) external ___chkstk_darwin (from libSystem)
                 (undefined) external ___cxa_atexit (from libSystem)
                 (undefined) external ___cxa_demangle (from libc++)
                 (undefined) external ___cxa_guard_acquire (from libc++)
                 (undefined) external ___cxa_guard_release (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___error (from libSystem)
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
0000000100000000 (__TEXT,__text) [referenced dynamically] external __mh_execute_header
                 (undefined) external _abort (from libSystem)
                 (undefined) external _alarm (from libSystem)
                 (undefined) external _atof (from libSystem)
                 (undefined) external _atoi (from libSystem)
                 (undefined) external _backtrace (from libSystem)
                 (undefined) external _bzero (from libSystem)
                 (undefined) external _calloc (from libSystem)
                 (undefined) external _close (from libSystem)
                 (undefined) external _dladdr (from libSystem)
                 (undefined) external _exit (from libSystem)
000000010013b7a5 (__TEXT,__const) non-external _firstByteMark
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _fputc (from libSystem)
                 (undefined) external _fputs (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fstat (from libSystem)
                 (undefined) external _ftruncate (from libSystem)
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getpagesize (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getrusage (from libSystem)
                 (undefined) external _gettimeofday (from libSystem)
                 (undefined) external _isatty (from libSystem)
                 (undefined) external _lseek (from libSystem)
                 (undefined) external _lstat (from libSystem)
0000000100003388 (__TEXT,__text) external _main
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_default_zone (from libSystem)
                 (undefined) external _malloc_zone_statistics (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _mmap (from libSystem)
                 (undefined) external _munmap (from libSystem)
                 (undefined) external _open (from libSystem)
                 (undefined) external _pread (from libSystem)
                 (undefined) external _pthread_getspecific (from libSystem)
                 (undefined) external _pthread_key_create (from libSystem)
                 (undefined) external _pthread_key_delete (from libSystem)
                 (undefined) external _pthread_mutex_destroy (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _pthread_mutexattr_destroy (from libSystem)
                 (undefined) external _pthread_mutexattr_init (from libSystem)
                 (undefined) external _pthread_mutexattr_setpshared (from libSystem)
                 (undefined) external _pthread_mutexattr_settype (from libSystem)
                 (undefined) external _pthread_rwlock_destroy (from libSystem)
                 (undefined) external _pthread_rwlock_init (from libSystem)
                 (undefined) external _pthread_rwlock_rdlock (from libSystem)
                 (undefined) external _pthread_rwlock_unlock (from libSystem)
                 (undefined) external _pthread_rwlock_wrlock (from libSystem)
