
/Volumes/Macintosh HD 1/usr/lib/system/libsystem_kernel.dylib (for architecture i386):
00031320 (__DATA,__data) external _NDR_record
0000000000011d50 (__TEXT,__text) external _os_channel_create
000000000001166c (__TEXT,__text) external _os_channel_create_extended
000000000002c9c4 (__TEXT,__text) non-external _os_channel_create_extended.cold.1
000000000002c9ec (__TEXT,__text) non-external _os_channel_create_extended.cold.2
000000000002ca14 (__TEXT,__text) non-external _os_channel_create_extended.cold.3
000000000002ca3c (__TEXT,__text) non-external _os_channel_create_extended.cold.4
000000000002ca64 (__TEXT,__text) non-external _os_channel_create_extended.cold.5
0000000000011ed8 (__TEXT,__text) external _os_channel_destroy
0000000000013c20 (__TEXT,__text) external _os_channel_event_free
00000000000162e8 (__TEXT,__text) external _os_channel_event_get_event_data
0000000000016218 (__TEXT,__text) external _os_channel_event_get_next_event
000000000001272c (__TEXT,__text) external _os_channel_flow_admissible
0000000000012708 (__TEXT,__text) external _os_channel_get_advisory_region
0000000000011d60 (__TEXT,__text) external _os_channel_get_fd
0000000000013c24 (__TEXT,__text) external _os_channel_get_interface_advisory
00000000000138d4 (__TEXT,__text) external _os_channel_get_next_event_handle
000000000002d170 (__TEXT,__text) non-external _os_channel_get_next_event_handle.cold.1
000000000002d17c (__TEXT,__text) non-external _os_channel_get_next_event_handle.cold.2
000000000002d188 (__TEXT,__text) non-external _os_channel_get_next_event_handle.cold.3
000000000002d194 (__TEXT,__text) non-external _os_channel_get_next_event_handle.cold.4
000000000002d1a0 (__TEXT,__text) non-external _os_channel_get_next_event_handle.cold.5
000000000002d1ac (__TEXT,__text) non-external _os_channel_get_next_event_handle.cold.6
000000000002d1b8 (__TEXT,__text) non-external _os_channel_get_next_event_handle.cold.7
000000000002d1e0 (__TEXT,__text) non-external _os_channel_get_next_event_handle.cold.8
0000000000012164 (__TEXT,__text) external _os_channel_get_next_slot
000000000002cb90 (__TEXT,__text) non-external _os_channel_get_next_slot.cold.1
000000000002cc48 (__TEXT,__text) non-external _os_channel_get_next_slot.cold.10
000000000002cb9c (__TEXT,__text) non-external _os_channel_get_next_slot.cold.2
000000000002cba8 (__TEXT,__text) non-external _os_channel_get_next_slot.cold.3
000000000002cbb4 (__TEXT,__text) non-external _os_channel_get_next_slot.cold.4
000000000002cbc0 (__TEXT,__text) non-external _os_channel_get_next_slot.cold.5
000000000002cbcc (__TEXT,__text) non-external _os_channel_get_next_slot.cold.6
000000000002cbd8 (__TEXT,__text) non-external _os_channel_get_next_slot.cold.7
000000000002cc00 (__TEXT,__text) non-external _os_channel_get_next_slot.cold.8
000000000002cc20 (__TEXT,__text) non-external _os_channel_get_next_slot.cold.9
0000000000012684 (__TEXT,__text) external _os_channel_get_stats_region
0000000000011b88 (__TEXT,__text) non-external _os_channel_info2attr
0000000000011c94 (__TEXT,__text) non-external _os_channel_init_ring
000000000002cb20 (__TEXT,__text) non-external _os_channel_init_ring.cold.1
000000000002cb40 (__TEXT,__text) non-external _os_channel_init_ring.cold.2
000000000002cb68 (__TEXT,__text) non-external _os_channel_init_ring.cold.3
0000000000011f30 (__TEXT,__text) external _os_channel_is_defunct
0000000000012e74 (__TEXT,__text) external _os_channel_packet_alloc
000000000002cd58 (__TEXT,__text) non-external _os_channel_packet_alloc.cold.1
000000000002cd64 (__TEXT,__text) non-external _os_channel_packet_alloc.cold.2
000000000002cd70 (__TEXT,__text) non-external _os_channel_packet_alloc.cold.3
000000000002cd7c (__TEXT,__text) non-external _os_channel_packet_alloc.cold.4
000000000002cd88 (__TEXT,__text) non-external _os_channel_packet_alloc.cold.5
000000000002cd94 (__TEXT,__text) non-external _os_channel_packet_alloc.cold.6
000000000002cda0 (__TEXT,__text) non-external _os_channel_packet_alloc.cold.7
000000000002cdc8 (__TEXT,__text) non-external _os_channel_packet_alloc.cold.8
000000000002cde8 (__TEXT,__text) non-external _os_channel_packet_alloc.cold.9
000000000001319c (__TEXT,__text) external _os_channel_packet_free
000000000002ce10 (__TEXT,__text) non-external _os_channel_packet_free.cold.1
000000000002ce38 (__TEXT,__text) non-external _os_channel_packet_free.cold.2
000000000002ce58 (__TEXT,__text) non-external _os_channel_packet_free.cold.3
0000000000013544 (__TEXT,__text) external _os_channel_packet_pool_purge
000000000002cfa8 (__TEXT,__text) non-external _os_channel_packet_pool_purge.cold.1
000000000002d100 (__TEXT,__text) non-external _os_channel_packet_pool_purge.cold.10
000000000002d120 (__TEXT,__text) non-external _os_channel_packet_pool_purge.cold.11
000000000002d148 (__TEXT,__text) non-external _os_channel_packet_pool_purge.cold.12
000000000002cfc8 (__TEXT,__text) non-external _os_channel_packet_pool_purge.cold.2
000000000002cff0 (__TEXT,__text) non-external _os_channel_packet_pool_purge.cold.3
000000000002d018 (__TEXT,__text) non-external _os_channel_packet_pool_purge.cold.4
000000000002d040 (__TEXT,__text) non-external _os_channel_packet_pool_purge.cold.5
000000000002d068 (__TEXT,__text) non-external _os_channel_packet_pool_purge.cold.6
000000000002d088 (__TEXT,__text) non-external _os_channel_packet_pool_purge.cold.7
000000000002d0b0 (__TEXT,__text) non-external _os_channel_packet_pool_purge.cold.8
000000000002d0d8 (__TEXT,__text) non-external _os_channel_packet_pool_purge.cold.9
0000000000012050 (__TEXT,__text) external _os_channel_pending
0000000000011d68 (__TEXT,__text) external _os_channel_read_attr
0000000000011e88 (__TEXT,__text) external _os_channel_read_nexus_extension_info
0000000000011f44 (__TEXT,__text) external _os_channel_ring_id
0000000000012074 (__TEXT,__text) external _os_channel_ring_notify_time
0000000000012068 (__TEXT,__text) external _os_channel_ring_sync_time
0000000000011ff4 (__TEXT,__text) external _os_channel_rx_ring
0000000000012460 (__TEXT,__text) external _os_channel_set_slot_properties
000000000002cc70 (__TEXT,__text) non-external _os_channel_set_slot_properties.cold.1
000000000002cc90 (__TEXT,__text) non-external _os_channel_set_slot_properties.cold.2
000000000002ccb8 (__TEXT,__text) non-external _os_channel_set_slot_properties.cold.3
00000000000132dc (__TEXT,__text) external _os_channel_slot_attach_packet
000000000002ce80 (__TEXT,__text) non-external _os_channel_slot_attach_packet.cold.1
000000000002cea0 (__TEXT,__text) non-external _os_channel_slot_attach_packet.cold.2
000000000002cec8 (__TEXT,__text) non-external _os_channel_slot_attach_packet.cold.3
000000000002cef0 (__TEXT,__text) non-external _os_channel_slot_attach_packet.cold.4
0000000000013400 (__TEXT,__text) external _os_channel_slot_detach_packet
000000000002cf18 (__TEXT,__text) non-external _os_channel_slot_detach_packet.cold.1
000000000002cf40 (__TEXT,__text) non-external _os_channel_slot_detach_packet.cold.2
000000000002cf60 (__TEXT,__text) non-external _os_channel_slot_detach_packet.cold.3
000000000002cf80 (__TEXT,__text) non-external _os_channel_slot_detach_packet.cold.4
0000000000012560 (__TEXT,__text) external _os_channel_slot_get_packet
000000000002cce0 (__TEXT,__text) non-external _os_channel_slot_get_packet.cold.1
000000000002cd08 (__TEXT,__text) non-external _os_channel_slot_get_packet.cold.2
000000000002cd30 (__TEXT,__text) non-external _os_channel_slot_get_packet.cold.3
0000000000011eac (__TEXT,__text) external _os_channel_sync
0000000000011fac (__TEXT,__text) external _os_channel_tx_ring
0000000000011dbc (__TEXT,__text) external _os_channel_write_attr
000000000000e1b0 (__TEXT,__text) external _os_copy_and_inet_checksum
00000000000157a0 (__TEXT,__text) external _os_cpu_copy_in_cksum
00000000000159f0 (__TEXT,__text) external _os_cpu_in_cksum
000000000000e2e0 (__TEXT,__text) external _os_cpu_in_cksum_mbuf
000000000002bce4 (__TEXT,__text) external _os_fault_with_payload
000000000000e1ac (__TEXT,__text) external _os_inet_checksum
00000000000145f0 (__TEXT,__text) external _os_nexus_attr_clone
00000000000145b4 (__TEXT,__text) external _os_nexus_attr_create
0000000000014958 (__TEXT,__text) external _os_nexus_attr_destroy
00000000000147e0 (__TEXT,__text) external _os_nexus_attr_get
0000000000014634 (__TEXT,__text) external _os_nexus_attr_set
0000000000014c70 (__TEXT,__text) external _os_nexus_controller_alloc_provider_instance
0000000000014c90 (__TEXT,__text) external _os_nexus_controller_bind_provider_instance
000000000001495c (__TEXT,__text) external _os_nexus_controller_create
0000000000014c64 (__TEXT,__text) external _os_nexus_controller_deregister_provider
0000000000014f08 (__TEXT,__text) external _os_nexus_controller_destroy
0000000000014c84 (__TEXT,__text) external _os_nexus_controller_free_provider_instance
00000000000149f4 (__TEXT,__text) external _os_nexus_controller_get_fd
0000000000014df4 (__TEXT,__text) external _os_nexus_controller_read_provider_attr
00000000000149fc (__TEXT,__text) external _os_nexus_controller_register_provider
0000000000014d84 (__TEXT,__text) external _os_nexus_controller_unbind_provider_instance
000000000000e0a4 (__TEXT,__text) external _os_packet_add_buflet
000000000000d930 (__TEXT,__text) external _os_packet_clear_flow_uuid
000000000000e158 (__TEXT,__text) external _os_packet_decrement_use_count
000000000000dedc (__TEXT,__text) external _os_packet_finalize
000000000002c694 (__TEXT,__text) non-external _os_packet_finalize.cold.1
000000000000e180 (__TEXT,__text) external _os_packet_get_aggregation_type
000000000000ddf8 (__TEXT,__text) external _os_packet_get_buflet_count
000000000000d658 (__TEXT,__text) external _os_packet_get_compression_generation_count
000000000000ddec (__TEXT,__text) external _os_packet_get_data_length
000000000000da04 (__TEXT,__text) external _os_packet_get_expire_time
000000000000d880 (__TEXT,__text) external _os_packet_get_flow_uuid
000000000000d9d4 (__TEXT,__text) external _os_packet_get_group_end
000000000000d970 (__TEXT,__text) external _os_packet_get_group_start
000000000000d100 (__TEXT,__text) external _os_packet_get_headroom
000000000002c5f0 (__TEXT,__text) non-external _os_packet_get_headroom.cold.1
000000000000d83c (__TEXT,__text) external _os_packet_get_inet_checksum
000000000000d1d4 (__TEXT,__text) external _os_packet_get_link_broadcast
000000000002c608 (__TEXT,__text) non-external _os_packet_get_link_broadcast.cold.1
000000000000d2a4 (__TEXT,__text) external _os_packet_get_link_ethfcs
000000000002c638 (__TEXT,__text) non-external _os_packet_get_link_ethfcs.cold.1
000000000000d170 (__TEXT,__text) external _os_packet_get_link_header_length
000000000000d23c (__TEXT,__text) external _os_packet_get_link_multicast
000000000002c620 (__TEXT,__text) non-external _os_packet_get_link_multicast.cold.1
000000000000de30 (__TEXT,__text) external _os_packet_get_next_buflet
000000000002c688 (__TEXT,__text) non-external _os_packet_get_next_buflet.cold.1
000000000000dbf8 (__TEXT,__text) external _os_packet_get_packetid
000000000000deb0 (__TEXT,__text) external _os_packet_get_segment_count
000000000000d540 (__TEXT,__text) external _os_packet_get_service_class
000000000000daa4 (__TEXT,__text) external _os_packet_get_token
000000000002c644 (__TEXT,__text) non-external _os_packet_get_token.cold.1
000000000000d71c (__TEXT,__text) external _os_packet_get_traffic_class
000000000000d3dc (__TEXT,__text) external _os_packet_get_transport_retransmit
000000000000d30c (__TEXT,__text) external _os_packet_get_transport_traffic_background
000000000000d374 (__TEXT,__text) external _os_packet_get_transport_traffic_realtime
000000000000ddbc (__TEXT,__text) external _os_packet_get_truncated
000000000002c67c (__TEXT,__text) non-external _os_packet_get_truncated.cold.1
000000000000ddac (__TEXT,__text) external _os_packet_get_vlan_id
000000000000ddb4 (__TEXT,__text) external _os_packet_get_vlan_priority
000000000000dd58 (__TEXT,__text) external _os_packet_get_vlan_tag
000000000002c670 (__TEXT,__text) non-external _os_packet_get_vlan_tag.cold.1
000000000000e12c (__TEXT,__text) external _os_packet_increment_use_count
000000000000e254 (__TEXT,__text) external _os_packet_is_traced
000000000000d628 (__TEXT,__text) external _os_packet_set_compression_generation_count
000000000000da54 (__TEXT,__text) external _os_packet_set_expire_time
000000000000d8d4 (__TEXT,__text) external _os_packet_set_flow_uuid
000000000000d9a0 (__TEXT,__text) external _os_packet_set_group_end
000000000000d93c (__TEXT,__text) external _os_packet_set_group_start
000000000000d0bc (__TEXT,__text) external _os_packet_set_headroom
000000000002c5e4 (__TEXT,__text) non-external _os_packet_set_headroom.cold.1
000000000000d804 (__TEXT,__text) external _os_packet_set_inet_checksum
000000000000d19c (__TEXT,__text) external _os_packet_set_link_broadcast
000000000002c5fc (__TEXT,__text) non-external _os_packet_set_link_broadcast.cold.1
000000000000d26c (__TEXT,__text) external _os_packet_set_link_ethfcs
000000000002c62c (__TEXT,__text) non-external _os_packet_set_link_ethfcs.cold.1
000000000000d12c (__TEXT,__text) external _os_packet_set_link_header_length
000000000000d204 (__TEXT,__text) external _os_packet_set_link_multicast
000000000002c614 (__TEXT,__text) non-external _os_packet_set_link_multicast.cold.1
000000000000dc80 (__TEXT,__text) external _os_packet_set_packetid
000000000000d444 (__TEXT,__text) external _os_packet_set_service_class
000000000000db4c (__TEXT,__text) external _os_packet_set_token
000000000000d684 (__TEXT,__text) external _os_packet_set_traffic_class
000000000000d40c (__TEXT,__text) external _os_packet_set_transport_last_packet
000000000000d3a4 (__TEXT,__text) external _os_packet_set_transport_retransmit
000000000000d2d4 (__TEXT,__text) external _os_packet_set_transport_traffic_background
000000000000d33c (__TEXT,__text) external _os_packet_set_transport_traffic_realtime
000000000000dd0c (__TEXT,__text) external _os_packet_set_vlan_tag
000000000002c664 (__TEXT,__text) non-external _os_packet_set_vlan_tag.cold.1
000000000000e240 (__TEXT,__text) external _os_packet_trace_end
000000000000e264 (__TEXT,__text) external _os_packet_trace_event
000000000000e22c (__TEXT,__text) external _os_packet_trace_start
000000000000f290 (__TEXT,__text) external _os_proc_available_memory
000000000000ec70 (__TEXT,__text) external _panic
000000000000ec64 (__TEXT,__text) external _panic_init
000000000000895c (__TEXT,__text) external _pathconf
000000000002bd10 (__TEXT,__text) external _peeloff
0000000000000e80 (__TEXT,__text) external _pid_for_task
000000000002bd3c (__TEXT,__text) external _pid_hibernate
000000000002bd68 (__TEXT,__text) external _pid_resume
0000000000014110 (__TEXT,__text) external _pid_shutdown_networking
000000000002bd94 (__TEXT,__text) external _pid_shutdown_sockets
000000000002bdc0 (__TEXT,__text) external _pid_suspend
00000000000070f0 (__TEXT,__text) external _pipe
000000000002bdec (__TEXT,__text) external _pivot_root
000000000000d06c (__TEXT,__text) external _pkt_subtype_assert_fail
000000000000d094 (__TEXT,__text) external _pkt_type_assert_fail
0000000000008f78 (__TEXT,__text) external _poll
000000000002aa10 (__TEXT,__text) external _poll$NOCANCEL
000000000000cfcc (__TEXT,__text) non-external _port_for_id_internal
