00007ff807464940 (__TEXT,__const) non-external _A1_Table
00007ff8072a4c90 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_30_avx2
00007ff8072a54f0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_31_avx2
00007ff8072a6000 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_32_avx2
00007ff806e368b0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_33_avx2
00007ff806e1ff40 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_34_avx2
00007ff807293f30 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_3_avx2
00007ff8072a7c70 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_3x4_avx2
00007ff807294660 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4_avx2
00007ff8072aacc0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x1_avx2
00007ff8072aa110 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x2_avx2
00007ff8072a9650 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x3_avx2
00007ff8072a8840 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x4_avx2
00007ff807295030 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_5_avx2
00007ff807295aa0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_6_avx2
00007ff8072967b0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_7_avx2
00007ff807297530 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_8_avx2
00007ff807298010 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_9_avx2
00007ff8072ab690 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_Generic_avx2
00007ff806df9f00 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF
00007ff841d73918 (__DATA,__data) non-external _vMatrixMultiply_PlanarF.vMatrixMultiply_PlanarF_1dest
00007ff841d73910 (__DATA,__data) non-external _vMatrixMultiply_PlanarF.vMatrixMultiply_PlanarF_2dest
00007ff841d73908 (__DATA,__data) non-external _vMatrixMultiply_PlanarF.vMatrixMultiply_PlanarF_3dest
00007ff841d73900 (__DATA,__data) non-external _vMatrixMultiply_PlanarF.vMatrixMultiply_PlanarF_4dest
00007ff841d73920 (__DATA,__data) non-external _vMatrixMultiply_PlanarF.vMatrixMultiply_PlanarF_many_src_planes
00007ff807290bd0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_1dest_avx2
00007ff806e14740 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_1dest_avx512
00007ff80728f240 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_2dest_avx2
00007ff80712fd10 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_2dest_avx512
00007ff80728cf80 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_3dest_avx2
00007ff806dfa1b0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_3dest_avx512
00007ff80728a530 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_4dest_avx2
00007ff80712d850 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_4dest_avx512
00007ff807289620 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_many_src_planes_avx2
00007ff80712ca30 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_many_src_planes_avx512
00007ff807342e00 (__TEXT,__text) non-external (was a private external) _vMaxFP_CV_avx2
00007ff8071cb850 (__TEXT,__text) non-external (was a private external) _vMaxFP_CV_avx512
00007ff807358c60 (__TEXT,__text) non-external (was a private external) _vMaxFP_Interleaved_CV_avx2
00007ff8071e1d40 (__TEXT,__text) non-external (was a private external) _vMaxFP_Interleaved_CV_avx512
00007ff80733c350 (__TEXT,__text) non-external (was a private external) _vMaxH_CV_avx2
00007ff806e1d810 (__TEXT,__text) non-external (was a private external) _vMaxH_CV_avx512
00007ff806fad4a0 (__TEXT,__text) non-external (was a private external) _vMaxH_FPInterleaved
00007ff807359ef0 (__TEXT,__text) non-external (was a private external) _vMaxH_FPInterleaved_CV_avx2
00007ff8071e3430 (__TEXT,__text) non-external (was a private external) _vMaxH_FPInterleaved_CV_avx512
00007ff8073444c0 (__TEXT,__text) non-external (was a private external) _vMaxH_FP_CV_avx2
00007ff8071cd2c0 (__TEXT,__text) non-external (was a private external) _vMaxH_FP_CV_avx512
00007ff80734fcf0 (__TEXT,__text) non-external (was a private external) _vMaxH_Interleaved_CV_avx2
00007ff8071d8aa0 (__TEXT,__text) non-external (was a private external) _vMaxH_Interleaved_CV_avx512
00007ff80733c850 (__TEXT,__text) non-external (was a private external) _vMaxV_CV_avx2
00007ff806e1c330 (__TEXT,__text) non-external (was a private external) _vMaxV_CV_avx512
00007ff80735a330 (__TEXT,__text) non-external (was a private external) _vMaxV_FPInterleaved_CV_avx2
00007ff8071e37e0 (__TEXT,__text) non-external (was a private external) _vMaxV_FPInterleaved_CV_avx512
00007ff807344840 (__TEXT,__text) non-external (was a private external) _vMaxV_FP_CV_avx2
00007ff8071cd790 (__TEXT,__text) non-external (was a private external) _vMaxV_FP_CV_avx512
00007ff8073500a0 (__TEXT,__text) non-external (was a private external) _vMaxV_Interleaved_CV_avx2
00007ff8071d8ef0 (__TEXT,__text) non-external (was a private external) _vMaxV_Interleaved_CV_avx512
00007ff80733a690 (__TEXT,__text) non-external (was a private external) _vMax_CV_avx2
00007ff8071c5b50 (__TEXT,__text) non-external (was a private external) _vMax_CV_avx512
00007ff80734e9f0 (__TEXT,__text) non-external (was a private external) _vMax_Interleaved_CV_avx2
00007ff8071d74e0 (__TEXT,__text) non-external (was a private external) _vMax_Interleaved_CV_avx512
00007ff8073473f0 (__TEXT,__text) non-external (was a private external) _vMinFP_CV_avx2
00007ff8071cfb00 (__TEXT,__text) non-external (was a private external) _vMinFP_CV_avx512
00007ff80735bc90 (__TEXT,__text) non-external (was a private external) _vMinFP_Interleaved_CV_avx2
00007ff8071e4d30 (__TEXT,__text) non-external (was a private external) _vMinFP_Interleaved_CV_avx512
00007ff80733f900 (__TEXT,__text) non-external (was a private external) _vMinH_CV_avx2
00007ff806e1f9e0 (__TEXT,__text) non-external (was a private external) _vMinH_CV_avx512
00007ff80735cf20 (__TEXT,__text) non-external (was a private external) _vMinH_FPInterleaved_CV_avx2
00007ff8071e6420 (__TEXT,__text) non-external (was a private external) _vMinH_FPInterleaved_CV_avx512
00007ff807348ab0 (__TEXT,__text) non-external (was a private external) _vMinH_FP_CV_avx2
00007ff8071d1570 (__TEXT,__text) non-external (was a private external) _vMinH_FP_CV_avx512
00007ff807353ca0 (__TEXT,__text) non-external (was a private external) _vMinH_Interleaved_CV_avx2
00007ff8071dcc20 (__TEXT,__text) non-external (was a private external) _vMinH_Interleaved_CV_avx512
00007ff80733fe00 (__TEXT,__text) non-external (was a private external) _vMinV_CV_avx2
00007ff806e1e500 (__TEXT,__text) non-external (was a private external) _vMinV_CV_avx512
00007ff80735d360 (__TEXT,__text) non-external (was a private external) _vMinV_FPInterleaved_CV_avx2
00007ff8071e67d0 (__TEXT,__text) non-external (was a private external) _vMinV_FPInterleaved_CV_avx512
00007ff807348e30 (__TEXT,__text) non-external (was a private external) _vMinV_FP_CV_avx2
00007ff8071d1970 (__TEXT,__text) non-external (was a private external) _vMinV_FP_CV_avx512
00007ff8073540e0 (__TEXT,__text) non-external (was a private external) _vMinV_Interleaved_CV_avx2
00007ff8071dd0d0 (__TEXT,__text) non-external (was a private external) _vMinV_Interleaved_CV_avx512
00007ff80733dc60 (__TEXT,__text) non-external (was a private external) _vMin_CV_avx2
00007ff8071c79d0 (__TEXT,__text) non-external (was a private external) _vMin_CV_avx512
00007ff807352960 (__TEXT,__text) non-external (was a private external) _vMin_Interleaved_CV_avx2
00007ff8071db630 (__TEXT,__text) non-external (was a private external) _vMin_Interleaved_CV_avx512
00007ff8072854e0 (__TEXT,__text) non-external (was a private external) _vMultiDimensionalInterpolatedLookupTable_Planar16Q12_avx2
00007ff806e0d6a0 (__TEXT,__text) non-external (was a private external) _vMultiDimensionalInterpolatedLookupTable_PlanarF_avx2
00007ff806fe23b0 (__TEXT,__text) non-external (was a private external) _vOctilePolynomial_PlanarF_WithTable
00007ff806fce020 (__TEXT,__text) non-external (was a private external) _vOctilePolynomial_PlanarF_WithTable_AVX2
00007ff806feee80 (__TEXT,__text) non-external (was a private external) _vOctileRational_PlanarF
00007ff806e38960 (__TEXT,__text) non-external (was a private external) _vPermuteChannels_ARGB8888
00007ff806e389b0 (__TEXT,__text) non-external (was a private external) _vPermuteChannels_ARGB8888_SSSE3
00007ff806df9510 (__TEXT,__text) non-external (was a private external) _vPiecewiseGamma_PlanarF_avx2
00007ff807288f80 (__TEXT,__text) non-external (was a private external) _vPiecewiseGamma_PlanarFto8_avx2
00007ff806fed560 (__TEXT,__text) non-external (was a private external) _vPiecewisePolynomial_Planar8toPlanarF
00007ff806e10230 (__TEXT,__text) non-external (was a private external) _vPiecewisePolynomial_PlanarF
00007ff806fc01b0 (__TEXT,__text) non-external (was a private external) _vPiecewisePolynomial_PlanarF_AVX
00007ff806ffc2b0 (__TEXT,__text) non-external (was a private external) _vPiecewisePolynomial_PlanarFtoPlanar8
00007ff807026d60 (__TEXT,__text) non-external (was a private external) _vPiecewisePolynomial_PlanarFtoPlanar8_AVX2
00007ff806ffc2d0 (__TEXT,__text) non-external (was a private external) _vPiecewisePolynomial_PlanarFtoPlanar8_resolver
00007ff80700b590 (__TEXT,__text) non-external (was a private external) _vPiecewisePolynomial_PlanarFtoPlanar8_scalar
00007ff841d73bf8 (__DATA,__data) non-external (was a private external) _vPiecewisePolynomial_PlanarFtoPlanar8_vec
00007ff806ff7e30 (__TEXT,__text) non-external (was a private external) _vPiecewiseRational_PlanarF
00007ff806fc4f90 (__TEXT,__text) non-external (was a private external) _vPiecewiseRational_PlanarF_AVX
00007ff806eebc20 (__TEXT,__text) non-external (was a private external) _vPlanar8toARGB1555
00007ff806eed520 (__TEXT,__text) non-external (was a private external) _vPlanar8toRGB565
00007ff8072ef4f0 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendDarken_RGBA8888_CV_avx2
00007ff80717f470 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendDarken_RGBA8888_CV_avx512
00007ff8072ef4e0 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendLighten_RGBA8888_CV_avx2
00007ff80717f460 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendLighten_RGBA8888_CV_avx512
00007ff8072ef4c0 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendMultiply_RGBA8888_CV_avx2
00007ff80717f440 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendMultiply_RGBA8888_CV_avx512
00007ff8072ef4d0 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendScreen_RGBA8888_CV_avx2
00007ff80717f450 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendScreen_RGBA8888_CV_avx512
00007ff8072ee640 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendWithPermute_ARGB8888_CV_avx2
00007ff806e12200 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendWithPermute_ARGB8888_CV_avx512
00007ff8072eedb0 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendWithPermute_RGBA8888_CV_avx2
00007ff806e021e0 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendWithPermute_RGBA8888_CV_avx512
00007ff8072815d0 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_ARGB16Q12_avx2
00007ff8071289e0 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_ARGB16Q12_avx512
00007ff8072f0990 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_ARGB16U_CV_avx2
00007ff80717fac0 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_ARGB16U_CV_avx512
00007ff8072f0070 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_ARGB8888_CV_avx2
00007ff806e02cd0 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_ARGB8888_CV_avx512
00007ff8072f0f70 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_ARGBFFFF_CV_avx2
00007ff8071803a0 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_ARGBFFFF_CV_avx512
00007ff8072ef500 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_Planar8_CV_avx2
00007ff80717f480 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_Planar8_CV_avx512
00007ff8072ef9c0 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_PlanarF_CV_avx2
00007ff80717f770 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_PlanarF_CV_avx512
00007ff807281ab0 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBA16Q12_avx2
00007ff806e3e820 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBA16Q12_avx512
00007ff8072f0c80 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBA16U_CV_avx2
00007ff80717ff30 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBA16U_CV_avx512
00007ff8072f0510 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBA8888_CV_avx2
00007ff806e01c50 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBA8888_CV_avx512
00007ff8072f1400 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBAFFFF_CV_avx2
00007ff8071806a0 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBAFFFF_CV_avx512
00007ff806fe70f0 (__TEXT,__text) non-external (was a private external) _vQuartilePolynomial_PlanarF_WithFixedTable
00007ff807466310 (__TEXT,__const) non-external _vQuartilePolynomial_PlanarF_WithFixedTable.index_lookup_table
00007ff806fd10e0 (__TEXT,__text) non-external (was a private external) _vQuartilePolynomial_PlanarF_WithPerm
00007ff806fcc4d0 (__TEXT,__text) non-external (was a private external) _vQuartilePolynomial_PlanarF_WithPerm_AVX2
00007ff806fea110 (__TEXT,__text) non-external _vQuartilePolynomial_PlanarF_WithTable
00007ff806fd3780 (__TEXT,__text) non-external (was a private external) _vQuartileRational_PlanarF_WithPerm
00007ff806ff45e0 (__TEXT,__text) non-external (was a private external) _vQuartileRational_PlanarF_WithTable
00007ff806ee7540 (__TEXT,__text) non-external (was a private external) _vRGB565toARGB8888
00007ff806ee91a0 (__TEXT,__text) non-external (was a private external) _vRGB565toBGRA8888
00007ff806eef2a0 (__TEXT,__text) non-external (was a private external) _vRGB565toPlanar8
00007ff806ee8380 (__TEXT,__text) non-external (was a private external) _vRGB565toRGBA8888
00007ff806ec5040 (__TEXT,__text) non-external (was a private external) _vRGBA5551toRGBA8888
00007ff806ec5c10 (__TEXT,__text) non-external (was a private external) _vRGBA8888toRGBA5551
00007ff806ff7f10 (__TEXT,__text) non-external _vRational_PlanarF
00007ff806fc7b80 (__TEXT,__text) non-external _vRational_PlanarF_AVX
00007ff807372320 (__TEXT,__text) non-external (was a private external) _vRemap_Planar8_fp16_line8_avx2
00007ff8071fe230 (__TEXT,__text) non-external (was a private external) _vRemap_Planar8_fp16_line8_avx512
00007ff807260810 (__TEXT,__text) non-external _vRotateClockwise270Degree_ARGB_16U
00007ff8073d2b20 (__TEXT,__text) non-external _vRotateClockwise270Degree_ARGB_16U
00007ff80725c510 (__TEXT,__text) non-external _vRotateClockwise270Degree_UInt16
00007ff8073cebf0 (__TEXT,__text) non-external _vRotateClockwise270Degree_UInt16
00007ff8072588a0 (__TEXT,__text) non-external _vRotateClockwise270Degree_UInt8
00007ff8073caba0 (__TEXT,__text) non-external _vRotateClockwise270Degree_UInt8
00007ff80725e2c0 (__TEXT,__text) non-external _vRotateClockwise90Degree_ARGB_16U
00007ff8073d08a0 (__TEXT,__text) non-external _vRotateClockwise90Degree_ARGB_16U
00007ff80725a100 (__TEXT,__text) non-external _vRotateClockwise90Degree_UInt16
00007ff8073cc410 (__TEXT,__text) non-external _vRotateClockwise90Degree_UInt16
00007ff8072564e0 (__TEXT,__text) non-external _vRotateClockwise90Degree_UInt8
00007ff8073c8580 (__TEXT,__text) non-external _vRotateClockwise90Degree_UInt8
00007ff80736c140 (__TEXT,__text) non-external (was a private external) _vRotate_270Degree_32_avx2
00007ff8071f7d30 (__TEXT,__text) non-external (was a private external) _vRotate_270Degree_32_avx512
00007ff80736c0e0 (__TEXT,__text) non-external (was a private external) _vRotate_90Degree_32_avx2
00007ff8071f7cc0 (__TEXT,__text) non-external (was a private external) _vRotate_90Degree_32_avx512
00007ff80736c1a0 (__TEXT,__text) non-external (was a private external) _vRotate_90_ARGB_16U_avx2
00007ff8071f7da0 (__TEXT,__text) non-external (was a private external) _vRotate_90_ARGB_16U_avx512
00007ff8070bd9a0 (__TEXT,__text) non-external (was a private external) _vRotate_90_ARGB_8888
00007ff841d74690 (__DATA,__bss) non-external _vRotate_90_ARGB_8888_180Degree.vmemrev32
00007ff841d74698 (__DATA,__bss) non-external _vRotate_90_ARGB_8888_270Degree.vRotate_270Degree_32
00007ff841d74688 (__DATA,__bss) non-external _vRotate_90_ARGB_8888_90Degree.vRotate_90Degree_32
00007ff8070c8730 (__TEXT,__text) non-external (was a private external) _vRotate_90_ARGB_FFFF
00007ff8070c32f0 (__TEXT,__text) non-external (was a private external) _vRotate_90_Planar_Float
00007ff841d746a8 (__DATA,__bss) non-external _vRotate_90_Planar_Float_180Degree.vmemrev32
00007ff841d746b0 (__DATA,__bss) non-external _vRotate_90_Planar_Float_270Degree.vRotate_270Degree_32
00007ff841d746a0 (__DATA,__bss) non-external _vRotate_90_Planar_Float_90Degree.vRotate_90Degree_32
00007ff807366340 (__TEXT,__text) non-external (was a private external) _vRotate_90_Planar_UInt16_avx2
00007ff8071f0720 (__TEXT,__text) non-external (was a private external) _vRotate_90_Planar_UInt16_avx512
00007ff80735ecc0 (__TEXT,__text) non-external (was a private external) _vRotate_90_Planar_UInt8_avx2
00007ff8071e7d20 (__TEXT,__text) non-external (was a private external) _vRotate_90_Planar_UInt8_avx512
