00007ff80807b344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80807b304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80807b330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff80807b31c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80807b2f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff841ff07e0 (__DATA,__const) external _kCVImageBufferCleanApertureHorizontalOffsetKey
00007ff841ff07c0 (__DATA,__const) external _kCVImageBufferCleanApertureKey
00007ff841ff07e8 (__DATA,__const) external _kCVImageBufferCleanApertureVerticalOffsetKey
00007ff841ff07d0 (__DATA,__const) external _kCVImageBufferCleanApertureWidthKey
00007ff841ff08b0 (__DATA,__const) external _kCVImageBufferColorPrimariesKey
00007ff841ff08d8 (__DATA,__const) external _kCVImageBufferColorPrimaries_DCI_P3
00007ff841ff08c0 (__DATA,__const) external _kCVImageBufferColorPrimaries_EBU_3213
00007ff841ff08e8 (__DATA,__const) external _kCVImageBufferColorPrimaries_ITU_R_2020
00007ff841ff08b8 (__DATA,__const) external _kCVImageBufferColorPrimaries_ITU_R_709_2
00007ff841ff08d0 (__DATA,__const) external _kCVImageBufferColorPrimaries_P22
00007ff841ff08e0 (__DATA,__const) external _kCVImageBufferColorPrimaries_P3_D65
00007ff841ff08c8 (__DATA,__const) external _kCVImageBufferColorPrimaries_SMPTE_C
00007ff841ff0a50 (__DATA,__const) external _kCVImageBufferContentLightLevelInfoKey
00007ff841ff0838 (__DATA,__const) external _kCVImageBufferDisplayDimensionsKey
00007ff841ff0848 (__DATA,__const) external _kCVImageBufferDisplayHeightKey
00007ff841ff0840 (__DATA,__const) external _kCVImageBufferDisplayWidthKey
00007ff841ff07f0 (__DATA,__const) external _kCVImageBufferFieldCountKey
00007ff841ff07f8 (__DATA,__const) external _kCVImageBufferFieldDetailKey
00007ff841ff0810 (__DATA,__const) external _kCVImageBufferFieldDetailSpatialFirstLineEarly
00007ff841ff0818 (__DATA,__const) external _kCVImageBufferFieldDetailSpatialFirstLineLate
00007ff841ff0808 (__DATA,__const) external _kCVImageBufferFieldDetailTemporalBottomFirst
00007ff841ff0800 (__DATA,__const) external _kCVImageBufferFieldDetailTemporalTopFirst
00007ff841ff0850 (__DATA,__const) external _kCVImageBufferGammaLevelKey
00007ff841ff0968 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfoFilteredKey
00007ff841ff0960 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfoRawKey
00007ff841ff0970 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfoTransferFunctionKey
00007ff841ff0998 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPQKey
00007ff841ff0990 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPowerKey
00007ff841ff0978 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageKey
00007ff841ff09a0 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageOffsetKey
00007ff841ff09b8 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_DolbyMetadataVersionKey
00007ff841ff0988 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumKey
00007ff841ff09b0 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumOffsetKey
00007ff841ff0980 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumKey
00007ff841ff09a8 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumOffsetKey
00007ff841ff0858 (__DATA,__const) external _kCVImageBufferICCProfileKey
00007ff841ff0a48 (__DATA,__const) external _kCVImageBufferMasteringDisplayColorVolumeKey
00007ff841ff0828 (__DATA,__const) external _kCVImageBufferPixelAspectRatioHorizontalSpacingKey
00007ff841ff0820 (__DATA,__const) external _kCVImageBufferPixelAspectRatioKey
00007ff841ff0830 (__DATA,__const) external _kCVImageBufferPixelAspectRatioVerticalSpacingKey
00007ff841ff07c8 (__DATA,__const) external _kCVImageBufferPreferredCleanApertureKey
00007ff841ff0a68 (__DATA,__const) external _kCVImageBufferRegionOfInterestKey
00007ff841ff0a60 (__DATA,__const) external _kCVImageBufferSceneReferredExtendedLinearKey
00007ff841ff08f0 (__DATA,__const) external _kCVImageBufferTransferFunctionKey
00007ff841ff0948 (__DATA,__const) external _kCVImageBufferTransferFunction_ARIB_STD_B67_HLG
00007ff841ff0900 (__DATA,__const) external _kCVImageBufferTransferFunction_EBU_3213
00007ff841ff0928 (__DATA,__const) external _kCVImageBufferTransferFunction_ITU_R_2020
00007ff841ff0940 (__DATA,__const) external _kCVImageBufferTransferFunction_ITU_R_2100_HLG
00007ff841ff08f8 (__DATA,__const) external _kCVImageBufferTransferFunction_ITU_R_709_2
00007ff841ff0918 (__DATA,__const) external _kCVImageBufferTransferFunction_Linear
00007ff841ff0910 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_240M_1995
00007ff841ff0908 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_C
00007ff841ff0938 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_2084_PQ
00007ff841ff0930 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_428_1
00007ff841ff0958 (__DATA,__const) external _kCVImageBufferTransferFunction_UseGamma
00007ff841ff0950 (__DATA,__const) external _kCVImageBufferTransferFunction_aYCC
00007ff841ff0920 (__DATA,__const) external _kCVImageBufferTransferFunction_sRGB
00007ff841ff0860 (__DATA,__const) external _kCVImageBufferYCbCrMatrixKey
00007ff841ff0888 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_DCI_P3
00007ff841ff08a0 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_IPT
00007ff841ff0898 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2020
00007ff841ff08a8 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2100_ICtCp
00007ff841ff0878 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_601_4
00007ff841ff0870 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_709_2
00007ff841ff0868 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_Identity
00007ff841ff0890 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_P3_D65
00007ff841ff0880 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_SMPTE_240M_1995
00007ff808079d88 (__TEXT,__const) external _kCVIndefiniteTime
00007ff841ff0de8 (__DATA,__const) external _kCVMetalTextureCacheMaximumTextureAgeKey
00007ff841ff0e00 (__DATA,__const) external _kCVMetalTextureStorageMode
00007ff841ff0df8 (__DATA,__const) external _kCVMetalTextureUsage
00007ff841ff0d88 (__DATA,__const) external _kCVOpenGLBufferFlipped
00007ff841ff0d68 (__DATA,__const) external _kCVOpenGLBufferHeight
00007ff841ff0d78 (__DATA,__const) external _kCVOpenGLBufferInternalFormat
00007ff841ff0d80 (__DATA,__const) external _kCVOpenGLBufferMaximumMipmapLevel
00007ff841ff0d98 (__DATA,__const) external _kCVOpenGLBufferPoolMaximumBufferAgeKey
00007ff841ff0d90 (__DATA,__const) external _kCVOpenGLBufferPoolMinimumBufferCountKey
00007ff841ff0d70 (__DATA,__const) external _kCVOpenGLBufferTarget
00007ff841ff0d60 (__DATA,__const) external _kCVOpenGLBufferWidth
00007ff841ff0df0 (__DATA,__const) external _kCVOpenGLESTextureCacheMaximumTextureAgeKey
00007ff841ff0db0 (__DATA,__const) external _kCVOpenGLTextureBottomField
00007ff841ff0dc0 (__DATA,__const) external _kCVOpenGLTextureBottomHalf
00007ff841ff0dd0 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeAutomatic
00007ff841ff0de0 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeBestPerformance
00007ff841ff0dd8 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeHighestQuality
00007ff841ff0dc8 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeKey
00007ff841ff0da0 (__DATA,__const) external _kCVOpenGLTextureFieldKey
00007ff841ff0da8 (__DATA,__const) external _kCVOpenGLTextureTopField
00007ff841ff0db8 (__DATA,__const) external _kCVOpenGLTextureTopHalf
00007ff841ff0b78 (__DATA,__const) external _kCVPixelBufferBaseAddressAdjustmentKey
00007ff841ff0ab8 (__DATA,__const) external _kCVPixelBufferBytesPerRowAlignmentKey
00007ff841ff0b80 (__DATA,__const) external _kCVPixelBufferBytesPerRowKey
00007ff841ff0ac0 (__DATA,__const) external _kCVPixelBufferCGBitmapContextCompatibilityKey
00007ff841ff0ac8 (__DATA,__const) external _kCVPixelBufferCGImageCompatibilityKey
00007ff841ff0b58 (__DATA,__const) external _kCVPixelBufferCacheModeKey
00007ff841ff0bc8 (__DATA,__const) external _kCVPixelBufferCompressedDataRegionAlignmentKey
00007ff841ff0bd0 (__DATA,__const) external _kCVPixelBufferCompressedTileHeaderGroupBytesPerRowAlignmentKey
00007ff841ff0b40 (__DATA,__const) external _kCVPixelBufferCustomMemoryLayoutCallbacksKey
00007ff841ff0b48 (__DATA,__const) external _kCVPixelBufferExactBytesPerRowKey
00007ff841ff0b50 (__DATA,__const) external _kCVPixelBufferExactHeightKey
00007ff841ff0ab0 (__DATA,__const) external _kCVPixelBufferExtendedPixelsBottomKey
00007ff841ff0bb8 (__DATA,__const) external _kCVPixelBufferExtendedPixelsFilledKey
00007ff841ff0a98 (__DATA,__const) external _kCVPixelBufferExtendedPixelsLeftKey
00007ff841ff0aa8 (__DATA,__const) external _kCVPixelBufferExtendedPixelsRightKey
00007ff841ff0aa0 (__DATA,__const) external _kCVPixelBufferExtendedPixelsTopKey
00007ff841ff0bc0 (__DATA,__const) external _kCVPixelBufferFixedPointInvalidValueKey
00007ff841ff0ba8 (__DATA,__const) external _kCVPixelBufferFixedPointOffsetKey
00007ff841ff0a90 (__DATA,__const) external _kCVPixelBufferHeightKey
00007ff841ff0af8 (__DATA,__const) external _kCVPixelBufferIOSurfaceCoreAnimationCompatibilityKey
00007ff841ff0b08 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLESFBOCompatibilityKey
00007ff841ff0b00 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLESTextureCompatibilityKey
00007ff841ff0af0 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLFBOCompatibilityKey
00007ff841ff0ae8 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLTextureCompatibilityKey
00007ff841ff0ae0 (__DATA,__const) external _kCVPixelBufferIOSurfacePropertiesKey
00007ff841ff0e18 (__DATA,__const) external _kCVPixelBufferIOSurfacePurgeableKey
00007ff841ff0e08 (__DATA,__const) external _kCVPixelBufferIOSurfaceWiringAssertion
00007ff841ff0e10 (__DATA,__const) external _kCVPixelBufferIOSurfaceWiringAssertionKey
00007ff841ff0a80 (__DATA,__const) external _kCVPixelBufferMemoryAllocatorKey
00007ff841ff0b28 (__DATA,__const) external _kCVPixelBufferMetalCompatibilityKey
00007ff841ff0ad0 (__DATA,__const) external _kCVPixelBufferOpenGLCompatibilityKey
00007ff841ff0b10 (__DATA,__const) external _kCVPixelBufferOpenGLESCompatibilityKey
00007ff841ff0b20 (__DATA,__const) external _kCVPixelBufferOpenGLESTextureCacheCompatibilityKey
00007ff841ff0b18 (__DATA,__const) external _kCVPixelBufferOpenGLTextureCacheCompatibilityKey
00007ff841ff0b38 (__DATA,__const) external _kCVPixelBufferPixelFormatDescriptionKey
00007ff841ff0a78 (__DATA,__const) external _kCVPixelBufferPixelFormatTypeKey
00007ff841ff0ad8 (__DATA,__const) external _kCVPixelBufferPlaneAlignmentKey
00007ff841ff0b68 (__DATA,__const) external _kCVPixelBufferPoolAdjustableBaseAddressGranularityKey
00007ff841ff0b88 (__DATA,__const) external _kCVPixelBufferPoolAllocationThresholdKey
00007ff841ff0b90 (__DATA,__const) external _kCVPixelBufferPoolFreeBufferNotification
00007ff841ff0bf8 (__DATA,__const) external _kCVPixelBufferPoolMaximumBufferAgeKey
00007ff841ff0bf0 (__DATA,__const) external _kCVPixelBufferPoolMinimumBufferCountKey
00007ff841ff0b98 (__DATA,__const) external _kCVPixelBufferPoolNameKey
00007ff841ff0ba0 (__DATA,__const) external _kCVPixelBufferPoolPrefetchOnAllocation
00007ff841ff0b70 (__DATA,__const) external _kCVPixelBufferPoolWorstCaseBytesPerRowKey
00007ff841ff0b60 (__DATA,__const) external _kCVPixelBufferPreferRealTimeCacheModeIfEveryoneDoesKey
00007ff841ff0e70 (__DATA,__const) external _kCVPixelBufferProResRAWKey_BlackLevel
00007ff841ff0e98 (__DATA,__const) external _kCVPixelBufferProResRAWKey_ColorMatrix
00007ff841ff0ea0 (__DATA,__const) external _kCVPixelBufferProResRAWKey_GainFactor
00007ff841ff0eb0 (__DATA,__const) external _kCVPixelBufferProResRAWKey_LargestDCQSS
00007ff841ff0eb8 (__DATA,__const) external _kCVPixelBufferProResRAWKey_MetadataExtension
00007ff841ff0ea8 (__DATA,__const) external _kCVPixelBufferProResRAWKey_RecommendedCrop
00007ff841ff0e68 (__DATA,__const) external _kCVPixelBufferProResRAWKey_SenselSitingOffsets
00007ff841ff0e90 (__DATA,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceBlueFactor
00007ff841ff0e80 (__DATA,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceCCT
00007ff841ff0e88 (__DATA,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceRedFactor
00007ff841ff0e78 (__DATA,__const) external _kCVPixelBufferProResRAWKey_WhiteLevel
00007ff841ff0b30 (__DATA,__const) external _kCVPixelBufferQDCompatibilityKey
00007ff841ff0bb0 (__DATA,__const) external _kCVPixelBufferRotationKey
00007ff841ff0e60 (__DATA,__const) external _kCVPixelBufferVersatileBayerKey_BayerPattern
00007ff841ff0a88 (__DATA,__const) external _kCVPixelBufferWidthKey
00007ff841ff0c50 (__DATA,__const) external _kCVPixelFormatBitsPerBlock
00007ff841ff0cb0 (__DATA,__const) external _kCVPixelFormatBitsPerComponent
00007ff841ff0c58 (__DATA,__const) external _kCVPixelFormatBlackBlock
00007ff841ff0c38 (__DATA,__const) external _kCVPixelFormatBlockHeight
00007ff841ff0c40 (__DATA,__const) external _kCVPixelFormatBlockHorizontalAlignment
00007ff841ff0c48 (__DATA,__const) external _kCVPixelFormatBlockVerticalAlignment
00007ff841ff0c30 (__DATA,__const) external _kCVPixelFormatBlockWidth
00007ff841ff0d28 (__DATA,__const) external _kCVPixelFormatBytesPerCompressedTileHeader
00007ff841ff0c90 (__DATA,__const) external _kCVPixelFormatCGBitmapContextCompatibility
00007ff841ff0ca8 (__DATA,__const) external _kCVPixelFormatCGBitmapInfo
00007ff841ff0c98 (__DATA,__const) external _kCVPixelFormatCGImageCompatibility
00007ff841ff0c10 (__DATA,__const) external _kCVPixelFormatCodecType
00007ff841ff0ce8 (__DATA,__const) external _kCVPixelFormatComponentRange
00007ff841ff0cf8 (__DATA,__const) external _kCVPixelFormatComponentRange_FullRange
00007ff841ff0cf0 (__DATA,__const) external _kCVPixelFormatComponentRange_VideoRange
00007ff841ff0d00 (__DATA,__const) external _kCVPixelFormatComponentRange_WideRange
00007ff841ff0d50 (__DATA,__const) external _kCVPixelFormatComponents
00007ff841ff0d20 (__DATA,__const) external _kCVPixelFormatCompressedTileHeight
00007ff841ff0d18 (__DATA,__const) external _kCVPixelFormatCompressedTileWidth
00007ff841ff0d10 (__DATA,__const) external _kCVPixelFormatCompressionFootprint
00007ff841ff0d48 (__DATA,__const) external _kCVPixelFormatCompressionMetadataPatternSignallingConstant
00007ff841ff0d38 (__DATA,__const) external _kCVPixelFormatCompressionMetadataPatternSignallingUncompressed
00007ff841ff0d08 (__DATA,__const) external _kCVPixelFormatCompressionType
00007ff841ff0c08 (__DATA,__const) external _kCVPixelFormatConstant
00007ff841ff0c20 (__DATA,__const) external _kCVPixelFormatContainsAlpha
00007ff841ff0cd8 (__DATA,__const) external _kCVPixelFormatContainsBayer
00007ff841ff0cd0 (__DATA,__const) external _kCVPixelFormatContainsGrayscale
00007ff841ff0cc8 (__DATA,__const) external _kCVPixelFormatContainsRGB
00007ff841ff0cc0 (__DATA,__const) external _kCVPixelFormatContainsYCbCr
00007ff841ff0d40 (__DATA,__const) external _kCVPixelFormatEquivalentUncompressedPixelFormat
00007ff841ff0ce0 (__DATA,__const) external _kCVPixelFormatExactRatioBetweenBytesPerRowOfPlanes
00007ff841ff0d58 (__DATA,__const) external _kCVPixelFormatFillExtendedPixelsCallback
00007ff841ff0c18 (__DATA,__const) external _kCVPixelFormatFourCC
00007ff841ff0c60 (__DATA,__const) external _kCVPixelFormatHorizontalSubsampling
00007ff841ff0c00 (__DATA,__const) external _kCVPixelFormatName
00007ff841ff0ca0 (__DATA,__const) external _kCVPixelFormatOpenGLCompatibility
00007ff841ff0cb8 (__DATA,__const) external _kCVPixelFormatOpenGLESCompatibility
00007ff841ff0c70 (__DATA,__const) external _kCVPixelFormatOpenGLFormat
00007ff841ff0c80 (__DATA,__const) external _kCVPixelFormatOpenGLInternalFormat
00007ff841ff0c78 (__DATA,__const) external _kCVPixelFormatOpenGLType
00007ff841ff0c28 (__DATA,__const) external _kCVPixelFormatPlanes
00007ff841ff0c88 (__DATA,__const) external _kCVPixelFormatQDCompatibility
00007ff841ff0d30 (__DATA,__const) external _kCVPixelFormatTiledAddressFormat
00007ff841ff0c68 (__DATA,__const) external _kCVPixelFormatVerticalSubsampling
00007ff841ff0ec8 (__DATA,__const) non-external (was a private external) _kCVPrefixForUnrecognizedColorPrimariesCodePoint
00007ff841ff0ed0 (__DATA,__const) non-external (was a private external) _kCVPrefixForUnrecognizedTransferFunctionCodePoint
