0000000180a39f9c (__TEXT,__text) non-external _ApplyInterfaceAdvisory
0000000180a39ec0 (__TEXT,__text) non-external _ApplyInterfaceRank
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _malloc (from libSystem)
00000001d6e34718 (__DATA,__bss) non-external _masterPort
0000000180a0c74c (__TEXT,__text) non-external _matchesName
                 (undefined) external _memcpy (from libSystem)
0000000180a1a3d0 (__TEXT,__text) non-external _mergeDict
00000001809e2f3c (__TEXT,__text) non-external _merge_override
                 (undefined) external _mig_dealloc_reply_port (from libSystem)
                 (undefined) external _mig_dealloc_special_reply_port (from libSystem)
                 (undefined) external _mig_get_reply_port (from libSystem)
                 (undefined) external _mig_get_special_reply_port (from libSystem)
                 (undefined) external _mig_put_reply_port (from libSystem)
                 (undefined) external _mkdir (from libSystem)
                 (undefined) external _ne_session_always_on_vpn_configs_present (from libSystem)
                 (undefined) external _ne_session_app_vpn_configs_present (from libSystem)
                 (undefined) external _ne_session_cancel (from libSystem)
                 (undefined) external _ne_session_copy_policy_match (from libSystem)
                 (undefined) external _ne_session_create (from libSystem)
                 (undefined) external _ne_session_get_info (from libSystem)
                 (undefined) external _ne_session_get_status (from libSystem)
                 (undefined) external _ne_session_policy_match_get_service (from libSystem)
                 (undefined) external _ne_session_policy_match_get_service_action (from libSystem)
                 (undefined) external _ne_session_policy_match_get_service_type (from libSystem)
                 (undefined) external _ne_session_release (from libSystem)
                 (undefined) external _ne_session_retain (from libSystem)
                 (undefined) external _ne_session_send_barrier (from libSystem)
                 (undefined) external _ne_session_set_event_handler (from libSystem)
                 (undefined) external _ne_session_start_on_behalf_of (from libSystem)
                 (undefined) external _ne_session_start_with_options (from libSystem)
                 (undefined) external _ne_session_stop (from libSystem)
                 (undefined) external _ne_session_use_as_system_vpn (from libSystem)
00000001809edc44 (__TEXT,__text) non-external _needsUpdate
00000001809f1c1c (__TEXT,__text) non-external _normalizePath
0000000180a04900 (__TEXT,__text) non-external _normalize_scoped_proxy
0000000180a04990 (__TEXT,__text) non-external _normalize_services_proxy
0000000180a04a20 (__TEXT,__text) non-external _normalize_supplemental_proxy
00000001809ea814 (__TEXT,__text) non-external _notifyMPCopyDescription
00000001d1f3cf98 (__DATA_CONST,__const) non-external _notifyType
                 (undefined) external _notify_cancel (from libSystem)
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_get_state (from libSystem)
                 (undefined) external _notify_post (from libSystem)
                 (undefined) external _notify_register_check (from libSystem)
                 (undefined) external _notify_register_dispatch (from libSystem)
00000001d6e34184 (__DATA,__data) non-external _notify_userprefs_token
0000000180a3bcfc (__TEXT,__text) non-external (was a private external) _notifyadd
0000000180a3c01c (__TEXT,__text) non-external (was a private external) _notifycancel
00000001809df2a8 (__TEXT,__text) non-external (was a private external) _notifychanges
0000000180a3be8c (__TEXT,__text) non-external (was a private external) _notifyremove
00000001809daf28 (__TEXT,__text) non-external (was a private external) _notifyset
0000000180a3c18c (__TEXT,__text) non-external (was a private external) _notifyviafd
00000001809dc0b0 (__TEXT,__text) non-external (was a private external) _notifyviaport
                 (undefined) external _nw_array_apply (from libnetwork)
                 (undefined) external _nw_array_get_count (from libnetwork)
                 (undefined) external _nw_endpoint_create_address (from libnetwork)
                 (undefined) external _nw_endpoint_create_host (from libnetwork)
                 (undefined) external _nw_endpoint_get_address (from libnetwork)
                 (undefined) external _nw_endpoint_get_hostname (from libnetwork)
                 (undefined) external _nw_endpoint_get_port (from libnetwork)
                 (undefined) external _nw_endpoint_get_type (from libnetwork)
                 (undefined) external _nw_interface_create_with_index (from libnetwork)
                 (undefined) external _nw_interface_get_subtype (from libnetwork)
                 (undefined) external _nw_interface_get_type (from libnetwork)
                 (undefined) external _nw_nat64_copy_prefixes (from libnetwork)
                 (undefined) external _nw_nat64_synthesize_v6 (from libnetwork)
                 (undefined) external _nw_parameters_copy (from libnetwork)
                 (undefined) external _nw_parameters_create (from libnetwork)
                 (undefined) external _nw_parameters_get_required_interface_index (from libnetwork)
                 (undefined) external _nw_parameters_require_interface (from libnetwork)
                 (undefined) external _nw_parameters_set_account_id (from libnetwork)
                 (undefined) external _nw_parameters_set_e_proc_uuid (from libnetwork)
                 (undefined) external _nw_parameters_set_effective_audit_token (from libnetwork)
                 (undefined) external _nw_parameters_set_effective_bundle_id (from libnetwork)
                 (undefined) external _nw_parameters_set_local_address (from libnetwork)
                 (undefined) external _nw_parameters_set_pid (from libnetwork)
                 (undefined) external _nw_parameters_set_required_address_family (from libnetwork)
                 (undefined) external _nw_parameters_set_resolve_ptr (from libnetwork)
                 (undefined) external _nw_parameters_set_source_application (from libnetwork)
                 (undefined) external _nw_parameters_set_source_application_by_bundle_id (from libnetwork)
                 (undefined) external _nw_path_copy_derived_parameters (from libnetwork)
                 (undefined) external _nw_path_copy_endpoint (from libnetwork)
                 (undefined) external _nw_path_copy_interface (from libnetwork)
                 (undefined) external _nw_path_copy_netagent_dictionary (from libnetwork)
                 (undefined) external _nw_path_create_default_evaluator (from libnetwork)
                 (undefined) external _nw_path_create_evaluator_for_endpoint (from libnetwork)
                 (undefined) external _nw_path_evaluator_cancel (from libnetwork)
                 (undefined) external _nw_path_evaluator_copy_path (from libnetwork)
                 (undefined) external _nw_path_evaluator_set_cancel_handler (from libnetwork)
                 (undefined) external _nw_path_evaluator_set_update_handler (from libnetwork)
                 (undefined) external _nw_path_get_flow_divert_unit (from libnetwork)
                 (undefined) external _nw_path_get_interface_index (from libnetwork)
                 (undefined) external _nw_path_get_status (from libnetwork)
                 (undefined) external _nw_path_get_vpn_config_id (from libnetwork)
                 (undefined) external _nw_path_is_direct (from libnetwork)
                 (undefined) external _nw_path_is_flow_divert (from libnetwork)
                 (undefined) external _nw_path_is_local (from libnetwork)
                 (undefined) external _nw_path_uses_interface_type (from libnetwork)
                 (undefined) external _nw_release (from libnetwork)
                 (undefined) external _nw_resolver_cancel (from libnetwork)
                 (undefined) external _nw_resolver_create_with_endpoint (from libnetwork)
                 (undefined) external _nw_resolver_create_with_path (from libnetwork)
                 (undefined) external _nw_resolver_set_cancel_handler (from libnetwork)
                 (undefined) external _nw_resolver_set_update_handler (from libnetwork)
                 (undefined) external _nw_retain (from libnetwork)
00000001d6e346e0 (__DATA,__bss) non-external _onDemand_configuration
00000001d6e346b4 (__DATA,__bss) non-external _onDemand_force_refresh
00000001d6e34100 (__DATA,__data) non-external _onDemand_notify_lock
00000001d6e34180 (__DATA,__data) non-external _onDemand_notify_token
                 (undefined) external _open (from libSystem)
                 (undefined) external _open_dprotected_np (from libSystem)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_pack_compose (from libSystem)
                 (undefined) external _os_log_pack_send (from libSystem)
                 (undefined) external _os_log_pack_send_and_compose (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_log_with_args (from libSystem)
                 (undefined) external _os_state_add_handler (from libSystem)
                 (undefined) external _os_variant_has_internal_content (from libSystem)
0000000180a164d4 (__TEXT,__text) non-external _pci_port
0000000180a161ec (__TEXT,__text) non-external _pci_slot
0000000180a15e58 (__TEXT,__text) non-external _pci_slot_info
                 (undefined) external _perror (from libSystem)
                 (undefined) external _pipe (from libSystem)
                 (undefined) external _posix_spawn (from libSystem)
                 (undefined) external _posix_spawn_file_actions_adddup2 (from libSystem)
                 (undefined) external _posix_spawn_file_actions_addopen (from libSystem)
                 (undefined) external _posix_spawn_file_actions_destroy (from libSystem)
                 (undefined) external _posix_spawn_file_actions_init (from libSystem)
                 (undefined) external _posix_spawnattr_destroy (from libSystem)
                 (undefined) external _posix_spawnattr_init (from libSystem)
                 (undefined) external _posix_spawnattr_setflags (from libSystem)
00000001809fc2c4 (__TEXT,__text) non-external _pppMPCopyDescription
0000000180a3c844 (__TEXT,__text) non-external (was a private external) _pppcontroller_attach
0000000180a3d8e0 (__TEXT,__text) non-external (was a private external) _pppcontroller_attach_proxy
0000000180a3cbd0 (__TEXT,__text) non-external (was a private external) _pppcontroller_copyextendedstatus
0000000180a3cda0 (__TEXT,__text) non-external (was a private external) _pppcontroller_copystatistics
0000000180a3cf70 (__TEXT,__text) non-external (was a private external) _pppcontroller_copyuseroptions
0000000180a3ca48 (__TEXT,__text) non-external (was a private external) _pppcontroller_getstatus
0000000180a3d754 (__TEXT,__text) non-external (was a private external) _pppcontroller_notification
0000000180a3d5dc (__TEXT,__text) non-external (was a private external) _pppcontroller_resume
0000000180a3d140 (__TEXT,__text) non-external (was a private external) _pppcontroller_start
0000000180a3d2d8 (__TEXT,__text) non-external (was a private external) _pppcontroller_stop
0000000180a3d464 (__TEXT,__text) non-external (was a private external) _pppcontroller_suspend
00000001809eb4d8 (__TEXT,__text) non-external _prefsNotify
0000000180a38204 (__TEXT,__text) non-external _prefs_observer_handle_notifications
00000001d6e347d8 (__DATA,__bss) non-external _prefs_observer_queue
0000000180a2ff30 (__TEXT,__text) non-external _preserve_service_order
                 (undefined) external _proc_pidinfo (from libSystem)
00000001809df470 (__TEXT,__text) non-external _processHardwareDependency
00000001809e3860 (__TEXT,__text) non-external _processNetworkInterface
00000001809fdec8 (__TEXT,__text) non-external _processPreferences
0000000180a3de68 (__TEXT,__text) non-external _processPreferences.cold.1
0000000180a0cfa4 (__TEXT,__text) non-external _processSerialInterface
0000000180a15fd0 (__TEXT,__text) non-external _processUSBInterface
                 (undefined) external _pthread_atfork (from libSystem)
                 (undefined) external _pthread_getspecific (from libSystem)
                 (undefined) external _pthread_key_create (from libSystem)
                 (undefined) external _pthread_mutex_destroy (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _pthread_mutexattr_init (from libSystem)
                 (undefined) external _pthread_mutexattr_settype (from libSystem)
                 (undefined) external _pthread_once (from libSystem)
                 (undefined) external _pthread_setcanceltype (from libSystem)
                 (undefined) external _pthread_setspecific (from libSystem)
                 (undefined) external _pthread_testcancel (from libSystem)
00000001809e9014 (__TEXT,__text) non-external _pushDisconnect
00000001809de84c (__TEXT,__text) non-external _reachPerform
0000000180a3e0fc (__TEXT,__text) non-external _reachPerform.cold.1
00000001809dc814 (__TEXT,__text) non-external _reachPerformAndUnlock
0000000180a3e2b4 (__TEXT,__text) non-external _reachPerformAndUnlock.cold.1
0000000180a3e2e0 (__TEXT,__text) non-external _reachPerformAndUnlock.cold.2
0000000180a02ad0 (__TEXT,__text) non-external _reachRLSCopyDescription
00000001809dc354 (__TEXT,__text) non-external _reachUpdateAndUnlock
0000000180a3e3e8 (__TEXT,__text) non-external _reachUpdateAndUnlock.cold.1
                 (undefined) external _read (from libSystem)
                 (undefined) external _reallocf (from libSystem)
00000001809e851c (__TEXT,__text) non-external _reaper
                 (undefined) external _remove (from libSystem)
00000001809fe140 (__TEXT,__text) non-external _removeCallout
00000001809e9e4c (__TEXT,__text) non-external _removeKey
0000000180a2b500 (__TEXT,__text) non-external _remove_service
                 (undefined) external _rename (from libSystem)
0000000180a1cf14 (__TEXT,__text) non-external _replaceServiceID
00000001809ec890 (__TEXT,__text) non-external _reportDelay
00000001809eccc4 (__TEXT,__text) non-external _reportDelay
00000001809ea874 (__TEXT,__text) non-external _rlsCallback
00000001809ea330 (__TEXT,__text) non-external _rlsCancel
00000001809ea1ec (__TEXT,__text) non-external _rlsCopyDescription
00000001809ea4f4 (__TEXT,__text) non-external _rlsPerform
00000001809df9fc (__TEXT,__text) non-external _rlsSchedule
                 (undefined) external _sandbox_check (from libSystem)
00000001809ed2f4 (__TEXT,__text) non-external _savePreferences
00000001d1f3cd58 (__DATA_CONST,__const) non-external _sc_errmsgs
00000001d6e34140 (__DATA,__data) non-external _scnc_lock
00000001d6e346c0 (__DATA,__bss) non-external _scnc_server
00000001d6e346b8 (__DATA,__bss) non-external _scnc_server_name
00000001809fe314 (__TEXT,__text) non-external _setCurrentCallout
00000001809fec94 (__TEXT,__text) non-external _setInterfaceConfigurationCallout
00000001809fe7a0 (__TEXT,__text) non-external _setNameCallout
00000001809f1378 (__TEXT,__text) non-external _setPath
0000000180a16be8 (__TEXT,__text) non-external _set_connection_script
0000000180a1379c (__TEXT,__text) non-external _set_number_value
                 (undefined) external _setenv (from libSystem)
                 (undefined) external _setgid (from libSystem)
                 (undefined) external _setuid (from libSystem)
                 (undefined) external _sigaction (from libSystem)
                 (undefined) external _sigprocmask (from libSystem)
00000001d1f3e1b8 (__DATA_CONST,__const) non-external _slot_prefixes
0000000180a3c320 (__TEXT,__text) non-external (was a private external) _snapshot
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _socket (from libSystem)
00000001d1f3e0f8 (__DATA_CONST,__const) non-external _sortOrderName
00000001809d8d24 (__TEXT,__text) non-external _split_path
                 (undefined) external _sscanf (from libSystem)
                 (undefined) external _stat (from libSystem)
00000001d95c7998 (__DATA_DIRTY,__bss) non-external _storeQueue.once
00000001d95c79a0 (__DATA_DIRTY,__bss) non-external _storeQueue.q
                 (undefined) external _strcasecmp (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strerror (from libSystem)
                 (undefined) external _strlcat (from libSystem)
                 (undefined) external _strlcpy (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strnlen (from libSystem)
                 (undefined) external _strptime (from libSystem)
                 (undefined) external _strrchr (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _strtoq (from libSystem)
                 (undefined) external _sysctl (from libSystem)
                 (undefined) external _sysdir_get_next_search_path_enumeration (from libSystem)
                 (undefined) external _sysdir_start_search_path_enumeration (from libSystem)
00000001809efa68 (__TEXT,__text) non-external _thinInlineBackup
00000001809efc80 (__TEXT,__text) non-external _thinInlineModel
00000001809efe04 (__TEXT,__text) non-external _thinRemove
00000001d95c7920 (__DATA_DIRTY,__bss) non-external _tsDataKey
00000001d95c7880 (__DATA_DIRTY,__data) non-external _tsKeyInitialized
                 (undefined) external _unlink (from libSystem)
00000001809dc244 (__TEXT,__text) non-external _updateServerPort
0000000180a115f0 (__TEXT,__text) non-external _update_ift_family
0000000180a15d1c (__TEXT,__text) non-external _update_interface_name
                 (undefined) external _usleep (from libSystem)
                 (undefined) external _uuid_clear (from libSystem)
                 (undefined) external _uuid_copy (from libSystem)
                 (undefined) external _uuid_is_null (from libSystem)
                 (undefined) external _uuid_parse (from libSystem)
                 (undefined) external _uuid_unparse (from libSystem)
0000000180a38de4 (__TEXT,__text) non-external _validate_app_rule
0000000180a29124 (__TEXT,__text) non-external _validate_bridge
0000000180a04638 (__TEXT,__text) non-external _validate_proxy_content
0000000180a292f0 (__TEXT,__text) non-external _validate_vlan
00000001d6e34720 (__DATA,__bss) non-external _vendor_interface_types
                 (undefined) external _vm_allocate (from libSystem)
                 (undefined) external _vm_deallocate (from libSystem)
                 (undefined) weak external _voucher_mach_msg_set (from libSystem)
                 (undefined) external _wait4 (from libSystem)
00000001809ea01c (__TEXT,__text) non-external _waitForMachMessage
                 (undefined) external _write (from libSystem)
                 (undefined) external _xpc_connection_create_mach_service (from libSystem)
                 (undefined) external _xpc_connection_resume (from libSystem)
                 (undefined) external _xpc_connection_send_message (from libSystem)
