00007ff943312370 (__DATA,__bss) non-external _AGCPrinter
00007ff940af7b78 (__DATA_CONST,__const) non-external __ZTC24AGCLLVMAGPFragmentShader0_17AGCLLVMUserObject
00007ff940af77a0 (__DATA_CONST,__const) non-external __ZTC24AGCLLVMAGPFragmentShader0_17AGCLLVMUserShader
00007ff940af7328 (__DATA_CONST,__const) non-external __ZTC24AGCLLVMAGPFragmentShader0_25AGCLLVMUserFragmentShader
00007ff940af7f38 (__DATA_CONST,__const) non-external __ZTC24AGCLLVMAGPFragmentShader4320_21AGCLLVMFragmentShader
00007ff940af8148 (__DATA_CONST,__const) non-external __ZTC24AGCLLVMAGPFragmentShader4320_30AGCLLVMStatelessFragmentShader
00007ff940b54028 (__DATA_CONST,__const) non-external __ZTC25AGCLLVMTABlitVertexShader0_19AGCLLVMDriverShader
00007ff940b48468 (__DATA_CONST,__const) non-external __ZTC25AGCLLVMUserDynamicLibrary0_17AGCLLVMUserObject
00007ff940b48090 (__DATA_CONST,__const) non-external __ZTC25AGCLLVMUserDynamicLibrary0_17AGCLLVMUserShader
00007ff940b018e0 (__DATA_CONST,__const) non-external __ZTC25AGCLLVMUserObjectShaderSW0_17AGCLLVMUserObject
00007ff940b01508 (__DATA_CONST,__const) non-external __ZTC25AGCLLVMUserObjectShaderSW0_17AGCLLVMUserShader
00007ff940b01100 (__DATA_CONST,__const) non-external __ZTC25AGCLLVMUserObjectShaderSW0_27AGCLLVMUserObjectShaderBase
00007ff940b17be0 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMAGPVertexShaderGen40_17AGCLLVMUserObject
00007ff940b17808 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMAGPVertexShaderGen40_17AGCLLVMUserShader
00007ff940b16f78 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMAGPVertexShaderGen40_22AGCLLVMAGPVertexShader
00007ff940b173d8 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMAGPVertexShaderGen40_23AGCLLVMUserVertexShader
00007ff940b16b10 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMAGPVertexShaderGen40_29AGCLLVMAGPVertexShaderRegular
00007ff940b544b0 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMClearFragmentShader0_19AGCLLVMDriverShader
00007ff940b54250 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMClearFragmentShader0_27AGCLLVMDriverFragmentShader
00007ff940b546d8 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMClearFragmentShader72_21AGCLLVMFragmentShader
00007ff940b548e8 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMClearFragmentShader72_30AGCLLVMStatelessFragmentShader
00007ff940b56948 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMDriverCDMBlitShader0_19AGCLLVMDriverShader
00007ff940b56718 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMDriverCDMBlitShader0_22AGCLLVMDriverCDMShader
00007ff940b3fe60 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMDriverComputeKernel0_17AGCLLVMUserObject
00007ff940b3fa88 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMDriverComputeKernel0_17AGCLLVMUserShader
00007ff940b3f1b0 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMDriverComputeKernel0_27AGCLLVMUserComputeKernelG10
00007ff940b3f620 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMDriverComputeKernel0_28AGCLLVMUserComputeKernelBase
00007ff940b41340 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMDriverSparseShaders0_17AGCLLVMUserObject
00007ff940b40f68 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMDriverSparseShaders0_17AGCLLVMUserShader
00007ff940b40220 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMDriverSparseShaders0_26AGCLLVMDriverComputeKernel
00007ff940b40690 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMDriverSparseShaders0_27AGCLLVMUserComputeKernelG10
00007ff940b40b00 (__DATA_CONST,__const) non-external __ZTC26AGCLLVMDriverSparseShaders0_28AGCLLVMUserComputeKernelBase
00007ff940b2d290 (__DATA_CONST,__const) non-external __ZTC27AGCLLVMUserComputeKernelG100_17AGCLLVMUserObject
00007ff940b2ceb8 (__DATA_CONST,__const) non-external __ZTC27AGCLLVMUserComputeKernelG100_17AGCLLVMUserShader
00007ff940b2ca50 (__DATA_CONST,__const) non-external __ZTC27AGCLLVMUserComputeKernelG100_28AGCLLVMUserComputeKernelBase
00007ff940af9060 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen30_17AGCLLVMUserObject
00007ff940af8c88 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen30_17AGCLLVMUserShader
00007ff940af8358 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen30_24AGCLLVMAGPFragmentShader
00007ff940af8810 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen30_25AGCLLVMUserFragmentShader
00007ff940af9420 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen34320_21AGCLLVMFragmentShader
00007ff940af9630 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen34320_30AGCLLVMStatelessFragmentShader
00007ff940afaa08 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen40_17AGCLLVMUserObject
00007ff940afa630 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen40_17AGCLLVMUserShader
00007ff940af9d00 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen40_24AGCLLVMAGPFragmentShader
00007ff940afa1b8 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen40_25AGCLLVMUserFragmentShader
00007ff940af9840 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen40_28AGCLLVMAGPFragmentShaderGen3
00007ff940afadc8 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen44320_21AGCLLVMFragmentShader
00007ff940afafd8 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen44320_30AGCLLVMStatelessFragmentShader
00007ff940afc870 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen60_17AGCLLVMUserObject
00007ff940afc498 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen60_17AGCLLVMUserShader
00007ff940afbb68 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen60_24AGCLLVMAGPFragmentShader
00007ff940afc020 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen60_25AGCLLVMUserFragmentShader
00007ff940afb6a8 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen60_28AGCLLVMAGPFragmentShaderGen3
00007ff940afb1e8 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen60_28AGCLLVMAGPFragmentShaderGen4
00007ff940afcc30 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen64320_21AGCLLVMFragmentShader
00007ff940afce40 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMAGPFragmentShaderGen64320_30AGCLLVMStatelessFragmentShader
00007ff940b53e00 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMClearVertexDataShader0_19AGCLLVMDriverShader
00007ff940b0ebf0 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMDriverVDMNOPDBGShader0_17AGCLLVMUserObject
00007ff940b0e818 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMDriverVDMNOPDBGShader0_17AGCLLVMUserShader
00007ff940b0df88 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMDriverVDMNOPDBGShader0_22AGCLLVMAGPVertexShader
00007ff940b0e3e8 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMDriverVDMNOPDBGShader0_23AGCLLVMUserVertexShader
00007ff940b0db20 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMDriverVDMNOPDBGShader0_29AGCLLVMAGPVertexShaderRegular
00007ff940b0d6b8 (__DATA_CONST,__const) non-external __ZTC28AGCLLVMDriverVDMNOPDBGShader0_31AGCLLVMDriverTessellationShader
00007ff940b09508 (__DATA_CONST,__const) non-external __ZTC29AGCLLVMAGPVertexShaderRegular0_17AGCLLVMUserObject
00007ff940b09130 (__DATA_CONST,__const) non-external __ZTC29AGCLLVMAGPVertexShaderRegular0_17AGCLLVMUserShader
00007ff940b088a0 (__DATA_CONST,__const) non-external __ZTC29AGCLLVMAGPVertexShaderRegular0_22AGCLLVMAGPVertexShader
00007ff940b08d00 (__DATA_CONST,__const) non-external __ZTC29AGCLLVMAGPVertexShaderRegular0_23AGCLLVMUserVertexShader
00007ff940b42820 (__DATA_CONST,__const) non-external __ZTC29AGCLLVMDriverFastClearShaders0_17AGCLLVMUserObject
00007ff940b42448 (__DATA_CONST,__const) non-external __ZTC29AGCLLVMDriverFastClearShaders0_17AGCLLVMUserShader
00007ff940b41700 (__DATA_CONST,__const) non-external __ZTC29AGCLLVMDriverFastClearShaders0_26AGCLLVMDriverComputeKernel
00007ff940b41b70 (__DATA_CONST,__const) non-external __ZTC29AGCLLVMDriverFastClearShaders0_27AGCLLVMUserComputeKernelG10
00007ff940b41fe0 (__DATA_CONST,__const) non-external __ZTC29AGCLLVMDriverFastClearShaders0_28AGCLLVMUserComputeKernelBase
00007ff940b4c8b8 (__DATA_CONST,__const) non-external __ZTC29AGCLLVMUserIntersectionShader0_17AGCLLVMUserObject
00007ff940b4c4e0 (__DATA_CONST,__const) non-external __ZTC29AGCLLVMUserIntersectionShader0_17AGCLLVMUserShader
00007ff940b4cc78 (__DATA_CONST,__const) non-external __ZTC29AGCLLVMUserIntersectionShader4320_25AGCLLVMIntersectionShader
00007ff940b084e0 (__DATA_CONST,__const) non-external __ZTC30AGCLLVMAGPVertexShaderAnalysis0_17AGCLLVMUserObject
00007ff940b08108 (__DATA_CONST,__const) non-external __ZTC30AGCLLVMAGPVertexShaderAnalysis0_17AGCLLVMUserShader
00007ff940b07878 (__DATA_CONST,__const) non-external __ZTC30AGCLLVMAGPVertexShaderAnalysis0_22AGCLLVMAGPVertexShader
00007ff940b07cd8 (__DATA_CONST,__const) non-external __ZTC30AGCLLVMAGPVertexShaderAnalysis0_23AGCLLVMUserVertexShader
00007ff940b008e0 (__DATA_CONST,__const) non-external __ZTC30AGCLLVMPassThroughObjectShader0_19AGCLLVMDriverShader
00007ff940b52ed0 (__DATA_CONST,__const) non-external __ZTC30AGCLLVMPassthroughVertexShader0_19AGCLLVMDriverShader
00007ff940b29cd0 (__DATA_CONST,__const) non-external __ZTC30AGCLLVMUserComputeKernelLegacy0_17AGCLLVMUserObject
00007ff940b298f8 (__DATA_CONST,__const) non-external __ZTC30AGCLLVMUserComputeKernelLegacy0_17AGCLLVMUserShader
00007ff940b29490 (__DATA_CONST,__const) non-external __ZTC30AGCLLVMUserComputeKernelLegacy0_28AGCLLVMUserComputeKernelBase
00007ff940b4c0a8 (__DATA_CONST,__const) non-external __ZTC31AGCLLVMDriverIntersectionShader0_19AGCLLVMDriverShader
00007ff940b4c2d0 (__DATA_CONST,__const) non-external __ZTC31AGCLLVMDriverIntersectionShader72_25AGCLLVMIntersectionShader
00007ff940b0d2f8 (__DATA_CONST,__const) non-external __ZTC31AGCLLVMDriverTessellationShader0_17AGCLLVMUserObject
00007ff940b0cf20 (__DATA_CONST,__const) non-external __ZTC31AGCLLVMDriverTessellationShader0_17AGCLLVMUserShader
00007ff940b0c690 (__DATA_CONST,__const) non-external __ZTC31AGCLLVMDriverTessellationShader0_22AGCLLVMAGPVertexShader
00007ff940b0caf0 (__DATA_CONST,__const) non-external __ZTC31AGCLLVMDriverTessellationShader0_23AGCLLVMUserVertexShader
00007ff940b0c228 (__DATA_CONST,__const) non-external __ZTC31AGCLLVMDriverTessellationShader0_29AGCLLVMAGPVertexShaderRegular
00007ff940b44d70 (__DATA_CONST,__const) non-external __ZTC32AGCLLVMDriverBlitBCComputeShader0_17AGCLLVMUserObject
00007ff940b44998 (__DATA_CONST,__const) non-external __ZTC32AGCLLVMDriverBlitBCComputeShader0_17AGCLLVMUserShader
00007ff940b440c0 (__DATA_CONST,__const) non-external __ZTC32AGCLLVMDriverBlitBCComputeShader0_27AGCLLVMUserComputeKernelG10
00007ff940b44530 (__DATA_CONST,__const) non-external __ZTC32AGCLLVMDriverBlitBCComputeShader0_28AGCLLVMUserComputeKernelBase
00007ff940b3c430 (__DATA_CONST,__const) non-external __ZTC32AGCLLVMDriverComputeKernelLegacy0_17AGCLLVMUserObject
00007ff940b3c058 (__DATA_CONST,__const) non-external __ZTC32AGCLLVMDriverComputeKernelLegacy0_17AGCLLVMUserShader
00007ff940b3bbf0 (__DATA_CONST,__const) non-external __ZTC32AGCLLVMDriverComputeKernelLegacy0_28AGCLLVMUserComputeKernelBase
00007ff940b3b780 (__DATA_CONST,__const) non-external __ZTC32AGCLLVMDriverComputeKernelLegacy0_30AGCLLVMUserComputeKernelLegacy
00007ff940b129a0 (__DATA_CONST,__const) non-external __ZTC33AGCLLVMDriverVRRPatchVertexShader0_17AGCLLVMUserObject
00007ff940b125c8 (__DATA_CONST,__const) non-external __ZTC33AGCLLVMDriverVRRPatchVertexShader0_17AGCLLVMUserShader
00007ff940b11d38 (__DATA_CONST,__const) non-external __ZTC33AGCLLVMDriverVRRPatchVertexShader0_22AGCLLVMAGPVertexShader
00007ff940b12198 (__DATA_CONST,__const) non-external __ZTC33AGCLLVMDriverVRRPatchVertexShader0_23AGCLLVMUserVertexShader
00007ff940b118d0 (__DATA_CONST,__const) non-external __ZTC33AGCLLVMDriverVRRPatchVertexShader0_29AGCLLVMAGPVertexShaderRegular
00007ff940b560d0 (__DATA_CONST,__const) non-external __ZTC33AGCLLVMTextureFetchFragmentShader0_19AGCLLVMDriverShader
00007ff940b55e70 (__DATA_CONST,__const) non-external __ZTC33AGCLLVMTextureFetchFragmentShader0_27AGCLLVMDriverFragmentShader
00007ff940b562f8 (__DATA_CONST,__const) non-external __ZTC33AGCLLVMTextureFetchFragmentShader72_21AGCLLVMFragmentShader
00007ff940b56508 (__DATA_CONST,__const) non-external __ZTC33AGCLLVMTextureFetchFragmentShader72_30AGCLLVMStatelessFragmentShader
00007ff940b13e30 (__DATA_CONST,__const) non-external __ZTC34AGCLLVMDriverGPUGatherVertexShader0_17AGCLLVMUserObject
00007ff940b13a58 (__DATA_CONST,__const) non-external __ZTC34AGCLLVMDriverGPUGatherVertexShader0_17AGCLLVMUserShader
00007ff940b131c8 (__DATA_CONST,__const) non-external __ZTC34AGCLLVMDriverGPUGatherVertexShader0_22AGCLLVMAGPVertexShader
00007ff940b13628 (__DATA_CONST,__const) non-external __ZTC34AGCLLVMDriverGPUGatherVertexShader0_23AGCLLVMUserVertexShader
00007ff940b12d60 (__DATA_CONST,__const) non-external __ZTC34AGCLLVMDriverGPUGatherVertexShader0_29AGCLLVMAGPVertexShaderRegular
00007ff940b55828 (__DATA_CONST,__const) non-external __ZTC34AGCLLVMDummyFeedbackFragmentShader0_19AGCLLVMDriverShader
00007ff940b555c8 (__DATA_CONST,__const) non-external __ZTC34AGCLLVMDummyFeedbackFragmentShader0_27AGCLLVMDriverFragmentShader
00007ff940b55a50 (__DATA_CONST,__const) non-external __ZTC34AGCLLVMDummyFeedbackFragmentShader72_21AGCLLVMFragmentShader
00007ff940b55c60 (__DATA_CONST,__const) non-external __ZTC34AGCLLVMDummyFeedbackFragmentShader72_30AGCLLVMStatelessFragmentShader
00007ff940b152c0 (__DATA_CONST,__const) non-external __ZTC35AGCLLVMDriverFastClearVertexShaders0_17AGCLLVMUserObject
00007ff940b14ee8 (__DATA_CONST,__const) non-external __ZTC35AGCLLVMDriverFastClearVertexShaders0_17AGCLLVMUserShader
00007ff940b14658 (__DATA_CONST,__const) non-external __ZTC35AGCLLVMDriverFastClearVertexShaders0_22AGCLLVMAGPVertexShader
00007ff940b14ab8 (__DATA_CONST,__const) non-external __ZTC35AGCLLVMDriverFastClearVertexShaders0_23AGCLLVMUserVertexShader
00007ff940b141f0 (__DATA_CONST,__const) non-external __ZTC35AGCLLVMDriverFastClearVertexShaders0_29AGCLLVMAGPVertexShaderRegular
00007ff940b16750 (__DATA_CONST,__const) non-external __ZTC35AGCLLVMDriverPDSPatchUpVertexShader0_17AGCLLVMUserObject
00007ff940b16378 (__DATA_CONST,__const) non-external __ZTC35AGCLLVMDriverPDSPatchUpVertexShader0_17AGCLLVMUserShader
00007ff940b15ae8 (__DATA_CONST,__const) non-external __ZTC35AGCLLVMDriverPDSPatchUpVertexShader0_22AGCLLVMAGPVertexShader
00007ff940b15f48 (__DATA_CONST,__const) non-external __ZTC35AGCLLVMDriverPDSPatchUpVertexShader0_23AGCLLVMUserVertexShader
00007ff940b15680 (__DATA_CONST,__const) non-external __ZTC35AGCLLVMDriverPDSPatchUpVertexShader0_29AGCLLVMAGPVertexShaderRegular
00007ff940b53bd8 (__DATA_CONST,__const) non-external __ZTC35AGCLLVMTileDispatchVertexShaderRect0_19AGCLLVMDriverShader
00007ff940b539a8 (__DATA_CONST,__const) non-external __ZTC35AGCLLVMTileDispatchVertexShaderRect0_30AGCLLVMDriverVertexFetchShader
00007ff940b47730 (__DATA_CONST,__const) non-external __ZTC36AGCLLVMDriverBVHBuilderComputeShader0_17AGCLLVMUserObject
00007ff940b47358 (__DATA_CONST,__const) non-external __ZTC36AGCLLVMDriverBVHBuilderComputeShader0_17AGCLLVMUserShader
00007ff940b46610 (__DATA_CONST,__const) non-external __ZTC36AGCLLVMDriverBVHBuilderComputeShader0_26AGCLLVMDriverComputeKernel
00007ff940b46a80 (__DATA_CONST,__const) non-external __ZTC36AGCLLVMDriverBVHBuilderComputeShader0_27AGCLLVMUserComputeKernelG10
00007ff940b46ef0 (__DATA_CONST,__const) non-external __ZTC36AGCLLVMDriverBVHBuilderComputeShader0_28AGCLLVMUserComputeKernelBase
00007ff940b53780 (__DATA_CONST,__const) non-external __ZTC36AGCLLVMTileDispatchVertexShaderPoint0_19AGCLLVMDriverShader
00007ff940b53550 (__DATA_CONST,__const) non-external __ZTC36AGCLLVMTileDispatchVertexShaderPoint0_30AGCLLVMDriverVertexFetchShader
00007ff940b54d58 (__DATA_CONST,__const) non-external __ZTC37AGCLLVMBackgroundObjectFragmentShader0_19AGCLLVMDriverShader
00007ff940b54af8 (__DATA_CONST,__const) non-external __ZTC37AGCLLVMBackgroundObjectFragmentShader0_27AGCLLVMDriverFragmentShader
00007ff940b54f80 (__DATA_CONST,__const) non-external __ZTC37AGCLLVMBackgroundObjectFragmentShader72_21AGCLLVMFragmentShader
00007ff940b55190 (__DATA_CONST,__const) non-external __ZTC37AGCLLVMBackgroundObjectFragmentShader72_30AGCLLVMStatelessFragmentShader
00007ff940b2e770 (__DATA_CONST,__const) non-external __ZTC37AGCLLVMDriverTGSizeOptimizationShader0_17AGCLLVMUserObject
00007ff940b2e398 (__DATA_CONST,__const) non-external __ZTC37AGCLLVMDriverTGSizeOptimizationShader0_17AGCLLVMUserShader
00007ff940b2d650 (__DATA_CONST,__const) non-external __ZTC37AGCLLVMDriverTGSizeOptimizationShader0_26AGCLLVMDriverComputeKernel
00007ff940b2dac0 (__DATA_CONST,__const) non-external __ZTC37AGCLLVMDriverTGSizeOptimizationShader0_27AGCLLVMUserComputeKernelG10
00007ff940b2df30 (__DATA_CONST,__const) non-external __ZTC37AGCLLVMDriverTGSizeOptimizationShader0_28AGCLLVMUserComputeKernelBase
00007ff940b321a0 (__DATA_CONST,__const) non-external __ZTC39AGCLLVMDriverGPUGatherComputeShaderGen30_17AGCLLVMUserObject
00007ff940b31dc8 (__DATA_CONST,__const) non-external __ZTC39AGCLLVMDriverGPUGatherComputeShaderGen30_17AGCLLVMUserShader
00007ff940b31080 (__DATA_CONST,__const) non-external __ZTC39AGCLLVMDriverGPUGatherComputeShaderGen30_26AGCLLVMDriverComputeKernel
00007ff940b314f0 (__DATA_CONST,__const) non-external __ZTC39AGCLLVMDriverGPUGatherComputeShaderGen30_27AGCLLVMUserComputeKernelG10
00007ff940b31960 (__DATA_CONST,__const) non-external __ZTC39AGCLLVMDriverGPUGatherComputeShaderGen30_28AGCLLVMUserComputeKernelBase
00007ff940b0a9b8 (__DATA_CONST,__const) non-external __ZTC40AGCLLVMAGPVertexShaderPostTessellationHW0_17AGCLLVMUserObject
00007ff940b0a5e0 (__DATA_CONST,__const) non-external __ZTC40AGCLLVMAGPVertexShaderPostTessellationHW0_17AGCLLVMUserShader
00007ff940b09d50 (__DATA_CONST,__const) non-external __ZTC40AGCLLVMAGPVertexShaderPostTessellationHW0_22AGCLLVMAGPVertexShader
00007ff940b0a1b0 (__DATA_CONST,__const) non-external __ZTC40AGCLLVMAGPVertexShaderPostTessellationHW0_23AGCLLVMUserVertexShader
00007ff940b098c8 (__DATA_CONST,__const) non-external __ZTC40AGCLLVMAGPVertexShaderPostTessellationHW0_38AGCLLVMAGPVertexShaderPostTessellation
00007ff940b0be68 (__DATA_CONST,__const) non-external __ZTC40AGCLLVMAGPVertexShaderPostTessellationSW0_17AGCLLVMUserObject
00007ff940b0ba90 (__DATA_CONST,__const) non-external __ZTC40AGCLLVMAGPVertexShaderPostTessellationSW0_17AGCLLVMUserShader
00007ff940b0b200 (__DATA_CONST,__const) non-external __ZTC40AGCLLVMAGPVertexShaderPostTessellationSW0_22AGCLLVMAGPVertexShader
00007ff940b0b660 (__DATA_CONST,__const) non-external __ZTC40AGCLLVMAGPVertexShaderPostTessellationSW0_23AGCLLVMUserVertexShader
00007ff940b0ad78 (__DATA_CONST,__const) non-external __ZTC40AGCLLVMAGPVertexShaderPostTessellationSW0_38AGCLLVMAGPVertexShaderPostTessellation
00007ff940b2b1b0 (__DATA_CONST,__const) non-external __ZTC41AGCLLVMDriverGPUGatherComputeShaderLegacy0_17AGCLLVMUserObject
00007ff940b2add8 (__DATA_CONST,__const) non-external __ZTC41AGCLLVMDriverGPUGatherComputeShaderLegacy0_17AGCLLVMUserShader
00007ff940b2a970 (__DATA_CONST,__const) non-external __ZTC41AGCLLVMDriverGPUGatherComputeShaderLegacy0_28AGCLLVMUserComputeKernelBase
00007ff940b2a500 (__DATA_CONST,__const) non-external __ZTC41AGCLLVMDriverGPUGatherComputeShaderLegacy0_30AGCLLVMUserComputeKernelLegacy
00007ff940b2a090 (__DATA_CONST,__const) non-external __ZTC41AGCLLVMDriverGPUGatherComputeShaderLegacy0_32AGCLLVMDriverComputeKernelLegacy
00007ff940b2c690 (__DATA_CONST,__const) non-external __ZTC42AGCLLVMDriverPDSPatchUpComputeShaderLegacy0_17AGCLLVMUserObject
00007ff940b2c2b8 (__DATA_CONST,__const) non-external __ZTC42AGCLLVMDriverPDSPatchUpComputeShaderLegacy0_17AGCLLVMUserShader
00007ff940b2be50 (__DATA_CONST,__const) non-external __ZTC42AGCLLVMDriverPDSPatchUpComputeShaderLegacy0_28AGCLLVMUserComputeKernelBase
00007ff940b2b9e0 (__DATA_CONST,__const) non-external __ZTC42AGCLLVMDriverPDSPatchUpComputeShaderLegacy0_30AGCLLVMUserComputeKernelLegacy
00007ff940b2b570 (__DATA_CONST,__const) non-external __ZTC42AGCLLVMDriverPDSPatchUpComputeShaderLegacy0_32AGCLLVMDriverComputeKernelLegacy
00007ff940b37520 (__DATA_CONST,__const) non-external __ZTC44AGCLLVMDriverComputeProgressMarkerShaderGen30_17AGCLLVMUserObject
00007ff940b37148 (__DATA_CONST,__const) non-external __ZTC44AGCLLVMDriverComputeProgressMarkerShaderGen30_17AGCLLVMUserShader
00007ff940b36400 (__DATA_CONST,__const) non-external __ZTC44AGCLLVMDriverComputeProgressMarkerShaderGen30_26AGCLLVMDriverComputeKernel
00007ff940b36870 (__DATA_CONST,__const) non-external __ZTC44AGCLLVMDriverComputeProgressMarkerShaderGen30_27AGCLLVMUserComputeKernelG10
00007ff940b36ce0 (__DATA_CONST,__const) non-external __ZTC44AGCLLVMDriverComputeProgressMarkerShaderGen30_28AGCLLVMUserComputeKernelBase
00007ff940b46250 (__DATA_CONST,__const) non-external __ZTC44AGCLLVMDriverExecuteIndirectComputeShaderG100_17AGCLLVMUserObject
00007ff940b45e78 (__DATA_CONST,__const) non-external __ZTC44AGCLLVMDriverExecuteIndirectComputeShaderG100_17AGCLLVMUserShader
00007ff940b45130 (__DATA_CONST,__const) non-external __ZTC44AGCLLVMDriverExecuteIndirectComputeShaderG100_26AGCLLVMDriverComputeKernel
00007ff940b455a0 (__DATA_CONST,__const) non-external __ZTC44AGCLLVMDriverExecuteIndirectComputeShaderG100_27AGCLLVMUserComputeKernelG10
00007ff940b45a10 (__DATA_CONST,__const) non-external __ZTC44AGCLLVMDriverExecuteIndirectComputeShaderG100_28AGCLLVMUserComputeKernelBase
00007ff940b30cc0 (__DATA_CONST,__const) non-external __ZTC45AGCLLVMDriverExecuteIndirectComputeShaderGen50_17AGCLLVMUserObject
00007ff940b308e8 (__DATA_CONST,__const) non-external __ZTC45AGCLLVMDriverExecuteIndirectComputeShaderGen50_17AGCLLVMUserShader
00007ff940b30010 (__DATA_CONST,__const) non-external __ZTC45AGCLLVMDriverExecuteIndirectComputeShaderGen50_27AGCLLVMUserComputeKernelG10
00007ff940b30480 (__DATA_CONST,__const) non-external __ZTC45AGCLLVMDriverExecuteIndirectComputeShaderGen50_28AGCLLVMUserComputeKernelBase
00007ff940b53328 (__DATA_CONST,__const) non-external __ZTC45AGCLLVMPassthroughVertexShaderWithVertexFetch0_19AGCLLVMDriverShader
00007ff940b530f8 (__DATA_CONST,__const) non-external __ZTC45AGCLLVMPassthroughVertexShaderWithVertexFetch0_30AGCLLVMDriverVertexFetchShader
00007ff940b39ee0 (__DATA_CONST,__const) non-external __ZTC46AGCLLVMDriverComputeProgressMarkerShaderLegacy0_17AGCLLVMUserObject
00007ff940b39b08 (__DATA_CONST,__const) non-external __ZTC46AGCLLVMDriverComputeProgressMarkerShaderLegacy0_17AGCLLVMUserShader
00007ff940b396a0 (__DATA_CONST,__const) non-external __ZTC46AGCLLVMDriverComputeProgressMarkerShaderLegacy0_28AGCLLVMUserComputeKernelBase
00007ff940b39230 (__DATA_CONST,__const) non-external __ZTC46AGCLLVMDriverComputeProgressMarkerShaderLegacy0_30AGCLLVMUserComputeKernelLegacy
00007ff940b38dc0 (__DATA_CONST,__const) non-external __ZTC46AGCLLVMDriverComputeProgressMarkerShaderLegacy0_32AGCLLVMDriverComputeKernelLegacy
00007ff940b3d910 (__DATA_CONST,__const) non-external __ZTC47AGCLLVMDriverExecuteIndirectComputeShaderLegacy0_17AGCLLVMUserObject
