00007ff802de2fcf (__TEXT,__text) external _CreateLSTMBreakEngine
00007ff802e98c4e (__TEXT,__text) external __ZNK3icu8Calendar11getTimeZoneEv
00007ff802e989bc (__TEXT,__text) external __ZNK3icu8Calendar11newestStampE19UCalendarDateFieldsS1_i
00007ff802e98648 (__TEXT,__text) external __ZNK3icu8Calendar14getRelatedYearER10UErrorCode
00007ff802e980e8 (__TEXT,__text) external __ZNK3icu8Calendar14isEquivalentToERKS0_
00007ff802e9b652 (__TEXT,__text) external __ZNK3icu8Calendar15getActualHelperE19UCalendarDateFieldsiiR10UErrorCode
00007ff802e9a3f2 (__TEXT,__text) external __ZNK3icu8Calendar15getLeastMaximumE19UCalendarDateFields
00007ff802e9a3dc (__TEXT,__text) external __ZNK3icu8Calendar15getLeastMaximumENS0_11EDateFieldsE
00007ff802e98086 (__TEXT,__text) external __ZNK3icu8Calendar15getTimeInMillisER10UErrorCode
00007ff802e9b49a (__TEXT,__text) external __ZNK3icu8Calendar16getActualMaximumE19UCalendarDateFieldsR10UErrorCode
00007ff802e9a4c6 (__TEXT,__text) external __ZNK3icu8Calendar16getActualMinimumE19UCalendarDateFieldsR10UErrorCode
00007ff802e9a408 (__TEXT,__text) external __ZNK3icu8Calendar16getActualMinimumENS0_11EDateFieldsER10UErrorCode
00007ff802e9ad0c (__TEXT,__text) external __ZNK3icu8Calendar16getBasicTimeZoneEv
00007ff802e9a192 (__TEXT,__text) external __ZNK3icu8Calendar16getDayOfWeekTypeE19UCalendarDaysOfWeekR10UErrorCode
00007ff802e9a158 (__TEXT,__text) external __ZNK3icu8Calendar17getFirstDayOfWeekER10UErrorCode
00007ff802e99054 (__TEXT,__text) external __ZNK3icu8Calendar17getFirstDayOfWeekEv
00007ff802e9a3c6 (__TEXT,__text) external __ZNK3icu8Calendar18getGreatestMinimumE19UCalendarDateFields
00007ff802e9a3b0 (__TEXT,__text) external __ZNK3icu8Calendar18getGreatestMinimumENS0_11EDateFieldsE
00007ff802e9b452 (__TEXT,__text) external __ZNK3icu8Calendar19handleGetYearLengthEi
00007ff802e9a20a (__TEXT,__text) external __ZNK3icu8Calendar20getWeekendTransitionE19UCalendarDaysOfWeekR10UErrorCode
00007ff802e9b402 (__TEXT,__text) external __ZNK3icu8Calendar20handleGetMonthLengthEii
00007ff802e9a6ee (__TEXT,__text) external __ZNK3icu8Calendar23getFieldResolutionTableEv
00007ff802e9a12c (__TEXT,__text) external __ZNK3icu8Calendar24getSkippedWallTimeOptionEv
00007ff802e99060 (__TEXT,__text) external __ZNK3icu8Calendar25getMinimalDaysInFirstWeekEv
00007ff802e9a114 (__TEXT,__text) external __ZNK3icu8Calendar25getRepeatedWallTimeOptionEv
00007ff802e99d72 (__TEXT,__text) external __ZNK3icu8Calendar34getImmediatePreviousZoneTransitionEdPdR10UErrorCode
00007ff802e98344 (__TEXT,__text) external __ZNK3icu8Calendar3getE19UCalendarDateFieldsR10UErrorCode
00007ff802e98248 (__TEXT,__text) external __ZNK3icu8Calendar5afterERKS0_R10UErrorCode
00007ff802e9899e (__TEXT,__text) external __ZNK3icu8Calendar5isSetE19UCalendarDateFields
00007ff802e98202 (__TEXT,__text) external __ZNK3icu8Calendar6beforeERKS0_R10UErrorCode
00007ff802e981b6 (__TEXT,__text) external __ZNK3icu8Calendar6equalsERKS0_R10UErrorCode
00007ff802e9a41a (__TEXT,__text) external __ZNK3icu8Calendar8getLimitE19UCalendarDateFieldsNS0_10ELimitTypeE
00007ff802e9b924 (__TEXT,__text) external __ZNK3icu8Calendar9getLocaleE18ULocDataLocaleTypeR10UErrorCode
00007ff802e98336 (__TEXT,__text) external __ZNK3icu8Calendar9isLenientEv
00007ff802e9a23e (__TEXT,__text) external __ZNK3icu8Calendar9isWeekendEdR10UErrorCode
00007ff802e9a2ac (__TEXT,__text) external __ZNK3icu8Calendar9isWeekendEv
00007ff802e98020 (__TEXT,__text) external __ZNK3icu8CalendareqERKS0_
00007ff802e9f6f8 (__TEXT,__text) external __ZNK3icu8Collator11compareUTF8ERKNS_11StringPieceES3_R10UErrorCode
00007ff802e9fb90 (__TEXT,__text) external __ZNK3icu8Collator11getStrengthEv
00007ff802e9fbf2 (__TEXT,__text) external __ZNK3icu8Collator14getMaxVariableEv
00007ff802e9f972 (__TEXT,__text) external __ZNK3icu8Collator14getTailoredSetER10UErrorCode
00007ff802e9f7e2 (__TEXT,__text) external __ZNK3icu8Collator14greaterOrEqualERKNS_13UnicodeStringES3_
00007ff802e9fbfe (__TEXT,__text) external __ZNK3icu8Collator15getReorderCodesEPiiR10UErrorCode
00007ff802e9fca0 (__TEXT,__text) external __ZNK3icu8Collator19internalCompareUTF8EPKciS2_iR10UErrorCode
00007ff802e9fd34 (__TEXT,__text) external __ZNK3icu8Collator23internalNextSortKeyPartEP13UCharIteratorPjPhiR10UErrorCode
00007ff802e9fc8a (__TEXT,__text) external __ZNK3icu8Collator32internalGetShortDefinitionStringEPKcPciR10UErrorCode
00007ff802e9f7ba (__TEXT,__text) external __ZNK3icu8Collator6equalsERKNS_13UnicodeStringES3_
00007ff802e9f6c4 (__TEXT,__text) external __ZNK3icu8Collator7compareEPKDsiS2_i
00007ff802e9f6e4 (__TEXT,__text) external __ZNK3icu8Collator7compareER13UCharIteratorS2_R10UErrorCode
00007ff802e9f686 (__TEXT,__text) external __ZNK3icu8Collator7compareERKNS_13UnicodeStringES3_
00007ff802e9f6a4 (__TEXT,__text) external __ZNK3icu8Collator7compareERKNS_13UnicodeStringES3_i
00007ff802e9f80a (__TEXT,__text) external __ZNK3icu8Collator7greaterERKNS_13UnicodeStringES3_
00007ff802e9f67a (__TEXT,__text) external __ZNK3icu8Collator9safeCloneEv
00007ff802e9f92a (__TEXT,__text) external __ZNK3icu8CollatoreqERKS0_
00007ff802e9f954 (__TEXT,__text) external __ZNK3icu8CollatorneERKS0_
00007ff802ef027e (__TEXT,__text) external __ZNK3icu8EraRules11getEraIndexEiiiR10UErrorCode
00007ff802ef01ee (__TEXT,__text) external __ZNK3icu8EraRules12getStartDateEiRA3_iR10UErrorCode
00007ff802ef0242 (__TEXT,__text) external __ZNK3icu8EraRules12getStartYearEiR10UErrorCode
00007ff802f9433e (__TEXT,__text) external __ZNK3icu8TimeUnit16getTimeUnitFieldEv
00007ff802f941dc (__TEXT,__text) external __ZNK3icu8TimeUnit17getDynamicClassIDEv
00007ff802f942d0 (__TEXT,__text) external __ZNK3icu8TimeUnit5cloneEv
00007ff802f92d38 (__TEXT,__text) external __ZNK3icu8TimeZone12hasSameRulesERKS0_
00007ff802f92556 (__TEXT,__text) external __ZNK3icu8TimeZone13getDSTSavingsEv
00007ff802f92506 (__TEXT,__text) external __ZNK3icu8TimeZone14getDisplayNameERKNS_6LocaleERNS_13UnicodeStringE
00007ff802f920ce (__TEXT,__text) external __ZNK3icu8TimeZone14getDisplayNameERNS_13UnicodeStringE
00007ff802f920fa (__TEXT,__text) external __ZNK3icu8TimeZone14getDisplayNameEaNS0_12EDisplayTypeERKNS_6LocaleERNS_13UnicodeStringE
00007ff802f9251e (__TEXT,__text) external __ZNK3icu8TimeZone14getDisplayNameEaNS0_12EDisplayTypeERNS_13UnicodeStringE
00007ff802f910cc (__TEXT,__text) external __ZNK3icu8TimeZone9getOffsetEdaRiS1_R10UErrorCode
00007ff802f90aa4 (__TEXT,__text) external __ZNK3icu8TimeZoneeqERKS0_
00007ff802f42c46 (__TEXT,__text) external __ZNK3icu8numparse4impl12ParsedNumber10seenNumberEv
00007ff802f42cfa (__TEXT,__text) external __ZNK3icu8numparse4impl12ParsedNumber19populateFormattableERNS_11FormattableEi
00007ff802f42c2e (__TEXT,__text) external __ZNK3icu8numparse4impl12ParsedNumber7successEv
00007ff802f42c62 (__TEXT,__text) external __ZNK3icu8numparse4impl12ParsedNumber9getDoubleER10UErrorCode
00007ff802f3e10a (__TEXT,__text) external __ZNK3icu8numparse4impl13SeriesMatcher11postProcessERNS1_12ParsedNumberE
00007ff802f3ddf0 (__TEXT,__text) external __ZNK3icu8numparse4impl13SeriesMatcher5matchERNS_13StringSegmentERNS1_12ParsedNumberER10UErrorCode
00007ff802f3e0bc (__TEXT,__text) external __ZNK3icu8numparse4impl13SeriesMatcher9smokeTestERKNS_13StringSegmentE
00007ff802f43388 (__TEXT,__text) external __ZNK3icu8numparse4impl13SymbolMatcher5matchERNS_13StringSegmentERNS1_12ParsedNumberER10UErrorCode
00007ff802f4337e (__TEXT,__text) external __ZNK3icu8numparse4impl13SymbolMatcher6getSetEv
00007ff802f4348c (__TEXT,__text) external __ZNK3icu8numparse4impl13SymbolMatcher8toStringEv
00007ff802f43454 (__TEXT,__text) external __ZNK3icu8numparse4impl13SymbolMatcher9smokeTestERKNS_13StringSegmentE
00007ff802f4378a (__TEXT,__text) external __ZNK3icu8numparse4impl14PercentMatcher10isDisabledERKNS1_12ParsedNumberE
00007ff802f43798 (__TEXT,__text) external __ZNK3icu8numparse4impl14PercentMatcher6acceptERNS_13StringSegmentERNS1_12ParsedNumberE
00007ff802f43802 (__TEXT,__text) external __ZNK3icu8numparse4impl15PermilleMatcher10isDisabledERKNS1_12ParsedNumberE
00007ff802f43810 (__TEXT,__text) external __ZNK3icu8numparse4impl15PermilleMatcher6acceptERNS_13StringSegmentERNS1_12ParsedNumberE
00007ff802f43886 (__TEXT,__text) external __ZNK3icu8numparse4impl15PlusSignMatcher10isDisabledERKNS1_12ParsedNumberE
00007ff802f4389e (__TEXT,__text) external __ZNK3icu8numparse4impl15PlusSignMatcher6acceptERNS_13StringSegmentERNS1_12ParsedNumberE
00007ff802f3c430 (__TEXT,__text) external __ZNK3icu8numparse4impl16CodePointMatcher5matchERNS_13StringSegmentERNS1_12ParsedNumberER10UErrorCode
00007ff802f3c47a (__TEXT,__text) external __ZNK3icu8numparse4impl16CodePointMatcher8toStringEv
00007ff802f3c466 (__TEXT,__text) external __ZNK3icu8numparse4impl16CodePointMatcher9smokeTestERKNS_13StringSegmentE
00007ff802f43688 (__TEXT,__text) external __ZNK3icu8numparse4impl16MinusSignMatcher10isDisabledERKNS1_12ParsedNumberE
00007ff802f436a0 (__TEXT,__text) external __ZNK3icu8numparse4impl16MinusSignMatcher6acceptERNS_13StringSegmentERNS1_12ParsedNumberE
00007ff802f41fea (__TEXT,__text) external __ZNK3icu8numparse4impl16NumberParserImpl11parseGreedyERNS_13StringSegmentERNS1_12ParsedNumberER10UErrorCode
00007ff802f41ef0 (__TEXT,__text) external __ZNK3icu8numparse4impl16NumberParserImpl13getParseFlagsEv
00007ff802f420b4 (__TEXT,__text) external __ZNK3icu8numparse4impl16NumberParserImpl21parseLongestRecursiveERNS_13StringSegmentERNS1_12ParsedNumberEiR10UErrorCode
00007ff802f41efa (__TEXT,__text) external __ZNK3icu8numparse4impl16NumberParserImpl5parseERKNS_13UnicodeStringEbRNS1_12ParsedNumberER10UErrorCode
00007ff802f41f0e (__TEXT,__text) external __ZNK3icu8numparse4impl16NumberParserImpl5parseERKNS_13UnicodeStringEibRNS1_12ParsedNumberER10UErrorCode
00007ff802f423c8 (__TEXT,__text) external __ZNK3icu8numparse4impl16NumberParserImpl8toStringEv
00007ff802f435cc (__TEXT,__text) external __ZNK3icu8numparse4impl17IgnorablesMatcher10isDisabledERKNS1_12ParsedNumberE
00007ff802f435a4 (__TEXT,__text) external __ZNK3icu8numparse4impl17IgnorablesMatcher10isFlexibleEv
00007ff802f435d4 (__TEXT,__text) external __ZNK3icu8numparse4impl17IgnorablesMatcher6acceptERNS_13StringSegmentERNS1_12ParsedNumberE
00007ff802f435ac (__TEXT,__text) external __ZNK3icu8numparse4impl17IgnorablesMatcher8toStringEv
00007ff802f3e28c (__TEXT,__text) external __ZNK3icu8numparse4impl18ArraySeriesMatcher3endEv
00007ff802f3e282 (__TEXT,__text) external __ZNK3icu8numparse4impl18ArraySeriesMatcher5beginEv
00007ff802f3e278 (__TEXT,__text) external __ZNK3icu8numparse4impl18ArraySeriesMatcher6lengthEv
00007ff802f3e29e (__TEXT,__text) external __ZNK3icu8numparse4impl18ArraySeriesMatcher8toStringEv
00007ff802f3c670 (__TEXT,__text) external __ZNK3icu8numparse4impl19AffixPatternMatcher10getPatternEv
00007ff802f3c6ae (__TEXT,__text) external __ZNK3icu8numparse4impl19AffixPatternMatchereqERKS2_
00007ff802f3e69c (__TEXT,__text) external __ZNK3icu8numparse4impl23CombinedCurrencyMatcher13matchCurrencyERNS_13StringSegmentERNS1_12ParsedNumberER10UErrorCode
00007ff802f3e534 (__TEXT,__text) external __ZNK3icu8numparse4impl23CombinedCurrencyMatcher5matchERNS_13StringSegmentERNS1_12ParsedNumberER10UErrorCode
00007ff802f3e9b6 (__TEXT,__text) external __ZNK3icu8numparse4impl23CombinedCurrencyMatcher8toStringEv
00007ff802f3e9ae (__TEXT,__text) external __ZNK3icu8numparse4impl23CombinedCurrencyMatcher9smokeTestERKNS_13StringSegmentE
00007ff802dbf73e (__TEXT,__text) external __ZNK3icu9BytesTrie12getNextBytesERNS_8ByteSinkE
00007ff802dbf02e (__TEXT,__text) external __ZNK3icu9BytesTrie7currentEv
00007ff802dc0866 (__TEXT,__text) external __ZNK3icu9BytesTrie8Iterator7hasNextEv
00007ff802dc0cec (__TEXT,__text) external __ZNK3icu9BytesTrie8Iterator9getStringEv
00007ff802dca234 (__TEXT,__text) external __ZNK3icu9ErrorCode13assertSuccessEv
00007ff802dca248 (__TEXT,__text) external __ZNK3icu9ErrorCode9errorNameEv
00007ff802f7f2b4 (__TEXT,__text) external __ZNK3icu9ScriptSet10intersectsERKS0_
00007ff802f7f3a0 (__TEXT,__text) external __ZNK3icu9ScriptSet10nextSetBitEi
00007ff802f7f366 (__TEXT,__text) external __ZNK3icu9ScriptSet12countMembersEv
00007ff802f7f418 (__TEXT,__text) external __ZNK3icu9ScriptSet14displayScriptsERNS_13UnicodeStringE
00007ff802f7f1a4 (__TEXT,__text) external __ZNK3icu9ScriptSet4testE11UScriptCodeR10UErrorCode
00007ff802f7f3e8 (__TEXT,__text) external __ZNK3icu9ScriptSet7isEmptyEv
00007ff802f7f2e6 (__TEXT,__text) external __ZNK3icu9ScriptSet8containsERKS0_
00007ff802f7f38a (__TEXT,__text) external __ZNK3icu9ScriptSet8hashCodeEv
00007ff802f7f174 (__TEXT,__text) external __ZNK3icu9ScriptSeteqERKS0_
00007ff802e8e482 (__TEXT,__text) external __ZNK3icu9UVector3211containsAllERKS0_
00007ff802e8e50e (__TEXT,__text) external __ZNK3icu9UVector3212containsNoneERKS0_
00007ff802e8e136 (__TEXT,__text) external __ZNK3icu9UVector3217getDynamicClassIDEv
00007ff802e8e6c2 (__TEXT,__text) external __ZNK3icu9UVector326equalsERKS0_
00007ff802e8e4dc (__TEXT,__text) external __ZNK3icu9UVector327indexOfEii
00007ff802e8e89e (__TEXT,__text) external __ZNK3icu9UVector6417getDynamicClassIDEv
00007ff802fd5da2 (__TEXT,__text) external __ZNK3icu9VTimeZone10beginRRULEERNS_9VTZWriterEiR10UErrorCode
00007ff802fd6080 (__TEXT,__text) external __ZNK3icu9VTimeZone11appendUNTILERNS_9VTZWriterERKNS_13UnicodeStringER10UErrorCode
00007ff802fd5644 (__TEXT,__text) external __ZNK3icu9VTimeZone11writeFooterERNS_9VTZWriterER10UErrorCode
00007ff802fd0f96 (__TEXT,__text) external __ZNK3icu9VTimeZone11writeSimpleEdRNS_13UnicodeStringER10UErrorCode
00007ff802fd0fca (__TEXT,__text) external __ZNK3icu9VTimeZone11writeSimpleEdRNS_9VTZWriterER10UErrorCode
00007ff802fd5b4a (__TEXT,__text) external __ZNK3icu9VTimeZone12endZonePropsERNS_9VTZWriterEaR10UErrorCode
00007ff802fd1424 (__TEXT,__text) external __ZNK3icu9VTimeZone12getRawOffsetEv
00007ff802fd1456 (__TEXT,__text) external __ZNK3icu9VTimeZone12hasSameRulesERKNS_8TimeZoneE
00007ff802fd4866 (__TEXT,__text) external __ZNK3icu9VTimeZone12writeHeadersERNS_9VTZWriterER10UErrorCode
00007ff802fd56d0 (__TEXT,__text) external __ZNK3icu9VTimeZone14beginZonePropsERNS_9VTZWriterEaRKNS_13UnicodeStringEiidR10UErrorCode
00007ff802fd1444 (__TEXT,__text) external __ZNK3icu9VTimeZone14inDaylightTimeEdR10UErrorCode
00007ff802fd4ef0 (__TEXT,__text) external __ZNK3icu9VTimeZone14writeFinalRuleERNS_9VTZWriterEaPKNS_18AnnualTimeZoneRuleEiidR10UErrorCode
00007ff802fd06a6 (__TEXT,__text) external __ZNK3icu9VTimeZone15getLastModifiedERd
00007ff802fd1434 (__TEXT,__text) external __ZNK3icu9VTimeZone15useDaylightTimeEv
00007ff802fd14a2 (__TEXT,__text) external __ZNK3icu9VTimeZone16getTimeZoneRulesERPKNS_19InitialTimeZoneRuleEPPKNS_12TimeZoneRuleERiR10UErrorCode
00007ff802fcf960 (__TEXT,__text) external __ZNK3icu9VTimeZone17getDynamicClassIDEv
00007ff802fd1468 (__TEXT,__text) external __ZNK3icu9VTimeZone17getNextTransitionEdaRNS_18TimeZoneTransitionE
00007ff802fd13fc (__TEXT,__text) external __ZNK3icu9VTimeZone18getOffsetFromLocalEd20UTimeZoneLocalOptionS1_RiS2_R10UErrorCode
00007ff802fd5c02 (__TEXT,__text) external __ZNK3icu9VTimeZone19writeZonePropsByDOMERNS_9VTZWriterEaRKNS_13UnicodeStringEiiiiddR10UErrorCode
00007ff802fd4d20 (__TEXT,__text) external __ZNK3icu9VTimeZone19writeZonePropsByDOWERNS_9VTZWriterEaRKNS_13UnicodeStringEiiiiiddR10UErrorCode
00007ff802fd148c (__TEXT,__text) external __ZNK3icu9VTimeZone20countTransitionRulesER10UErrorCode
00007ff802fd4bbc (__TEXT,__text) external __ZNK3icu9VTimeZone20writeZonePropsByTimeERNS_9VTZWriterEaRKNS_13UnicodeStringEiidaR10UErrorCode
00007ff802fd147a (__TEXT,__text) external __ZNK3icu9VTimeZone21getPreviousTransitionEdaRNS_18TimeZoneTransitionE
00007ff802fd612a (__TEXT,__text) external __ZNK3icu9VTimeZone27writeZonePropsByDOW_GEQ_DOMERNS_9VTZWriterEaRKNS_13UnicodeStringEiiiiiddR10UErrorCode
00007ff802fd6622 (__TEXT,__text) external __ZNK3icu9VTimeZone27writeZonePropsByDOW_LEQ_DOMERNS_9VTZWriterEaRKNS_13UnicodeStringEiiiiiddR10UErrorCode
00007ff802fd638e (__TEXT,__text) external __ZNK3icu9VTimeZone31writeZonePropsByDOW_GEQ_DOM_subERNS_9VTZWriterEiiiidiR10UErrorCode
00007ff802fd1392 (__TEXT,__text) external __ZNK3icu9VTimeZone5cloneEv
00007ff802fd06dc (__TEXT,__text) external __ZNK3icu9VTimeZone5writeERNS_13UnicodeStringER10UErrorCode
00007ff802fd0710 (__TEXT,__text) external __ZNK3icu9VTimeZone5writeERNS_9VTZWriterER10UErrorCode
00007ff802fd0c02 (__TEXT,__text) external __ZNK3icu9VTimeZone5writeEdRNS_13UnicodeStringER10UErrorCode
00007ff802fd0c36 (__TEXT,__text) external __ZNK3icu9VTimeZone5writeEdRNS_9VTZWriterER10UErrorCode
00007ff802fd0662 (__TEXT,__text) external __ZNK3icu9VTimeZone8getTZURLERNS_13UnicodeStringE
00007ff802fd13ea (__TEXT,__text) external __ZNK3icu9VTimeZone9getOffsetEdaRiS1_R10UErrorCode
00007ff802fd13c6 (__TEXT,__text) external __ZNK3icu9VTimeZone9getOffsetEhiiihiR10UErrorCode
00007ff802fd13d8 (__TEXT,__text) external __ZNK3icu9VTimeZone9getOffsetEhiiihiiR10UErrorCode
00007ff802fd350a (__TEXT,__text) external __ZNK3icu9VTimeZone9writeZoneERNS_9VTZWriterERNS_13BasicTimeZoneEPNS_7UVectorER10UErrorCode
00007ff802fcfdaa (__TEXT,__text) external __ZNK3icu9VTimeZoneeqERKNS_8TimeZoneE
00007ff802fcfe84 (__TEXT,__text) external __ZNK3icu9VTimeZoneneERKNS_8TimeZoneE
00007ff802f208a0 (__TEXT,__text) external __ZNKR3icu6number26UnlocalizedNumberFormatter6localeERKNS_6LocaleE
00007ff802f450d0 (__TEXT,__text) external __ZNKR3icu6number31UnlocalizedNumberRangeFormatter6localeERKNS_6LocaleE
                 (undefined) external __ZNKSt3__16locale9use_facetERNS0_2idE (from libc++)
                 (undefined) external __ZNKSt3__18ios_base6getlocEv (from libc++)
00007ff802f0a832 (__TEXT,__text) external __ZNO3icu15MeasureUnitImpl5buildER10UErrorCode
00007ff802f1f74e (__TEXT,__text) external __ZNO3icu6number26UnlocalizedNumberFormatter6localeERKNS_6LocaleE
00007ff802f449fa (__TEXT,__text) external __ZNO3icu6number31UnlocalizedNumberRangeFormatter6localeERKNS_6LocaleE
                 (undefined) external __ZNSt3__111__call_onceERVmPvPFvS2_E (from libc++)
                 (undefined) external __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEE3getEv (from libc++)
                 (undefined) external __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEE7putbackEc (from libc++)
                 (undefined) external __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEE6sentryC1ERS3_ (from libc++)
                 (undefined) external __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEE6sentryD1Ev (from libc++)
                 (undefined) external __ZNSt3__118condition_variable10notify_allEv (from libc++)
                 (undefined) external __ZNSt3__118condition_variable4waitERNS_11unique_lockINS_5mutexEEE (from libc++)
                 (undefined) external __ZNSt3__118condition_variableD1Ev (from libc++)
                 (undefined) external __ZNSt3__15ctypeIcE2idE (from libc++)
                 (undefined) external __ZNSt3__15mutex4lockEv (from libc++)
                 (undefined) external __ZNSt3__15mutex6unlockEv (from libc++)
                 (undefined) external __ZNSt3__15mutexD1Ev (from libc++)
                 (undefined) external __ZNSt3__16localeD1Ev (from libc++)
                 (undefined) external __ZNSt3__18ios_base5clearEj (from libc++)
00007ff840207ec0 (__DATA_CONST,__const) external __ZTIN3icu10AppendableE
00007ff84021aa70 (__DATA_CONST,__const) external __ZTIN3icu10CECalendarE
00007ff84021dbe8 (__DATA_CONST,__const) external __ZTIN3icu10DateFormatE
00007ff84021f228 (__DATA_CONST,__const) external __ZTIN3icu10GenderInfoE
00007ff84020c3b0 (__DATA_CONST,__const) external __ZTIN3icu10NormalizerE
00007ff840218558 (__DATA_CONST,__const) external __ZTIN3icu10UnicodeSetE
00007ff84021ee00 (__DATA_CONST,__const) external __ZTIN3icu11FormattableE
00007ff840220f48 (__DATA_CONST,__const) external __ZTIN3icu11MeasureUnitE
00007ff84020bf38 (__DATA_CONST,__const) external __ZTIN3icu11Normalizer2E
00007ff840224290 (__DATA_CONST,__const) external __ZTIN3icu11PluralRulesE
