00007ff80262c311 (__TEXT,__text) external _CreateLSTMBreakEngine
00007ff802799d32 (__TEXT,__text) external __ZThn8_N3icu12FixedDecimalD1Ev
00007ff8026a4b46 (__TEXT,__text) external __ZThn8_N3icu13UnicodeFilter7matchesERKNS_11ReplaceableERiia
00007ff8026a4a5a (__TEXT,__text) external __ZThn8_N3icu13UnicodeFilterD0Ev
00007ff8026a4a4e (__TEXT,__text) external __ZThn8_N3icu13UnicodeFilterD1Ev
00007ff8026a6132 (__TEXT,__text) external __ZThn8_NK3icu10UnicodeSet13addMatchSetToERS0_
00007ff8026a5d50 (__TEXT,__text) external __ZThn8_NK3icu10UnicodeSet17matchesIndexValueEh
00007ff8026a7fc0 (__TEXT,__text) external __ZThn8_NK3icu10UnicodeSet9toPatternERNS_13UnicodeStringEa
00007ff802777e48 (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier13containsFieldENS_22FormattedStringBuilder5FieldE
00007ff802777e5c (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier13getParametersERNS1_8Modifier10ParametersE
00007ff802777d6c (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier15getPrefixLengthEv
00007ff802777e1c (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier17getCodePointCountEv
00007ff802777e70 (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier22semanticallyEquivalentERKNS1_8ModifierE
00007ff802777cc8 (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier5applyERNS_22FormattedStringBuilderEiiR10UErrorCode
00007ff802777e34 (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier8isStrongEv
                 (undefined) weak external __ZdaPv (from libc++)
                 (undefined) weak external __ZdlPv (from libc++)
                 (undefined) weak external __Znam (from libc++)
                 (undefined) weak external __Znwm (from libc++)
                 (undefined) weak external ____chkstk_darwin (from libSystem)
                 (undefined) external ___bzero (from libSystem)
                 (undefined) external ___cxa_bad_typeid (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___dynamic_cast (from libc++)
                 (undefined) external ___exp10 (from libSystem)
                 (undefined) external ___sincos_stret (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stdoutp (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _acos (from libSystem)
                 (undefined) external _asin (from libSystem)
                 (undefined) external _atan (from libSystem)
                 (undefined) external _atan2 (from libSystem)
                 (undefined) external _atoi (from libSystem)
                 (undefined) external _atol (from libSystem)
                 (undefined) external _bsearch (from libSystem)
                 (undefined) external _close (from libSystem)
                 (undefined) external _closedir (from libSystem)
                 (undefined) external _cos (from libSystem)
                 (undefined) external _div (from libSystem)
                 (undefined) external _dlclose (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
                 (undefined) external _expf (from libSystem)
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _feof (from libSystem)
                 (undefined) external _fflush (from libSystem)
                 (undefined) external _fgets (from libSystem)
                 (undefined) external _fileno (from libSystem)
                 (undefined) external _fmod (from libSystem)
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fread (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fseek (from libSystem)
                 (undefined) external _ftell (from libSystem)
                 (undefined) external _fwrite (from libSystem)
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _gettimeofday (from libSystem)
00007ff802883c88 (__TEXT,__const) external _icudt70_dat
00007ff8028223bf (__TEXT,__text) external _izrule_clone
00007ff8028223ad (__TEXT,__text) external _izrule_close
00007ff8028223c9 (__TEXT,__text) external _izrule_equals
00007ff8028224ad (__TEXT,__text) external _izrule_getDSTSavings
00007ff8028224f3 (__TEXT,__text) external _izrule_getDynamicClassID
00007ff8028224cb (__TEXT,__text) external _izrule_getFinalStart
00007ff8028224c1 (__TEXT,__text) external _izrule_getFirstStart
00007ff8028223d8 (__TEXT,__text) external _izrule_getName
00007ff8028224d5 (__TEXT,__text) external _izrule_getNextStart
00007ff8028224df (__TEXT,__text) external _izrule_getPreviousStart
00007ff8028224a3 (__TEXT,__text) external _izrule_getRawOffset
00007ff8028224e9 (__TEXT,__text) external _izrule_getStaticClassID
00007ff8028224b7 (__TEXT,__text) external _izrule_isEquivalentTo
00007ff8028222fe (__TEXT,__text) external _izrule_open
00007ff802695046 (__TEXT,__text) external _locale_getKeywordsStart
                 (undefined) external _localtime_r (from libSystem)
                 (undefined) external _log (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
                 (undefined) external _mmap (from libSystem)
                 (undefined) external _modf (from libSystem)
                 (undefined) external _munmap (from libSystem)
                 (undefined) external _open (from libSystem)
                 (undefined) external _opendir$INODE64 (from libSystem)
                 (undefined) external _pow (from libSystem)
                 (undefined) external _qsort (from libSystem)
                 (undefined) external _readdir$INODE64 (from libSystem)
                 (undefined) external _readlink (from libSystem)
                 (undefined) external _realloc (from libSystem)
00007ff8026bb2e0 (__TEXT,__text) external _res_countArrayItems
00007ff8026bb21a (__TEXT,__text) external _res_getAlias
00007ff8026bc045 (__TEXT,__text) external _res_getArrayItem
00007ff8026bb25c (__TEXT,__text) external _res_getBinaryNoTrace
00007ff8026bb29e (__TEXT,__text) external _res_getIntVectorNoTrace
00007ff8026bb132 (__TEXT,__text) external _res_getPublicType
00007ff8026bbef2 (__TEXT,__text) external _res_getResource
00007ff8026bb149 (__TEXT,__text) external _res_getStringNoTrace
00007ff8026bbda6 (__TEXT,__text) external _res_getTableItemByIndex
00007ff8026bbb32 (__TEXT,__text) external _res_getTableItemByKey
00007ff8026bae60 (__TEXT,__text) external _res_read
                 (undefined) external _rewind (from libSystem)
                 (undefined) external _setlocale (from libSystem)
                 (undefined) external _sin (from libSystem)
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _sprintf (from libSystem)
                 (undefined) external _stat$INODE64 (from libSystem)
                 (undefined) external _strcat (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strcpy (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncat (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strncpy (from libSystem)
                 (undefined) external _strnlen (from libSystem)
                 (undefined) external _strrchr (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _strtod (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _strtoul (from libSystem)
                 (undefined) external _tan (from libSystem)
                 (undefined) external _tanhf (from libSystem)
                 (undefined) external _timezone (from libSystem)
                 (undefined) external _tzname (from libSystem)
                 (undefined) external _tzset (from libSystem)
00007ff802692e96 (__TEXT,__text) external _u_UCharsToChars
00007ff8026c74ae (__TEXT,__text) external _u_asciiToUpper
00007ff8026c23e8 (__TEXT,__text) external _u_austrcpy
00007ff8026c2300 (__TEXT,__text) external _u_austrncpy
00007ff8026c4e7f (__TEXT,__text) external _u_caseInsensitivePrefixMatch
00007ff802663235 (__TEXT,__text) external _u_catclose
00007ff80266323f (__TEXT,__text) external _u_catgets
00007ff80266322b (__TEXT,__text) external _u_catopen
00007ff802664697 (__TEXT,__text) external _u_charAge
00007ff8026642d3 (__TEXT,__text) external _u_charDigitValue
00007ff80265bbec (__TEXT,__text) external _u_charDirection
00007ff8026a1329 (__TEXT,__text) external _u_charFromName
00007ff80265bc00 (__TEXT,__text) external _u_charMirror
00007ff8026a0dff (__TEXT,__text) external _u_charName
00007ff802663303 (__TEXT,__text) external _u_charType
00007ff802692e76 (__TEXT,__text) external _u_charsToUChars
00007ff802667796 (__TEXT,__text) external _u_cleanup
00007ff8026c689b (__TEXT,__text) external _u_countChar32
00007ff802664539 (__TEXT,__text) external _u_digit
00007ff8026a1d82 (__TEXT,__text) external _u_enumCharNames
00007ff802663383 (__TEXT,__text) external _u_enumCharTypes
00007ff8026d6539 (__TEXT,__text) external _u_errorName
00007ff80282327c (__TEXT,__text) external _u_fadopt
00007ff80282358d (__TEXT,__text) external _u_fclose
00007ff8028234c2 (__TEXT,__text) external _u_feof
00007ff802823507 (__TEXT,__text) external _u_fflush
00007ff8028236ac (__TEXT,__text) external _u_fgetConverter
00007ff8028236b6 (__TEXT,__text) external _u_fgetNumberFormat
00007ff802828006 (__TEXT,__text) external _u_fgetc
00007ff80282361e (__TEXT,__text) external _u_fgetcodepage
00007ff8028280d6 (__TEXT,__text) external _u_fgetcx
00007ff8028235db (__TEXT,__text) external _u_fgetfile
00007ff8028235e5 (__TEXT,__text) external _u_fgetlocale
00007ff802827e4f (__TEXT,__text) external _u_fgets
00007ff802828173 (__TEXT,__text) external _u_file_read
00007ff802827bfe (__TEXT,__text) external _u_file_write
00007ff80282319c (__TEXT,__text) external _u_finit
00007ff8026c2141 (__TEXT,__text) external _u_flushDefaultConverter
00007ff802660d19 (__TEXT,__text) external _u_foldCase
00007ff80282328b (__TEXT,__text) external _u_fopen
00007ff8028232d5 (__TEXT,__text) external _u_fopen_u
00007ff8026645c9 (__TEXT,__text) external _u_forDigit
00007ff802802de1 (__TEXT,__text) external _u_formatMessage
00007ff80280344e (__TEXT,__text) external _u_formatMessageWithError
00007ff802823c1a (__TEXT,__text) external _u_fprintf
00007ff802823eaf (__TEXT,__text) external _u_fprintf_u
00007ff802827c0d (__TEXT,__text) external _u_fputc
00007ff802827bb8 (__TEXT,__text) external _u_fputs
00007ff80282354f (__TEXT,__text) external _u_frewind
00007ff802826070 (__TEXT,__text) external _u_fscanf
00007ff80282622c (__TEXT,__text) external _u_fscanf_u
00007ff80282364e (__TEXT,__text) external _u_fsetcodepage
00007ff8028235ef (__TEXT,__text) external _u_fsetlocale
00007ff8028276b1 (__TEXT,__text) external _u_fsettransliterator
00007ff80282344e (__TEXT,__text) external _u_fstropen
00007ff8028280f7 (__TEXT,__text) external _u_fungetc
00007ff80265bc0a (__TEXT,__text) external _u_getBidiPairedBracket
00007ff80260be97 (__TEXT,__text) external _u_getBinaryPropertySet
00007ff802630362 (__TEXT,__text) external _u_getCombiningClass
00007ff80263b906 (__TEXT,__text) external _u_getDataDirectory
00007ff80261594a (__TEXT,__text) external _u_getDataVersion
00007ff8026c207a (__TEXT,__text) external _u_getDefaultConverter
00007ff8026b4387 (__TEXT,__text) external _u_getFC_NFKC_Closure
00007ff8026a12f9 (__TEXT,__text) external _u_getISOComment
00007ff80260c0a5 (__TEXT,__text) external _u_getIntPropertyMap
00007ff8026b4047 (__TEXT,__text) external _u_getIntPropertyMaxValue
00007ff8026b403f (__TEXT,__text) external _u_getIntPropertyMinValue
00007ff8026b3fd0 (__TEXT,__text) external _u_getIntPropertyValue
00007ff802664364 (__TEXT,__text) external _u_getNumericValue
00007ff8026396b3 (__TEXT,__text) external _u_getPropertyEnum
00007ff8026396a9 (__TEXT,__text) external _u_getPropertyName
00007ff8026396cc (__TEXT,__text) external _u_getPropertyValueEnum
00007ff8026396c2 (__TEXT,__text) external _u_getPropertyValueName
00007ff80263b969 (__TEXT,__text) external _u_getTimeZoneFilesDirectory
00007ff8026645ec (__TEXT,__text) external _u_getUnicodeVersion
00007ff80263c0fd (__TEXT,__text) external _u_getVersion
00007ff802823bbb (__TEXT,__text) external _u_get_stdout
00007ff8026b3ebe (__TEXT,__text) external _u_hasBinaryProperty
00007ff802692df4 (__TEXT,__text) external _u_init
00007ff8026b3ee5 (__TEXT,__text) external _u_isEmoji
00007ff8026640ec (__TEXT,__text) external _u_isIDIgnorable
00007ff802664054 (__TEXT,__text) external _u_isIDPart
00007ff802663fca (__TEXT,__text) external _u_isIDStart
00007ff802663a3c (__TEXT,__text) external _u_isISOControl
00007ff80266423b (__TEXT,__text) external _u_isJavaIDPart
00007ff8026641b1 (__TEXT,__text) external _u_isJavaIDStart
00007ff802663b0e (__TEXT,__text) external _u_isJavaSpaceChar
00007ff80265bbf6 (__TEXT,__text) external _u_isMirrored
00007ff80266373e (__TEXT,__text) external _u_isUAlphabetic
00007ff802660cd1 (__TEXT,__text) external _u_isULowercase
00007ff802660ce6 (__TEXT,__text) external _u_isUUppercase
00007ff802663cf8 (__TEXT,__text) external _u_isUWhiteSpace
00007ff802663b98 (__TEXT,__text) external _u_isWhitespace
00007ff8026637ec (__TEXT,__text) external _u_isalnum
00007ff8026636b4 (__TEXT,__text) external _u_isalpha
00007ff802663928 (__TEXT,__text) external _u_isbase
00007ff802663c53 (__TEXT,__text) external _u_isblank
00007ff8026639b2 (__TEXT,__text) external _u_iscntrl
00007ff8026638a6 (__TEXT,__text) external _u_isdefined
00007ff802663571 (__TEXT,__text) external _u_isdigit
00007ff802663eb6 (__TEXT,__text) external _u_isgraph
00007ff8026633d6 (__TEXT,__text) external _u_islower
00007ff802663d0b (__TEXT,__text) external _u_isprint
00007ff802663f40 (__TEXT,__text) external _u_ispunct
00007ff802663a59 (__TEXT,__text) external _u_isspace
00007ff8026634e8 (__TEXT,__text) external _u_istitle
00007ff80266345f (__TEXT,__text) external _u_isupper
00007ff8026635fa (__TEXT,__text) external _u_isxdigit
00007ff80282268f (__TEXT,__text) external _u_locbund_close
00007ff8028226db (__TEXT,__text) external _u_locbund_getNumberFormat
00007ff802822608 (__TEXT,__text) external _u_locbund_init
00007ff8026c4e17 (__TEXT,__text) external _u_memcasecmp
00007ff8026c5c77 (__TEXT,__text) external _u_memchr
00007ff8026c5d40 (__TEXT,__text) external _u_memchr32
00007ff8026c6ec2 (__TEXT,__text) external _u_memcmp
00007ff8026c6eeb (__TEXT,__text) external _u_memcmpCodePointOrder
00007ff8026c6e58 (__TEXT,__text) external _u_memcpy
00007ff8026c6e7c (__TEXT,__text) external _u_memmove
00007ff8026c5f6f (__TEXT,__text) external _u_memrchr
00007ff8026c6046 (__TEXT,__text) external _u_memrchr32
00007ff8026c6ea0 (__TEXT,__text) external _u_memset
00007ff802803557 (__TEXT,__text) external _u_parseMessage
00007ff8028039a4 (__TEXT,__text) external _u_parseMessageWithError
00007ff802823df1 (__TEXT,__text) external _u_printf
00007ff802823fb8 (__TEXT,__text) external _u_printf_u
00007ff8026c20e1 (__TEXT,__text) external _u_releaseDefaultConverter
00007ff8026a0db1 (__TEXT,__text) external _u_setAtomicIncDecFunctions
00007ff80263b7ac (__TEXT,__text) external _u_setDataDirectory
00007ff80260d1aa (__TEXT,__text) external _u_setMemoryFunctions
00007ff8026a0d9e (__TEXT,__text) external _u_setMutexFunctions
00007ff80263bb86 (__TEXT,__text) external _u_setTimeZoneFilesDirectory
00007ff8026bedf0 (__TEXT,__text) external _u_shapeArabic
00007ff802822b8e (__TEXT,__text) external _u_snprintf
00007ff802822c2a (__TEXT,__text) external _u_snprintf_u
00007ff802822833 (__TEXT,__text) external _u_sprintf
00007ff802822a08 (__TEXT,__text) external _u_sprintf_u
00007ff802822e1c (__TEXT,__text) external _u_sscanf
00007ff802822fd8 (__TEXT,__text) external _u_sscanf_u
00007ff8026c4d95 (__TEXT,__text) external _u_strCaseCompare
00007ff8026c679f (__TEXT,__text) external _u_strCompare
00007ff8026c6662 (__TEXT,__text) external _u_strCompareIter
00007ff8026c58c8 (__TEXT,__text) external _u_strFindFirst
00007ff8026c5da9 (__TEXT,__text) external _u_strFindLast
00007ff8026c44ee (__TEXT,__text) external _u_strFoldCase
00007ff8026c8f93 (__TEXT,__text) external _u_strFromJavaModifiedUTF8WithSub
00007ff80263a69e (__TEXT,__text) external _u_strFromPunycode
00007ff8026c78a6 (__TEXT,__text) external _u_strFromUTF32
00007ff8026c768b (__TEXT,__text) external _u_strFromUTF32WithSub
00007ff8026c821c (__TEXT,__text) external _u_strFromUTF8
00007ff8026c8237 (__TEXT,__text) external _u_strFromUTF8Lenient
00007ff8026c7aba (__TEXT,__text) external _u_strFromUTF8WithSub
00007ff8026c2af6 (__TEXT,__text) external _u_strFromWCS
00007ff8026c694d (__TEXT,__text) external _u_strHasMoreChar32Than
00007ff8026c6a27 (__TEXT,__text) external _u_strIsWellFormed
00007ff8026c955c (__TEXT,__text) external _u_strToJavaModifiedUTF8
00007ff8026c4ead (__TEXT,__text) external _u_strToLower
00007ff80263a0e4 (__TEXT,__text) external _u_strToPunycode
00007ff8026c2831 (__TEXT,__text) external _u_strToTitle
00007ff8026c7a9f (__TEXT,__text) external _u_strToUTF32
00007ff8026c78c1 (__TEXT,__text) external _u_strToUTF32WithSub
00007ff8026c8f78 (__TEXT,__text) external _u_strToUTF8
00007ff8026c8651 (__TEXT,__text) external _u_strToUTF8WithSub
00007ff8026c4f06 (__TEXT,__text) external _u_strToUpper
00007ff8026c2ab1 (__TEXT,__text) external _u_strToWCS
00007ff8026c4ddd (__TEXT,__text) external _u_strcasecmp
00007ff8026c638b (__TEXT,__text) external _u_strcat
00007ff8026c5c05 (__TEXT,__text) external _u_strchr
00007ff8026c5ce5 (__TEXT,__text) external _u_strchr32
00007ff8026c6404 (__TEXT,__text) external _u_strcmp
00007ff8026c67c8 (__TEXT,__text) external _u_strcmpCodePointOrder
00007ff8026c6856 (__TEXT,__text) external _u_strcpy
00007ff8026c62cf (__TEXT,__text) external _u_strcspn
00007ff8026b3ef4 (__TEXT,__text) external _u_stringHasBinaryProperty
00007ff8026c5c5b (__TEXT,__text) external _u_strlen
00007ff8026c4e4b (__TEXT,__text) external _u_strncasecmp
00007ff8026c63b5 (__TEXT,__text) external _u_strncat
00007ff8026c67e8 (__TEXT,__text) external _u_strncmp
00007ff8026c6839 (__TEXT,__text) external _u_strncmpCodePointOrder
00007ff8026c6872 (__TEXT,__text) external _u_strncpy
00007ff8026c60b2 (__TEXT,__text) external _u_strpbrk
00007ff8026c5f25 (__TEXT,__text) external _u_strrchr
00007ff8026c5fe1 (__TEXT,__text) external _u_strrchr32
00007ff8026c5fca (__TEXT,__text) external _u_strrstr
00007ff8026c62e8 (__TEXT,__text) external _u_strspn
00007ff8026c5cce (__TEXT,__text) external _u_strstr
00007ff8026c62fe (__TEXT,__text) external _u_strtok_r
00007ff8026c74ff (__TEXT,__text) external _u_terminateChars
00007ff8026c7537 (__TEXT,__text) external _u_terminateUChar32s
00007ff8026c74c4 (__TEXT,__text) external _u_terminateUChars
00007ff8026c7573 (__TEXT,__text) external _u_terminateWChars
00007ff802660cfb (__TEXT,__text) external _u_tolower
00007ff802660d0f (__TEXT,__text) external _u_totitle
00007ff802660d05 (__TEXT,__text) external _u_toupper
00007ff8026c2284 (__TEXT,__text) external _u_uastrcpy
00007ff8026c2198 (__TEXT,__text) external _u_uastrncpy
00007ff8026c72ef (__TEXT,__text) external _u_unescape
00007ff8026c6f05 (__TEXT,__text) external _u_unescapeAt
00007ff80263beab (__TEXT,__text) external _u_versionFromString
00007ff80263bf6a (__TEXT,__text) external _u_versionFromUString
