00007ff802ddefcf (__TEXT,__text) external _CreateLSTMBreakEngine
00007ff840208b70 (__DATA_CONST,__const) external __ZTVN3icu6LocaleE
00007ff840224720 (__DATA_CONST,__const) external __ZTVN3icu6RegionE
00007ff840218e10 (__DATA_CONST,__const) external __ZTVN3icu6UStackE
00007ff840222418 (__DATA_CONST,__const) external __ZTVN3icu6number15FormattedNumberE
00007ff840222498 (__DATA_CONST,__const) external __ZTVN3icu6number20FormattedNumberRangeE
00007ff840222330 (__DATA_CONST,__const) external __ZTVN3icu6number4impl13ModifierStoreE
00007ff8402220e0 (__DATA_CONST,__const) external __ZTVN3icu6number4impl14SimpleModifierE
00007ff840221980 (__DATA_CONST,__const) external __ZTVN3icu6number4impl14SymbolProviderE
00007ff840221b18 (__DATA_CONST,__const) external __ZTVN3icu6number4impl15DecimalQuantityE
00007ff8402227d8 (__DATA_CONST,__const) external __ZTVN3icu6number4impl17ParsedPatternInfoE
00007ff8402229c0 (__DATA_CONST,__const) external __ZTVN3icu6number4impl17UsagePrefsHandlerE
00007ff840222890 (__DATA_CONST,__const) external __ZTVN3icu6number4impl18ScientificModifierE
00007ff8402226c8 (__DATA_CONST,__const) external __ZTVN3icu6number4impl20AffixPatternProviderE
00007ff840222458 (__DATA_CONST,__const) external __ZTVN3icu6number4impl20UFormattedNumberDataE
00007ff840222070 (__DATA_CONST,__const) external __ZTVN3icu6number4impl21AdoptingModifierStoreE
00007ff840222258 (__DATA_CONST,__const) external __ZTVN3icu6number4impl21ConstantAffixModifierE
00007ff8402229e8 (__DATA_CONST,__const) external __ZTVN3icu6number4impl21UnitConversionHandlerE
00007ff8402225b8 (__DATA_CONST,__const) external __ZTVN3icu6number4impl22MutablePatternModifierE
00007ff8402223b8 (__DATA_CONST,__const) external __ZTVN3icu6number4impl23MultiplierFormatHandlerE
00007ff8402226a0 (__DATA_CONST,__const) external __ZTVN3icu6number4impl24ImmutablePatternModifierE
00007ff8402222d8 (__DATA_CONST,__const) external __ZTVN3icu6number4impl26ConstantMultiFieldModifierE
00007ff8402221a8 (__DATA_CONST,__const) external __ZTVN3icu6number4impl30CurrencySpacingEnabledModifierE
00007ff8402219b8 (__DATA_CONST,__const) external __ZTVN3icu6number4impl32LocalizedNumberFormatterAsFormatE
00007ff840222200 (__DATA_CONST,__const) external __ZTVN3icu6number4impl8ModifierE
00007ff840220eb0 (__DATA_CONST,__const) external __ZTVN3icu7MeasureE
00007ff8402183d8 (__DATA_CONST,__const) external __ZTVN3icu7UObjectE
00007ff840219990 (__DATA_CONST,__const) external __ZTVN3icu7UVectorE
00007ff840207e88 (__DATA_CONST,__const) external __ZTVN3icu8ByteSinkE
00007ff84021a228 (__DATA_CONST,__const) external __ZTVN3icu8CalendarE
00007ff84021abc0 (__DATA_CONST,__const) external __ZTVN3icu8CollatorE
00007ff840225ec0 (__DATA_CONST,__const) external __ZTVN3icu8TimeUnitE
00007ff840225cf8 (__DATA_CONST,__const) external __ZTVN3icu8TimeZoneE
00007ff840222f10 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl13SeriesMatcherE
00007ff8402231f0 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl13SymbolMatcherE
00007ff840223400 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl14PercentMatcherE
00007ff840223458 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl15PermilleMatcherE
00007ff8402234b0 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl15PlusSignMatcherE
00007ff840222cf0 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl16CodePointMatcherE
00007ff8402232f8 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl16MinusSignMatcherE
00007ff8402230b8 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl16NumberParserImplE
00007ff840223248 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl17IgnorablesMatcherE
00007ff840222eb0 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl18ArraySeriesMatcherE
00007ff8402230e0 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl18NumberParseMatcherE
00007ff840222fb8 (__DATA_CONST,__const) external __ZTVN3icu8numparse4impl23CombinedCurrencyMatcherE
00007ff8402084f0 (__DATA_CONST,__const) external __ZTVN3icu9ErrorCodeE
00007ff8402199d0 (__DATA_CONST,__const) external __ZTVN3icu9UVector32E
00007ff840219a10 (__DATA_CONST,__const) external __ZTVN3icu9UVector64E
00007ff840227840 (__DATA_CONST,__const) external __ZTVN3icu9VTimeZoneE
00007ff802f2b174 (__TEXT,__text) external __ZThn16_NK3icu6number4impl22MutablePatternModifier9getSymbolENS1_16AffixPatternTypeE
00007ff802e58af2 (__TEXT,__text) external __ZThn8_N3icu10UnicodeSet7matchesERKNS_11ReplaceableERiia
00007ff802e57e04 (__TEXT,__text) external __ZThn8_N3icu10UnicodeSetD0Ev
00007ff802e57dda (__TEXT,__text) external __ZThn8_N3icu10UnicodeSetD1Ev
00007ff802f4cec4 (__TEXT,__text) external __ZThn8_N3icu12FixedDecimalD0Ev
00007ff802f4ce7e (__TEXT,__text) external __ZThn8_N3icu12FixedDecimalD1Ev
00007ff802e575be (__TEXT,__text) external __ZThn8_N3icu13UnicodeFilter7matchesERKNS_11ReplaceableERiia
00007ff802e574d2 (__TEXT,__text) external __ZThn8_N3icu13UnicodeFilterD0Ev
00007ff802e574c6 (__TEXT,__text) external __ZThn8_N3icu13UnicodeFilterD1Ev
00007ff802e58b94 (__TEXT,__text) external __ZThn8_NK3icu10UnicodeSet13addMatchSetToERS0_
00007ff802e587b2 (__TEXT,__text) external __ZThn8_NK3icu10UnicodeSet17matchesIndexValueEh
00007ff802e5aa34 (__TEXT,__text) external __ZThn8_NK3icu10UnicodeSet9toPatternERNS_13UnicodeStringEa
00007ff802f2afc2 (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier13containsFieldENS_22FormattedStringBuilder5FieldE
00007ff802f2afd6 (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier13getParametersERNS1_8Modifier10ParametersE
00007ff802f2aee4 (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier15getPrefixLengthEv
00007ff802f2af96 (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier17getCodePointCountEv
00007ff802f2afea (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier22semanticallyEquivalentERKNS1_8ModifierE
00007ff802f2ae3e (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier5applyERNS_22FormattedStringBuilderEiiR10UErrorCode
00007ff802f2afae (__TEXT,__text) external __ZThn8_NK3icu6number4impl22MutablePatternModifier8isStrongEv
                 (undefined) weak external __ZdaPv (from libc++)
                 (undefined) weak external __ZdlPv (from libc++)
                 (undefined) weak external __Znam (from libc++)
                 (undefined) weak external __Znwm (from libc++)
                 (undefined) weak external ____chkstk_darwin (from libSystem)
                 (undefined) external ___bzero (from libSystem)
                 (undefined) external ___cxa_atexit (from libSystem)
                 (undefined) external ___cxa_bad_typeid (from libc++)
                 (undefined) external ___cxa_guard_acquire (from libc++)
                 (undefined) external ___cxa_guard_release (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___dynamic_cast (from libc++)
                 (undefined) external ___exp10 (from libSystem)
                 (undefined) external ___sincos_stret (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stdoutp (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _acos (from libSystem)
                 (undefined) external _asin (from libSystem)
                 (undefined) external _atan (from libSystem)
                 (undefined) external _atan2 (from libSystem)
                 (undefined) external _atoi (from libSystem)
                 (undefined) external _atol (from libSystem)
                 (undefined) external _bsearch (from libSystem)
                 (undefined) external _close (from libSystem)
                 (undefined) external _closedir (from libSystem)
                 (undefined) external _cos (from libSystem)
                 (undefined) external _div (from libSystem)
                 (undefined) external _dlclose (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
                 (undefined) external _expf (from libSystem)
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _feof (from libSystem)
                 (undefined) external _fflush (from libSystem)
                 (undefined) external _fgets (from libSystem)
                 (undefined) external _fileno (from libSystem)
                 (undefined) external _fmod (from libSystem)
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fread (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fseek (from libSystem)
                 (undefined) external _ftell (from libSystem)
                 (undefined) external _fwrite (from libSystem)
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _gettimeofday (from libSystem)
00007ff803036c78 (__TEXT,__const) external _icudt70_dat
00007ff802fd5751 (__TEXT,__text) external _izrule_clone
00007ff802fd573f (__TEXT,__text) external _izrule_close
00007ff802fd575b (__TEXT,__text) external _izrule_equals
00007ff802fd583f (__TEXT,__text) external _izrule_getDSTSavings
00007ff802fd5885 (__TEXT,__text) external _izrule_getDynamicClassID
00007ff802fd585d (__TEXT,__text) external _izrule_getFinalStart
00007ff802fd5853 (__TEXT,__text) external _izrule_getFirstStart
00007ff802fd576a (__TEXT,__text) external _izrule_getName
00007ff802fd5867 (__TEXT,__text) external _izrule_getNextStart
00007ff802fd5871 (__TEXT,__text) external _izrule_getPreviousStart
00007ff802fd5835 (__TEXT,__text) external _izrule_getRawOffset
00007ff802fd587b (__TEXT,__text) external _izrule_getStaticClassID
00007ff802fd5849 (__TEXT,__text) external _izrule_isEquivalentTo
00007ff802fd5690 (__TEXT,__text) external _izrule_open
00007ff802e47d16 (__TEXT,__text) external _locale_getKeywordsStart
                 (undefined) external _localtime_r (from libSystem)
                 (undefined) external _log (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
                 (undefined) external _mmap (from libSystem)
                 (undefined) external _modf (from libSystem)
                 (undefined) external _munmap (from libSystem)
                 (undefined) external _open (from libSystem)
                 (undefined) external _opendir$INODE64 (from libSystem)
                 (undefined) external _pow (from libSystem)
                 (undefined) external _qsort (from libSystem)
                 (undefined) external _readdir$INODE64 (from libSystem)
                 (undefined) external _readlink (from libSystem)
                 (undefined) external _realloc (from libSystem)
00007ff802e6dfd0 (__TEXT,__text) external _res_countArrayItems
00007ff802e6df0a (__TEXT,__text) external _res_getAlias
00007ff802e6ed49 (__TEXT,__text) external _res_getArrayItem
00007ff802e6df4c (__TEXT,__text) external _res_getBinaryNoTrace
00007ff802e6df8e (__TEXT,__text) external _res_getIntVectorNoTrace
00007ff802e6de22 (__TEXT,__text) external _res_getPublicType
00007ff802e6ebf5 (__TEXT,__text) external _res_getResource
00007ff802e6de39 (__TEXT,__text) external _res_getStringNoTrace
00007ff802e6eaa7 (__TEXT,__text) external _res_getTableItemByIndex
00007ff802e6e824 (__TEXT,__text) external _res_getTableItemByKey
00007ff802e6db50 (__TEXT,__text) external _res_read
                 (undefined) external _rewind (from libSystem)
                 (undefined) external _setlocale (from libSystem)
                 (undefined) external _sin (from libSystem)
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _sprintf (from libSystem)
                 (undefined) external _stat$INODE64 (from libSystem)
                 (undefined) external _strcat (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strcpy (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncat (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strncpy (from libSystem)
                 (undefined) external _strnlen (from libSystem)
                 (undefined) external _strrchr (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _strtod (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _strtoul (from libSystem)
                 (undefined) external _tan (from libSystem)
                 (undefined) external _tanhf (from libSystem)
                 (undefined) external _timezone (from libSystem)
                 (undefined) external _tzname (from libSystem)
                 (undefined) external _tzset (from libSystem)
00007ff802e45b64 (__TEXT,__text) external _u_UCharsToChars
00007ff802e7a182 (__TEXT,__text) external _u_asciiToUpper
00007ff802e750d6 (__TEXT,__text) external _u_austrcpy
00007ff802e74fee (__TEXT,__text) external _u_austrncpy
00007ff802e77b5d (__TEXT,__text) external _u_caseInsensitivePrefixMatch
00007ff802e15f3f (__TEXT,__text) external _u_catclose
00007ff802e15f49 (__TEXT,__text) external _u_catgets
00007ff802e15f35 (__TEXT,__text) external _u_catopen
00007ff802e173a1 (__TEXT,__text) external _u_charAge
00007ff802e16fdd (__TEXT,__text) external _u_charDigitValue
00007ff802e0e8f9 (__TEXT,__text) external _u_charDirection
00007ff802e53dd3 (__TEXT,__text) external _u_charFromName
00007ff802e0e90d (__TEXT,__text) external _u_charMirror
00007ff802e538af (__TEXT,__text) external _u_charName
00007ff802e1600d (__TEXT,__text) external _u_charType
00007ff802e45b44 (__TEXT,__text) external _u_charsToUChars
00007ff802e1a498 (__TEXT,__text) external _u_cleanup
00007ff802e7956f (__TEXT,__text) external _u_countChar32
00007ff802e17243 (__TEXT,__text) external _u_digit
00007ff802e547d6 (__TEXT,__text) external _u_enumCharNames
00007ff802e1608d (__TEXT,__text) external _u_enumCharTypes
00007ff802e89269 (__TEXT,__text) external _u_errorName
00007ff802fd660e (__TEXT,__text) external _u_fadopt
00007ff802fd691f (__TEXT,__text) external _u_fclose
00007ff802fd6854 (__TEXT,__text) external _u_feof
00007ff802fd6899 (__TEXT,__text) external _u_fflush
00007ff802fd6a3e (__TEXT,__text) external _u_fgetConverter
00007ff802fd6a48 (__TEXT,__text) external _u_fgetNumberFormat
00007ff802fdb3a7 (__TEXT,__text) external _u_fgetc
00007ff802fd69b0 (__TEXT,__text) external _u_fgetcodepage
00007ff802fdb477 (__TEXT,__text) external _u_fgetcx
00007ff802fd696d (__TEXT,__text) external _u_fgetfile
00007ff802fd6977 (__TEXT,__text) external _u_fgetlocale
00007ff802fdb1f0 (__TEXT,__text) external _u_fgets
00007ff802fdb514 (__TEXT,__text) external _u_file_read
00007ff802fdaf9f (__TEXT,__text) external _u_file_write
00007ff802fd652e (__TEXT,__text) external _u_finit
00007ff802e74e2f (__TEXT,__text) external _u_flushDefaultConverter
00007ff802e13a10 (__TEXT,__text) external _u_foldCase
00007ff802fd661d (__TEXT,__text) external _u_fopen
00007ff802fd6667 (__TEXT,__text) external _u_fopen_u
00007ff802e172d3 (__TEXT,__text) external _u_forDigit
00007ff802fb6165 (__TEXT,__text) external _u_formatMessage
00007ff802fb67d2 (__TEXT,__text) external _u_formatMessageWithError
00007ff802fd6fab (__TEXT,__text) external _u_fprintf
00007ff802fd7240 (__TEXT,__text) external _u_fprintf_u
00007ff802fdafae (__TEXT,__text) external _u_fputc
00007ff802fdaf59 (__TEXT,__text) external _u_fputs
00007ff802fd68e1 (__TEXT,__text) external _u_frewind
00007ff802fd9410 (__TEXT,__text) external _u_fscanf
00007ff802fd95cc (__TEXT,__text) external _u_fscanf_u
00007ff802fd69e0 (__TEXT,__text) external _u_fsetcodepage
00007ff802fd6981 (__TEXT,__text) external _u_fsetlocale
00007ff802fdaa52 (__TEXT,__text) external _u_fsettransliterator
00007ff802fd67e0 (__TEXT,__text) external _u_fstropen
00007ff802fdb498 (__TEXT,__text) external _u_fungetc
00007ff802e0e917 (__TEXT,__text) external _u_getBidiPairedBracket
00007ff802dbebf7 (__TEXT,__text) external _u_getBinaryPropertySet
00007ff802de2fdd (__TEXT,__text) external _u_getCombiningClass
00007ff802dee58a (__TEXT,__text) external _u_getDataDirectory
00007ff802dc85bc (__TEXT,__text) external _u_getDataVersion
00007ff802e74d68 (__TEXT,__text) external _u_getDefaultConverter
00007ff802e66e49 (__TEXT,__text) external _u_getFC_NFKC_Closure
00007ff802e53da3 (__TEXT,__text) external _u_getISOComment
00007ff802dbee05 (__TEXT,__text) external _u_getIntPropertyMap
00007ff802e66b09 (__TEXT,__text) external _u_getIntPropertyMaxValue
00007ff802e66b01 (__TEXT,__text) external _u_getIntPropertyMinValue
00007ff802e66a92 (__TEXT,__text) external _u_getIntPropertyValue
00007ff802e1706e (__TEXT,__text) external _u_getNumericValue
00007ff802dec31d (__TEXT,__text) external _u_getPropertyEnum
00007ff802dec313 (__TEXT,__text) external _u_getPropertyName
00007ff802dec336 (__TEXT,__text) external _u_getPropertyValueEnum
00007ff802dec32c (__TEXT,__text) external _u_getPropertyValueName
00007ff802dee5ed (__TEXT,__text) external _u_getTimeZoneFilesDirectory
00007ff802e172f6 (__TEXT,__text) external _u_getUnicodeVersion
00007ff802deed80 (__TEXT,__text) external _u_getVersion
00007ff802fd6f4c (__TEXT,__text) external _u_get_stdout
00007ff802e66980 (__TEXT,__text) external _u_hasBinaryProperty
00007ff802e45ac2 (__TEXT,__text) external _u_init
00007ff802e669a7 (__TEXT,__text) external _u_isEmoji
00007ff802e16df6 (__TEXT,__text) external _u_isIDIgnorable
00007ff802e16d5e (__TEXT,__text) external _u_isIDPart
00007ff802e16cd4 (__TEXT,__text) external _u_isIDStart
00007ff802e16746 (__TEXT,__text) external _u_isISOControl
00007ff802e16f45 (__TEXT,__text) external _u_isJavaIDPart
00007ff802e16ebb (__TEXT,__text) external _u_isJavaIDStart
00007ff802e16818 (__TEXT,__text) external _u_isJavaSpaceChar
00007ff802e0e903 (__TEXT,__text) external _u_isMirrored
00007ff802e16448 (__TEXT,__text) external _u_isUAlphabetic
00007ff802e139c8 (__TEXT,__text) external _u_isULowercase
00007ff802e139dd (__TEXT,__text) external _u_isUUppercase
00007ff802e16a02 (__TEXT,__text) external _u_isUWhiteSpace
00007ff802e168a2 (__TEXT,__text) external _u_isWhitespace
00007ff802e164f6 (__TEXT,__text) external _u_isalnum
00007ff802e163be (__TEXT,__text) external _u_isalpha
00007ff802e16632 (__TEXT,__text) external _u_isbase
00007ff802e1695d (__TEXT,__text) external _u_isblank
00007ff802e166bc (__TEXT,__text) external _u_iscntrl
00007ff802e165b0 (__TEXT,__text) external _u_isdefined
00007ff802e1627b (__TEXT,__text) external _u_isdigit
00007ff802e16bc0 (__TEXT,__text) external _u_isgraph
00007ff802e160e0 (__TEXT,__text) external _u_islower
00007ff802e16a15 (__TEXT,__text) external _u_isprint
00007ff802e16c4a (__TEXT,__text) external _u_ispunct
00007ff802e16763 (__TEXT,__text) external _u_isspace
00007ff802e161f2 (__TEXT,__text) external _u_istitle
00007ff802e16169 (__TEXT,__text) external _u_isupper
00007ff802e16304 (__TEXT,__text) external _u_isxdigit
00007ff802fd5a21 (__TEXT,__text) external _u_locbund_close
00007ff802fd5a6d (__TEXT,__text) external _u_locbund_getNumberFormat
