00007ff807464940 (__TEXT,__const) non-external _A1_Table
00007ff841d6fd70 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlend_PlanarF.vAlpha_Blend_Premultiplied_Planar_Float_CV
00007ff806e7fef0 (__TEXT,__text) external _vImagePremultipliedConstAlphaBlend_ARGB8888
00007ff841d6fdc0 (__DATA,__bss) non-external _vImagePremultipliedConstAlphaBlend_ARGB8888.vConst_Alpha_Blend_Premultiplied_ARGB_8888_CV_new
00007ff806e80140 (__TEXT,__text) external _vImagePremultipliedConstAlphaBlend_ARGBFFFF
00007ff841d6fdc8 (__DATA,__bss) non-external _vImagePremultipliedConstAlphaBlend_ARGBFFFF.vConst_Alpha_Blend_Premultiplied_ARGB_FFFF_CV
00007ff806e7f970 (__TEXT,__text) external _vImagePremultipliedConstAlphaBlend_Planar8
00007ff841d6fdb0 (__DATA,__bss) non-external _vImagePremultipliedConstAlphaBlend_Planar8.vConst_Alpha_Blend_Premultiplied_Planar_UInt8_CV_new
00007ff806e7fc10 (__TEXT,__text) external _vImagePremultipliedConstAlphaBlend_PlanarF
00007ff841d6fdb8 (__DATA,__bss) non-external _vImagePremultipliedConstAlphaBlend_PlanarF.vConst_Alpha_Blend_Premultiplied_Planar_Float_CV
00007ff806e811b0 (__TEXT,__text) external _vImagePremultiplyData_ARGB16Q12
00007ff841d6fe00 (__DATA,__bss) non-external _vImagePremultiplyData_ARGB16Q12.vPremultiplyData_ARGB16Q12
00007ff806e80fc0 (__TEXT,__text) external _vImagePremultiplyData_ARGB16U
00007ff841d6fdf8 (__DATA,__bss) non-external _vImagePremultiplyData_ARGB16U.vPremultiplyData_ARGB16U_CV
00007ff806e02b50 (__TEXT,__text) external _vImagePremultiplyData_ARGB8888
00007ff841d6f618 (__DATA,__data) non-external _vImagePremultiplyData_ARGB8888.vPremultiplyData_ARGB8888_CV
00007ff806e80920 (__TEXT,__text) external _vImagePremultiplyData_ARGBFFFF
00007ff841d6fde0 (__DATA,__bss) non-external _vImagePremultiplyData_ARGBFFFF.vPremultiplyData_ARGBFFFF_CV
00007ff806ffbe50 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaFirst
00007ff80701c2c0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaFirst_AVX2
00007ff806ffbe70 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaFirst_resolver
00007ff807002130 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaFirst_scalar
00007ff841d6f8f8 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaFirst_vec
00007ff806ffbe20 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaLast
00007ff80701bd20 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaLast_AVX2
00007ff806ffbe40 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaLast_resolver
00007ff807001eb0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaLast_scalar
00007ff841d6f8f0 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaLast_vec
00007ff806ffbeb0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaFirst
00007ff80701cd60 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaFirst_AVX2
00007ff806ffbed0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaFirst_resolver
00007ff807002630 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaFirst_scalar
00007ff841d6f908 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaFirst_vec
00007ff806ffbe80 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaLast
00007ff80701c830 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaLast_AVX2
00007ff806ffbea0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaLast_resolver
00007ff8070023c0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaLast_scalar
00007ff841d6f900 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaLast_vec
00007ff806ffbdf0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaFirst
00007ff80701b520 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaFirst_AVX2
00007ff806ffbe10 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaFirst_resolver
00007ff807001c70 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaFirst_scalar
00007ff841d6f8e8 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaFirst_vec
00007ff806e19cd0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaLast
00007ff806e19d00 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaLast_AVX2
00007ff806e19cf0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaLast_resolver
00007ff807001a30 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaLast_scalar
00007ff841d6f8e0 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaLast_vec
00007ff806ffbf10 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaFirst
00007ff80701da00 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaFirst_AVX2
00007ff806ffbf30 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaFirst_resolver
00007ff807002b40 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaFirst_scalar
00007ff841d6f918 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaFirst_vec
00007ff806ffbee0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaLast
00007ff80701d250 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaLast_AVX2
00007ff806ffbf00 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaLast_resolver
00007ff8070028c0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaLast_scalar
00007ff841d6f910 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaLast_vec
00007ff806e80390 (__TEXT,__text) external _vImagePremultiplyData_Planar8
00007ff841d6fdd0 (__DATA,__bss) non-external _vImagePremultiplyData_Planar8.vPremultiplyData_Planar8_CV
00007ff806e80610 (__TEXT,__text) external _vImagePremultiplyData_PlanarF
00007ff841d6fdd8 (__DATA,__bss) non-external _vImagePremultiplyData_PlanarF.vPremultiplyData_PlanarF_CV
00007ff806e3e6e0 (__TEXT,__text) external _vImagePremultiplyData_RGBA16Q12
00007ff841d6fe08 (__DATA,__bss) non-external _vImagePremultiplyData_RGBA16Q12.vPremultiplyData_RGBA16Q12
00007ff806e80dd0 (__TEXT,__text) external _vImagePremultiplyData_RGBA16U
00007ff841d6fdf0 (__DATA,__bss) non-external _vImagePremultiplyData_RGBA16U.vPremultiplyData_RGBA16U_CV
00007ff806e01ad0 (__TEXT,__text) external _vImagePremultiplyData_RGBA8888
00007ff841d6f620 (__DATA,__data) non-external _vImagePremultiplyData_RGBA8888.vPremultiplyData_RGBA8888_CV
00007ff806e80be0 (__TEXT,__text) external _vImagePremultiplyData_RGBAFFFF
00007ff841d6fde8 (__DATA,__bss) non-external _vImagePremultiplyData_RGBAFFFF.vPremultiplyData_RGBAFFFF_CV
00007ff806fb6800 (__TEXT,__text) non-external _vImageRLD_Float
00007ff806fb5f60 (__TEXT,__text) non-external _vImageRLD_Int
00007ff807028840 (__TEXT,__text) external _vImageRemap_Image8U
00007ff841d70440 (__DATA,__bss) non-external _vImageRemap_Image8U.vRemap_Planar8_fp16_line8
00007ff806ffc180 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaFirst
00007ff8070227c0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaFirst_AVX2
00007ff806ffc1a0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaFirst_resolver
00007ff807007580 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaFirst_scalar
00007ff841d6f980 (__DATA,__data) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaFirst_vec
00007ff806ffc150 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaLast
00007ff807021f90 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaLast_AVX2
00007ff806ffc170 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaLast_resolver
00007ff807006d50 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaLast_scalar
00007ff841d6f978 (__DATA,__data) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaLast_vec
00007ff806ffc120 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaFirst
00007ff8070217f0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaFirst_AVX2
00007ff806ffc140 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaFirst_resolver
00007ff8070065b0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaFirst_scalar
00007ff841d6f970 (__DATA,__data) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaFirst_vec
00007ff806ffc0f0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaLast
00007ff807021050 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaLast_AVX2
00007ff806ffc110 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaLast_resolver
00007ff807005e10 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaLast_scalar
00007ff841d6f968 (__DATA,__data) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaLast_vec
00007ff806ffc1e0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaFirst
00007ff807023900 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaFirst_AVX2
00007ff806ffc200 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaFirst_resolver
00007ff8070086c0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaFirst_scalar
00007ff841d6f990 (__DATA,__data) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaFirst_vec
00007ff806ffc1b0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaLast
00007ff807022ff0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaLast_AVX2
00007ff806ffc1d0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaLast_resolver
00007ff807007db0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaLast_scalar
00007ff841d6f988 (__DATA,__data) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaLast_vec
00007ff806fb6730 (__TEXT,__text) external _vImageRichardsonLucyDeConvolve_ARGB8888
00007ff806fb7c90 (__TEXT,__text) external _vImageRichardsonLucyDeConvolve_ARGBFFFF
00007ff806fb5f00 (__TEXT,__text) external _vImageRichardsonLucyDeConvolve_Planar8
00007ff806fb6790 (__TEXT,__text) external _vImageRichardsonLucyDeConvolve_PlanarF
00007ff806f75040 (__TEXT,__text) external _vImageRotate90_ARGB16F
00007ff806f67460 (__TEXT,__text) external _vImageRotate90_ARGB16S
00007ff841d702e8 (__DATA,__bss) non-external _vImageRotate90_ARGB16S.vRotate_90_ARGB_16U
00007ff806f66610 (__TEXT,__text) external _vImageRotate90_ARGB16U
00007ff841d702e0 (__DATA,__bss) non-external _vImageRotate90_ARGB16U.vRotate_90_ARGB_16U
00007ff806f66120 (__TEXT,__text) external _vImageRotate90_ARGB8888
00007ff806f68220 (__TEXT,__text) external _vImageRotate90_ARGBFFFF
00007ff806f74f40 (__TEXT,__text) external _vImageRotate90_CbCr16F
00007ff806f74ee0 (__TEXT,__text) external _vImageRotate90_CbCr16S
00007ff806f74e80 (__TEXT,__text) external _vImageRotate90_CbCr16U
00007ff806f74df0 (__TEXT,__text) external _vImageRotate90_CbCr8
00007ff806f74fa0 (__TEXT,__text) external _vImageRotate90_CbCrF
00007ff806f74d70 (__TEXT,__text) external _vImageRotate90_Planar16F
00007ff806f74cf0 (__TEXT,__text) external _vImageRotate90_Planar16S
00007ff806f74c70 (__TEXT,__text) external _vImageRotate90_Planar16U
00007ff841d702d8 (__DATA,__bss) non-external _vImageRotate90_Planar16U.vRotate_90_Planar_UInt16
00007ff806f64600 (__TEXT,__text) external _vImageRotate90_Planar8
00007ff841d702d0 (__DATA,__bss) non-external _vImageRotate90_Planar8.vRotate_90_Planar_UInt8
00007ff806f653d0 (__TEXT,__text) external _vImageRotate90_PlanarF
00007ff806f66f10 (__TEXT,__text) external _vImageRotate_ARGB16S
00007ff806f66150 (__TEXT,__text) external _vImageRotate_ARGB16U
00007ff806f65c90 (__TEXT,__text) external _vImageRotate_ARGB8888
00007ff806f67da0 (__TEXT,__text) external _vImageRotate_ARGBFFFF
00007ff806f64140 (__TEXT,__text) external _vImageRotate_Planar8
00007ff806f64f50 (__TEXT,__text) external _vImageRotate_PlanarF
00007ff806f6be40 (__TEXT,__text) external _vImageScale_ARGB16S
00007ff806e44fa0 (__TEXT,__text) external _vImageScale_ARGB16U
00007ff806e2d1f0 (__TEXT,__text) external _vImageScale_ARGB8888
00007ff806f6dfb0 (__TEXT,__text) external _vImageScale_ARGBFFFF
00007ff806f6b830 (__TEXT,__text) external _vImageScale_CbCr16U
00007ff806e58220 (__TEXT,__text) external _vImageScale_CbCr8
00007ff806f68ae0 (__TEXT,__text) external _vImageScale_Planar16S
00007ff806f69a70 (__TEXT,__text) external _vImageScale_Planar16U
00007ff806e51ab0 (__TEXT,__text) external _vImageScale_Planar8
00007ff806f6aa00 (__TEXT,__text) external _vImageScale_PlanarF
00007ff806f6cc90 (__TEXT,__text) external _vImageScale_XRGB2101010W
00007ff806eb07a0 (__TEXT,__text) external _vImageSelectChannels_ARGB8888
00007ff806eb07d0 (__TEXT,__text) external _vImageSelectChannels_ARGBFFFF
00007ff806e6f920 (__TEXT,__text) external _vImageSepConvolve_Planar16U
00007ff841d6fc88 (__DATA,__bss) non-external _vImageSepConvolve_Planar16U.vConvolve16Ubgf
00007ff841d6fc90 (__DATA,__bss) non-external _vImageSepConvolve_Planar16U.vConvolve16Ucip
00007ff841d6fc80 (__DATA,__bss) non-external _vImageSepConvolve_Planar16U.vConvolve16Uext
00007ff806e6efa0 (__TEXT,__text) external _vImageSepConvolve_Planar8
00007ff841d6fc70 (__DATA,__bss) non-external _vImageSepConvolve_Planar8.vConvolve8bgf
00007ff841d6fc78 (__DATA,__bss) non-external _vImageSepConvolve_Planar8.vConvolve8cip
00007ff841d6fc68 (__DATA,__bss) non-external _vImageSepConvolve_Planar8.vConvolve8ext
00007ff806e70c40 (__TEXT,__text) external _vImageSepConvolve_Planar8to16S
00007ff841d6fcb8 (__DATA,__bss) non-external _vImageSepConvolve_Planar8to16S.vConvolve8to16Sbgf
00007ff841d6fcc0 (__DATA,__bss) non-external _vImageSepConvolve_Planar8to16S.vConvolve8to16Scip
00007ff841d6fcb0 (__DATA,__bss) non-external _vImageSepConvolve_Planar8to16S.vConvolve8to16Sext
00007ff806e702a0 (__TEXT,__text) external _vImageSepConvolve_Planar8to16U
00007ff841d6fca0 (__DATA,__bss) non-external _vImageSepConvolve_Planar8to16U.vConvolve8to16Ubgf
00007ff841d6fca8 (__DATA,__bss) non-external _vImageSepConvolve_Planar8to16U.vConvolve8to16Ucip
00007ff841d6fc98 (__DATA,__bss) non-external _vImageSepConvolve_Planar8to16U.vConvolve8to16Uext
00007ff806e6e6c0 (__TEXT,__text) external _vImageSepConvolve_PlanarF
00007ff841d6fc58 (__DATA,__bss) non-external _vImageSepConvolve_PlanarF.vConvolveFbgf
00007ff841d6fc60 (__DATA,__bss) non-external _vImageSepConvolve_PlanarF.vConvolveFcip
00007ff841d6fc50 (__DATA,__bss) non-external _vImageSepConvolve_PlanarF.vConvolveFext
00007ff806e71530 (__TEXT,__text) external _vImageSquareBoxConvolve_Planar8
00007ff841d6fcc8 (__DATA,__bss) non-external _vImageSquareBoxConvolve_Planar8.vSquareBoxPlanar8
00007ff806fbc6d0 (__TEXT,__text) external _vImageSymmetricPiecewiseGamma_Planar16Q12
00007ff806df9490 (__TEXT,__text) external _vImageSymmetricPiecewiseGamma_PlanarF
00007ff806fbd9f0 (__TEXT,__text) external _vImageSymmetricPiecewisePolynomial_PlanarF
00007ff806eacda0 (__TEXT,__text) external _vImageTableLookUp_ARGB8888
00007ff806ead100 (__TEXT,__text) external _vImageTableLookUp_Planar8
00007ff806efe540 (__TEXT,__text) external _vImageTentConvolve_ARGB8888
00007ff806efdcc0 (__TEXT,__text) external _vImageTentConvolve_Planar8
00007ff806eaa8a0 (__TEXT,__text) external _vImageTransformHLGLuminanceScaling_Planar16Q12
00007ff841d6ff28 (__DATA,__bss) non-external _vImageTransformHLGLuminanceScaling_Planar16Q12.vTransformHLGLuminanceScaling_Planar16Q12
00007ff806eaa3b0 (__TEXT,__text) external _vImageTransformHLGLuminanceScaling_PlanarF
00007ff841d6ff20 (__DATA,__bss) non-external _vImageTransformHLGLuminanceScaling_PlanarF.vTransformHLGLuminanceScaling_PlanarF
00007ff806eab0e0 (__TEXT,__text) external _vImageTransformHLGSceneReferredMapping_Planar16Q12
00007ff841d6ff38 (__DATA,__bss) non-external _vImageTransformHLGSceneReferredMapping_Planar16Q12.vTransformHLGSceneReferredMapping_Planar16Q12
00007ff806eaabf0 (__TEXT,__text) external _vImageTransformHLGSceneReferredMapping_PlanarF
00007ff841d6ff30 (__DATA,__bss) non-external _vImageTransformHLGSceneReferredMapping_PlanarF.vTransformHLGSceneReferredMapping_PlanarF
00007ff806eab920 (__TEXT,__text) external _vImageTransformPQToneMapping_Planar16Q12
00007ff841d6ff48 (__DATA,__bss) non-external _vImageTransformPQToneMapping_Planar16Q12.vTransformPQToneMapping_Planar16Q12
00007ff806eab430 (__TEXT,__text) external _vImageTransformPQToneMapping_PlanarF
00007ff841d6ff40 (__DATA,__bss) non-external _vImageTransformPQToneMapping_PlanarF.vTransformPQToneMapping_PlanarF
00007ff806ea8ef0 (__TEXT,__text) external _vImageTransformTRCParametric_Planar16Q12
00007ff841d6fed8 (__DATA,__bss) non-external _vImageTransformTRCParametric_Planar16Q12.vTransformTRCParametric_Planar16Q12
00007ff806ea8ba0 (__TEXT,__text) external _vImageTransformTRCParametric_PlanarF
00007ff841d6fed0 (__DATA,__bss) non-external _vImageTransformTRCParametric_PlanarF.vTransformTRCParametric_PlanarF
00007ff806ea9cf0 (__TEXT,__text) external _vImageTransformTRC_HLG_EOTF_Planar16Q12
00007ff841d6ff08 (__DATA,__bss) non-external _vImageTransformTRC_HLG_EOTF_Planar16Q12.vTransformTRC_HLG_EOTF_Planar16Q12
00007ff806ea9ab0 (__TEXT,__text) external _vImageTransformTRC_HLG_EOTF_PlanarF
00007ff841d6ff00 (__DATA,__bss) non-external _vImageTransformTRC_HLG_EOTF_PlanarF.vTransformTRC_HLG_EOTF_PlanarF
00007ff806eaa170 (__TEXT,__text) external _vImageTransformTRC_HLG_OETF_Planar16Q12
00007ff841d6ff18 (__DATA,__bss) non-external _vImageTransformTRC_HLG_OETF_Planar16Q12.vTransformTRC_HLG_OETF_Planar16Q12
00007ff806ea9f30 (__TEXT,__text) external _vImageTransformTRC_HLG_OETF_PlanarF
00007ff841d6ff10 (__DATA,__bss) non-external _vImageTransformTRC_HLG_OETF_PlanarF.vTransformTRC_HLG_OETF_PlanarF
00007ff806ea93f0 (__TEXT,__text) external _vImageTransformTRC_PQ_EOTF_Planar16Q12
00007ff841d6fee8 (__DATA,__bss) non-external _vImageTransformTRC_PQ_EOTF_Planar16Q12.vTransformTRC_PQ_EOTF_Planar16Q12
00007ff806ea91b0 (__TEXT,__text) external _vImageTransformTRC_PQ_EOTF_PlanarF
00007ff841d6fee0 (__DATA,__bss) non-external _vImageTransformTRC_PQ_EOTF_PlanarF.vTransformTRC_PQ_EOTF_PlanarF
