00007ff80d782c14 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80d782bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80d782c00 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80d782bec (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80d782bb8 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80d782c3c (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff80d72a66f (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_30RGBLE_8A_BiPlanar
00007ff80d729ba5 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_32BGRA_AGX
00007ff80d729bca (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_32BGRA_Universal
00007ff80d729c65 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_40ARGBLEWideGamut_AGX
00007ff80d729c8a (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_40ARGBLEWideGamut_Universal
00007ff80d72a0d7 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_420YpCbCr10PackedBiPlanarFullRange
00007ff80d72a026 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_420YpCbCr10PackedBiPlanarVideoRange
00007ff80d72a188 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_420YpCbCr10PackedBiPlanarWideRange
00007ff80d72a92a (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_420YpCbCr10VideoRange_8A_TriPlanar
00007ff80d72a2ea (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_420YpCbCr12PackedBiPlanarFullRange
00007ff80d72a239 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_420YpCbCr12PackedBiPlanarVideoRange
00007ff80d72a39b (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_420YpCbCr16BiPlanarFullRange
00007ff80d72a44c (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_420YpCbCr16BiPlanarVideoRange
00007ff80d729f06 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_420YpCbCr8BiPlanarFullRange_AGX
00007ff80d729f2b (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_420YpCbCr8BiPlanarFullRange_Universal
00007ff80d729de6 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_420YpCbCr8BiPlanarVideoRange_AGX
00007ff80d729e0b (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_420YpCbCr8BiPlanarVideoRange_Universal
00007ff80d72a717 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_420YpCbCr8VideoRange_8A_TriPlanar
00007ff80d72a112 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr10PackedBiPlanarFullRange
00007ff80d72a061 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr10PackedBiPlanarVideoRange
00007ff80d72a1c3 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr10PackedBiPlanarWideRange
00007ff80d72a879 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr10PackedVideoRange_16A_TriPlanar
00007ff80d72a965 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr10VideoRange_8A_TriPlanar
00007ff80d72a325 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr12PackedBiPlanarFullRange
00007ff80d72a274 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr12PackedBiPlanarVideoRange
00007ff80d72a8b4 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr12PackedVideoRange_16A_TriPlanar
00007ff80d72a3d6 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr16BiPlanarFullRange
00007ff80d72a487 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr16BiPlanarVideoRange
00007ff80d72a8ef (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr16VideoRange_16A_TriPlanar
00007ff80d729f66 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr8BiPlanarFullRange_AGX
00007ff80d729f8b (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr8BiPlanarFullRange_Universal
00007ff80d729e46 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr8BiPlanarVideoRange_AGX
00007ff80d729e6b (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr8BiPlanarVideoRange_Universal
00007ff80d72a5ae (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr8FullRange
00007ff80d72a573 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr8VideoRange
00007ff80d72a752 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_422YpCbCr8VideoRange_8A_TriPlanar
00007ff80d72a14d (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr10PackedBiPlanarFullRange
00007ff80d72a09c (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr10PackedBiPlanarVideoRange
00007ff80d72a1fe (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr10PackedBiPlanarWideRange
00007ff80d72a538 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr10PackedFullRange
00007ff80d72a4fd (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr10PackedVideoRange
00007ff80d72a7c8 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr10PackedVideoRange_16A_TriPlanar
00007ff80d72a9a0 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr10VideoRange_8A_TriPlanar
00007ff80d72a360 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr12PackedBiPlanarFullRange
00007ff80d72a2af (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr12PackedBiPlanarVideoRange
00007ff80d72a803 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr12PackedVideoRange_16A_TriPlanar
00007ff80d72a411 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr16BiPlanarFullRange
00007ff80d72a4c2 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr16BiPlanarVideoRange
00007ff80d72a83e (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr16VideoRange_16A_TriPlanar
00007ff80d729fc6 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr8BiPlanarFullRange_AGX
00007ff80d729feb (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr8BiPlanarFullRange_Universal
00007ff80d729ea6 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr8BiPlanarVideoRange_AGX
00007ff80d729ecb (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr8BiPlanarVideoRange_Universal
00007ff80d72a78d (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_444YpCbCr8VideoRange_8A_TriPlanar
00007ff80d729d86 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_64RGBAHalf_AGX
00007ff80d729dab (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_64RGBAHalf_Universal
00007ff80d72a634 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_ARGB2101010LEPacked
00007ff80d729d43 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_OneComponent10_AGX
00007ff80d729d6d (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_OneComponent10_Universal
00007ff80d72a6e5 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_OneComponent12
00007ff80d72a5e9 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_OneComponent16
00007ff80d72a602 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_OneComponent16Half
00007ff80d729d00 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_OneComponent8_AGX
00007ff80d729d2a (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_OneComponent8_Universal
00007ff80d72a61b (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_TwoComponent16Half
00007ff80d72a6fe (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_AGX_TwoComponent8
00007ff80d729195 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_ARGB2101010LEPacked
00007ff80d728889 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_DepthFloat16
00007ff80d7288c1 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_DepthFloat32
00007ff80d72886d (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_DisparityFloat16
00007ff80d7288a5 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_DisparityFloat32
00007ff80d728afe (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_EightComponent16
00007ff80d728abf (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_FiveComponent16
00007ff80d72b7f2 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_FixedPointSigned7_5
00007ff80d72b7d0 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_FixedPointUnsigned11_5
00007ff80d72b7ae (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_FixedPointUnsigned13_3
00007ff80d728aaa (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_FourComponent16
00007ff80d7297df (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC128x1_14Bayer_BGGR
00007ff80d7299c2 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8LumaOnly_420YpCbCr10BiPlanarFullRange
00007ff80d729983 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8LumaOnly_420YpCbCr10BiPlanarVideoRange
00007ff80d729944 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8LumaOnly_420YpCbCr8BiPlanarFullRange
00007ff80d729905 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8LumaOnly_420YpCbCr8BiPlanarVideoRange
00007ff80d7299d7 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8LumaOnly_422YpCbCr10BiPlanarFullRange
00007ff80d729998 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8LumaOnly_422YpCbCr10BiPlanarVideoRange
00007ff80d729959 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8LumaOnly_422YpCbCr8BiPlanarFullRange
00007ff80d72991a (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8LumaOnly_422YpCbCr8BiPlanarVideoRange
00007ff80d7299ec (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8LumaOnly_444YpCbCr10BiPlanarFullRange
00007ff80d7299ad (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8LumaOnly_444YpCbCr10BiPlanarVideoRange
00007ff80d72996e (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8LumaOnly_444YpCbCr8BiPlanarFullRange
00007ff80d72992f (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8LumaOnly_444YpCbCr8BiPlanarVideoRange
00007ff80d729abe (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_420YpCbCr10BiPlanarFullRange
00007ff80d729a7f (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_420YpCbCr10BiPlanarVideoRange
00007ff80d729b3c (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_420YpCbCr12BiPlanarFullRange
00007ff80d729afd (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_420YpCbCr12BiPlanarVideoRange
00007ff80d729a40 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_420YpCbCr8BiPlanarFullRange
00007ff80d729a01 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_420YpCbCr8BiPlanarVideoRange
00007ff80d729ad3 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_422YpCbCr10BiPlanarFullRange
00007ff80d729a94 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_422YpCbCr10BiPlanarVideoRange
00007ff80d729b51 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_422YpCbCr12BiPlanarFullRange
00007ff80d729b12 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_422YpCbCr12BiPlanarVideoRange
00007ff80d729a55 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_422YpCbCr8BiPlanarFullRange
00007ff80d729a16 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_422YpCbCr8BiPlanarVideoRange
00007ff80d729ae8 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_444YpCbCr10BiPlanarFullRange
00007ff80d729aa9 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_HTPC16x8_444YpCbCr10BiPlanarVideoRange
