00007ffa17b1da80 (__TEXT,__text) external _ARMCompilationCallback
00007ffa17af6fe0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering19LowerShiftLeftPartsENS_7SDValueERNS_12SelectionDAGE
00007ffa17b16310 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering19getOptimalMemOpTypeEyjjbbbRNS_15MachineFunctionE
00007ffa17b16930 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering19isLegalAddImmediateEx
00007ffa17b187c0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ARMTargetLowering19isNoopAddrSpaceCastEjj
00007ffa17af1800 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20GetF64FormalArgumentERNS_11CCValAssignES2_RNS_7SDValueERNS_12SelectionDAGENS_5SDLocE
00007ffa17af1430 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20LowerEH_SJLJ_LONGJMPENS_7SDValueERNS_12SelectionDAGE
00007ffa17af24d0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20LowerFormalArgumentsENS_7SDValueENS_11CallingConv2IDEbRKNS_15SmallVectorImplINS_3ISD8InputArgEEENS_5SDLocERNS_12SelectionDAGERNS4_IS1_EE
00007ffa17af6b30 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20LowerShiftRightPartsENS_7SDValueERNS_12SelectionDAGE
00007ffa17af0760 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20LowerToTLSExecModelsEPNS_19GlobalAddressSDNodeERNS_12SelectionDAGENS_8TLSModel5ModelE
00007ffa17af23a0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20VarArgStyleRegistersERNS_7CCStateERNS_12SelectionDAGENS_5SDLocERNS_7SDValueEjb
00007ffa17af0000 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20getJumpTableEncodingEv
00007ffa17b167a0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20isLegalICmpImmediateEx
00007ffa17b180a0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20isOffsetFoldingLegalEPKNS_19GlobalAddressSDNodeE
00007ffa17b05d90 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering21EmitSjLjDispatchBlockEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa17af0c50 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering21LowerGlobalAddressELFENS_7SDValueERNS_12SelectionDAGE
00007ffa17af0c00 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering21LowerGlobalTLSAddressENS_7SDValueERNS_12SelectionDAGE
00007ffa17b16510 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering21isLegalAddressingModeERKNS_18TargetLoweringBase8AddrModeEPNS_4TypeE
00007ffa17b01fe0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering22EmitAtomicBinaryMinMaxEPNS_12MachineInstrEPNS_17MachineBasicBlockEjbNS_5ARMCC9CondCodesE
00007ffa17b04a50 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering22SetupEntryBlockForSjLjEPNS_12MachineInstrEPNS_17MachineBasicBlockES4_i
00007ffa17ae8200 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering22getMaximalGlobalOffsetEv
00007ffa17aeffb0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering22mayBeEmittedAsTailCallEPNS_8CallInstE
00007ffa17af14b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering23LowerINTRINSIC_WO_CHAINENS_7SDValueERNS_12SelectionDAGEPKNS_12ARMSubtargetE
00007ffa17ae8000 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering23findRepresentativeClassENS_3MVTE
00007ffa17ae8240 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering23getSchedulingPreferenceEPNS_6SDNodeE
00007ffa17af1140 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering24LowerGLOBAL_OFFSET_TABLEENS_7SDValueERNS_12SelectionDAGE
00007ffa17af0fd0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering24LowerGlobalAddressDarwinENS_7SDValueERNS_12SelectionDAGE
00007ffa17b16470 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering24allowTruncateForTailCallEPNS_4TypeES2_
00007ffa17b16ab0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering25getPreIndexedAddressPartsEPNS_6SDNodeERNS_7SDValueES4_RNS_3ISD14MemIndexedModeERNS_12SelectionDAGE
00007ffa17b16e30 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering26getPostIndexedAddressPartsEPNS_6SDNodeES2_RNS_7SDValueES4_RNS_3ISD14MemIndexedModeERNS_12SelectionDAGE
00007ffa17b18810 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ARMTargetLowering26isFMAFasterThanFMulAndFAddENS_3EVTE
00007ffa17b0c6b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering27EmitInstrWithCustomInserterEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa17b17950 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering28LowerAsmOperandForConstraintENS_7SDValueERNSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEERNS2_6vectorIS1_NS6_IS1_EEEERNS_12SelectionDAGE
00007ffa17b17720 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering28getRegForInlineAsmConstraintERKNSt3__112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEENS_3MVTE
00007ffa17b0e900 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering29AdjustInstrPostInstrSelectionEPNS_12MachineInstrEPNS_6SDNodeE
00007ffa17af02c0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering29LowerToTLSGeneralDynamicModelEPNS_19GlobalAddressSDNodeERNS_12SelectionDAGE
00007ffa17b162b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering29allowsUnalignedMemoryAccessesENS_3EVTEPb
00007ffa17b164b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering29isLegalT2ScaledAddressingModeERKNS_18TargetLoweringBase8AddrModeENS_3EVTE
00007ffa17b170d0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering30computeMaskedBitsForTargetNodeENS_7SDValueERNS_5APIntES3_RKNS_12SelectionDAGEj
00007ffa17b176c0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering30getSingleConstraintMatchWeightERNS_14TargetLowering14AsmOperandInfoEPKc
00007ffa17aedef0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering33IsEligibleForTailCallOptimizationENS_7SDValueENS_11CallingConv2IDEbbbRKNS_15SmallVectorImplINS_3ISD9OutputArgEEERKNS4_IS1_EERKNS4_INS5_8InputArgEEERNS_12SelectionDAGE
00007ffa17b16290 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering33isDesirableToTransformToIntegerOpEjNS_3EVTE
00007ffa17aeb310 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering9LowerCallERNS_14TargetLowering16CallLoweringInfoERNS_15SmallVectorImplINS_7SDValueEEE
00007ffa17af3510 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering9getARMCmpENS_7SDValueES1_NS_3ISD8CondCodeERS1_RNS_12SelectionDAGENS_5SDLocE
00007ffa17af3830 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering9getVFPCmpENS_7SDValueES1_RNS_12SelectionDAGENS_5SDLocE
00007ffa18118880 (__TEXT,__text) external __ZNK4llvm17AddrSpaceCastInst10clone_implEv
00007ffa18117a50 (__TEXT,__text) external __ZNK4llvm17AtomicCmpXchgInst10clone_implEv
00007ffa18238700 (__TEXT,__text) external __ZNK4llvm17BranchProbability4dumpEv
00007ffa18238610 (__TEXT,__text) external __ZNK4llvm17BranchProbability5printERNS_11raw_ostreamE
00007ffa17c14810 (__TEXT,__text) external __ZNK4llvm17BuildVectorSDNode10isConstantEv
00007ffa17fb0ad0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17DominanceFrontier16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa18095cb0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE11getRootNodeEv
00007ffa18095cc0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE14getDescendantsEPS1_RNS_15SmallVectorImplIS3_EE
00007ffa18096330 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE16updateDFSNumbersEv
00007ffa18095f90 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE17properlyDominatesEPKNS_15DomTreeNodeBaseIS1_EES6_
00007ffa180961b0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE17properlyDominatesEPKS1_S4_
00007ffa18096320 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE20isReachableFromEntryEPKNS_15DomTreeNodeBaseIS1_EE
00007ffa180962a0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE20isReachableFromEntryEPKS1_
00007ffa180954b0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE23dominatedBySlowTreeWalkEPKNS_15DomTreeNodeBaseIS1_EES6_
00007ffa18096fc0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE5printERNS_11raw_ostreamE
00007ffa18095af0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE7compareERKS2_
00007ffa18097570 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE7getIDomEPS1_
00007ffa18095c30 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE7getNodeEPS1_
00007ffa18096580 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE7getRootEv
00007ffa18095fb0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE9dominatesEPKNS_15DomTreeNodeBaseIS1_EES6_
00007ffa18096490 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_10BasicBlockEE9dominatesEPKS1_S4_
00007ffa17d2dfb0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE11getRootNodeEv
00007ffa17d2dfc0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE14getDescendantsEPS1_RNS_15SmallVectorImplIS3_EE
00007ffa17d2e630 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE16updateDFSNumbersEv
00007ffa17d2e290 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE17properlyDominatesEPKNS_15DomTreeNodeBaseIS1_EES6_
00007ffa17d2e4b0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE17properlyDominatesEPKS1_S4_
00007ffa17d2e620 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE20isReachableFromEntryEPKNS_15DomTreeNodeBaseIS1_EE
00007ffa17d2e5a0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE20isReachableFromEntryEPKS1_
00007ffa17d2d4f0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE23dominatedBySlowTreeWalkEPKNS_15DomTreeNodeBaseIS1_EES6_
00007ffa17d2fcd0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE5printERNS_11raw_ostreamE
00007ffa17d2ddf0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE7compareERKS2_
00007ffa17d30280 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE7getIDomEPS1_
00007ffa17d2df30 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE7getNodeEPS1_
00007ffa17d2e880 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE7getRootEv
00007ffa17d2e2b0 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE9dominatesEPKNS_15DomTreeNodeBaseIS1_EES6_
00007ffa17d2e790 (__TEXT,__text) weak external __ZNK4llvm17DominatorTreeBaseINS_17MachineBasicBlockEE9dominatesEPKS1_S4_
00007ffa18117680 (__TEXT,__text) external __ZNK4llvm17GetElementPtrInst10clone_implEv
00007ffa1810e130 (__TEXT,__text) external __ZNK4llvm17GetElementPtrInst10isInBoundsEv
00007ffa1810e010 (__TEXT,__text) external __ZNK4llvm17GetElementPtrInst17hasAllZeroIndicesEv
00007ffa1810e0c0 (__TEXT,__text) external __ZNK4llvm17GetElementPtrInst21hasAllConstantIndicesEv
00007ffa1810e140 (__TEXT,__text) external __ZNK4llvm17GetElementPtrInst24accumulateConstantOffsetERKNS_10DataLayoutERNS_5APIntE
00007ffa18118b80 (__TEXT,__text) external __ZNK4llvm17InsertElementInst10clone_implEv
00007ffa17fbd340 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17IntervalPartition16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa17fbc960 (__TEXT,__text) external __ZNK4llvm17IntervalPartition5printERNS_11raw_ostreamEPKNS_6ModuleE
00007ffa17f5ab20 (__TEXT,__text) external __ZNK4llvm17LibCallSimplifier18replaceAllUsesWithEPNS_11InstructionEPNS_5ValueE
00007ffa17d087c0 (__TEXT,__text) external __ZNK4llvm17LiveIntervalUnion5Query18isSeenInterferenceEPNS_12LiveIntervalE
00007ffa17d084d0 (__TEXT,__text) external __ZNK4llvm17LiveIntervalUnion5printERNS_11raw_ostreamEPKNS_18TargetRegisterInfoE
00007ffa181cefa0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17MCEncodedFragment16getBundlePaddingEv
00007ffa17d1a2d0 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock11getFullNameEv
00007ffa17d1ba10 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock11isSuccessorEPKS0_
00007ffa17d1d9b0 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock13getSuccWeightENSt3__111__wrap_iterIPKPS0_EE
00007ffa17d1b9d0 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock13isPredecessorEPKS0_
00007ffa17d1a3e0 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock17getWeightIteratorENSt3__111__wrap_iterIPKPS0_EE
00007ffa17d1abc0 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock17isLayoutSuccessorEPKS0_
00007ffa17d1a010 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock18getFirstTerminatorEv
00007ffa17d1a200 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock20getLastNonDebugInstrEv
00007ffa17d1a250 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock22getLandingPadSuccessorEv
00007ffa17d19160 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock5printERNS_11raw_ostreamEPNS_11SlotIndexesE
00007ffa17d1a2a0 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock7getNameEv
00007ffa17d1a4b0 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock8isLiveInEj
00007ffa17d18ef0 (__TEXT,__text) external __ZNK4llvm17MachineBasicBlock9getSymbolEv
00007ffa17d3bfb0 (__TEXT,__text) external __ZNK4llvm17MachineMemOperand12getAlignmentEv
00007ffa17d3bf10 (__TEXT,__text) external __ZNK4llvm17MachineMemOperand7ProfileERNS_16FoldingSetNodeIDE
00007ffa17d55570 (__TEXT,__text) external __ZNK4llvm17MachineModuleInfo14getPersonalityEv
00007ffa17d55590 (__TEXT,__text) external __ZNK4llvm17MachineModuleInfo19getPersonalityIndexEv
00007ffa17d58670 (__TEXT,__text) external __ZNK4llvm17MachineSSAUpdater16HasValueForBlockEPNS_17MachineBasicBlockE
00007ffa1825b160 (__TEXT,__text) external __ZNK4llvm17ManagedStaticBase21RegisterManagedStaticEPFPvvEPFvS1_E
00007ffa1825b200 (__TEXT,__text) external __ZNK4llvm17ManagedStaticBase7destroyEv
00007ffa17895b10 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon11end_symbolsEv
00007ffa17895b50 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon12end_sectionsEv
00007ffa17895af0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon13begin_symbolsEv
00007ffa17895bc0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon13getObjectFileEv
00007ffa17895b30 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon14begin_sectionsEv
00007ffa17895b70 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon7getArchEv
00007ffa17895bb0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ObjectImageCommon7getDataEv
00007ffa18120cf0 (__TEXT,__text) external __ZNK4llvm17PMTopLevelManager10dumpPassesEv
00007ffa18120db0 (__TEXT,__text) external __ZNK4llvm17PMTopLevelManager13dumpArgumentsEv
00007ffa17fe86a0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17PostDominatorTree16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa17fe85e0 (__TEXT,__text) external __ZNK4llvm17PostDominatorTree5printERNS_11raw_ostreamEPKNS_6ModuleE
00007ffa17d8d030 (__TEXT,__text) external __ZNK4llvm17PseudoSourceValue10isConstantEPKNS_16MachineFrameInfoE
00007ffa17d8cde0 (__TEXT,__text) external __ZNK4llvm17PseudoSourceValue11printCustomERNS_11raw_ostreamE
00007ffa17d8d2e0 (__TEXT,__text) external __ZNK4llvm17PseudoSourceValue8mayAliasEPKNS_16MachineFrameInfoE
00007ffa17d8d190 (__TEXT,__text) external __ZNK4llvm17PseudoSourceValue9isAliasedEPKNS_16MachineFrameInfoE
00007ffa17da7ff0 (__TEXT,__text) external __ZNK4llvm17RegisterClassInfo16computePSetLimitEj
00007ffa17da7c90 (__TEXT,__text) external __ZNK4llvm17RegisterClassInfo7computeEPKNS_19TargetRegisterClassE
00007ffa17dbea80 (__TEXT,__text) external __ZNK4llvm17ScheduleDAGInstrs10getDAGNameEv
00007ffa17dbe980 (__TEXT,__text) external __ZNK4llvm17ScheduleDAGInstrs17getGraphNodeLabelEPKNS_5SUnitE
00007ffa17dbe970 (__TEXT,__text) external __ZNK4llvm17ScheduleDAGInstrs8dumpNodeEPKNS_5SUnitE
00007ffa17d5fe40 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ScheduleDAGMILive15hasVRegLivenessEv
00007ffa18118be0 (__TEXT,__text) external __ZNK4llvm17ShuffleVectorInst10clone_implEv
00007ffa18205b20 (__TEXT,__text) external __ZNK4llvm17SubtargetFeatures5printERNS_11raw_ostreamE
00007ffa18204ba0 (__TEXT,__text) external __ZNK4llvm17SubtargetFeatures9getStringEv
00007ffa180476a0 (__TEXT,__text) external __ZNK4llvm17TargetLibraryInfo10getLibFuncENS_9StringRefERNS_7LibFunc4FuncE
00007ffa17b7f4a0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17TargetLibraryInfo19hasOptimizedCodeGenENS_7LibFunc4FuncE
00007ffa179a06d0 (__TEXT,__text) external __ZNK4llvm17X86ATTInstPrinter12printRegNameERNS_11raw_ostreamEj
00007ffa1793c220 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering10LowerSETCCENS_7SDValueERNS_12SelectionDAGE
00007ffa17941770 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering10LowerVAARGENS_7SDValueERNS_12SelectionDAGE
00007ffa17952d80 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering10isZExtFreeENS_3EVTES1_
00007ffa17952db0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering10isZExtFreeENS_7SDValueENS_3EVTE
00007ffa17952d30 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering10isZExtFreeEPNS_4TypeES2_
00007ffa1793f920 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering11LowerBRCONDENS_7SDValueERNS_12SelectionDAGE
00007ffa17919880 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering11LowerReturnENS_7SDValueENS_11CallingConv2IDEbRKNS_15SmallVectorImplINS_3ISD9OutputArgEEERKNS4_IS1_EENS_5SDLocERNS_12SelectionDAGE
00007ffa1793e4b0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering11LowerSELECTENS_7SDValueERNS_12SelectionDAGE
00007ffa17940f00 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering12LowerVASTARTENS_7SDValueERNS_12SelectionDAGE
00007ffa17922500 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering12isFPImmLegalERKNS_7APFloatENS_3EVTE
00007ffa17939f90 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering13LowerTRUNCATEENS_7SDValueERNS_12SelectionDAGE
00007ffa1795c600 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering13emitFMA3InstrEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa17918e90 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14CanLowerReturnENS_11CallingConv2IDERNS_15MachineFunctionEbRKNS_15SmallVectorImplINS_3ISD9OutputArgEEERNS_11LLVMContextE
00007ffa17941f90 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14LowerEH_RETURNENS_7SDValueERNS_12SelectionDAGE
00007ffa17941da0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14LowerFRAMEADDRENS_7SDValueERNS_12SelectionDAGE
00007ffa179361f0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14LowerJumpTableENS_7SDValueERNS_12SelectionDAGE
00007ffa179447d0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14LowerOperationENS_7SDValueERNS_12SelectionDAGE
00007ffa179224a0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14createFastISelERNS_20FunctionLoweringInfoEPKNS_17TargetLibraryInfoE
00007ffa1795f270 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14isGAPlusOffsetEPNS_6SDNodeERPKNS_11GlobalValueERx
00007ffa17952c80 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14isTruncateFreeENS_3EVTES1_
00007ffa17952be0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering14isTruncateFreeEPNS_4TypeES2_
00007ffa1796bcf0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15ExpandInlineAsmEPNS_8CallInstE
00007ffa17939780 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15FP_TO_INTHelperENS_7SDValueERNS_12SelectionDAGEbb
00007ffa1791a570 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15LowerCallResultENS_7SDValueES1_NS_11CallingConv2IDEbRKNS_15SmallVectorImplINS_3ISD8InputArgEEENS_5SDLocERNS_12SelectionDAGERNS4_IS1_EE
00007ffa1793baf0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15LowerFP_TO_SINTENS_7SDValueERNS_12SelectionDAGE
00007ffa1793bbf0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15LowerFP_TO_UINTENS_7SDValueERNS_12SelectionDAGE
00007ffa17941bb0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15LowerRETURNADDRENS_7SDValueERNS_12SelectionDAGE
00007ffa17937ae0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15LowerSINT_TO_FPENS_7SDValueERNS_12SelectionDAGE
00007ffa17938db0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15LowerUINT_TO_FPENS_7SDValueERNS_12SelectionDAGE
00007ffa17918c30 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering15isSafeMemOpTypeENS_3MVTE
00007ffa17943240 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering16LowerFLT_ROUNDS_ENS_7SDValueERNS_12SelectionDAGE
00007ffa1791adb0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering16LowerMemArgumentENS_7SDValueENS_11CallingConv2IDERKNS_15SmallVectorImplINS_3ISD8InputArgEEENS_5SDLocERNS_12SelectionDAGERKNS_11CCValAssignEPNS_16MachineFrameInfoEj
00007ffa1791e7e0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering16LowerMemOpCallToENS_7SDValueES1_S1_NS_5SDLocERNS_12SelectionDAGERKNS_11CCValAssignENS_3ISD10ArgFlagsTyE
00007ffa1796ce00 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering16LowerXConstraintENS_3EVTE
00007ffa1795b3b0 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering16emitEHSjLjSetJmpEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa17954b80 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering17EmitLoweredSelectEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa17924b20 (__TEXT,__text) external __ZNK4llvm17X86TargetLowering17LowerBUILD_VECTORENS_7SDValueERNS_12SelectionDAGE
