00007ff808f90120 (__TEXT,__const) non-external _A1_Table
00007ff841d68c80 (__DATA,__bss) non-external _vImageRotate90_ARGB16S.vRotate_90_ARGB_16U
00007ff8085fbfe0 (__TEXT,__text) external _vImageRotate90_ARGB16U
00007ff841d68c78 (__DATA,__bss) non-external _vImageRotate90_ARGB16U.vRotate_90_ARGB_16U
00007ff8085fbab0 (__TEXT,__text) external _vImageRotate90_ARGB8888
00007ff8085fd730 (__TEXT,__text) external _vImageRotate90_ARGBFFFF
00007ff8085faf40 (__TEXT,__text) external _vImageRotate90_CbCr16F
00007ff80860d6e0 (__TEXT,__text) external _vImageRotate90_CbCr16S
00007ff80860d680 (__TEXT,__text) external _vImageRotate90_CbCr16U
00007ff80860d5b0 (__TEXT,__text) external _vImageRotate90_CbCr8
00007ff80860d740 (__TEXT,__text) external _vImageRotate90_CbCrF
00007ff8085fa990 (__TEXT,__text) external _vImageRotate90_Planar16F
00007ff80860d500 (__TEXT,__text) external _vImageRotate90_Planar16S
00007ff80860d450 (__TEXT,__text) external _vImageRotate90_Planar16U
00007ff841d68c70 (__DATA,__bss) non-external _vImageRotate90_Planar16U.vRotate_90_Planar_UInt16
00007ff8085f92f0 (__TEXT,__text) external _vImageRotate90_Planar8
00007ff841d68c68 (__DATA,__bss) non-external _vImageRotate90_Planar8.vRotate_90_Planar_UInt8
00007ff8085f9eb0 (__TEXT,__text) external _vImageRotate90_PlanarF
00007ff8085fafa0 (__TEXT,__text) external _vImageRotate_ARGB16F
00007ff8085fc680 (__TEXT,__text) external _vImageRotate_ARGB16S
00007ff8085fbae0 (__TEXT,__text) external _vImageRotate_ARGB16U
00007ff8085fb5a0 (__TEXT,__text) external _vImageRotate_ARGB8888
00007ff8085fd230 (__TEXT,__text) external _vImageRotate_ARGBFFFF
00007ff8085faa40 (__TEXT,__text) external _vImageRotate_CbCr16F
00007ff8085fa490 (__TEXT,__text) external _vImageRotate_Planar16F
00007ff8085f8e20 (__TEXT,__text) external _vImageRotate_Planar8
00007ff8085f99a0 (__TEXT,__text) external _vImageRotate_PlanarF
00007ff8086035e0 (__TEXT,__text) external _vImageScale_ARGB16F
00007ff808600890 (__TEXT,__text) external _vImageScale_ARGB16S
00007ff8084ba640 (__TEXT,__text) external _vImageScale_ARGB16U
00007ff8084a5f20 (__TEXT,__text) external _vImageScale_ARGB8888
00007ff808602460 (__TEXT,__text) external _vImageScale_ARGBFFFF
00007ff808603020 (__TEXT,__text) external _vImageScale_CbCr16F
00007ff808600280 (__TEXT,__text) external _vImageScale_CbCr16U
00007ff8084ca8a0 (__TEXT,__text) external _vImageScale_CbCr8
00007ff808602a60 (__TEXT,__text) external _vImageScale_Planar16F
00007ff8085fdd40 (__TEXT,__text) external _vImageScale_Planar16S
00007ff8085fea30 (__TEXT,__text) external _vImageScale_Planar16U
00007ff8084c4f30 (__TEXT,__text) external _vImageScale_Planar8
00007ff8085ff720 (__TEXT,__text) external _vImageScale_PlanarF
00007ff808601480 (__TEXT,__text) external _vImageScale_XRGB2101010W
00007ff80852a5a0 (__TEXT,__text) external _vImageSelectChannels_ARGB8888
00007ff80852a5d0 (__TEXT,__text) external _vImageSelectChannels_ARGBFFFF
00007ff8084ea340 (__TEXT,__text) external _vImageSepConvolve_ARGB8888
00007ff841d68548 (__DATA,__bss) non-external _vImageSepConvolve_ARGB8888.vSepConvolveARGB8bgf
00007ff841d68550 (__DATA,__bss) non-external _vImageSepConvolve_ARGB8888.vSepConvolveARGB8cip
00007ff841d68540 (__DATA,__bss) non-external _vImageSepConvolve_ARGB8888.vSepConvolveARGB8ext
00007ff8084e6590 (__TEXT,__text) external _vImageSepConvolve_Planar16F
00007ff841d684d0 (__DATA,__bss) non-external _vImageSepConvolve_Planar16F.vSepConvolve16Fbgf
00007ff841d684d8 (__DATA,__bss) non-external _vImageSepConvolve_Planar16F.vSepConvolve16Fcip
00007ff841d684c8 (__DATA,__bss) non-external _vImageSepConvolve_Planar16F.vSepConvolve16Fext
00007ff8084e7e40 (__TEXT,__text) external _vImageSepConvolve_Planar16U
00007ff841d68500 (__DATA,__bss) non-external _vImageSepConvolve_Planar16U.vSepConvolve16Ubgf
00007ff841d68508 (__DATA,__bss) non-external _vImageSepConvolve_Planar16U.vSepConvolve16Ucip
00007ff841d684f8 (__DATA,__bss) non-external _vImageSepConvolve_Planar16U.vSepConvolve16Uext
00007ff8084e7210 (__TEXT,__text) external _vImageSepConvolve_Planar8
00007ff841d684e8 (__DATA,__bss) non-external _vImageSepConvolve_Planar8.vSepConvolve8bgf
00007ff841d684f0 (__DATA,__bss) non-external _vImageSepConvolve_Planar8.vSepConvolve8cip
00007ff841d684e0 (__DATA,__bss) non-external _vImageSepConvolve_Planar8.vSepConvolve8ext
00007ff8084e9740 (__TEXT,__text) external _vImageSepConvolve_Planar8to16S
00007ff841d68530 (__DATA,__bss) non-external _vImageSepConvolve_Planar8to16S.vSepConvolve8to16Sbgf
00007ff841d68538 (__DATA,__bss) non-external _vImageSepConvolve_Planar8to16S.vSepConvolve8to16Scip
00007ff841d68528 (__DATA,__bss) non-external _vImageSepConvolve_Planar8to16S.vSepConvolve8to16Sext
00007ff8084e8ac0 (__TEXT,__text) external _vImageSepConvolve_Planar8to16U
00007ff841d68518 (__DATA,__bss) non-external _vImageSepConvolve_Planar8to16U.vSepConvolve8to16Ubgf
00007ff841d68520 (__DATA,__bss) non-external _vImageSepConvolve_Planar8to16U.vSepConvolve8to16Ucip
00007ff841d68510 (__DATA,__bss) non-external _vImageSepConvolve_Planar8to16U.vSepConvolve8to16Uext
00007ff8084e59e0 (__TEXT,__text) external _vImageSepConvolve_PlanarF
00007ff841d684b8 (__DATA,__bss) non-external _vImageSepConvolve_PlanarF.vSepConvolveFbgf
00007ff841d684c0 (__DATA,__bss) non-external _vImageSepConvolve_PlanarF.vSepConvolveFcip
00007ff841d684b0 (__DATA,__bss) non-external _vImageSepConvolve_PlanarF.vSepConvolveFext
00007ff8084eacb0 (__TEXT,__text) external _vImageSquareBoxConvolve_ARGB8888
00007ff841d68560 (__DATA,__bss) non-external _vImageSquareBoxConvolve_ARGB8888.vSquareBoxARGB8888
00007ff8084ea890 (__TEXT,__text) external _vImageSquareBoxConvolve_Planar8
00007ff841d68558 (__DATA,__bss) non-external _vImageSquareBoxConvolve_Planar8.vSquareBoxPlanar8
00007ff80865a910 (__TEXT,__text) external _vImageSymmetricPiecewiseGamma_Planar16Q12
00007ff808472b40 (__TEXT,__text) external _vImageSymmetricPiecewiseGamma_PlanarF
00007ff80865bd40 (__TEXT,__text) external _vImageSymmetricPiecewisePolynomial_PlanarF
00007ff8085267f0 (__TEXT,__text) external _vImageTableLookUp_ARGB8888
00007ff808526b50 (__TEXT,__text) external _vImageTableLookUp_Planar8
00007ff808595610 (__TEXT,__text) external _vImageTentConvolve_ARGB8888
00007ff8085947e0 (__TEXT,__text) external _vImageTentConvolve_Planar8
00007ff8085241a0 (__TEXT,__text) external _vImageTransformHLGLuminanceScaling_Planar16Q12
00007ff841d687d8 (__DATA,__bss) non-external _vImageTransformHLGLuminanceScaling_Planar16Q12.vTransformHLGLuminanceScaling_Planar16Q12
00007ff808523cd0 (__TEXT,__text) external _vImageTransformHLGLuminanceScaling_PlanarF
00007ff841d687d0 (__DATA,__bss) non-external _vImageTransformHLGLuminanceScaling_PlanarF.vTransformHLGLuminanceScaling_PlanarF
00007ff8085249a0 (__TEXT,__text) external _vImageTransformHLGSceneReferredMapping_Planar16Q12
00007ff841d687e8 (__DATA,__bss) non-external _vImageTransformHLGSceneReferredMapping_Planar16Q12.vTransformHLGSceneReferredMapping_Planar16Q12
00007ff8085244d0 (__TEXT,__text) external _vImageTransformHLGSceneReferredMapping_PlanarF
00007ff841d687e0 (__DATA,__bss) non-external _vImageTransformHLGSceneReferredMapping_PlanarF.vTransformHLGSceneReferredMapping_PlanarF
00007ff8085251a0 (__TEXT,__text) external _vImageTransformPQToneMapping_Planar16Q12
00007ff841d687f8 (__DATA,__bss) non-external _vImageTransformPQToneMapping_Planar16Q12.vTransformPQToneMapping_Planar16Q12
00007ff808524cd0 (__TEXT,__text) external _vImageTransformPQToneMapping_PlanarF
00007ff841d687f0 (__DATA,__bss) non-external _vImageTransformPQToneMapping_PlanarF.vTransformPQToneMapping_PlanarF
00007ff808522950 (__TEXT,__text) external _vImageTransformTRCParametric_Planar16Q12
00007ff841d68788 (__DATA,__bss) non-external _vImageTransformTRCParametric_Planar16Q12.vTransformTRCParametric_Planar16Q12
00007ff808522590 (__TEXT,__text) external _vImageTransformTRCParametric_PlanarF
00007ff841d68780 (__DATA,__bss) non-external _vImageTransformTRCParametric_PlanarF.vTransformTRCParametric_PlanarF
00007ff808523670 (__TEXT,__text) external _vImageTransformTRC_HLG_EOTF_Planar16Q12
00007ff841d687b8 (__DATA,__bss) non-external _vImageTransformTRC_HLG_EOTF_Planar16Q12.vTransformTRC_HLG_EOTF_Planar16Q12
00007ff808523450 (__TEXT,__text) external _vImageTransformTRC_HLG_EOTF_PlanarF
00007ff841d687b0 (__DATA,__bss) non-external _vImageTransformTRC_HLG_EOTF_PlanarF.vTransformTRC_HLG_EOTF_PlanarF
00007ff808523ab0 (__TEXT,__text) external _vImageTransformTRC_HLG_OETF_Planar16Q12
00007ff841d687c8 (__DATA,__bss) non-external _vImageTransformTRC_HLG_OETF_Planar16Q12.vTransformTRC_HLG_OETF_Planar16Q12
00007ff808523890 (__TEXT,__text) external _vImageTransformTRC_HLG_OETF_PlanarF
00007ff841d687c0 (__DATA,__bss) non-external _vImageTransformTRC_HLG_OETF_PlanarF.vTransformTRC_HLG_OETF_PlanarF
00007ff808522df0 (__TEXT,__text) external _vImageTransformTRC_PQ_EOTF_Planar16Q12
00007ff841d68798 (__DATA,__bss) non-external _vImageTransformTRC_PQ_EOTF_Planar16Q12.vTransformTRC_PQ_EOTF_Planar16Q12
00007ff808522bd0 (__TEXT,__text) external _vImageTransformTRC_PQ_EOTF_PlanarF
00007ff841d68790 (__DATA,__bss) non-external _vImageTransformTRC_PQ_EOTF_PlanarF.vTransformTRC_PQ_EOTF_PlanarF
00007ff808523230 (__TEXT,__text) external _vImageTransformTRC_PQ_OETF_Planar16Q12
00007ff841d687a8 (__DATA,__bss) non-external _vImageTransformTRC_PQ_OETF_Planar16Q12.vTransformTRC_PQ_OETF_Planar16Q12
00007ff808523010 (__TEXT,__text) external _vImageTransformTRC_PQ_OETF_PlanarF
00007ff841d687a0 (__DATA,__bss) non-external _vImageTransformTRC_PQ_OETF_PlanarF.vTransformTRC_PQ_OETF_PlanarF
00007ff808500a00 (__TEXT,__text) external _vImageUnpremultiplyData_ARGB16Q12
00007ff841d686d8 (__DATA,__bss) non-external _vImageUnpremultiplyData_ARGB16Q12.vUnpremultiplyData_ARGB16Q12_CV
00007ff808500280 (__TEXT,__text) external _vImageUnpremultiplyData_ARGB16U
00007ff841d686c0 (__DATA,__bss) non-external _vImageUnpremultiplyData_ARGB16U.vUnpremultiplyData_ARGB16U_CV
00007ff80848e9c0 (__TEXT,__text) external _vImageUnpremultiplyData_ARGB8888
00007ff841d67e90 (__DATA,__data) non-external _vImageUnpremultiplyData_ARGB8888.vUnpremultiplyData_ARGB8888_CV
00007ff8085004e0 (__TEXT,__text) external _vImageUnpremultiplyData_ARGBFFFF
00007ff841d686c8 (__DATA,__bss) non-external _vImageUnpremultiplyData_ARGBFFFF.vUnpremultiplyData_ARGBFFFF_CV
00007ff8086970c0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaFirst
00007ff80857fab0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaFirst_AVX
00007ff8086b3050 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaFirst_AVX2
00007ff808721f70 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaFirst_SSE4_1
00007ff8086970e0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaFirst_resolver
00007ff80869c100 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaFirst_scalar
00007ff841d68118 (__DATA,__data) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaFirst_vec
00007ff808697060 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaLast
00007ff80857f3f0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaLast_AVX
00007ff8086b2800 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaLast_AVX2
00007ff808721880 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaLast_SSE4_1
00007ff808697080 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaLast_resolver
00007ff80869bd70 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaLast_scalar
00007ff841d68110 (__DATA,__data) non-external (was a private external) _vImageUnpremultiplyData_Chunky16AlphaLast_vec
00007ff808697180 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaFirst
00007ff8085808e0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaFirst_AVX
00007ff8086b4050 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaFirst_AVX2
00007ff808722cc0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaFirst_SSE4_1
00007ff8086971a0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaFirst_resolver
00007ff80869c890 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaFirst_scalar
00007ff841d68128 (__DATA,__data) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaFirst_vec
00007ff808697120 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaLast
00007ff8085801c0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaLast_AVX
00007ff8086b3910 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaLast_AVX2
00007ff808722680 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaLast_SSE4_1
00007ff808697140 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaLast_resolver
00007ff80869c4c0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaLast_scalar
00007ff841d68120 (__DATA,__data) non-external (was a private external) _vImageUnpremultiplyData_Chunky16Q12AlphaLast_vec
00007ff808697000 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaFirst
00007ff80857ebf0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaFirst_AVX
00007ff8086b2000 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaFirst_AVX2
00007ff808721060 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaFirst_SSE4_1
00007ff808697020 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaFirst_resolver
00007ff80869b950 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaFirst_scalar
00007ff841d68108 (__DATA,__data) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaFirst_vec
00007ff808475d90 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaLast
00007ff80857e430 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaLast_AVX
00007ff808475df0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaLast_AVX2
00007ff808720890 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaLast_SSE4_1
00007ff808475db0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaLast_resolver
00007ff80869b560 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaLast_scalar
00007ff841d68100 (__DATA,__data) non-external (was a private external) _vImageUnpremultiplyData_Chunky8AlphaLast_vec
00007ff808697240 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaFirst
00007ff808581510 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaFirst_AVX
00007ff8086b4cf0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaFirst_AVX2
00007ff8087237d0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaFirst_SSE4_1
00007ff808697260 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaFirst_resolver
00007ff80869cfb0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaFirst_scalar
00007ff841d68138 (__DATA,__data) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaFirst_vec
00007ff8086971e0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaLast
00007ff808580fd0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaLast_AVX
00007ff8086b47d0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaLast_AVX2
00007ff8087232e0 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaLast_SSE4_1
00007ff808697200 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaLast_resolver
00007ff80869cc60 (__TEXT,__text) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaLast_scalar
00007ff841d68130 (__DATA,__data) non-external (was a private external) _vImageUnpremultiplyData_ChunkyFAlphaLast_vec
00007ff8084ffcb0 (__TEXT,__text) external _vImageUnpremultiplyData_Planar8
00007ff841d67e88 (__DATA,__data) non-external _vImageUnpremultiplyData_Planar8.vUnpremultiplyData_Planar8_CV
00007ff8084fff50 (__TEXT,__text) external _vImageUnpremultiplyData_PlanarF
00007ff841d686b8 (__DATA,__bss) non-external _vImageUnpremultiplyData_PlanarF.vUnpremultiplyData_PlanarF_CV
00007ff808501090 (__TEXT,__text) external _vImageUnpremultiplyData_RGBA16F
00007ff841d686f0 (__DATA,__bss) non-external _vImageUnpremultiplyData_RGBA16F.vUnpremultiplyData_RGBA16F_CV
00007ff808500c30 (__TEXT,__text) external _vImageUnpremultiplyData_RGBA16Q12
00007ff841d686e0 (__DATA,__bss) non-external _vImageUnpremultiplyData_RGBA16Q12.vUnpremultiplyData_RGBA16Q12_CV
00007ff8085007a0 (__TEXT,__text) external _vImageUnpremultiplyData_RGBA16U
00007ff841d686d0 (__DATA,__bss) non-external _vImageUnpremultiplyData_RGBA16U.vUnpremultiplyData_RGBA16U_CV
00007ff80847f4a0 (__TEXT,__text) external _vImageUnpremultiplyData_RGBA8888
00007ff841d67e98 (__DATA,__data) non-external _vImageUnpremultiplyData_RGBA8888.vUnpremultiplyData_RGBA8888_CV
00007ff808500e60 (__TEXT,__text) external _vImageUnpremultiplyData_RGBAFFFF
00007ff841d686e8 (__DATA,__bss) non-external _vImageUnpremultiplyData_RGBAFFFF.vUnpremultiplyData_RGBAFFFF_CV
00007ff80860d440 (__TEXT,__text) external _vImageVerticalReflect_ARGB16F
00007ff80860cde0 (__TEXT,__text) external _vImageVerticalReflect_ARGB16S
00007ff80860caf0 (__TEXT,__text) external _vImageVerticalReflect_ARGB16U
00007ff80860c800 (__TEXT,__text) external _vImageVerticalReflect_ARGB8888
00007ff80860d0d0 (__TEXT,__text) external _vImageVerticalReflect_ARGBFFFF
00007ff80860d430 (__TEXT,__text) external _vImageVerticalReflect_CbCr16F
00007ff80860d420 (__TEXT,__text) external _vImageVerticalReflect_Planar16F
00007ff80860d3c0 (__TEXT,__text) external _vImageVerticalReflect_Planar16U
00007ff80860c1f0 (__TEXT,__text) external _vImageVerticalReflect_Planar8
00007ff80860c510 (__TEXT,__text) external _vImageVerticalReflect_PlanarF
00007ff80877ff00 (__TEXT,__text) external _vImageVerticalShearD_ARGB16F
