                 (undefined) external _AFDeviceSupportsSystemAssistantExperience (from AssistantServices)
                 (undefined) external _AFIsInternalInstall (from AssistantServices)
                 (undefined) external _CFPreferencesGetAppBooleanValue (from CoreFoundation)
                 (undefined) external _DEHasFeature (from DialogEngine)
                 (undefined) external _DEVersion (from DialogEngine)
                 (undefined) external _INIntentSlotValueTransformToContactHandle (from Intents)
                 (undefined) external _NSLocaleMeasurementSystem (from CoreFoundation)
                 (undefined) external _NSLocalizedDescriptionKey (from Foundation)
                 (undefined) external _NSLocalizedFailureReasonErrorKey (from Foundation)
                 (undefined) external _NSURLIsRegularFileKey (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_AFPreferences (from AssistantServices)
                 (undefined) external _OBJC_CLASS_$_CAT (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_CATPattern (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEEvaluator (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEExecutor (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEMorphun (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEValidationEntry (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEValidator (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DialogElement (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DialogExecutionResult (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSJSONSerialization (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLocale (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionDialog (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionResult (from DialogEngine)
0000000278a50f48 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC16SiriDialogEngine10CATGlobals
000000024924efe6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 13SiriUtilities13CurrentDeviceC
000000024924ee04 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 16SiriDialogEngine016ResponseManifestB0V
000000024924eb84 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 16SiriDialogEngine0B12PersonHandleC
000000024924eca4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 16SiriDialogEngine0B13DateFormatterC
000000024924f54e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 16SiriDialogEngine0B15LocationAddressC
000000024924eb7c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 16SiriDialogEngine0B7PronounC
000000024924e780 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 16SiriDialogEngine10CATGlobalsC
000000024924e78e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 16SiriDialogEngine15SpeakableStringV
000000024924f5da (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 16SiriDialogEngine20TokenPhonemeDataListV
000000024924e89a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 16SiriDialogEngine25SirikitDeviceRestrictionsC
000000024924f06e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg s5Int64V
000000024924f470 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg9arrayType_t 16SiriDialogEngine16NLGParameterTypeO
000000024924e9a8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 16SiriDialogEngine11CatCallableP
000000024924eb3a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 16SiriDialogEngine13CATComputableP
000000024924e748 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 16SiriDialogEngine7CATTypeP
000000024924ea28 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p s5ErrorP
000000024924ef70 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg 11SiriKitFlow11DeviceStateP
000000024924e984 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg 16SiriDialogEngine11CatCallableP
000000024924eb30 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg 16SiriDialogEngine13CATComputableP
000000024924e73e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg 16SiriDialogEngine7CATTypeP
000000024924f07e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg 19SiriFlowEnvironment11MeCardProxyP
000000024924eb42 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSgSg 16SiriDialogEngine13CATComputableP
000000024924ecd0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B11PhoneNumberC
000000024924e8c6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B12PersonHandleC
000000024924e750 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B13CalendarRangeC
000000024924ec38 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B19AbstractMeasurementC
000000024924f3ae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B22ConvertibleMeasurementC
000000024924ec7a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B8CalendarC
000000024924ef04 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine0B8DurationC
000000024924ebb0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 16SiriDialogEngine23SirikitLocalizedAppNameC
000000024924ee70 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yS2SG s17_NativeDictionaryV
000000024924eaf2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSG s23_ContiguousArrayStorageC
000000024924e928 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSSgG s23_ContiguousArrayStorageC
000000024924ead6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS_SDyS2SGtG s23_ContiguousArrayStorageC
000000024924e956 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS_SStG s23_ContiguousArrayStorageC
000000024924ee52 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS_____G s17_NativeDictionaryV 16SiriDialogEngine10TypedValueV
000000024924ef82 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS_yptG s23_ContiguousArrayStorageC
000000024924ea1c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSypG s17_NativeDictionaryV
000000024924ea08 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSypG s18_DictionaryStorageC
000000024924e67e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSypSgG s13KeyValuePairsV
000000024924f6c2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySnySiGG s23_ContiguousArrayStorageC
000000024924e9b0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo22PatternExecutionResultC______pGIegg_ s6ResultOsRi_zrlE s5ErrorP
000000024924f2a4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySsG s23_ContiguousArrayStorageC
000000024924f6b4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s16PartialRangeFromV SS5IndexV
000000024924edc6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine016ResponseManifestE0V10CodingKeys33_E36E0221CDA5384B4CBD4B62A433D8FCLLO
000000024924f152 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E10StringPairC10CodingKeysO
000000024924ece6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E11PhoneNumberC10CodingKeysO
000000024924e8dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E12PersonHandleC10CodingKeysO
000000024924e822 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E12PersonHeightC10CodingKeysO
000000024924e76c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E13CalendarRangeC10CodingKeysO
000000024924ed44 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E13DateFormatterC10CodingKeysO
000000024924f53a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E13LocationValueC10CodingKeysO
000000024924f36a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E14MultiLevelItemC10CodingKeysO
000000024924f1ac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E15LocationAddressC10CodingKeysO
000000024924ec40 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E19AbstractMeasurementC10CodingKeysO
000000024924f3b6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E22ConvertibleMeasurementC10CodingKeysO
000000024924eb68 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E6PersonC10CodingKeysO
000000024924f100 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E7PronounC10CodingKeysO
000000024924ec90 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E8CalendarC10CodingKeysO
000000024924eecc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E8DateTimeC10CodingKeysO
000000024924ef1a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E8DurationC10CodingKeysO
000000024924e7ea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E8LocationC10CodingKeysO
000000024924f1f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine0E8TimeZoneC10CodingKeysO
000000024924ef90 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine10CATGlobalsC10CodingKeysO
000000024924ea52 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine10SirikitAppC10CodingKeysO
000000024924f0c6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine10TypedValueV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLO
000000024924f57a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine11PhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLO
000000024924f5ba (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine16TokenPhonemeDataV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLO
000000024924edaa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine18FormattedParameterV10CodingKeys33_E36E0221CDA5384B4CBD4B62A433D8FCLLO
000000024924e886 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine18SirikitDeviceStateC10CodingKeysO
000000024924f5a2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine20TokenPhonemeDataListV10CodingKeys33_0D00A58DF7A0698F54CA8BF9557E0ED3LLO
000000024924f594 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine22PhonemeDataLocaleEntryV10CodingKeysO
000000024924ebc6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine23SirikitLocalizedAppNameC10CodingKeysO
000000024924ea9e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine25SirikitDeviceRestrictionsC10CodingKeysO
000000024924f4ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine26ResponseManifestCodingKeysO
000000024924f4a6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine29StructuredParameterCodingKeysO
000000024924f028 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 16SiriDialogEngine3NowV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLO
000000024924edb8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine016ResponseManifestE0V10CodingKeys33_E36E0221CDA5384B4CBD4B62A433D8FCLLO
000000024924f144 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E10StringPairC10CodingKeysO
000000024924ecd8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E11PhoneNumberC10CodingKeysO
000000024924e8ce (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E12PersonHandleC10CodingKeysO
000000024924e830 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E12PersonHeightC10CodingKeysO
000000024924e75e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E13CalendarRangeC10CodingKeysO
000000024924ed36 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E13DateFormatterC10CodingKeysO
000000024924f52c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E13LocationValueC10CodingKeysO
000000024924f35c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E14MultiLevelItemC10CodingKeysO
000000024924f19e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E15LocationAddressC10CodingKeysO
000000024924ec4e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E19AbstractMeasurementC10CodingKeysO
000000024924f3c4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E22ConvertibleMeasurementC10CodingKeysO
000000024924eb5a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E6PersonC10CodingKeysO
000000024924f0f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E7PronounC10CodingKeysO
000000024924ec82 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E8CalendarC10CodingKeysO
000000024924eebe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E8DateTimeC10CodingKeysO
000000024924ef0c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E8DurationC10CodingKeysO
000000024924e7dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E8LocationC10CodingKeysO
000000024924f1e4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine0E8TimeZoneC10CodingKeysO
000000024924ef9e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine10CATGlobalsC10CodingKeysO
000000024924ea44 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine10SirikitAppC10CodingKeysO
000000024924f0ac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine10TypedValueV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLO
000000024924ed92 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine18FormattedParameterV10CodingKeys33_E36E0221CDA5384B4CBD4B62A433D8FCLLO
000000024924e878 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine18SirikitDeviceStateC10CodingKeysO
000000024924ebb8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine23SirikitLocalizedAppNameC10CodingKeysO
000000024924ea90 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine25SirikitDeviceRestrictionsC10CodingKeysO
000000024924f4e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine26ResponseManifestCodingKeysO
000000024924f4b4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine29StructuredParameterCodingKeysO
000000024924f036 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 16SiriDialogEngine3NowV10CodingKeys33_F828D3BAA2601F17501F3F08FAFEA7FBLLO
000000024924f2d0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 11SiriKitFlow17TemplatingSectionV
000000024924ed84 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 16SiriDialogEngine15SpeakableStringV
000000024924f296 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 16SiriDialogEngine17CATValidatorEntryV
000000024924f288 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 16SiriDialogEngine18CATValidatorResultV
000000024924ee62 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 16SiriDialogEngine18FormattedParameterV
