000000018a218690 (__TEXT,__const) non-external _A1_Table
000000018a08dfe0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_11_vec
000000018a08e808 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_12_vec
000000018a08eec0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_13_vec
000000018a08f78c (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_14_vec
000000018a0900dc (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_15_vec
000000018a090c4c (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_16_vec
000000018a091488 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_17_vec
000000018a091dd8 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_18_vec
000000018a09288c (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_19_vec
000000018a088fb0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_1_vec
000000018a09a114 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_1x4_vec
000000018a0933fc (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_20_vec
000000018a093c38 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_21_vec
000000018a09460c (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_22_vec
000000018a094e48 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_23_vec
000000018a095684 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_24_vec
000000018a095f14 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_25_vec
000000018a096730 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_26_vec
000000018a096fc0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_27_vec
000000018a09751c (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_28_vec
000000018a097fac (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_29_vec
0000000189e3b400 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_2_vec
000000018a09a964 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_2x4_vec
000000018a09883c (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_30_vec
000000018a098da0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_31_vec
000000018a099630 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_32_vec
000000018a099b8c (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_33_vec
0000000189e3ae44 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_34_vec
000000018a089668 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_3_vec
000000018a09af54 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_3x4_vec
000000018a089bc4 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4_vec
000000018a09cd48 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x1_vec
000000018a09c4f0 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x2_vec
000000018a09be6c (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x3_vec
000000018a09b654 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_4x4_vec
000000018a08a34c (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_5_vec
000000018a08ab90 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_6_vec
000000018a08b5c4 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_7_vec
000000018a08c0b4 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_8_vec
000000018a08c97c (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_9_vec
000000018a09d504 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_Planar16S_Generic_vec
0000000189e08df8 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF
000000018a086e00 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_1dest_vec
000000018a085984 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_2dest_vec
000000018a083e54 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_3dest_vec
000000018a081c18 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_4dest_vec
000000018a081478 (__TEXT,__text) non-external (was a private external) _vMatrixMultiply_PlanarF_many_src_planes_vec
000000018a11084c (__TEXT,__text) non-external (was a private external) _vMaxH_CV_vec
0000000189f5c5ac (__TEXT,__text) non-external (was a private external) _vMaxH_FPInterleaved
0000000189f5c5ac (__TEXT,__text) non-external (was a private external) _vMaxH_FPInterleaved_CV_vec
000000018a1122a0 (__TEXT,__text) non-external (was a private external) _vMaxH_FP_CV_vec
000000018a115704 (__TEXT,__text) non-external (was a private external) _vMaxH_Interleaved_CV_vec
000000018a110b64 (__TEXT,__text) non-external (was a private external) _vMaxV_CV_vec
000000018a117b20 (__TEXT,__text) non-external (was a private external) _vMaxV_FPInterleaved_CV_vec
000000018a112624 (__TEXT,__text) non-external (was a private external) _vMaxV_FP_CV_vec
000000018a115a84 (__TEXT,__text) non-external (was a private external) _vMaxV_Interleaved_CV_vec
000000018a10fdb8 (__TEXT,__text) non-external (was a private external) _vMax_CV_vec
000000018a11109c (__TEXT,__text) non-external (was a private external) _vMinH_CV_vec
000000018a117ebc (__TEXT,__text) non-external (was a private external) _vMinH_FPInterleaved_CV_vec
000000018a112eac (__TEXT,__text) non-external (was a private external) _vMinH_FP_CV_vec
000000018a1163a4 (__TEXT,__text) non-external (was a private external) _vMinH_Interleaved_CV_vec
000000018a1113b4 (__TEXT,__text) non-external (was a private external) _vMinV_CV_vec
000000018a11802c (__TEXT,__text) non-external (was a private external) _vMinV_FPInterleaved_CV_vec
000000018a1131d0 (__TEXT,__text) non-external (was a private external) _vMinV_FP_CV_vec
000000018a1167c0 (__TEXT,__text) non-external (was a private external) _vMinV_Interleaved_CV_vec
000000018a07e0e4 (__TEXT,__text) non-external (was a private external) _vMultiDimensionalInterpolatedLookupTable_Planar16Q12_vec
000000018a07c008 (__TEXT,__text) non-external (was a private external) _vMultiDimensionalInterpolatedLookupTable_PlanarF_vec
0000000189e41958 (__TEXT,__text) non-external (was a private external) _vOverwriteChannelsWithScalar_ARGB8888
0000000189e79ff4 (__TEXT,__text) non-external (was a private external) _vOverwriteChannelsWithScalar_ARGBFFFF
0000000189e7a3d4 (__TEXT,__text) non-external (was a private external) _vOverwriteChannels_ARGB8888
0000000189e7acd0 (__TEXT,__text) non-external (was a private external) _vOverwriteChannels_ARGBFFFF
0000000189e261a4 (__TEXT,__text) non-external (was a private external) _vPermuteChannels_ARGB8888
000000018a10a34c (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_ARGB16F_Linear_bgf_vec
000000018a10accc (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_ARGB16F_Linear_ext_vec
000000018a10a344 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_ARGB16F_Nearest_bgf_vec
000000018a10a348 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_ARGB16F_Nearest_ext_vec
000000018a108698 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_ARGB16U_Linear_bgf_vec
000000018a1090bc (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_ARGB16U_Linear_ext_vec
000000018a1080b4 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_ARGB16U_Nearest_bgf_vec
000000018a1083f4 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_ARGB16U_Nearest_ext_vec
000000018a105ca4 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_ARGB8888_Linear_bgf_vec
000000018a106668 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_ARGB8888_Linear_ext_vec
000000018a1056c4 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_ARGB8888_Nearest_bgf_vec
000000018a105a0c (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_ARGB8888_Nearest_ext_vec
000000018a1096b8 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_Planar16F_Linear_bgf_vec
000000018a109e7c (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_Planar16F_Linear_ext_vec
000000018a1096ac (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_Planar16F_Nearest_bgf_vec
000000018a1096b0 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_Planar16F_Nearest_ext_vec
000000018a1073a4 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_Planar16U_Linear_bgf_vec
000000018a107b90 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_Planar16U_Linear_ext_vec
000000018a106cfc (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_Planar16U_Nearest_bgf_vec
000000018a1070a0 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_Planar16U_Nearest_ext_vec
000000018a1049d4 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_Planar8_Linear_bgf_vec
000000018a105198 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_Planar8_Linear_ext_vec
000000018a104474 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_Planar8_Nearest_bgf_vec
000000018a104758 (__TEXT,__text) non-external (was a private external) _vPerspectiveWarp_Planar8_Nearest_ext_vec
000000018a0807d8 (__TEXT,__text) non-external (was a private external) _vPiecewiseGamma_PlanarF_vec
000000018a080c90 (__TEXT,__text) non-external (was a private external) _vPiecewiseGamma_PlanarFto8_vec
0000000189f80eec (__TEXT,__text) non-external (was a private external) _vPiecewisePolynomial_Planar8toPlanarF
0000000189e13ee0 (__TEXT,__text) non-external (was a private external) _vPiecewisePolynomial_PlanarF
0000000189f83288 (__TEXT,__text) non-external (was a private external) _vPiecewisePolynomial_PlanarFtoPlanar8
0000000189f84540 (__TEXT,__text) non-external (was a private external) _vPiecewiseRational_PlanarF
0000000189e73434 (__TEXT,__text) non-external (was a private external) _vPlanar8toARGB1555
0000000189e758f8 (__TEXT,__text) non-external (was a private external) _vPlanar8toRGB565
000000018a0d25f8 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendDarken_RGBA8888_CV_vec
000000018a0d21e4 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendLighten_RGBA8888_CV_vec
000000018a0d1ad0 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendMultiply_RGBA8888_CV_vec
000000018a0d1e84 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendScreen_RGBA8888_CV_vec
000000018a0d12fc (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendWithPermute_ARGB8888_CV_vec
000000018a0d16e0 (__TEXT,__text) non-external (was a private external) _vPremultipliedAlphaBlendWithPermute_RGBA8888_CV_vec
000000018a07913c (__TEXT,__text) non-external (was a private external) _vPremultiplyData_ARGB16Q12_vec
000000018a0d32f8 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_ARGB16U_CV_vec
000000018a0d2ec0 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_ARGB8888_CV_vec
000000018a0d3548 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_ARGBFFFF_CV_vec
0000000189f26bcc (__TEXT,__text) non-external (was a private external) _vPremultiplyData_Planar8_Accelerate3
000000018a217b40 (__TEXT,__const) non-external _vPremultiplyData_Planar8_Accelerate3.c_128
000000018a0d2a0c (__TEXT,__text) non-external (was a private external) _vPremultiplyData_Planar8_CV_vec
0000000189f26794 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_PlanarF_Accelerate3
000000018a0d2cdc (__TEXT,__text) non-external (was a private external) _vPremultiplyData_PlanarF_CV_vec
000000018a0d38dc (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBA16F_CV_vec
000000018a1857b8 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBA16F_CV_vec_fp16
000000018a0794bc (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBA16Q12_vec
000000018a0d3420 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBA16U_CV_vec
000000018a0d30f8 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBA8888_CV_vec
000000018a0d3704 (__TEXT,__text) non-external (was a private external) _vPremultiplyData_RGBAFFFF_CV_vec
0000000189e709a0 (__TEXT,__text) non-external (was a private external) _vRGB565toARGB8888
0000000189e71a14 (__TEXT,__text) non-external (was a private external) _vRGB565toBGRA8888
0000000189e77078 (__TEXT,__text) non-external (was a private external) _vRGB565toPlanar8
0000000189e711ac (__TEXT,__text) non-external (was a private external) _vRGB565toRGBA8888
0000000189e7046c (__TEXT,__text) non-external (was a private external) _vRGBA5551toRGBA8888
0000000189e74ac8 (__TEXT,__text) non-external (was a private external) _vRGBA8888toRGBA5551
000000018a120878 (__TEXT,__text) non-external (was a private external) _vRemapImage_Planar8_fp16_line8_vec
000000018a175294 (__TEXT,__text) non-external (was a private external) _vRemapImage_Planar8_fp16_line8_vec_fp16
000000018a11f24c (__TEXT,__text) non-external (was a private external) _vRemap_Planar8_fp16_line8_vec
000000018a1733c4 (__TEXT,__text) non-external (was a private external) _vRemap_Planar8_fp16_line8_vec_fp16
0000000189f32734 (__TEXT,__text) non-external (was a private external) _vRotateClockwise270Degree_ARGB8888_Accelerate2
000000018a18cbcc (__TEXT,__text) non-external _vRotateClockwise270Degree_ARGB8888_SME2_internal
000000018a173060 (__TEXT,__text) non-external _vRotateClockwise270Degree_ARGB_16U
000000018a172424 (__TEXT,__text) non-external _vRotateClockwise270Degree_UInt16
0000000189f2ff40 (__TEXT,__text) non-external (was a private external) _vRotateClockwise270Degree_UInt16_Accelerate2
000000018a18a438 (__TEXT,__text) non-external (was a private external) _vRotateClockwise270Degree_UInt16_SME2
000000018a18a48c (__TEXT,__text) non-external _vRotateClockwise270Degree_UInt16_SME2_internal
000000018a1701f8 (__TEXT,__text) non-external _vRotateClockwise270Degree_UInt8
0000000189f2d910 (__TEXT,__text) non-external (was a private external) _vRotateClockwise270Degree_UInt8_Accelerate2
000000018a187bb4 (__TEXT,__text) non-external (was a private external) _vRotateClockwise270Degree_UInt8_SME2
000000018a187c08 (__TEXT,__text) non-external _vRotateClockwise270Degree_UInt8_SME2_internal
0000000189f31170 (__TEXT,__text) non-external (was a private external) _vRotateClockwise90Degree_ARGB8888_Accelerate2
000000018a18b754 (__TEXT,__text) non-external _vRotateClockwise90Degree_ARGB8888_SME2_internal
000000018a172d60 (__TEXT,__text) non-external _vRotateClockwise90Degree_ARGB_16U
000000018a1710ac (__TEXT,__text) non-external _vRotateClockwise90Degree_UInt16
0000000189f2eb74 (__TEXT,__text) non-external (was a private external) _vRotateClockwise90Degree_UInt16_Accelerate2
000000018a188e48 (__TEXT,__text) non-external (was a private external) _vRotateClockwise90Degree_UInt16_SME2
000000018a188e9c (__TEXT,__text) non-external _vRotateClockwise90Degree_UInt16_SME2_internal
000000018a16edb8 (__TEXT,__text) non-external _vRotateClockwise90Degree_UInt8
0000000189f2c368 (__TEXT,__text) non-external (was a private external) _vRotateClockwise90Degree_UInt8_Accelerate2
000000018a186680 (__TEXT,__text) non-external (was a private external) _vRotateClockwise90Degree_UInt8_SME2
000000018a1866d4 (__TEXT,__text) non-external _vRotateClockwise90Degree_UInt8_SME2_internal
000000018a11ca24 (__TEXT,__text) non-external (was a private external) _vRotate_270Degree_32_vec
000000018a11c9c0 (__TEXT,__text) non-external (was a private external) _vRotate_90Degree_32_vec
000000018a11d838 (__TEXT,__text) non-external _vRotate_90_ARGB_16U_0Degree
000000018a11e3d8 (__TEXT,__text) non-external _vRotate_90_ARGB_16U_180Degree
000000018a11e974 (__TEXT,__text) non-external _vRotate_90_ARGB_16U_270Degree
000000018a11dab0 (__TEXT,__text) non-external _vRotate_90_ARGB_16U_90Degree
000000018a11d698 (__TEXT,__text) non-external (was a private external) _vRotate_90_ARGB_16U_vec
0000000189ffac5c (__TEXT,__text) non-external (was a private external) _vRotate_90_ARGB_8888
000000018a11d090 (__TEXT,__text) non-external (was a private external) _vRotate_90_ARGB_8888_270Degree_Accelerate2
000000018a18d790 (__TEXT,__text) non-external (was a private external) _vRotate_90_ARGB_8888_270Degree_SME2
000000018a11ca88 (__TEXT,__text) non-external (was a private external) _vRotate_90_ARGB_8888_90Degree_Accelerate2
000000018a18c588 (__TEXT,__text) non-external (was a private external) _vRotate_90_ARGB_8888_90Degree_SME2
000000018a000998 (__TEXT,__text) non-external (was a private external) _vRotate_90_ARGB_FFFF
0000000189ffdd64 (__TEXT,__text) non-external (was a private external) _vRotate_90_Planar_Float
000000018a11a460 (__TEXT,__text) non-external _vRotate_90_Planar_UInt16_0Degree
000000018a11b430 (__TEXT,__text) non-external _vRotate_90_Planar_UInt16_180Degree
000000018a11be44 (__TEXT,__text) non-external _vRotate_90_Planar_UInt16_270Degree
000000018a11a970 (__TEXT,__text) non-external _vRotate_90_Planar_UInt16_90Degree
000000018a11a2b0 (__TEXT,__text) non-external (was a private external) _vRotate_90_Planar_UInt16_vec
