00007ff805222b4d (__TEXT,__text) external _CreateLSTMBreakEngine
00007ff8052b05d8 (__TEXT,__text) external _ures_getLocaleInternal
00007ff8052aefc3 (__TEXT,__text) external _ures_getNextResource
00007ff8052aee3a (__TEXT,__text) external _ures_getNextString
00007ff8052aedf3 (__TEXT,__text) external _ures_getSize
00007ff8052aeb38 (__TEXT,__text) external _ures_getString
00007ff8052af22d (__TEXT,__text) external _ures_getStringByIndex
00007ff8052b0411 (__TEXT,__text) external _ures_getStringByKey
00007ff8052af5ef (__TEXT,__text) external _ures_getStringByKeyWithFallback
00007ff8052aedc8 (__TEXT,__text) external _ures_getType
00007ff8052aed81 (__TEXT,__text) external _ures_getUInt
00007ff8052aeb82 (__TEXT,__text) external _ures_getUTF8String
00007ff8052af378 (__TEXT,__text) external _ures_getUTF8StringByIndex
00007ff8052b0580 (__TEXT,__text) external _ures_getUTF8StringByKey
00007ff8052aff48 (__TEXT,__text) external _ures_getValueWithFallback
00007ff8052b15d0 (__TEXT,__text) external _ures_getVersion
00007ff8052b2b01 (__TEXT,__text) external _ures_getVersionByKey
00007ff8052b15c6 (__TEXT,__text) external _ures_getVersionNumber
00007ff8052b1526 (__TEXT,__text) external _ures_getVersionNumberInternal
00007ff8052aee1a (__TEXT,__text) external _ures_hasNext
00007ff8052ae80f (__TEXT,__text) external _ures_initStackObject
00007ff8052af509 (__TEXT,__text) external _ures_open
00007ff8052b15f5 (__TEXT,__text) external _ures_openAvailableLocales
00007ff8052b0e9e (__TEXT,__text) external _ures_openDirect
00007ff8052b0edb (__TEXT,__text) external _ures_openDirectFillIn
00007ff8052b0eb8 (__TEXT,__text) external _ures_openFillIn
00007ff8052b0e84 (__TEXT,__text) external _ures_openNoDefault
00007ff8052ae5bb (__TEXT,__text) external _ures_openU
00007ff8052b0f01 (__TEXT,__text) external _ures_openWithCountryFallback
00007ff8052aee08 (__TEXT,__text) external _ures_resetIterator
00007ff8052b608a (__TEXT,__text) external _ures_swap
00007ff8052b79bc (__TEXT,__text) external _uscript_breaksBetweenLetters
00007ff8052b6f24 (__TEXT,__text) external _uscript_closeRun
00007ff8052b7291 (__TEXT,__text) external _uscript_getCode
00007ff80522fb9a (__TEXT,__text) external _uscript_getName
00007ff8052b7875 (__TEXT,__text) external _uscript_getSampleString
00007ff80525abf6 (__TEXT,__text) external _uscript_getScript
00007ff80525acd7 (__TEXT,__text) external _uscript_getScriptExtensions
00007ff80522fbb0 (__TEXT,__text) external _uscript_getShortName
00007ff8052b7976 (__TEXT,__text) external _uscript_getUsage
00007ff80525ac68 (__TEXT,__text) external _uscript_hasScript
00007ff8052b79e2 (__TEXT,__text) external _uscript_isCased
00007ff8052b7998 (__TEXT,__text) external _uscript_isRightToLeft
00007ff8052b6f65 (__TEXT,__text) external _uscript_nextRun
00007ff8052b6e25 (__TEXT,__text) external _uscript_openRun
00007ff8052b6f35 (__TEXT,__text) external _uscript_resetRun
00007ff8052b6ebf (__TEXT,__text) external _uscript_setRunText
00007ff805412610 (__TEXT,__text) external _usearch_close
00007ff805412f22 (__TEXT,__text) external _usearch_first
00007ff805413150 (__TEXT,__text) external _usearch_following
00007ff805412ac2 (__TEXT,__text) external _usearch_getAttribute
00007ff805412c1f (__TEXT,__text) external _usearch_getBreakIterator
00007ff805412e8b (__TEXT,__text) external _usearch_getCollator
00007ff805412bd7 (__TEXT,__text) external _usearch_getMatchedLength
00007ff805412b12 (__TEXT,__text) external _usearch_getMatchedStart
00007ff805412b29 (__TEXT,__text) external _usearch_getMatchedText
00007ff805412a1e (__TEXT,__text) external _usearch_getOffset
00007ff805412f0a (__TEXT,__text) external _usearch_getPattern
00007ff805412d00 (__TEXT,__text) external _usearch_getText
00007ff805413194 (__TEXT,__text) external _usearch_last
00007ff805412f68 (__TEXT,__text) external _usearch_next
00007ff8054122e6 (__TEXT,__text) external _usearch_open
00007ff80541237a (__TEXT,__text) external _usearch_openFromCollator
00007ff8054133a6 (__TEXT,__text) external _usearch_preceding
00007ff8054131db (__TEXT,__text) external _usearch_previous
00007ff80541361c (__TEXT,__text) external _usearch_reset
00007ff805413754 (__TEXT,__text) external _usearch_search
00007ff805414418 (__TEXT,__text) external _usearch_searchBackwards
00007ff805412a5f (__TEXT,__text) external _usearch_setAttribute
00007ff805412bee (__TEXT,__text) external _usearch_setBreakIterator
00007ff805412d19 (__TEXT,__text) external _usearch_setCollator
00007ff8054129d4 (__TEXT,__text) external _usearch_setOffset
00007ff805412ea1 (__TEXT,__text) external _usearch_setPattern
00007ff805412c34 (__TEXT,__text) external _usearch_setText
00007ff8052b7adc (__TEXT,__text) external _uset_add
00007ff8052b7ad2 (__TEXT,__text) external _uset_addAll
00007ff8052b7b7d (__TEXT,__text) external _uset_addAllCodePoints
00007ff8052b7ae6 (__TEXT,__text) external _uset_addRange
00007ff8052b7af0 (__TEXT,__text) external _uset_addString
00007ff8052b88ba (__TEXT,__text) external _uset_applyIntPropertyValue
00007ff8052b87db (__TEXT,__text) external _uset_applyPattern
00007ff8052b88c4 (__TEXT,__text) external _uset_applyPropertyAlias
00007ff8052b8170 (__TEXT,__text) external _uset_charAt
00007ff8052b7fa6 (__TEXT,__text) external _uset_clear
00007ff8052b7a90 (__TEXT,__text) external _uset_clone
00007ff8052b7abe (__TEXT,__text) external _uset_cloneAsThawed
00007ff8052b7a6e (__TEXT,__text) external _uset_close
00007ff8052b8af9 (__TEXT,__text) external _uset_closeOver
00007ff8052b7e5e (__TEXT,__text) external _uset_compact
00007ff8052b7e68 (__TEXT,__text) external _uset_complement
00007ff8052b7f9c (__TEXT,__text) external _uset_complementAll
00007ff8052b7f0c (__TEXT,__text) external _uset_complementAllCodePoints
00007ff8052b7e72 (__TEXT,__text) external _uset_complementRange
00007ff8052b7e7c (__TEXT,__text) external _uset_complementString
00007ff8052b7fce (__TEXT,__text) external _uset_contains
00007ff8052b8075 (__TEXT,__text) external _uset_containsAll
00007ff8052b807f (__TEXT,__text) external _uset_containsAllCodePoints
00007ff8052b8112 (__TEXT,__text) external _uset_containsNone
00007ff8052b7fd8 (__TEXT,__text) external _uset_containsRange
00007ff8052b811c (__TEXT,__text) external _uset_containsSome
00007ff8052b7fe2 (__TEXT,__text) external _uset_containsString
00007ff8052b8158 (__TEXT,__text) external _uset_equals
00007ff8052b7ab4 (__TEXT,__text) external _uset_freeze
00007ff8052b8237 (__TEXT,__text) external _uset_getItem
00007ff8052b8198 (__TEXT,__text) external _uset_getItemCount
00007ff8052b8184 (__TEXT,__text) external _uset_getRangeCount
00007ff8052b857e (__TEXT,__text) external _uset_getSerializedRange
00007ff8052b854e (__TEXT,__text) external _uset_getSerializedRangeCount
00007ff8052b831b (__TEXT,__text) external _uset_getSerializedSet
00007ff8052b81ba (__TEXT,__text) external _uset_getString
00007ff8052b818e (__TEXT,__text) external _uset_getStringCount
00007ff8052b7fc4 (__TEXT,__text) external _uset_hasStrings
00007ff8052b8166 (__TEXT,__text) external _uset_indexOf
00007ff8052b7fba (__TEXT,__text) external _uset_isEmpty
00007ff8052b7a9a (__TEXT,__text) external _uset_isFrozen
00007ff8052b7a32 (__TEXT,__text) external _uset_open
00007ff8052b7a08 (__TEXT,__text) external _uset_openEmpty
00007ff8052b864d (__TEXT,__text) external _uset_openPattern
00007ff8052b870e (__TEXT,__text) external _uset_openPatternOptions
00007ff8052b7bec (__TEXT,__text) external _uset_remove
00007ff8052b7d20 (__TEXT,__text) external _uset_removeAll
00007ff8052b7c90 (__TEXT,__text) external _uset_removeAllCodePoints
00007ff8052b7fb0 (__TEXT,__text) external _uset_removeAllStrings
00007ff8052b7bf6 (__TEXT,__text) external _uset_removeRange
00007ff8052b7c00 (__TEXT,__text) external _uset_removeString
00007ff8052b898b (__TEXT,__text) external _uset_resemblesPattern
00007ff8052b7d2a (__TEXT,__text) external _uset_retain
00007ff8052b7e54 (__TEXT,__text) external _uset_retainAll
00007ff8052b7dc4 (__TEXT,__text) external _uset_retainAllCodePoints
00007ff8052b7d34 (__TEXT,__text) external _uset_retainString
00007ff8052b8303 (__TEXT,__text) external _uset_serialize
00007ff8052b842a (__TEXT,__text) external _uset_serializedContains
00007ff8052b7ac8 (__TEXT,__text) external _uset_set
00007ff8052b837d (__TEXT,__text) external _uset_setSerializedToOne
00007ff8052b817a (__TEXT,__text) external _uset_size
00007ff8052b8130 (__TEXT,__text) external _uset_span
00007ff8052b813a (__TEXT,__text) external _uset_spanBack
00007ff8052b814e (__TEXT,__text) external _uset_spanBackUTF8
00007ff8052b8144 (__TEXT,__text) external _uset_spanUTF8
00007ff8052b8a43 (__TEXT,__text) external _uset_toPattern
00007ff805364183 (__TEXT,__text) external _usnum_close
00007ff805363c85 (__TEXT,__text) external _usnum_multiplyByPowerOfTen
00007ff805363b80 (__TEXT,__text) external _usnum_openForInt64
00007ff805363cb3 (__TEXT,__text) external _usnum_roundTo
00007ff805363d3d (__TEXT,__text) external _usnum_setMaximumIntegerDigits
00007ff805363d0f (__TEXT,__text) external _usnum_setMinimumFractionDigits
00007ff805363ce1 (__TEXT,__text) external _usnum_setMinimumIntegerDigits
00007ff805363d6b (__TEXT,__text) external _usnum_setSign
00007ff805363c1b (__TEXT,__text) external _usnum_setToInt64
00007ff8053641bd (__TEXT,__text) external _usnumf_close
00007ff805363faa (__TEXT,__text) external _usnumf_format
00007ff805364092 (__TEXT,__text) external _usnumf_formatInt64
00007ff805363d99 (__TEXT,__text) external _usnumf_openForLocale
00007ff805363e9e (__TEXT,__text) external _usnumf_openForLocaleAndGroupingStrategy
00007ff805415b12 (__TEXT,__text) external _uspoof_areBidiConfusable
00007ff805415ecc (__TEXT,__text) external _uspoof_areBidiConfusableUTF8
00007ff805415c43 (__TEXT,__text) external _uspoof_areBidiConfusableUnicodeString
00007ff805415450 (__TEXT,__text) external _uspoof_areConfusable
00007ff805415837 (__TEXT,__text) external _uspoof_areConfusableUTF8
00007ff8054155bc (__TEXT,__text) external _uspoof_areConfusableUnicodeString
00007ff805415198 (__TEXT,__text) external _uspoof_check
00007ff8054151af (__TEXT,__text) external _uspoof_check2
00007ff8054153a5 (__TEXT,__text) external _uspoof_check2UTF8
00007ff805415284 (__TEXT,__text) external _uspoof_check2UnicodeString
00007ff80541538e (__TEXT,__text) external _uspoof_checkUTF8
00007ff80541616b (__TEXT,__text) external _uspoof_checkUnicodeString
00007ff805414f43 (__TEXT,__text) external _uspoof_clone
00007ff805414fb3 (__TEXT,__text) external _uspoof_close
00007ff805416d18 (__TEXT,__text) external _uspoof_closeCheckResult
00007ff8054150db (__TEXT,__text) external _uspoof_getAllowedChars
00007ff8054150ae (__TEXT,__text) external _uspoof_getAllowedLocales
00007ff8054150f3 (__TEXT,__text) external _uspoof_getAllowedUnicodeSet
00007ff805416696 (__TEXT,__text) external _uspoof_getBidiSkeleton
00007ff805416996 (__TEXT,__text) external _uspoof_getBidiSkeletonUTF8
00007ff805416d43 (__TEXT,__text) external _uspoof_getCheckResultChecks
00007ff805416d8d (__TEXT,__text) external _uspoof_getCheckResultNumerics
00007ff805416d65 (__TEXT,__text) external _uspoof_getCheckResultRestrictionLevel
00007ff805415010 (__TEXT,__text) external _uspoof_getChecks
00007ff805416b57 (__TEXT,__text) external _uspoof_getInclusionSet
00007ff805416c19 (__TEXT,__text) external _uspoof_getInclusionUnicodeSet
00007ff805416bb8 (__TEXT,__text) external _uspoof_getRecommendedSet
00007ff805416c7a (__TEXT,__text) external _uspoof_getRecommendedUnicodeSet
00007ff805415051 (__TEXT,__text) external _uspoof_getRestrictionLevel
00007ff8054164f5 (__TEXT,__text) external _uspoof_getSkeleton
00007ff8054167d8 (__TEXT,__text) external _uspoof_getSkeletonUTF8
00007ff805414d67 (__TEXT,__text) external _uspoof_open
00007ff805416cdb (__TEXT,__text) external _uspoof_openCheckResult
00007ff805414e0a (__TEXT,__text) external _uspoof_openFromSerialized
00007ff805416e1a (__TEXT,__text) external _uspoof_openFromSource
00007ff805416b0e (__TEXT,__text) external _uspoof_serialize
00007ff80541510b (__TEXT,__text) external _uspoof_setAllowedChars
00007ff80541507d (__TEXT,__text) external _uspoof_setAllowedLocales
00007ff805415115 (__TEXT,__text) external _uspoof_setAllowedUnicodeSet
00007ff805414fde (__TEXT,__text) external _uspoof_setChecks
00007ff805415027 (__TEXT,__text) external _uspoof_setRestrictionLevel
00007ff805418f65 (__TEXT,__text) external _uspoof_swap
00007ff8052bb057 (__TEXT,__text) external _usprep_close
00007ff8052babc0 (__TEXT,__text) external _usprep_open
00007ff8052bb01f (__TEXT,__text) external _usprep_openByType
00007ff8052bb128 (__TEXT,__text) external _usprep_prepare
00007ff8052bba88 (__TEXT,__text) external _usprep_swap
00007ff8052c1cfc (__TEXT,__text) external _ustr_hashCharsN
00007ff8052c1d37 (__TEXT,__text) external _ustr_hashICharsN
00007ff8052c1cba (__TEXT,__text) external _ustr_hashUCharsN
00007ff8052c4486 (__TEXT,__text) external _utext_char32At
00007ff8052c4753 (__TEXT,__text) external _utext_clone
00007ff8052c4912 (__TEXT,__text) external _utext_close
00007ff8052c472b (__TEXT,__text) external _utext_copy
00007ff8052c43ad (__TEXT,__text) external _utext_current32
00007ff8052c4658 (__TEXT,__text) external _utext_equals
00007ff8052c4649 (__TEXT,__text) external _utext_extract
00007ff8052c46eb (__TEXT,__text) external _utext_freeze
00007ff8052c4265 (__TEXT,__text) external _utext_getNativeIndex
00007ff8052c4320 (__TEXT,__text) external _utext_getPreviousNativeIndex
00007ff8052c46f5 (__TEXT,__text) external _utext_hasMetaData
00007ff8052c4256 (__TEXT,__text) external _utext_isLengthExpensive
00007ff8052c46db (__TEXT,__text) external _utext_isWritable
00007ff8052c400f (__TEXT,__text) external _utext_moveIndex32
00007ff8052c424a (__TEXT,__text) external _utext_nativeLength
00007ff8052c40f3 (__TEXT,__text) external _utext_next32
00007ff8052c4523 (__TEXT,__text) external _utext_next32From
00007ff8052c4c45 (__TEXT,__text) external _utext_openCharacterIterator
00007ff8052c4ad6 (__TEXT,__text) external _utext_openConstUnicodeString
00007ff8052c4a43 (__TEXT,__text) external _utext_openReplaceable
00007ff8052c4b8d (__TEXT,__text) external _utext_openUChars
00007ff8052c4998 (__TEXT,__text) external _utext_openUTF8
00007ff8052c4ab8 (__TEXT,__text) external _utext_openUnicodeString
00007ff8052c419f (__TEXT,__text) external _utext_previous32
00007ff8052c45b1 (__TEXT,__text) external _utext_previous32From
00007ff8052c4705 (__TEXT,__text) external _utext_replace
00007ff8052c4280 (__TEXT,__text) external _utext_setNativeIndex
00007ff8052c479f (__TEXT,__text) external _utext_setup
00007ff8052c7159 (__TEXT,__text) external _utf8_appendCharSafeBody
00007ff8052c751e (__TEXT,__text) external _utf8_back1SafeBody
00007ff80547edf0 (__TEXT,__const) external _utf8_countTrailBytes
00007ff8052c6f06 (__TEXT,__text) external _utf8_nextCharSafeBody
00007ff8052c72d9 (__TEXT,__text) external _utf8_prevCharSafeBody
00007ff80541c015 (__TEXT,__text) external _utmscale_fromInt64
00007ff80541bfd5 (__TEXT,__text) external _utmscale_getTimeScaleValue
00007ff80541c05c (__TEXT,__text) external _utmscale_toInt64
00007ff8052c86a2 (__TEXT,__text) external _utrace_data
00007ff8052c8564 (__TEXT,__text) external _utrace_entry
00007ff8052c8582 (__TEXT,__text) external _utrace_exit
00007ff8052c931b (__TEXT,__text) external _utrace_format
00007ff8052c9464 (__TEXT,__text) external _utrace_functionName
00007ff8052c93d6 (__TEXT,__text) external _utrace_getFunctions
00007ff8052c9425 (__TEXT,__text) external _utrace_getLevel
00007ff8052c93b4 (__TEXT,__text) external _utrace_setFunctions
00007ff8052c9404 (__TEXT,__text) external _utrace_setLevel
00007ff8052c8762 (__TEXT,__text) external _utrace_vformat
00007ff80541c481 (__TEXT,__text) external _utrans_clone
00007ff80541c4be (__TEXT,__text) external _utrans_close
00007ff80541c736 (__TEXT,__text) external _utrans_countAvailableIDs
00007ff80541c740 (__TEXT,__text) external _utrans_getAvailableID
00007ff80541c51a (__TEXT,__text) external _utrans_getID
00007ff80541cc16 (__TEXT,__text) external _utrans_getSourceSet
00007ff80541c4d0 (__TEXT,__text) external _utrans_getUnicodeID
00007ff80541c397 (__TEXT,__text) external _utrans_open
00007ff80541c76d (__TEXT,__text) external _utrans_openIDs
00007ff80541c469 (__TEXT,__text) external _utrans_openInverse
00007ff80541c213 (__TEXT,__text) external _utrans_openU
00007ff80541c548 (__TEXT,__text) external _utrans_register
00007ff80541c644 (__TEXT,__text) external _utrans_setFilter
00007ff8053a797c (__TEXT,__text) external _utrans_stripRules
00007ff80541cb08 (__TEXT,__text) external _utrans_toRules
00007ff80541c7e2 (__TEXT,__text) external _utrans_trans
00007ff80541c863 (__TEXT,__text) external _utrans_transIncremental
00007ff80541c9f7 (__TEXT,__text) external _utrans_transIncrementalUChars
00007ff80541c8d9 (__TEXT,__text) external _utrans_transUChars
00007ff80541c5d9 (__TEXT,__text) external _utrans_unregister
00007ff80541c55e (__TEXT,__text) external _utrans_unregisterID
00007ff8052cbfef (__TEXT,__text) external _utrie2_clone
00007ff8052cc26b (__TEXT,__text) external _utrie2_cloneAsThawed
00007ff8052cb7d6 (__TEXT,__text) external _utrie2_close
00007ff8052cb8a1 (__TEXT,__text) external _utrie2_enum
00007ff8052cbd07 (__TEXT,__text) external _utrie2_enumForLeadSurrogate
00007ff8052cc56d (__TEXT,__text) external _utrie2_freeze
00007ff8052cc44a (__TEXT,__text) external _utrie2_fromUTrie
00007ff8052cb04e (__TEXT,__text) external _utrie2_get32
00007ff8052cb1fe (__TEXT,__text) external _utrie2_get32FromLeadSurrogateCodeUnit
00007ff8052cb260 (__TEXT,__text) external _utrie2_internalU8NextIndex
00007ff8052cb32e (__TEXT,__text) external _utrie2_internalU8PrevIndex
00007ff8052cb820 (__TEXT,__text) external _utrie2_isFrozen
00007ff8052cbd45 (__TEXT,__text) external _utrie2_open
00007ff8052cb581 (__TEXT,__text) external _utrie2_openDummy
00007ff8052cb403 (__TEXT,__text) external _utrie2_openFromSerialized
00007ff8052cb830 (__TEXT,__text) external _utrie2_serialize
