00007ff80968a2b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80968a270 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80968a29c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80968a288 (__TEXT,__gcc_except_tab) non-external GCC_except_table22
00007ff80968a25c (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff8420c1378 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent1
00007ff8420bfcc0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent10
00007ff8420c12c8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent10_Packed88882222
00007ff8420c12c0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent10_Packed88882222_196608
00007ff8420c12b8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent10_Packed88882222_65536
00007ff8420bfcc8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent12
00007ff8420bfb88 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16
00007ff8420bfba8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16Half
00007ff8420bfb90 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16Half_1
00007ff8420bfb98 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16Half_2
00007ff8420bfba0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16Half_3
00007ff8420bfb70 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16_1
00007ff8420bfb78 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16_2
00007ff8420bfb80 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16_3
00007ff8420c1370 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent1_196608
00007ff8420c1368 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent1_65536
00007ff8420bffa0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float
00007ff8420bff68 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_1
00007ff8420bff90 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_10
00007ff8420bff98 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_11
00007ff8420bff70 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_2
00007ff8420bff80 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_3
00007ff8420bff78 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_8
00007ff8420bff88 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_9
00007ff8420bfb68 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent8
00007ff8420bfb50 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent8_1
00007ff8420bfb58 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent8_2
00007ff8420bfb60 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent8_3
00007ff8420c0170 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_RGBPlanarFloat
00007ff8420c0068 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_RGBPlanarHalf
00007ff8420c03e0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_SpecialPassthrough1
00007ff8420c03e8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_SpecialPassthrough2
00007ff8420c03f0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_SpecialPassthrough3
00007ff8420bfd08 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16
00007ff8420bffc0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16Half
00007ff8420bffa8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16Half_1
00007ff8420bffb0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16Half_2
00007ff8420bffb8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16Half_3
00007ff8420bfcf0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16_1
00007ff8420bfcf8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16_2
00007ff8420bfd00 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16_3
00007ff8420bffe0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent32Float
00007ff8420bffc8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent32Float_1
00007ff8420bffd0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent32Float_2
00007ff8420bffd8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent32Float_3
00007ff8420bfce8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent8
00007ff8420bfcd0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent8_1
00007ff8420bfcd8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent8_2
00007ff8420bfce0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent8_3
00007ff8420c0c80 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarFullRange_131072
00007ff8420c0c78 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarFullRange_65536
00007ff8420c0c70 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarVideoRange_131072
00007ff8420c0c68 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarVideoRange_65536
00007ff8420c1300 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_VersatileSenselArray10CompandedIn8
00007ff8420c12f8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_VersatileSenselArray12CompandedIn8
00007ff8420c12d8 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_VersatileSenselArrayPacked10_88882222
00007ff8420c12d0 (__DATA,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_VersatileSenselArrayUnpacked10LSB
                 (undefined) external _kIOSurfaceAddressFormat (from IOSurface)
                 (undefined) external _kIOSurfaceAllocSize (from IOSurface)
                 (undefined) external _kIOSurfaceBytesPerElement (from IOSurface)
                 (undefined) external _kIOSurfaceBytesPerRow (from IOSurface)
                 (undefined) external _kIOSurfaceCacheMode (from IOSurface)
                 (undefined) external _kIOSurfaceChromaLocationBottomField (from IOSurface)
                 (undefined) external _kIOSurfaceChromaLocationTopField (from IOSurface)
                 (undefined) external _kIOSurfaceChromaSubsampling (from IOSurface)
                 (undefined) external _kIOSurfaceCleanAperture (from IOSurface)
                 (undefined) external _kIOSurfaceColorPrimaries (from IOSurface)
                 (undefined) external _kIOSurfaceColorSpace (from IOSurface)
                 (undefined) external _kIOSurfaceCreationProperties (from IOSurface)
                 (undefined) external _kIOSurfaceElementHeight (from IOSurface)
                 (undefined) external _kIOSurfaceElementWidth (from IOSurface)
                 (undefined) external _kIOSurfaceFieldCount (from IOSurface)
                 (undefined) external _kIOSurfaceFieldDetail (from IOSurface)
                 (undefined) external _kIOSurfaceGammaLevel (from IOSurface)
                 (undefined) external _kIOSurfaceHeight (from IOSurface)
                 (undefined) external _kIOSurfaceICCProfile (from IOSurface)
                 (undefined) external _kIOSurfaceName (from IOSurface)
                 (undefined) external _kIOSurfaceOffset (from IOSurface)
                 (undefined) external _kIOSurfacePixelAspectRatio (from IOSurface)
                 (undefined) external _kIOSurfacePixelFormat (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBase (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerCompressedTileHeader (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerElement (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRow (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRowOfCompressedTileHeaderGroups (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRowOfTileData (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerTileData (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentBitDepths (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentNames (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentRanges (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileDataRegionOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileHeaderRegionOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressionFootprint (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressionType (from IOSurface)
                 (undefined) external _kIOSurfacePlaneDataRegionBytesPerSlice (from IOSurface)
                 (undefined) external _kIOSurfacePlaneElementHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneElementWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneExtendedPixelsOnBottom (from IOSurface)
                 (undefined) external _kIOSurfacePlaneExtendedPixelsOnLeft (from IOSurface)
                 (undefined) external _kIOSurfacePlaneExtendedPixelsOnRight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneExtendedPixelsOnTop (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHTPCPredictionSelector (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHTPCVerticalHeaderGroupingMode (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeaderRegionBytesPerSlice (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeightInCompressedTiles (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHorizontalPixelOffsetWithinCompressedTileArray (from IOSurface)
                 (undefined) external _kIOSurfacePlaneInfo (from IOSurface)
                 (undefined) external _kIOSurfacePlaneOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneSize (from IOSurface)
                 (undefined) external _kIOSurfacePlaneVerticalPixelOffsetWithinCompressedTileArray (from IOSurface)
                 (undefined) external _kIOSurfacePlaneWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneWidthInCompressedTiles (from IOSurface)
                 (undefined) external _kIOSurfaceProhibitUseCount (from IOSurface)
                 (undefined) external _kIOSurfacePurgeWhenNotInUse (from IOSurface)
                 (undefined) external _kIOSurfaceSliceCount (from IOSurface)
                 (undefined) external _kIOSurfaceSubsampling (from IOSurface)
                 (undefined) external _kIOSurfaceTransferFunction (from IOSurface)
                 (undefined) external _kIOSurfaceWidth (from IOSurface)
                 (undefined) external _kIOSurfaceYCbCrMatrix (from IOSurface)
00007ff842126878 (__DATA,__common) non-external (was a private external) _kZeroVideoTime
                 (undefined) external _kdebug_trace (from libSystem)
00007ff809654d6c (__TEXT,__text) non-external _load_cg_symbols
00007ff842125cf0 (__DATA,__data) non-external _load_cg_symbols_once
00007ff842125ed8 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneBitsPerElement
00007ff842125f00 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnBottom
00007ff842125ee8 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnLeft
00007ff842125ef0 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnRight
00007ff842125ef8 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnTop
00007ff842125f08 (__DATA,__data) non-external (was a private external) _local_kIOSurfaceProhibitUseCount
00007ff842125ee0 (__DATA,__data) non-external (was a private external) _local_kIOSurfaceProtectionOptions
                 (undefined) external _mach_absolute_time (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _mach_timebase_info (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _notify_cancel (from libSystem)
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_register_mach_port (from libSystem)
                 (undefined) external _objc_destroyWeak (from libobjc)
                 (undefined) external _objc_initWeak (from libobjc)
                 (undefined) external _objc_loadWeakRetained (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_log_with_args (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _proc_pidinfo (from libSystem)
                 (undefined) external _pthread_attr_destroy (from libSystem)
                 (undefined) external _pthread_attr_init (from libSystem)
                 (undefined) external _pthread_attr_setdetachstate (from libSystem)
                 (undefined) external _pthread_attr_setschedparam (from libSystem)
                 (undefined) external _pthread_attr_setschedpolicy (from libSystem)
                 (undefined) external _pthread_cond_broadcast (from libSystem)
                 (undefined) external _pthread_cond_destroy (from libSystem)
                 (undefined) external _pthread_cond_init (from libSystem)
                 (undefined) external _pthread_cond_signal (from libSystem)
                 (undefined) external _pthread_cond_timedwait_relative_np (from libSystem)
                 (undefined) external _pthread_cond_wait (from libSystem)
                 (undefined) external _pthread_create (from libSystem)
                 (undefined) external _pthread_getschedparam (from libSystem)
                 (undefined) external _pthread_join (from libSystem)
                 (undefined) external _pthread_mach_thread_np (from libSystem)
                 (undefined) external _pthread_mutex_destroy (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
