0000000180184370 (__TEXT,__text) non-external K256
000000018017bf08 (__TEXT,__text) non-external __object_absence_policy_global_im4m
00000001801804f0 (__TEXT,__text) non-external __object_absence_policy_im4m
00000001edd3b0c8 (__DATA_CONST,__const) non-external (was a private external) __object_spec_app_dmg
00000001edd3b918 (__DATA_CONST,__const) non-external (was a private external) __object_spec_app_seal
00000001edd3b1d8 (__DATA_CONST,__const) non-external (was a private external) __object_spec_app_trst
00000001edd3b0f8 (__DATA_CONST,__const) non-external (was a private external) __object_spec_global_im4m
00000001edd3b8e8 (__DATA_CONST,__const) non-external (was a private external) __object_spec_im4m
00000001edd3b3e0 (__DATA_CONST,__const) non-external (was a private external) __object_spec_os_dmg
00000001edd3b3b0 (__DATA_CONST,__const) non-external (was a private external) __object_spec_os_seal
00000001edd3b4b8 (__DATA_CONST,__const) non-external (was a private external) __object_spec_os_trst
00000001edd3b4e8 (__DATA_CONST,__const) non-external (was a private external) __object_spec_prereboot_os_dmg
00000001edd3b128 (__DATA_CONST,__const) non-external (was a private external) __object_spec_safari_downlevel_im4m
000000018017eeb0 (__TEXT,__text) non-external __open_as
000000018017d6a0 (__TEXT,__text) non-external __open_console
00000001801821f8 (__TEXT,__text) non-external __os_alloc
0000000180195364 (__TEXT,__text) non-external __os_alloc.cold.1
00000001ed3c6b60 (__DATA,__common) non-external (was a private external) __os_alloc_heap
00000001801821ac (__TEXT,__text) non-external (was a private external) __os_alloc_once
00000001ed3c6bf0 (__DATA,__common) non-external (was a private external) __os_alloc_once_table
00000001801822b0 (__TEXT,__text) non-external __os_alloc_slow
0000000180197290 (__TEXT,__const) non-external __os_lock_type_base
0000000180180e90 (__TEXT,__text) non-external (was a private external) __os_log_simple_send
0000000180181008 (__TEXT,__text) non-external (was a private external) __os_log_simple_shim
0000000180181f54 (__TEXT,__text) non-external (was a private external) __os_once
0000000180195340 (__TEXT,__text) non-external __os_once.cold.1
0000000180181fac (__TEXT,__text) non-external __os_once_callout
0000000180181ea8 (__TEXT,__text) non-external __os_once_gate_broadcast
00000001801952c8 (__TEXT,__text) non-external (was a private external) __os_once_gate_corruption_abort
0000000180195278 (__TEXT,__text) non-external (was a private external) __os_once_gate_recursive_abort
00000001801952a0 (__TEXT,__text) non-external (was a private external) __os_once_gate_unowned_abort
000000018018201c (__TEXT,__text) non-external __os_once_gate_wait
00000001801823e8 (__TEXT,__text) non-external (was a private external) __os_semaphore_dispose
000000018019538c (__TEXT,__text) non-external __os_semaphore_dispose.cold.1
000000018019521c (__TEXT,__text) non-external (was a private external) __os_unfair_lock_corruption_abort
0000000180181bf0 (__TEXT,__text) non-external __os_unfair_lock_lock_slow
00000001801951cc (__TEXT,__text) non-external (was a private external) __os_unfair_lock_recursive_abort
0000000180181da4 (__TEXT,__text) non-external __os_unfair_lock_unlock_slow
00000001801951f4 (__TEXT,__text) non-external (was a private external) __os_unfair_lock_unowned_abort
000000018010af80 (__TEXT,__text) non-external (was a private external) __platform_bzero
000000018010dce0 (__TEXT,__text) non-external (was a private external) __platform_memchr
000000018010d110 (__TEXT,__text) non-external (was a private external) __platform_memcmp
000000018010b2b0 (__TEXT,__text) non-external (was a private external) __platform_memmove
000000018010afe0 (__TEXT,__text) non-external (was a private external) __platform_memset
000000018010ba00 (__TEXT,__text) non-external (was a private external) __platform_strchr
000000018010b8b0 (__TEXT,__text) non-external (was a private external) __platform_strcmp
000000018010e7f0 (__TEXT,__text) non-external (was a private external) __platform_strcmp$VARIANT$MTE
000000018010b8c4 (__TEXT,__text) non-external __platform_strcmp_noMTE
000000018010bdec (__TEXT,__text) non-external (was a private external) __platform_strlcat
000000018010b674 (__TEXT,__text) non-external (was a private external) __platform_strlcpy
000000018010aee0 (__TEXT,__text) non-external (was a private external) __platform_strlen
000000018010b790 (__TEXT,__text) non-external (was a private external) __platform_strncmp
0000000180182418 (__TEXT,__text) non-external (was a private external) __platform_strncpy
000000018010ae40 (__TEXT,__text) non-external (was a private external) __platform_strnlen
000000018010d264 (__TEXT,__text) non-external (was a private external) __platform_strstr
000000018017d94c (__TEXT,__text) non-external __preboot_fire
000000018017d93c (__TEXT,__text) non-external (was a private external) __preboot_payload_check
00000001ed3c66d0 (__DATA,__data) non-external __pthread_count
0000000180182a88 (__TEXT,__text) non-external __pthread_current_stack_address
00000001801824c0 (__TEXT,__text) non-external __pthread_exit
000000018010e1e8 (__TEXT,__text) non-external (was a private external) __pthread_exit_if_canceled
0000000180182bb8 (__TEXT,__text) non-external __pthread_exit_if_canceled.cold.1
00000001ed3c7730 (__DATA,__bss) non-external __pthread_introspection_hook
0000000180182b34 (__TEXT,__text) non-external __pthread_introspection_hook_callout_thread_destroy
0000000180182a98 (__TEXT,__text) non-external __pthread_introspection_hook_callout_thread_terminate
0000000180182bfc (__TEXT,__text) non-external (was a private external) __pthread_joiner_prepost_wake
0000000180182c58 (__TEXT,__text) non-external __pthread_joiner_prepost_wake.cold.1
00000001801826c4 (__TEXT,__text) non-external __pthread_joiner_wake
0000000180182bd0 (__TEXT,__text) non-external __pthread_joiner_wake.cold.1
00000001ed3c6b84 (__DATA,__common) non-external (was a private external) __pthread_list_lock
00000001801839b8 (__TEXT,__text) non-external __pthread_mutex_check_init_slow
00000001801953e0 (__TEXT,__text) non-external (was a private external) __pthread_mutex_corruption_abort
0000000180183b58 (__TEXT,__text) non-external __pthread_mutex_fairshare_lock
0000000180182ce4 (__TEXT,__text) non-external (was a private external) __pthread_mutex_fairshare_lock_slow
0000000180182df8 (__TEXT,__text) non-external __pthread_mutex_fairshare_lock_wait
0000000180183848 (__TEXT,__text) non-external __pthread_mutex_fairshare_unlock
0000000180182ffc (__TEXT,__text) non-external __pthread_mutex_fairshare_unlock_drop
0000000180182ec4 (__TEXT,__text) non-external (was a private external) __pthread_mutex_fairshare_unlock_slow
0000000180183430 (__TEXT,__text) non-external (was a private external) __pthread_mutex_firstfit_lock_slow
0000000180183570 (__TEXT,__text) non-external __pthread_mutex_firstfit_lock_wait
00000001801832c4 (__TEXT,__text) non-external (was a private external) __pthread_mutex_firstfit_unlock_slow
00000001801833cc (__TEXT,__text) non-external __pthread_mutex_firstfit_wake
0000000180183618 (__TEXT,__text) non-external (was a private external) __pthread_mutex_lock_init_slow
00000001ed3c7738 (__DATA,__bss) non-external __pthread_mutex_sig_fast
0000000180183068 (__TEXT,__text) non-external (was a private external) __pthread_mutex_ulock_lock
00000001801830bc (__TEXT,__text) non-external __pthread_mutex_ulock_lock_slow
00000001801831cc (__TEXT,__text) non-external (was a private external) __pthread_mutex_ulock_unlock
0000000180183208 (__TEXT,__text) non-external __pthread_mutex_ulock_unlock_slow
00000001801837a4 (__TEXT,__text) non-external __pthread_mutex_unlock_init_slow
00000001ed3c6be8 (__DATA,__common) non-external (was a private external) __pthread_ptr_munge_token
000000018010da88 (__TEXT,__text) non-external (was a private external) __pthread_set_self
00000001801827a0 (__TEXT,__text) non-external __pthread_set_self_dyld
00000001801953b4 (__TEXT,__text) non-external (was a private external) __pthread_setcancelstate_exit
0000000180182868 (__TEXT,__text) non-external __pthread_terminate
000000018018280c (__TEXT,__text) non-external __pthread_terminate_invoke
000000018011e7e0 (__TEXT,__text) non-external (was a private external) __pthread_tsd_cleanup
0000000180181030 (__TEXT,__text) non-external __simple_asl_connect
0000000180181168 (__TEXT,__text) non-external __simple_asl_connect_once
00000001801810e0 (__TEXT,__text) non-external (was a private external) __simple_asl_get_fd
0000000180195118 (__TEXT,__text) non-external __simple_asl_get_fd.cold.1
0000000180181240 (__TEXT,__text) non-external __simple_asl_init_context
00000001801811d4 (__TEXT,__text) non-external (was a private external) __simple_asl_log
0000000180195144 (__TEXT,__text) non-external __simple_asl_log.cold.1
0000000180181360 (__TEXT,__text) non-external (was a private external) __simple_dprintf
000000018010dc08 (__TEXT,__text) non-external (was a private external) __simple_getenv
000000018010beb4 (__TEXT,__text) non-external (was a private external) __simple_salloc
000000018010cd24 (__TEXT,__text) non-external (was a private external) __simple_sfree
00000001801814d0 (__TEXT,__text) non-external (was a private external) __simple_sprintf
000000018010cd14 (__TEXT,__text) non-external (was a private external) __simple_string
0000000180181258 (__TEXT,__text) non-external (was a private external) __simple_vdprintf
0000000180181508 (__TEXT,__text) non-external (was a private external) __simple_vsnprintf
00000001801951a4 (__TEXT,__text) non-external __simple_vsnprintf.cold.1
000000018010c0d4 (__TEXT,__text) non-external (was a private external) __simple_vsprintf
00000001801815b8 (__TEXT,__text) non-external __snprintf_out_of_space
00000001edd3b370 (__DATA_CONST,__const) non-external (was a private external) __stage_cryptex1_sniff
00000001edd3ba98 (__DATA_CONST,__const) non-external (was a private external) __stage_dylib_cache
00000001edd3b198 (__DATA_CONST,__const) non-external (was a private external) __stage_goodbye
00000001edd3b088 (__DATA_CONST,__const) non-external (was a private external) __stage_graft
00000001edd3b2f0 (__DATA_CONST,__const) non-external (was a private external) __stage_graft_fetch
00000001edd3b2b0 (__DATA_CONST,__const) non-external (was a private external) __stage_graft_select
00000001edd3b158 (__DATA_CONST,__const) non-external (was a private external) __stage_hello
00000001edd3b330 (__DATA_CONST,__const) non-external (was a private external) __stage_preboot
000000018017b594 (__TEXT,__text) non-external (was a private external) __subsystem_init
00000001ec75704c (__DATA_DIRTY,__bss) non-external __task_reply_port
00000001ed3c7720 (__DATA,__bss) non-external __tbi
0000000180183f78 (__TEXT,__text) non-external (was a private external) __thread_set_tsd_base
00000001801944d8 (__TEXT,__text) non-external (was a private external) _abort
0000000180194460 (__TEXT,__text) non-external (was a private external) _abort_report_np
000000018019555c (__TEXT,__text) non-external (was a private external) _abort_with_payload
00000001801954d0 (__TEXT,__text) non-external _abort_with_payload_wrapper_internal
00000001801954b0 (__TEXT,__text) non-external (was a private external) _abort_with_reason
000000018017b1a4 (__TEXT,__text) non-external (was a private external) _amfi_check_dyld_policy_self
000000018017b218 (__TEXT,__text) non-external (was a private external) _amfi_load_trust_cache
00000001ed3c765c (__DATA,__bss) non-external _arc4_count
000000018017b3d8 (__TEXT,__text) non-external _arc4_fetch
00000001ed3c7650 (__DATA,__bss) non-external _arc4_lock
000000018017b4ac (__TEXT,__text) non-external _arc4_stir
000000018017b274 (__TEXT,__text) non-external (was a private external) _arc4random
000000018017f748 (__TEXT,__text) non-external (was a private external) _arguments
000000018017f770 (__TEXT,__text) non-external (was a private external) _arguments_dump
000000018017f510 (__TEXT,__text) non-external (was a private external) _arguments_init
000000018010d110 (__TEXT,__text) non-external (was a private external) _bcmp
000000018017f280 (__TEXT,__text) non-external (was a private external) _boot_boot
000000018017f48c (__TEXT,__text) non-external (was a private external) _boot_destroy
000000018017f158 (__TEXT,__text) non-external (was a private external) _boot_dump_spec
000000018017f274 (__TEXT,__text) non-external (was a private external) _boot_get
000000018017f484 (__TEXT,__text) non-external (was a private external) _boot_get_dylib_root
000000018017f274 (__TEXT,__text) non-external (was a private external) _boot_get_unsafe
000000018017f20c (__TEXT,__text) non-external (was a private external) _boot_init
000000018017f070 (__TEXT,__text) non-external (was a private external) _boot_select_spec
000000018017f474 (__TEXT,__text) non-external (was a private external) _boot_set_dylib_root
000000018017f3d8 (__TEXT,__text) non-external (was a private external) _boot_set_payload
000000018017f370 (__TEXT,__text) non-external (was a private external) _boot_set_root
0000000180180c38 (__TEXT,__text) non-external (was a private external) _buff_get_length_uint32
0000000180180c68 (__TEXT,__text) non-external (was a private external) _buff_map_fd_anon
000000018010af80 (__TEXT,__text) non-external (was a private external) _bzero
000000018010e6e0 (__TEXT,__text) non-external (was a private external) _callWithProtectedStack
000000018010e750 (__TEXT,__text) non-external (was a private external) _callWithRegularStack
0000000180186234 (__TEXT,__text) non-external (was a private external) _cc_clear
000000018018627c (__TEXT,__text) non-external (was a private external) _cc_disable_dit_with_sb
0000000180183f8c (__TEXT,__text) non-external (was a private external) _ccdigest_final_64be
000000018018416c (__TEXT,__text) non-external (was a private external) _ccdigest_init
0000000180184308 (__TEXT,__text) non-external (was a private external) _ccdigest_update
00000001801841cc (__TEXT,__text) non-external (was a private external) _ccdigest_update_internal
0000000180185bec (__TEXT,__text) non-external (was a private external) _ccsha1_di
0000000180197550 (__TEXT,__const) non-external (was a private external) _ccsha1_initial_state
0000000180185bf8 (__TEXT,__text) non-external _ccsha1_vng_arm_compress
00000001edd3bb78 (__DATA_CONST,__const) non-external (was a private external) _ccsha1_vng_arm_di
0000000180186248 (__TEXT,__text) non-external (was a private external) _ccsha256_di
0000000180197564 (__TEXT,__const) non-external (was a private external) _ccsha256_initial_state
