00007ff8065efd1b (__TEXT,__text) external _CreateLSTMBreakEngine
00007ff8068036ff (__TEXT,__const) external __ZTSN3icu18HinduSolarCalendarE
00007ff80679d1c6 (__TEXT,__const) external __ZTSN3icu18LocaleDisplayNamesE
00007ff80679d028 (__TEXT,__const) weak external __ZTSN3icu18LocalePriorityList8IteratorE
00007ff8067b271c (__TEXT,__const) external __ZTSN3icu18RuleBasedTokenizerE
00007ff80680560e (__TEXT,__const) external __ZTSN3icu18SharedNumberFormatE
00007ff80680837a (__TEXT,__const) external __ZTSN3icu18TimeZoneTransitionE
00007ff8067f3ffa (__TEXT,__const) external __ZTSN3icu18UStringEnumerationE
00007ff8067f3580 (__TEXT,__const) external __ZTSN3icu18UnicodeSetIteratorE
00007ff8067fd74e (__TEXT,__const) external __ZTSN3icu19CollationCacheEntryE
00007ff8067fd59e (__TEXT,__const) external __ZTSN3icu19CollationRuleParser4SinkE
00007ff8067fd5bf (__TEXT,__const) external __ZTSN3icu19CollationRuleParser8ImporterE
00007ff80679cfc7 (__TEXT,__const) external __ZTSN3icu19FilteredNormalizer2E
00007ff806808325 (__TEXT,__const) external __ZTSN3icu19InitialTimeZoneRuleE
00007ff806804235 (__TEXT,__const) external __ZTSN3icu19IslamicRGSACalendarE
00007ff8068041f9 (__TEXT,__const) external __ZTSN3icu19IslamicTBLACalendarE
00007ff80680720d (__TEXT,__const) external __ZTSN3icu19SharedBreakIteratorE
00007ff80679ccb4 (__TEXT,__const) external __ZTSN3icu20CheckedArrayByteSinkE
00007ff8067fb730 (__TEXT,__const) external __ZTSN3icu20CollationDataBuilder10CEModifierE
00007ff8067fb77e (__TEXT,__const) external __ZTSN3icu20CollationDataBuilderE
00007ff8067fd7c0 (__TEXT,__const) external __ZTSN3icu20CompactDecimalFormatE
00007ff8067ffee6 (__TEXT,__const) external __ZTSN3icu20DecimalFormatSymbolsE
00007ff806801cc6 (__TEXT,__const) external __ZTSN3icu20FieldPositionHandlerE
00007ff8068041dc (__TEXT,__const) external __ZTSN3icu20IslamicCivilCalendarE
00007ff806808096 (__TEXT,__const) external __ZTSN3icu20TimeZoneGenericNamesE
00007ff806801d29 (__TEXT,__const) external __ZTSN3icu21FieldPositionIteratorE
00007ff806801060 (__TEXT,__const) external __ZTSN3icu21FormattedDateIntervalE
00007ff80680623f (__TEXT,__const) external __ZTSN3icu21RuleBasedNumberFormatE
00007ff80680835c (__TEXT,__const) external __ZTSN3icu21TimeArrayTimeZoneRuleE
00007ff806808a7b (__TEXT,__const) external __ZTSN3icu21UTF8CollationIteratorE
00007ff80679cea1 (__TEXT,__const) external __ZTSN3icu22BytesDictionaryMatcherE
00007ff8067fd806 (__TEXT,__const) external __ZTSN3icu22CompoundTransliteratorE
00007ff80680381c (__TEXT,__const) external __ZTSN3icu22HinduSolarOdiaCalendarE
00007ff8067b1e43 (__TEXT,__const) external __ZTSN3icu22RuleBasedBreakIterator10BreakCacheE
00007ff8067b1e00 (__TEXT,__const) external __ZTSN3icu22RuleBasedBreakIteratorE
00007ff8067ebbb8 (__TEXT,__const) external __ZTSN3icu22UCharCharacterIteratorE
00007ff806808632 (__TEXT,__const) external __ZTSN3icu22UIterCollationIteratorE
00007ff806808a29 (__TEXT,__const) external __ZTSN3icu22UTF16CollationIteratorE
00007ff80680383b (__TEXT,__const) external __ZTSN3icu23HinduSolarTamilCalendarE
00007ff806804215 (__TEXT,__const) external __ZTSN3icu23IslamicUmalquraCalendarE
00007ff806800c10 (__TEXT,__const) external __ZTSN3icu23SharedDateFormatSymbolsE
00007ff8067b2779 (__TEXT,__const) external __ZTSN3icu23StringCharacterIteratorE
00007ff80679ce81 (__TEXT,__const) external __ZTSN3icu23UCharsDictionaryMatcherE
00007ff8067ee5db (__TEXT,__const) external __ZTSN3icu23UnicodeStringAppendableE
00007ff8067fb5ce (__TEXT,__const) external __ZTSN3icu24CollationElementIteratorE
00007ff8068018f5 (__TEXT,__const) external __ZTSN3icu24DateTimePatternGeneratorE
00007ff806808a99 (__TEXT,__const) external __ZTSN3icu24FCDUTF8CollationIteratorE
00007ff80679cd30 (__TEXT,__const) external __ZTSN3icu24ForwardCharacterIteratorE
00007ff8068037d7 (__TEXT,__const) external __ZTSN3icu24HinduSolarBanglaCalendarE
00007ff8067b1e22 (__TEXT,__const) external __ZTSN3icu24RuleBasedBreakIterator57E
00007ff8067fc15c (__TEXT,__const) external __ZTSN3icu25CollationFastLatinBuilderE
00007ff806808651 (__TEXT,__const) external __ZTSN3icu25FCDUIterCollationIteratorE
00007ff806808a48 (__TEXT,__const) external __ZTSN3icu25FCDUTF16CollationIteratorE
00007ff806806c88 (__TEXT,__const) external __ZTSN3icu25FormattedRelativeDateTimeE
00007ff806806cf9 (__TEXT,__const) external __ZTSN3icu25RelativeDateTimeFormatterE
00007ff806807110 (__TEXT,__const) external __ZTSN3icu25ScientificNumberFormatter11MarkupStyleE
00007ff806807167 (__TEXT,__const) external __ZTSN3icu25ScientificNumberFormatter16SuperscriptStyleE
00007ff80680713f (__TEXT,__const) weak external __ZTSN3icu25ScientificNumberFormatter5StyleE
00007ff80680719b (__TEXT,__const) external __ZTSN3icu25ScientificNumberFormatterE
00007ff8068037f8 (__TEXT,__const) external __ZTSN3icu27HinduSolarMalayalamCalendarE
00007ff806801d04 (__TEXT,__const) external __ZTSN3icu28FieldPositionIteratorHandlerE
00007ff80679cfa2 (__TEXT,__const) external __ZTSN3icu28FilteredBreakIteratorBuilderE
00007ff806803765 (__TEXT,__const) external __ZTSN3icu28HinduLunisolarTeluguCalendarE
00007ff80680371a (__TEXT,__const) external __ZTSN3icu28HinduLunisolarVikramCalendarE
00007ff8068037b1 (__TEXT,__const) external __ZTSN3icu29HinduLunisolarKannadaCalendarE
00007ff80680373f (__TEXT,__const) external __ZTSN3icu29HinduLunisolarMarathiCalendarE
00007ff80680378a (__TEXT,__const) external __ZTSN3icu30HinduLunisolarGujaratiCalendarE
00007ff806801c87 (__TEXT,__const) external __ZTSN3icu31FormattedValueStringBuilderImplE
00007ff8068060bc (__TEXT,__const) external __ZTSN3icu33PluralAvailableLocalesEnumerationE
00007ff8067f4470 (__TEXT,__const) external __ZTSN3icu4IDNAE
00007ff806801c32 (__TEXT,__const) external __ZTSN3icu6FormatE
00007ff80679d286 (__TEXT,__const) external __ZTSN3icu6Locale8IteratorE
00007ff80679d23b (__TEXT,__const) external __ZTSN3icu6LocaleE
00007ff806806c3e (__TEXT,__const) external __ZTSN3icu6RegionE
00007ff8067f3c8b (__TEXT,__const) external __ZTSN3icu6UStackE
00007ff806805290 (__TEXT,__const) external __ZTSN3icu6number15FormattedNumberE
00007ff8068052d8 (__TEXT,__const) external __ZTSN3icu6number20FormattedNumberRangeE
00007ff806804f7f (__TEXT,__const) weak external __ZTSN3icu6number4impl13EmptyModifierE
00007ff80680520f (__TEXT,__const) external __ZTSN3icu6number4impl13ModifierStoreE
00007ff80680518d (__TEXT,__const) external __ZTSN3icu6number4impl14SimpleModifierE
00007ff806804d63 (__TEXT,__const) external __ZTSN3icu6number4impl14SymbolProviderE
00007ff806804f39 (__TEXT,__const) external __ZTSN3icu6number4impl15DecimalQuantityE
00007ff80680543c (__TEXT,__const) external __ZTSN3icu6number4impl17ParsedPatternInfoE
00007ff8068054d7 (__TEXT,__const) external __ZTSN3icu6number4impl18ScientificModifierE
00007ff80680539c (__TEXT,__const) weak external __ZTSN3icu6number4impl19MicroPropsGeneratorE
00007ff806805348 (__TEXT,__const) external __ZTSN3icu6number4impl20AffixPatternProviderE
00007ff8068052af (__TEXT,__const) external __ZTSN3icu6number4impl20UFormattedNumberDataE
00007ff806805400 (__TEXT,__const) weak external __ZTSN3icu6number4impl21AdoptingModifierStoreE
00007ff806805163 (__TEXT,__const) external __ZTSN3icu6number4impl21ConstantAffixModifierE
00007ff806805371 (__TEXT,__const) external __ZTSN3icu6number4impl22MutablePatternModifierE
00007ff806805264 (__TEXT,__const) external __ZTSN3icu6number4impl23MultiplierFormatHandlerE
00007ff8068053d3 (__TEXT,__const) external __ZTSN3icu6number4impl24ImmutablePatternModifierE
00007ff8068051b0 (__TEXT,__const) external __ZTSN3icu6number4impl26ConstantMultiFieldModifierE
00007ff8068051df (__TEXT,__const) external __ZTSN3icu6number4impl27AdoptingSignumModifierStoreE
00007ff806805231 (__TEXT,__const) external __ZTSN3icu6number4impl30CurrencySpacingEnabledModifierE
00007ff806804d95 (__TEXT,__const) external __ZTSN3icu6number4impl32LocalizedNumberFormatterAsFormatE
00007ff806805147 (__TEXT,__const) external __ZTSN3icu6number4impl8ModifierE
00007ff80680491b (__TEXT,__const) external __ZTSN3icu7MeasureE
00007ff8067b22c8 (__TEXT,__const) weak external __ZTSN3icu7UMemoryE
00007ff8067ee625 (__TEXT,__const) external __ZTSN3icu7UObjectE
00007ff8067f55fc (__TEXT,__const) external __ZTSN3icu7UVectorE
00007ff80679cca4 (__TEXT,__const) external __ZTSN3icu8ByteSinkE
00007ff8067f9ce0 (__TEXT,__const) external __ZTSN3icu8CalendarE
00007ff8067fb630 (__TEXT,__const) external __ZTSN3icu8CollatorE
00007ff806807ae7 (__TEXT,__const) external __ZTSN3icu8TimeUnitE
00007ff806807a70 (__TEXT,__const) external __ZTSN3icu8TimeZoneE
00007ff80680576d (__TEXT,__const) external __ZTSN3icu8numparse4impl13SeriesMatcherE
00007ff8068058ae (__TEXT,__const) external __ZTSN3icu8numparse4impl13SymbolMatcherE
00007ff80680598d (__TEXT,__const) external __ZTSN3icu8numparse4impl14PercentMatcherE
00007ff8068059b2 (__TEXT,__const) external __ZTSN3icu8numparse4impl15PermilleMatcherE
00007ff8068059d8 (__TEXT,__const) external __ZTSN3icu8numparse4impl15PlusSignMatcherE
00007ff806805920 (__TEXT,__const) external __ZTSN3icu8numparse4impl16MinusSignMatcherE
00007ff80680585f (__TEXT,__const) external __ZTSN3icu8numparse4impl16NumberParserImplE
00007ff8068058d2 (__TEXT,__const) external __ZTSN3icu8numparse4impl17IgnorablesMatcherE
00007ff8068057ba (__TEXT,__const) external __ZTSN3icu8numparse4impl18ArraySeriesMatcherE
00007ff806805791 (__TEXT,__const) weak external __ZTSN3icu8numparse4impl18CompositionMatcherE
00007ff806805836 (__TEXT,__const) external __ZTSN3icu8numparse4impl18NumberParseMatcherE
00007ff806805743 (__TEXT,__const) weak external __ZTSN3icu8numparse4impl19AffixPatternMatcherE
00007ff8068057e3 (__TEXT,__const) external __ZTSN3icu8numparse4impl23CombinedCurrencyMatcherE
00007ff8068059fe (__TEXT,__const) external __ZTSN3icu8numparse4impl24ApproximatelySignMatcherE
00007ff8068056ca (__TEXT,__const) weak external __ZTSN3icu8numparse4impl24MutableMatcherCollectionE
00007ff80679ceff (__TEXT,__const) external __ZTSN3icu9ErrorCodeE
00007ff8067f560b (__TEXT,__const) external __ZTSN3icu9UVector32E
00007ff8067f561c (__TEXT,__const) external __ZTSN3icu9UVector64E
00007ff8068090fc (__TEXT,__const) external __ZTSN3icu9VTimeZoneE
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv121__vmi_class_type_infoE (from libc++)
00007ff840664a70 (__DATA_CONST,__const) external __ZTVN3icu10AppendableE
00007ff8406772d8 (__DATA_CONST,__const) external __ZTVN3icu10CECalendarE
00007ff84067a518 (__DATA_CONST,__const) external __ZTVN3icu10DateFormatE
00007ff84067beb0 (__DATA_CONST,__const) external __ZTVN3icu10GenderInfoE
00007ff840669120 (__DATA_CONST,__const) external __ZTVN3icu10NormalizerE
00007ff840675288 (__DATA_CONST,__const) external __ZTVN3icu10UnicodeSetE
00007ff84067ba88 (__DATA_CONST,__const) external __ZTVN3icu11FormattableE
00007ff840680740 (__DATA_CONST,__const) external __ZTVN3icu11MeasureUnitE
00007ff840668d00 (__DATA_CONST,__const) external __ZTVN3icu11Normalizer2E
00007ff840684ba0 (__DATA_CONST,__const) external __ZTVN3icu11PluralRulesE
00007ff840675468 (__DATA_CONST,__const) external __ZTVN3icu11ReplaceableE
00007ff840675338 (__DATA_CONST,__const) external __ZTVN3icu11SymbolTableE
00007ff8406871e0 (__DATA_CONST,__const) external __ZTVN3icu11TextTrieMapE
00007ff840675088 (__DATA_CONST,__const) external __ZTVN3icu12CacheKeyBaseE
00007ff840677760 (__DATA_CONST,__const) external __ZTVN3icu12ChoiceFormatE
00007ff840686370 (__DATA_CONST,__const) external __ZTVN3icu12CollationKeyE
00007ff84067a248 (__DATA_CONST,__const) external __ZTVN3icu12CurrencyUnitE
00007ff840665480 (__DATA_CONST,__const) external __ZTVN3icu12DateIntervalE
00007ff84067b578 (__DATA_CONST,__const) external __ZTVN3icu12DateTimeRuleE
00007ff840684ce0 (__DATA_CONST,__const) external __ZTVN3icu12FixedDecimalE
00007ff840683808 (__DATA_CONST,__const) external __ZTVN3icu12NumberFormatE
00007ff840684b30 (__DATA_CONST,__const) external __ZTVN3icu12PluralFormat14PluralSelectorE
00007ff840684b08 (__DATA_CONST,__const) external __ZTVN3icu12PluralFormat21PluralSelectorAdapterE
00007ff840684ab0 (__DATA_CONST,__const) external __ZTVN3icu12PluralFormatE
00007ff840685500 (__DATA_CONST,__const) external __ZTVN3icu12RegexCompileE
00007ff840685998 (__DATA_CONST,__const) external __ZTVN3icu12RegexMatcherE
00007ff840685a88 (__DATA_CONST,__const) external __ZTVN3icu12RegexPatternE
00007ff840669f30 (__DATA_CONST,__const) external __ZTVN3icu12ResourceSinkE
00007ff840686080 (__DATA_CONST,__const) external __ZTVN3icu12SelectFormatE
00007ff84066a0c0 (__DATA_CONST,__const) external __ZTVN3icu12SharedObjectE
00007ff840686608 (__DATA_CONST,__const) external __ZTVN3icu12StringSearchE
00007ff840687548 (__DATA_CONST,__const) external __ZTVN3icu12TimeZoneRuleE
00007ff840675058 (__DATA_CONST,__const) external __ZTVN3icu12UnifiedCacheE
00007ff840676a60 (__DATA_CONST,__const) external __ZTVN3icu13BasicTimeZoneE
00007ff840664c90 (__DATA_CONST,__const) external __ZTVN3icu13BreakIteratorE
00007ff840678000 (__DATA_CONST,__const) external __ZTVN3icu13CollationKeys13LevelCallbackE
00007ff84067a948 (__DATA_CONST,__const) external __ZTVN3icu13DecimalFormatE
00007ff84067bb18 (__DATA_CONST,__const) external __ZTVN3icu13FieldPositionE
00007ff840680370 (__DATA_CONST,__const) external __ZTVN3icu13FormattedListE
00007ff840682898 (__DATA_CONST,__const) external __ZTVN3icu13IFixedDecimalE
00007ff8406803b0 (__DATA_CONST,__const) external __ZTVN3icu13ListFormatterE
00007ff840665810 (__DATA_CONST,__const) external __ZTVN3icu13LocaleBuilderE
00007ff840680640 (__DATA_CONST,__const) external __ZTVN3icu13MeasureFormatE
00007ff840681e88 (__DATA_CONST,__const) external __ZTVN3icu13MessageFormat11DummyFormatE
00007ff840681e48 (__DATA_CONST,__const) external __ZTVN3icu13MessageFormat22PluralSelectorProviderE
00007ff840681c50 (__DATA_CONST,__const) external __ZTVN3icu13MessageFormatE
00007ff8406847a0 (__DATA_CONST,__const) external __ZTVN3icu13OlsonTimeZoneE
00007ff840669160 (__DATA_CONST,__const) external __ZTVN3icu13ParsePositionE
00007ff840669e88 (__DATA_CONST,__const) external __ZTVN3icu13ResourceValueE
00007ff840687118 (__DATA_CONST,__const) external __ZTVN3icu13TimeZoneNames19MatchInfoCollectionE
00007ff840687138 (__DATA_CONST,__const) external __ZTVN3icu13TimeZoneNamesE
00007ff840675158 (__DATA_CONST,__const) external __ZTVN3icu13UnicodeFilterE
00007ff840675398 (__DATA_CONST,__const) external __ZTVN3icu13UnicodeStringE
00007ff84067a158 (__DATA_CONST,__const) external __ZTVN3icu14CurrencyAmountE
00007ff84067bc60 (__DATA_CONST,__const) external __ZTVN3icu14FormattedValueE
00007ff84067c110 (__DATA_CONST,__const) external __ZTVN3icu14HebrewCalendarE
00007ff84067dc08 (__DATA_CONST,__const) external __ZTVN3icu14IndianCalendarE
00007ff840668c60 (__DATA_CONST,__const) external __ZTVN3icu14MessagePatternE
00007ff840669e48 (__DATA_CONST,__const) external __ZTVN3icu14ResourceBundleE
00007ff840685fe8 (__DATA_CONST,__const) external __ZTVN3icu14SearchIteratorE
00007ff840676e10 (__DATA_CONST,__const) external __ZTVN3icu14SharedCalendarE
00007ff840686130 (__DATA_CONST,__const) external __ZTVN3icu14SimpleTimeZoneE
00007ff840686ad0 (__DATA_CONST,__const) external __ZTVN3icu14TimeUnitAmountE
00007ff840686b20 (__DATA_CONST,__const) external __ZTVN3icu14TimeUnitFormatE
00007ff840686eb8 (__DATA_CONST,__const) external __ZTVN3icu14TimeZoneFormatE
00007ff840686d68 (__DATA_CONST,__const) external __ZTVN3icu14TransliteratorE
00007ff840675228 (__DATA_CONST,__const) external __ZTVN3icu14UnicodeFunctorE
00007ff840675108 (__DATA_CONST,__const) external __ZTVN3icu14UnicodeMatcherE
00007ff840676700 (__DATA_CONST,__const) external __ZTVN3icu15AlphabeticIndex14ImmutableIndexE
00007ff840676830 (__DATA_CONST,__const) external __ZTVN3icu15AlphabeticIndex6BucketE
00007ff840676728 (__DATA_CONST,__const) external __ZTVN3icu15AlphabeticIndexE
00007ff8406774f0 (__DATA_CONST,__const) external __ZTVN3icu15ChineseCalendarE
00007ff84067de00 (__DATA_CONST,__const) external __ZTVN3icu15IslamicCalendarE
00007ff8406690e0 (__DATA_CONST,__const) external __ZTVN3icu15Normalizer2ImplE
00007ff8406846d8 (__DATA_CONST,__const) external __ZTVN3icu15NumberingSystemE
00007ff840686588 (__DATA_CONST,__const) external __ZTVN3icu15UnicodeReplacerE
00007ff840664f50 (__DATA_CONST,__const) external __ZTVN3icu16BytesTrieBuilder17BTLinearMatchNodeE
00007ff840664ea0 (__DATA_CONST,__const) external __ZTVN3icu16BytesTrieBuilderE
00007ff840677cb8 (__DATA_CONST,__const) external __ZTVN3icu16CollationBuilderE
00007ff84067b070 (__DATA_CONST,__const) external __ZTVN3icu16DateIntervalInfoE
00007ff840686208 (__DATA_CONST,__const) external __ZTVN3icu16SimpleDateFormatE
00007ff84066a078 (__DATA_CONST,__const) external __ZTVN3icu16UnifiedCacheBaseE
00007ff840664fc0 (__DATA_CONST,__const) external __ZTVN3icu17CanonicalIteratorE
00007ff840665050 (__DATA_CONST,__const) external __ZTVN3icu17CharacterIteratorE
00007ff840677f40 (__DATA_CONST,__const) external __ZTVN3icu17CollationIteratorE
00007ff840678100 (__DATA_CONST,__const) external __ZTVN3icu17CollationSettingsE
00007ff84067ad08 (__DATA_CONST,__const) external __ZTVN3icu17DateFormatSymbolsE
00007ff840665408 (__DATA_CONST,__const) external __ZTVN3icu17DictionaryMatcherE
00007ff84067bef0 (__DATA_CONST,__const) external __ZTVN3icu17GregorianCalendarE
00007ff840666288 (__DATA_CONST,__const) external __ZTVN3icu17RegionValidateMapE
00007ff840685ac8 (__DATA_CONST,__const) external __ZTVN3icu17RuleBasedCollatorE
00007ff840685428 (__DATA_CONST,__const) external __ZTVN3icu17RuleBasedTimeZoneE
00007ff840684bd0 (__DATA_CONST,__const) external __ZTVN3icu17SharedPluralRulesE
00007ff840676058 (__DATA_CONST,__const) external __ZTVN3icu17StringEnumerationE
00007ff84066a478 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder14BranchHeadNodeE
00007ff84066a250 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder14FinalValueNodeE
00007ff84066a3b0 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder14ListBranchNodeE
00007ff84066a358 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder15LinearMatchNodeE
00007ff84066a420 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder15SplitBranchNodeE
00007ff84066a300 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder21IntermediateValueNodeE
00007ff84066a1f8 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder4NodeE
00007ff84066a2a8 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder9ValueNodeE
00007ff84066a148 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilderE
00007ff84066b538 (__DATA_CONST,__const) external __ZTVN3icu17UCharsTrieBuilder18UCTLinearMatchNodeE
00007ff84066b488 (__DATA_CONST,__const) external __ZTVN3icu17UCharsTrieBuilderE
00007ff840687618 (__DATA_CONST,__const) external __ZTVN3icu18AnnualTimeZoneRuleE
00007ff840676988 (__DATA_CONST,__const) external __ZTVN3icu18CalendarAstronomer9AngleFuncE
00007ff840664da8 (__DATA_CONST,__const) external __ZTVN3icu18CharStringByteSinkE
00007ff840678140 (__DATA_CONST,__const) external __ZTVN3icu18CollationTailoringE
00007ff84067a208 (__DATA_CONST,__const) external __ZTVN3icu18CurrencyPluralInfoE
00007ff84067af48 (__DATA_CONST,__const) external __ZTVN3icu18DateIntervalFormatE
00007ff84067c378 (__DATA_CONST,__const) external __ZTVN3icu18HinduLunarCalendarE
00007ff84067c570 (__DATA_CONST,__const) external __ZTVN3icu18HinduSolarCalendarE
00007ff840665a50 (__DATA_CONST,__const) external __ZTVN3icu18LocaleDisplayNamesE
00007ff840669d48 (__DATA_CONST,__const) external __ZTVN3icu18RuleBasedTokenizerE
00007ff840683948 (__DATA_CONST,__const) external __ZTVN3icu18SharedNumberFormatE
00007ff840687748 (__DATA_CONST,__const) external __ZTVN3icu18TimeZoneTransitionE
00007ff8406760c0 (__DATA_CONST,__const) external __ZTVN3icu18UStringEnumerationE
00007ff840675ef8 (__DATA_CONST,__const) external __ZTVN3icu18UnicodeSetIteratorE
00007ff840678168 (__DATA_CONST,__const) external __ZTVN3icu19CollationCacheEntryE
00007ff840678040 (__DATA_CONST,__const) external __ZTVN3icu19CollationRuleParser4SinkE
