00007ffe08189289 (__TEXT,__text) non-external +[NSDateFormatter(StocksUI) su_localizedYearFormat]
00007ffe085079fa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed0B12LayoutSolverC AA05GroupC9InventoryV
00007ffe0850ae22 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed0B15CursorReferenceC 8StocksUI05StockB13ServiceConfigV
00007ffe0850e566 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed0B15CursorReferenceC 8StocksUI06ForYouB13ServiceConfigV
00007ffe08511bea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed0B15GroupKnobsRulesV 8StocksUI05StockB13ServiceConfigV
00007ffe0850b066 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed0B15GroupKnobsRulesV 8StocksUI06ForYouB13ServiceConfigV
00007ffe08510702 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed0B18GroupEmitterCursorC 8StocksUI05StockB13ServiceConfigV
00007ffe0850ad08 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed0B18GroupEmitterCursorC 8StocksUI06ForYouB13ServiceConfigV
00007ffe0850b914 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed0B18ServiceFetchResultO 8StocksUI05StockbC6ConfigV
00007ffe0851067a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed0B18ServiceFetchResultO 8StocksUI06ForYoubC6ConfigV
00007ffe08507e9c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed14OfflineManagerC 8StocksUI010StockChartC5ModelV
00007ffe0850cd7e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed14OfflineManagerC 8StocksUI011StockSearchC5ModelV
00007ffe0850d1a2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed14OfflineManagerC 8StocksUI06TickerC5ModelV
00007ffe0850a190 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed14OfflineManagerC 8StocksUI07ArticleC5ModelV
00007ffe0850f2ea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed14OfflineManagerC 8StocksUI07WelcomeC5ModelV
00007ffe0850fe82 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed14OfflineManagerC 8StocksUI09StockListC5ModelV
00007ffe08511f84 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8NewsFeed18SaveCommandContextV AA0C7ContentO
00007ffe0851192e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 8StocksUI19StockListInteractorC AA0cD24BlueprintModifierFactoryC
00007ffe08507f00 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 9TeaCharts17ChartModelFactoryC AA04LinecD0V
00007ffe08507eec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 9TeaCharts17ChartModelFactoryC AA06ColumncD0V
00007ffe0850e838 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 9TeaCharts17InteractionCursorV AA17CategoryDataPointV
00007ffe0850b362 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s11AnyIteratorV 10StocksCore8HeadlineO
00007ffe0850b33e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s5SliceV 8StocksUI13ForYouSectionV
00007ffe0850f38e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GIego_ 13TeaFoundation7PromiseC 8StocksUI12WelcomeModelV
00007ffe08508a8e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSbIegnd_ 5TeaUI13BlueprintItemV 06StocksB014StockListModelO
00007ffe08510c08 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSg 5TeaUI22MastheadViewControllerC 06StocksB0010ForYouFeeddE0C
00007ffe0850f244 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSg 5TeaUI26BlueprintViewActionRequestC 06StocksB021ManageWatchlistsModelO
00007ffe0850833a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 5TeaUI13TableViewCellC 06StocksB009WatchlisteD0C
00007ffe0850caa4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 5TeaUI22CollectionReusableViewC 06StocksB0017StockFeedMastheadE0C
00007ffe0850aa8c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 5TeaUI22CollectionViewListCellC 06StocksB005StockD0C
00007ffe0850aa4a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 5TeaUI22CollectionViewListCellC 06StocksB005TodayD0C
00007ffe08510b8a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 8StocksUI19StockFeedInteractorC AA0cD24BlueprintModifierFactoryC
00007ffe0851191c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 8StocksUI19StockListInteractorC AA0cD24BlueprintModifierFactoryC
00007ffe08511546 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 8StocksUI20ForYouFeedInteractorC AA0cdE24BlueprintModifierFactoryC
00007ffe0850877a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 8StocksUI21StockSearchInteractorC AA0cD24BlueprintModifierFactoryC
00007ffe0850834c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXwz_Xx 5TeaUI13TableViewCellC 06StocksB009WatchlisteD0C
00007ffe0850cac4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXwz_Xx 5TeaUI22CollectionReusableViewC 06StocksB0017StockFeedMastheadE0C
00007ffe0850aa9e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXwz_Xx 5TeaUI22CollectionViewListCellC 06StocksB005StockD0C
00007ffe0850aa6a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXwz_Xx 5TeaUI22CollectionViewListCellC 06StocksB005TodayD0C
00007ffe0850f96c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GXo 5TeaUI22CollectionViewListCellC 06StocksB0011StockSearchfD0C
00007ffe0850f98a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GXoz_Xx 5TeaUI22CollectionViewListCellC 06StocksB0011StockSearchfD0C
00007ffe0850ea1c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SbG 8NewsFeed0B5ModelV 10StocksCore8HeadlineO
00007ffe08511d18 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG 13TeaFoundation14SyncObservableC 8StocksUI0E10AudioTrackV
00007ffe08509f32 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG 13TeaFoundation6AtomicC 8StocksUI21AppReviewRequestStateV
00007ffe0850c2d0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____So7UIImageCG 13TeaFoundation14PromiseDeduperC 0B03URLV
00007ffe0850f368 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______G 8NewsFeed14OfflineManagerC5StateO 8StocksUI07WelcomeC5ModelV
00007ffe0851130e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______G 8StocksUI33ForYouFeedLayoutSectionDescriptorO4DataV 04NewsE006FormatE5GroupV
00007ffe085112de (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______GSg_Say_____G7headers_____6footert 8StocksUI33ForYouFeedLayoutSectionDescriptorO4DataV 04NewsE006FormatE5GroupV AC12LegacyHeaderO AC05StockG6FooterO
00007ffe085112c0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______GSg______6headert 8StocksUI33ForYouFeedLayoutSectionDescriptorO4DataV 04NewsE006FormatE5GroupV AC12LegacyHeaderO
00007ffe0850d098 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______GSg______t 8StocksUI32StockFeedLayoutSectionDescriptorO4DataV 04NewsD006FormatD5GroupV AC8BrandingO
00007ffe0850bee0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Qo_ 10AppIntents0A6IntentPAAE16parameterSummaryQrvpZQO 8StocksUI016DecreaseTextSizeC0V
00007ffe0850d578 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Qo_ 10AppIntents0A6IntentPAAE16parameterSummaryQrvpZQO 8StocksUI016IncreaseTextSizeC0V
00007ffe08508c8c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13TeaFoundation12StateMachineC 12NewsArticles014ArticleLoadingC0O AD0gH5EventO
00007ffe0850d98a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13TeaFoundation5CacheC 8StocksUI019StockSparklineStyleC3KeyV 0A6Charts0gH0V
00007ffe0850c3e8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI12StateCommandC 06StocksB0019WatchlistMembershipD7ContextV AD0fC0O
00007ffe0850d4ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI16BlueprintSectionV 06StocksB0010ForYouFeedD10DescriptorO AD0fgH5ModelO
00007ffe0850ff56 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI16BlueprintSectionV 06StocksB009StockListD10DescriptorO AD0fG5ModelO
00007ffe08510f32 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI17BlueprintProviderC 06StocksB026StockFeedSectionDescriptorO AD0fG5ModelO
00007ffe0850aa06 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI17BlueprintProviderC 06StocksB026StockListSectionDescriptorO AD0fG5ModelO
00007ffe0850e9f4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI17BlueprintProviderC 06StocksB027ForYouFeedSectionDescriptorO AD0fgH5ModelO
00007ffe0850f59c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI18StateCommandButtonC 06StocksB0019WatchlistMembershipD7ContextV AD0gC0O
00007ffe08510f56 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI19BlueprintImpressionV 06StocksB026StockFeedSectionDescriptorO AD0fG5ModelO
00007ffe0850ff8c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI19BlueprintImpressionV 06StocksB026StockListSectionDescriptorO AD0fG5ModelO
00007ffe0850ea50 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI19BlueprintImpressionV 06StocksB027ForYouFeedSectionDescriptorO AD0fgH5ModelO
00007ffe0850ec7e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI19BlueprintImpressionV 12NewsArticles29EndOfArticleSectionDescriptorO AD0ghI5ModelO
00007ffe0850a16c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI19UserActivityManagerC 06StocksB00fD0O AD0f2V2cD10SerializerC
00007ffe0850a224 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI21BlueprintPrewarmStateC 06StocksB026StockFeedSectionDescriptorO AD0gH5ModelO
00007ffe0850fe98 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI21BlueprintPrewarmStateC 06StocksB026StockListSectionDescriptorO AD0gH5ModelO
00007ffe0850e1d2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI21BlueprintPrewarmStateC 06StocksB027ForYouFeedSectionDescriptorO AD0ghI5ModelO
00007ffe0850e13a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI23BlueprintLayoutProviderC 06StocksB0010ForYouFeedD17SectionDescriptorO AD0ghiD5ModelO
00007ffe0850828e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI23BlueprintLayoutProviderC 06StocksB0016ManageWatchlistsD17SectionDescriptorO AD0ghD5ModelO
00007ffe0850a15a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI23BlueprintLayoutProviderC 06StocksB009StockFeedD17SectionDescriptorO AD0ghD5ModelO
00007ffe085109d6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI26BlueprintImpressionSectionV 06StocksB0010ForYouFeedE10DescriptorO AD0ghI5ModelO
00007ffe0850ec6c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI26BlueprintImpressionSectionV 12NewsArticles012EndOfArticleE10DescriptorO AD0hiJ5ModelO
00007ffe08512262 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI9BlueprintV 06StocksB023TickerSectionDescriptorO AD0E5ModelO
00007ffe08510f44 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI9BlueprintV 06StocksB026StockFeedSectionDescriptorO AD0eF5ModelO
00007ffe085088ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI9BlueprintV 06StocksB026StockListSectionDescriptorO AD0eF5ModelO
00007ffe0850d4b8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI9BlueprintV 06StocksB027ForYouFeedSectionDescriptorO AD0efG5ModelO
00007ffe085115b2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI9BlueprintV 06StocksB028StockSearchSectionDescriptorO AD0eF5ModelO
00007ffe0850ec4c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI9BlueprintV 12NewsArticles29EndOfArticleSectionDescriptorO AD0fgH5ModelO
00007ffe0850ae10 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 8NewsFeed03AnyB20ServiceConfigFetcherC 8StocksUI05StockbD7ContextV AD0ibdE0V
00007ffe08510452 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 8NewsFeed03AnyB20ServiceConfigFetcherC 8StocksUI06ForYoubD7ContextV AD0ijbdE0V
00007ffe0850ec90 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 8NewsFeed0B5ModelV 0A3Ads8NativeAdO8HeadlineO 0A8Articles012EndOfArticleC0O8FeaturesV
00007ffe0850eca2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 8NewsFeed0B5ModelV AA0B8HeadlineV 0A8Articles012EndOfArticleC0O8FeaturesV
00007ffe08507be4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 8StocksUI18DualOfflineManagerC AA010ForYouFeedD5ModelV7LoadingV AE9ExpandingV
00007ffe0850a17e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 8StocksUI18DualOfflineManagerC AA09StockFeedD5ModelV7LoadingV AE9ExpandingV
00007ffe0850b940 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GIegn_ 5TeaUI23BlueprintModifierResultO 06StocksB023TickerSectionDescriptorO AD0G5ModelO
00007ffe08509560 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GIegn_ 5TeaUI23BlueprintModifierResultO 06StocksB026StockFeedSectionDescriptorO AD0gH5ModelO
00007ffe085088dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GIegn_ 5TeaUI23BlueprintModifierResultO 06StocksB026StockListSectionDescriptorO AD0gH5ModelO
00007ffe0850cb90 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GIegn_ 5TeaUI23BlueprintModifierResultO 06StocksB027ForYouFeedSectionDescriptorO AD0ghI5ModelO
00007ffe085115c4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GIegn_ 5TeaUI23BlueprintModifierResultO 06StocksB028StockSearchSectionDescriptorO AD0gH5ModelO
00007ffe08508a74 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GSbIegnd_ 5TeaUI16BlueprintSectionV 06StocksB009StockListD10DescriptorO AD0fG5ModelO
00007ffe08509780 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GSg 5TeaUI25StateCommandBarButtonItemC 10StocksCore5StockV 0hB009WatchlistdC0V
00007ffe0850c1e4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________y_____y__________y_____y_____ySSGA2bEG_____yAE_____GG_____G_ADyAeCyAFyA2EG_AqFyAmEGtGAOGADyAeFyAGyAHy_____GA2bEGAEGAOGtGG 7SwiftUI4ListV s5NeverO AA9TupleViewV AA7SectionV AA4TextV AA19_ConditionalContentV AA9ShareLinkV s15CollectionOfOneV AA010NavigationL0V 03TeaB08JSONViewV AA05EmptyF0V 10Foundation3URLV
00007ffe0850bf18 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______pG 10AppIntents0A10DependencyC 5TeaUI17CommandCenterTypeP
00007ffe0850cc2e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______pG 8NewsFeed19AudioCommandContextV So19FCHeadlineProvidingP
