00007ff808c73324 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff808c732e4 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff808c73310 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff808c732fc (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff808c732d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff8423a95a0 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLESFBOCompatibilityKey
00007ff8423a9598 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLESTextureCompatibilityKey
00007ff8423a9588 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLFBOCompatibilityKey
00007ff8423a9580 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLTextureCompatibilityKey
00007ff8423a9578 (__DATA,__const) external _kCVPixelBufferIOSurfacePropertiesKey
00007ff8423a98d8 (__DATA,__const) external _kCVPixelBufferIOSurfacePurgeableKey
00007ff8423a98c8 (__DATA,__const) external _kCVPixelBufferIOSurfaceWiringAssertion
00007ff8423a98d0 (__DATA,__const) external _kCVPixelBufferIOSurfaceWiringAssertionKey
00007ff8423a9518 (__DATA,__const) external _kCVPixelBufferMemoryAllocatorKey
00007ff8423a95c0 (__DATA,__const) external _kCVPixelBufferMetalCompatibilityKey
00007ff8423a9680 (__DATA,__const) external _kCVPixelBufferNumberOfSlicesKey
00007ff8423a9568 (__DATA,__const) external _kCVPixelBufferOpenGLCompatibilityKey
00007ff8423a95a8 (__DATA,__const) external _kCVPixelBufferOpenGLESCompatibilityKey
00007ff8423a95b8 (__DATA,__const) external _kCVPixelBufferOpenGLESTextureCacheCompatibilityKey
00007ff8423a95b0 (__DATA,__const) external _kCVPixelBufferOpenGLTextureCacheCompatibilityKey
00007ff8423a95d0 (__DATA,__const) external _kCVPixelBufferPixelFormatDescriptionKey
00007ff8423a9510 (__DATA,__const) external _kCVPixelBufferPixelFormatTypeKey
00007ff8423a9570 (__DATA,__const) external _kCVPixelBufferPlaneAlignmentKey
00007ff8423a9600 (__DATA,__const) external _kCVPixelBufferPoolAdjustableBaseAddressGranularityKey
00007ff8423a9620 (__DATA,__const) external _kCVPixelBufferPoolAllocationThresholdKey
00007ff8423a9628 (__DATA,__const) external _kCVPixelBufferPoolFreeBufferNotification
00007ff8423a96a8 (__DATA,__const) external _kCVPixelBufferPoolMaximumBufferAgeKey
00007ff8423a96a0 (__DATA,__const) external _kCVPixelBufferPoolMinimumBufferCountKey
00007ff8423a9630 (__DATA,__const) external _kCVPixelBufferPoolNameKey
00007ff8423a9638 (__DATA,__const) external _kCVPixelBufferPoolPrefetchOnAllocation
00007ff8423a9640 (__DATA,__const) external _kCVPixelBufferPoolScanFreeIOSurfaces
00007ff8423a9648 (__DATA,__const) external _kCVPixelBufferPoolScanUsedIOSurfaces
00007ff8423a9608 (__DATA,__const) external _kCVPixelBufferPoolWorstCaseBytesPerRowKey
00007ff8423a95f8 (__DATA,__const) external _kCVPixelBufferPreferRealTimeCacheModeIfEveryoneDoesKey
00007ff8423a9950 (__DATA,__const) external _kCVPixelBufferProResRAWKey_BlackLevel
00007ff8423a9978 (__DATA,__const) external _kCVPixelBufferProResRAWKey_ColorMatrix
00007ff8423a9980 (__DATA,__const) external _kCVPixelBufferProResRAWKey_GainFactor
00007ff8423a9990 (__DATA,__const) external _kCVPixelBufferProResRAWKey_LargestDCQSS
00007ff8423a9998 (__DATA,__const) external _kCVPixelBufferProResRAWKey_MetadataExtension
00007ff8423a9988 (__DATA,__const) external _kCVPixelBufferProResRAWKey_RecommendedCrop
00007ff8423a9948 (__DATA,__const) external _kCVPixelBufferProResRAWKey_SenselSitingOffsets
00007ff8423a9970 (__DATA,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceBlueFactor
00007ff8423a9960 (__DATA,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceCCT
00007ff8423a9968 (__DATA,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceRedFactor
00007ff8423a9958 (__DATA,__const) external _kCVPixelBufferProResRAWKey_WhiteLevel
00007ff8423a95c8 (__DATA,__const) external _kCVPixelBufferQDCompatibilityKey
00007ff8423a9658 (__DATA,__const) external _kCVPixelBufferRotationKey
00007ff8423a9940 (__DATA,__const) external _kCVPixelBufferVersatileBayerKey_BayerPattern
00007ff8423a9520 (__DATA,__const) external _kCVPixelBufferWidthKey
00007ff8423a9700 (__DATA,__const) external _kCVPixelFormatBitsPerBlock
00007ff8423a9760 (__DATA,__const) external _kCVPixelFormatBitsPerComponent
00007ff8423a9708 (__DATA,__const) external _kCVPixelFormatBlackBlock
00007ff8423a96e8 (__DATA,__const) external _kCVPixelFormatBlockHeight
00007ff8423a96f0 (__DATA,__const) external _kCVPixelFormatBlockHorizontalAlignment
00007ff8423a96f8 (__DATA,__const) external _kCVPixelFormatBlockVerticalAlignment
00007ff8423a96e0 (__DATA,__const) external _kCVPixelFormatBlockWidth
00007ff8423a97e0 (__DATA,__const) external _kCVPixelFormatBytesPerCompressedTileHeader
00007ff8423a9740 (__DATA,__const) external _kCVPixelFormatCGBitmapContextCompatibility
00007ff8423a9758 (__DATA,__const) external _kCVPixelFormatCGBitmapInfo
00007ff8423a9748 (__DATA,__const) external _kCVPixelFormatCGImageCompatibility
00007ff8423a96c0 (__DATA,__const) external _kCVPixelFormatCodecType
00007ff8423a97a0 (__DATA,__const) external _kCVPixelFormatComponentRange
00007ff8423a97b0 (__DATA,__const) external _kCVPixelFormatComponentRange_FullRange
00007ff8423a97a8 (__DATA,__const) external _kCVPixelFormatComponentRange_VideoRange
00007ff8423a97b8 (__DATA,__const) external _kCVPixelFormatComponentRange_WideRange
00007ff8423a9810 (__DATA,__const) external _kCVPixelFormatComponents
00007ff8423a97d8 (__DATA,__const) external _kCVPixelFormatCompressedTileHeight
00007ff8423a97d0 (__DATA,__const) external _kCVPixelFormatCompressedTileWidth
00007ff8423a97c8 (__DATA,__const) external _kCVPixelFormatCompressionFootprint
00007ff8423a9800 (__DATA,__const) external _kCVPixelFormatCompressionMetadataPatternSignallingConstant
00007ff8423a97f0 (__DATA,__const) external _kCVPixelFormatCompressionMetadataPatternSignallingUncompressed
00007ff8423a97c0 (__DATA,__const) external _kCVPixelFormatCompressionType
00007ff8423a96b8 (__DATA,__const) external _kCVPixelFormatConstant
00007ff8423a96d0 (__DATA,__const) external _kCVPixelFormatContainsAlpha
00007ff8423a9788 (__DATA,__const) external _kCVPixelFormatContainsBayer
00007ff8423a9780 (__DATA,__const) external _kCVPixelFormatContainsGrayscale
00007ff8423a9778 (__DATA,__const) external _kCVPixelFormatContainsRGB
00007ff8423a9790 (__DATA,__const) external _kCVPixelFormatContainsSenselArray
00007ff8423a9770 (__DATA,__const) external _kCVPixelFormatContainsYCbCr
00007ff8423a97f8 (__DATA,__const) external _kCVPixelFormatEquivalentUncompressedPixelFormat
00007ff8423a9798 (__DATA,__const) external _kCVPixelFormatExactRatioBetweenBytesPerRowOfPlanes
00007ff8423a9818 (__DATA,__const) external _kCVPixelFormatFillExtendedPixelsCallback
00007ff8423a96c8 (__DATA,__const) external _kCVPixelFormatFourCC
00007ff8423a9710 (__DATA,__const) external _kCVPixelFormatHorizontalSubsampling
00007ff8423a9808 (__DATA,__const) external _kCVPixelFormatMultiSlice
00007ff8423a96b0 (__DATA,__const) external _kCVPixelFormatName
00007ff8423a9750 (__DATA,__const) external _kCVPixelFormatOpenGLCompatibility
00007ff8423a9768 (__DATA,__const) external _kCVPixelFormatOpenGLESCompatibility
00007ff8423a9720 (__DATA,__const) external _kCVPixelFormatOpenGLFormat
00007ff8423a9730 (__DATA,__const) external _kCVPixelFormatOpenGLInternalFormat
00007ff8423a9728 (__DATA,__const) external _kCVPixelFormatOpenGLType
00007ff8423a96d8 (__DATA,__const) external _kCVPixelFormatPlanes
00007ff8423a9738 (__DATA,__const) external _kCVPixelFormatQDCompatibility
00007ff8423a97e8 (__DATA,__const) external _kCVPixelFormatTiledAddressFormat
00007ff8423a9718 (__DATA,__const) external _kCVPixelFormatVerticalSubsampling
00007ff8423a99a8 (__DATA,__const) non-external (was a private external) _kCVPrefixForUnrecognizedColorPrimariesCodePoint
00007ff8423a99b0 (__DATA,__const) non-external (was a private external) _kCVPrefixForUnrecognizedTransferFunctionCodePoint
00007ff8423a99a0 (__DATA,__const) non-external (was a private external) _kCVPrefixForUnrecognizedYCbCrMatrixCodePoint
00007ff808c71c68 (__TEXT,__const) external _kCVZeroTime
                 (undefined) external _kIOSurfaceAddressFormat (from IOSurface)
                 (undefined) external _kIOSurfaceAllocSize (from IOSurface)
                 (undefined) external _kIOSurfaceBytesPerElement (from IOSurface)
                 (undefined) external _kIOSurfaceBytesPerRow (from IOSurface)
                 (undefined) external _kIOSurfaceCacheMode (from IOSurface)
                 (undefined) external _kIOSurfaceChromaLocationBottomField (from IOSurface)
                 (undefined) external _kIOSurfaceChromaLocationTopField (from IOSurface)
                 (undefined) external _kIOSurfaceChromaSubsampling (from IOSurface)
                 (undefined) external _kIOSurfaceCleanAperture (from IOSurface)
                 (undefined) external _kIOSurfaceColorPrimaries (from IOSurface)
                 (undefined) external _kIOSurfaceColorSpace (from IOSurface)
                 (undefined) external _kIOSurfaceCreationProperties (from IOSurface)
                 (undefined) external _kIOSurfaceElementHeight (from IOSurface)
                 (undefined) external _kIOSurfaceElementWidth (from IOSurface)
                 (undefined) external _kIOSurfaceFieldCount (from IOSurface)
                 (undefined) external _kIOSurfaceFieldDetail (from IOSurface)
                 (undefined) external _kIOSurfaceGammaLevel (from IOSurface)
                 (undefined) external _kIOSurfaceHeight (from IOSurface)
                 (undefined) external _kIOSurfaceICCProfile (from IOSurface)
                 (undefined) external _kIOSurfaceName (from IOSurface)
                 (undefined) external _kIOSurfaceOffset (from IOSurface)
                 (undefined) external _kIOSurfacePixelAspectRatio (from IOSurface)
                 (undefined) external _kIOSurfacePixelFormat (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBase (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerCompressedTileHeader (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerElement (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRow (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRowOfCompressedTileHeaderGroups (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRowOfTileData (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerTileData (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentBitDepths (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentNames (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentRanges (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileDataRegionOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileHeaderRegionOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressionFootprint (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressionType (from IOSurface)
                 (undefined) external _kIOSurfacePlaneDataRegionBytesPerSlice (from IOSurface)
                 (undefined) external _kIOSurfacePlaneElementHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneElementWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneExtendedPixelsOnBottom (from IOSurface)
                 (undefined) external _kIOSurfacePlaneExtendedPixelsOnLeft (from IOSurface)
                 (undefined) external _kIOSurfacePlaneExtendedPixelsOnRight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneExtendedPixelsOnTop (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHTPCPredictionSelector (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHTPCVerticalHeaderGroupingMode (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeaderRegionBytesPerSlice (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeightInCompressedTiles (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHorizontalPixelOffsetWithinCompressedTileArray (from IOSurface)
                 (undefined) external _kIOSurfacePlaneInfo (from IOSurface)
                 (undefined) external _kIOSurfacePlaneOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneSize (from IOSurface)
                 (undefined) external _kIOSurfacePlaneVerticalPixelOffsetWithinCompressedTileArray (from IOSurface)
                 (undefined) external _kIOSurfacePlaneWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneWidthInCompressedTiles (from IOSurface)
                 (undefined) external _kIOSurfacePurgeWhenNotInUse (from IOSurface)
                 (undefined) external _kIOSurfaceSliceCount (from IOSurface)
                 (undefined) external _kIOSurfaceSubsampling (from IOSurface)
                 (undefined) external _kIOSurfaceTransferFunction (from IOSurface)
                 (undefined) external _kIOSurfaceWidth (from IOSurface)
                 (undefined) external _kIOSurfaceYCbCrMatrix (from IOSurface)
00007ff8423af288 (__DATA,__common) non-external (was a private external) _kZeroVideoTime
                 (undefined) external _kdebug_trace (from libSystem)
00007ff808c41b2a (__TEXT,__text) non-external _load_cg_symbols
00007ff8423ae538 (__DATA,__data) non-external _load_cg_symbols_once
00007ff8423ae710 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneBitsPerElement
00007ff8423ae738 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnBottom
00007ff8423ae720 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnLeft
00007ff8423ae728 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnRight
00007ff8423ae730 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnTop
00007ff8423ae718 (__DATA,__data) non-external (was a private external) _local_kIOSurfaceProtectionOptions
                 (undefined) external _mach_absolute_time (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _mach_timebase_info (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _notify_cancel (from libSystem)
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_register_mach_port (from libSystem)
                 (undefined) external _objc_destroyWeak (from libobjc)
                 (undefined) external _objc_initWeak (from libobjc)
                 (undefined) external _objc_loadWeakRetained (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_log_with_args (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _proc_pidinfo (from libSystem)
                 (undefined) external _pthread_attr_destroy (from libSystem)
                 (undefined) external _pthread_attr_init (from libSystem)
                 (undefined) external _pthread_attr_setdetachstate (from libSystem)
                 (undefined) external _pthread_attr_setschedparam (from libSystem)
                 (undefined) external _pthread_attr_setschedpolicy (from libSystem)
                 (undefined) external _pthread_cond_broadcast (from libSystem)
                 (undefined) external _pthread_cond_destroy (from libSystem)
