0000000180110460 (__TEXT,__text) non-external K256
000000018010e1b0 (__TEXT,__text) non-external __pthread_mutex_fairshare_unlock_drop
000000018010e084 (__TEXT,__text) non-external (was a private external) __pthread_mutex_fairshare_unlock_slow
000000018010e55c (__TEXT,__text) non-external (was a private external) __pthread_mutex_firstfit_lock_slow
000000018010e6a8 (__TEXT,__text) non-external __pthread_mutex_firstfit_lock_wait
000000018010e3e4 (__TEXT,__text) non-external (was a private external) __pthread_mutex_firstfit_unlock_slow
000000018010e4f8 (__TEXT,__text) non-external __pthread_mutex_firstfit_wake
000000018010e768 (__TEXT,__text) non-external (was a private external) __pthread_mutex_lock_init_slow
00000001db9580d8 (__DATA_DIRTY,__bss) non-external __pthread_mutex_sig_fast
000000018010e21c (__TEXT,__text) non-external __pthread_mutex_ulock_lock_slow
000000018010e328 (__TEXT,__text) non-external __pthread_mutex_ulock_unlock_slow
000000018010e938 (__TEXT,__text) non-external __pthread_mutex_unlock_init_slow
00000001dbe61668 (__DATA,__common) non-external (was a private external) __pthread_ptr_munge_token
00000001800a2a18 (__TEXT,__text) non-external (was a private external) __pthread_set_self
000000018010d928 (__TEXT,__text) non-external __pthread_set_self_dyld
000000018010dd84 (__TEXT,__text) non-external (was a private external) __pthread_setcancelstate_exit
000000018010d9f0 (__TEXT,__text) non-external __pthread_terminate
000000018010d994 (__TEXT,__text) non-external __pthread_terminate_invoke
000000018010edd4 (__TEXT,__text) non-external (was a private external) __pthread_tsd_cleanup
000000018010c208 (__TEXT,__text) non-external __simple_asl_connect
000000018010c350 (__TEXT,__text) non-external __simple_asl_connect_once
000000018010c2b8 (__TEXT,__text) non-external (was a private external) __simple_asl_get_fd
000000018010c440 (__TEXT,__text) non-external __simple_asl_init_context
000000018010c3bc (__TEXT,__text) non-external (was a private external) __simple_asl_log
000000018010c5bc (__TEXT,__text) non-external (was a private external) __simple_dprintf
00000001800a2b9c (__TEXT,__text) non-external (was a private external) __simple_getenv
00000001800a0f74 (__TEXT,__text) non-external (was a private external) __simple_salloc
00000001800a1c3c (__TEXT,__text) non-external (was a private external) __simple_sfree
000000018010c728 (__TEXT,__text) non-external (was a private external) __simple_sprintf
000000018010c760 (__TEXT,__text) non-external (was a private external) __simple_sresize
00000001800a1c2c (__TEXT,__text) non-external (was a private external) __simple_string
000000018010c458 (__TEXT,__text) non-external (was a private external) __simple_vdprintf
00000001800a1194 (__TEXT,__text) non-external (was a private external) __simple_vsprintf
00000001dd365be0 (__DATA_CONST,__const) non-external (was a private external) __stage_cryptex1_sniff
00000001dd3662d8 (__DATA_CONST,__const) non-external (was a private external) __stage_dylib_cache
00000001dd365a18 (__DATA_CONST,__const) non-external (was a private external) __stage_goodbye
00000001dd365908 (__DATA_CONST,__const) non-external (was a private external) __stage_graft
00000001dd365b60 (__DATA_CONST,__const) non-external (was a private external) __stage_graft_fetch
00000001dd365b20 (__DATA_CONST,__const) non-external (was a private external) __stage_graft_select
00000001dd3659d8 (__DATA_CONST,__const) non-external (was a private external) __stage_hello
00000001dd365ba0 (__DATA_CONST,__const) non-external (was a private external) __stage_preboot
000000018010681c (__TEXT,__text) non-external (was a private external) __subsystem_init
00000001db9580ec (__DATA_DIRTY,__bss) non-external __task_reply_port
00000001dbe62190 (__DATA,__bss) non-external __tbi
0000000180110008 (__TEXT,__text) non-external (was a private external) __thread_set_tsd_base
000000018011851c (__TEXT,__text) non-external (was a private external) _abort
0000000180118534 (__TEXT,__text) non-external (was a private external) _abort_report_np
0000000180119a24 (__TEXT,__text) non-external (was a private external) _abort_with_payload
0000000180119998 (__TEXT,__text) non-external _abort_with_payload_wrapper_internal
0000000180119978 (__TEXT,__text) non-external (was a private external) _abort_with_reason
0000000180106420 (__TEXT,__text) non-external (was a private external) _amfi_check_dyld_policy_self
0000000180106494 (__TEXT,__text) non-external (was a private external) _amfi_load_trust_cache
00000001dbe620cc (__DATA,__bss) non-external _arc4_count
000000018010665c (__TEXT,__text) non-external _arc4_fetch
00000001dbe620c0 (__DATA,__bss) non-external _arc4_lock
0000000180106730 (__TEXT,__text) non-external _arc4_stir
00000001801064f0 (__TEXT,__text) non-external (was a private external) _arc4random
000000018010a938 (__TEXT,__text) non-external (was a private external) _arguments
000000018010a964 (__TEXT,__text) non-external (was a private external) _arguments_dump
000000018010a700 (__TEXT,__text) non-external (was a private external) _arguments_init
00000001800a1f10 (__TEXT,__text) non-external (was a private external) _bcmp
000000018010a478 (__TEXT,__text) non-external (was a private external) _boot_boot
000000018010a67c (__TEXT,__text) non-external (was a private external) _boot_destroy
000000018010a344 (__TEXT,__text) non-external (was a private external) _boot_dump_spec
000000018010a460 (__TEXT,__text) non-external (was a private external) _boot_get
000000018010a674 (__TEXT,__text) non-external (was a private external) _boot_get_dylib_root
000000018010a46c (__TEXT,__text) non-external (was a private external) _boot_get_unsafe
000000018010a3f8 (__TEXT,__text) non-external (was a private external) _boot_init
000000018010a258 (__TEXT,__text) non-external (was a private external) _boot_select_spec
000000018010a664 (__TEXT,__text) non-external (was a private external) _boot_set_dylib_root
000000018010a5c8 (__TEXT,__text) non-external (was a private external) _boot_set_payload
000000018010a568 (__TEXT,__text) non-external (was a private external) _boot_set_root
000000018010be08 (__TEXT,__text) non-external (was a private external) _buff_get_length_uint32
000000018010be40 (__TEXT,__text) non-external (was a private external) _buff_map_fd_anon
000000018009ff80 (__TEXT,__text) non-external (was a private external) _bzero
0000000180112b98 (__TEXT,__text) non-external (was a private external) _cc_clear
0000000180112c2c (__TEXT,__text) non-external (was a private external) _cc_disable_dit
0000000180110030 (__TEXT,__text) non-external (was a private external) _ccdigest_final_64be
0000000180110210 (__TEXT,__text) non-external (was a private external) _ccdigest_init
00000001801102a8 (__TEXT,__text) non-external (was a private external) _ccdigest_update
0000000180111cdc (__TEXT,__text) non-external (was a private external) _ccsha1_di
000000018011ab20 (__TEXT,__const) non-external (was a private external) _ccsha1_initial_state
0000000180111ce8 (__TEXT,__text) non-external _ccsha1_vng_arm_compress
00000001dd366380 (__DATA_CONST,__const) non-external (was a private external) _ccsha1_vng_arm_di
0000000180112c14 (__TEXT,__text) non-external (was a private external) _ccsha256_di
000000018011ab34 (__TEXT,__const) non-external (was a private external) _ccsha256_initial_state
00000001801129b4 (__TEXT,__text) non-external _ccsha256_vng_arm_compress
00000001dd3663c8 (__DATA_CONST,__const) non-external (was a private external) _ccsha256_vng_arm_di
0000000180112c20 (__TEXT,__text) non-external (was a private external) _ccsha384_di
000000018011ab58 (__TEXT,__const) non-external (was a private external) _ccsha384_initial_state
0000000180110018 (__TEXT,__text) non-external _ccsha384_vng_arm_compress
00000001dd366338 (__DATA_CONST,__const) non-external (was a private external) _ccsha384_vng_arm_di
000000018011a8a0 (__TEXT,__const) non-external (was a private external) _ccsha512_K
00000001801129b8 (__TEXT,__text) non-external (was a private external) _ccsha512_final
00000001800a3030 (__TEXT,__text) non-external (was a private external) _cerror
00000001800a0e68 (__TEXT,__text) non-external (was a private external) _cerror_nocancel
0000000180113180 (__TEXT,__text) non-external (was a private external) _chmod
000000018009f7b0 (__TEXT,__text) non-external (was a private external) _clock_sleep_trap
00000001800a0818 (__TEXT,__text) non-external (was a private external) _close
000000018010918c (__TEXT,__text) non-external (was a private external) _closefd
00000001801092cc (__TEXT,__text) non-external (was a private external) _closefd_optional
000000018010b2ec (__TEXT,__text) non-external (was a private external) _configuration
000000018010b324 (__TEXT,__text) non-external (was a private external) _configuration_dump
000000018010aacc (__TEXT,__text) non-external (was a private external) _configuration_init
000000018010b318 (__TEXT,__text) non-external (was a private external) _configuration_unsafe
000000018010f290 (__TEXT,__text) non-external (was a private external) _connect
000000018011a828 (__TEXT,__const) non-external _cryptex_attrlist
0000000180108570 (__TEXT,__text) non-external (was a private external) _cryptex_destroy
0000000180107cd4 (__TEXT,__text) non-external (was a private external) _cryptex_get_node_info
0000000180107dc8 (__TEXT,__text) non-external (was a private external) _cryptex_graft
0000000180106b88 (__TEXT,__text) non-external (was a private external) _cryptex_graft_failure_exists
0000000180106b00 (__TEXT,__text) non-external (was a private external) _cryptex_graft_failure_recovery
00000001801074c0 (__TEXT,__text) non-external (was a private external) _cryptex_init
000000018010829c (__TEXT,__text) non-external (was a private external) _cryptex_load_trust_cache
00000001801074ec (__TEXT,__text) non-external (was a private external) _cryptex_open
0000000180106afc (__TEXT,__text) non-external (was a private external) _cryptex_spec_iterate_select_default
0000000180106bd0 (__TEXT,__text) non-external (was a private external) _cryptex_spec_next
00000001800a2c48 (__TEXT,__text) non-external (was a private external) _csr_check
000000018009f840 (__TEXT,__text) non-external (was a private external) _debug_control_port_for_pid
00000001800a193c (__TEXT,__text) non-external _dec
00000001801088ec (__TEXT,__text) non-external (was a private external) _dlog
000000018010fa88 (__TEXT,__text) non-external (was a private external) _dup
000000018010fab4 (__TEXT,__text) non-external (was a private external) _dup2
0000000180109374 (__TEXT,__text) non-external (was a private external) _dupfd
00000001801093f4 (__TEXT,__text) non-external (was a private external) _dupfd2
0000000180109478 (__TEXT,__text) non-external (was a private external) _dupfd_optional
0000000180119a68 (__TEXT,__const) non-external (was a private external) _dyldVersionNumber
0000000180119a40 (__TEXT,__const) non-external (was a private external) _dyldVersionString
00000001db957f00 (__DATA_DIRTY,__all_image_info) non-external (was a private external) _dyld_all_image_infos
000000018010bd88 (__TEXT,__text) non-external (was a private external) _dyld_halt
000000018010bc50 (__TEXT,__text) non-external (was a private external) _dyld_parse_boot_arg_cstr
000000018010baac (__TEXT,__text) non-external (was a private external) _dyld_parse_boot_arg_int
000000018010ba14 (__TEXT,__text) non-external (was a private external) _dyld_tolower_cstr
00000001db9580f0 (__DATA_DIRTY,__bss) non-external _errno
000000018011327c (__TEXT,__text) non-external (was a private external) _fchmod
00000001800a1e44 (__TEXT,__text) non-external (was a private external) _fcntl
000000018010fae0 (__TEXT,__text) non-external (was a private external) _fgetattrlist
000000018010fb0c (__TEXT,__text) non-external (was a private external) _fgetxattr
000000018010fb38 (__TEXT,__text) non-external (was a private external) _fmount
00000001801095f8 (__TEXT,__text) non-external (was a private external) _fmount_90140467
00000001800e5800 (__TEXT,__text) non-external (was a private external) _fprintf
000000018010fb64 (__TEXT,__text) non-external (was a private external) _fsctl
000000018010fb90 (__TEXT,__text) non-external (was a private external) _fsetxattr
000000018010fbbc (__TEXT,__text) non-external (was a private external) _fsgetpath
00000001800a3434 (__TEXT,__text) non-external (was a private external) _fstat
00000001800a3434 (__TEXT,__text) non-external (was a private external) _fstat64
000000018010fbe8 (__TEXT,__text) non-external (was a private external) _fstatat
000000018010fbe8 (__TEXT,__text) non-external (was a private external) _fstatat64
000000018010fc14 (__TEXT,__text) non-external (was a private external) _fstatfs
000000018010fc14 (__TEXT,__text) non-external (was a private external) _fstatfs64
000000018010fc40 (__TEXT,__text) non-external (was a private external) _ftruncate
00000001800e57cc (__TEXT,__text) non-external (was a private external) _fwrite
00000001db958070 (__DATA_DIRTY,__crash_info) non-external (was a private external) _gCRAnnotations
00000001dbe5f600 (__DATA,__data) non-external (was a private external) _gProcessInfo
00000001800a0f48 (__TEXT,__text) non-external (was a private external) _getattrlist
000000018010fc6c (__TEXT,__text) non-external (was a private external) _getattrlistbulk
000000018010fc98 (__TEXT,__text) non-external (was a private external) _getentropy
000000018010fcc4 (__TEXT,__text) non-external (was a private external) _getfsstat
000000018010fcc4 (__TEXT,__text) non-external (was a private external) _getfsstat64
000000018010fcf0 (__TEXT,__text) non-external (was a private external) _getgid
00000001800a2da4 (__TEXT,__text) non-external (was a private external) _getpid
0000000180113488 (__TEXT,__text) non-external (was a private external) _getrlimit
