00007ff80807f344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80807f304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80807f330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff80807f31c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80807f2f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFBundleIdentifierKey (from CoreFoundation)
                 (undefined) external _kCFCopyStringDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFCopyStringSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentApplication (from CoreFoundation)
                 (undefined) external _kCFRunLoopCommonModes (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeBagCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCGColorSpaceDCIP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearGray (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearSRGB (from CoreGraphics)
                 (undefined) external _kCGColorSpaceSRGB (from CoreGraphics)
                 (undefined) external _kCGSSessionOnConsoleKey (from CoreGraphics)
                 (undefined) external _kCGSSessionUserIDKey (from CoreGraphics)
00007ff841fc0ef8 (__DATA,__const) external _kCICVImageTextureCache
00007ff841fc0f08 (__DATA,__const) external _kCICVImageTextureMaxHeight
00007ff841fc0f00 (__DATA,__const) external _kCICVImageTextureMaxWidth
00007ff841fc0ad0 (__DATA,__const) external _kCVBufferBackingWillDeallocate
00007ff841fc0ab8 (__DATA,__const) external _kCVBufferMovieTimeKey
00007ff841fc0ab0 (__DATA,__const) external _kCVBufferNonPropagatedAttachmentsKey
00007ff841fc0aa8 (__DATA,__const) external _kCVBufferPropagatedAttachmentsKey
00007ff841fc0ac8 (__DATA,__const) external _kCVBufferTimeScaleKey
00007ff841fc0ac0 (__DATA,__const) external _kCVBufferTimeValueKey
00007ff841fc6690 (__DATA,__bss) non-external _kCVCGColorSpaceDisplayP3_HLG
00007ff841fc6688 (__DATA,__bss) non-external _kCVCGColorSpaceDisplayP3_PQ_EOTF
00007ff841fc6680 (__DATA,__bss) non-external _kCVCGColorSpaceExtendedLinearDisplayP3
00007ff841fc6698 (__DATA,__bss) non-external _kCVCGColorSpaceExtendedLinearITUR_2020
00007ff841fc66a0 (__DATA,__bss) non-external _kCVCGColorSpaceITUR_2100_HLG
00007ff841fc66a8 (__DATA,__bss) non-external _kCVCGColorSpaceITUR_2100_PQ
00007ff841fc1140 (__DATA,__const) external _kCVDataBufferIOSurfacePropertiesKey
00007ff841fc1168 (__DATA,__const) external _kCVDataBufferIOSurfacePurgeableKey
00007ff841fc1170 (__DATA,__const) external _kCVDataBufferIOSurfaceWiringAssertion
00007ff841fc1178 (__DATA,__const) external _kCVDataBufferIOSurfaceWiringAssertionKey
00007ff841fc1160 (__DATA,__const) external _kCVDataBufferPoolAllocationThresholdKey
00007ff841fc1150 (__DATA,__const) external _kCVDataBufferPoolMaximumBufferAgeKey
00007ff841fc1148 (__DATA,__const) external _kCVDataBufferPoolMinimumBufferCountKey
00007ff841fc1158 (__DATA,__const) external _kCVDataBufferPoolNameKey
00007ff841fc0d48 (__DATA,__const) external _kCVImageBufferAlphaChannelIsOpaque
00007ff841fc0d50 (__DATA,__const) external _kCVImageBufferAlphaChannelModeKey
00007ff841fc0d60 (__DATA,__const) external _kCVImageBufferAlphaChannelMode_PremultipliedAlpha
00007ff841fc0d58 (__DATA,__const) external _kCVImageBufferAlphaChannelMode_StraightAlpha
00007ff841fc0d78 (__DATA,__const) external _kCVImageBufferAmbientViewingEnvironmentKey
00007ff841fc0d90 (__DATA,__const) external _kCVImageBufferBlankieTransportIdentifierKey
00007ff841fc0ad8 (__DATA,__const) external _kCVImageBufferCGColorSpaceKey
00007ff841fc0ce8 (__DATA,__const) external _kCVImageBufferChromaLocationBottomFieldKey
00007ff841fc0ce0 (__DATA,__const) external _kCVImageBufferChromaLocationTopFieldKey
00007ff841fc0d18 (__DATA,__const) external _kCVImageBufferChromaLocation_Bottom
00007ff841fc0d10 (__DATA,__const) external _kCVImageBufferChromaLocation_BottomLeft
00007ff841fc0cf8 (__DATA,__const) external _kCVImageBufferChromaLocation_Center
00007ff841fc0d20 (__DATA,__const) external _kCVImageBufferChromaLocation_DV420
00007ff841fc0cf0 (__DATA,__const) external _kCVImageBufferChromaLocation_Left
00007ff841fc0d08 (__DATA,__const) external _kCVImageBufferChromaLocation_Top
00007ff841fc0d00 (__DATA,__const) external _kCVImageBufferChromaLocation_TopLeft
00007ff841fc0d28 (__DATA,__const) external _kCVImageBufferChromaSubsamplingKey
00007ff841fc0d40 (__DATA,__const) external _kCVImageBufferChromaSubsampling_411
00007ff841fc0d30 (__DATA,__const) external _kCVImageBufferChromaSubsampling_420
00007ff841fc0d38 (__DATA,__const) external _kCVImageBufferChromaSubsampling_422
00007ff841fc0af8 (__DATA,__const) external _kCVImageBufferCleanApertureHeightKey
00007ff841fc0b00 (__DATA,__const) external _kCVImageBufferCleanApertureHorizontalOffsetKey
00007ff841fc0ae0 (__DATA,__const) external _kCVImageBufferCleanApertureKey
00007ff841fc0b08 (__DATA,__const) external _kCVImageBufferCleanApertureVerticalOffsetKey
00007ff841fc0af0 (__DATA,__const) external _kCVImageBufferCleanApertureWidthKey
00007ff841fc0bd0 (__DATA,__const) external _kCVImageBufferColorPrimariesKey
00007ff841fc0bf8 (__DATA,__const) external _kCVImageBufferColorPrimaries_DCI_P3
00007ff841fc0be0 (__DATA,__const) external _kCVImageBufferColorPrimaries_EBU_3213
00007ff841fc0c08 (__DATA,__const) external _kCVImageBufferColorPrimaries_ITU_R_2020
00007ff841fc0bd8 (__DATA,__const) external _kCVImageBufferColorPrimaries_ITU_R_709_2
00007ff841fc0bf0 (__DATA,__const) external _kCVImageBufferColorPrimaries_P22
00007ff841fc0c00 (__DATA,__const) external _kCVImageBufferColorPrimaries_P3_D65
00007ff841fc0be8 (__DATA,__const) external _kCVImageBufferColorPrimaries_SMPTE_C
00007ff841fc0d70 (__DATA,__const) external _kCVImageBufferContentLightLevelInfoKey
00007ff841fc0b58 (__DATA,__const) external _kCVImageBufferDisplayDimensionsKey
00007ff841fc0b68 (__DATA,__const) external _kCVImageBufferDisplayHeightKey
00007ff841fc0b60 (__DATA,__const) external _kCVImageBufferDisplayWidthKey
00007ff841fc0b10 (__DATA,__const) external _kCVImageBufferFieldCountKey
00007ff841fc0b18 (__DATA,__const) external _kCVImageBufferFieldDetailKey
00007ff841fc0b30 (__DATA,__const) external _kCVImageBufferFieldDetailSpatialFirstLineEarly
00007ff841fc0b38 (__DATA,__const) external _kCVImageBufferFieldDetailSpatialFirstLineLate
00007ff841fc0b28 (__DATA,__const) external _kCVImageBufferFieldDetailTemporalBottomFirst
00007ff841fc0b20 (__DATA,__const) external _kCVImageBufferFieldDetailTemporalTopFirst
00007ff841fc0b70 (__DATA,__const) external _kCVImageBufferGammaLevelKey
00007ff841fc0c88 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfoFilteredKey
00007ff841fc0c80 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfoRawKey
00007ff841fc0c90 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfoTransferFunctionKey
00007ff841fc0cb8 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPQKey
00007ff841fc0cb0 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPowerKey
00007ff841fc0c98 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageKey
00007ff841fc0cc0 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageOffsetKey
00007ff841fc0cd8 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_DolbyMetadataVersionKey
00007ff841fc0ca8 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumKey
00007ff841fc0cd0 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumOffsetKey
00007ff841fc0ca0 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumKey
00007ff841fc0cc8 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumOffsetKey
00007ff841fc0b78 (__DATA,__const) external _kCVImageBufferICCProfileKey
00007ff841fc0d68 (__DATA,__const) external _kCVImageBufferMasteringDisplayColorVolumeKey
00007ff841fc0b48 (__DATA,__const) external _kCVImageBufferPixelAspectRatioHorizontalSpacingKey
00007ff841fc0b40 (__DATA,__const) external _kCVImageBufferPixelAspectRatioKey
00007ff841fc0b50 (__DATA,__const) external _kCVImageBufferPixelAspectRatioVerticalSpacingKey
00007ff841fc0ae8 (__DATA,__const) external _kCVImageBufferPreferredCleanApertureKey
00007ff841fc0d88 (__DATA,__const) external _kCVImageBufferRegionOfInterestKey
00007ff841fc0d80 (__DATA,__const) external _kCVImageBufferSceneReferredExtendedLinearKey
00007ff841fc0c10 (__DATA,__const) external _kCVImageBufferTransferFunctionKey
00007ff841fc0c68 (__DATA,__const) external _kCVImageBufferTransferFunction_ARIB_STD_B67_HLG
00007ff841fc0c20 (__DATA,__const) external _kCVImageBufferTransferFunction_EBU_3213
00007ff841fc0c48 (__DATA,__const) external _kCVImageBufferTransferFunction_ITU_R_2020
00007ff841fc0c60 (__DATA,__const) external _kCVImageBufferTransferFunction_ITU_R_2100_HLG
00007ff841fc0c18 (__DATA,__const) external _kCVImageBufferTransferFunction_ITU_R_709_2
00007ff841fc0c38 (__DATA,__const) external _kCVImageBufferTransferFunction_Linear
00007ff841fc0c30 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_240M_1995
00007ff841fc0c28 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_C
00007ff841fc0c58 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_2084_PQ
00007ff841fc0c50 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_428_1
00007ff841fc0c78 (__DATA,__const) external _kCVImageBufferTransferFunction_UseGamma
00007ff841fc0c70 (__DATA,__const) external _kCVImageBufferTransferFunction_aYCC
00007ff841fc0c40 (__DATA,__const) external _kCVImageBufferTransferFunction_sRGB
00007ff841fc0b80 (__DATA,__const) external _kCVImageBufferYCbCrMatrixKey
00007ff841fc0ba8 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_DCI_P3
00007ff841fc0bc0 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_IPT
00007ff841fc0bb8 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2020
00007ff841fc0bc8 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2100_ICtCp
00007ff841fc0b98 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_601_4
00007ff841fc0b90 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_709_2
00007ff841fc0b88 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_Identity
00007ff841fc0bb0 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_P3_D65
00007ff841fc0ba0 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_SMPTE_240M_1995
00007ff80807dd88 (__TEXT,__const) external _kCVIndefiniteTime
00007ff841fc1108 (__DATA,__const) external _kCVMetalTextureCacheMaximumTextureAgeKey
00007ff841fc1120 (__DATA,__const) external _kCVMetalTextureStorageMode
00007ff841fc1118 (__DATA,__const) external _kCVMetalTextureUsage
00007ff841fc10a8 (__DATA,__const) external _kCVOpenGLBufferFlipped
00007ff841fc1088 (__DATA,__const) external _kCVOpenGLBufferHeight
00007ff841fc1098 (__DATA,__const) external _kCVOpenGLBufferInternalFormat
00007ff841fc10a0 (__DATA,__const) external _kCVOpenGLBufferMaximumMipmapLevel
00007ff841fc10b8 (__DATA,__const) external _kCVOpenGLBufferPoolMaximumBufferAgeKey
00007ff841fc10b0 (__DATA,__const) external _kCVOpenGLBufferPoolMinimumBufferCountKey
00007ff841fc1090 (__DATA,__const) external _kCVOpenGLBufferTarget
00007ff841fc1080 (__DATA,__const) external _kCVOpenGLBufferWidth
00007ff841fc1110 (__DATA,__const) external _kCVOpenGLESTextureCacheMaximumTextureAgeKey
00007ff841fc10d0 (__DATA,__const) external _kCVOpenGLTextureBottomField
00007ff841fc10e0 (__DATA,__const) external _kCVOpenGLTextureBottomHalf
00007ff841fc10f0 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeAutomatic
00007ff841fc1100 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeBestPerformance
00007ff841fc10f8 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeHighestQuality
00007ff841fc10e8 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeKey
00007ff841fc10c0 (__DATA,__const) external _kCVOpenGLTextureFieldKey
00007ff841fc10c8 (__DATA,__const) external _kCVOpenGLTextureTopField
00007ff841fc10d8 (__DATA,__const) external _kCVOpenGLTextureTopHalf
00007ff841fc0e98 (__DATA,__const) external _kCVPixelBufferBaseAddressAdjustmentKey
00007ff841fc0dd8 (__DATA,__const) external _kCVPixelBufferBytesPerRowAlignmentKey
00007ff841fc0ea0 (__DATA,__const) external _kCVPixelBufferBytesPerRowKey
00007ff841fc0de0 (__DATA,__const) external _kCVPixelBufferCGBitmapContextCompatibilityKey
00007ff841fc0de8 (__DATA,__const) external _kCVPixelBufferCGImageCompatibilityKey
00007ff841fc0e78 (__DATA,__const) external _kCVPixelBufferCacheModeKey
00007ff841fc0ee8 (__DATA,__const) external _kCVPixelBufferCompressedDataRegionAlignmentKey
00007ff841fc0ef0 (__DATA,__const) external _kCVPixelBufferCompressedTileHeaderGroupBytesPerRowAlignmentKey
00007ff841fc0e60 (__DATA,__const) external _kCVPixelBufferCustomMemoryLayoutCallbacksKey
00007ff841fc0e68 (__DATA,__const) external _kCVPixelBufferExactBytesPerRowKey
00007ff841fc0e70 (__DATA,__const) external _kCVPixelBufferExactHeightKey
00007ff841fc0dd0 (__DATA,__const) external _kCVPixelBufferExtendedPixelsBottomKey
00007ff841fc0ed8 (__DATA,__const) external _kCVPixelBufferExtendedPixelsFilledKey
00007ff841fc0db8 (__DATA,__const) external _kCVPixelBufferExtendedPixelsLeftKey
00007ff841fc0dc8 (__DATA,__const) external _kCVPixelBufferExtendedPixelsRightKey
00007ff841fc0dc0 (__DATA,__const) external _kCVPixelBufferExtendedPixelsTopKey
00007ff841fc0ee0 (__DATA,__const) external _kCVPixelBufferFixedPointInvalidValueKey
00007ff841fc0ec8 (__DATA,__const) external _kCVPixelBufferFixedPointOffsetKey
00007ff841fc0db0 (__DATA,__const) external _kCVPixelBufferHeightKey
00007ff841fc0e18 (__DATA,__const) external _kCVPixelBufferIOSurfaceCoreAnimationCompatibilityKey
00007ff841fc0e28 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLESFBOCompatibilityKey
00007ff841fc0e20 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLESTextureCompatibilityKey
00007ff841fc0e10 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLFBOCompatibilityKey
00007ff841fc0e08 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLTextureCompatibilityKey
00007ff841fc0e00 (__DATA,__const) external _kCVPixelBufferIOSurfacePropertiesKey
00007ff841fc1138 (__DATA,__const) external _kCVPixelBufferIOSurfacePurgeableKey
00007ff841fc1128 (__DATA,__const) external _kCVPixelBufferIOSurfaceWiringAssertion
00007ff841fc1130 (__DATA,__const) external _kCVPixelBufferIOSurfaceWiringAssertionKey
00007ff841fc0da0 (__DATA,__const) external _kCVPixelBufferMemoryAllocatorKey
00007ff841fc0e48 (__DATA,__const) external _kCVPixelBufferMetalCompatibilityKey
00007ff841fc0df0 (__DATA,__const) external _kCVPixelBufferOpenGLCompatibilityKey
00007ff841fc0e30 (__DATA,__const) external _kCVPixelBufferOpenGLESCompatibilityKey
00007ff841fc0e40 (__DATA,__const) external _kCVPixelBufferOpenGLESTextureCacheCompatibilityKey
00007ff841fc0e38 (__DATA,__const) external _kCVPixelBufferOpenGLTextureCacheCompatibilityKey
00007ff841fc0e58 (__DATA,__const) external _kCVPixelBufferPixelFormatDescriptionKey
00007ff841fc0d98 (__DATA,__const) external _kCVPixelBufferPixelFormatTypeKey
00007ff841fc0df8 (__DATA,__const) external _kCVPixelBufferPlaneAlignmentKey
00007ff841fc0e88 (__DATA,__const) external _kCVPixelBufferPoolAdjustableBaseAddressGranularityKey
00007ff841fc0ea8 (__DATA,__const) external _kCVPixelBufferPoolAllocationThresholdKey
00007ff841fc0eb0 (__DATA,__const) external _kCVPixelBufferPoolFreeBufferNotification
00007ff841fc0f18 (__DATA,__const) external _kCVPixelBufferPoolMaximumBufferAgeKey
00007ff841fc0f10 (__DATA,__const) external _kCVPixelBufferPoolMinimumBufferCountKey
00007ff841fc0eb8 (__DATA,__const) external _kCVPixelBufferPoolNameKey
00007ff841fc0ec0 (__DATA,__const) external _kCVPixelBufferPoolPrefetchOnAllocation
00007ff841fc0e90 (__DATA,__const) external _kCVPixelBufferPoolWorstCaseBytesPerRowKey
00007ff841fc0e80 (__DATA,__const) external _kCVPixelBufferPreferRealTimeCacheModeIfEveryoneDoesKey
00007ff841fc1190 (__DATA,__const) external _kCVPixelBufferProResRAWKey_BlackLevel
