
/Volumes/macOS Mojave/System/Library/Frameworks/QuickLook.framework/Versions/A/QuickLook (for architecture x86_64):
00012017 (__TEXT,__text) external __QLXPCGetRectValueForKey
00011ed7 (__TEXT,__text) external __QLXPCGetSizeValueForKey
00011816 (__TEXT,__text) external __QLXPCIntValueForKey
00011c4b (__TEXT,__text) external __QLXPCSInt32ValueForKey
000116bc (__TEXT,__text) external __QLXPCSetCFObjectForKey
000119f7 (__TEXT,__text) external __QLXPCSetCGFloatValueForKey
00011b6b (__TEXT,__text) external __QLXPCSetFloatValueForKey
00011883 (__TEXT,__text) external __QLXPCSetIntValueForKey
00011ded (__TEXT,__text) external __QLXPCSetPointValueForKey
0001206d (__TEXT,__text) external __QLXPCSetRectValueForKey
00011cb8 (__TEXT,__text) external __QLXPCSetSInt32ValueForKey
00011f2d (__TEXT,__text) external __QLXPCSetSizeValueForKey
0001160a (__TEXT,__text) external __QLXPCSetStringForKey
0001217c (__TEXT,__text) external __QLXPCSetURLForKey
0005cc30 (__DATA,__data) external __QL_AddNoThumbnailToCache_function
0005cc34 (__DATA,__data) external __QL_AddThumbnailToCache_function
0005cc38 (__DATA,__data) external __QL_CacheDiscardMemory
0005cc3c (__DATA,__data) external __QL_CacheReserveMemory
0005cc40 (__DATA,__data) external __QL_WithThumbnailCacheDo
0005ce00 (__DATA,__data) non-external __SlideCallbacks
0002b67d (__TEXT,__text) non-external __SlideComputeContentSize
0002bcba (__TEXT,__text) non-external __SlideDrawBackground
0002c5b3 (__TEXT,__text) non-external __SlideDrawForeground
0002919c (__TEXT,__text) non-external __StampCorner
00029856 (__TEXT,__text) non-external __StampGlossyOverlay
0005e130 (__DATA,__bss) non-external __StampGlossyOverlay.once
0005e134 (__DATA,__bss) non-external __StampGlossyOverlay.reflectionImage
0002aacd (__TEXT,__text) non-external __StampInnerShadow
         (undefined) external __UTTypeCopyPedigree (from CoreServices)
0001afba (__TEXT,__text) non-external __VMDiscard
00033e16 (__TEXT,__text) non-external __VMDiscard
00033d58 (__TEXT,__text) non-external __VMReserve
0005cde8 (__DATA,__data) non-external __VcardCallbacks
0002acf0 (__TEXT,__text) non-external __VcardComputeContentSize
0002b0f8 (__TEXT,__text) non-external __VcardDrawBackground
0005e138 (__DATA,__bss) non-external __VcardDrawBackground.baseVcard
0005e198 (__DATA,__bss) non-external __VcardDrawBackground.baseVcardQueue
0005e168 (__DATA,__bss) non-external __VcardDrawBackground.maskVcard
0002b3be (__TEXT,__text) non-external __VcardDrawForeground
000407d7 (__TEXT,__text) non-external __XButtonClicked
00042cc9 (__TEXT,__text) non-external __XDidCompleteOpeningDocument
0004069e (__TEXT,__text) non-external __XDoubleClicked
00042d3a (__TEXT,__text) non-external __XGetSourceInformation
00040656 (__TEXT,__text) non-external __XLoaded
00040608 (__TEXT,__text) non-external __XOpened
00023de6 (__TEXT,__text) non-external __XPreviewReplyCancel
00023a39 (__TEXT,__text) non-external __XPreviewReplyCreatedWithURL
00023d98 (__TEXT,__text) non-external __XPreviewReplyNotCreated
00023c8b (__TEXT,__text) non-external __XPreviewReplySendData
00023e2e (__TEXT,__text) non-external __XPreviewReplyStartAttachment
00023b61 (__TEXT,__text) non-external __XPreviewReplyWillBeCreatedWithBitmapImage
0000d844 (__TEXT,__text) non-external __XPreviewReplyWillBeCreatedWithData
00023be4 (__TEXT,__text) non-external __XPreviewReplyWillBeCreatedWithPDFDocument
0000d62a (__TEXT,__text) non-external __XPreviewReplyWillStart
0001b680 (__TEXT,__text) non-external __XThumbnailAdditionSavedReply
0000ccdd (__TEXT,__text) non-external __XThumbnailImageReplyCancel
0000e466 (__TEXT,__text) non-external __XThumbnailImageReplyCreatedWithBitmap
0001b6c8 (__TEXT,__text) non-external __XThumbnailImageReplyNotCreated
0000e2a5 (__TEXT,__text) non-external __XThumbnailReplyWillStart
0004073c (__TEXT,__text) non-external __XWillOpenURL
000240b6 (__TEXT,__text) non-external __Xmach_notify_no_senders
000246a5 (__TEXT,__text) non-external __Xmach_notify_no_senders
00043c23 (__TEXT,__text) non-external __Xmach_notify_no_senders
00024104 (__TEXT,__text) non-external __Xmach_notify_send_once
000246f3 (__TEXT,__text) non-external __Xmach_notify_send_once
00044f58 (__TEXT,__text) non-external ___36-[QLImageWrapper _startLoadingImage]_block_invoke
0004500f (__TEXT,__text) non-external ___36-[QLImageWrapper _startLoadingImage]_block_invoke_2
0002f15e (__TEXT,__text) non-external ___37+[QLDebugController sharedController]_block_invoke
0002f315 (__TEXT,__text) non-external ___50-[QLDebugController _sendUpdate:forRequest:async:]_block_invoke
0002f488 (__TEXT,__text) non-external ___50-[QLDebugController _sendUpdate:forRequest:async:]_block_invoke.30
         (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
00031c22 (__TEXT,__text) non-external ___QLAdaptSizeToRectWithRounding2_block_invoke
00031c4d (__TEXT,__text) non-external ___QLAdaptSizeToRectWithRounding2_block_invoke_2
00058f58 (__DATA,__const) non-external (was a private external) ___QLBubbleLogDomain
00043660 (__TEXT,__text) non-external ___QLCacheObserverCancel_block_invoke
00043262 (__TEXT,__text) non-external ___QLCacheObserverCreate_block_invoke
00043700 (__TEXT,__text) non-external ___QLCacheObserverGetTypeID_block_invoke
0004336e (__TEXT,__text) non-external ___QLCacheObserverResume_block_invoke
0004353f (__TEXT,__text) non-external ___QLCacheObserverSuspend_block_invoke
0005891c (__DATA,__const) non-external (was a private external) ___QLClientLogDomain
00058940 (__DATA,__const) non-external (was a private external) ___QLClientProgressiveLogDomain
000249fe (__TEXT,__text) non-external ___QLCopyIconImageFromURL_block_invoke
000386de (__TEXT,__text) non-external ___QLDiskStoreCopyDiskStoreForURL_block_invoke
000383ee (__TEXT,__text) non-external ___QLDiskStoreGetTypeID_block_invoke
00058928 (__DATA,__const) non-external (was a private external) ___QLForwardLogDomain
0005892c (__DATA,__const) non-external (was a private external) ___QLGeneratorLogDomain
0003662c (__TEXT,__text) non-external ___QLImageIOCreateThumbnailFromData_block_invoke
00036473 (__TEXT,__text) non-external ___QLImageIOCreateThumbnailFromURL_block_invoke
000362b3 (__TEXT,__text) non-external ___QLImageIOCreateThumbnailWithImageSource_block_invoke
0005893c (__DATA,__const) non-external (was a private external) ___QLImageIOLogDomain
00038284 (__TEXT,__text) non-external ___QLInitInternalLogging_block_invoke
0002f0ab (__TEXT,__text) non-external ___QLInitLogging_block_invoke
00012dce (__TEXT,__text) non-external ___QLLoadQuickLookUISymbol_block_invoke
00002647 (__TEXT,__text) non-external ___QLLogToExternalLog
0002eeed (__TEXT,__text) external ___QLLog_base
0002ef22 (__TEXT,__text) non-external ___QLLog_base_args
00058938 (__DATA,__const) non-external (was a private external) ___QLPathLogDomain
0003ea9f (__TEXT,__text) non-external ___QLPreviewBubbleCopySeamlessOpeningInformation_block_invoke
0003ee33 (__TEXT,__text) non-external ___QLPreviewBubbleCopySeamlessOpeningInformation_block_invoke_2
0003c99c (__TEXT,__text) non-external ___QLPreviewBubbleCreate_block_invoke
0003cabc (__TEXT,__text) non-external ___QLPreviewBubbleCreate_block_invoke_2
0003d206 (__TEXT,__text) non-external ___QLPreviewBubbleGetUsedEdge_block_invoke
0003d2b2 (__TEXT,__text) non-external ___QLPreviewBubbleGetUsedEdge_block_invoke_2
0003e8c2 (__TEXT,__text) non-external ___QLPreviewBubbleHide_block_invoke
0003e9bb (__TEXT,__text) non-external ___QLPreviewBubbleHide_block_invoke_2
0003f0a4 (__TEXT,__text) non-external ___QLPreviewBubbleInvalidate_block_invoke
0003f114 (__TEXT,__text) non-external ___QLPreviewBubbleInvalidate_block_invoke_2
0003e6b3 (__TEXT,__text) non-external ___QLPreviewBubbleInvertShowBubbleEffect_block_invoke
0003e7a6 (__TEXT,__text) non-external ___QLPreviewBubbleInvertShowBubbleEffect_block_invoke_2
0003e4ba (__TEXT,__text) non-external ___QLPreviewBubbleInvokeShowBubbleEffect_block_invoke
0003e5ad (__TEXT,__text) non-external ___QLPreviewBubbleInvokeShowBubbleEffect_block_invoke_2
0003e2ac (__TEXT,__text) non-external ___QLPreviewBubbleSetAnimationProgress_block_invoke
0003e3a5 (__TEXT,__text) non-external ___QLPreviewBubbleSetAnimationProgress_block_invoke_2
0003cf4a (__TEXT,__text) non-external ___QLPreviewBubbleSetButtonClickHandler_block_invoke
0003cdc4 (__TEXT,__text) non-external ___QLPreviewBubbleSetDispatchQueue_block_invoke
0003de3a (__TEXT,__text) non-external ___QLPreviewBubbleSetDisplayPathAndAdditionalString_block_invoke
0003e097 (__TEXT,__text) non-external ___QLPreviewBubbleSetDisplayPathAndAdditionalString_block_invoke_2
0003e0d7 (__TEXT,__text) non-external ___QLPreviewBubbleSetDisplayPathAndAdditionalString_block_invoke_3
0003e117 (__TEXT,__text) non-external ___QLPreviewBubbleSetDisplayPathAndAdditionalString_block_invoke_4
0003ce86 (__TEXT,__text) non-external ___QLPreviewBubbleSetDoubleClickHandler_block_invoke
0003ccee (__TEXT,__text) non-external ___QLPreviewBubbleSetEventCallbacks_block_invoke
0003d0d2 (__TEXT,__text) non-external ___QLPreviewBubbleSetLoadedHandler_block_invoke
0003d00e (__TEXT,__text) non-external ___QLPreviewBubbleSetWillOpenURLHandler_block_invoke
0003d4e7 (__TEXT,__text) non-external ___QLPreviewBubbleShow_block_invoke
0003dba0 (__TEXT,__text) non-external ___QLPreviewBubbleShow_block_invoke_2
0003dbe0 (__TEXT,__text) non-external ___QLPreviewBubbleShow_block_invoke_3
0003dcc1 (__TEXT,__text) non-external ___QLPreviewBubbleShow_block_invoke_4
0003dce8 (__TEXT,__text) non-external ___QLPreviewBubbleShow_block_invoke_5
0000e039 (__TEXT,__text) non-external ___QLPreviewCancel_block_invoke
0001bda4 (__TEXT,__text) non-external ___QLPreviewCopyData_block_invoke
0001bdf8 (__TEXT,__text) non-external ___QLPreviewCopyData_block_invoke_2
0001be49 (__TEXT,__text) non-external ___QLPreviewCopyData_block_invoke_3
0001befe (__TEXT,__text) non-external ___QLPreviewCopyData_block_invoke_4
0001b9e0 (__TEXT,__text) non-external ___QLPreviewGetDisplayBundleID_block_invoke
0001bbb8 (__TEXT,__text) non-external ___QLPreviewGetPreviewSizeHint_block_invoke
000090f4 (__TEXT,__text) non-external ___QLPreviewIsPreferringDarkLoading_block_invoke
0001ccc6 (__TEXT,__text) non-external ___QLPreviewProcessProgressiveRendering_block_invoke
00058920 (__DATA,__const) non-external (was a private external) ___QLQueueLogDomain
00014139 (__TEXT,__text) non-external ___QLRequestDispatchBlock_block_invoke
000142f5 (__TEXT,__text) non-external ___QLRequestDispatchBlock_block_invoke.44
00058944 (__DATA,__const) non-external (was a private external) ___QLRequestProgressiveLogDomain
00036c93 (__TEXT,__text) non-external ___QLRequestSessionCreate_block_invoke
00036cb7 (__TEXT,__text) non-external ___QLRequestSessionCreate_block_invoke_2
0003764b (__TEXT,__text) non-external ___QLRequestSessionDisableInstantOff_block_invoke
000376b9 (__TEXT,__text) non-external ___QLRequestSessionEnableInstantOff_block_invoke
000377db (__TEXT,__text) non-external ___QLRequestSessionIsInstantOffEnabled_block_invoke
00037248 (__TEXT,__text) non-external ___QLRequestSessionSetupCrashReportMessageForRequest_block_invoke
00058b78 (__DATA,__const) external ___QLSandboxLogDomain
000038ce (__TEXT,__text) non-external ___QLSeamlessClosingRequestDiscardRequestsWithAssociatedObject_block_invoke
00044422 (__TEXT,__text) non-external ___QLSeamlessClosingRequestDiscard_block_invoke
000440be (__TEXT,__text) non-external ___QLSeamlessClosingRequestRegister_block_invoke
00044265 (__TEXT,__text) non-external ___QLSeamlessClosingRequestRegister_block_invoke_2
000442d5 (__TEXT,__text) non-external ___QLSeamlessClosingRequestRegister_block_invoke_3
00044409 (__TEXT,__text) non-external ___QLSeamlessClosingRequestRegister_block_invoke_4
00044b27 (__TEXT,__text) non-external ___QLSeamlessClosingRequestSetAssociatedObject_block_invoke
00043e20 (__TEXT,__text) non-external ___QLSeamlessClosingRequestSetDispatchQueue_block_invoke
00043ee2 (__TEXT,__text) non-external ___QLSeamlessClosingRequestSetHandler_block_invoke
000590e4 (__DATA,__const) external ___QLSeamlessOpeningLogDomain
000416e9 (__TEXT,__text) non-external ___QLSeamlessOpeningRequestBindToPID_block_invoke
000418de (__TEXT,__text) non-external ___QLSeamlessOpeningRequestDiscard_block_invoke
0004124c (__TEXT,__text) non-external ___QLSeamlessOpeningRequestOpenItem_block_invoke_2
00041395 (__TEXT,__text) non-external ___QLSeamlessOpeningRequestOpenItem_block_invoke_3
00041405 (__TEXT,__text) non-external ___QLSeamlessOpeningRequestOpenItem_block_invoke_4
00040e51 (__TEXT,__text) non-external ___QLSeamlessOpeningRequestSetCompletionHandler_block_invoke
00040d8f (__TEXT,__text) non-external ___QLSeamlessOpeningRequestSetDispatchQueue_block_invoke
00058924 (__DATA,__const) non-external (was a private external) ___QLSessionLogDomain
000022ec (__TEXT,__text) external ___QLShouldLogForLevel
0005cbdc (__DATA,__data) non-external ___QLShouldLogInConsoleForLevel.once
0000c6dd (__TEXT,__text) non-external ___QLThumbnailCancel_block_invoke
000345c4 (__TEXT,__text) non-external ___QLThumbnailDispatchAsync_block_invoke
0003464d (__TEXT,__text) non-external ___QLThumbnailDispatchAsync_block_invoke_2
00009b15 (__TEXT,__text) non-external ___QLThumbnailQueueAddThumbnail_block_invoke
0003426b (__TEXT,__text) non-external ___QLThumbnailQueueAddThumbnailsFromArray_block_invoke
0003436f (__TEXT,__text) non-external ___QLThumbnailQueueCancelAll_block_invoke
0000c240 (__TEXT,__text) non-external ___QLThumbnailQueueCancelThumbnails_block_invoke
0000c1c4 (__TEXT,__text) non-external ___QLThumbnailQueueInvalidate_block_invoke
00009c97 (__TEXT,__text) non-external ___QLThumbnailQueueIsProcessing_block_invoke
0000a920 (__TEXT,__text) non-external ___QLThumbnailQueueRun_block_invoke
00058930 (__DATA,__const) non-external (was a private external) ___QLTimingLogDomain
000439d5 (__TEXT,__text) non-external ___QLUIHelperCreateCallbackSource_block_invoke
00043a47 (__TEXT,__text) non-external ___QLUIHelperCreateCallbackSource_block_invoke_2
00043ace (__TEXT,__text) non-external ___QLUIHelperExecuteMachBlock_block_invoke
000591e0 (__DATA,__const) non-external (was a private external) ___QLUIHelperLogDomain
000030a5 (__TEXT,__text) non-external ___QLUIHelperRegisterForHelperDeath_block_invoke
00002ed1 (__TEXT,__text) non-external ___QLUIHelperServerPort_block_invoke
0000361b (__TEXT,__text) non-external ___QLUIHelperUnregisterFromHelperDeath_block_invoke
00058934 (__DATA,__const) non-external (was a private external) ___QLUtilsLogDomain
000250c4 (__TEXT,__text) non-external ____DrawPSDGradient_block_invoke
0002e1dc (__TEXT,__text) non-external ____EPSGetBackground_block_invoke
0001b1bb (__TEXT,__text) non-external ____EnqueueUnmapInCache_block_invoke
0001b191 (__TEXT,__text) non-external ____EnqueueVMDiscardInCache_block_invoke
0002dae2 (__TEXT,__text) non-external ____GetBinderImage_block_invoke
0002d7d7 (__TEXT,__text) non-external ____GetBinderTileImage_block_invoke
00029077 (__TEXT,__text) non-external ____GetCornerPart_block_invoke
0002c8cf (__TEXT,__text) non-external ____GetSlideParts_block_invoke
000124ae (__TEXT,__text) non-external ____QLAttributedStringCopyPlistRepresentation_block_invoke
0003f6bf (__TEXT,__text) non-external ____QLBubbleCallbackButtonClicked_block_invoke
0003f51c (__TEXT,__text) non-external ____QLBubbleCallbackDoubleClicked_block_invoke
0003f3a5 (__TEXT,__text) non-external ____QLBubbleCallbackLoaded_block_invoke
0003f88c (__TEXT,__text) non-external ____QLBubbleCallbackWillOpenURL_block_invoke
0003c5e0 (__TEXT,__text) non-external ____QLBubbleRegister_block_invoke
0003c72e (__TEXT,__text) non-external ____QLBubbleUnregister_block_invoke
000430e4 (__TEXT,__text) non-external ____QLCacheDidInvalidate_block_invoke
00043744 (__TEXT,__text) non-external ____QLCacheObserverNotify_block_invoke
0003c4c2 (__TEXT,__text) non-external ____QLCacheVersionCreateFromURLCommon_block_invoke
000128ba (__TEXT,__text) non-external ____QLCreateAttributedStringFromPlistRepresentation_block_invoke
00014bd5 (__TEXT,__text) non-external ____QLGeneratorAutoDisplayExtension_block_invoke
0003b344 (__TEXT,__text) non-external ____QLGeneratorCopyFileExtension_block_invoke
00014fbf (__TEXT,__text) non-external ____QLGeneratorDispatchBlock_block_invoke
000150b5 (__TEXT,__text) non-external ____QLGeneratorDispatchBlock_block_invoke.277
0001502b (__TEXT,__text) non-external ____QLGeneratorDispatchBlock_block_invoke_2
00015138 (__TEXT,__text) non-external ____QLGeneratorDispatchBlock_block_invoke_2.278
00015384 (__TEXT,__text) non-external ____QLGeneratorFindValidGeneratorForRequest_block_invoke
00014b81 (__TEXT,__text) non-external ____QLGeneratorGetDefaultFlavor_block_invoke
00007cdc (__TEXT,__text) non-external ____QLGeneratorGetNoGenerator_block_invoke
00002274 (__TEXT,__text) non-external ____QLGeneratorRegisterForNotificationsIfNecessary_block_invoke
000023b7 (__TEXT,__text) non-external ____QLGeneratorRegisterForNotificationsIfNecessary_block_invoke_2
0001559d (__TEXT,__text) non-external ____QLGeneratorWakeUp_block_invoke
00015dcb (__TEXT,__text) non-external ____QLGeneratorWakeUp_block_invoke.310
00015df0 (__TEXT,__text) non-external ____QLGeneratorWakeUp_block_invoke.312
00014eb5 (__TEXT,__text) non-external ____QLGlobalChangeNotification_block_invoke
