00007ffa437f86f0 (__DATA,__data) non-external _.compoundliteral
00007ffa192e85bf (__TEXT,__text) non-external _iterateQualifiers
00007ffa1929cb08 (__TEXT,__text) non-external _lAddByte
00007ffa1929c3a7 (__TEXT,__text) non-external _lFloatConst
00007ffa1929c9cc (__TEXT,__text) non-external _lNewBlock
00007ffa1929d070 (__TEXT,__text) non-external _lReadByte
00007ffa19298110 (__TEXT,__text) non-external (was a private external) _lazyCPPSetup
00007ffa192baa6e (__TEXT,__text) non-external _lazyPrepareVariableObject
                 (undefined) external _ldexp (from libSystem)
                 (undefined) external _ldexpf (from libSystem)
00007ffa191ac327 (__TEXT,__text) non-external _llvmir_PPStreamAddAddressUsage
00007ffa191ac395 (__TEXT,__text) non-external _llvmir_PPStreamAddAttribBinding
00007ffa191ac497 (__TEXT,__text) non-external _llvmir_PPStreamAddConstant
00007ffa191ac50d (__TEXT,__text) non-external _llvmir_PPStreamAddLabel
00007ffa191ac2f4 (__TEXT,__text) non-external _llvmir_PPStreamAddOperation
00007ffa191ac485 (__TEXT,__text) non-external _llvmir_PPStreamAddOption
00007ffa191ac3fd (__TEXT,__text) non-external _llvmir_PPStreamAddOutputBinding
00007ffa191ac32d (__TEXT,__text) non-external _llvmir_PPStreamAddParamBinding
00007ffa191ac38f (__TEXT,__text) non-external _llvmir_PPStreamAddParamBindingArray
00007ffa191ac321 (__TEXT,__text) non-external _llvmir_PPStreamAddTempUsage
00007ffa191ac51e (__TEXT,__text) non-external _llvmir_PPStreamResolveBranches
00007ffa191ac2eb (__TEXT,__text) non-external _llvmir_PPStreamSetTarget
                 (undefined) external _log2f (from libSystem)
                 (undefined) external _logf (from libSystem)
                 (undefined) external _longjmp (from libSystem)
                 (undefined) external _lroundf (from libSystem)
00007ffa1929a06b (__TEXT,__text) non-external _macro_scan
00007ffa19274ec4 (__TEXT,__text) non-external _makeCopyFunction
00007ffa192badd9 (__TEXT,__text) non-external _makeIntConstantNode
00007ffa1923d34c (__TEXT,__text) non-external _makePoolNode
                 (undefined) external _malloc (from libSystem)
00007ffa1929a960 (__TEXT,__text) non-external (was a private external) _mem_AddCleanup
00007ffa1929a8af (__TEXT,__text) non-external (was a private external) _mem_Alloc
00007ffa1929a7f3 (__TEXT,__text) non-external (was a private external) _mem_CreatePool
00007ffa1929a870 (__TEXT,__text) non-external (was a private external) _mem_FreePool
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
00007ffa1923e9c9 (__TEXT,__text) non-external _mergeTypes
00007ffa437fcdd0 (__DATA,__bss) non-external _message
00007ffa437fcdc0 (__DATA,__bss) non-external _message_lock
                 (undefined) external _mmap (from libSystem)
                 (undefined) external _mprotect (from libSystem)
                 (undefined) external _munmap (from libSystem)
00007ffa437f8678 (__DATA,__data) non-external _mutex
00007ffa1927ef41 (__TEXT,__text) non-external _nameTablePush
00007ffa437fd200 (__DATA,__bss) non-external _nameTableSets
00007ffa1929a74b (__TEXT,__text) non-external _noop
00007ffa1929c3a1 (__TEXT,__text) non-external _noop
00007ffa19276ec6 (__TEXT,__text) non-external _offsetLayout
00007ffa1929840a (__TEXT,__text) non-external _op_add
00007ffa1929839a (__TEXT,__text) non-external _op_and
00007ffa19298468 (__TEXT,__text) non-external _op_cmpl
00007ffa19298428 (__TEXT,__text) non-external _op_div
00007ffa192983a4 (__TEXT,__text) non-external _op_eq
00007ffa192983cb (__TEXT,__text) non-external _op_ge
00007ffa192983be (__TEXT,__text) non-external _op_gt
00007ffa192983e5 (__TEXT,__text) non-external _op_le
00007ffa19298371 (__TEXT,__text) non-external _op_logand
00007ffa19298364 (__TEXT,__text) non-external _op_logor
00007ffa192983d8 (__TEXT,__text) non-external _op_lt
00007ffa1929843e (__TEXT,__text) non-external _op_mod
00007ffa1929841d (__TEXT,__text) non-external _op_mul
00007ffa192983b1 (__TEXT,__text) non-external _op_ne
00007ffa1929845e (__TEXT,__text) non-external _op_neg
00007ffa19298472 (__TEXT,__text) non-external _op_not
00007ffa19298386 (__TEXT,__text) non-external _op_or
00007ffa19298456 (__TEXT,__text) non-external _op_pos
00007ffa192983f2 (__TEXT,__text) non-external _op_shl
00007ffa192983fe (__TEXT,__text) non-external _op_shr
00007ffa19298413 (__TEXT,__text) non-external _op_sub
00007ffa19298390 (__TEXT,__text) non-external _op_xor
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_unfair_lock_lock (from libSystem)
                 (undefined) external _os_unfair_lock_unlock (from libSystem)
00007ffa1927dce0 (__TEXT,__text) non-external _outputForInput
00007ffa1926a82c (__TEXT,__text) non-external _packInto
00007ffa192858a0 (__TEXT,__text) non-external _parseInterpolationQualifiers
00007ffa19285704 (__TEXT,__text) non-external _parseLayout
00007ffa1923e900 (__TEXT,__text) non-external _phase1ProcessFunctionPrototype
00007ffa1923e5f9 (__TEXT,__text) non-external _phase1ProcessVariableDeclaration
00007ffa192b99c0 (__TEXT,__text) non-external (was a private external) _phase2AddDef
00007ffa192b9bde (__TEXT,__text) non-external _phase2Process
00007ffa192b9e68 (__TEXT,__text) non-external _phase2ProcessConstant
00007ffa192b9f15 (__TEXT,__text) non-external _phase2ProcessFunctionPrototype
00007ffa192b9f8b (__TEXT,__text) non-external _phase2ProcessInterfaceBlock
00007ffa192ba475 (__TEXT,__text) non-external _phase2ProcessLValue
00007ffa192b9ebf (__TEXT,__text) non-external _phase2ProcessParameterDeclaration
00007ffa192ba031 (__TEXT,__text) non-external _phase2ProcessRawCall
00007ffa192ba212 (__TEXT,__text) non-external _phase2ProcessSubroutineRawCall
00007ffa192ba986 (__TEXT,__text) non-external _phase2ProcessSubroutineUniform
00007ffa192b9f4c (__TEXT,__text) non-external _phase2ProcessVariableDeclaration
00007ffa1923d3b1 (__TEXT,__text) non-external _poolAlloc
00007ffa437fd220 (__DATA,__bss) non-external _poolAllocators
00007ffa1923d42d (__TEXT,__text) non-external _poolFree
00007ffa1923d425 (__TEXT,__text) non-external _poolRealloc
00007ffa1931e040 (__TEXT,__const) non-external _pow_10.down
00007ffa1931df40 (__TEXT,__const) non-external _pow_10.up
                 (undefined) external _powf (from libSystem)
00007ffa4172a430 (__DATA_CONST,__const) non-external (was a private external) _ppstreamOpString
00007ffa19242105 (__TEXT,__text) non-external _primitiveTypeOfDeref
                 (undefined) external _printf (from libSystem)
00007ffa1927da96 (__TEXT,__text) non-external _propagateCopyBindings
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
00007ffa1928be30 (__TEXT,__text) non-external (was a private external) _pushdownPrecisionInternal
                 (undefined) external _qsort (from libSystem)
                 (undefined) external _qsort_b (from libSystem)
00007ffa19285ee4 (__TEXT,__text) non-external _qualifierContextToString
00007ffa1928497c (__TEXT,__text) non-external _qualifierMaskToSAFlags
00007ffa19285a74 (__TEXT,__text) non-external _qualifierMaskToStringBuffer
00007ffa1929847f (__TEXT,__text) non-external (was a private external) _readCPPline
00007ffa1923d59e (__TEXT,__text) non-external _readTOC
00007ffa192acd44 (__TEXT,__text) non-external (was a private external) _real_serialize_GLPValue
                 (undefined) external _realloc (from libSystem)
00007ffa192f5f13 (__TEXT,__text) non-external _regEqualsFunction
00007ffa192f5f0b (__TEXT,__text) non-external _regHashFunction
00007ffa1929d2eb (__TEXT,__text) non-external _reget_token
00007ffa1927f0ee (__TEXT,__text) non-external _remap
00007ffa1931f980 (__TEXT,__const) non-external (was a private external) _remapSlotToCode
00007ffa192ebcf7 (__TEXT,__text) non-external _renumberTargets
                 (undefined) external _round (from libSystem)
                 (undefined) external _roundf (from libSystem)
00007ffa19283c2c (__TEXT,__text) non-external _saInliningNodeReplacement
00007ffa1929d1ec (__TEXT,__text) non-external _scan_token
00007ffa192b515c (__TEXT,__text) non-external _serializeASTFields
00007ffa192b65bc (__TEXT,__text) non-external _serializeBinaryOperatorFields
00007ffa192b622c (__TEXT,__text) non-external _serializeCallFields
00007ffa192b65cf (__TEXT,__text) non-external _serializeStructureFields
00007ffa192add6c (__TEXT,__text) non-external _serialize_GLPASTNode
00007ffa192b49b4 (__TEXT,__text) non-external _serialize_GLPBufferObject
00007ffa192ab7fa (__TEXT,__text) non-external _serialize_GLPFunctionObject
00007ffa192b40c4 (__TEXT,__text) non-external _serialize_GLPInterfaceBlockObject
00007ffa192ab7c4 (__TEXT,__text) non-external _serialize_GLPLayoutObject
00007ffa192b244c (__TEXT,__text) non-external _serialize_GLPLayoutPair
00007ffa192b65c6 (__TEXT,__text) non-external _serialize_GLPNodeCreationFunc
00007ffa1928cbbc (__TEXT,__text) non-external (was a private external) _serialize_GLPString
00007ffa192b6960 (__TEXT,__text) non-external _serialize_GLPSubroutineUniformObject
00007ffa192a8a30 (__TEXT,__text) non-external (was a private external) _serialize_GLPType
00007ffa192b2fe4 (__TEXT,__text) non-external _serialize_GLPVariableObject
00007ffa1928c609 (__TEXT,__text) non-external (was a private external) _serialize_pointer
00007ffa19242143 (__TEXT,__text) non-external _setArrayUsed
                 (undefined) external _setjmp (from libSystem)
00007ffa1929bde2 (__TEXT,__text) non-external _simple_str_getch
00007ffa1929beaa (__TEXT,__text) non-external _simple_str_ungetch
                 (undefined) external _sinf (from libSystem)
                 (undefined) external _sinhf (from libSystem)
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _snprintf_l (from libSystem)
                 (undefined) external _sprintf_l (from libSystem)
                 (undefined) external _sqrt (from libSystem)
                 (undefined) external _sqrtf (from libSystem)
00007ffa1923d0bc (__TEXT,__text) non-external _std140ArrayStrideForElementType
00007ffa1923d097 (__TEXT,__text) non-external _std140MatrixStride
00007ffa1923d0d5 (__TEXT,__text) non-external _std140MinimumStructAlignment
00007ffa1923d1a4 (__TEXT,__text) non-external _std140PrimitiveTypeAlign
00007ffa1923d0e0 (__TEXT,__text) non-external _std140PrimitiveTypeSize
00007ffa1923d0cd (__TEXT,__text) non-external _std140SizeToBytes
00007ffa1923d011 (__TEXT,__text) non-external _std140TypeAlign
00007ffa1923cf44 (__TEXT,__text) non-external _std140TypeSize
00007ffa1929ba80 (__TEXT,__text) non-external _str_getch
00007ffa1929bb76 (__TEXT,__text) non-external _str_ungetch
                 (undefined) external _strcat (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strcpy (from libSystem)
                 (undefined) external _strdup (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strncpy (from libSystem)
                 (undefined) external _strndup (from libSystem)
                 (undefined) external _strtod_l (from libSystem)
                 (undefined) external _strtof_l (from libSystem)
                 (undefined) external _strtol_l (from libSystem)
                 (undefined) external _strtoll_l (from libSystem)
                 (undefined) external _strtoul_l (from libSystem)
                 (undefined) external _sysconf (from libSystem)
                 (undefined) external _tanf (from libSystem)
                 (undefined) external _tanhf (from libSystem)
00007ffa1929c00a (__TEXT,__text) non-external _token_pasted_str_getch
00007ffa1929bf86 (__TEXT,__text) non-external _token_pasted_str_scan
00007ffa1929c087 (__TEXT,__text) non-external _token_pasted_str_ungetch
00007ffa417279e0 (__DATA_CONST,__const) non-external _tokens
00007ffa1928f705 (__TEXT,__text) non-external _topLevelLookUpGLPBindingTypeFromStringHash
00007ffa1927ddde (__TEXT,__text) non-external _topLevelLookUpObjectTypeFromStringHash
00007ffa1928eff3 (__TEXT,__text) non-external _topLevelLookUpUniformBindingTypeFromStringHash
00007ffa192be2b4 (__TEXT,__text) non-external _transformKids
                 (undefined) external _trunc (from libSystem)
                 (undefined) external _truncf (from libSystem)
00007ffa1928e91a (__TEXT,__text) non-external _typeFromGLPBinding
00007ffa1928fc88 (__TEXT,__text) non-external _typeFromGLPUniformBinding
00007ffa1928f7d3 (__TEXT,__text) non-external _typeFromGLPUniformBlockBinding
00007ffa1926a6f7 (__TEXT,__text) non-external _uniqueComponentCount
00007ffa1929c71e (__TEXT,__text) non-external _unlinkScope
00007ffa41727d00 (__DATA_CONST,__const) non-external (was a private external) _unop
00007ffa417263d0 (__DATA_CONST,__const) non-external (was a private external) _vpDclList
                 (undefined) external _vsnprintf_l (from libSystem)
00007ffa192b80ec (__TEXT,__text) non-external _writeASTNode
00007ffa192b9932 (__TEXT,__text) non-external _writeLayoutObject
00007ffa192b98d8 (__TEXT,__text) non-external _writeSAInfo
00007ffa192f0edc (__TEXT,__text) non-external _writefn
                 (undefined) external _xpc_dictionary_create (from libSystem)
                 (undefined) external _xpc_dictionary_set_string (from libSystem)
00007ffa192d0299 (__TEXT,__text) non-external _yyFail
00007ffa192d0646 (__TEXT,__text) non-external _yyMemoryExhausted
00007ffa19320650 (__TEXT,__const) non-external _yy_accept
00007ffa193216a0 (__TEXT,__const) non-external _yy_base
00007ffa19320d30 (__TEXT,__const) non-external _yy_chk
00007ffa192cd96a (__TEXT,__text) non-external (was a private external) _yy_create_buffer
00007ffa19321d90 (__TEXT,__const) non-external _yy_def
00007ffa192cdc48 (__TEXT,__text) non-external (was a private external) _yy_delete_buffer
00007ffa19320550 (__TEXT,__const) non-external _yy_ec
00007ffa192ce103 (__TEXT,__text) non-external (was a private external) _yy_flush_buffer
00007ffa192cdd64 (__TEXT,__text) non-external _yy_get_next_buffer
00007ffa192cdc9a (__TEXT,__text) non-external _yy_get_previous_state
00007ffa192ce098 (__TEXT,__text) non-external _yy_init_buffer
00007ffa19322480 (__TEXT,__const) non-external _yy_meta
00007ffa193224d0 (__TEXT,__const) non-external _yy_nxt
00007ffa192d065b (__TEXT,__text) non-external _yyaddDeferredAction
00007ffa193237e0 (__TEXT,__const) non-external _yycheck
00007ffa192d030e (__TEXT,__text) non-external _yycompressStack
00007ffa19327d30 (__TEXT,__const) non-external _yyconfl
00007ffa19327e90 (__TEXT,__const) non-external _yyconflp
00007ffa193233a0 (__TEXT,__const) non-external _yydefact
00007ffa193278c0 (__TEXT,__const) non-external _yydefgoto
00007ffa192d0421 (__TEXT,__text) non-external _yydestroyGLRState
00007ffa19329010 (__TEXT,__const) non-external _yydprec
00007ffa192cd8e0 (__TEXT,__text) non-external _yyensure_buffer_stack
00007ffa192ce4c5 (__TEXT,__text) non-external (was a private external) _yyerror
