
/System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoted (for architecture x86_64):
                 (undefined) external __MRDeviceInfoDidChangeNotification (from MediaRemote)
                 (undefined) external __MRDeviceInfoMessageProtobuf_DeviceClassFromModel (from MediaRemote)
                 (undefined) external __MRGroupSessionEligibilityDidChangeNotification (from MediaRemote)
                 (undefined) external __MRGroupSessionInfoDidChangeNotification (from MediaRemote)
                 (undefined) external __MRGroupSessionMembersInitialSyncKey (from MediaRemote)
                 (undefined) external __MRGroupSessionParticipantsInitialSyncKey (from MediaRemote)
                 (undefined) external __MRGroupSessionPendingParticipantsInitialSyncKey (from MediaRemote)
                 (undefined) external __MRGroupSessionStateInitialSyncKey (from MediaRemote)
                 (undefined) external __MRGroupSessionTokenInitialSyncKey (from MediaRemote)
                 (undefined) external __MRLogForCategory (from MediaRemote)
                 (undefined) external __MRMediaRemoteActiveOriginDidChangeNotification (from MediaRemote)
                 (undefined) external __MRMediaRemoteActivePlayerDidChange (from MediaRemote)
                 (undefined) external __MRMediaRemoteActiveSystemEndpointDidChangeNotification (from MediaRemote)
                 (undefined) external __MRMediaRemoteApplicationClientStateDidChange (from MediaRemote)
                 (undefined) external __MRMediaRemoteApplicationDidForegroundNotification (from MediaRemote)
                 (undefined) external __MRMediaRemoteApplicationHasDefaultSupportedCommandsUserInfoKey (from MediaRemote)
                 (undefined) external __MRMediaRemoteDefaultSupportedCommandsDidChangeNotification (from MediaRemote)
                 (undefined) external __MRMediaRemoteDeviceAvailableForMediaSuggestionsNotification (from MediaRemote)
                 (undefined) external __MRMediaRemoteIsImplicitNowPlayingNotificationUserInfoKey (from MediaRemote)
                 (undefined) external __MRMediaRemoteIsRestoringClientStateUserInfoKey (from MediaRemote)
                 (undefined) external __MRMediaRemoteNowPlayingApplicationDidRegister (from MediaRemote)
                 (undefined) external __MRMediaRemoteNowPlayingApplicationDidUnregister (from MediaRemote)
                 (undefined) external __MRMediaRemoteNowPlayingPlayerDidRegister (from MediaRemote)
                 (undefined) external __MRMediaRemoteNowPlayingPlayerDidUnregister (from MediaRemote)
                 (undefined) external __MRMediaRemoteOriginDidRegisterNotification (from MediaRemote)
                 (undefined) external __MRMediaRemoteOriginDidUnregisterNotification (from MediaRemote)
                 (undefined) external __MRMediaRemoteOriginLastPlayingTimestampUserInfoKey (from MediaRemote)
                 (undefined) external __MRMediaRemoteOriginNowPlayingApplicationDidChangeNotification (from MediaRemote)
                 (undefined) external __MRMediaRemotePickedRouteIsMutedUserInfoKey (from MediaRemote)
                 (undefined) external __MRMediaRemotePickedRouteVolumeControlAvailabilityDidChangeNotification (from MediaRemote)
                 (undefined) external __MRMediaRemotePickedRouteVolumeDidChangeNotification (from MediaRemote)
                 (undefined) external __MRMediaRemotePlaybackDidTimeoutNotification (from MediaRemote)
                 (undefined) external __MRMediaRemotePlayerIsPlayingDidChangeNotification (from MediaRemote)
                 (undefined) external __MRMediaRemotePlayerPlaybackStateDidChangeNotification (from MediaRemote)
                 (undefined) external __MRMediaRemotePlayerStateDidChange (from MediaRemote)
                 (undefined) external __MRMediaRemotePlayerSupportedCommandsDidChangeNotification (from MediaRemote)
                 (undefined) external __MRMediaRemoteWillSendCommandToPlayerNotification (from MediaRemote)
                 (undefined) external __MRNowPlayingPlaybackQueueChangedNotification (from MediaRemote)
                 (undefined) external __MRPlayerPlaybackQueueContentItemArtworkChangedNotification (from MediaRemote)
                 (undefined) external __MRPlayerPlaybackQueueContentItemsChangedNotification (from MediaRemote)
                 (undefined) external __MRPlayerPlaybackQueueNowPlayingItemDidChangeUserInfoKey (from MediaRemote)
                 (undefined) external __MRUserIdentityDataUserInfoKey (from MediaRemote)
                 (undefined) external __MRUserIdentityDidChangeNotification (from MediaRemote)
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __Unwind_Resume (from libSystem)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) external ___NSArray0__struct (from CoreFoundation)
                 (undefined) external ___NSDictionary0__struct (from CoreFoundation)
                 (undefined) external ___chkstk_darwin (from libSystem)
                 (undefined) external ___error (from libSystem)
                 (undefined) external ___kCFBooleanFalse (from CoreFoundation)
                 (undefined) external ___kCFBooleanTrue (from CoreFoundation)
                 (undefined) external ___memcpy_chk (from libSystem)
                 (undefined) external ___objc_personality_v0 (from libobjc)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __dispatch_main_q (from libSystem)
                 (undefined) external __dispatch_source_type_signal (from libSystem)
                 (undefined) external __kCFBundleIconFileKey (from CoreFoundation)
                 (undefined) external __kMRPlaybackQueueRequestIDUserInfoKey (from MediaRemote)
0000000100000000 (__TEXT,__text) [referenced dynamically] external __mh_execute_header
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_debug_impl (from libSystem)
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_fault_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __os_signpost_emit_with_name_impl (from libSystem)
                 (undefined) external __set_user_dir_suffix (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) external __swiftEmptySetSingleton (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAVFoundation (from libswiftAVFoundation)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCompression (from libswiftCompression)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreAudio (from libswiftCoreAudio)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreGraphics (from libswiftCoreFoundation)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreLocation (from libswiftCoreLocation)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMIDI (from libswiftCoreMIDI)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMedia (from libswiftCoreMedia)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDarwin (from libswiftDarwin)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from BiomeStreams)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMetal (from libswiftMetal)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftOSLog (from libswiftOSLog)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftQuartzCore (from libswiftQuartzCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers (from libswiftUniformTypeIdentifiers)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftos (from libswiftos)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsimd (from libswiftsimd)
                 (undefined) external __swift_stdlib_bridgeErrorToNSError (from libswiftCore)
                 (undefined) external __swift_stdlib_reportUnimplementedInitializer (from libswiftCore)
                 (undefined) external __xpc_error_connection_interrupted (from libSystem)
                 (undefined) external __xpc_error_connection_invalid (from libSystem)
                 (undefined) external __xpc_error_key_description (from libSystem)
                 (undefined) external __xpc_type_connection (from libSystem)
                 (undefined) external _arc4random (from libSystem)
                 (undefined) external _audit_token_to_pid (from libbsm)
                 (undefined) external _audit_token_to_pidversion (from libbsm)
                 (undefined) external _bzero (from libSystem)
                 (undefined) external _calloc (from libSystem)
                 (undefined) external _class_getName (from libobjc)
                 (undefined) external _confstr (from libSystem)
                 (undefined) external _dispatch_after (from libSystem)
                 (undefined) external _dispatch_assert_queue$V2 (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_async_and_wait (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_enter (from libSystem)
                 (undefined) external _dispatch_group_leave (from libSystem)
                 (undefined) external _dispatch_group_notify (from libSystem)
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_attr_make_with_autorelease_frequency (from libSystem)
                 (undefined) external _dispatch_queue_attr_make_with_qos_class (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_queue_create_with_target$V2 (from libSystem)
                 (undefined) external _dispatch_queue_get_qos_class (from libSystem)
                 (undefined) external _dispatch_resume (from libSystem)
                 (undefined) external _dispatch_semaphore_create (from libSystem)
                 (undefined) external _dispatch_semaphore_signal (from libSystem)
                 (undefined) external _dispatch_semaphore_wait (from libSystem)
                 (undefined) external _dispatch_source_create (from libSystem)
                 (undefined) external _dispatch_source_set_event_handler (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _dispatch_time (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
                 (undefined) external _exit (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getpwuid (from libSystem)
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFBundleVersionKey (from CoreFoundation)
                 (undefined) external _kCFRunLoopDefaultMode (from CoreFoundation)
                 (undefined) external _kMRAVEndpointOutputDeviceIdentifierUserInfoKey (from MediaRemote)
                 (undefined) external _kMRAVEndpointOutputDevicesDidChangeNotification (from MediaRemote)
