00007ff817e94e1a (__TEXT,__text) non-external .L_4X1_compute_olimit
00007ff817e951ee (__TEXT,__text) non-external .L_4X1_exit
00007ff817e94f00 (__TEXT,__text) non-external .L_4X1_loop_body
00007ff817e952a4 (__TEXT,__text) non-external .L_4X2_compute_olimit
00007ff817e95720 (__TEXT,__text) non-external .L_4X2_exit
00007ff817e953c0 (__TEXT,__text) non-external .L_4X2_loop_body
00007ff818119398 (__TEXT,__gcc_except_tab) non-external GCC_except_table1385
00007ff8181193b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table2878
00007ff818119414 (__TEXT,__gcc_except_tab) non-external GCC_except_table4143
00007ff818119428 (__TEXT,__gcc_except_tab) non-external GCC_except_table4144
00007ff818119440 (__TEXT,__gcc_except_tab) non-external GCC_except_table4145
00007ff81811944c (__TEXT,__gcc_except_tab) non-external GCC_except_table4146
00007ff81811948c (__TEXT,__gcc_except_tab) non-external GCC_except_table4147
00007ff8181194a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table4148
00007ff818119524 (__TEXT,__gcc_except_tab) non-external GCC_except_table4149
00007ff818119650 (__TEXT,__gcc_except_tab) non-external GCC_except_table4156
00007ff81811966c (__TEXT,__gcc_except_tab) non-external GCC_except_table4166
00007ff817e94dc0 (__TEXT,__text) non-external (was a private external) HUF_decompress4X1_usingDTable_internal_bmi2_asm_loop
00007ff817e9523d (__TEXT,__text) non-external (was a private external) HUF_decompress4X2_usingDTable_internal_bmi2_asm_loop
00007ff8180f0640 (__TEXT,__const) non-external _BIT_mask
00007ff8180f1450 (__TEXT,__const) non-external _BIT_mask
00007ff8180db6ed (__TEXT,__text) non-external _BestLanguageDictionaryEqualCallBack
00007ff8180db7bc (__TEXT,__text) non-external _BestLanguageDictionaryHashCallBack
00007ff817e20c06 (__TEXT,__text) non-external _BulkPayloadIterator_Step
00007ff818076e98 (__TEXT,__text) non-external _BulkPositionIterator_Step_Compressed
00007ff81807751c (__TEXT,__text) non-external _BulkPositionIterator_Step_Live
00007ff81807d9d5 (__TEXT,__text) non-external _BulkPullback
00007ff842fb71c8 (__DATA,__bss) non-external _sTotal.12727
00007ff842fb6998 (__DATA,__bss) non-external _sTotal.3019
00007ff842fb69b0 (__DATA,__bss) non-external _sTotal.3644
00007ff842fb6ce0 (__DATA,__bss) non-external _sTotal.4826
00007ff842fb6cec (__DATA,__bss) non-external _sTotal.5036
00007ff842fb6ecc (__DATA,__bss) non-external _sTotal.7761
00007ff842fb6ed8 (__DATA,__bss) non-external _sTotal.7854
00007ff842fb6ef0 (__DATA,__bss) non-external _sTotal.8013
00007ff842fb70c0 (__DATA,__bss) non-external _sTotal.9375
00007ff842fb713c (__DATA,__bss) non-external _sTotal.9975
00007ff8180f72d0 (__TEXT,__const) non-external _sUpperTable
00007ff841504b50 (__DATA_CONST,__const) non-external _sWritePosWindowExceptionCallbacks
00007ff842fb71b4 (__DATA,__bss) non-external _s_search_ctx_unfair_lock
00007ff842fb71b0 (__DATA,__bss) non-external _s_search_reg_ex_unfair_lock
00007ff843b9fe70 (__DATA_DIRTY,__bss) non-external _s_si_calendar_head
                 (undefined) external _sandbox_check_bulk (from libSystem)
                 (undefined) external _sandbox_check_by_audit_token (from libSystem)
00007ff81800a710 (__TEXT,__text) non-external _scalar_array_popcount
00007ff817fa6070 (__TEXT,__text) non-external _scanTrieData
00007ff817fa5e40 (__TEXT,__text) non-external _scanTrieFatData
00007ff8414eb820 (__DATA_CONST,__const) non-external _scheduler_settings
00007ff843b9e578 (__DATA_DIRTY,__data) non-external _schlock
00007ff842fb7158 (__DATA,__bss) non-external _scratch_file_create.sCount
00007ff818092a60 (__TEXT,__text) non-external _scratch_file_grow
00007ff81809c7b0 (__TEXT,__text) non-external _sdb2_die
00007ff843b9fbc8 (__DATA_DIRTY,__data) non-external _sdbCacheAttributes
00007ff843bb4460 (__DATA_DIRTY,__bss) non-external _sdbLargeCacheArray
00007ff843ba0110 (__DATA_DIRTY,__bss) non-external _sdb_init_cache.onceToken
00007ff843bb4468 (__DATA_DIRTY,__bss) non-external _sdb_init_cache.status
00007ff817e2b860 (__TEXT,__text) non-external _sdb_key_equal
00007ff817e29d10 (__TEXT,__text) non-external _sdb_key_hash
00007ff817e4da40 (__TEXT,__text) non-external _sdb_key_release
00007ff817e29ce0 (__TEXT,__text) non-external _sdb_key_retain
00007ff817e2ba20 (__TEXT,__text) non-external _sdb_make_nonpurgeable
00007ff817e29da0 (__TEXT,__text) non-external _sdb_make_purgeable
00007ff843ba0098 (__DATA_DIRTY,__bss) non-external _sdb_map_zone
00007ff843bb42f8 (__DATA_DIRTY,__bss) non-external _sdb_map_zone_once
00007ff817ddc410 (__TEXT,__text) non-external _sdb_pwrite
00007ff843bb4300 (__DATA_DIRTY,__bss) non-external _sdb_string_zone_once
00007ff817e4d9f0 (__TEXT,__text) non-external _sdb_value_release
                 (undefined) external _searchfs (from libSystem)
00007ff8180ebd57 (__TEXT,__text) non-external _seekJournalHdr
00007ff81809c559 (__TEXT,__text) non-external _sentenceTokenizerMissingPunctuation
00007ff8180f1f70 (__TEXT,__const) non-external _separator_map
00007ff8180740fe (__TEXT,__text) non-external _sequential_fixup_AnnotatedPositionOffset_t
00007ff817fd15f0 (__TEXT,__text) non-external _sequential_fixup_PositionOffset_t
00007ff817fcfb80 (__TEXT,__text) non-external _sequential_fixup_offset_t
00007ff81805f017 (__TEXT,__text) non-external _sequential_fixup_oid_t
00007ff817dd0a80 (__TEXT,__text) non-external _serializeDBO
00007ff817fa0005 (__TEXT,__text) non-external _serverCheckPermsWithPaths
00007ff817d96e2e (__TEXT,__text) non-external _serverOidToPath
00007ff817f433b7 (__TEXT,__text) non-external _setAttributeApplier
00007ff817e2ffae (__TEXT,__text) non-external _setAttributes
00007ff817f3ce01 (__TEXT,__text) non-external _setAttributesBulk
00007ff817f4f31e (__TEXT,__text) non-external _setCSAttributes1
00007ff817f4fa58 (__TEXT,__text) non-external _setCSAttributes2
00007ff817f421fc (__TEXT,__text) non-external _setDatastoreAttributes
00007ff817f23849 (__TEXT,__text) non-external _setDatastoreLocalizedAttributes
00007ff817e32a10 (__TEXT,__text) non-external _setDocumentAttributes
00007ff842fb696c (__DATA,__bss) non-external _setDocumentAttributes._COUNT_
00007ff842fb6970 (__DATA,__bss) non-external _setDocumentAttributes._COUNT_.400
00007ff842fb3e08 (__DATA,__data) non-external _setDocumentAttributes._COUNT_.421
00007ff81805c4b5 (__TEXT,__text) non-external _setFileCOWExempt
00007ff817de0aee (__TEXT,__text) non-external _setIndexingCaughtUp
00007ff817de0ac4 (__TEXT,__text) non-external _setIndexingCaughtUp0
00007ff817e3b6c5 (__TEXT,__text) non-external _setOneFieldLocked
00007ff817f22b12 (__TEXT,__text) non-external _setOneLocalizedFieldWithFlags
00007ff81801e969 (__TEXT,__text) non-external _setPC
00007ff818011890 (__TEXT,__text) non-external _setShared
00007ff817df5b40 (__TEXT,__text) non-external _setThreadIdAndInfo
00007ff817de38fb (__TEXT,__text) non-external _setUpOverlay
00007ff81801dceb (__TEXT,__text) non-external _set_crash_info
00007ff817de7b30 (__TEXT,__text) non-external _set_follows
00007ff8180e228d (__TEXT,__text) non-external _set_id_for_path_64
00007ff8180a7ce0 (__TEXT,__text) non-external _set_offset_hint
00007ff817e2feba (__TEXT,__text) non-external _setattr_runLoop
                 (undefined) external _setiopolicy_np (from libSystem)
00007ff817de13c9 (__TEXT,__text) non-external _setupAndIssueMerge
00007ff817f5b92e (__TEXT,__text) non-external _setupAndIssueMergeCleanup
00007ff817de106c (__TEXT,__text) non-external _setupAndIssueMergeScan
00007ff817e15328 (__TEXT,__text) non-external _setupCannedFields
00007ff81801ef0d (__TEXT,__text) non-external _setup_and_longjmp
                 (undefined) external _setxattr (from libSystem)
00007ff817dbb806 (__TEXT,__text) non-external _shadowForwardStore
00007ff817ddcdb9 (__TEXT,__text) non-external _shadowReverseStore
00007ff817e5d6ba (__TEXT,__text) non-external _shadow_datastore
00007ff817de8907 (__TEXT,__text) non-external _shiftEntries
00007ff818035801 (__TEXT,__text) non-external _shiftEntriesForDelete
00007ff8180471f5 (__TEXT,__text) non-external _shrinkLocalizedField
00007ff817de9f4a (__TEXT,__text) non-external _shutdown_runLoop
00007ff817f6b5a8 (__TEXT,__text) non-external _si_CleanupCommit
00007ff817fdb9bc (__TEXT,__text) non-external _si_CollectTMLifeBegin
00007ff817fdbaa8 (__TEXT,__text) non-external _si_CollectTMLifeEnd
00007ff817d71009 (__TEXT,__text) non-external _si_activity_journal_init
00007ff817fe358d (__TEXT,__text) non-external _si_activity_journal_playback
00007ff817fa2190 (__TEXT,__text) non-external _si_analytics_log
00007ff81808235d (__TEXT,__text) non-external _si_analytics_log.10154
00007ff818095a80 (__TEXT,__text) non-external _si_analytics_log.10617
00007ff8180a6340 (__TEXT,__text) non-external _si_analytics_log.11000
00007ff817fb5260 (__TEXT,__text) non-external _si_analytics_log.2265
00007ff818026e21 (__TEXT,__text) non-external _si_analytics_log.5691
00007ff8180352fb (__TEXT,__text) non-external _si_analytics_log.6299
00007ff817fd835c (__TEXT,__text) non-external _si_apfs_check_perms
00007ff817fd89d7 (__TEXT,__text) non-external _si_apfs_next_link
00007ff81804ffb3 (__TEXT,__text) non-external _si_attr_rewriteDict
00007ff843ba42d0 (__DATA_DIRTY,__bss) non-external _si_attr_rewriteDict.sDict
00007ff817d9789a (__TEXT,__text) non-external _si_attrs_remapping_copy
00007ff817f62c38 (__TEXT,__text) non-external _si_badRecycle
00007ff817dc2299 (__TEXT,__text) non-external _si_bulk_delete_attributes
00007ff817d97952 (__TEXT,__text) non-external _si_cab_attr_rewriteDict
00007ff843ba0078 (__DATA_DIRTY,__bss) non-external _si_cab_attr_rewriteDict.sDict
00007ff817f62dea (__TEXT,__text) non-external _si_cacheCleanup
00007ff8180434ab (__TEXT,__text) non-external _si_cache_open_for_relative_path
00007ff818042da5 (__TEXT,__text) non-external _si_cache_relative_path_for_oid
00007ff817d94166 (__TEXT,__text) non-external _si_calendar_retain
00007ff843b9fe80 (__DATA_DIRTY,__bss) non-external _si_calendar_retain.once
00007ff843b9fe98 (__DATA_DIRTY,__bss) non-external _si_calendar_retain.s_gmt_tz
00007ff843b9fe90 (__DATA_DIRTY,__bss) non-external _si_calendar_retain.s_local_tz
00007ff817f62369 (__TEXT,__text) non-external _si_checkDuplicateOids
00007ff817e2fda3 (__TEXT,__text) non-external _si_cleanup
00007ff817f6b8ed (__TEXT,__text) non-external _si_cleanup_strings_ctx_free
00007ff817e2fe9b (__TEXT,__text) non-external _si_collect
00007ff817f77a97 (__TEXT,__text) non-external _si_collect_inner
00007ff817f584cf (__TEXT,__text) non-external _si_compactReadOnlyIndexes1
00007ff817f585a7 (__TEXT,__text) non-external _si_compactReadOnlyIndexes2
00007ff817f58657 (__TEXT,__text) non-external _si_compactReadOnlyIndexes3
00007ff817e676ce (__TEXT,__text) non-external _si_compact_cancel
00007ff817e67b16 (__TEXT,__text) non-external _si_compact_lock
00007ff817e67f29 (__TEXT,__text) non-external _si_compact_unlock
00007ff817f42499 (__TEXT,__text) non-external _si_consistencyCheck
00007ff817e55ef9 (__TEXT,__text) non-external _si_copyRemappingMetadatas
00007ff817e0c695 (__TEXT,__text) non-external _si_create_child_queue
00007ff817e0cdcd (__TEXT,__text) non-external _si_create_indexmetadata
00007ff817e0c990 (__TEXT,__text) non-external _si_create_propertydict
00007ff817e0c18e (__TEXT,__text) non-external _si_create_root_scheduler
00007ff817e0c401 (__TEXT,__text) non-external _si_create_scheduler
00007ff817deb699 (__TEXT,__text) non-external _si_deleteExhaustedRemappings
00007ff817e52bb7 (__TEXT,__text) non-external _si_delete_attributes
00007ff817f8e08c (__TEXT,__text) non-external _si_dequeue_wait_locked
00007ff817e1c220 (__TEXT,__text) non-external _si_dglock_rdunlock
00007ff817df1500 (__TEXT,__text) non-external _si_directoryStoreEnsurePath
00007ff817f14998 (__TEXT,__text) non-external _si_dispatch_leave_routine
00007ff818072c4e (__TEXT,__text) non-external _si_divine_qos
00007ff817e32207 (__TEXT,__text) non-external _si_docIdRewriteCallback
00007ff817fda604 (__TEXT,__text) non-external _si_dump_livequeries
00007ff817f7736a (__TEXT,__text) non-external _si_enqueue_barrier
00007ff817f7744b (__TEXT,__text) non-external _si_enqueue_barrier_for_job
00007ff817f76d84 (__TEXT,__text) non-external _si_enqueue_barrier_inner_with_qos
00007ff817f94dc6 (__TEXT,__text) non-external _si_enqueue_barrier_routine
00007ff817f773ce (__TEXT,__text) non-external _si_enqueue_barrier_with_qos
00007ff817e2fe2e (__TEXT,__text) non-external _si_enqueue_cleanup_if_busy
00007ff817f69b3a (__TEXT,__text) non-external _si_enqueue_getAttrBulk
00007ff817e2b58c (__TEXT,__text) non-external _si_enqueue_locked
00007ff817e157e4 (__TEXT,__text) non-external _si_enqueue_routine
00007ff817e2dafc (__TEXT,__text) non-external _si_enqueue_work
00007ff817dc417e (__TEXT,__text) non-external _si_enqueue_work_bulk_with_qos
00007ff817e1586d (__TEXT,__text) non-external _si_enqueue_work_for_job
00007ff817d8e3f6 (__TEXT,__text) non-external _si_enqueue_work_inner_with_qos
00007ff817d8e350 (__TEXT,__text) non-external _si_enqueue_work_with_qos
00007ff817f14df0 (__TEXT,__text) non-external _si_fetchClientState
00007ff8180d104a (__TEXT,__text) non-external _si_fileProvidersPsid_close
00007ff8180d0a1d (__TEXT,__text) non-external _si_fileProvidersPsid_destruct
00007ff8180d114c (__TEXT,__text) non-external _si_fileProvidersPsid_oid_to_oid_path
00007ff8180d106e (__TEXT,__text) non-external _si_fileProvidersPsid_oid_to_parent
00007ff8180d0a2b (__TEXT,__text) non-external _si_fileProvidersPsid_oid_to_path
00007ff8180d0cf6 (__TEXT,__text) non-external _si_fileProvidersPsid_path_to_oid_path
00007ff8180d1388 (__TEXT,__text) non-external _si_fileProvidersPsid_vet_path
00007ff817f41faf (__TEXT,__text) non-external _si_finish_text_store_deletions
00007ff817dedf79 (__TEXT,__text) non-external _si_flush_index_ctx_free
00007ff817f621b9 (__TEXT,__text) non-external _si_flush_index_for_likely_shutdown_delayed
00007ff817f6216f (__TEXT,__text) non-external _si_flush_index_for_likely_shutdown_delayed0
00007ff817f62194 (__TEXT,__text) non-external _si_flush_index_for_likely_shutdown_delayed1
00007ff81804868e (__TEXT,__text) non-external _si_forceSplitIndex
00007ff817dea05b (__TEXT,__text) non-external _si_freeIndex
00007ff817dea007 (__TEXT,__text) non-external _si_freeIndex0
00007ff817f950e1 (__TEXT,__text) non-external _si_fs_enqueue
00007ff817f62250 (__TEXT,__text) non-external _si_gatherOids
00007ff817e2c422 (__TEXT,__text) non-external _si_getAttrBulk
00007ff81804c0e9 (__TEXT,__text) non-external _si_getAttrNamesBulk
00007ff81804ab00 (__TEXT,__text) non-external _si_getCSAttr
00007ff8180438f4 (__TEXT,__text) non-external _si_getGroupFromDBO
00007ff8180f7f50 (__TEXT,__const) non-external _si_getGroupFromDBO.legacyMemberShipList
00007ff8180f7ec0 (__TEXT,__const) non-external _si_getGroupFromDBO.memberShipList
00007ff817e3001c (__TEXT,__text) non-external _si_getLiveIndex
00007ff81804bc33 (__TEXT,__text) non-external _si_getPathBulk
00007ff817e52d16 (__TEXT,__text) non-external _si_getSyncIndex
00007ff817f29975 (__TEXT,__text) non-external _si_get_cs_orphan_oid
00007ff817f29a39 (__TEXT,__text) non-external _si_get_object_for_identifier_createParentDBO
00007ff817f5c863 (__TEXT,__text) non-external _si_get_size
00007ff817d8d141 (__TEXT,__text) non-external _si_getsizes
00007ff817fdb546 (__TEXT,__text) non-external _si_groupValue
00007ff817f39f2e (__TEXT,__text) non-external _si_handleWorkQueue
00007ff817d814b3 (__TEXT,__text) non-external _si_handle_tmp_files
00007ff817e28938 (__TEXT,__text) non-external _si_hfspsid_check_perms
00007ff817f9a8ad (__TEXT,__text) non-external _si_hfspsid_close
00007ff817f9a79b (__TEXT,__text) non-external _si_hfspsid_destruct
00007ff817f9a7c9 (__TEXT,__text) non-external _si_hfspsid_fast_oid_to_path
00007ff817e2f7af (__TEXT,__text) non-external _si_hfspsid_oid_to_path
00007ff817e2d8f4 (__TEXT,__text) non-external _si_hfspsid_path_to_oid
00007ff8180e0577 (__TEXT,__text) non-external _si_hybrid_psid_path_to_oid_path
00007ff8180e0582 (__TEXT,__text) non-external _si_hybridpsid_check_perms
00007ff8180e0a14 (__TEXT,__text) non-external _si_hybridpsid_check_sandbox
00007ff8180e09f6 (__TEXT,__text) non-external _si_hybridpsid_close
00007ff8180e022c (__TEXT,__text) non-external _si_hybridpsid_destruct
00007ff8180e033f (__TEXT,__text) non-external _si_hybridpsid_fast_oid_to_path
00007ff8180e0a09 (__TEXT,__text) non-external _si_hybridpsid_oid_to_oid_path
00007ff8180e09fc (__TEXT,__text) non-external _si_hybridpsid_oid_to_parent
00007ff8180e0302 (__TEXT,__text) non-external _si_hybridpsid_oid_to_path
00007ff8180e0370 (__TEXT,__text) non-external _si_hybridpsid_path_to_oid
00007ff8180e0a1c (__TEXT,__text) non-external _si_hybridpsid_set_path_to_oid
00007ff818046f45 (__TEXT,__text) non-external _si_id_for_path_field
00007ff817f2add1 (__TEXT,__text) non-external _si_indexDeleteByOid
00007ff817f2aee4 (__TEXT,__text) non-external _si_indexDeleteDeferredItems
00007ff817f2af4d (__TEXT,__text) non-external _si_indexDeleteDeferredItemsIfItemIncluded
00007ff817f2afe6 (__TEXT,__text) non-external _si_indexDeleteDeferredItemsIfReady
00007ff817e3298b (__TEXT,__text) non-external _si_indexForDocId
00007ff817f2fa4a (__TEXT,__text) non-external _si_indexIdForOID
00007ff817f13ed7 (__TEXT,__text) non-external _si_index_ctx_release
00007ff817e84536 (__TEXT,__text) non-external _si_index_inactive
00007ff81805a455 (__TEXT,__text) non-external _si_indexingWatchdogPerform
00007ff817f3a62e (__TEXT,__text) non-external _si_inflateLeakedRemapping
00007ff8180e023a (__TEXT,__text) non-external _si_init_hybrid_psid
00007ff817f9e2d6 (__TEXT,__text) non-external _si_init_posix_psid
00007ff843bbc480 (__DATA_DIRTY,__bss) non-external _si_init_remote_psid.onceToken
00007ff817e83a9c (__TEXT,__text) non-external _si_initialIndexingEnded
00007ff817e833c9 (__TEXT,__text) non-external _si_initialIndexingEndedQueueOnFlush
00007ff817db9b1b (__TEXT,__text) non-external _si_initialIndexingEndedQueueOnHold
00007ff817dc4e18 (__TEXT,__text) non-external _si_initialIndexingEndedQueueOnSet
00007ff817e17993 (__TEXT,__text) non-external _si_livequery_equals
00007ff817e176b6 (__TEXT,__text) non-external _si_livequery_hash
00007ff817e2d1c0 (__TEXT,__text) non-external _si_livequery_release
00007ff817e2d1a6 (__TEXT,__text) non-external _si_livequery_release2
00007ff817e16bfa (__TEXT,__text) non-external _si_livequery_retain2
00007ff8180c9340 (__TEXT,__text) non-external _si_lqn_copy_description
00007ff817d9d590 (__TEXT,__text) non-external _si_lqn_equals
00007ff817d9d0b0 (__TEXT,__text) non-external _si_lqn_hash
00007ff817df3270 (__TEXT,__text) non-external _si_lqn_release
00007ff817d9d500 (__TEXT,__text) non-external _si_lqn_retain
00007ff817f27b17 (__TEXT,__text) non-external _si_makeUnavailable
00007ff817e7b58c (__TEXT,__text) non-external _si_mergeIndex
00007ff817deb5a3 (__TEXT,__text) non-external _si_merge_ctx_free
00007ff817e6fd76 (__TEXT,__text) non-external _si_merge_lock
00007ff8414ec100 (__DATA_CONST,__const) non-external _si_merge_reason_names
00007ff817de4cdd (__TEXT,__text) non-external _si_merge_term_filter
00007ff842fb6770 (__DATA,__bss) non-external _si_merge_term_filter.lastID
00007ff817e6fda5 (__TEXT,__text) non-external _si_merge_unlock
00007ff817dc2694 (__TEXT,__text) non-external _si_message_trace_darkwake
00007ff817de9388 (__TEXT,__text) non-external _si_message_trace_lifecycle
00007ff817f50da9 (__TEXT,__text) non-external _si_mobile_delete_attr_ctx_create
00007ff817f519e0 (__TEXT,__text) non-external _si_mobile_journal_get_base
00007ff817f4d6ff (__TEXT,__text) non-external _si_mobile_journal_map_activate
00007ff817f4f093 (__TEXT,__text) non-external _si_mobile_journal_map_deactivate
00007ff817f2f1c9 (__TEXT,__text) non-external _si_mobile_journal_release
00007ff817f4f2da (__TEXT,__text) non-external _si_mobile_set_attr_ctx_create
00007ff817f52ffc (__TEXT,__text) non-external _si_mobile_set_attr_ctx_destroy
00007ff817f2f747 (__TEXT,__text) non-external _si_needsVaccuum
