00007ff802a803fd (__TEXT,__text) external _NSAddImage
00007ff802a7e0d5 (__TEXT,__text) external __dyld_process_info_get_state
00007ff802a7ffcd (__TEXT,__text) external __dyld_process_info_notify
00007ff802a80081 (__TEXT,__text) external __dyld_process_info_notify_main
00007ff802a80113 (__TEXT,__text) external __dyld_process_info_notify_release
00007ff802a800e6 (__TEXT,__text) external __dyld_process_info_notify_retain
00007ff802a7e1fa (__TEXT,__text) external __dyld_process_info_release
00007ff802a7e1a2 (__TEXT,__text) external __dyld_process_info_retain
00007ff802a80a4f (__TEXT,__text) external __dyld_pseudodylib_deregister
00007ff802a80a10 (__TEXT,__text) external __dyld_pseudodylib_deregister_callbacks
00007ff802a80a2b (__TEXT,__text) external __dyld_pseudodylib_register
00007ff802a80963 (__TEXT,__text) external __dyld_pseudodylib_register_callbacks
00007ff802a80ac3 (__TEXT,__text) external __dyld_register_dlsym_notifier
00007ff802a806b3 (__TEXT,__text) external __dyld_register_driverkit_main
00007ff802a7adb3 (__TEXT,__text) external __dyld_register_for_bulk_image_loads
00007ff802a7b4d5 (__TEXT,__text) external __dyld_register_for_image_loads
00007ff802a7ab20 (__TEXT,__text) external __dyld_register_func_for_add_image
00007ff802a7af43 (__TEXT,__text) external __dyld_register_func_for_remove_image
00007ff802a80736 (__TEXT,__text) external __dyld_shared_cache_contains_path
00007ff802a80556 (__TEXT,__text) external __dyld_shared_cache_file_path_containing_address
00007ff802a8069e (__TEXT,__text) external __dyld_shared_cache_is_locally_built
00007ff802a80689 (__TEXT,__text) external __dyld_shared_cache_optimized
00007ff802a8071b (__TEXT,__text) external __dyld_shared_cache_real_path
00007ff84386a940 (__DATA,__common) external __dyld_stack_bottom
00007ff802a80b95 (__TEXT,__text) external __dyld_stack_range
00007ff84386a938 (__DATA,__common) external __dyld_stack_top
00007ff802a8082a (__TEXT,__text) external __dyld_swift_optimizations_version
00007ff802a807a3 (__TEXT,__text) external __dyld_visit_objc_classes
                 (undefined) external __simple_salloc (from libsystem_platform)
                 (undefined) external __simple_sfree (from libsystem_platform)
                 (undefined) external __simple_vsprintf (from libsystem_platform)
00007ff802a7b3be (__TEXT,__text) external __tlv_atexit
00007ff802a913c0 (__TEXT,__text) external __tlv_bootstrap
00007ff802aa1d40 (__TEXT,__text) non-external (was a private external) __tlv_bootstrap_error
00007ff802a7b46a (__TEXT,__text) external __tlv_exit
00007ff802a913c8 (__TEXT,__text) non-external (was a private external) __tlv_get_addr
                 (undefined) external _abort (from libsystem_c)
                 (undefined) external _abort_report_np (from libsystem_c)
00007ff84386979c (__DATA,__data) non-external _bufferSize32
                 (undefined) external _bzero (from libsystem_c)
                 (undefined) external _close (from libsystem_kernel)
                 (undefined) external _closedir (from libsystem_c)
                 (undefined) external _dispatch_activate (from libdispatch)
                 (undefined) external _dispatch_async (from libdispatch)
                 (undefined) external _dispatch_async_and_wait (from libdispatch)
                 (undefined) external _dispatch_get_current_queue (from libdispatch)
                 (undefined) external _dispatch_once (from libdispatch)
                 (undefined) external _dispatch_queue_create (from libdispatch)
                 (undefined) external _dispatch_release (from libdispatch)
                 (undefined) external _dispatch_retain (from libdispatch)
                 (undefined) external _dispatch_source_cancel (from libdispatch)
                 (undefined) external _dispatch_source_create (from libdispatch)
                 (undefined) external _dispatch_source_set_cancel_handler (from libdispatch)
                 (undefined) external _dispatch_source_set_event_handler (from libdispatch)
00007ff802a7b3f0 (__TEXT,__text) external _dladdr
00007ff802a7b3a6 (__TEXT,__text) external _dlclose
00007ff802a7b47b (__TEXT,__text) external _dlerror
00007ff802a7afbf (__TEXT,__text) external _dlopen
00007ff802a80771 (__TEXT,__text) external _dlopen_audited
00007ff802a80751 (__TEXT,__text) external _dlopen_from
00007ff802a7b3d5 (__TEXT,__text) external _dlopen_preflight
00007ff802a7afe8 (__TEXT,__text) external _dlsym
00007ff802aa2ec8 (__TEXT,__const) external _dyldVersionNumber
00007ff802aa2ea0 (__TEXT,__const) external _dyldVersionString
00007ff802a804ee (__TEXT,__text) external _dyld_dynamic_interpose
00007ff802a7bf28 (__TEXT,__text) external _dyld_for_each_installed_shared_cache
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache.cold.1
00007ff802aa1b29 (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache.cold.2
00007ff802a7bee5 (__TEXT,__text) external _dyld_for_each_installed_shared_cache_ex
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache_ex.cold.1
00007ff802aa1b87 (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache_ex.cold.2
00007ff802a7be20 (__TEXT,__text) external _dyld_for_each_installed_shared_cache_with_system_path
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache_with_system_path.cold.1
00007ff802aa1b29 (__TEXT,__text) non-external _dyld_for_each_installed_shared_cache_with_system_path.cold.2
00007ff802a7ad6b (__TEXT,__text) external _dyld_get_active_platform
00007ff802a7b48d (__TEXT,__text) external _dyld_get_base_platform
00007ff802a8064d (__TEXT,__text) external _dyld_get_image_versions
00007ff802a7b5da (__TEXT,__text) external _dyld_get_min_os_version
00007ff802a7b047 (__TEXT,__text) external _dyld_get_program_min_os_version
00007ff802a80b47 (__TEXT,__text) external _dyld_get_program_minos_version_token
00007ff802a7ad56 (__TEXT,__text) external _dyld_get_program_sdk_version
00007ff802a80b32 (__TEXT,__text) external _dyld_get_program_sdk_version_token
00007ff802a7b38b (__TEXT,__text) external _dyld_get_sdk_version
00007ff802a7afaa (__TEXT,__text) external _dyld_has_inserted_or_interposing_libraries
00007ff802a7c262 (__TEXT,__text) external _dyld_image_content_for_section
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_image_content_for_section.cold.1
00007ff802a7c0e8 (__TEXT,__text) external _dyld_image_content_for_segment
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_image_content_for_segment.cold.1
00007ff802a7c2cc (__TEXT,__text) external _dyld_image_copy_uuid
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_image_copy_uuid.cold.1
00007ff802a7c3ce (__TEXT,__text) external _dyld_image_for_each_section_info
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_image_for_each_section_info.cold.1
00007ff802a7c382 (__TEXT,__text) external _dyld_image_for_each_segment_info
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_image_for_each_segment_info.cold.1
00007ff802a7c456 (__TEXT,__text) external _dyld_image_get_file_path
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_image_get_file_path.cold.1
00007ff802a7c41a (__TEXT,__text) external _dyld_image_get_installname
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_image_get_installname.cold.1
00007ff802a7b02c (__TEXT,__text) external _dyld_image_header_containing_address
00007ff802a7c637 (__TEXT,__text) external _dyld_image_local_nlist_content_4Symbolication
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_image_local_nlist_content_4Symbolication.cold.1
00007ff802a7af28 (__TEXT,__text) external _dyld_image_path_containing_address
00007ff802a7c186 (__TEXT,__text) external _dyld_image_release_4HWTrace
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_image_release_4HWTrace.cold.1
00007ff802aa1bcd (__TEXT,__text) non-external _dyld_image_release_4HWTrace.cold.2
00007ff802a7c14c (__TEXT,__text) external _dyld_image_retain_4HWTrace
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_image_retain_4HWTrace.cold.1
00007ff802aa1baa (__TEXT,__text) non-external _dyld_image_retain_4HWTrace.cold.2
00007ff802a7c1c0 (__TEXT,__text) external _dyld_image_segment_data_4HWTrace
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_image_segment_data_4HWTrace.cold.1
00007ff802aa1bf0 (__TEXT,__text) non-external _dyld_image_segment_data_4HWTrace.cold.2
00007ff802a805dc (__TEXT,__text) external _dyld_is_simulator_platform
00007ff802a80614 (__TEXT,__text) external _dyld_minos_at_least
00007ff802a8066b (__TEXT,__text) external _dyld_need_closure
00007ff802a7b73d (__TEXT,__text) external _dyld_process_create_for_current_task
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_process_create_for_current_task.cold.1
00007ff802a7b67e (__TEXT,__text) external _dyld_process_create_for_task
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_process_create_for_task.cold.1
00007ff802aa1b29 (__TEXT,__text) non-external _dyld_process_create_for_task.cold.2
00007ff802a7b773 (__TEXT,__text) external _dyld_process_dispose
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_process_dispose.cold.1
00007ff84386a948 (__DATA,__common) external _dyld_process_has_objc_patches
00007ff802a7aef8 (__TEXT,__text) external _dyld_process_is_restricted
00007ff802a7b84f (__TEXT,__text) external _dyld_process_register_for_event_notification
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_process_register_for_event_notification.cold.1
00007ff802a7b7c7 (__TEXT,__text) external _dyld_process_register_for_image_notifications
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_process_register_for_image_notifications.cold.1
00007ff802a7b92c (__TEXT,__text) external _dyld_process_snapshot_create_for_process
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_process_snapshot_create_for_process.cold.1
00007ff802a7b9a1 (__TEXT,__text) external _dyld_process_snapshot_create_from_data
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.1
00007ff802aa1b41 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.2
00007ff802aa1b64 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.3
00007ff802aa1b29 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.4
00007ff802a7c224 (__TEXT,__text) external _dyld_process_snapshot_create_metrics
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_process_snapshot_create_metrics.cold.1
00007ff802a7ba95 (__TEXT,__text) external _dyld_process_snapshot_dispose
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_process_snapshot_dispose.cold.1
00007ff802a7bae6 (__TEXT,__text) external _dyld_process_snapshot_for_each_image
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_process_snapshot_for_each_image.cold.1
00007ff802a7bb84 (__TEXT,__text) external _dyld_process_snapshot_get_shared_cache
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_process_snapshot_get_shared_cache.cold.1
00007ff802a7b8e3 (__TEXT,__text) external _dyld_process_unregister_for_notification
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_process_unregister_for_notification.cold.1
00007ff802a80632 (__TEXT,__text) external _dyld_program_minos_at_least
00007ff802a7b05c (__TEXT,__text) external _dyld_program_sdk_at_least
00007ff802a805f6 (__TEXT,__text) external _dyld_sdk_at_least
00007ff802a7bcf5 (__TEXT,__text) external _dyld_shared_cache_copy_uuid
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_shared_cache_copy_uuid.cold.1
00007ff802a80541 (__TEXT,__text) external _dyld_shared_cache_file_path
00007ff802a80577 (__TEXT,__text) external _dyld_shared_cache_find_iterate_text
00007ff802a7bd42 (__TEXT,__text) external _dyld_shared_cache_for_each_file
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_shared_cache_for_each_file.cold.1
00007ff802a7bd8b (__TEXT,__text) external _dyld_shared_cache_for_each_image
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_shared_cache_for_each_image.cold.1
00007ff802a7c492 (__TEXT,__text) external _dyld_shared_cache_for_each_subcache4Rosetta
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_shared_cache_for_each_subcache4Rosetta.cold.1
00007ff802a7bfde (__TEXT,__text) external _dyld_shared_cache_for_file
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_shared_cache_for_file.cold.1
00007ff802aa1b29 (__TEXT,__text) non-external _dyld_shared_cache_for_file.cold.2
00007ff802a7bc4a (__TEXT,__text) external _dyld_shared_cache_get_base_address
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_shared_cache_get_base_address.cold.1
00007ff802a7bc83 (__TEXT,__text) external _dyld_shared_cache_get_mapped_size
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_shared_cache_get_mapped_size.cold.1
00007ff802a7bcbc (__TEXT,__text) external _dyld_shared_cache_is_mapped_private
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_shared_cache_is_mapped_private.cold.1
00007ff802a804f4 (__TEXT,__text) external _dyld_shared_cache_iterate_text
00007ff802a7bbd8 (__TEXT,__text) external _dyld_shared_cache_pin_mapping
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_shared_cache_pin_mapping.cold.1
00007ff802a7ad80 (__TEXT,__text) external _dyld_shared_cache_some_image_overridden
00007ff802a7bc11 (__TEXT,__text) external _dyld_shared_cache_unpin_mapping
00007ff802aa1b11 (__TEXT,__text) non-external _dyld_shared_cache_unpin_mapping.cold.1
00007ff802a7c4de (__TEXT,__text) external _dyld_shared_subcache_get_info4Rosetta
00007ff802a80b77 (__TEXT,__text) external _dyld_version_token_at_least
00007ff802a80b5c (__TEXT,__text) external _dyld_version_token_get_platform
00007ff8436b7300 (__DATA_DIRTY,__common) external _environ
                 (undefined) external _exit (from libsystem_c)
00007ff843869798 (__DATA,__data) non-external _features_hi32
00007ff843869794 (__DATA,__data) non-external _features_lo32
                 (undefined) external _fprintf (from libsystem_c)
                 (undefined) external _free (from libsystem_malloc)
                 (undefined) external _fsgetpath (from libsystem_kernel)
                 (undefined) external _fstat$INODE64 (from libsystem_kernel)
                 (undefined) external _fwrite (from libsystem_c)
00007ff8438697a8 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
00007ff802aa3740 (__TEXT,__const) non-external (was a private external) _gHeaderAddImplicitPlatform
00007ff802aa3741 (__TEXT,__const) non-external (was a private external) _gHeaderAllowEmptyPlatform
00007ff802aa3743 (__TEXT,__const) non-external (was a private external) _gImageAssumeContentRebased
00007ff802aa3742 (__TEXT,__const) non-external (was a private external) _gImageValidateInitializers
00007ff802a8016a (__TEXT,__text) non-external (was a private external) _getProcessDyldInfo
                 (undefined) external _getattrlist (from libsystem_kernel)
                 (undefined) external _getenv (from libsystem_c)
                 (undefined) external _geteuid (from libsystem_kernel)
                 (undefined) external _getfsstat$INODE64 (from libsystem_kernel)
00007ff8438697a0 (__DATA,__data) non-external _hasXSave
                 (undefined) external _host_info (from libsystem_kernel)
00007ff843869790 (__DATA,__data) non-external _inited
                 (undefined) external _mach_host_self (from libsystem_kernel)
                 (undefined) external _mach_msg (from libsystem_kernel)
                 (undefined) external _mach_msg_destroy (from libsystem_kernel)
                 (undefined) external _mach_port_construct (from libsystem_kernel)
                 (undefined) external _mach_port_deallocate (from libsystem_kernel)
                 (undefined) external _mach_port_destruct (from libsystem_kernel)
                 (undefined) external _mach_port_request_notification (from libsystem_kernel)
                 (undefined) external _mach_task_self_ (from libsystem_kernel)
                 (undefined) external _mach_vm_read (from libsystem_kernel)
                 (undefined) external _mach_vm_read_overwrite (from libsystem_kernel)
                 (undefined) external _mach_vm_region (from libsystem_kernel)
                 (undefined) external _mach_vm_remap_new (from libsystem_kernel)
00007ff802a91ec4 (__TEXT,__text) external _macho_arch_name_for_cpu_type
00007ff802a91f36 (__TEXT,__text) external _macho_arch_name_for_mach_header
00007ff802a92126 (__TEXT,__text) external _macho_best_slice
00007ff802a92167 (__TEXT,__text) external _macho_best_slice_in_fd
00007ff802a91e68 (__TEXT,__text) external _macho_cpu_type_for_arch_name
00007ff802a92536 (__TEXT,__text) external _macho_dylib_install_name
00007ff802a92991 (__TEXT,__text) external _macho_for_each_defined_rpath
00007ff802a9255f (__TEXT,__text) external _macho_for_each_dependent_dylib
00007ff802a92820 (__TEXT,__text) external _macho_for_each_exported_symbol
00007ff802a92648 (__TEXT,__text) external _macho_for_each_imported_symbol
00007ff802a92b0c (__TEXT,__text) external _macho_for_each_runnable_arch_name
00007ff802a91f55 (__TEXT,__text) external _macho_for_each_slice
00007ff802a91f96 (__TEXT,__text) external _macho_for_each_slice_in_fd
00007ff802a92ac7 (__TEXT,__text) external _macho_source_version
                 (undefined) external _malloc_size (from libsystem_malloc)
                 (undefined) external _malloc_type_aligned_alloc (from libsystem_malloc)
                 (undefined) external _malloc_type_calloc (from libsystem_malloc)
                 (undefined) external _malloc_type_malloc (from libsystem_malloc)
                 (undefined) external _memcmp (from libsystem_c)
                 (undefined) external _memcpy (from libsystem_c)
                 (undefined) external _memmove (from libsystem_c)
