
/System/Cryptexes/OS/usr/lib/system/libsystem_kernel.dylib (for architecture x86_64):
0000000000042310 (__DATA,__data) external _NDR_record
0000000000019a10 (__TEXT,__text) external _os_channel_attr_destroy
0000000000019bd8 (__TEXT,__text) external _os_channel_attr_get
0000000000019d00 (__TEXT,__text) external _os_channel_attr_get_key
0000000000019ae0 (__TEXT,__text) external _os_channel_attr_set
0000000000019890 (__TEXT,__text) external _os_channel_attr_set_key
0000000000018bc0 (__TEXT,__text) external _os_channel_available_slot_count
000000000001b184 (__TEXT,__text) external _os_channel_buflet_alloc
000000000001ab9c (__TEXT,__text) external _os_channel_buflet_free
000000000001b150 (__TEXT,__text) external _os_channel_configure_interface_advisory
0000000000018824 (__TEXT,__text) external _os_channel_create
0000000000017e80 (__TEXT,__text) external _os_channel_create_extended
00000000000189ac (__TEXT,__text) external _os_channel_destroy
000000000001b0b4 (__TEXT,__text) external _os_channel_event_free
000000000001e62c (__TEXT,__text) external _os_channel_event_get_event_data
000000000001e594 (__TEXT,__text) external _os_channel_event_get_next_event
00000000000193b0 (__TEXT,__text) external _os_channel_flow_admissible
0000000000019588 (__TEXT,__text) external _os_channel_flow_adv_get_ce_count
0000000000019590 (__TEXT,__text) external _os_channel_flow_adv_get_feedback
000000000001938c (__TEXT,__text) external _os_channel_get_advisory_region
0000000000018834 (__TEXT,__text) external _os_channel_get_fd
000000000001b0b8 (__TEXT,__text) external _os_channel_get_interface_advisory
000000000001ad2c (__TEXT,__text) external _os_channel_get_next_event_handle
0000000000018ca4 (__TEXT,__text) external _os_channel_get_next_slot
000000000001931c (__TEXT,__text) external _os_channel_get_stats_region
000000000001b3ac (__TEXT,__text) external _os_channel_get_upp_buffer_stats
0000000000018618 (__TEXT,__text) non-external _os_channel_info2attr
000000000001871c (__TEXT,__text) non-external _os_channel_init_ring
0000000000018a90 (__TEXT,__text) external _os_channel_is_defunct
000000000001a180 (__TEXT,__text) external _os_channel_large_packet_alloc
0000000000019d78 (__TEXT,__text) external _os_channel_packet_alloc
0000000000019d80 (__TEXT,__text) non-external _os_channel_packet_alloc_common
000000000001a188 (__TEXT,__text) external _os_channel_packet_free
000000000001a630 (__TEXT,__text) external _os_channel_packet_pool_purge
0000000000018b90 (__TEXT,__text) external _os_channel_pending
000000000001a914 (__TEXT,__text) non-external _os_channel_purge_packet_alloc_ring_common
000000000001883c (__TEXT,__text) external _os_channel_read_attr
000000000001895c (__TEXT,__text) external _os_channel_read_nexus_extension_info
0000000000018aa4 (__TEXT,__text) external _os_channel_ring_id
0000000000018bb4 (__TEXT,__text) external _os_channel_ring_notify_time
0000000000018ba8 (__TEXT,__text) external _os_channel_ring_sync_time
0000000000018b34 (__TEXT,__text) external _os_channel_rx_ring
0000000000019090 (__TEXT,__text) external _os_channel_set_slot_properties
000000000001a314 (__TEXT,__text) external _os_channel_slot_attach_packet
000000000001a4a0 (__TEXT,__text) external _os_channel_slot_detach_packet
00000000000191cc (__TEXT,__text) external _os_channel_slot_get_packet
0000000000018980 (__TEXT,__text) external _os_channel_sync
0000000000018af0 (__TEXT,__text) external _os_channel_tx_ring
0000000000018890 (__TEXT,__text) external _os_channel_write_attr
00000000000124c0 (__TEXT,__text) external _os_copy_and_inet_checksum
000000000000d7c0 (__TEXT,__text) external _os_cpu_copy_in_cksum
000000000001d87c (__TEXT,__text) external _os_cpu_in_cksum
000000000000d520 (__TEXT,__text) external _os_cpu_in_cksum_mbuf
00000000000125e0 (__TEXT,__text) external _os_custom_x18_abi
000000000001265c (__TEXT,__text) external _os_custom_x18_abi_get
000000000000fa10 (__TEXT,__text) external _os_fault_with_payload
00000000000124bc (__TEXT,__text) external _os_inet_checksum
0000000000017a8c (__TEXT,__text) external _os_log_coprocessor_as_kernel
0000000000017a90 (__TEXT,__text) external _os_log_coprocessor_register_as_kernel
000000000001bbe0 (__TEXT,__text) external _os_nexus_attr_clone
000000000001bb50 (__TEXT,__text) external _os_nexus_attr_create
000000000001be28 (__TEXT,__text) external _os_nexus_attr_destroy
000000000001bdf4 (__TEXT,__text) external _os_nexus_attr_get
000000000001bc3c (__TEXT,__text) external _os_nexus_attr_set
000000000001c5a0 (__TEXT,__text) external _os_nexus_controller_add_traffic_rule
000000000001c284 (__TEXT,__text) external _os_nexus_controller_alloc_provider_instance
000000000001c2a4 (__TEXT,__text) external _os_nexus_controller_bind_provider_instance
000000000001be70 (__TEXT,__text) external _os_nexus_controller_create
000000000001c278 (__TEXT,__text) external _os_nexus_controller_deregister_provider
000000000001cb98 (__TEXT,__text) external _os_nexus_controller_destroy
000000000001c298 (__TEXT,__text) external _os_nexus_controller_free_provider_instance
000000000001bf60 (__TEXT,__text) external _os_nexus_controller_get_fd
000000000001c84c (__TEXT,__text) external _os_nexus_controller_iterate_traffic_rules
000000000001c444 (__TEXT,__text) external _os_nexus_controller_read_provider_attr
000000000001bf68 (__TEXT,__text) external _os_nexus_controller_register_provider
000000000001c7b4 (__TEXT,__text) external _os_nexus_controller_remove_traffic_rule
000000000001c3c8 (__TEXT,__text) external _os_nexus_controller_unbind_provider_instance
000000000001d0d0 (__TEXT,__text) external _os_nexus_flow_set_connection_idle
000000000001cf1c (__TEXT,__text) external _os_nexus_flow_set_wake_from_sleep
00000000000123e4 (__TEXT,__text) external _os_packet_add_buflet
0000000000011d44 (__TEXT,__text) external _os_packet_add_inet_csum_flags
0000000000011e44 (__TEXT,__text) external _os_packet_clear_flow_uuid
0000000000012470 (__TEXT,__text) external _os_packet_decrement_use_count
00000000000122c4 (__TEXT,__text) external _os_packet_finalize
0000000000012498 (__TEXT,__text) external _os_packet_get_aggregation_type
0000000000012270 (__TEXT,__text) external _os_packet_get_buflet_count
0000000000011bfc (__TEXT,__text) external _os_packet_get_compression_generation_count
0000000000012264 (__TEXT,__text) external _os_packet_get_data_length
0000000000011e98 (__TEXT,__text) external _os_packet_get_expire_time
0000000000011ef4 (__TEXT,__text) external _os_packet_get_expiry_action
0000000000011d94 (__TEXT,__text) external _os_packet_get_flow_uuid
0000000000011e88 (__TEXT,__text) external _os_packet_get_group_end
0000000000011e64 (__TEXT,__text) external _os_packet_get_group_start
0000000000011908 (__TEXT,__text) external _os_packet_get_headroom
0000000000011d64 (__TEXT,__text) external _os_packet_get_inet_checksum
000000000001220c (__TEXT,__text) external _os_packet_get_keep_alive
000000000001195c (__TEXT,__text) external _os_packet_get_link_broadcast
00000000000119ac (__TEXT,__text) external _os_packet_get_link_ethfcs
0000000000011938 (__TEXT,__text) external _os_packet_get_link_header_length
0000000000011984 (__TEXT,__text) external _os_packet_get_link_multicast
0000000000012288 (__TEXT,__text) external _os_packet_get_next_buflet
000000000001208c (__TEXT,__text) external _os_packet_get_packetid
00000000000122b8 (__TEXT,__text) external _os_packet_get_segment_count
0000000000011b28 (__TEXT,__text) external _os_packet_get_service_class
0000000000011f50 (__TEXT,__text) external _os_packet_get_token
000000000001253c (__TEXT,__text) external _os_packet_get_trace_id
0000000000011c5c (__TEXT,__text) external _os_packet_get_traffic_class
0000000000011a24 (__TEXT,__text) external _os_packet_get_transport_retransmit
00000000000119d4 (__TEXT,__text) external _os_packet_get_transport_traffic_background
00000000000119fc (__TEXT,__text) external _os_packet_get_transport_traffic_realtime
0000000000012240 (__TEXT,__text) external _os_packet_get_truncated
0000000000012194 (__TEXT,__text) external _os_packet_get_vlan_id
000000000001219c (__TEXT,__text) external _os_packet_get_vlan_priority
000000000001216c (__TEXT,__text) external _os_packet_get_vlan_tag
00000000000121e8 (__TEXT,__text) external _os_packet_get_wake_flag
0000000000012444 (__TEXT,__text) external _os_packet_increment_use_count
00000000000121a4 (__TEXT,__text) external _os_packet_set_app_metadata
0000000000011bec (__TEXT,__text) external _os_packet_set_compression_generation_count
0000000000011ec8 (__TEXT,__text) external _os_packet_set_expire_time
0000000000011f24 (__TEXT,__text) external _os_packet_set_expiry_action
0000000000011dec (__TEXT,__text) external _os_packet_set_flow_uuid
0000000000011e74 (__TEXT,__text) external _os_packet_set_group_end
0000000000011e50 (__TEXT,__text) external _os_packet_set_group_start
00000000000118e4 (__TEXT,__text) external _os_packet_set_headroom
0000000000011d20 (__TEXT,__text) external _os_packet_set_inet_checksum
000000000001221c (__TEXT,__text) external _os_packet_set_keep_alive
0000000000012250 (__TEXT,__text) external _os_packet_set_l4s_flag
0000000000011944 (__TEXT,__text) external _os_packet_set_link_broadcast
0000000000011994 (__TEXT,__text) external _os_packet_set_link_ethfcs
0000000000011914 (__TEXT,__text) external _os_packet_set_link_header_length
000000000001196c (__TEXT,__text) external _os_packet_set_link_multicast
00000000000120f8 (__TEXT,__text) external _os_packet_set_packetid
00000000000125b8 (__TEXT,__text) external _os_packet_set_protocol_segment_size
0000000000011a4c (__TEXT,__text) external _os_packet_set_service_class
0000000000011ff8 (__TEXT,__text) external _os_packet_set_token
0000000000012548 (__TEXT,__text) external _os_packet_set_trace_id
0000000000011c28 (__TEXT,__text) external _os_packet_set_traffic_class
0000000000011a34 (__TEXT,__text) external _os_packet_set_transport_last_packet
0000000000011a0c (__TEXT,__text) external _os_packet_set_transport_retransmit
00000000000119bc (__TEXT,__text) external _os_packet_set_transport_traffic_background
00000000000119e4 (__TEXT,__text) external _os_packet_set_transport_traffic_realtime
00000000000125c8 (__TEXT,__text) external _os_packet_set_tso_flags
00000000000124a4 (__TEXT,__text) external _os_packet_set_tx_timestamp
0000000000012150 (__TEXT,__text) external _os_packet_set_vlan_tag
00000000000121f8 (__TEXT,__text) external _os_packet_set_wake_flag
0000000000012554 (__TEXT,__text) external _os_packet_trace_event
0000000000013e88 (__TEXT,__text) external _os_proc_available_memory
0000000000034fec (__TEXT,__text) external _panic
0000000000013764 (__TEXT,__text) external _panic_init
000000000000fa3c (__TEXT,__text) external _panic_with_data
0000000000009058 (__TEXT,__text) external _pathconf
000000000000fa68 (__TEXT,__text) external _peeloff
0000000000000c20 (__TEXT,__text) external _pid_for_task
000000000000fa94 (__TEXT,__text) external _pid_hibernate
000000000000fac0 (__TEXT,__text) external _pid_resume
000000000001b440 (__TEXT,__text) external _pid_shutdown_networking
000000000000faec (__TEXT,__text) external _pid_shutdown_sockets
000000000000fb18 (__TEXT,__text) external _pid_suspend
00000000000073e0 (__TEXT,__text) external _pipe
000000000000fb44 (__TEXT,__text) external _pivot_root
00000000000096f0 (__TEXT,__text) external _poll
000000000000e608 (__TEXT,__text) external _poll$NOCANCEL
0000000000011810 (__TEXT,__text) non-external _port_for_id_internal
0000000000013770 (__TEXT,__text) external _port_obj_init
0000000000048368 (__DATA,__common) external _port_obj_table
00000000000482d8 (__DATA,__data) external _port_obj_table_size
00000000000039a8 (__TEXT,__text) external _posix_madvise
0000000000007e90 (__TEXT,__text) external _posix_spawn
000000000000c62c (__TEXT,__text) non-external _posix_spawn_appendportaction_np
0000000000016ce0 (__TEXT,__text) external _posix_spawn_file_actions_add_fileportdup2_np
0000000000016d98 (__TEXT,__text) external _posix_spawn_file_actions_addchdir
0000000000016d94 (__TEXT,__text) external _posix_spawn_file_actions_addchdir_np
000000000000d444 (__TEXT,__text) external _posix_spawn_file_actions_addclose
00000000000078e8 (__TEXT,__text) external _posix_spawn_file_actions_adddup2
0000000000016e64 (__TEXT,__text) external _posix_spawn_file_actions_addfchdir
0000000000016e60 (__TEXT,__text) external _posix_spawn_file_actions_addfchdir_np
000000000000d3a8 (__TEXT,__text) external _posix_spawn_file_actions_addinherit_np
000000000000cac8 (__TEXT,__text) external _posix_spawn_file_actions_addopen
00000000000083e4 (__TEXT,__text) external _posix_spawn_file_actions_destroy
000000000000780c (__TEXT,__text) external _posix_spawn_file_actions_init
0000000000048328 (__DATA,__bss) non-external _posix_spawn_with_filter
0000000000008100 (__TEXT,__text) external _posix_spawnattr_destroy
0000000000016c30 (__TEXT,__text) external _posix_spawnattr_disable_ptr_auth_a_keys_np
0000000000017220 (__TEXT,__text) external _posix_spawnattr_get_darwin_role_np
00000000000171dc (__TEXT,__text) external _posix_spawnattr_get_qos_clamp_np
00000000000168c0 (__TEXT,__text) external _posix_spawnattr_getarchpref_np
0000000000016858 (__TEXT,__text) external _posix_spawnattr_getbinpref_np
0000000000016f20 (__TEXT,__text) external _posix_spawnattr_getcpumonitor
00000000000167c8 (__TEXT,__text) external _posix_spawnattr_getflags
0000000000007bc0 (__TEXT,__text) external _posix_spawnattr_getmacpolicyinfo_np
0000000000016934 (__TEXT,__text) external _posix_spawnattr_getpcontrol_np
0000000000016810 (__TEXT,__text) external _posix_spawnattr_getpgroup
0000000000016958 (__TEXT,__text) external _posix_spawnattr_getprocesstype_np
00000000000167ec (__TEXT,__text) external _posix_spawnattr_getsigdefault
0000000000016834 (__TEXT,__text) external _posix_spawnattr_getsigmask
0000000000007a58 (__TEXT,__text) external _posix_spawnattr_init
0000000000016c58 (__TEXT,__text) external _posix_spawnattr_set_alt_rosetta_np
0000000000017824 (__TEXT,__text) external _posix_spawnattr_set_conclave_id_np
0000000000017998 (__TEXT,__text) external _posix_spawnattr_set_conclavememlimit_ext
0000000000016ca0 (__TEXT,__text) external _posix_spawnattr_set_crash_behavior_deadline_np
0000000000016c80 (__TEXT,__text) external _posix_spawnattr_set_crash_behavior_np
0000000000016cc0 (__TEXT,__text) external _posix_spawnattr_set_crash_count_np
0000000000017420 (__TEXT,__text) external _posix_spawnattr_set_csm_np
0000000000017200 (__TEXT,__text) external _posix_spawnattr_set_darwin_role_np
0000000000017958 (__TEXT,__text) external _posix_spawnattr_set_filedesclimit_ext
0000000000017544 (__TEXT,__text) external _posix_spawnattr_set_gid_np
0000000000017614 (__TEXT,__text) external _posix_spawnattr_set_groups_np
0000000000016f6c (__TEXT,__text) external _posix_spawnattr_set_importancewatch_port_np
00000000000179b8 (__TEXT,__text) external _posix_spawnattr_set_jetsam_ttr_np
0000000000035ce0 (__TEXT,__const) non-external _posix_spawnattr_set_jetsam_ttr_np.relaunch_jetsam_flags
0000000000017978 (__TEXT,__text) external _posix_spawnattr_set_kqworklooplimit_ext
0000000000017a6c (__TEXT,__text) external _posix_spawnattr_set_launch_type_np
0000000000017718 (__TEXT,__text) external _posix_spawnattr_set_login_np
00000000000173dc (__TEXT,__text) external _posix_spawnattr_set_max_addr_np
0000000000017340 (__TEXT,__text) external _posix_spawnattr_set_persona_gid_np
0000000000017374 (__TEXT,__text) external _posix_spawnattr_set_persona_groups_np
0000000000017244 (__TEXT,__text) external _posix_spawnattr_set_persona_np
0000000000017310 (__TEXT,__text) external _posix_spawnattr_set_persona_uid_np
