00007ff807c12344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff807c12304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff807c12330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff807c1231c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff807c122f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff841ff8b18 (__DATA,__const) external _kCVPixelBufferExtendedPixelsRightKey
00007ff841ff8b10 (__DATA,__const) external _kCVPixelBufferExtendedPixelsTopKey
00007ff841ff8c30 (__DATA,__const) external _kCVPixelBufferFixedPointInvalidValueKey
00007ff841ff8c18 (__DATA,__const) external _kCVPixelBufferFixedPointOffsetKey
00007ff841ff8b00 (__DATA,__const) external _kCVPixelBufferHeightKey
00007ff841ff8b68 (__DATA,__const) external _kCVPixelBufferIOSurfaceCoreAnimationCompatibilityKey
00007ff841ff8b78 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLESFBOCompatibilityKey
00007ff841ff8b70 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLESTextureCompatibilityKey
00007ff841ff8b60 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLFBOCompatibilityKey
00007ff841ff8b58 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLTextureCompatibilityKey
00007ff841ff8b50 (__DATA,__const) external _kCVPixelBufferIOSurfacePropertiesKey
00007ff841ff8e88 (__DATA,__const) external _kCVPixelBufferIOSurfacePurgeableKey
00007ff841ff8e78 (__DATA,__const) external _kCVPixelBufferIOSurfaceWiringAssertion
00007ff841ff8e80 (__DATA,__const) external _kCVPixelBufferIOSurfaceWiringAssertionKey
00007ff841ff8af0 (__DATA,__const) external _kCVPixelBufferMemoryAllocatorKey
00007ff841ff8b98 (__DATA,__const) external _kCVPixelBufferMetalCompatibilityKey
00007ff841ff8b40 (__DATA,__const) external _kCVPixelBufferOpenGLCompatibilityKey
00007ff841ff8b80 (__DATA,__const) external _kCVPixelBufferOpenGLESCompatibilityKey
00007ff841ff8b90 (__DATA,__const) external _kCVPixelBufferOpenGLESTextureCacheCompatibilityKey
00007ff841ff8b88 (__DATA,__const) external _kCVPixelBufferOpenGLTextureCacheCompatibilityKey
00007ff841ff8ba8 (__DATA,__const) external _kCVPixelBufferPixelFormatDescriptionKey
00007ff841ff8ae8 (__DATA,__const) external _kCVPixelBufferPixelFormatTypeKey
00007ff841ff8b48 (__DATA,__const) external _kCVPixelBufferPlaneAlignmentKey
00007ff841ff8bd8 (__DATA,__const) external _kCVPixelBufferPoolAdjustableBaseAddressGranularityKey
00007ff841ff8bf8 (__DATA,__const) external _kCVPixelBufferPoolAllocationThresholdKey
00007ff841ff8c00 (__DATA,__const) external _kCVPixelBufferPoolFreeBufferNotification
00007ff841ff8c68 (__DATA,__const) external _kCVPixelBufferPoolMaximumBufferAgeKey
00007ff841ff8c60 (__DATA,__const) external _kCVPixelBufferPoolMinimumBufferCountKey
00007ff841ff8c08 (__DATA,__const) external _kCVPixelBufferPoolNameKey
00007ff841ff8c10 (__DATA,__const) external _kCVPixelBufferPoolPrefetchOnAllocation
00007ff841ff8be0 (__DATA,__const) external _kCVPixelBufferPoolWorstCaseBytesPerRowKey
00007ff841ff8bd0 (__DATA,__const) external _kCVPixelBufferPreferRealTimeCacheModeIfEveryoneDoesKey
00007ff841ff8ee0 (__DATA,__const) external _kCVPixelBufferProResRAWKey_BlackLevel
00007ff841ff8f08 (__DATA,__const) external _kCVPixelBufferProResRAWKey_ColorMatrix
00007ff841ff8f10 (__DATA,__const) external _kCVPixelBufferProResRAWKey_GainFactor
00007ff841ff8f20 (__DATA,__const) external _kCVPixelBufferProResRAWKey_LargestDCQSS
00007ff841ff8f28 (__DATA,__const) external _kCVPixelBufferProResRAWKey_MetadataExtension
00007ff841ff8f18 (__DATA,__const) external _kCVPixelBufferProResRAWKey_RecommendedCrop
00007ff841ff8ed8 (__DATA,__const) external _kCVPixelBufferProResRAWKey_SenselSitingOffsets
00007ff841ff8f00 (__DATA,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceBlueFactor
00007ff841ff8ef0 (__DATA,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceCCT
00007ff841ff8ef8 (__DATA,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceRedFactor
00007ff841ff8ee8 (__DATA,__const) external _kCVPixelBufferProResRAWKey_WhiteLevel
00007ff841ff8ba0 (__DATA,__const) external _kCVPixelBufferQDCompatibilityKey
00007ff841ff8c20 (__DATA,__const) external _kCVPixelBufferRotationKey
00007ff841ff8ed0 (__DATA,__const) external _kCVPixelBufferVersatileBayerKey_BayerPattern
00007ff841ff8af8 (__DATA,__const) external _kCVPixelBufferWidthKey
00007ff841ff8cc0 (__DATA,__const) external _kCVPixelFormatBitsPerBlock
00007ff841ff8d20 (__DATA,__const) external _kCVPixelFormatBitsPerComponent
00007ff841ff8cc8 (__DATA,__const) external _kCVPixelFormatBlackBlock
00007ff841ff8ca8 (__DATA,__const) external _kCVPixelFormatBlockHeight
00007ff841ff8cb0 (__DATA,__const) external _kCVPixelFormatBlockHorizontalAlignment
00007ff841ff8cb8 (__DATA,__const) external _kCVPixelFormatBlockVerticalAlignment
00007ff841ff8ca0 (__DATA,__const) external _kCVPixelFormatBlockWidth
00007ff841ff8d98 (__DATA,__const) external _kCVPixelFormatBytesPerCompressedTileHeader
00007ff841ff8d00 (__DATA,__const) external _kCVPixelFormatCGBitmapContextCompatibility
00007ff841ff8d18 (__DATA,__const) external _kCVPixelFormatCGBitmapInfo
00007ff841ff8d08 (__DATA,__const) external _kCVPixelFormatCGImageCompatibility
00007ff841ff8c80 (__DATA,__const) external _kCVPixelFormatCodecType
00007ff841ff8d58 (__DATA,__const) external _kCVPixelFormatComponentRange
00007ff841ff8d68 (__DATA,__const) external _kCVPixelFormatComponentRange_FullRange
00007ff841ff8d60 (__DATA,__const) external _kCVPixelFormatComponentRange_VideoRange
00007ff841ff8d70 (__DATA,__const) external _kCVPixelFormatComponentRange_WideRange
00007ff841ff8dc0 (__DATA,__const) external _kCVPixelFormatComponents
00007ff841ff8d90 (__DATA,__const) external _kCVPixelFormatCompressedTileHeight
00007ff841ff8d88 (__DATA,__const) external _kCVPixelFormatCompressedTileWidth
00007ff841ff8d80 (__DATA,__const) external _kCVPixelFormatCompressionFootprint
00007ff841ff8db8 (__DATA,__const) external _kCVPixelFormatCompressionMetadataPatternSignallingConstant
00007ff841ff8da8 (__DATA,__const) external _kCVPixelFormatCompressionMetadataPatternSignallingUncompressed
00007ff841ff8d78 (__DATA,__const) external _kCVPixelFormatCompressionType
00007ff841ff8c78 (__DATA,__const) external _kCVPixelFormatConstant
00007ff841ff8c90 (__DATA,__const) external _kCVPixelFormatContainsAlpha
00007ff841ff8d48 (__DATA,__const) external _kCVPixelFormatContainsBayer
00007ff841ff8d40 (__DATA,__const) external _kCVPixelFormatContainsGrayscale
00007ff841ff8d38 (__DATA,__const) external _kCVPixelFormatContainsRGB
00007ff841ff8d30 (__DATA,__const) external _kCVPixelFormatContainsYCbCr
00007ff841ff8db0 (__DATA,__const) external _kCVPixelFormatEquivalentUncompressedPixelFormat
00007ff841ff8d50 (__DATA,__const) external _kCVPixelFormatExactRatioBetweenBytesPerRowOfPlanes
00007ff841ff8dc8 (__DATA,__const) external _kCVPixelFormatFillExtendedPixelsCallback
00007ff841ff8c88 (__DATA,__const) external _kCVPixelFormatFourCC
00007ff841ff8cd0 (__DATA,__const) external _kCVPixelFormatHorizontalSubsampling
00007ff841ff8c70 (__DATA,__const) external _kCVPixelFormatName
00007ff841ff8d10 (__DATA,__const) external _kCVPixelFormatOpenGLCompatibility
00007ff841ff8d28 (__DATA,__const) external _kCVPixelFormatOpenGLESCompatibility
00007ff841ff8ce0 (__DATA,__const) external _kCVPixelFormatOpenGLFormat
00007ff841ff8cf0 (__DATA,__const) external _kCVPixelFormatOpenGLInternalFormat
00007ff841ff8ce8 (__DATA,__const) external _kCVPixelFormatOpenGLType
00007ff841ff8c98 (__DATA,__const) external _kCVPixelFormatPlanes
00007ff841ff8cf8 (__DATA,__const) external _kCVPixelFormatQDCompatibility
00007ff841ff8da0 (__DATA,__const) external _kCVPixelFormatTiledAddressFormat
00007ff841ff8cd8 (__DATA,__const) external _kCVPixelFormatVerticalSubsampling
00007ff841ff8f38 (__DATA,__const) non-external (was a private external) _kCVPrefixForUnrecognizedColorPrimariesCodePoint
00007ff841ff8f40 (__DATA,__const) non-external (was a private external) _kCVPrefixForUnrecognizedTransferFunctionCodePoint
00007ff841ff8f30 (__DATA,__const) non-external (was a private external) _kCVPrefixForUnrecognizedYCbCrMatrixCodePoint
00007ff807c10d78 (__TEXT,__const) external _kCVZeroTime
                 (undefined) external _kIOSurfaceAddressFormat (from IOSurface)
                 (undefined) external _kIOSurfaceAllocSize (from IOSurface)
                 (undefined) external _kIOSurfaceBytesPerElement (from IOSurface)
                 (undefined) external _kIOSurfaceBytesPerRow (from IOSurface)
                 (undefined) external _kIOSurfaceCacheMode (from IOSurface)
                 (undefined) external _kIOSurfaceChromaLocationBottomField (from IOSurface)
                 (undefined) external _kIOSurfaceChromaLocationTopField (from IOSurface)
                 (undefined) external _kIOSurfaceChromaSubsampling (from IOSurface)
                 (undefined) external _kIOSurfaceCleanAperture (from IOSurface)
                 (undefined) external _kIOSurfaceColorPrimaries (from IOSurface)
                 (undefined) external _kIOSurfaceColorSpace (from IOSurface)
                 (undefined) external _kIOSurfaceCreationProperties (from IOSurface)
                 (undefined) external _kIOSurfaceElementHeight (from IOSurface)
                 (undefined) external _kIOSurfaceElementWidth (from IOSurface)
                 (undefined) external _kIOSurfaceFieldCount (from IOSurface)
                 (undefined) external _kIOSurfaceFieldDetail (from IOSurface)
                 (undefined) external _kIOSurfaceGammaLevel (from IOSurface)
                 (undefined) external _kIOSurfaceHeight (from IOSurface)
                 (undefined) external _kIOSurfaceICCProfile (from IOSurface)
                 (undefined) external _kIOSurfaceName (from IOSurface)
                 (undefined) external _kIOSurfaceOffset (from IOSurface)
                 (undefined) external _kIOSurfacePixelAspectRatio (from IOSurface)
                 (undefined) external _kIOSurfacePixelFormat (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBase (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerCompressedTileHeader (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerElement (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRow (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRowOfCompressedTileHeaderGroups (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRowOfTileData (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerTileData (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentBitDepths (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentNames (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentRanges (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileDataRegionOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileHeaderRegionOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressionFootprint (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressionType (from IOSurface)
                 (undefined) external _kIOSurfacePlaneElementHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneElementWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneExtendedPixelsOnBottom (from IOSurface)
                 (undefined) external _kIOSurfacePlaneExtendedPixelsOnLeft (from IOSurface)
                 (undefined) external _kIOSurfacePlaneExtendedPixelsOnRight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneExtendedPixelsOnTop (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHTPCPredictionSelector (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHTPCVerticalHeaderGroupingMode (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeightInCompressedTiles (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHorizontalPixelOffsetWithinCompressedTileArray (from IOSurface)
                 (undefined) external _kIOSurfacePlaneInfo (from IOSurface)
                 (undefined) external _kIOSurfacePlaneOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneSize (from IOSurface)
                 (undefined) external _kIOSurfacePlaneVerticalPixelOffsetWithinCompressedTileArray (from IOSurface)
                 (undefined) external _kIOSurfacePlaneWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneWidthInCompressedTiles (from IOSurface)
                 (undefined) external _kIOSurfacePurgeWhenNotInUse (from IOSurface)
                 (undefined) external _kIOSurfaceSubsampling (from IOSurface)
                 (undefined) external _kIOSurfaceTransferFunction (from IOSurface)
                 (undefined) external _kIOSurfaceWidth (from IOSurface)
                 (undefined) external _kIOSurfaceYCbCrMatrix (from IOSurface)
00007ff841ffe628 (__DATA,__common) non-external (was a private external) _kZeroVideoTime
                 (undefined) external _kdebug_trace (from libSystem)
00007ff807be3332 (__TEXT,__text) non-external _load_cg_symbols
00007ff841ffd8e8 (__DATA,__data) non-external _load_cg_symbols_once
00007ff841ffdac0 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneBitsPerElement
00007ff841ffdae8 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnBottom
00007ff841ffdad0 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnLeft
00007ff841ffdad8 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnRight
00007ff841ffdae0 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnTop
00007ff841ffdac8 (__DATA,__data) non-external (was a private external) _local_kIOSurfaceProtectionOptions
                 (undefined) external _mach_absolute_time (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _mach_timebase_info (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _notify_cancel (from libSystem)
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_register_mach_port (from libSystem)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_log_with_args (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _proc_pidinfo (from libSystem)
                 (undefined) external _pthread_attr_destroy (from libSystem)
                 (undefined) external _pthread_attr_init (from libSystem)
                 (undefined) external _pthread_attr_setdetachstate (from libSystem)
                 (undefined) external _pthread_attr_setschedparam (from libSystem)
                 (undefined) external _pthread_attr_setschedpolicy (from libSystem)
                 (undefined) external _pthread_cond_broadcast (from libSystem)
                 (undefined) external _pthread_cond_destroy (from libSystem)
                 (undefined) external _pthread_cond_init (from libSystem)
                 (undefined) external _pthread_cond_signal (from libSystem)
                 (undefined) external _pthread_cond_timedwait_relative_np (from libSystem)
                 (undefined) external _pthread_cond_wait (from libSystem)
