0000000180143900 (__TEXT,__text) non-external K256
0000000180122080 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile13validSegmentsER11DiagnosticsPKcm_block_invoke.135
0000000180122298 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile13validSegmentsER11DiagnosticsPKcm_block_invoke.146
0000000180122618 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile13validSegmentsER11DiagnosticsPKcm_block_invoke.158
0000000180122330 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile13validSegmentsER11DiagnosticsPKcm_block_invoke_2
000000018011fd10 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile14hasLoadCommandEj_block_invoke
000000018012100c (__TEXT,__text) non-external ____ZNK5dyld39MachOFile17forEachDOFSectionER11DiagnosticsU13block_pointerFvjE_block_invoke
0000000180120acc (__TEXT,__text) non-external ____ZNK5dyld39MachOFile19dependentDylibCountEPb_block_invoke
0000000180120e58 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile21analyzeSegmentsLayoutERyRb_block_invoke
000000018011fb0c (__TEXT,__text) non-external ____ZNK5dyld39MachOFile21forEachDependentDylibEU13block_pointerFvPKcbbbjjRbE_block_invoke
000000018012158c (__TEXT,__text) non-external ____ZNK5dyld39MachOFile28forEachCDHashOfCodeSignatureEPKvmU13block_pointerFvPKhE_block_invoke
0000000180120bb4 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile32forEachInitializerPointerSectionER11DiagnosticsU13block_pointerFvjjRbE_block_invoke
000000018011f55c (__TEXT,__text) non-external ____ZNK5dyld39MachOFile7hasObjCEv_block_invoke
000000018011f4b0 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile7isMachOER11Diagnosticsy_block_invoke
00000001800d59fc (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig12scanForRootsEv_block_invoke
00000001800d6270 (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig12scanForRootsEv_block_invoke_2
00000001800da598 (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig13PathOverrides18forEachImageSuffixEPKcNS1_4TypeERbU13block_pointerFvS3_S4_S5_E_block_invoke
00000001800da7e0 (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig13PathOverrides18forEachPathVariantEPKcN6mach_o8PlatformEbbRbU13block_pointerFvS3_NS1_4TypeES6_E_block_invoke
00000001800da8bc (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig13PathOverrides18forEachPathVariantEPKcN6mach_o8PlatformEbbRbU13block_pointerFvS3_NS1_4TypeES6_E_block_invoke.159
00000001800da998 (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig13PathOverrides18forEachPathVariantEPKcN6mach_o8PlatformEbbRbU13block_pointerFvS3_NS1_4TypeES6_E_block_invoke.167
00000001800daa88 (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig13PathOverrides18forEachPathVariantEPKcN6mach_o8PlatformEbbRbU13block_pointerFvS3_NS1_4TypeES6_E_block_invoke.171
00000001800da224 (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig13PathOverrides20forEachDylibFallbackEN6mach_o8PlatformEbRbU13block_pointerFvPKcNS1_4TypeES4_E_block_invoke
00000001800d9bfc (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig13PathOverrides20forEachInsertedDylibEU13block_pointerFvPKcRbE_block_invoke
00000001800da3dc (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig13PathOverrides24forEachFrameworkFallbackEN6mach_o8PlatformEbRbU13block_pointerFvPKcNS1_4TypeES4_E_block_invoke
00000001800d57e4 (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig7Process26selectFromFunctionVariantsERKN6mach_o16FunctionVariantsEj_block_invoke
00000001800d8a20 (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig9DyldCache21makeDataConstWritableERKNS0_7LoggingERKNS_15SyscallDelegateEb_block_invoke
00000001800d8aa8 (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig9DyldCache21makeDataConstWritableERKNS0_7LoggingERKNS_15SyscallDelegateEb_block_invoke_2
00000001800d8878 (__TEXT,__text) non-external ____ZNK5dyld413ProcessConfig9DyldCache26uuidOfFileMatchesDyldCacheERKNS0_7ProcessERKNS_15SyscallDelegateEPKc_block_invoke
00000001800fa610 (__TEXT,__text) non-external ____ZNK5dyld414PrebuiltLoader15applyObjCFixupsERNS_12RuntimeStateE_block_invoke
00000001800fa6c4 (__TEXT,__text) non-external ____ZNK5dyld414PrebuiltLoader15applyObjCFixupsERNS_12RuntimeStateE_block_invoke.40
00000001801523a8 (__TEXT,__text) non-external ____ZNK5dyld414PrebuiltLoader15applyObjCFixupsERNS_12RuntimeStateE_block_invoke.40.cold.1
00000001800fa794 (__TEXT,__text) non-external ____ZNK5dyld414PrebuiltLoader15applyObjCFixupsERNS_12RuntimeStateE_block_invoke.46
00000001801523a8 (__TEXT,__text) non-external ____ZNK5dyld414PrebuiltLoader15applyObjCFixupsERNS_12RuntimeStateE_block_invoke.46.cold.1
00000001800fa86c (__TEXT,__text) non-external ____ZNK5dyld414PrebuiltLoader15applyObjCFixupsERNS_12RuntimeStateE_block_invoke.51
00000001801523a8 (__TEXT,__text) non-external ____ZNK5dyld414PrebuiltLoader15applyObjCFixupsERNS_12RuntimeStateE_block_invoke.cold.1
00000001800fa8ec (__TEXT,__text) non-external ____ZNK5dyld414PrebuiltLoader15applyObjCFixupsERNS_12RuntimeStateE_block_invoke_2
00000001800fa97c (__TEXT,__text) non-external ____ZNK5dyld414PrebuiltLoader15applyObjCFixupsERNS_12RuntimeStateE_block_invoke_3
00000001800faa68 (__TEXT,__text) non-external ____ZNK5dyld414PrebuiltLoader15applyObjCFixupsERNS_12RuntimeStateE_block_invoke_4
00000001800fa2bc (__TEXT,__text) non-external ____ZNK5dyld414PrebuiltLoader21invalidateInIsolationERKNS_12RuntimeStateE_block_invoke
00000001800fc59c (__TEXT,__text) non-external ____ZNK5dyld415SyscallDelegate12getDylibInfoEPKcN6mach_o8PlatformERKN5dyld311GradedArchsERjPc_block_invoke
00000001800fcf44 (__TEXT,__text) non-external ____ZNK5dyld415SyscallDelegate15mapFileReadOnlyER11DiagnosticsPKcPiPmPNS_6FileIDEPbPc_block_invoke
00000001800f608c (__TEXT,__text) non-external ____ZNK5dyld416JustInTimeLoader11applyFixupsER11DiagnosticsRNS_12RuntimeStateERNS_34DyldCacheDataConstLazyScopedWriterEbPN3lsl6VectorINSt3__14pairIPKNS_6LoaderEPKcEEEE_block_invoke
00000001800f61c8 (__TEXT,__text) non-external ____ZNK5dyld416JustInTimeLoader11applyFixupsER11DiagnosticsRNS_12RuntimeStateERNS_34DyldCacheDataConstLazyScopedWriterEbPN3lsl6VectorINSt3__14pairIPKNS_6LoaderEPKcEEEE_block_invoke.30
00000001800f6394 (__TEXT,__text) non-external ____ZNK5dyld416JustInTimeLoader11applyFixupsER11DiagnosticsRNS_12RuntimeStateERNS_34DyldCacheDataConstLazyScopedWriterEbPN3lsl6VectorINSt3__14pairIPKNS_6LoaderEPKcEEEE_block_invoke.35
00000001800f50bc (__TEXT,__text) non-external ____ZNK5dyld416JustInTimeLoader14makePatchTableERNS_12RuntimeStateEj_block_invoke
00000001800f47e8 (__TEXT,__text) non-external ____ZNK5dyld416JustInTimeLoader8containsERNS_12RuntimeStateEPKvPS4_PyPh_block_invoke
00000001800fb420 (__TEXT,__text) non-external ____ZNK5dyld417PrebuiltLoaderSet23logDuplicateObjCClassesERNS_12RuntimeStateE_block_invoke
00000001800fb460 (__TEXT,__text) non-external ____ZNK5dyld417PrebuiltLoaderSet23logDuplicateObjCClassesERNS_12RuntimeStateE_block_invoke.92
00000001801525b8 (__TEXT,__text) non-external ____ZNK5dyld417PrebuiltLoaderSet23logDuplicateObjCClassesERNS_12RuntimeStateE_block_invoke.92.cold.1
00000001801523a8 (__TEXT,__text) non-external ____ZNK5dyld417PrebuiltLoaderSet23logDuplicateObjCClassesERNS_12RuntimeStateE_block_invoke.92.cold.2
00000001801525b8 (__TEXT,__text) non-external ____ZNK5dyld417PrebuiltLoaderSet23logDuplicateObjCClassesERNS_12RuntimeStateE_block_invoke.92.cold.3
00000001801523a8 (__TEXT,__text) non-external ____ZNK5dyld417PrebuiltLoaderSet23logDuplicateObjCClassesERNS_12RuntimeStateE_block_invoke.92.cold.4
00000001800fb07c (__TEXT,__text) non-external ____ZNK5dyld417PrebuiltLoaderSet7isValidERNS_12RuntimeStateE_block_invoke
00000001800f0880 (__TEXT,__text) non-external ____ZNK5dyld46Loader13resolveSymbolER11DiagnosticsRNS_12RuntimeStateEiPKcbbU13block_pointerFvjjRKNS0_14ResolvedSymbolEEb_block_invoke
00000001800f10ec (__TEXT,__text) non-external ____ZNK5dyld46Loader13resolveSymbolER11DiagnosticsRNS_12RuntimeStateEiPKcbbU13block_pointerFvjjRKNS0_14ResolvedSymbolEEb_block_invoke.150
0000000180151b3c (__TEXT,__text) non-external ____ZNK5dyld46Loader13resolveSymbolER11DiagnosticsRNS_12RuntimeStateEiPKcbbU13block_pointerFvjjRKNS0_14ResolvedSymbolEEb_block_invoke.150.cold.1
00000001800f2978 (__TEXT,__text) non-external ____ZNK5dyld46Loader17applyCachePatchesERNS_12RuntimeStateERNS_34DyldCacheDataConstLazyScopedWriterE_block_invoke
00000001800f2a88 (__TEXT,__text) non-external ____ZNK5dyld46Loader17applyCachePatchesERNS_12RuntimeStateERNS_34DyldCacheDataConstLazyScopedWriterE_block_invoke_2
00000001800ef848 (__TEXT,__text) non-external ____ZNK5dyld46Loader17forEachBindTargetER11DiagnosticsRNS_12RuntimeStateEU13block_pointerFvjjRKNS0_14ResolvedSymbolEEbU13block_pointerFvS7_RbESC__block_invoke
00000001800f013c (__TEXT,__text) non-external ____ZNK5dyld46Loader17forEachBindTargetER11DiagnosticsRNS_12RuntimeStateEU13block_pointerFvjjRKNS0_14ResolvedSymbolEEbU13block_pointerFvS7_RbESC__block_invoke.127
0000000180152400 (__TEXT,__text) non-external ____ZNK5dyld46Loader17forEachBindTargetER11DiagnosticsRNS_12RuntimeStateEU13block_pointerFvjjRKNS0_14ResolvedSymbolEEbU13block_pointerFvS7_RbESC__block_invoke.127.cold.1
00000001800ef97c (__TEXT,__text) non-external ____ZNK5dyld46Loader17forEachBindTargetER11DiagnosticsRNS_12RuntimeStateEU13block_pointerFvjjRKNS0_14ResolvedSymbolEEbU13block_pointerFvS7_RbESC__block_invoke_2
00000001801523d4 (__TEXT,__text) non-external ____ZNK5dyld46Loader17forEachBindTargetER11DiagnosticsRNS_12RuntimeStateEU13block_pointerFvjjRKNS0_14ResolvedSymbolEEbU13block_pointerFvS7_RbESC__block_invoke_2.cold.1
00000001800f1b20 (__TEXT,__text) non-external ____ZNK5dyld46Loader17hasExportedSymbolER11DiagnosticsRNS_12RuntimeStateEPKcNS0_18ExportedSymbolModeENS0_12ResolverModeEPNS0_14ResolvedSymbolEPN5dyld35ArrayIPKS0_EE_block_invoke
00000001800f1bbc (__TEXT,__text) non-external ____ZNK5dyld46Loader17hasExportedSymbolER11DiagnosticsRNS_12RuntimeStateEPKcNS0_18ExportedSymbolModeENS0_12ResolverModeEPNS0_14ResolvedSymbolEPN5dyld35ArrayIPKS0_EE_block_invoke_2
00000001800ee1f8 (__TEXT,__text) non-external ____ZNK5dyld46Loader18applyFixupsGenericER11DiagnosticsRNS_12RuntimeStateEyRKN5dyld35ArrayIPKvEESB_bRKNS6_INS0_21MissingFlatLazySymbolEEE_block_invoke
00000001800ee8ac (__TEXT,__text) non-external ____ZNK5dyld46Loader18applyFixupsGenericER11DiagnosticsRNS_12RuntimeStateEyRKN5dyld35ArrayIPKvEESB_bRKNS6_INS0_21MissingFlatLazySymbolEEE_block_invoke_10
00000001801523a8 (__TEXT,__text) non-external ____ZNK5dyld46Loader18applyFixupsGenericER11DiagnosticsRNS_12RuntimeStateEyRKN5dyld35ArrayIPKvEESB_bRKNS6_INS0_21MissingFlatLazySymbolEEE_block_invoke_10.cold.1
00000001800ee2e8 (__TEXT,__text) non-external ____ZNK5dyld46Loader18applyFixupsGenericER11DiagnosticsRNS_12RuntimeStateEyRKN5dyld35ArrayIPKvEESB_bRKNS6_INS0_21MissingFlatLazySymbolEEE_block_invoke_2
00000001800ee40c (__TEXT,__text) non-external ____ZNK5dyld46Loader18applyFixupsGenericER11DiagnosticsRNS_12RuntimeStateEyRKN5dyld35ArrayIPKvEESB_bRKNS6_INS0_21MissingFlatLazySymbolEEE_block_invoke_3
00000001800ee510 (__TEXT,__text) non-external ____ZNK5dyld46Loader18applyFixupsGenericER11DiagnosticsRNS_12RuntimeStateEyRKN5dyld35ArrayIPKvEESB_bRKNS6_INS0_21MissingFlatLazySymbolEEE_block_invoke_4
00000001800ee5a4 (__TEXT,__text) non-external ____ZNK5dyld46Loader18applyFixupsGenericER11DiagnosticsRNS_12RuntimeStateEyRKN5dyld35ArrayIPKvEESB_bRKNS6_INS0_21MissingFlatLazySymbolEEE_block_invoke_5
00000001800ee5f4 (__TEXT,__text) non-external ____ZNK5dyld46Loader18applyFixupsGenericER11DiagnosticsRNS_12RuntimeStateEyRKN5dyld35ArrayIPKvEESB_bRKNS6_INS0_21MissingFlatLazySymbolEEE_block_invoke_6
00000001800ee650 (__TEXT,__text) non-external ____ZNK5dyld46Loader18applyFixupsGenericER11DiagnosticsRNS_12RuntimeStateEyRKN5dyld35ArrayIPKvEESB_bRKNS6_INS0_21MissingFlatLazySymbolEEE_block_invoke_7
00000001801523a8 (__TEXT,__text) non-external ____ZNK5dyld46Loader18applyFixupsGenericER11DiagnosticsRNS_12RuntimeStateEyRKN5dyld35ArrayIPKvEESB_bRKNS6_INS0_21MissingFlatLazySymbolEEE_block_invoke_7.cold.1
00000001800ee760 (__TEXT,__text) non-external ____ZNK5dyld46Loader18applyFixupsGenericER11DiagnosticsRNS_12RuntimeStateEyRKN5dyld35ArrayIPKvEESB_bRKNS6_INS0_21MissingFlatLazySymbolEEE_block_invoke_8
00000001801523a8 (__TEXT,__text) non-external ____ZNK5dyld46Loader18applyFixupsGenericER11DiagnosticsRNS_12RuntimeStateEyRKN5dyld35ArrayIPKvEESB_bRKNS6_INS0_21MissingFlatLazySymbolEEE_block_invoke_8.cold.1
00000001800ee850 (__TEXT,__text) non-external ____ZNK5dyld46Loader18applyFixupsGenericER11DiagnosticsRNS_12RuntimeStateEyRKN5dyld35ArrayIPKvEESB_bRKNS6_INS0_21MissingFlatLazySymbolEEE_block_invoke_9
00000001800ed59c (__TEXT,__text) non-external ____ZNK5dyld46Loader18setUpPageInLinkingER11DiagnosticsRNS_12RuntimeStateEmyRKN5dyld35ArrayIPKvEE_block_invoke
00000001800ed734 (__TEXT,__text) non-external ____ZNK5dyld46Loader18setUpPageInLinkingER11DiagnosticsRNS_12RuntimeStateEmyRKN5dyld35ArrayIPKvEE_block_invoke_2
00000001800f1884 (__TEXT,__text) non-external ____ZNK5dyld46Loader19tooNewErrorAddendumER11DiagnosticsRNS_12RuntimeStateE_block_invoke
00000001800f0394 (__TEXT,__text) non-external ____ZNK5dyld46Loader20makeSegmentsReadOnlyERNS_12RuntimeStateE_block_invoke
00000001800f04d8 (__TEXT,__text) non-external ____ZNK5dyld46Loader21makeSegmentsReadWriteERNS_12RuntimeStateE_block_invoke
00000001800eed40 (__TEXT,__text) non-external ____ZNK5dyld46Loader25findAndRunAllInitializersERNS_12RuntimeStateE_block_invoke
00000001800ef03c (__TEXT,__text) non-external ____ZNK5dyld46Loader25findAndRunAllInitializersERNS_12RuntimeStateE_block_invoke_2
00000001800eea60 (__TEXT,__text) non-external ____ZNK5dyld46Loader26applyFunctionVariantFixupsER11DiagnosticsRKNS_12RuntimeStateE_block_invoke
00000001800f0634 (__TEXT,__text) non-external ____ZNK5dyld46Loader26logSegmentsFromSharedCacheERNS_12RuntimeStateE_block_invoke
00000001800f2250 (__TEXT,__text) non-external ____ZNK5dyld46Loader27applyCachePatchesToOverrideERNS_12RuntimeStateEPKS0_tPKNS0_10DylibPatchERNS_34DyldCacheDataConstLazyScopedWriterE_block_invoke
00000001800f237c (__TEXT,__text) non-external ____ZNK5dyld46Loader27applyCachePatchesToOverrideERNS_12RuntimeStateEPKS0_tPKNS0_10DylibPatchERNS_34DyldCacheDataConstLazyScopedWriterE_block_invoke_2
000000018014fa34 (__TEXT,__text) non-external ____ZNK6mach_o5Image12segmentCountEv_block_invoke
000000018014fa84 (__TEXT,__text) non-external ____ZNK6mach_o5Image7segmentEj_block_invoke
000000018012662c (__TEXT,__text) non-external ____ZNK6mach_o6Fixups22forEachIndirectPointerER11DiagnosticsblU13block_pointerFvybiPKcbbbRbE_block_invoke
0000000180126538 (__TEXT,__text) non-external ____ZNK6mach_o6Fixups23forEachBind_RelocationsER11DiagnosticsblU13block_pointerFvPKcbbjijjyhS4_bbybRbE_block_invoke
0000000180125e7c (__TEXT,__text) non-external ____ZNK6mach_o6Fixups25forEachBindTarget_OpcodesER11DiagnosticsbU13block_pointerFvRKNS0_14BindTargetInfoERbES8__block_invoke
0000000180125ee4 (__TEXT,__text) non-external ____ZNK6mach_o6Fixups25forEachBindTarget_OpcodesER11DiagnosticsbU13block_pointerFvRKNS0_14BindTargetInfoERbES8__block_invoke.88
0000000180124db4 (__TEXT,__text) non-external ____ZNK6mach_o6Fixups25forEachChainedFixupTargetER11DiagnosticsU13block_pointerFviPKcybRbE_block_invoke
0000000180124fe0 (__TEXT,__text) non-external ____ZNK6mach_o6Fixups26forEachBindUnified_OpcodesER11DiagnosticsbU13block_pointerFvyjRKNS0_14BindTargetInfoERbES8__block_invoke
000000018012584c (__TEXT,__text) non-external ____ZNK6mach_o6Fixups26forEachBindUnified_OpcodesER11DiagnosticsbU13block_pointerFvyjRKNS0_14BindTargetInfoERbES8__block_invoke.78
00000001801259b0 (__TEXT,__text) non-external ____ZNK6mach_o6Fixups26forEachBindUnified_OpcodesER11DiagnosticsbU13block_pointerFvyjRKNS0_14BindTargetInfoERbES8__block_invoke.82
00000001801262c4 (__TEXT,__text) non-external ____ZNK6mach_o6Fixups29forEachBindTarget_RelocationsER11DiagnosticslU13block_pointerFvRKNS0_14BindTargetInfoERbE_block_invoke
00000001801249c8 (__TEXT,__text) non-external ____ZNK6mach_o6Fixups31forEachBindTarget_ChainedFixupsER11DiagnosticsU13block_pointerFvRKNS0_14BindTargetInfoERbE_block_invoke
0000000180124a34 (__TEXT,__text) non-external ____ZNK6mach_o6Fixups31forEachBindTarget_ChainedFixupsER11DiagnosticsU13block_pointerFvRKNS0_14BindTargetInfoERbE_block_invoke.43
000000018014a3b4 (__TEXT,__text) non-external ____ZNK6mach_o6Header10forDyldEnvEU13block_pointerFvPKcRbE_block_invoke
000000018014c1b0 (__TEXT,__text) non-external ____ZNK6mach_o6Header12forEachRPathEU13block_pointerFvPKcRbE_block_invoke
000000018014bdac (__TEXT,__text) non-external ____ZNK6mach_o6Header12isRestrictedEv_block_invoke
000000018014b170 (__TEXT,__text) non-external ____ZNK6mach_o6Header12segmentCountEv_block_invoke
000000018014b370 (__TEXT,__text) non-external ____ZNK6mach_o6Header13segmentVmAddrEj_block_invoke
000000018014b4dc (__TEXT,__text) non-external ____ZNK6mach_o6Header14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoERbE_block_invoke
000000018014b780 (__TEXT,__text) non-external ____ZNK6mach_o6Header14forEachSectionEU13block_pointerFvRKNS0_11SegmentInfoERKNS0_11SectionInfoERbE_block_invoke
000000018014b3b8 (__TEXT,__text) non-external ____ZNK6mach_o6Header14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE_block_invoke
00000001801496e8 (__TEXT,__text) non-external ____ZNK6mach_o6Header14hasLoadCommandEj_block_invoke
000000018014a86c (__TEXT,__text) non-external ____ZNK6mach_o6Header15hasSplitSegInfoERb_block_invoke
00000001801498bc (__TEXT,__text) non-external ____ZNK6mach_o6Header16builtForPlatformENS_8PlatformEb_block_invoke
000000018014a784 (__TEXT,__text) non-external ____ZNK6mach_o6Header16hasCodeSignatureERjS1__block_invoke
000000018014a19c (__TEXT,__text) non-external ____ZNK6mach_o6Header16linkedDylibCountEPb_block_invoke
000000018014ad28 (__TEXT,__text) non-external ____ZNK6mach_o6Header17hasPlusLoadMethodEv_block_invoke
000000018014bb28 (__TEXT,__text) non-external ____ZNK6mach_o6Header18findSectionContentE7CStringS1_b_block_invoke
000000018014a26c (__TEXT,__text) non-external ____ZNK6mach_o6Header18forEachLinkedDylibEU13block_pointerFvPKcNS_21LinkedDylibAttributesENS_9Version32ES4_bRbE_block_invoke
00000001801492e4 (__TEXT,__text) non-external ____ZNK6mach_o6Header18validSemanticsMainERKNS_6PolicyE_block_invoke
0000000180148440 (__TEXT,__text) non-external ____ZNK6mach_o6Header18validSemanticsUUIDERKNS_6PolicyE_block_invoke
000000018014b02c (__TEXT,__text) non-external ____ZNK6mach_o6Header19findObjCDataSectionE7CStringRyS2__block_invoke
0000000180149c00 (__TEXT,__text) non-external ____ZNK6mach_o6Header19getDylibInstallNameEPPKcPNS_9Version32ES5__block_invoke
0000000180149e1c (__TEXT,__text) non-external ____ZNK6mach_o6Header19linkedDylibLoadPathEj_block_invoke
0000000180146728 (__TEXT,__text) non-external ____ZNK6mach_o6Header19platformAndVersionsEv_block_invoke
0000000180153d3c (__TEXT,__text) non-external ____ZNK6mach_o6Header19platformAndVersionsEv_block_invoke.cold.1
00000001801486c4 (__TEXT,__text) non-external ____ZNK6mach_o6Header19validSemanticsRPathERKNS_6PolicyE_block_invoke
000000018014bf88 (__TEXT,__text) non-external ____ZNK6mach_o6Header20hasInterposingTuplesEv_block_invoke
000000018014b234 (__TEXT,__text) non-external ____ZNK6mach_o6Header20preferredLoadAddressEv_block_invoke
000000018014ae80 (__TEXT,__text) non-external ____ZNK6mach_o6Header21forEachSingletonPatchEU13block_pointerFvyE_block_invoke
0000000180146950 (__TEXT,__text) non-external ____ZNK6mach_o6Header22validSemanticsPlatformEv_block_invoke
0000000180148824 (__TEXT,__text) non-external ____ZNK6mach_o6Header22validSemanticsSegmentsERKNS_6PolicyEy_block_invoke
0000000180149ab8 (__TEXT,__text) non-external ____ZNK6mach_o6Header23allowsAlternatePlatformEv_block_invoke
000000018014bc14 (__TEXT,__text) non-external ____ZNK6mach_o6Header23zerofillExpansionAmountEv_block_invoke
000000018014bfa0 (__TEXT,__text) non-external ____ZNK6mach_o6Header25forEachInterposingSectionEU13block_pointerFvRKNS0_11SectionInfoERbE_block_invoke
0000000180148464 (__TEXT,__text) non-external ____ZNK6mach_o6Header25validSemanticsInstallNameERKNS_6PolicyE_block_invoke
0000000180149710 (__TEXT,__text) non-external ____ZNK6mach_o6Header26forEachPlatformLoadCommandEU13block_pointerFvNS_8PlatformENS_9Version32ES2_E_block_invoke
000000018014849c (__TEXT,__text) non-external ____ZNK6mach_o6Header26validSemanticsLinkedDylibsERKNS_6PolicyE_block_invoke
0000000180147c30 (__TEXT,__text) non-external ____ZNK6mach_o6Header26validStructureLoadCommandsEy_block_invoke
0000000180149630 (__TEXT,__text) non-external ____ZNK6mach_o6Header27validSemanticsLinkerOptionsERKNS_6PolicyE_block_invoke
000000018014c184 (__TEXT,__text) non-external ____ZNK6mach_o6Header33findFairPlayEncryptionLoadCommandEv_block_invoke
