00007ff816abde50 (__TEXT,__gcc_except_tab) non-external GCC_except_table1237
00007ff816abde68 (__TEXT,__gcc_except_tab) non-external GCC_except_table2521
00007ff816aa145f (__TEXT,__text) non-external _BestLanguageDictionaryEqualCallBack
00007ff816aa152e (__TEXT,__text) non-external _BestLanguageDictionaryHashCallBack
00007ff8168bbadc (__TEXT,__text) non-external _BulkPayloadIterator_Step
00007ff816a43244 (__TEXT,__text) non-external _BulkPositionIterator_Step
00007ff816a4678c (__TEXT,__text) non-external _BulkPositionIterator_Step_Live
00007ff816a43073 (__TEXT,__text) non-external _BulkPositionIterator_Sync
00007ff816a4c433 (__TEXT,__text) non-external _BulkPullback
00007ff841a08890 (__DATA_DIRTY,__bss) non-external _fast_compress_limitedOutput.failedCompressed
00007ff841a08888 (__DATA_DIRTY,__bss) non-external _fast_compress_limitedOutput.successCompressed
00007ff841a08878 (__DATA_DIRTY,__bss) non-external _fast_compress_limitedOutput.totalCompressed
00007ff841a08870 (__DATA_DIRTY,__bss) non-external _fast_compress_limitedOutput.totalUncompressed
00007ff8168d7d4c (__TEXT,__text) non-external _fasterUTF8String
                 (undefined) external _fcntl (from libSystem)
00007ff816a06e6b (__TEXT,__text) non-external _fd_assert_not_unlinked
00007ff816a06f6e (__TEXT,__text) non-external _fd_copyfile
00007ff81680e78c (__TEXT,__text) non-external _fd_create_protected
00007ff841a0ca68 (__DATA_DIRTY,__bss) non-external _fd_create_protected.once
00007ff81687bfa3 (__TEXT,__text) non-external _fd_create_sibling
00007ff816a07077 (__TEXT,__text) non-external _fd_fastpromote
00007ff816a06a0c (__TEXT,__text) non-external _fd_guarded_mmap
00007ff816a06a5d (__TEXT,__text) non-external _fd_guarded_munmap
00007ff816a06d8b (__TEXT,__text) non-external _fd_invalidate
00007ff8168f62b7 (__TEXT,__text) non-external _fd_lseek
00007ff816904d95 (__TEXT,__text) non-external _fd_make_readonly
00007ff816a06b7d (__TEXT,__text) non-external _fd_mark_purgable
00007ff81689c48c (__TEXT,__text) non-external _fd_mmap
00007ff8168938d2 (__TEXT,__text) non-external _fd_name
00007ff8168fa0d3 (__TEXT,__text) non-external _fd_no_cache
00007ff81689435c (__TEXT,__text) non-external _fd_pread
00007ff8168d6784 (__TEXT,__text) non-external _fd_pwrite
00007ff8168e67f1 (__TEXT,__text) non-external _fd_read_advise
00007ff816a06750 (__TEXT,__text) non-external _fd_realpath
00007ff816893cc8 (__TEXT,__text) non-external _fd_release
00007ff816a071ed (__TEXT,__text) non-external _fd_release_unlocked
00007ff8168ed82c (__TEXT,__text) non-external _fd_rename
00007ff816a18b41 (__TEXT,__text) non-external _fd_setDir
00007ff816895402 (__TEXT,__text) non-external _fd_stat
00007ff8168d6a73 (__TEXT,__text) non-external _fd_sync
00007ff81689fc44 (__TEXT,__text) non-external _fd_truncate
00007ff816a06f3b (__TEXT,__text) non-external _fd_warmup
00007ff81682daa8 (__TEXT,__text) non-external _fd_write
00007ff81690f95e (__TEXT,__text) non-external _fd_zero_truncate
                 (undefined) external _fdopendir$INODE64 (from libSystem)
                 (undefined) external _fflush (from libSystem)
                 (undefined) external _ffsctl (from libSystem)
                 (undefined) external _fgetattrlist (from libSystem)
                 (undefined) external _fgetxattr (from libSystem)
00007ff816aaf4cb (__TEXT,__text) non-external _fillInCell
00007ff816884dd0 (__TEXT,__text) non-external _finalizeReadBuffer
00007ff8169fe297 (__TEXT,__text) non-external _finalizeReadPosContext
00007ff8168bf6d9 (__TEXT,__text) non-external _findAddFlatBucket
00007ff81681d436 (__TEXT,__text) non-external _findChild
00007ff816a08f60 (__TEXT,__text) non-external _findChild.6281
00007ff816ab5548 (__TEXT,__text) non-external _findElementGivenHash
00007ff81684a290 (__TEXT,__text) non-external _findHandleMatch
00007ff816ab25d6 (__TEXT,__text) non-external _findLockInfo
00007ff81691e210 (__TEXT,__text) non-external _findMatchIgnoringDiacritics
00007ff816998f60 (__TEXT,__text) non-external _findMatchRangeChars
00007ff8168b5030 (__TEXT,__text) non-external _findMatchTerm
00007ff842cfa420 (__DATA,__bss) non-external _findMatchTerm.sLowerSet
00007ff8169267d0 (__TEXT,__text) non-external _findMatchTermExpansion
00007ff816920d10 (__TEXT,__text) non-external _findMatchTermWildcard
00007ff816ab06bb (__TEXT,__text) non-external _findOverflowCell
00007ff8169fe4bb (__TEXT,__text) non-external _findPacking
00007ff81688421d (__TEXT,__text) non-external _findSlot
00007ff8168b7264 (__TEXT,__text) non-external _findTermIDsFree
00007ff81685bb50 (__TEXT,__text) non-external _find_slot_for_oid_and_type
00007ff816a262fd (__TEXT,__text) non-external _finishChildList
00007ff8168323ac (__TEXT,__text) non-external _finishRegisterQuery
00007ff816a179b4 (__TEXT,__text) non-external _fixupInflightOrphanItems
00007ff81694123d (__TEXT,__text) non-external _fixupOne
00007ff816a1556a (__TEXT,__text) non-external _fixupOrphanArray
00007ff816a15533 (__TEXT,__text) non-external _fixupOrphanItems
00007ff8168c02c1 (__TEXT,__text) non-external _flatPageSearchBucketCompare
00007ff816a2e03a (__TEXT,__text) non-external _flatPageSearchFuzzyBucketCompare
00007ff8169046b0 (__TEXT,__text) non-external _flatStoreNewBlockForCompact
00007ff81684476d (__TEXT,__text) non-external _flat_levels_cf_set_applier1
00007ff816a51265 (__TEXT,__text) non-external _flat_levels_cf_set_applier2
00007ff8169f31f0 (__TEXT,__text) non-external _flattenChildrenAtIndex
                 (undefined) external _flock (from libSystem)
00007ff816855c4e (__TEXT,__text) non-external _flushForwardStore
00007ff816933aee (__TEXT,__text) non-external _flushGraphCache
00007ff81693496e (__TEXT,__text) non-external _flushGraphCacheApply2
00007ff81682c060 (__TEXT,__text) non-external _flushPlaybackPossibleMoves
00007ff81687824c (__TEXT,__text) non-external _flushReverseStore
00007ff842cf9928 (__DATA,__bss) non-external _flushSuspendOnceToken
00007ff842cf9930 (__DATA,__bss) non-external _flushSuspendQueue
00007ff8168d80bf (__TEXT,__text) non-external _flush_runLoop
00007ff816a1753b (__TEXT,__text) non-external _forceToOrphanParent
00007ff8169fb513 (__TEXT,__text) non-external _forward_exception
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
00007ff816856b59 (__TEXT,__text) non-external _freeDirectory
00007ff816a02283 (__TEXT,__text) non-external _freeForwardDirectoryStore
00007ff81690f9e0 (__TEXT,__text) non-external _freeIndex
00007ff841a24c30 (__DATA_DIRTY,__bss) non-external _freeOutstandingBlocks
00007ff816887cf8 (__TEXT,__text) non-external _freeOverlayDir
00007ff816ab17e8 (__TEXT,__text) non-external _freePage
00007ff816905070 (__TEXT,__text) non-external _freePayload
00007ff841a089d0 (__DATA_DIRTY,__bss) non-external _freeQueue
00007ff841a08930 (__DATA_DIRTY,__bss) non-external _freeQueueOnce
00007ff81695a5a5 (__TEXT,__text) non-external _freeQueueSetup
00007ff816a04fa4 (__TEXT,__text) non-external _freeReverseDirStore
00007ff842cfa788 (__DATA,__bss) non-external _freeSemaphore
00007ff8168c7d89 (__TEXT,__text) non-external _freeThreadSlot
00007ff816936455 (__TEXT,__text) non-external _free_finder_dates
00007ff81693640d (__TEXT,__text) non-external _free_finder_dates1
00007ff8168b0290 (__TEXT,__text) non-external _free_qp
00007ff84139a7e0 (__DATA_CONST,__const) non-external _free_scheduler_settings
00007ff816a1dd3e (__TEXT,__text) non-external _fs_attr_rewriteDict
00007ff842cf78a8 (__DATA,__data) non-external _fs_attr_rewriteDict.sDict
                 (undefined) external _fsctl (from libSystem)
                 (undefined) external _fsetxattr (from libSystem)
                 (undefined) external _fsgetpath (from libSystem)
                 (undefined) external _fsgetpath_ext (from libSystem)
00007ff816a2386e (__TEXT,__text) non-external _fsi_attr_mapping_descriptor
00007ff816a23cba (__TEXT,__text) non-external _fsi_attr_offset
00007ff816a268b0 (__TEXT,__text) non-external _fsi_attr_set_fixed_data
00007ff816a26806 (__TEXT,__text) non-external _fsi_attr_set_scalar
00007ff816a2691e (__TEXT,__text) non-external _fsi_attr_set_string
00007ff816a237f3 (__TEXT,__text) non-external _fsi_attr_size
00007ff816a234da (__TEXT,__text) non-external _fsi_close
00007ff816a264d1 (__TEXT,__text) non-external _fsi_copy_attr
00007ff816a23d36 (__TEXT,__text) non-external _fsi_create_hybrid
00007ff816a22d27 (__TEXT,__text) non-external _fsi_create_walk
00007ff816a24028 (__TEXT,__text) non-external _fsi_iterate_f
00007ff816a267c6 (__TEXT,__text) non-external _fsi_walk_once
                 (undefined) external _fstat$INODE64 (from libSystem)
                 (undefined) external _fstatat$INODE64 (from libSystem)
                 (undefined) external _fstatfs$INODE64 (from libSystem)
                 (undefined) external _fsync (from libSystem)
                 (undefined) external _ftruncate (from libSystem)
00007ff81688954a (__TEXT,__text) non-external _fullVaccuumNeeded
00007ff816ab28f7 (__TEXT,__text) non-external _full_fsync
                 (undefined) external _fwrite (from libSystem)
00007ff841a089a0 (__DATA_DIRTY,__bss) non-external _gAllIndexes
00007ff841a083cc (__DATA_DIRTY,__bss) non-external _gCPUCount
00007ff841a083b0 (__DATA_DIRTY,__bss) non-external _gCredentialCrumbKey
00007ff841a085d8 (__DATA_DIRTY,__bss) non-external _gDefaultSchema
00007ff842cfa7e8 (__DATA,__bss) non-external _gDisablePreallocate
00007ff841a08940 (__DATA_DIRTY,__bss) non-external _gEnqueuedSize
00007ff842cfa8f4 (__DATA,__bss) non-external _gFDCount
00007ff8413c1bd0 (__DATA_CONST,__const) non-external _gFSAttrMap
00007ff842cfaa80 (__DATA,__bss) non-external _gIndexingTokenizerHeap
00007ff841a08630 (__DATA_DIRTY,__bss) non-external _gIndexingTokenizerStack
00007ff842cfa8f0 (__DATA,__bss) non-external _gIteratorCount
00007ff841a06e68 (__DATA_DIRTY,__data) non-external _gOpenLimit
00007ff841a06ed4 (__DATA_DIRTY,__data) non-external _gQueryThreadCount
00007ff841a083d8 (__DATA_DIRTY,__bss) non-external _gSICrashBuffer
00007ff841a083e0 (__DATA_DIRTY,__bss) non-external _gSICrashBufferSize
00007ff842cf9938 (__DATA,__bss) non-external _gSIFileOptions
00007ff841a084c0 (__DATA_DIRTY,__bss) non-external _gSILogArray
00007ff841a08530 (__DATA_DIRTY,__bss) non-external _gSILogInitOnce
00007ff842cf8820 (__DATA,__data) non-external _gSILogLevels
00007ff842cf7824 (__DATA,__data) non-external _gSISystemInDarkWake
00007ff842cf782c (__DATA,__data) non-external _gSISystemOnBattery
00007ff842cf78bc (__DATA,__data) non-external _gSlabs
00007ff841a085d0 (__DATA_DIRTY,__bss) non-external _gTermUpdateSetCount
00007ff842cfa910 (__DATA,__bss) non-external _gTerminating
00007ff841a089c0 (__DATA_DIRTY,__bss) non-external _gTotalCurrentUsage
00007ff841a08770 (__DATA_DIRTY,__bss) non-external _g_fd_list
00007ff841a06e20 (__DATA_DIRTY,__data) non-external _g_fd_lock
00007ff842cfa7c8 (__DATA,__bss) non-external _g_name_lock
00007ff842cfa7e0 (__DATA,__bss) non-external _g_prot_error_callback
00007ff816abd0a0 (__TEXT,__const) non-external _gapplications
00007ff8168efe7d (__TEXT,__text) non-external _gatherAndLockIndexCallback
00007ff816abd1c0 (__TEXT,__const) non-external _gbookmarks
00007ff816abd120 (__TEXT,__const) non-external _gcontacts
00007ff816abd0c0 (__TEXT,__const) non-external _gdirectories
00007ff816abd1e0 (__TEXT,__const) non-external _gdocuments
00007ff841a08558 (__DATA_DIRTY,__bss) non-external _generation
00007ff81688fd63 (__TEXT,__text) non-external _getAllPostings
00007ff816aaeb3a (__TEXT,__text) non-external _getAndInitPage
00007ff816860f9a (__TEXT,__text) non-external _getAttributeDict
00007ff816a08ad2 (__TEXT,__text) non-external _getBestDirectory
00007ff816957b56 (__TEXT,__text) non-external _getCSInfoAtIndex
00007ff816aaec8a (__TEXT,__text) non-external _getCellInfo
00007ff816912dc0 (__TEXT,__text) non-external _getContentTokensCallback
00007ff81684ede0 (__TEXT,__text) non-external _getDBFForUniquedValue
00007ff816869cd3 (__TEXT,__text) non-external _getDirectory
00007ff816a092ca (__TEXT,__text) non-external _getDirectory.6295
00007ff816a19edb (__TEXT,__text) non-external _getFieldAsUInt32
00007ff81686100e (__TEXT,__text) non-external _getFlagsFromAttributes
00007ff816a00bc3 (__TEXT,__text) non-external _getHash
00007ff81690e774 (__TEXT,__text) non-external _getItem
00007ff8168a9182 (__TEXT,__text) non-external _getJournalFd
00007ff816aae772 (__TEXT,__text) non-external _getPage
00007ff816aaee61 (__TEXT,__text) non-external _getPayload
00007ff816a646e2 (__TEXT,__text) non-external _getPreTokenizerCallback
00007ff8168d3640 (__TEXT,__text) non-external _getPropertyStringCallback
00007ff8168d3a50 (__TEXT,__text) non-external _getPropertyTokenCallback
00007ff816a5d720 (__TEXT,__text) non-external _getRawLocalizedUniquedField
00007ff842cf7870 (__DATA,__data) non-external _getSize.memSize
00007ff842cfa938 (__DATA,__bss) non-external _getSize.memSize.8407
00007ff842cfaa40 (__DATA,__bss) non-external _getSize.memSize.8962
00007ff816a646cf (__TEXT,__text) non-external _getSubTokensWrapper
00007ff816a646bf (__TEXT,__text) non-external _getTokensWrapper
00007ff8168666b0 (__TEXT,__text) non-external _getUniquedDBFValue
00007ff842cfa7d8 (__DATA,__bss) non-external _get_compressor_queue.compressor_queue
00007ff842cfa7d0 (__DATA,__bss) non-external _get_compressor_queue.onceToken
00007ff8168cd790 (__TEXT,__text) non-external _get_current_time
00007ff8169d37ac (__TEXT,__text) non-external _get_date_string
00007ff816970a9f (__TEXT,__text) non-external _get_id_for_path
00007ff8169714c5 (__TEXT,__text) non-external _get_path_for_id
00007ff816a95b00 (__TEXT,__text) non-external _get_proximities
00007ff816a951b0 (__TEXT,__text) non-external _get_query_piece
00007ff81681afa9 (__TEXT,__text) non-external _get_state
00007ff816a5d980 (__TEXT,__text) non-external _get_string_and_length_for_id
00007ff816a81b20 (__TEXT,__text) non-external _get_string_and_length_for_id.10413
00007ff8168c7242 (__TEXT,__text) non-external _getattr_runLoop
                 (undefined) external _getattrlist (from libSystem)
                 (undefined) external _getattrlistbulk (from libSystem)
                 (undefined) external _getcwd (from libSystem)
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _geteuid (from libSystem)
                 (undefined) external _getiopolicy_np (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getrlimit (from libSystem)
                 (undefined) external _gettimeofday (from libSystem)
                 (undefined) external _getxattr (from libSystem)
00007ff816abd160 (__TEXT,__const) non-external _gevents
00007ff816abd180 (__TEXT,__const) non-external _gfonts
00007ff816abd080 (__TEXT,__const) non-external _gimages
00007ff841a08410 (__DATA_DIRTY,__bss) non-external _global_schedulers
00007ff816abd040 (__TEXT,__const) non-external _gmessages
00007ff816abd060 (__TEXT,__const) non-external _gmovies
00007ff816abd0e0 (__TEXT,__const) non-external _gmusic
00007ff816abd240 (__TEXT,__const) non-external _gotherdocuments
00007ff816abd100 (__TEXT,__const) non-external _gpdf
00007ff816abd140 (__TEXT,__const) non-external _gpreferences
00007ff816abd1a0 (__TEXT,__const) non-external _gpresentations
00007ff842cfa810 (__DATA,__bss) non-external _groupToUTIMap.allItems
00007ff842cfa808 (__DATA,__bss) non-external _groupToUTIMap.once
00007ff842cfa830 (__DATA,__bss) non-external _grouping_queryByGroupNodes
00007ff8413b6360 (__DATA_CONST,__const) non-external _grouping_queryByGroupStrings
00007ff8168e36b0 (__TEXT,__text) non-external _growPayloadData
00007ff816a822d0 (__TEXT,__text) non-external _grow_string_table_locked
00007ff816a82930 (__TEXT,__text) non-external _grow_string_table_ptrs
00007ff816abd200 (__TEXT,__const) non-external _gsourcedocuments
00007ff816abd220 (__TEXT,__const) non-external _gspreadsheetdocuments
                 (undefined) external _guarded_close_np (from libSystem)
00007ff81693da02 (__TEXT,__text) non-external _guarded_dup
00007ff81688730e (__TEXT,__text) non-external _handleDeferQueue
00007ff81695aabc (__TEXT,__text) non-external _handleDirStoreOverlay
00007ff8169fc55e (__TEXT,__text) non-external _handleException
00007ff81695b35a (__TEXT,__text) non-external _handleIndexRepair
00007ff81694143b (__TEXT,__text) non-external _handleMovingContent
00007ff816a41293 (__TEXT,__text) non-external _handleUpdate
00007ff816860dc5 (__TEXT,__text) non-external _handleUserTags
00007ff816a6442e (__TEXT,__text) non-external _handle_missing_punctuation
00007ff8168836e5 (__TEXT,__text) non-external _hash64
00007ff816a00cb2 (__TEXT,__text) non-external _hash64.5520
00007ff816839fa0 (__TEXT,__text) non-external _hash_bytes
00007ff816818d60 (__TEXT,__text) non-external _hash_field_insert
00007ff816866940 (__TEXT,__text) non-external _hash_field_lookup
00007ff816818560 (__TEXT,__text) non-external _hash_insert_extended
00007ff8168256f0 (__TEXT,__text) non-external _hash_lookup_all
00007ff81682a500 (__TEXT,__text) non-external _hash_lookup_extended
00007ff81688cece (__TEXT,__text) non-external _healthCheck
00007ff81695bc98 (__TEXT,__text) non-external _holdAndIssueMerge
