00007ffa04a5fb70 (__TEXT,__text) non-external +[INRecurrenceRule(REMUInt) rem_recurrenceRuleWithInterval:frequency:]
00007ffa04de61b4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______ypt So21NSAttributedStringKeya
00007ffa04de6146 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______ypt So24NSFontTextStyleOptionKeya
00007ffa04de619a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______ypt So27NSBitmapImageRepPropertyKeya
00007ffa04de6602 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______ypt So28NSPasteboardReadingOptionKeya
00007ffa04de60d0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______ypt So38NSAccessibilityNotificationUserInfoKeya
00007ffa04de61fe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______ypt s11AnyHashableV
00007ffa04de5824 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______yycSg10completiont 15RemindersUICore029TTRGeoLocationServiceResolvedD0O
00007ffa04deeb7e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 15RemindersUICore24TTRManagedPasteboardItemV
00007ffa04dee0ae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 15RemindersUICore27TTRMSuggestionTableCellViewC
00007ffa04dee0a6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 15RemindersUICore29TTRMSuggestionTableHeaderViewC
00007ffa04dee09e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 15RemindersUICore32TTRMSuggestionTableSeparatorViewC
00007ffa04debc82 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 15RemindersUICore32TTRReminderAndComputedPropertiesV
00007ffa04dee0cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 15RemindersUICore35TTRMQuickBarSuggestionTableCellViewC
00007ffa04dee0c4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____m 15RemindersUICore42TTRMQuickBarContactSuggestionTableCellViewC
00007ffa04df0c84 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y4Data_____Qyd________pG s6ResultO 15RemindersUICore22TTRMonitorableDataViewP s5ErrorP
00007ffa04df0c12 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y4Data_____Qz______pG s6ResultO 15RemindersUICore22TTRMonitorableDataViewP s5ErrorP
00007ffa04deb74e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y8ItemType_____Qz13AuxiliaryDataACQzG 15RemindersUICore21TTRMutableTreeStorageC AA07TTRTreeeD8DerivingP
00007ffa04de9b76 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yS2SG s18_DictionaryStorageC
00007ffa04dea084 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySDySo10CLLocationC_____GG 7Combine9PublishedV 15RemindersUICore029TTRGeoLocationServiceResolvedF0O
00007ffa04de71dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySDySo11REMObjectIDCSo11REMReminderCG______pG 7Combine6FutureC s5ErrorP
00007ffa04dee66a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySDySo11REMObjectIDCSo28CSSearchableItemAttributeSetCGG 19ReminderKitInternal7PromiseC
00007ffa04de7210 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySDySo11REMObjectIDC_____GG 7Combine4JustV 15RemindersUICore38TTRReminderPrintingPresenterCapabilityC17ProcessedReminder33_8D3AD9A7C739B7114BFFF4D89520C33ALLV
00007ffa04de7314 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySDySo11REMObjectIDC_____G______pG 7Combine12AnyPublisherV 15RemindersUICore38TTRReminderPrintingPresenterCapabilityC9Thumbnail33_8D3AD9A7C739B7114BFFF4D89520C33ALLV s5ErrorP
00007ffa04de7232 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySDySo11REMObjectIDC_____G______p_G s6ResultO7CombineE9PublisherV 15RemindersUICore38TTRReminderPrintingPresenterCapabilityC17ProcessedReminder33_8D3AD9A7C739B7114BFFF4D89520C33ALLV s5ErrorP
00007ffa04de7026 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySDy_____SS4name______Sg9avatarURLtG_____G 7Combine12AnyPublisherV 15RemindersUICore19TTRParticipantModelV 10Foundation3URLV s5NeverO
00007ffa04dea06e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySDy__________GG 7Combine9PublishedV 15RemindersUICore029TTRGeoLocationServiceResolvedF0O7AddressO AF
00007ffa04de5cd4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySJG s23_ContiguousArrayStorageC
00007ffa04de9330 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySNySiGG s18ReversedCollectionV
00007ffa04de5bc2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS15cssPropertyName_So7NSColorC5colortG s23_ContiguousArrayStorageC
00007ffa04de54f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS4name______Sg9avatarURLtG s23_ContiguousArrayStorageC 10Foundation3URLV
00007ffa04dea5fa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSG s10ArraySliceV
00007ffa04de7ac0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSG s11_SetStorageC
00007ffa04de59a4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSG s23_ContiguousArrayStorageC
00007ffa04de9ae6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSSbG s18_DictionaryStorageC
00007ffa04de5c1e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSSgG s23_ContiguousArrayStorageC
00007ffa04debd5c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSSg_____G 7Combine12AnyPublisherV s5NeverO
00007ffa04de4c00 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSSg_____G 7Combine18PassthroughSubjectC s5NeverO
00007ffa04de9af2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSSo11NSHashTableCG s18_DictionaryStorageC
00007ffa04dede74 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSSo8NSNumberCG s18_DictionaryStorageC
00007ffa04de651a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSSo8NSObjectCG s18_DictionaryStorageC
00007ffa04de52a8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS_SbtG s23_ContiguousArrayStorageC
00007ffa04de5f6a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS_So8NSObjectCtG s23_ContiguousArrayStorageC
00007ffa04de9ada (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSypG s18_DictionaryStorageC
00007ffa04de931a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySaySiGG s18ReversedCollectionV
00007ffa04de5690 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySaySo11REMObjectIDCGG s23_ContiguousArrayStorageC
00007ffa04deec34 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____GG 19ReminderKitInternal14AsyncOperationC 15RemindersUICore30TTRReminderLocationPickerModelV4ItemO
00007ffa04df0002 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____GG 19ReminderKitInternal7PromiseC 15RemindersUICore26TTRParticipantAvatarResultV
00007ffa04de96a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____GG 19ReminderKitInternal7PromiseC 15RemindersUICore30TTRReminderLocationPickerModelV4ItemO
00007ffa04def766 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____GG s12_SequenceBoxC 15RemindersUICore25TTRAccountsListsViewModelC4ItemO
00007ffa04de522c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____GG s23_ContiguousArrayStorageC 15RemindersUICore26TTRParticipantAvatarResultV5ImageV
00007ffa04de972c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____GGSg 19ReminderKitInternal15DeferredPromiseV 15RemindersUICore30TTRReminderLocationPickerModelV4ItemO
00007ffa04de968c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____GGSg 19ReminderKitInternal7PromiseC 15RemindersUICore30TTRReminderLocationPickerModelV4ItemO
00007ffa04de52d8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____GSgG 19ReminderKitInternal7PromiseC 15RemindersUICore30TTRReminderLocationPickerModelV4ItemO
00007ffa04dee4ec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____G_____G 7Combine6FutureC 15RemindersUICore26TTRParticipantAvatarResultV s5NeverO
00007ffa04dee5aa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____G_____GIegg_ s6ResultO 15RemindersUICore020TTRParticipantAvatarA0V s5NeverO
00007ffa04dee58e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____G_____GIegn_ s6ResultO 15RemindersUICore020TTRParticipantAvatarA0V s5NeverO
00007ffa04deec7e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____G______pGIegn_ s6ResultO 15RemindersUICore30TTRReminderLocationPickerModelV4ItemO s5ErrorP
00007ffa04dea648 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____SgG_So15REMUserActivityCSgtG 19ReminderKitInternal7PromiseC 15RemindersUICore17TTRAttachmentInfoO
00007ffa04de8fb4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySbG 7Combine4JustV
00007ffa04de4c58 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySb_____G 7Combine18PassthroughSubjectC s5NeverO
00007ffa04de8fbe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySb______p_G s6ResultO7CombineE9PublisherV s5ErrorP
00007ffa04de5c78 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yShySo11REMObjectIDCGG s5SliceV
00007ffa04de4c12 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yShy_____G_____G 7Combine18PassthroughSubjectC 19ReminderKitInternal23REMAccountsListDataViewC16CachablePropertyO s5NeverO
00007ffa04de6bac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySiG 7Combine4JustV
00007ffa04de79b8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySiG s16PartialRangeFromV
00007ffa04de55b4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySiG s23_ContiguousArrayStorageC
00007ffa04de6930 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySiG s8StrideToV
00007ffa04de8956 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySi______pG s6ResultO s5ErrorP
00007ffa04de845a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySi______pGIegg_ s6ResultO s5ErrorP
00007ffa04ded55c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySnySiGG s23_ContiguousArrayStorageC
00007ffa04de58e0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySny_____GG s23_ContiguousArrayStorageC SS5IndexV
00007ffa04dea04a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo10CLLocationCSgG 7Combine9PublishedV
00007ffa04dea0f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo10CLLocationCSg_G 7Combine9PublishedV9PublisherV
00007ffa04de6208 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo10CLLocationC_____G s18_DictionaryStorageC 15RemindersUICore029TTRGeoLocationServiceResolvedF0O
00007ffa04de5400 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo10REMAccountCG s23_ContiguousArrayStorageC
00007ffa04de7ad8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo10REMHashtagCG s11_SetStorageC
00007ffa04de584c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo10REMHashtagCG s23_ContiguousArrayStorageC
00007ffa04de9ef2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo10REMHashtagC_G Sh5IndexV
00007ffa04deb32a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11CLPlacemarkC______pG 7Combine12AnyPublisherV s5ErrorP
00007ffa04de57d0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11MKPlacemarkCG s23_ContiguousArrayStorageC
00007ffa04de74e6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDC010attachmentB0______9thumbnailt_____G 7Combine12AnyPublisherV 15RemindersUICore38TTRReminderPrintingPresenterCapabilityC9Thumbnail33_8D3AD9A7C739B7114BFFF4D89520C33ALLV s5NeverO
00007ffa04de7af0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDCG s11_SetStorageC
00007ffa04de5cf2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDCG s23_ContiguousArrayStorageC
00007ffa04de6456 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDCSayACGG s18_DictionaryStorageC
00007ffa04de9bd0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDCSaySo11REMReminderCGG s18_DictionaryStorageC
00007ffa04de9b2a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDCSay_____GG s18_DictionaryStorageC 15RemindersUICore24TTRListOrCustomSmartListO
00007ffa04de5a0c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDCSg_SStG s23_ContiguousArrayStorageC
00007ffa04de6474 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDCSo11REMReminderCG s18_DictionaryStorageC
00007ffa04de8414 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDCSo11REMReminderC_G SD5IndexV
00007ffa04de6104 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDCSo21REMReminderChangeItemCG s18_DictionaryStorageC
00007ffa04de6150 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDCSo28CSSearchableItemAttributeSetCG s18_DictionaryStorageC
00007ffa04de6304 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDCSo7REMListCG s18_DictionaryStorageC
00007ffa04de5e50 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDC_G Sh5IndexV
00007ffa04de5e36 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDC__G Sh5IndexV8_VariantO
00007ffa04de9b9e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDC_____G s18_DictionaryStorageC 15RemindersUICore16TTRAccountEditorC
00007ffa04de61be (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDC_____G s18_DictionaryStorageC 15RemindersUICore27TTRCloudKitMigrationManagerC0G5StateO
00007ffa04de649c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDC_____G s18_DictionaryStorageC 15RemindersUICore32TTRReminderAndComputedPropertiesV
00007ffa04de7356 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDC_____G s18_DictionaryStorageC 15RemindersUICore38TTRReminderPrintingPresenterCapabilityC17ProcessedReminder33_8D3AD9A7C739B7114BFFF4D89520C33ALLV
00007ffa04de9bfc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDC_____G s18_DictionaryStorageC 15RemindersUICore38TTRReminderPrintingPresenterCapabilityC9Thumbnail33_8D3AD9A7C739B7114BFFF4D89520C33ALLV
00007ffa04de83e8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDC_____G s18_DictionaryStorageC 19ReminderKitInternal19REMReminder_CodableC
00007ffa04deaa52 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDC______pGIegg_Sg s6ResultO s5ErrorP
00007ffa04de5184 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11REMObjectIDC______tG s23_ContiguousArrayStorageC 19ReminderKitInternal19REMReminder_CodableC
