00007ff81a1253c0 (__TEXT,__text) non-external K256
00007ff81a1af90e (__TEXT,__text) external _i2d_PKCS7_SIGNER_INFO
00007ff81a1afa62 (__TEXT,__text) external _i2d_PKCS7_SIGN_ENVELOPE
00007ff81a1cea53 (__TEXT,__text) external _i2d_PKCS7_bio
00007ff81a1b2f2c (__TEXT,__text) external _i2d_PKCS7_bio_stream
00007ff81a1cea81 (__TEXT,__text) external _i2d_PKCS7_fp
00007ff81a1cef3c (__TEXT,__text) external _i2d_PKCS8PrivateKeyInfo_bio
00007ff81a1cef7f (__TEXT,__text) external _i2d_PKCS8PrivateKeyInfo_fp
00007ff81a1a9d02 (__TEXT,__text) external _i2d_PKCS8PrivateKey_bio
00007ff81a1a9e63 (__TEXT,__text) external _i2d_PKCS8PrivateKey_fp
00007ff81a1a9d31 (__TEXT,__text) external _i2d_PKCS8PrivateKey_nid_bio
00007ff81a1a9f29 (__TEXT,__text) external _i2d_PKCS8PrivateKey_nid_fp
00007ff81a137d4e (__TEXT,__text) external _i2d_PKCS8_PRIV_KEY_INFO
00007ff81a1cee23 (__TEXT,__text) external _i2d_PKCS8_PRIV_KEY_INFO_bio
00007ff81a1cee51 (__TEXT,__text) external _i2d_PKCS8_PRIV_KEY_INFO_fp
00007ff81a1cedc7 (__TEXT,__text) external _i2d_PKCS8_bio
00007ff81a1cedf5 (__TEXT,__text) external _i2d_PKCS8_fp
00007ff81a1d7244 (__TEXT,__text) external _i2d_PKEY_USAGE_PERIOD
00007ff81a1d365f (__TEXT,__text) external _i2d_POLICYINFO
00007ff81a1d36a3 (__TEXT,__text) external _i2d_POLICYQUALINFO
00007ff81a1d6f76 (__TEXT,__text) external _i2d_PROXY_CERT_INFO_EXTENSION
00007ff81a1d6f32 (__TEXT,__text) external _i2d_PROXY_POLICY
00007ff81a1404b3 (__TEXT,__text) external _i2d_PUBKEY
00007ff81a1ceef0 (__TEXT,__text) external _i2d_PUBKEY_bio
00007ff81a1cef07 (__TEXT,__text) external _i2d_PUBKEY_fp
00007ff81a136a9d (__TEXT,__text) external _i2d_PrivateKey
00007ff81a1cee86 (__TEXT,__text) external _i2d_PrivateKey_bio
00007ff81a1ceebb (__TEXT,__text) external _i2d_PrivateKey_fp
00007ff81a136b18 (__TEXT,__text) external _i2d_PublicKey
00007ff81a1b7b1f (__TEXT,__text) external _i2d_RSAPrivateKey
00007ff81a1ceb0b (__TEXT,__text) external _i2d_RSAPrivateKey_bio
00007ff81a1ceb39 (__TEXT,__text) external _i2d_RSAPrivateKey_fp
00007ff81a1b7b41 (__TEXT,__text) external _i2d_RSAPublicKey
00007ff81a1ceb67 (__TEXT,__text) external _i2d_RSAPublicKey_bio
00007ff81a1ceb95 (__TEXT,__text) external _i2d_RSAPublicKey_fp
00007ff81a136c09 (__TEXT,__text) external _i2d_RSA_NET
00007ff81a1b7adb (__TEXT,__text) external _i2d_RSA_PSS_PARAMS
00007ff81a1405cc (__TEXT,__text) external _i2d_RSA_PUBKEY
00007ff81a1cebca (__TEXT,__text) external _i2d_RSA_PUBKEY_bio
00007ff81a1cebe1 (__TEXT,__text) external _i2d_RSA_PUBKEY_fp
00007ff81a1d8de3 (__TEXT,__text) external _i2d_SXNET
00007ff81a1d8d9f (__TEXT,__text) external _i2d_SXNETID
00007ff81a1be516 (__TEXT,__text) external _i2d_TS_ACCURACY
00007ff81a1be3ae (__TEXT,__text) external _i2d_TS_MSG_IMPRINT
00007ff81a1be40c (__TEXT,__text) external _i2d_TS_MSG_IMPRINT_bio
00007ff81a1be43a (__TEXT,__text) external _i2d_TS_MSG_IMPRINT_fp
00007ff81a1be462 (__TEXT,__text) external _i2d_TS_REQ
00007ff81a1be4c0 (__TEXT,__text) external _i2d_TS_REQ_bio
00007ff81a1be4ee (__TEXT,__text) external _i2d_TS_REQ_fp
00007ff81a1be67a (__TEXT,__text) external _i2d_TS_RESP
00007ff81a1be6d8 (__TEXT,__text) external _i2d_TS_RESP_bio
00007ff81a1be706 (__TEXT,__text) external _i2d_TS_RESP_fp
00007ff81a1be622 (__TEXT,__text) external _i2d_TS_STATUS_INFO
00007ff81a1be56e (__TEXT,__text) external _i2d_TS_TST_INFO
00007ff81a1be5cc (__TEXT,__text) external _i2d_TS_TST_INFO_bio
00007ff81a1be5fa (__TEXT,__text) external _i2d_TS_TST_INFO_fp
00007ff81a1d36e7 (__TEXT,__text) external _i2d_USERNOTICE
00007ff81a140b71 (__TEXT,__text) external _i2d_X509
00007ff81a13e5cd (__TEXT,__text) external _i2d_X509_ALGOR
00007ff81a13e611 (__TEXT,__text) external _i2d_X509_ALGORS
00007ff81a13e789 (__TEXT,__text) external _i2d_X509_ATTRIBUTE
00007ff81a140c8f (__TEXT,__text) external _i2d_X509_AUX
00007ff81a140e02 (__TEXT,__text) external _i2d_X509_CERT_AUX
00007ff81a1411ce (__TEXT,__text) external _i2d_X509_CERT_PAIR
00007ff81a140b2d (__TEXT,__text) external _i2d_X509_CINF
00007ff81a13ea46 (__TEXT,__text) external _i2d_X509_CRL
00007ff81a13ea02 (__TEXT,__text) external _i2d_X509_CRL_INFO
00007ff81a1ce9f7 (__TEXT,__text) external _i2d_X509_CRL_bio
00007ff81a1cea25 (__TEXT,__text) external _i2d_X509_CRL_fp
00007ff81a13f307 (__TEXT,__text) external _i2d_X509_EXTENSION
00007ff81a13f34b (__TEXT,__text) external _i2d_X509_EXTENSIONS
00007ff81a13fadd (__TEXT,__text) external _i2d_X509_NAME
00007ff81a13f5bd (__TEXT,__text) external _i2d_X509_NAME_ENTRY
00007ff81a140171 (__TEXT,__text) external _i2d_X509_PUBKEY
00007ff81a14096a (__TEXT,__text) external _i2d_X509_REQ
00007ff81a140926 (__TEXT,__text) external _i2d_X509_REQ_INFO
00007ff81a1ceaaf (__TEXT,__text) external _i2d_X509_REQ_bio
00007ff81a1ceadd (__TEXT,__text) external _i2d_X509_REQ_fp
00007ff81a13e9aa (__TEXT,__text) external _i2d_X509_REVOKED
00007ff81a140a1d (__TEXT,__text) external _i2d_X509_SIG
00007ff81a140ae9 (__TEXT,__text) external _i2d_X509_VAL
00007ff81a1ce99b (__TEXT,__text) external _i2d_X509_bio
00007ff81a1ce9c9 (__TEXT,__text) external _i2d_X509_fp
00007ff81a13ff09 (__TEXT,__text) non-external _i2d_name_canon
00007ff81a1d6418 (__TEXT,__text) non-external _i2d_ocsp_nonce
00007ff81a173d67 (__TEXT,__text) external _i2o_ECPublicKey
00007ff81a1d5aa7 (__TEXT,__text) non-external _i2r_NAME_CONSTRAINTS
00007ff81a1d7198 (__TEXT,__text) non-external _i2r_PKEY_USAGE_PERIOD
00007ff81a1d2bf6 (__TEXT,__text) non-external _i2r_certpol
00007ff81a1d3ced (__TEXT,__text) non-external _i2r_crldp
00007ff81a1d40a8 (__TEXT,__text) non-external _i2r_idp
00007ff81a1d6320 (__TEXT,__text) non-external _i2r_object
00007ff81a1d62ce (__TEXT,__text) non-external _i2r_ocsp_acutoff
00007ff81a1d61a8 (__TEXT,__text) non-external _i2r_ocsp_crlid
00007ff81a1d64ab (__TEXT,__text) non-external _i2r_ocsp_nocheck
00007ff81a1d6446 (__TEXT,__text) non-external _i2r_ocsp_nonce
00007ff81a1d64b6 (__TEXT,__text) non-external _i2r_ocsp_serviceloc
00007ff81a1d65bb (__TEXT,__text) non-external _i2r_pci
00007ff81a1d935a (__TEXT,__text) external _i2s_ASN1_ENUMERATED
00007ff81a1d4838 (__TEXT,__text) external _i2s_ASN1_ENUMERATED_TABLE
00007ff81a1d4d78 (__TEXT,__text) non-external _i2s_ASN1_IA5STRING
00007ff81a1d93c1 (__TEXT,__text) external _i2s_ASN1_INTEGER
00007ff81a1d89f3 (__TEXT,__text) external _i2s_ASN1_OCTET_STRING
00007ff81a12d259 (__TEXT,__text) external _i2t_ASN1_OBJECT
00007ff81a1d1cf0 (__TEXT,__text) external _i2v_ASN1_BIT_STRING
00007ff81a1d4e6f (__TEXT,__text) non-external _i2v_AUTHORITY_INFO_ACCESS
00007ff81a1d0721 (__TEXT,__text) non-external _i2v_AUTHORITY_KEYID
00007ff81a1d1b12 (__TEXT,__text) non-external _i2v_BASIC_CONSTRAINTS
00007ff81a1d4893 (__TEXT,__text) non-external _i2v_EXTENDED_KEY_USAGE
00007ff81a1d0f74 (__TEXT,__text) external _i2v_GENERAL_NAME
00007ff81a1d0b8c (__TEXT,__text) external _i2v_GENERAL_NAMES
00007ff81a1d6fa9 (__TEXT,__text) non-external _i2v_POLICY_CONSTRAINTS
00007ff81a1d7277 (__TEXT,__text) non-external _i2v_POLICY_MAPPINGS
00007ff843a5ad10 (__DATA,__bss) non-external _id_callback
00007ff81a19bf64 (__TEXT,__text) external _idea_cbc_encrypt
00007ff81a19cc2e (__TEXT,__text) external _idea_cfb64_encrypt
00007ff81a19cd73 (__TEXT,__text) external _idea_ecb_encrypt
00007ff81a19c344 (__TEXT,__text) external _idea_encrypt
00007ff81a19cddc (__TEXT,__text) external _idea_ofb64_encrypt
00007ff81a19cd66 (__TEXT,__text) external _idea_options
00007ff81a19d0cd (__TEXT,__text) external _idea_set_decrypt_key
00007ff81a19cf4a (__TEXT,__text) external _idea_set_encrypt_key
00007ff843a5ad28 (__DATA,__bss) non-external _impl
00007ff81a128ec2 (__TEXT,__text) non-external _impl_check
00007ff843a557a0 (__DATA,__data) non-external _impl_default
00007ff81a18fbd7 (__TEXT,__text) non-external _init
00007ff81a18fc14 (__TEXT,__text) non-external _init
00007ff81a18fc51 (__TEXT,__text) non-external _init
00007ff81a18fd44 (__TEXT,__text) non-external _init
00007ff81a18fd81 (__TEXT,__text) non-external _init
00007ff81a18fe8d (__TEXT,__text) non-external _init
00007ff81a18febb (__TEXT,__text) non-external _init
00007ff81a18ff2c (__TEXT,__text) non-external _init
00007ff81a19043e (__TEXT,__text) non-external _init
00007ff81a18ff5c (__TEXT,__text) non-external _init224
00007ff81a18ff8c (__TEXT,__text) non-external _init256
00007ff81a18ff9a (__TEXT,__text) non-external _init384
00007ff81a18ffca (__TEXT,__text) non-external _init512
00007ff843a5ae60 (__DATA,__bss) non-external _initialized_engines
00007ff843a5adc0 (__DATA,__bss) non-external _initialized_modules
00007ff81a1c2567 (__TEXT,__text) non-external _int_TS_RESP_verify_token
00007ff81a18240c (__TEXT,__text) non-external _int_cb_LHASH_DOALL_ARG
00007ff81a129212 (__TEXT,__text) non-external _int_cleanup
00007ff81a182243 (__TEXT,__text) non-external _int_cleanup_cb_LHASH_DOALL
00007ff843a56098 (__DATA,__data) non-external _int_crl_meth
00007ff81a1933f5 (__TEXT,__text) non-external _int_ctx_new
00007ff81a1808ae (__TEXT,__text) non-external _int_def_cb
00007ff81a169376 (__TEXT,__text) non-external _int_dh_free
00007ff81a1691f5 (__TEXT,__text) non-external _int_dh_size
00007ff81a16b159 (__TEXT,__text) non-external _int_dsa_free
00007ff81a16ade1 (__TEXT,__text) non-external _int_dsa_size
00007ff81a1294fe (__TEXT,__text) non-external _int_dup_ex_data
00007ff81a17165b (__TEXT,__text) non-external _int_ec_free
00007ff81a171501 (__TEXT,__text) non-external _int_ec_size
00007ff81a17fef7 (__TEXT,__text) non-external _int_engine_init
00007ff81a17febf (__TEXT,__text) non-external _int_engine_module_finish
00007ff81a17fa6a (__TEXT,__text) non-external _int_engine_module_init
00007ff81a1849c4 (__TEXT,__text) non-external _int_err_del
00007ff81a184b12 (__TEXT,__text) non-external _int_err_del_item
00007ff81a18492d (__TEXT,__text) non-external _int_err_get
00007ff81a184a1b (__TEXT,__text) non-external _int_err_get_item
00007ff81a184ef0 (__TEXT,__text) non-external _int_err_get_next_lib
00007ff843a57c10 (__DATA,__data) non-external _int_err_library_number
00007ff81a184a95 (__TEXT,__text) non-external _int_err_set_item
00007ff843a5ba58 (__DATA,__bss) non-external _int_error_hash
00007ff81a12969d (__TEXT,__text) non-external _int_free_ex_data
00007ff81a12925c (__TEXT,__text) non-external _int_get_new_index
00007ff81a1291bd (__TEXT,__text) non-external _int_new_class
00007ff81a1293ac (__TEXT,__text) non-external _int_new_ex_data
00007ff81a1b6f8f (__TEXT,__text) non-external _int_rsa_free
00007ff81a1b6c5b (__TEXT,__text) non-external _int_rsa_size
00007ff81a1bcde9 (__TEXT,__text) non-external (was a private external) _int_rsa_verify
00007ff81a184e00 (__TEXT,__text) non-external _int_thread_del_item
00007ff81a184b8c (__TEXT,__text) non-external _int_thread_get
00007ff81a184c77 (__TEXT,__text) non-external _int_thread_get_item
00007ff843a5ba60 (__DATA,__bss) non-external _int_thread_hash
00007ff843a5ba68 (__DATA,__bss) non-external _int_thread_hash_references
00007ff81a184c2e (__TEXT,__text) non-external _int_thread_release
00007ff81a184d3a (__TEXT,__text) non-external _int_thread_set_item
00007ff81a182189 (__TEXT,__text) non-external _int_unregister_cb_LHASH_DOALL_ARG
00007ff81a15ac10 (__TEXT,__text) non-external _int_update
00007ff81a19b2e5 (__TEXT,__text) non-external _int_update
00007ff81a1be159 (__TEXT,__text) non-external _internal_find
00007ff843a5ae70 (__DATA,__bss) non-external _internal_static_hack
00007ff81a1cb1f4 (__TEXT,__text) non-external _internal_verify
00007ff843a5cd04 (__DATA,__bss) non-external _intr_signal
                 (undefined) external _ioctl (from libSystem)
00007ff81a1da6a4 (__TEXT,__text) non-external _ipv4_from_asc
00007ff81a1daf1f (__TEXT,__text) non-external _ipv6_cb
00007ff843a5cca0 (__DATA,__bss) non-external _is_a_tty
00007ff81a1f9d80 (__TEXT,__const) non-external _k25519Precomp
00007ff81a1958f6 (__TEXT,__text) non-external _key_diversify_crypto_pro
00007ff81a20f9c0 (__TEXT,__const) non-external _key_table
00007ff843a59f30 (__DATA,__data) non-external _key_usage_type_table
00007ff81a1cfae1 (__TEXT,__text) non-external (was a private external) _level_add_node
00007ff81a1cfa6c (__TEXT,__text) non-external (was a private external) _level_find_node
00007ff81a19da01 (__TEXT,__text) external _lh_delete
00007ff81a19dba3 (__TEXT,__text) external _lh_doall
00007ff81a19dbf1 (__TEXT,__text) external _lh_doall_arg
00007ff81a19d759 (__TEXT,__text) external _lh_free
00007ff81a19d7ba (__TEXT,__text) external _lh_insert
00007ff81a19d5fa (__TEXT,__text) external _lh_new
00007ff81a19d3fa (__TEXT,__text) external _lh_node_stats
00007ff81a19d459 (__TEXT,__text) external _lh_node_stats_bio
00007ff81a19d4bd (__TEXT,__text) external _lh_node_usage_stats
00007ff81a19d51c (__TEXT,__text) external _lh_node_usage_stats_bio
00007ff81a19dc4f (__TEXT,__text) external _lh_num_items
00007ff81a19db3a (__TEXT,__text) external _lh_retrieve
00007ff81a19d22b (__TEXT,__text) external _lh_stats
00007ff81a19d28a (__TEXT,__text) external _lh_stats_bio
00007ff81a19d6e3 (__TEXT,__text) external _lh_strhash
                 (undefined) external _listen (from libSystem)
00007ff81a20c1a0 (__TEXT,__const) non-external _ln_objs
00007ff81a1a9766 (__TEXT,__text) non-external _load_iv
00007ff81a13ffc6 (__TEXT,__text) non-external _local_sk_X509_NAME_ENTRY_free
00007ff81a13ffb5 (__TEXT,__text) non-external _local_sk_X509_NAME_ENTRY_pop_free
00007ff843a5acf8 (__DATA,__bss) non-external _locking_callback
00007ff81a13f472 (__TEXT,__text) non-external _long_c2i
00007ff81a13f465 (__TEXT,__text) non-external _long_free
00007ff81a13f515 (__TEXT,__text) non-external _long_i2c
00007ff81a13f453 (__TEXT,__text) non-external _long_new
00007ff843a560c8 (__DATA,__data) non-external _long_pf
00007ff81a13f596 (__TEXT,__text) non-external _long_print
00007ff81a18283b (__TEXT,__text) non-external _look_str_cb
                 (undefined) external _lseek (from libSystem)
00007ff81a20dfc0 (__TEXT,__const) non-external _lvalues
00007ff81a195ccd (__TEXT,__text) non-external _mac_ctrl_gost
00007ff81a195cbf (__TEXT,__text) non-external _mackey_free_gost
00007ff81a15af4e (__TEXT,__text) non-external _make_kn
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_type_calloc (from libSystem)
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _malloc_type_realloc (from libSystem)
00007ff81a19dd7c (__TEXT,__text) non-external (was a private external) _md4_block_data_order
00007ff842503ef0 (__DATA_CONST,__const) non-external _md4_md
00007ff81a11ef00 (__TEXT,__text) non-external (was a private external) _md5_block_asm_data_order
00007ff842503f68 (__DATA_CONST,__const) non-external _md5_md
00007ff81a18fe3e (__TEXT,__text) non-external _md5_sha1_final
00007ff81a18fdbe (__TEXT,__text) non-external _md5_sha1_init
00007ff842503fe0 (__DATA_CONST,__const) non-external _md5_sha1_md
00007ff81a18fdf4 (__TEXT,__text) non-external _md5_sha1_update
00007ff81a186937 (__TEXT,__text) non-external _md_callback_ctrl
00007ff81a1867a4 (__TEXT,__text) non-external _md_ctrl
00007ff81a186901 (__TEXT,__text) non-external _md_free
00007ff81a18674e (__TEXT,__text) non-external _md_gets
00007ff81a1868d2 (__TEXT,__text) non-external _md_new
00007ff81a1866da (__TEXT,__text) non-external _md_read
00007ff81a18664f (__TEXT,__text) non-external _md_write
00007ff81a147db5 (__TEXT,__text) non-external _mem_ctrl
00007ff81a147f1c (__TEXT,__text) non-external _mem_free
00007ff81a147d3a (__TEXT,__text) non-external _mem_gets
00007ff8424fe788 (__DATA_CONST,__const) non-external _mem_method
00007ff81a147ee0 (__TEXT,__text) non-external _mem_new
00007ff81a147d14 (__TEXT,__text) non-external _mem_puts
00007ff81a147c5d (__TEXT,__text) non-external _mem_read
00007ff81a147ba7 (__TEXT,__text) non-external _mem_write
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
00007ff8424fe558 (__DATA_CONST,__const) non-external _methods_acceptp
00007ff8424fc598 (__DATA_CONST,__const) non-external _methods_asn1
00007ff842501308 (__DATA_CONST,__const) non-external _methods_b64
00007ff8424fe5a8 (__DATA_CONST,__const) non-external _methods_biop
00007ff8424fe468 (__DATA_CONST,__const) non-external _methods_buffer
00007ff8424fe5f8 (__DATA_CONST,__const) non-external _methods_connectp
00007ff8424fe648 (__DATA_CONST,__const) non-external _methods_dgramp
00007ff842501358 (__DATA_CONST,__const) non-external _methods_enc
00007ff8424fe698 (__DATA_CONST,__const) non-external _methods_fdp
00007ff8424fe6e8 (__DATA_CONST,__const) non-external _methods_filep
00007ff8425013a8 (__DATA_CONST,__const) non-external _methods_md
00007ff8424fe4b8 (__DATA_CONST,__const) non-external _methods_nbiof
00007ff8424fe508 (__DATA_CONST,__const) non-external _methods_nullf
00007ff8424fe738 (__DATA_CONST,__const) non-external _methods_slg
00007ff8424fe828 (__DATA_CONST,__const) non-external _methods_sockp
00007ff81a1344af (__TEXT,__text) non-external _mime_hdr_addparam
00007ff81a1342bb (__TEXT,__text) non-external _mime_hdr_cmp
00007ff81a133fe0 (__TEXT,__text) non-external _mime_hdr_find
00007ff81a13403b (__TEXT,__text) non-external _mime_hdr_free
00007ff81a1343c2 (__TEXT,__text) non-external _mime_hdr_new
00007ff81a13457e (__TEXT,__text) non-external _mime_param_cmp
00007ff81a1345af (__TEXT,__text) non-external _mime_param_free
00007ff81a133ce1 (__TEXT,__text) non-external _mime_parse_hdr
00007ff81a11a04c (__TEXT,__text) non-external (was a private external) _mod_exp_512
00007ff81a15d5d2 (__TEXT,__text) non-external _module_add
00007ff8424fcb70 (__DATA_CONST,__const) non-external _mon
00007ff81a11c880 (__TEXT,__text) non-external _mul_1x1
00007ff842503728 (__DATA_CONST,__const) non-external _n_cipher
00007ff81a1d9cbe (__TEXT,__text) external _name_cmp
00007ff81a1a1c49 (__TEXT,__text) non-external _name_funcs_free
00007ff843a5cba8 (__DATA,__bss) non-external _name_funcs_stack
00007ff843a5cba0 (__DATA,__bss) non-external _names_lh
00007ff81a1a1c24 (__TEXT,__text) non-external _names_lh_free_LHASH_DOALL
00007ff843a58450 (__DATA,__data) non-external _names_type_num
00007ff81a143ca7 (__TEXT,__text) non-external _nbiof_callback_ctrl
00007ff81a143bad (__TEXT,__text) non-external _nbiof_ctrl
00007ff81a143c71 (__TEXT,__text) non-external _nbiof_free
00007ff81a143b96 (__TEXT,__text) non-external _nbiof_gets
00007ff81a143c26 (__TEXT,__text) non-external _nbiof_new
00007ff81a143b7f (__TEXT,__text) non-external _nbiof_puts
00007ff81a143ac3 (__TEXT,__text) non-external _nbiof_read
00007ff81a1439d6 (__TEXT,__text) non-external _nbiof_write
00007ff81a1d5c56 (__TEXT,__text) non-external _nc_match
00007ff81a1d5f11 (__TEXT,__text) non-external _nc_match_single
00007ff81a1d2bd8 (__TEXT,__text) non-external _nconf_get_section
