000000018af291cc (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000018af29184 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
000000018af291b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
000000018af291a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
000000018af29170 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000018af291f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018aec7c00 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_Lossy75_422YpCbCr10PackedBiPlanarVideoRange
000000018aec7f4c (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_Lossy75_64HalfRegroupedSenselArray
000000018aec7eb0 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_Lossy75_64RGBAHalf
000000018aec7dd4 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_Lossy75_OneComponent16Half
000000018aec7e10 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_Lossy75_OneComponent8
000000018aec7e74 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_Lossy75_TwoComponent16Half
000000018aec7e4c (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_Lossy75_TwoComponent8
000000018aec5aa4 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_LuminanceAlpha16
000000018aec5a90 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_LuminanceAlpha8
000000018aec791c (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_MultiSlice_Lossless_OneComponent16Half
000000018aec7930 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_MultiSlice_UncompressedTiled_OneComponent16Half
000000018aec5b30 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_NineComponent16
000000018aec84c8 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_OneComponent1
000000018aec5a14 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_OneComponent10
000000018aec837c (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_OneComponent10_Packed88882222
000000018aec5a28 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_OneComponent12
000000018aec5a3c (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_OneComponent12LSB
000000018aec5830 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_OneComponent16
000000018aec5850 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_OneComponent16Half
000000018aec5e90 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_OneComponent32Float
000000018aec5810 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_OneComponent8
000000018aec6104 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_RGBPlanarFloat
000000018aec5910 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_RGBPlanarHalf
000000018aec5b08 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_SevenComponent16
000000018aec5af4 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_SixComponent16
000000018aec6560 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_SpecialPassthrough1
000000018aec6574 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_SpecialPassthrough2
000000018aec6588 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_SpecialPassthrough3
000000018aec5ab8 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_ThreeComponent16
000000018aec5a70 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_TwoComponent16
000000018aec5eb0 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_TwoComponent16Half
000000018aec5ed0 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_TwoComponent32Float
000000018aec5a50 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_TwoComponent8
000000018aec5ef0 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_TwoComponentHalfAndOneComponentHalfBiPlanar
000000018aec7830 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarFullRange
000000018aec780c (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarVideoRange
000000018aec8428 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_VersatileSenselArray10CompandedIn8
000000018aec8414 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_VersatileSenselArray12CompandedIn8
000000018aec8284 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_VersatileSenselArray12CompandedIn8QuadPlanar
000000018aec83c4 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_VersatileSenselArrayPacked10_88882222
000000018aec83b0 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_VersatileSenselArrayUnpacked10LSB
00000001e9dcd1d0 (__DATA,__bss) non-external _sCVRestrictions
                 (undefined) external _sched_yield (from libSystem)
000000018aef1940 (__TEXT,__text) non-external (was a private external) _setRestrictions
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _sprintf (from libSystem)
                 (undefined) external _sscanf (from libSystem)
                 (undefined) external _strcasecmp (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _swift_allocBox (from libswiftCore)
                 (undefined) external _swift_allocError (from libswiftCore)
                 (undefined) external _swift_allocObject (from libswiftCore)
                 (undefined) external _swift_arrayInitWithCopy (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain (from libswiftCore)
                 (undefined) external _swift_checkMetadataState (from libswiftCore)
                 (undefined) external _swift_cvw_allocateGenericValueMetadataWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_assignWithCopy (from libswiftCore)
                 (undefined) external _swift_cvw_assignWithTake (from libswiftCore)
                 (undefined) external _swift_cvw_destroy (from libswiftCore)
                 (undefined) external _swift_cvw_enumFn_getEnumTag (from libswiftCore)
                 (undefined) external _swift_cvw_initStructMetadataWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_initWithCopy (from libswiftCore)
                 (undefined) external _swift_cvw_initWithTake (from libswiftCore)
                 (undefined) external _swift_cvw_initializeBufferWithCopyOfBuffer (from libswiftCore)
                 (undefined) external _swift_deallocClassInstance (from libswiftCore)
                 (undefined) external _swift_deallocObject (from libswiftCore)
                 (undefined) external _swift_deallocPartialClassInstance (from libswiftCore)
                 (undefined) external _swift_deletedMethodError (from libswiftCore)
                 (undefined) external _swift_dynamicCast (from libswiftCore)
                 (undefined) external _swift_dynamicCastObjCClass (from libswiftCore)
                 (undefined) external _swift_dynamicCastObjCClassUnconditional (from libswiftCore)
                 (undefined) external _swift_errorRelease (from libswiftCore)
                 (undefined) external _swift_errorRetain (from libswiftCore)
                 (undefined) external _swift_getAssociatedTypeWitness (from libswiftCore)
                 (undefined) external _swift_getAtKeyPath (from libswiftCore)
                 (undefined) external _swift_getForeignTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getGenericMetadata (from libswiftCore)
                 (undefined) external _swift_getKeyPath (from libswiftCore)
                 (undefined) external _swift_getObjectType (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContext2 (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContextInMetadataState2 (from libswiftCore)
                 (undefined) external _swift_getWitnessTable (from libswiftCore)
                 (undefined) external _swift_initStaticObject (from libswiftCore)
                 (undefined) external _swift_isEscapingClosureAtFileLocation (from libswiftCore)
                 (undefined) external _swift_isUniquelyReferenced_nonNull_native (from libswiftCore)
                 (undefined) external _swift_lookUpClassMethod (from libswiftCore)
                 (undefined) external _swift_once (from libswiftCore)
                 (undefined) external _swift_release (from libswiftCore)
                 (undefined) external _swift_release_n (from libswiftCore)
                 (undefined) external _swift_retain (from libswiftCore)
                 (undefined) external _swift_unexpectedError (from libswiftCore)
                 (undefined) external _swift_unknownObjectRelease (from libswiftCore)
                 (undefined) external _swift_unknownObjectRetain (from libswiftCore)
                 (undefined) external _swift_willThrow (from libswiftCore)
                 (undefined) external _swift_willThrowTypedImpl (from libswiftCore)
000000018af2959c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s9CoreVideo17CanBeCastAsCFTypeP
000000018af2991c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s9CoreVideo21CVBufferRepresentableP
000000018af29600 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s9CoreVideo26CVImageBufferRepresentableP
000000018af29852 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s9CoreVideo26CVPixelBufferRepresentableP
000000018af2930a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $sSY
000000018af292f8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss10SetAlgebraP
000000018af29310 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss25ExpressibleByArrayLiteralP
000000018af29566 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss30ExpressibleByDictionaryLiteralP
000000018af292d0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss9OptionSetP
000000018af298f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 6Buffer_____Qz 9CoreVideo21CVBufferRepresentableP
000000018af29508 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 8RawValueSYQz
000000018af29918 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic B0
000000018af29540 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSypG
000000018af29590 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy_____ypG So11CFStringRefa
000000018af293ac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS
000000018af29258 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSg
000000018af297fa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS_ypt
000000018af29484 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 9CoreVideo24CVPixelFormatDescriptionV11PixelLayoutV
000000018af2968a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 9CoreVideo24CVPixelFormatDescriptionV13CompatibilityV
000000018af29838 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 9CoreVideo28CVPixelBufferPlanePropertiesV
000000018af29276 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G So15CFDictionaryRefa
000000018af296d6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G s6UInt32V
000000018af29266 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sb
000000018af29438 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sb10multiSlice______t 9CoreVideo24CVPixelFormatDescriptionV11CompressionV9AlgorithmO9FootprintO
000000018af29426 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sb10multiSlice_t
000000018af2925e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sd
000000018af29262 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si
000000018af29270 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SiSg
000000018af29222 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So9IOSurfaceCIgg_
000000018af29454 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation4DataV
000000018af293dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo11CVImageSizeV
000000018af293a6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo17CVPixelFormatTypeV
000000018af29550 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo17TypedCFDictionaryV
000000018af29832 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo17UncheckedSendableV
000000018af29660 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo20CVMutablePixelBufferV
000000018af2923e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo20CVMutablePixelBufferV4PoolC
000000018af29252 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo20CVMutablePixelBufferV4PoolC13ConfigurationV
000000018af2926a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo20CVMutablePixelBufferV4PoolC20AllocationAttributesV
000000018af29882 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo20CVPixelBufferPaddingV
000000018af2963e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo21CVReadOnlyPixelBufferC
000000018af297b4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo23CVPixelBufferAttributesV
000000018af293a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo24CVPixelFormatDescriptionV
000000018af292ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo24CVPixelFormatDescriptionV10ComponentsV
000000018af293c4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo24CVPixelFormatDescriptionV10DimensionsV
000000018af293d0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo24CVPixelFormatDescriptionV11CompressionV
000000018af2938a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo24CVPixelFormatDescriptionV11CompressionV012TiledAddressD0O
000000018af2944e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo24CVPixelFormatDescriptionV11CompressionV20UncompressedMetadataV
000000018af293d6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo24CVPixelFormatDescriptionV11CompressionV9AlgorithmO
000000018af29374 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo24CVPixelFormatDescriptionV11CompressionV9AlgorithmO9FootprintO
000000018af29460 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo24CVPixelFormatDescriptionV11PixelLayoutV
000000018af29340 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo24CVPixelFormatDescriptionV13CompatibilityV
000000018af293ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo24CVPixelFormatDescriptionV14ComponentRangeO
000000018af293b8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo24CVPixelFormatDescriptionV18PlaneConfigurationO
000000018af293be (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo24CVPixelFormatDescriptionV8RegistryC
000000018af2962a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo27CVImageBufferOriginPositionO
000000018af2987c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo28CVPixelBufferPlanePropertiesV
000000018af2969c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 9CoreVideo31CVPixelBufferCreationAttributesV
