                 (undefined) external _Block_size (from libSystem)
                 (indirect) external _Block_size (for _Block_size)
                 (undefined) external _CCEC_FAULT_CANARY (from libSystem)
                 (indirect) external _CCEC_FAULT_CANARY (for _CCEC_FAULT_CANARY)
                 (undefined) external _CCRSA_PKCS1_FAULT_CANARY (from libSystem)
                 (indirect) external _CCRSA_PKCS1_FAULT_CANARY (for _CCRSA_PKCS1_FAULT_CANARY)
                 (undefined) external _CCRSA_PSS_FAULT_CANARY (from libSystem)
                 (indirect) external _CCRSA_PSS_FAULT_CANARY (for _CCRSA_PSS_FAULT_CANARY)
                 (undefined) external _CCSS_PRIME_P192 (from libSystem)
                 (indirect) external _CCSS_PRIME_P192 (for _CCSS_PRIME_P192)
                 (undefined) external _CCSS_PRIME_P224 (from libSystem)
                 (indirect) external _CCSS_PRIME_P224 (for _CCSS_PRIME_P224)
                 (undefined) external _CCSS_PRIME_P256 (from libSystem)
                 (indirect) external _CCSS_PRIME_P256 (for _CCSS_PRIME_P256)
                 (undefined) external _CCSS_PRIME_P384 (from libSystem)
                 (indirect) external _CCSS_PRIME_P384 (for _CCSS_PRIME_P384)
                 (undefined) external _CCSS_PRIME_P521 (from libSystem)
                 (indirect) external _CCSS_PRIME_P521 (for _CCSS_PRIME_P521)
0000000180066840 (__TEXT,__text) non-external _DiToMD5
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_mach_cancel (from libSystem)
                 (undefined) external _dispatch_mach_connect (from libSystem)
                 (undefined) external _dispatch_mach_create_f (from libSystem)
                 (undefined) external _dispatch_mach_msg_get_msg (from libSystem)
                 (undefined) external _dispatch_main (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_queue_create_with_target$V2 (from libSystem)
                 (undefined) external _dispatch_queue_get_label (from libSystem)
                 (undefined) external _dispatch_queue_set_specific (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
                 (undefined) external _dispatch_resume (from libSystem)
                 (undefined) external _dispatch_source_cancel (from libSystem)
                 (undefined) external _dispatch_source_create (from libSystem)
                 (undefined) external _dispatch_source_set_cancel_handler (from libSystem)
                 (undefined) external _dispatch_source_set_event_handler (from libSystem)
                 (undefined) external _dispatch_source_set_timer (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _dispatch_workloop_create_inactive (from libSystem)
                 (undefined) external _dispatch_workloop_set_scheduler_priority (from libSystem)
                 (undefined) external _div (from libSystem)
                 (indirect) external _div (for _div)
                 (undefined) external _dladdr (from libSystem)
                 (indirect) external _dladdr (for _dladdr)
                 (undefined) external _dlsym (from libSystem)
                 (indirect) external _dlsym (for _dlsym)
                 (undefined) external _duplocale (from libSystem)
                 (indirect) external _duplocale (for _duplocale)
                 (undefined) external _dyld_get_program_sdk_version (from libSystem)
                 (undefined) external _erf (from libSystem)
                 (indirect) external _erf (for _erf)
                 (undefined) external _erfc (from libSystem)
                 (indirect) external _erfc (for _erfc)
                 (undefined) external _erfcf (from libSystem)
                 (indirect) external _erfcf (for _erfcf)
                 (undefined) external _erfcl (from libSystem)
                 (indirect) external _erfcl (for _erfcl)
                 (undefined) external _erff (from libSystem)
                 (indirect) external _erff (for _erff)
                 (undefined) external _erfl (from libSystem)
                 (indirect) external _erfl (for _erfl)
                 (undefined) external _exit (from libSystem)
                 (undefined) external _exp (from libSystem)
                 (indirect) external _exp (for _exp)
                 (undefined) external _exp2 (from libSystem)
                 (indirect) external _exp2 (for _exp2)
                 (undefined) external _exp2f (from libSystem)
                 (indirect) external _exp2f (for _exp2f)
                 (undefined) external _exp2l (from libSystem)
                 (indirect) external _exp2l (for _exp2l)
                 (undefined) external _expf (from libSystem)
                 (indirect) external _expf (for _expf)
                 (undefined) external _expl (from libSystem)
                 (indirect) external _expl (for _expl)
                 (undefined) external _expm1 (from libSystem)
                 (indirect) external _expm1 (for _expm1)
                 (undefined) external _expm1f (from libSystem)
                 (indirect) external _expm1f (for _expm1f)
                 (undefined) external _expm1l (from libSystem)
                 (indirect) external _expm1l (for _expm1l)
                 (undefined) external _fabs (from libSystem)
                 (indirect) external _fabs (for _fabs)
                 (undefined) external _fabsf (from libSystem)
                 (indirect) external _fabsf (for _fabsf)
                 (undefined) external _fabsl (from libSystem)
                 (indirect) external _fabsl (for _fabsl)
                 (undefined) external _fdim (from libSystem)
                 (indirect) external _fdim (for _fdim)
                 (undefined) external _fdimf (from libSystem)
                 (indirect) external _fdimf (for _fdimf)
                 (undefined) external _fdiml (from libSystem)
                 (indirect) external _fdiml (for _fdiml)
                 (undefined) external _feclearexcept (from libSystem)
                 (indirect) external _feclearexcept (for _feclearexcept)
                 (undefined) external _fegetenv (from libSystem)
                 (indirect) external _fegetenv (for _fegetenv)
                 (undefined) external _fegetexceptflag (from libSystem)
                 (indirect) external _fegetexceptflag (for _fegetexceptflag)
                 (undefined) external _fegetround (from libSystem)
                 (indirect) external _fegetround (for _fegetround)
                 (undefined) external _feholdexcept (from libSystem)
                 (indirect) external _feholdexcept (for _feholdexcept)
                 (undefined) external _feraiseexcept (from libSystem)
                 (indirect) external _feraiseexcept (for _feraiseexcept)
                 (undefined) external _fesetenv (from libSystem)
                 (indirect) external _fesetenv (for _fesetenv)
                 (undefined) external _fesetexceptflag (from libSystem)
                 (indirect) external _fesetexceptflag (for _fesetexceptflag)
                 (undefined) external _fesetround (from libSystem)
                 (indirect) external _fesetround (for _fesetround)
                 (undefined) external _fetestexcept (from libSystem)
                 (indirect) external _fetestexcept (for _fetestexcept)
                 (undefined) external _feupdateenv (from libSystem)
                 (indirect) external _feupdateenv (for _feupdateenv)
                 (undefined) external _ffs (from libSystem)
                 (indirect) external _ffs (for _ffs)
                 (undefined) external _ffsl (from libSystem)
                 (indirect) external _ffsl (for _ffsl)
                 (undefined) external _ffsll (from libSystem)
                 (indirect) external _ffsll (for _ffsll)
                 (undefined) external _fipspost_post (from libSystem)
                 (indirect) external _fipspost_post (for _fipspost_post)
                 (undefined) external _fipspost_trace_vtable (from libSystem)
                 (indirect) external _fipspost_trace_vtable (for _fipspost_trace_vtable)
                 (undefined) external _floor (from libSystem)
                 (indirect) external _floor (for _floor)
                 (undefined) external _floorf (from libSystem)
                 (indirect) external _floorf (for _floorf)
                 (undefined) external _floorl (from libSystem)
                 (indirect) external _floorl (for _floorl)
                 (undefined) external _fls (from libSystem)
                 (indirect) external _fls (for _fls)
                 (undefined) external _flsl (from libSystem)
                 (indirect) external _flsl (for _flsl)
                 (undefined) external _flsll (from libSystem)
                 (indirect) external _flsll (for _flsll)
                 (undefined) external _fma (from libSystem)
                 (indirect) external _fma (for _fma)
                 (undefined) external _fmaf (from libSystem)
                 (indirect) external _fmaf (for _fmaf)
                 (undefined) external _fmal (from libSystem)
                 (indirect) external _fmal (for _fmal)
                 (undefined) external _fmax (from libSystem)
                 (indirect) external _fmax (for _fmax)
                 (undefined) external _fmaxf (from libSystem)
                 (indirect) external _fmaxf (for _fmaxf)
                 (undefined) external _fmaxl (from libSystem)
                 (indirect) external _fmaxl (for _fmaxl)
                 (undefined) external _fmin (from libSystem)
                 (indirect) external _fmin (for _fmin)
                 (undefined) external _fminf (from libSystem)
                 (indirect) external _fminf (for _fminf)
                 (undefined) external _fminl (from libSystem)
                 (indirect) external _fminl (for _fminl)
                 (undefined) external _fmod (from libSystem)
                 (indirect) external _fmod (for _fmod)
                 (undefined) external _fmodf (from libSystem)
                 (indirect) external _fmodf (for _fmodf)
                 (undefined) external _fmodl (from libSystem)
                 (indirect) external _fmodl (for _fmodl)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _freelocale (from libSystem)
                 (indirect) external _freelocale (for _freelocale)
                 (undefined) external _frexp (from libSystem)
                 (indirect) external _frexp (for _frexp)
                 (undefined) external _frexpf (from libSystem)
                 (indirect) external _frexpf (for _frexpf)
                 (undefined) external _frexpl (from libSystem)
                 (indirect) external _frexpl (for _frexpl)
                 (undefined) external _fstat (from libSystem)
0000000182ca00a0 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
0000000182ca0508 (__DATA,__common) external _gIOBufferMemoryDescriptorMetaClass
0000000180c85420 (__DATA_CONST,__osclassinfo) non-external (was a private external) _gIOBufferMemoryDescriptor_Declaration
0000000182ca0510 (__DATA,__common) external _gIOCommandMetaClass
0000000182ca0518 (__DATA,__common) external _gIOCommandPoolMetaClass
0000000180c85430 (__DATA_CONST,__osclassinfo) non-external (was a private external) _gIOCommandPool_Declaration
0000000180c85428 (__DATA_CONST,__osclassinfo) non-external (was a private external) _gIOCommand_Declaration
0000000182ca01f0 (__DATA,__common) external _gIODKDebug
0000000182ca0520 (__DATA,__common) external _gIODMACommandMetaClass
0000000180c85438 (__DATA_CONST,__osclassinfo) non-external (was a private external) _gIODMACommand_Declaration
0000000182ca0528 (__DATA,__common) external _gIODataQueueDispatchSourceMetaClass
0000000180c85440 (__DATA_CONST,__osclassinfo) non-external (was a private external) _gIODataQueueDispatchSource_Declaration
0000000182ca0530 (__DATA,__common) external _gIODispatchQueueMetaClass
0000000180c85448 (__DATA_CONST,__osclassinfo) non-external (was a private external) _gIODispatchQueue_Declaration
