00000002cd83e274 (__TEXT,__text) non-external +[NSDateFormatter(StocksUI) su_localizedYearFormat]
00000002cdc9ccf2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 9TeaCharts17ChartModelFactoryC AA04LinecD0V
00000002cdc9ccde (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 9TeaCharts17ChartModelFactoryC AA06ColumncD0V
00000002cdca3632 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 9TeaCharts17InteractionCursorV AA17CategoryDataPointV
00000002cdca01c2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s11AnyIteratorV 10StocksCore8HeadlineO
00000002cdca019e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s5SliceV 8StocksUI13ForYouSectionV
00000002cdca4160 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GIego_ 13TeaFoundation7PromiseC 8StocksUI12WelcomeModelV
00000002cdc9d8ac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSbIegnd_ 5TeaUI13BlueprintItemV 06StocksB014StockListModelO
00000002cdca59d6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSg 5TeaUI22MastheadViewControllerC 06StocksB0010ForYouFeeddE0C
00000002cdca4016 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSg 5TeaUI26BlueprintViewActionRequestC 06StocksB021ManageWatchlistsModelO
00000002cdc9d142 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 5TeaUI13TableViewCellC 06StocksB009WatchlisteD0C
00000002cdc9f8e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 5TeaUI22CollectionViewListCellC 06StocksB005StockD0C
00000002cdc9f8a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 5TeaUI22CollectionViewListCellC 06StocksB005TodayD0C
00000002cdca5958 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 8StocksUI19StockFeedInteractorC AA0cD24BlueprintModifierFactoryC
00000002cdca66a8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 8StocksUI19StockListInteractorC AA0cD24BlueprintModifierFactoryC
00000002cdca62ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 8StocksUI20ForYouFeedInteractorC AA0cdE24BlueprintModifierFactoryC
00000002cdc9d588 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXw 8StocksUI21StockSearchInteractorC AA0cD24BlueprintModifierFactoryC
00000002cdc9d154 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXwz_Xx 5TeaUI13TableViewCellC 06StocksB009WatchlisteD0C
00000002cdc9f8f4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXwz_Xx 5TeaUI22CollectionViewListCellC 06StocksB005StockD0C
00000002cdc9f8c0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSgXwz_Xx 5TeaUI22CollectionViewListCellC 06StocksB005TodayD0C
00000002cdca475c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GXo 5TeaUI22CollectionViewListCellC 06StocksB0011StockSearchfD0C
00000002cdca477a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GXoz_Xx 5TeaUI22CollectionViewListCellC 06StocksB0011StockSearchfD0C
00000002cdca3816 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SbG 8NewsFeed0B5ModelV 10StocksCore8HeadlineO
00000002cdca6aac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG 13TeaFoundation14SyncObservableC 8StocksUI0E10AudioTrackV
00000002cdc9ed70 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG 13TeaFoundation6AtomicC 8StocksUI21AppReviewRequestStateV
00000002cdca111c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____So7UIImageCG 13TeaFoundation14PromiseDeduperC 0B03URLV
00000002cdca413a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______G 8NewsFeed14OfflineManagerC5StateO 8StocksUI07WelcomeC5ModelV
00000002cdca60ae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______G 8StocksUI33ForYouFeedLayoutSectionDescriptorO4DataV 04NewsE006FormatE5GroupV
00000002cdca607e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______GSg_Say_____G7headers_____6footert 8StocksUI33ForYouFeedLayoutSectionDescriptorO4DataV 04NewsE006FormatE5GroupV AC12LegacyHeaderO AC05StockG6FooterO
00000002cdca6060 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______GSg______6headert 8StocksUI33ForYouFeedLayoutSectionDescriptorO4DataV 04NewsE006FormatE5GroupV AC12LegacyHeaderO
00000002cdca1e64 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______GSg______t 8StocksUI32StockFeedLayoutSectionDescriptorO4DataV 04NewsD006FormatD5GroupV AC8BrandingO
00000002cdca0d2c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Qo_ 10AppIntents0A6IntentPAAE16parameterSummaryQrvpZQO 8StocksUI016DecreaseTextSizeC0V
00000002cdca234e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Qo_ 10AppIntents0A6IntentPAAE16parameterSummaryQrvpZQO 8StocksUI016IncreaseTextSizeC0V
00000002cdc9daaa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13TeaFoundation12StateMachineC 12NewsArticles014ArticleLoadingC0O AD0gH5EventO
00000002cdca2756 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13TeaFoundation5CacheC 8StocksUI019StockSparklineStyleC3KeyV 0A6Charts0gH0V
00000002cdca1234 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI12StateCommandC 06StocksB0019WatchlistMembershipD7ContextV AD0fC0O
00000002cdca22a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI16BlueprintSectionV 06StocksB0010ForYouFeedD10DescriptorO AD0fgH5ModelO
00000002cdca4d1c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI16BlueprintSectionV 06StocksB009StockListD10DescriptorO AD0fG5ModelO
00000002cdca5cf4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI17BlueprintProviderC 06StocksB026StockFeedSectionDescriptorO AD0fG5ModelO
00000002cdc9f85c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI17BlueprintProviderC 06StocksB026StockListSectionDescriptorO AD0fG5ModelO
00000002cdca37ee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI17BlueprintProviderC 06StocksB027ForYouFeedSectionDescriptorO AD0fgH5ModelO
00000002cdca436e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI18StateCommandButtonC 06StocksB0019WatchlistMembershipD7ContextV AD0gC0O
00000002cdca5d18 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI19BlueprintImpressionV 06StocksB026StockFeedSectionDescriptorO AD0fG5ModelO
00000002cdca4d52 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI19BlueprintImpressionV 06StocksB026StockListSectionDescriptorO AD0fG5ModelO
00000002cdca384a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI19BlueprintImpressionV 06StocksB027ForYouFeedSectionDescriptorO AD0fgH5ModelO
00000002cdca3a56 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI19BlueprintImpressionV 12NewsArticles29EndOfArticleSectionDescriptorO AD0ghI5ModelO
00000002cdc9ef7e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI19UserActivityManagerC 06StocksB00fD0O AD0f2V2cD10SerializerC
00000002cdc9f036 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI21BlueprintPrewarmStateC 06StocksB026StockFeedSectionDescriptorO AD0gH5ModelO
00000002cdca3e88 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI21BlueprintPrewarmStateC 06StocksB026StockListSectionDescriptorO AD0gH5ModelO
00000002cdca2fca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI21BlueprintPrewarmStateC 06StocksB027ForYouFeedSectionDescriptorO AD0ghI5ModelO
00000002cdca2f32 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI23BlueprintLayoutProviderC 06StocksB0010ForYouFeedD17SectionDescriptorO AD0ghiD5ModelO
00000002cdc9d096 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI23BlueprintLayoutProviderC 06StocksB0016ManageWatchlistsD17SectionDescriptorO AD0ghD5ModelO
00000002cdc9ef6c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI23BlueprintLayoutProviderC 06StocksB009StockFeedD17SectionDescriptorO AD0ghD5ModelO
00000002cdca579a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI26BlueprintImpressionSectionV 06StocksB0010ForYouFeedE10DescriptorO AD0ghI5ModelO
00000002cdca3a44 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI26BlueprintImpressionSectionV 12NewsArticles012EndOfArticleE10DescriptorO AD0hiJ5ModelO
00000002cdca7008 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI9BlueprintV 06StocksB023TickerSectionDescriptorO AD0E5ModelO
00000002cdca5d06 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI9BlueprintV 06StocksB026StockFeedSectionDescriptorO AD0eF5ModelO
00000002cdc9d6d8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI9BlueprintV 06StocksB026StockListSectionDescriptorO AD0eF5ModelO
00000002cdca228e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI9BlueprintV 06StocksB027ForYouFeedSectionDescriptorO AD0efG5ModelO
00000002cdca6336 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI9BlueprintV 06StocksB028StockSearchSectionDescriptorO AD0eF5ModelO
00000002cdca3a24 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 5TeaUI9BlueprintV 12NewsArticles29EndOfArticleSectionDescriptorO AD0fgH5ModelO
00000002cdc9fc66 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 8NewsFeed03AnyB20ServiceConfigFetcherC 8StocksUI05StockbD7ContextV AD0ibdE0V
00000002cdca5212 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 8NewsFeed03AnyB20ServiceConfigFetcherC 8StocksUI06ForYoubD7ContextV AD0ijbdE0V
00000002cdca3a68 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 8NewsFeed0B5ModelV 0A3Ads8NativeAdO8HeadlineO 0A8Articles012EndOfArticleC0O8FeaturesV
00000002cdca3a7a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 8NewsFeed0B5ModelV AA0B8HeadlineV 0A8Articles012EndOfArticleC0O8FeaturesV
00000002cdc9c9d6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 8StocksUI18DualOfflineManagerC AA010ForYouFeedD5ModelV7LoadingV AE9ExpandingV
00000002cdc9ef90 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 8StocksUI18DualOfflineManagerC AA09StockFeedD5ModelV7LoadingV AE9ExpandingV
00000002cdca07a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GIegn_ 5TeaUI23BlueprintModifierResultO 06StocksB023TickerSectionDescriptorO AD0G5ModelO
00000002cdc9e352 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GIegn_ 5TeaUI23BlueprintModifierResultO 06StocksB026StockFeedSectionDescriptorO AD0gH5ModelO
00000002cdc9d6ea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GIegn_ 5TeaUI23BlueprintModifierResultO 06StocksB026StockListSectionDescriptorO AD0gH5ModelO
00000002cdca1974 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GIegn_ 5TeaUI23BlueprintModifierResultO 06StocksB027ForYouFeedSectionDescriptorO AD0ghI5ModelO
00000002cdca6348 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GIegn_ 5TeaUI23BlueprintModifierResultO 06StocksB028StockSearchSectionDescriptorO AD0gH5ModelO
00000002cdc9d892 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GSbIegnd_ 5TeaUI16BlueprintSectionV 06StocksB009StockListD10DescriptorO AD0fG5ModelO
00000002cdc9e56a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GSg 5TeaUI25StateCommandBarButtonItemC 10StocksCore5StockV 0hB009WatchlistdC0V
00000002cdca1030 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________y_____y__________y_____y_____ySSGA2bEG_____yAE_____GG_____G_ADyAeCyAFyA2EG_AqFyAmEGtGAOGADyAeFyAGyAHy_____GA2bEGAEGAOGtGG 7SwiftUI4ListV s5NeverO AA9TupleViewV AA7SectionV AA4TextV AA19_ConditionalContentV AA9ShareLinkV s15CollectionOfOneV AA010NavigationL0V 03TeaB08JSONViewV AA05EmptyF0V 10Foundation3URLV
00000002cdca0d64 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______pG 10AppIntents0A10DependencyC 5TeaUI17CommandCenterTypeP
00000002cdca1a12 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______pG 8NewsFeed19AudioCommandContextV So19FCHeadlineProvidingP
00000002cdca2182 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y_____GG 13TeaFoundation14SyncObservableC 12NewsArticles18AudioPlaybackStateO 8StocksUI0jG5TrackV
00000002cdca4d2e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y_____GG 13TeaFoundation16UniqueCollectionV 0A2UI13BlueprintItemV 06StocksE014StockListModelO
00000002cdc9e7f8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y_____G__________G 12NewsArticles22AudioPlaybackConductorC AA0C6PlayerC 8StocksUI0gC5TrackV AF0gcD5QueueC AF0C24ListeningProgressAdapterC
00000002cdc9ce30 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y_____G_______________yADGG 5TeaUI24ModernPageViewControllerC AA0D17BlueprintProviderC 06StocksB0015StockFeedViewerD0O AF0jkldefH0C AF0jkleF0C AA0dG9PrewarmerC
00000002cdca57ec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y_____G_______________y_____G_____y__________G_____y_____GG 9TeaCharts19ChartViewControllerC AA0C12ModelFactoryC AA04LinecF0V AA0hcD8ProviderC AA0hc10CoordinateI0C AA12StyleManagerC AA0hcK0V AA04GriddF9GeneratorC AA012CategoryAxismdfN0C AA05ValuepmdfN0C AA011InteractionL0C AA0hC10InteractorC
00000002cdca5834 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y_____G_______________y_____G_____y__________G_____y_____GG 9TeaCharts19ChartViewControllerC AA0C12ModelFactoryC AA06ColumncF0V AA0hcD8ProviderC AA0hc10CoordinateI0C AA12StyleManagerC AA0hcK0V AA04GriddF9GeneratorC AA012CategoryAxismdfN0C AA05ValuepmdfN0C AA011InteractionL0C AA0hC10InteractorC
00000002cdca35a8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y_____G_______________y_____G_____y__________G_____y_____GGSgXw 9TeaCharts19ChartViewControllerC AA0C12ModelFactoryC AA04LinecF0V AA0hcD8ProviderC AA0hc10CoordinateI0C AA12StyleManagerC AA0hcK0V AA04GriddF9GeneratorC AA012CategoryAxismdfN0C AA05ValuepmdfN0C AA011InteractionL0C AA0hC10InteractorC
00000002cdca1304 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________G_____yAcD_____ySo11UITableViewC_____yAE_____y__________G__________G_____yAeN_____APG_____yAePGAPGGG 5TeaUI17BlueprintPipelineC AA0C8ProviderC 06StocksB033ManageWatchlistsSectionDescriptorO AF0gH5ModelO AA0C9IntegatorC AA0c4ViewE0C AA0c5TableM10DataSourceC AA0c6LayoutE0C AF0ghqiJ0O AF0ghqK0O AF0ghcm4CellE0C AF0ghM10ControllerC AA0cnM8DelegateC AF0ghcm12HeaderFooterE0C AA0cnM13DragDelegate2C
00000002cdca1ee8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____y__________G_____yAcD_____ySo16UICollectionViewC_____yAE_____y__________G__________G_____yAeN_____G_____yAeNGASGGG 5TeaUI17BlueprintPipelineC AA0C8ProviderC 06StocksB023TickerSectionDescriptorO AF0G5ModelO AA0C9IntegatorC AA0c4ViewE0C AA0c10CollectionL10DataSourceC AA0c6LayoutE0C AF0gphI0O AF0gpJ0O AF0gcl4CellE0C AF0gcl13SupplementarylE0C AA0cmL8DelegateC AF0gL10ControllerC AA0cml4DragS0C
