
/System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstored (for architecture x86_64):
                 (undefined) external _XPC_ACTIVITY_INTERVAL_1_HOUR (from libSystem)
                 (undefined) external _XPC_ACTIVITY_INTERVAL_1_MIN (from libSystem)
                 (undefined) external _XPC_ACTIVITY_INTERVAL_5_MIN (from libSystem)
                 (undefined) external _XPC_ACTIVITY_INTERVAL_8_HOURS (from libSystem)
                 (undefined) external _XPC_ACTIVITY_PRIORITY (from libSystem)
                 (undefined) external _XPC_ACTIVITY_PRIORITY_MAINTENANCE (from libSystem)
                 (undefined) external _XPC_ACTIVITY_PRIORITY_UTILITY (from libSystem)
                 (undefined) external _XPC_ACTIVITY_REPEATING (from libSystem)
                 (undefined) external _XPC_ACTIVITY_REQUIRE_INEXPENSIVE_NETWORK_CONNECTIVITY (from libSystem)
                 (undefined) external _XPC_ACTIVITY_REQUIRE_NETWORK_CONNECTIVITY (from libSystem)
                 (undefined) external _XPC_ACTIVITY_REQUIRE_SCREEN_SLEEP (from libSystem)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __CFBundleCopyBundleURLForExecutableURL (from CoreFoundation)
                 (undefined) external __CFBundleCopyWrappedBundleURL (from CoreFoundation)
                 (undefined) external __CFBundleCopyWrapperContainerURL (from CoreFoundation)
                 (undefined) external __CFBundleCreateUnique (from CoreFoundation)
                 (undefined) external __CFXPCCreateCFObjectFromXPCObject (from CoreFoundation)
                 (undefined) external __LSSecretManagementDecryptData (from CoreServices)
                 (undefined) external __LSSecretManagementEncryptData (from CoreServices)
                 (undefined) external __LSUnregisterURL (from CoreServices)
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __UTTypeAppCategoryActionGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryAdventureGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryBoardGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryBooks (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryBusiness (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryCardGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryCasinoGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryDeveloperTools (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryDiceGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryEducation (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryEducationalGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryEntertainment (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryFamilyGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryFinance (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryFoodAndDrink (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryGraphicsDesign (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryHealthcareFitness (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryKidsGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryLifestyle (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryMagazinesAndNewspapers (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryMedical (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryMusic (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryMusicGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryNavigation (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryNews (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryPhotoAndVideo (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryProductivity (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryPuzzleGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryRacingGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryReference (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryRolePlayingGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryShopping (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategorySimulationGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategorySocialNetworking (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategorySports (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategorySportsGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryStrategyGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryTravel (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryTriviaGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryUtilities (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryWeather (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryWordGames (from UniformTypeIdentifiers)
                 (undefined) external __Unwind_Resume (from libSystem)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) external ___NSArray0__struct (from CoreFoundation)
                 (undefined) external ___NSDictionary0__struct (from CoreFoundation)
                 (undefined) external ___chkstk_darwin (from libSystem)
                 (undefined) external ___error (from libSystem)
                 (undefined) external ___kCFBooleanFalse (from CoreFoundation)
                 (undefined) external ___kCFBooleanTrue (from CoreFoundation)
                 (undefined) external ___objc_personality_v0 (from libobjc)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
                 (undefined) external ___strlcpy_chk (from libSystem)
                 (undefined) external __dispatch_main_q (from libSystem)
                 (undefined) external __dispatch_queue_attr_concurrent (from libSystem)
                 (undefined) external __dispatch_source_type_signal (from libSystem)
                 (undefined) external __dispatch_source_type_timer (from libSystem)
                 (undefined) external __kCFBundleDisplayNameKey (from CoreFoundation)
                 (undefined) external __kCFBundleShortVersionStringKey (from CoreFoundation)
0000000100000000 (__TEXT,__text) [referenced dynamically] external __mh_execute_header
                 (undefined) external __nw_data_transfer_report_all_paths (from Network)
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_activity_create (from libSystem)
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_debug_impl (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_fault_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __os_signpost_emit_with_name_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) external __swiftEmptySetSingleton (from libswiftCore)
                 (undefined) external __swiftImmortalRefCount (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAccelerate (from libswiftAccelerate)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCompression (from libswiftCompression)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreAudio (from libswiftCoreAudio)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMIDI (from libswiftCoreMIDI)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCryptoTokenKit (from libswiftCryptoTokenKit)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDarwin (from libswiftDarwin)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from Foundation)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMetal (from libswiftMetal)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftQuartzCore (from libswiftQuartzCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers (from libswiftUniformTypeIdentifiers)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_Builtin_float (from libswift_Builtin_float)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_errno (from libswift_errno)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_math (from libswift_math)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_signal (from libswift_signal)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_stdio (from libswift_stdio)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_time (from libswift_time)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftos (from libswiftos)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsimd (from libswiftsimd)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsys_time (from libswiftsys_time)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftunistd (from libswiftunistd)
                 (undefined) external __swift_stdlib_bridgeErrorToNSError (from libswiftCore)
                 (undefined) external __swift_stdlib_reportUnimplementedInitializer (from libswiftCore)
